,dates,chi0160-0000,chi0160-0001
0,1986-02-04 14:04:23+00:00,188.7838058705274,166.1963713501624
1,1986-07-30 13:59:40+00:00,177.41886353056586,170.30659711086088
2,1986-08-15 13:59:05+00:00,172.43281609611788,152.06710353052173
3,1986-09-16 13:57:58+00:00,165.1736504365743,155.45502712160746
4,1988-02-26 14:07:12+00:00,187.35435471719327,172.6249918254505
5,1988-06-17 14:08:03+00:00,182.6253959546007,167.3116530307961
6,1988-08-20 14:08:12+00:00,173.55016051049085,160.18862689796876
7,1988-09-21 14:08:10+00:00,175.60263024065654,161.09731493764878
8,1988-11-08 14:08:03+00:00,191.97843766689112,176.49989024332058
9,1989-05-03 14:06:13+00:00,191.9974654015623,176.85025672399587
10,1989-09-08 14:03:37+00:00,,156.73147653549583
11,1989-09-24 14:03:11+00:00,187.3143702867176,168.8684471520164
12,1990-02-15 13:58:56+00:00,191.692786721188,166.36704040636104
13,1990-07-09 13:57:35+00:00,183.56173112138134,
14,1990-09-27 13:57:10+00:00,198.06624966899184,157.71807552909695
15,1991-02-02 13:58:00+00:00,191.1796548634095,169.91315575887475
16,1991-06-10 14:00:15+00:00,,165.98584001410762
17,1991-09-30 14:01:25+00:00,192.72435384639405,178.77459399468373
18,1991-12-03 14:01:54+00:00,206.1474135575736,183.18904402589976
19,1992-01-20 14:01:43+00:00,197.46199785820014,182.6195567744931
20,1992-02-05 14:01:40+00:00,196.47318682183243,182.93701935413978
21,1992-12-05 13:58:39+00:00,,
22,1993-01-22 13:59:11+00:00,211.04130607921022,193.60894734224254
23,1993-04-28 13:59:53+00:00,192.85967863075098,182.99527381767163
24,1993-05-30 14:00:00+00:00,199.72998606395717,182.09333106351187
25,1993-08-18 13:59:50+00:00,193.35241202770015,183.14935152505205
26,1993-10-05 13:59:43+00:00,203.53873140302224,183.83193827933437
27,1994-01-25 13:58:43+00:00,,
28,1994-02-26 13:58:19+00:00,198.26678872469446,193.05491061456445
29,1995-05-04 13:45:34+00:00,192.4437338684329,188.09337565161914
30,1995-05-20 13:44:50+00:00,190.06831866979593,178.79948819047834
31,1995-10-11 13:38:02+00:00,196.25560125959112,184.8324419089147
32,1996-03-03 13:44:03+00:00,,
33,1996-03-19 13:45:05+00:00,202.985998361677,188.05962073340382
34,1996-04-20 13:47:05+00:00,195.8702664508075,184.74992247268167
35,1996-10-13 13:56:40+00:00,198.0471931907026,185.45986606163873
36,1997-01-01 14:00:30+00:00,,
37,1997-02-02 14:01:58+00:00,200.7965905748852,184.33846763260223
38,1997-06-10 14:06:44+00:00,188.9981113004053,188.32150075168312
39,1997-07-12 14:07:50+00:00,169.6202959054135,174.81701773094457
40,1997-11-01 14:11:10+00:00,190.64216773569356,186.6212168701304
41,1998-02-21 14:13:42+00:00,181.60410260707013,160.63294139545434
42,1998-06-29 14:15:30+00:00,196.19641747542514,182.49174440884914
43,1998-09-01 14:16:07+00:00,190.7534727591376,187.8547797365441
44,1998-09-17 14:16:14+00:00,197.94032811787002,201.39161442807315
45,1999-01-07 14:16:30+00:00,,
46,1999-04-29 14:16:09+00:00,194.57090565096559,191.27500251052166
47,1999-07-18 14:15:11+00:00,194.73429538147877,184.9087737600551
48,1999-08-27 14:30:24+00:00,188.31803482901623,180.99403436647017
49,1999-11-15 14:30:20+00:00,195.17477289120225,192.3654098608996
50,1999-12-01 14:30:15+00:00,207.34489355379395,192.8625151520698
51,2000-01-18 14:30:13+00:00,213.8451366825704,200.48827849299911
52,2000-02-03 14:30:14+00:00,203.35741143093105,192.1301148189287
53,2000-02-11 14:11:30+00:00,195.49170879797296,195.33965594028476
54,2000-02-19 14:30:07+00:00,204.5481204158238,200.2195983238765
55,2000-03-06 14:30:02+00:00,208.96999031892688,201.73288621987257
56,2000-03-14 14:11:10+00:00,204.0761741883986,196.26485812762502
57,2000-03-22 14:30:04+00:00,205.2960734922543,196.65639246018793
58,2000-03-30 14:11:50+00:00,190.03179195584832,184.91354718870753
59,2000-04-07 14:29:52+00:00,208.6995931681943,202.04460792044034
60,2000-05-25 14:29:25+00:00,202.1989683442858,195.22185439595987
61,2000-06-02 14:13:32+00:00,191.3927291407069,186.74752530630252
62,2000-06-18 14:13:53+00:00,201.54744550452028,188.28967613556847
63,2000-06-26 14:29:09+00:00,187.96742132352418,170.72442227464276
64,2000-07-12 14:28:56+00:00,208.9092360865441,195.6199143273587
65,2000-09-14 14:28:03+00:00,207.90163573544118,203.08705154267315
66,2000-11-01 14:27:49+00:00,200.3352729359197,
67,2000-11-09 14:16:18+00:00,200.27072052230633,192.3418154556626
68,2000-11-25 14:16:39+00:00,202.90705320069773,192.75207813428077
69,2000-12-19 14:27:52+00:00,208.97070166864432,198.81714380123793
70,2001-02-21 14:27:51+00:00,208.1733788124169,193.47776598222035
71,2001-03-25 14:27:38+00:00,203.26659726047404,196.1435514587436
72,2001-05-12 14:27:23+00:00,193.91717226809678,191.82272143560024
73,2001-06-05 14:17:49+00:00,192.40227278574395,186.2202237783569
74,2001-07-07 14:17:51+00:00,,
75,2001-07-31 14:26:36+00:00,199.82711412737197,190.73450885819045
76,2002-01-23 14:26:19+00:00,204.54579182552357,198.06235438266782
77,2002-01-31 14:16:19+00:00,197.74795574244789,183.80986435667938
78,2002-02-16 14:15:57+00:00,199.42441281908577,190.3600972151201
79,2002-04-13 14:26:16+00:00,220.83768512011122,210.853204351947
80,2002-04-29 14:26:17+00:00,204.93039463012815,206.651471924808
81,2002-05-15 14:26:10+00:00,204.88979659409725,197.9619614033319
82,2002-08-19 14:25:35+00:00,200.75126027605006,194.1153694343603
83,2003-02-11 14:26:08+00:00,206.87121978646212,200.92853552865256
84,2003-09-15 14:14:57+00:00,,
85,2003-10-01 14:15:10+00:00,196.91536429059835,194.58003911517687
86,2003-12-28 14:26:21+00:00,192.681937490069,
87,2004-01-13 14:26:22+00:00,194.32501197389374,196.3465111648916
88,2004-02-06 14:16:20+00:00,209.43421714771299,190.43892930321311
