,dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
0,1999-07-20 21:46:27+00:00,167.38914439013703,167.78849441541385,158.53821605485268,,,176.3448685769639,169.84443759918778,,,193.40052377824503,,204.35952810329485,214.15510449963543,,222.48080057985567,,203.30415641389916,207.84919414781209,204.072545838916,205.6076160410216,200.73633217594596,206.55129264350845,202.96611735755042,199.39671719881662,205.80940290163323,187.844277893443,210.04877395720246,214.0704683469764,215.76114715428082,195.3522132299701,214.65899067237862,214.39118013602032,183.6737026670203,174.46304868749456,,180.2505338756259,189.20321367191684,193.54384005343292,191.92197130325562,189.04223566232767,165.75169292493604,,162.12156856857612,177.0029220373671,179.8015354336259,198.12603066496877,213.06596179524257,198.53675318691606,196.2915721225241,191.82060445638183,199.09093022188028,211.71427554708777,195.4604923314953,184.6898797187216,176.36367788744323,,194.89372068923097,204.9787127781776,219.4202553050781,211.24409193275477
1,1999-08-12 21:52:44+00:00,172.8834716503371,172.96776165937985,171.74873689299073,171.718075643371,,,178.8319890920881,189.25936595809128,190.42615392052625,204.24194356166433,210.0981511007077,209.9068525298512,,224.75812031736334,220.75633307030193,218.72359512367618,210.4761251177431,212.29018631511218,207.98019167374133,207.83152222583092,205.88105747519415,211.04886755891036,204.30956683431265,207.35370816602077,,214.37535428887122,209.4967751907451,209.9468957191911,214.854904865316,220.33225803822157,224.51417514484106,225.03283382858802,219.18758839916663,192.13285875627258,203.9272805460302,203.93092524633357,199.93090810561307,200.881703914555,181.11236549511585,189.11248976916985,,,182.51936586049584,185.91686466133604,196.82667621781624,,,213.7068448607282,,227.871065705085,202.41389857185564,212.07222982044087,,209.94684051496708,,207.50229613717468,206.98207754129166,202.87590549974922,208.53748089403626,203.49731655229377
2,1999-08-21 21:46:33+00:00,159.4201901576614,154.68445037047013,156.98005895833307,,158.47382037395764,171.35046639342636,174.81173138833788,168.39510175690216,176.93166885030277,184.6911833047387,188.2924630389064,198.40616451934036,,208.30271852213326,204.4858806526189,198.63653942624893,200.8243703911832,199.03328575816226,195.20291629342643,192.00853616725672,194.82203343624653,193.0323349510649,197.91734453208426,200.43954882443643,201.89937791768273,198.2859108702099,,208.47941985625914,208.60812025236834,213.5533856152383,211.40333684906963,201.18590177023526,199.78380277568675,194.37380763873705,195.07774512075295,187.99627727621296,180.31523748909828,176.79642151839153,185.74834400006736,185.98275868306277,179.6524105647764,181.83546127810305,171.5288934741174,171.01271738564515,179.24024040356966,182.5147056357724,209.21984423180052,191.39757448163417,174.31283316901784,174.15381232191655,197.27602315497455,207.6136111551308,193.0234279658746,185.12021700355092,,197.61822047799777,182.51618601956343,204.97340627870048,211.94302131040183,220.1986253971391
3,1999-09-22 21:46:36+00:00,185.0531125705457,176.14193953847064,173.5875946133874,176.51644766082418,175.50136911727904,183.54395338342567,186.32353552689884,194.91815354722598,196.82131626242654,206.298116197201,209.6714712705529,216.64366443604717,222.7630744170815,226.5835390738356,226.2368569115988,222.66820380396427,221.81190921645901,217.48077912144865,217.63395452963533,216.11284639744895,217.4840401556393,217.65675693839526,218.2463463205409,221.541978604642,219.90125114417285,221.07867368148658,220.98038320844867,221.27315590184648,222.44558616240252,225.31174952469158,228.85604790185036,223.17607277715717,218.61238346974704,214.64162241628947,210.36747344587613,211.19606112510445,205.54013501841814,200.497958059471,198.99174610428466,191.4174747151265,188.98517180499712,185.09722637694833,183.7743163537235,187.81291851525563,197.6202779385153,210.15365612779667,220.02556233982224,204.59524024315002,200.4713324727231,204.44734529544124,215.64517910660038,224.29712643152325,213.11181377453755,204.92205395557494,208.67433792476965,210.67235974705824,220.61600459933678,231.76169996400318,231.95782315276756,240.880141603046
4,1999-09-29 21:52:52+00:00,198.39225135854483,188.46795673197116,187.26403790183068,184.86024856153344,193.1499242209436,196.0220133004376,199.82319401292995,200.48149604899416,212.45018664472323,,220.7095087808479,226.52846516380905,235.43680604553245,242.89119657015766,,241.60102552580807,234.71945963631435,232.2550237657605,229.7256193008654,227.00401050072546,223.39111668101398,222.69157743996084,220.0451886397639,223.94041401020732,228.14573164935274,229.7215225006485,228.85542137625336,230.95657308308674,233.70510281470396,233.17240992924238,234.02263727626902,227.20993844752152,226.3872696721359,224.4898148655603,220.61943942620155,217.03722755655608,213.3288114307887,213.65306634323795,209.08496595256892,204.11243903186545,195.4009730502432,188.86222748120633,179.01557887380906,179.74955623825005,184.9710206931584,207.27438110674416,218.69794399338429,205.97727345052218,199.0133585836586,201.1065371213521,216.35722937707843,224.42302664962406,209.5046158922742,199.9043226474849,206.57945084423758,208.91967182820392,215.88783268102216,229.03436188365936,226.88887600153225,232.25570497815744
5,1999-10-08 21:46:42+00:00,154.70675971011528,156.67077298501673,,143.8015486371728,150.17526477990728,152.60386716603875,156.08788715953088,163.05281543233525,174.50181463096277,175.71233119110514,184.6862393535935,197.05130251761486,199.66571184098697,208.027775489022,208.77977740396105,198.3113823192718,186.57469433317226,179.0848254233212,182.8344638157825,184.7645745269754,177.14842589433533,172.94568293662468,177.4273124472886,187.8064740813018,186.38396296619393,194.93690011023102,,204.2076688976667,203.2336766265802,205.6942089897422,204.0725516087964,194.00340211786835,193.6863234598041,190.54848970684583,186.01954359594754,180.03363277042016,174.89246231229637,173.85925402018205,179.53805834148056,175.13859506594682,165.39269229533585,165.34427464366823,152.7280712130171,160.3158439130165,173.79601068094814,179.12086920160715,202.42326493621022,192.1815699057627,180.99738695374242,174.50916442358735,195.1865378426767,211.1614862006609,200.4181796400989,183.54983986578924,,,199.61452294670988,219.43990185201378,215.33489385763258,226.73078284958555
6,1999-10-15 21:52:49+00:00,191.32702302142414,187.28654897853644,182.3965917173627,182.1575151854718,,190.0126872345516,,195.29678106823658,205.88650717845462,206.20325397531195,218.74104209141598,,229.92599061771188,238.53967780963308,,235.88879471487076,230.59460395208419,223.0014121671386,227.2204364372646,221.50971154414685,218.76820752567505,222.25901708119136,222.44380836744364,225.69595416973678,,226.27273201318314,230.29608935453015,232.89714097912378,231.00490593933625,234.32826427606722,233.93472459289006,231.5572450444758,224.94757187763233,220.60530508945294,218.72952814222725,216.03295233169686,215.71224470041525,211.3230138763026,210.3637916683479,200.6599525968144,192.94389003856236,186.30798696082934,177.45627822691054,185.7156505961959,192.1252801007988,200.13662509390613,213.44950869868612,185.690239904337,183.1801344938931,178.22679822067977,202.75932311361723,217.19966291961262,203.64948024750524,198.76895111946675,,,205.62550527398062,218.43046392940573,216.98616462086937,230.56291230613056
7,1999-10-24 21:46:32+00:00,187.81143354656157,177.90641382465526,176.81643402850733,179.15726005103744,180.3960788366734,178.32931148222235,190.14989381607748,190.62574193430478,198.52380401159826,201.24797322473478,213.90286629279302,218.6340238975793,221.04551944581164,230.8885319193791,,224.19602759365736,224.34841174185811,225.3860768897626,219.281298697604,217.8226182865268,217.76682669745077,215.5549783319591,212.27500861694705,219.01826339205456,224.64790428616857,222.82762945723695,223.88678381738362,224.64791211082672,228.31841964339696,232.89495753589932,234.51717761759062,232.52842627819638,222.5185504069114,219.30369019019838,217.64983036724186,214.4387185085351,210.91175065432117,207.52702547485436,203.84097508550292,204.308897981681,196.98657556676037,195.2896484237017,190.9108663255893,181.3576097775128,195.39707327461872,207.8071623998364,223.2485767344198,209.71569601406927,207.32098433016245,210.99235257091237,223.4486908493794,233.3103388222596,219.85803368944985,212.51526823077552,208.40509082255159,215.90962280903244,221.15099118615,232.52299212588542,235.38277058823726,239.14334561401017
8,2000-01-03 21:52:40+00:00,168.80457872994694,166.86370102893414,157.5137214261143,,162.36160704206372,159.446819915418,168.2099102271251,,180.23121535248575,184.72002933507412,190.6331176297084,198.25238431434352,,213.26982127702613,202.67801179234922,205.33407555673773,202.91028192265227,193.50464605261362,191.8341415290704,190.94889981486605,189.4234579591222,191.30945224037615,189.9772860357193,193.50642958682133,193.93948082137572,,201.59054057948106,202.1174556109107,206.2184653171987,210.76869721972938,209.27603438881536,202.44940542291823,202.0773163836624,196.65103039437756,194.96324345219512,190.43546937786968,187.4517017213467,182.80203129979992,184.83178391382566,184.61460762209018,,160.80415047220654,166.19592219144357,163.00135300866205,176.31672540108343,188.21746447429948,203.89423218356436,190.94194076659008,188.94899580172756,193.53554614000055,204.00449734957806,217.1668552791853,203.05115868603258,200.44804909582788,201.61361699044312,206.7621936273148,203.57861642739803,227.22425106364454,230.24518465357437,240.1742767711046
9,2000-02-04 21:52:37+00:00,177.95427682862675,173.37328667718097,165.53972841434225,173.2267044262105,,178.59398829714084,178.67228459809738,187.48667460871388,,197.39833081928705,206.23135304664055,206.09819081901804,,220.28978742474456,219.83424887641988,218.56624457946944,214.91319392059305,212.02290628448355,213.16579717237818,207.68438930999142,207.74021948720036,209.5521746363286,210.47144841043334,211.1313916637593,209.56935993923852,209.2850487101264,213.79082398672966,216.94766301448576,218.30081695219593,219.2683481202526,219.29052889867256,216.8361042392479,213.3398633043375,211.29330554973038,205.68156005816323,201.52524682120227,198.94443526177812,198.24965754478498,192.56737441815352,187.19244734490357,180.879816682003,174.80936525298637,165.96888863233121,172.48304002591607,180.52091327587436,200.2689669141832,210.96433337384238,,193.78822285410487,191.83861907072736,206.4366779980325,214.10574638577683,204.46295560940715,194.24963417150187,202.37443663927897,200.8793108477974,205.69829629456802,222.20127700674863,221.43398522599924,232.2785601827969
