dates,satname,sar1530-0000,sar1530-0001,sar1530-0002,sar1530-0003,sar1530-0004,sar1530-0005,sar1530-0006,sar1530-0007
1984-04-13 09:27:07+00:00,L5,193.33,211.94,222.98,247.93,242.45,242.29,252.81,267.32
1984-05-06 09:33:27+00:00,L5,191.65,214.79,229.60,259.42,251.81,235.15,242.39,262.43
1984-05-31 09:27:59+00:00,L5,,,,,,,,
1984-06-07 09:34:18+00:00,L5,182.86,205.95,210.28,242.65,246.51,237.69,246.63,263.22
1984-07-18 09:28:46+00:00,L5,192.91,211.60,217.74,234.63,244.96,230.98,237.32,257.93
1984-08-03 09:29:20+00:00,L5,190.98,215.11,214.11,249.45,250.61,238.55,243.27,258.49
1984-09-20 09:30:04+00:00,L5,187.72,211.89,211.36,233.62,243.50,236.03,234.43,256.30
1984-10-22 09:30:00+00:00,L5,191.84,215.42,213.69,246.17,249.10,237.19,243.39,262.33
1984-11-07 09:29:53+00:00,L5,186.79,207.86,223.78,253.12,245.31,235.01,244.85,261.90
1984-12-09 09:29:58+00:00,L5,197.87,211.76,221.67,259.15,254.69,241.03,241.26,258.58
1985-01-10 09:30:15+00:00,L5,,387.04,,499.99,491.35,482.56,38.88,
1985-02-02 09:36:32+00:00,L5,191.17,206.69,222.70,241.32,243.56,233.99,246.16,261.68
1985-03-15 09:30:22+00:00,L5,192.43,214.34,225.25,243.79,,,,
1985-04-23 09:36:23+00:00,L5,180.65,197.24,208.40,238.32,240.64,242.85,248.19,259.68
1985-05-25 09:36:15+00:00,L5,184.89,198.55,208.67,229.03,235.87,228.23,241.71,254.53
1985-07-05 09:29:57+00:00,L5,143.38,132.21,180.01,242.59,264.18,259.29,496.64,
1985-07-28 09:35:58+00:00,L5,,,,17.71,,294.39,3.79,
1985-08-13 09:35:48+00:00,L5,182.06,198.93,196.96,238.85,234.98,236.63,232.32,252.38
1985-08-22 09:29:32+00:00,L5,199.02,209.60,208.61,239.26,248.94,234.09,242.90,256.98
1985-09-14 09:35:25+00:00,L5,188.70,207.12,206.41,238.52,247.14,234.39,239.96,252.23
1985-10-09 09:28:59+00:00,L5,193.92,212.99,206.99,236.66,245.42,230.07,239.22,251.15
1985-11-10 09:28:33+00:00,L5,195.87,209.13,209.14,240.83,239.84,233.10,238.69,261.04
1985-12-03 09:34:19+00:00,L5,189.59,206.16,207.90,240.78,239.47,229.49,238.92,251.90
1986-01-04 09:33:44+00:00,L5,188.09,202.45,206.95,240.33,239.90,232.85,244.08,262.70
1986-01-13 09:27:22+00:00,L5,198.29,200.11,207.27,239.16,241.56,241.77,252.28,273.74
1986-03-18 09:25:58+00:00,L5,220.81,222.89,208.53,246.70,241.88,222.83,238.42,256.40
1986-04-19 09:25:17+00:00,L5,186.48,202.02,204.60,233.61,243.66,230.02,245.65,262.32
1986-07-08 09:22:57+00:00,L5,196.21,206.27,209.91,237.57,242.72,229.77,241.86,253.42
1986-09-26 09:20:09+00:00,L5,192.57,209.64,200.28,234.77,230.30,228.79,234.75,249.25
1986-10-12 09:19:38+00:00,L5,194.68,206.76,203.58,228.23,239.67,234.45,239.84,253.80
1986-12-22 09:25:09+00:00,L5,,,117.74,,,,,
1986-12-31 09:19:14+00:00,L5,195.00,210.99,216.81,249.25,243.31,240.24,244.00,257.01
