,dates,jap0269-0000,jap0269-0001,jap0269-0002,jap0269-0003,jap0269-0004,jap0269-0005,jap0269-0006,jap0269-0007,jap0269-0008,jap0269-0009,jap0269-0010,jap0269-0011,jap0269-0012,jap0269-0013,jap0269-0014,jap0269-0015,jap0269-0016,jap0269-0017,jap0269-0018,jap0269-0019,jap0269-0020,jap0269-0021,jap0269-0022,jap0269-0023
0,1984-09-06 01:04:50+00:00,166.17526056704523,162.07841059254955,163.52480391510966,169.62120671640238,168.14553048585958,165.50208373273287,172.5275267685875,179.90844838874082,178.45574460153307,181.88405520217356,187.90385195551787,178.2533634036455,167.20407960543528,152.67592090107038,158.13664919630207,161.52843155541322,155.9232300793625,177.35569350337224,158.70715958472422,148.55432663816396,146.32148746128962,150.4109380858372,169.46367340558183,172.10501971454607
1,1984-10-08 01:05:16+00:00,156.9538813981596,156.35757970248082,159.43173179475932,165.28793455744474,164.93244942639734,158.00679033295623,166.30741535554307,173.720186285199,177.36493302425885,180.87997200572514,184.82645555181816,178.93907181501888,166.68998608317455,153.17854350987866,158.81842465596563,154.44605669149612,154.8591461792325,168.19552589566413,155.64797047385966,141.61117977852044,143.17052725534114,147.55579010628807,166.95703251464866,163.9993844300789
2,1984-10-24 01:04:48+00:00,150.6873373589762,148.4328832778691,149.04127504812317,160.21266559618965,155.73612916567282,156.44433911291733,162.46745856179868,170.5890048250124,169.8436157634698,170.66440887252537,177.11755688789756,171.62176552993793,155.60640023005595,150.15915837533456,157.8955180028792,157.54553397712328,148.024233306856,162.70302025369656,152.4816717983571,146.41319952892485,141.28075709986288,150.78174964323262,165.65795268595997,160.0929587346107
3,1984-11-09 01:05:04+00:00,147.27147424197804,142.8357368405407,149.608348217193,159.89856319714167,155.91114390773396,149.6806425221201,156.95317420332864,156.80104842816385,157.7032557979764,160.9507692821892,170.56337506874144,163.51804220918902,151.65213872078837,143.97010798011326,149.84774352398838,150.78737277116278,142.00436160193107,138.26632929825553,138.13267357746594,131.65902921810343,135.9718190637568,145.8041988494033,155.68547772066873,156.84182746261064
4,1985-01-12 01:05:05+00:00,151.7495939970294,152.7009680563375,161.81304173517768,163.68366563393104,159.76974957355873,161.22136085676135,162.18973985450987,167.0475509206733,167.13559168586323,172.4640491338801,178.40212895010293,174.9406350482518,157.32105465538612,156.94743985275124,158.0938167013548,168.01580697271675,155.32718607880753,159.37003417362357,152.415643838603,149.19227035041246,146.58083354097454,155.54451408488455,173.38303430829438,168.1128405332756
5,1985-06-05 01:04:52+00:00,155.6348050661044,150.19214839261943,154.15298367635108,166.52260502403382,163.70213885786114,163.29275027605237,163.88421665769567,167.77950083081188,166.9366947529375,171.13223333455227,178.17147977899552,174.44379094025817,158.23548186878284,152.09860339066796,153.72834282413788,159.6032932067887,143.93401229965403,168.55205515155794,156.6459930861494,140.00868934203544,138.60550854781383,144.7948526718056,162.06183018429502,158.30061283511043
6,1985-07-23 01:05:02+00:00,154.22131923033749,151.20073571325716,160.05587511344348,164.32107817206688,159.90724134838808,161.2524853580215,159.91931175013443,162.35088291050516,164.13481846553208,165.80824209079287,172.13376023482888,166.3777081791468,152.2053071888498,152.81366304779198,158.2723341216976,156.70152256240667,144.7576862213284,,148.37059187469592,143.39700502426302,144.95349667210948,158.9069337298864,166.5905691662524,165.28610737961893
7,1985-08-01 00:58:46+00:00,161.05670547931595,157.30499635996156,161.19712576908367,164.84959305486743,160.7851442726968,162.79852896997286,165.08096453802185,172.50349343844505,164.5663668493752,163.32946128884757,171.05456054125167,165.52121147841498,154.83108994215115,148.54747411689658,142.76103875095467,153.23647428947203,145.56252536523652,146.30837464888356,155.0998091245643,142.34653751611796,155.09606198112814,158.6823054661704,,
8,1985-08-08 01:04:29+00:00,,,,,,,141.18565131045463,145.60450339336649,140.775171629833,147.3020334554378,153.9813960638378,151.3467066415807,133.7295146432053,128.8648947591175,137.87280970461288,129.20878908803888,120.14481349681334,,122.69168874308946,112.33574391317936,105.28482070824292,122.83738885477,,
9,1985-08-24 01:04:43+00:00,158.00121781001252,150.44350335625296,153.7724563105099,160.13548565231193,156.87058519562012,152.34929232722047,155.29990723327762,158.41011970388502,161.3574344628287,166.70147477312958,170.3934049763584,167.45287722664895,159.13783616427335,146.40851678785714,148.71505460205591,152.68736535985897,142.92739818774945,162.92569103398378,149.43565605400946,140.87369048451833,136.01264734524088,150.67472641844,,
10,1985-09-02 00:58:26+00:00,153.19796305169908,149.09449084941298,154.52132450031027,163.42943653714784,168.97891639189245,165.66896608916196,165.41576072183307,171.3147868969469,,,,,,,,,,,,,,,,
11,1985-09-09 01:04:07+00:00,151.6871498252621,151.23753636836196,154.13721364560857,158.3839018192891,158.9927334340763,153.12006503670116,154.17227885524437,159.97731448610926,157.62624897236904,168.9392912488481,173.7981181353791,169.51678398674508,157.33966129384484,143.98780670592802,156.24356918899448,154.63672863839173,144.1134960880094,152.3832537384479,151.33665230484112,144.0225803565607,141.51358734288357,150.27413933852668,165.55255259410393,163.52920222639975
