dates,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047
2001-04-16 22:10:54+00:00,,,121.25486390493035,115.45509139491344,126.70695807338006,129.4816264460012,137.1052634465673,164.9642468419369,171.7364008539832,188.45847130844805,193.2484901693533,180.36545274397383,172.14522724048354,164.66590039587123,158.23498517995824,151.830194865869,150.13009260453123,140.91963990751094,145.26362568561075,145.63869837110246,149.53171640531903,148.80647164890232,146.7617561643434,152.46920451455762,147.92325251263068,150.95473954940576,153.5235255747391,149.0392651851543,150.61004546934186,157.78255819381252,161.98392884066993,169.44783323730385,174.7797995152088,176.5499709661627,172.06495448203447,177.01692941280425,176.42282213957543,178.73772003095556,175.8894282316911,173.40066814919373,182.56610128356087,184.2988275833628,190.35568472920815,189.79599109857892,181.2878900849926,184.58190988868955,185.03081929259722,163.015986331161
2001-06-19 22:10:17+00:00,,,,,153.21029421219612,165.75871607095692,170.58889256277223,182.96964536852525,189.2878418465004,204.07287312085373,,199.7556437994148,188.77208068309992,184.14699092189534,183.87271110876472,178.5817301162053,168.16356849043646,157.59304158117112,158.48351344370357,154.8145693223459,159.69689649331303,160.18735671899907,162.40161191990163,164.65221946027555,163.54031557563863,163.84375774493014,166.86092558414927,166.4497275826841,169.22873007393233,175.65139446215898,182.1863988635905,187.26746495067923,186.72160954884544,190.44992735302776,187.05143534639305,180.15793632290135,187.62131692680964,197.11780705469295,193.56067500329388,199.6357645540183,,,,,,,,
2001-07-05 22:10:09+00:00,,,,,180.31175168151663,,195.18086774833947,,,205.89182338650656,,196.59442517735863,193.44408031749026,,188.65324207379658,179.79756573036084,169.09444664090228,157.63863464484757,162.76731946570627,158.79099313440014,154.41309454436936,151.01474820587566,161.58865656643442,154.55702315601175,152.38073230067675,156.77449753935858,159.78389375824918,153.46066542671073,156.58551160627553,164.7506808130677,168.92307085009588,174.9938963016507,175.31721435271385,173.33859074356548,178.8615235115944,178.5130127744871,176.25836148233967,185.58074908722972,183.4254448977688,188.36326774471334,194.27021127917465,212.48552560355466,213.89595874319596,208.63977799213032,217.31529272873266,218.80905149333915,,
2001-08-15 22:03:26+00:00,,,,,,,,,,,,,,,133.56575295525838,,,,,,,,,,,,,,,,134.4641342988952,136.02763165393685,143.9298363319981,140.12943343743277,145.46822344947054,145.83081951043746,149.34151365214555,145.320871062727,148.51120976820295,151.12479770090033,157.0687095790878,159.69868911247187,162.1922455058232,167.41701363406028,168.1148248340457,167.73804377815145,170.00352266382293,159.870178245775
2001-11-26 22:09:21+00:00,175.7931177293581,160.17707839179124,173.2202337169193,169.10221253815962,174.09824293849817,187.3392243922527,178.36220625734992,194.83283478677922,203.66472978503216,200.78743805311584,204.21245638627735,192.51376059060905,183.10496577976326,183.00889950161357,180.5973752623858,166.18669475347536,148.90077439105215,137.93617539866486,139.6954712472361,151.6184838151162,158.62464533282008,159.6120051081603,155.18832358380334,155.19344259933166,155.18629814081777,145.7287896350933,140.14143903200016,146.64153879070753,154.1340963106246,164.07509856129812,171.13144108740838,169.8293438080231,171.7644794703601,169.06083350338838,167.89236547195063,170.67210902261925,178.75057994421644,178.20845718777662,176.74490971466315,172.19357645929531,181.60405188001866,186.4532882435508,187.50423193604138,189.6587579240491,179.96334174049784,184.73426974765107,189.19526380193108,173.614102878794
2002-01-29 22:09:33+00:00,112.18530687138286,91.78431412170193,118.29272137875157,95.29642986088106,125.01330279174002,129.12111333443795,144.6924617007473,147.71126189815692,149.16028074235737,162.7955650384252,159.44597260622206,156.82678204949764,150.83922009155265,146.85917314600607,143.16986892702104,134.707537004216,115.91951676371528,109.69556520823878,106.4946911411495,104.73690056596277,105.32796980984244,104.82914850381786,103.95385157455291,106.14065882352494,106.44501568296363,112.57281428300323,110.80016544954691,110.52582261778934,112.50820237964058,121.17836224985837,129.17178773021075,132.6632833043738,133.3462594666581,138.37125924762225,138.75955916375395,140.44114491153758,143.406101377305,147.87344618371094,143.667309792087,149.46389191487293,148.37607120759156,152.93409199879395,153.7818996517558,143.10097215914126,154.5137945100834,152.3956078223791,136.94983503325577,128.14672770376725
2002-03-11 22:03:55+00:00,141.3541485822803,121.55672753971643,139.55620458605156,,140.6110705797018,143.84346890892476,157.82720885155535,169.5503632540427,175.0134120964316,182.77998928168572,178.22772088272447,172.1057246085711,161.34862283657088,158.28895057152675,154.59318574561095,144.15680492364132,134.76613890911744,129.26189792271137,129.96560780649008,128.65893879300103,134.04012630434002,128.4105167845109,125.43684015009251,125.19187346217393,126.90219128417212,128.7297912913663,128.21429061263223,131.31567774397627,132.48094554606627,143.02024421729925,145.03669757019026,158.6749065948865,162.11490138514486,163.63968426445223,160.15660502470809,167.05746474803144,169.4250231827544,173.2333934941644,166.90754204173675,166.71344006345453,167.29896681652468,174.52026031923464,174.10945160240152,170.43260622628134,173.1399788815803,174.64197553715954,171.70385144552867,161.91905145753856
2002-05-05 22:09:37+00:00,,,100.86922298256734,108.20925428720558,109.35581275884167,137.94183831395623,139.50492943220883,162.24169431148047,173.27058375314232,186.00254533947003,184.02399229548251,167.96233981086485,158.57046031408075,157.37268336120323,151.37904917642697,138.70531884521571,126.6111382175076,115.20550076710832,117.24024957796856,114.11615227414129,120.75199805256452,121.58314855612537,126.7355996552622,128.896702418703,130.72357295758118,134.45213105751634,136.31265495687984,136.58218767185855,134.24440600744072,145.07368834433245,154.98114991249554,165.04358927129357,158.82170574008637,159.51141515356738,165.8422369529688,164.67759710427313,174.93878008969978,173.96293800462178,169.8336289475759,165.05570158418232,170.87463001871313,179.21764891350375,174.90459024713908,176.90377588967198,173.22811441857826,180.40613352400385,178.5186321142607,158.08627437057118
2002-05-14 22:03:19+00:00,,,,,,,,,,,,,,,131.55378018098125,,108.13672052028501,103.91614814374402,84.22154640023453,97.55982392396726,102.587055758292,109.16156291285532,106.2916516352892,117.0156440964829,119.39987233286593,127.85116661494969,135.620428531354,128.94139490299924,130.94225392620683,141.84943135128165,151.14634825280962,157.13082453102805,158.58515088198848,161.32706462954303,160.49359399899888,158.58093550589567,158.38284363696332,165.25669573021952,158.82666829333965,164.93677996459667,165.30073053060437,181.5287818634125,186.5680616187144,178.4869580448961,186.5815847633072,181.70988610506797,170.24454452409114,164.44119844975538
2002-05-21 22:09:29+00:00,,,103.30140179368406,102.42666646332158,125.13771952328655,141.80737277034459,142.8749646020568,159.25528390553382,170.8583253065669,176.06040769244905,184.49347715603935,177.86928203086072,165.232346268499,156.02186093052688,143.95395317503193,131.04822554243776,121.76267001237227,113.90761798415431,112.63537277640356,110.10328563400367,119.06329805303312,121.37458531136568,120.94753993178696,126.8525263693312,129.04427695162934,129.12472557198484,132.22221257874162,136.2589710978944,129.33144606306365,143.85757146768282,152.6978470424777,160.44037604481787,165.8585321540458,163.64440698427862,165.23330639977303,165.70399877976752,167.1657728812768,167.66768081298602,162.57324879063594,169.27878047028773,172.69968867382028,179.50324000650608,180.88859493831828,179.3821321986449,169.6779729643138,164.27764055218918,165.90521395320764,146.38774326170375
2002-07-08 22:09:12+00:00,,,,,,,152.0782912899838,158.11957381050283,,160.41551076742175,157.0927674602684,158.49484231167884,157.5114316097804,156.624987753429,151.64038623666303,143.37901640839675,128.50264877663142,119.88461860168698,123.30555349806009,128.11461430835735,138.95014150956857,140.53947432284065,141.1989232415754,140.20674050438328,136.0940888200665,136.73567205531558,134.99841349820025,141.604214966195,138.80521004043857,150.421799348965,161.1126681632917,166.95132370471623,170.25425714096014,169.69020950030318,174.57827212939068,175.5847990971943,175.5846546728081,174.89355298272008,178.24453290974415,177.9084552089304,177.05342471754975,184.14845905790077,186.83403446905635,188.9878110087029,193.79838339992853,199.93990577769,202.0993371805006,198.74434475410752
2002-08-09 22:08:57+00:00,,,,,149.08333746450444,148.41860445136157,159.83358984257143,168.53403794470125,173.18852860252647,173.4249754988455,167.60694349742113,157.0063948926148,150.47514437268384,154.50936956086227,166.68677110924747,168.40951514331346,150.25522080728683,138.83557155930993,136.63380329036934,131.2387628538671,136.8804206671774,151.40250878922114,155.7917973142032,156.57958281240295,152.98141251325603,159.1899855279236,148.952664767736,146.19238289359552,138.16772390709505,139.08462436481022,149.92784729946823,163.25944277678383,185.1010419770254,182.01752410652156,174.314135766066,177.36019941284368,184.9057998155872,198.7479330832764,207.967079015658,212.0343019396362,,,,,,,,
2002-11-29 22:09:01+00:00,132.35060543631823,128.59363089044498,127.93056060634723,138.02805572560726,136.19379894120064,166.12578485399055,154.22427820634832,170.2840212216912,187.6528969249811,194.48803447890742,203.75677287790865,193.12693114498632,181.84188411067555,174.99554163524684,170.03269980474997,166.69536517909057,163.42694890934033,152.31064460999474,150.62108963520808,152.6800369718257,157.55565320814225,160.39570670248074,165.5440756168061,164.53670351114272,161.58400775370623,161.2753436637873,166.73682940824204,166.89285696662057,168.4338663010827,173.17584199838737,177.15730064698985,185.12118388300155,186.1030937983863,188.1722343724843,188.6774340177841,190.055955604716,193.27128081095756,191.92272966764077,187.02225461786838,190.24816096595967,194.70074879185862,196.9617071656198,200.10627882192904,205.54011948491203,193.85029144623448,195.65039980415807,197.9698868401374,179.41466725350185
2003-02-10 22:03:16+00:00,133.25107238412122,124.50197559846548,128.73607881507655,133.0063422482659,129.7583340328032,155.92279441307804,155.2759367527951,170.6428220494488,182.86273725934862,193.5975004810421,203.23996740851553,194.60748592078687,181.5038338915329,176.62783586863665,172.58933678391037,166.0714289206372,158.60188495534035,148.34559915532714,151.9002848778189,150.93407910852704,153.6711599545746,152.6658266326811,150.12752304021654,155.4687044945914,161.1339372917741,163.90461654631736,164.32763109487112,165.22750938237374,166.75560129809787,176.03590923086762,181.19198954074392,186.11317925991384,183.85636637868407,182.4847022285841,184.95204694767,189.67159816916552,189.89296658632463,195.07495393115224,191.1852690032919,192.45467052483582,197.6930517576385,204.7541493014975,208.4264340915368,210.38080741520463,201.75666446742352,195.369311644801,180.5058164988739,145.8387154669466
2003-02-26 22:03:40+00:00,130.37165713651783,123.79693362134223,130.20294162172775,135.88910719838353,139.56573789934038,162.09079085281294,153.35125103222222,168.7708830952998,184.6331515006246,194.13500495099584,201.84927165424486,192.14082290709445,173.09651365390798,173.9230662374587,168.8814258889347,161.27301782001683,157.98209981411608,151.14078103635438,148.2184636363541,148.7704897099502,153.43952310761858,157.30054253154876,156.10456269194376,160.194986115814,163.60989625145558,165.9298878409645,166.74936008900505,170.41991073536946,173.0486002735954,167.96849070707134,172.5369289715524,179.70708579718354,181.95138565093652,185.89140728383526,187.41272137288,190.8938692185797,201.9452198396313,205.08296711556795,198.66020849761412,197.37967024780946,202.00755257245223,206.7954106756136,213.50983709482873,209.29992505472984,197.84158846705202,192.93739272718128,163.21799052392754,143.3546274465172
2003-03-21 22:09:27+00:00,,110.46382728417092,129.7476780553888,136.22732219999946,155.19455409822547,157.78103540793305,166.13641925001573,172.15124239250076,180.39233558714545,196.00226680206657,195.19179970113515,192.67177461448745,182.94207746023562,184.61305118266642,177.79633542938024,163.95670960879306,153.11375679893592,146.22439098593537,146.24633608013858,140.15585141302017,139.8419266815853,147.72673377755092,153.65020807648733,150.49614579575714,149.0212207100509,153.20140627467373,152.58628294468264,147.18529358350145,146.91924760358418,155.4332572684741,164.50681288811467,173.16655588214888,171.0604641785296,176.85067953200337,177.10166140902865,177.7708235029301,181.32529988621351,188.22535367868983,183.00288079418806,183.03462510140486,187.17350418965117,195.82213548577948,197.6490428319504,190.0609386522717,194.05127484914996,190.72315305166663,181.56292411730954,155.29701582275482
2003-05-01 22:03:22+00:00,,,,,,,,,,,,,,181.98275871642034,177.72853162910644,163.4467339601162,151.08884085052446,140.7633606390508,141.24162431589522,136.73168124994055,136.63994511531382,137.9355216837144,139.51201046897438,143.01801236588986,143.7196504057818,153.7654254532156,150.4619824990075,149.128568385957,149.89312863482667,157.09671814626196,162.408274244314,167.4864820010048,168.50513471530792,164.92079470809276,161.8014857899714,162.53705570610444,167.23967729067212,178.34207902331678,176.99358723771826,177.6868027047772,190.43632451735724,202.651282856238,205.18260221088744,199.50870670484505,207.09036339672443,203.04847726510252,192.5568848438482,190.45496158454696
2003-05-24 22:09:28+00:00,,,,,79.80383472751579,125.8089293231396,142.37414221537998,169.05813172473833,184.55537532296478,193.1206877161227,,194.5276022910299,186.33079578416235,,159.23416345622357,,155.58526868917738,152.16283303977653,149.93118425365094,148.156348425754,150.80332003073542,149.40821366848348,145.8772033073576,143.47848721060535,147.5083114468124,150.69658323989202,154.4601987505709,157.36520082720568,158.8936420350138,171.07755429620462,175.94246559908746,184.42401225534854,181.73027187964934,185.87098015425988,182.0628750193049,184.46951604205475,191.5413818498769,194.54130855311243,198.8698582464757,198.25449342197632,201.2055137743671,208.27168352165552,216.48360962574688,211.11458365431284,206.72753457019553,205.27480153943623,201.75091660670432,178.13982488246705
2003-08-13 21:51:32+00:00,,,,,71.09932335166893,121.45394122706065,134.04085593968117,137.97425498946836,150.13612619986668,153.86789012190582,151.34545094754674,157.00106877604065,164.37567558867295,153.10847952501848,142.4550164504748,137.63714944134273,129.03050172383675,123.83599864594666,114.95646492193599,101.63815015043392,101.55054010873135,103.24154927354428,112.25135005469127,123.25228385229593,117.88225189233543,120.00969705923454,123.34370067590399,123.91137590449642,127.38260525323295,137.8827025588402,137.2884863361732,140.67335585179129,148.61016720480177,152.09966809980517,155.8707862787045,156.6476611625725,159.80038355433092,170.9928500278456,162.33682890555082,157.85513086232154,164.5245749143403,180.21156464437664,179.51607256183146,169.2297462792181,187.12506417957906,181.0641904722006,172.13386160153692,165.66151109855545
2003-10-07 21:58:35+00:00,117.11047066858296,114.23817413815947,117.57596844602239,127.72982684446201,114.93745637845217,140.68193974450188,152.73525159301937,165.23006516726173,173.93394629445532,181.26347158452475,180.49049205739618,171.90006114929875,165.629508491398,159.68405246018955,156.9635273353917,149.25124446266332,144.7055456430652,141.3286375366373,141.07571165837587,134.33520825807707,135.62950499489256,130.76088948107446,127.72415229023062,137.09304499294964,141.69934847323066,144.49427074332732,142.4353652772727,146.90385083460396,147.7720777981764,158.28514204036625,163.40009251199595,165.03745748845066,163.20852422191632,166.8030922255664,166.96511003327032,169.50360935644684,176.12206245041014,183.17034648084658,184.18515742044661,183.6870581283556,186.37093185359902,188.07429293968215,193.40524523571437,190.52652051777383,191.81947057078963,192.90027671424403,193.66150068961628,189.6273538816476
2003-10-15 22:08:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 21:52:57+00:00,118.00131778029291,115.48389448914565,118.09200390660301,128.5327370620335,115.63652818964972,140.0053824876524,137.89015018984185,149.7455850955301,164.6246092035987,172.6785077277633,181.07112596533142,171.40496654280736,163.10518032398178,158.82172787272276,152.28025148236017,146.39989944177233,147.14954716809905,138.6995831919317,137.3476649033781,140.09040665543802,141.93392753807342,141.9430894130885,140.7564014276505,141.91886546279386,144.2156920573443,136.04827356496327,142.20888002338492,146.69126263071811,148.19596007098318,156.82971500123773,165.10507268847866,172.85602015006123,177.62822336638823,182.6968807728353,180.16709272117967,184.69721103675857,186.55195952086453,185.8950585347308,186.4026599733821,187.97034454332584,188.07498437716035,189.34556215405166,195.41120209711994,194.1382649362535,182.6766013943919,190.18363445350698,195.77838149516077,191.6651483729492
2003-12-11 22:03:21+00:00,98.4874174967316,84.2179202623797,86.68356581298723,105.11392894020975,101.13213018723567,125.92095199882014,135.2224762242311,140.1627361878564,,,,,,,,,,109.75303890010964,114.12531046727467,115.28591291004375,118.64338425666597,119.33384621695822,118.79467112982118,123.94741115213239,120.01267842137821,123.28360232664568,123.79002575342176,,,,,,,151.39573926682783,151.46324574287806,151.44798409826967,158.84947516559507,163.4046218256046,161.17116558079695,163.1695553214831,165.5194357698557,170.33239613887704,,,,,,
2004-01-12 22:03:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.33922341715905,187.7866329455024,,,,,,,195.21695828502823,192.5133580450476,193.83399604637134,195.1223784113225,187.9148195428843,176.4255173396452
2004-01-20 21:53:24+00:00,128.9701368198132,134.54227014960227,159.20522239439023,169.5332288098265,159.0035035240542,156.1531335117922,164.25179466076878,169.6685766068131,188.47172437815507,208.58932005595383,,201.17621323684725,193.049436425066,185.25866477447855,164.4799881760593,151.3234569751217,144.78295676227535,148.48023220885904,152.81965570845705,156.37543414764752,166.049531239079,164.54717248703437,157.68860434916886,151.13720997672337,144.00975665043995,147.588112844055,146.75336455005137,150.15755600240084,153.1346733025327,160.51290089344732,164.23496773003365,169.413557241892,176.96521328552132,178.3355442863576,176.1525220119356,180.0013553206724,186.59765140844016,193.0691886300341,183.0875961539842,184.20413710866532,192.9601574107183,201.64664839535146,203.92162702380614,198.12589675002584,214.57226026073283,220.30568384614153,,
2004-03-31 21:59:59+00:00,,102.89715921373956,109.14988825513092,109.80953921452857,118.59834323816276,140.74822020318325,149.0323283384945,162.91276045739693,174.0441183254352,180.13293888107776,182.6092671540523,179.9543177281249,168.58985239873383,155.48613408556997,146.27983522662765,134.65995197579363,135.18866205554716,122.45456975389207,121.94294958200742,126.22485204563776,127.1432174565074,131.46073973896574,137.68610770395486,136.84167705463054,139.67945828876245,144.16156931029118,141.997903867162,146.05322856012907,145.77862502101817,151.15798708447875,151.42424156467052,157.8752377028775,164.03218970104123,167.1087375286132,162.52747752127112,166.27248953360373,167.82001630283958,174.38908730407852,175.84662547104492,171.51142719051168,176.37471327639523,181.14363876431156,182.87727077726777,187.5104155407671,172.17313669584,172.91228989175923,172.55591243552723,156.65979388592945
2004-04-25 21:54:59+00:00,,,,126.42234003333084,119.56626110253217,145.95425615308153,153.4436339218866,165.44864480137304,172.98545240702143,175.21387176600678,184.40380914373569,179.50218090784114,172.7779765073104,163.98331943619232,154.83818631035933,144.35779612350316,140.35865941497818,132.49806046296865,138.03233729699522,142.88037894823592,143.0404612804344,143.05897990541246,142.97305999236136,145.91743494421112,148.6117252716116,153.7814864838964,154.3448711666633,142.51713231115306,145.5237897692483,153.51914762108558,160.99430093075944,171.60005282843963,172.3193640087884,173.51469760696793,183.63257889368936,183.33524077241827,188.06116175593812,193.28638065651432,185.45441472680474,185.84975710937292,192.49146081780665,196.2251127681685,192.63722333364623,192.5554394860642,190.47004273938649,198.9083454293835,195.54446530632723,184.48018407507982
