,dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139
0,1999-10-27 22:19:03+00:00,156.46236011632934,133.7036135804583,118.31760526666531,122.55639437170373,122.74644064039211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-21 22:12:47+00:00,132.06636511358764,113.51955283966939,97.22808183967405,93.42781332449732,96.50613864495124,,,,,,,,,,,,,,,,,,,,,,,131.50000521977333,136.72005265059212,138.69215389582058,134.14309722858724,133.69315341754594,133.39208010092813,138.1475445125376,136.79158568642674,143.05473346884128,145.42422490438744,141.69657125419076,144.97219832350703,155.20627031197193,153.86769447328962,158.29211734332983,160.4501012113794,155.0400254503869,167.8651025773383,166.67319157135412,160.90945760061228,158.24391054096697,158.26851953250113,154.84467071087838,147.76604306652442,151.5876957355956,154.30305553744293,152.39618107674102,146.58355711438722,145.9674169541279,144.8578285283202,144.84497003722592,142.70148084268996,135.67923750383775,132.75065152943662,134.84937785499778,133.5017632380729,135.29059128494345,137.4643573227184,142.41164786096837,143.80640866515722,132.46638457205054,,152.05587597159695,151.81953544797787,144.29129127031453,140.3689675799207,134.80020023694433,135.49007428931077,128.45518444373513,137.7413137127244,147.63124762700608,148.9816416652654,148.96181068043725,145.39282319152034,145.7479293292897,133.26490024183028,133.28373092405408,135.87685267761952,124.45626235058225,135.9685930178678,136.0445979083688,135.51688746248612,139.99297119373134,148.39315574558503,156.58524007587448,160.59989152909688,158.79976102170158,156.10155317979874,155.45375847769685,154.88507449089323,160.59994063005152,164.54091338634964,166.28450512607344,159.08249717986726,,,164.18210672125812,169.12801334423645,163.65625514056129,170.12579874634744,174.14224155851196,175.2866090671691,176.8788770535987,172.37837344026624,170.08274718402265,168.27050788383625,167.67122548116978,167.7474482099398,165.66570297569558,167.99826149886917,168.97159834093165,165.7679008740999,167.58880374916515,167.381823538865,165.75132219559342,167.50156883061234,165.70975603517468,169.01252987875046,168.23220037937895,171.04488537785406,171.82143642632863,167.51088367710364,167.5473504124054,163.70729765055054,160.34167638898444,159.36456043548648,161.10606255373634,154.9289922028487,151.9172643394709,154.16264223036939,149.25482184326137,152.41475994144378,160.73752421794129
2,1999-11-28 22:18:56+00:00,142.71580782948126,128.5099974256884,115.68987327977766,112.10943362020195,108.21640210691133,121.01982126245508,122.8167110306063,128.75191816542343,130.22032780019163,129.0088820794694,134.46691059953832,140.49154450545691,,,179.7626554045036,,,,,,,,,,,142.7874014484592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1999-12-07 22:12:53+00:00,144.13157246170448,125.7388583704314,106.60685636038833,100.42809586345338,102.41726734342811,103.0740731281863,112.54856618440506,118.60340166234323,121.20150146148075,122.95025139961734,129.7212931889097,141.34113672978484,148.52232415687791,146.71652090574312,163.35225709392643,170.81864921085145,159.82186972673645,151.46853490208744,138.51391293533965,128.9718858490602,125.08411096582086,124.84790979469695,121.76890193780865,119.84547568710755,127.61858710120495,131.28297736543772,136.54593730519025,148.61271929289606,153.1314481061586,151.8829221273518,146.30164446242034,143.38522383503712,140.91254964942362,146.00374492375926,147.69123914444503,157.8241951512754,160.59393096365255,152.59133458508097,160.08110176870807,163.64759045630413,163.53735603342017,163.64261561181132,172.35962749500447,176.16492479578312,178.81010572575582,176.94997528067057,171.60339561490895,170.68824521723232,165.6484961574529,165.7252958794268,167.17294760781792,163.89305007122232,162.67407015239985,165.7635572735542,165.3803256443604,164.3154700582818,151.55380396292446,145.71272627138,146.29598278231734,150.04296117018532,145.49453567799355,145.6027077473911,138.3218031793679,141.98701967992625,147.87552314948883,154.98387786319182,152.73862365541675,152.0259527006662,165.09246230725293,167.1582945603633,161.27052756734537,158.1338576642261,151.89117686231094,147.0293892749244,138.90644889600497,132.1967041397151,144.79721082937164,156.29749720608413,151.91643240471598,156.99702713293635,152.9963104926029,155.09401945830433,149.7326410999935,142.57559793282675,147.82640722603256,145.10805442339904,150.4096834942836,151.69598156123607,151.01765848552097,143.66904260588936,154.84873665222028,163.29519250109485,166.9308185950015,167.74048934167544,165.60253647341304,165.93652412970457,170.16601942835158,165.72456281251456,169.21659489561517,171.27391018173657,172.57780315407535,176.01664393465842,177.53447338870944,179.6012887374346,182.26076161372987,182.01950743309519,187.77906135758573,189.75409469301263,184.0282566289503,181.09990013853906,176.77949812447764,169.84086329753123,171.3787542596099,176.61119902383496,180.35245933731926,180.24971495814924,180.4711558790491,177.6384902405732,168.45778996632203,172.0878281607362,167.8397136208534,170.2390436005399,172.0625134749119,177.88385858049043,182.0003642411622,181.6847372462925,183.0691921248038,177.53516091176175,180.29760091752266,175.98018675410478,173.01909281140848,169.15958232785624,168.4685140868082,169.2591626656825,166.548760675763,169.47394593225442,167.51275685790037,169.79378875931732,169.49683641065468,186.73398028348487
4,2000-02-09 22:12:43+00:00,137.46209038273284,119.04162962650875,98.49593544068001,96.44066717556055,92.34221843094576,93.62240718594138,103.67837311281815,111.39065872717623,117.60230104978463,120.5319585035536,126.83158999095942,134.46923208868705,143.0605349873917,143.28943743205653,155.76596968504535,172.42024016342455,172.8179915335364,158.84601774314794,144.21697068702184,136.44873919381433,134.21187611012706,134.03998665817235,126.9669445463391,123.96674699156968,127.09779870879308,126.27565606209848,131.11994044291865,133.73859159758015,141.7496464141269,144.2673420026003,143.290334445296,144.21919777543897,143.34525491710542,145.2632276673635,147.9483258631125,146.28525718606159,149.27703799768588,156.02301550562836,154.71761347093687,156.1903209544322,161.88629528994127,163.9536518563751,168.05562862135318,165.40929461110804,165.12130777486712,170.73843184429782,159.92250139325117,158.26318057108867,159.30598215633793,160.29223603031298,160.37758027614797,157.74522152350227,162.79098270331977,164.01694641582716,158.51294604941907,154.14283206176108,153.129927472455,147.788761496224,145.303985956872,145.0542222645439,136.5684919437457,138.7949194852151,134.54396323078703,135.88415108448422,139.11079871019834,149.125628611554,143.88781706764365,152.96573906529773,166.63611581018338,155.46602888651927,155.69279205699624,156.72701167214333,145.01478361348822,144.1395724272847,138.22219151591418,131.7938724488494,148.96296310099427,155.56759613484283,159.3078021440759,155.555166952701,154.8612959792549,155.4879508542465,144.8978284845871,139.6031343690582,137.84712236169807,137.14957389606118,145.85436672257632,151.20109224830838,156.76441409926812,162.19232204696485,164.9290676658814,168.7533266017663,173.69938206716006,172.26604875820277,169.36463026188434,164.83943950804513,166.3270672329084,173.04532468171675,182.22940265060072,183.46316241826455,189.71196688628635,177.33103945015912,174.60027071850573,176.58807099939182,182.24537167379452,182.62189007509627,182.13132964648642,181.32673770522482,182.73202526364977,177.92927034443247,178.78898177230474,178.50762148492174,174.44649648994067,176.18522208934937,174.33569781520995,170.22030607349268,167.39220687084037,165.75578158502253,168.10446111648582,168.91638388459592,168.1572875331598,170.43588229524025,174.42356060353868,174.09344545617435,170.4013212485497,168.4502074586924,167.01151464504707,165.4310537704972,162.11018634456266,162.186387970104,162.15105654041312,163.12540852060724,164.01345800672547,158.52129928860873,158.26259436649764,156.5178515754277,163.28483326912058,,152.28507983395966,154.5920828258299
5,2000-02-16 22:18:52+00:00,,,,,,,,129.13137301428642,126.48287852435206,128.72042502486516,135.86729896790922,141.92644123230292,146.89312746450312,,,,162.59297771533673,161.17779188693302,148.23303593551063,137.14218832845995,128.04321214854144,120.85055267325372,116.4217806788055,115.5582594384448,122.4892459505565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-04-04 22:18:36+00:00,152.0397451907667,137.7713864864262,111.89187454182421,105.79682609122925,97.7674946911377,95.20904552080174,101.86865238414966,103.52664934350939,111.90891648632996,125.21793087284598,126.8316198604501,120.31504299894209,116.03325707451793,,,153.1943434005167,166.64597832260048,159.58430329059152,148.14793903675246,141.3294951907167,135.54702709063758,130.92565362101206,124.00500615253158,127.52885320846627,121.3016989359621,120.49749343620691,131.1346291161489,135.71771948466636,142.25132497130275,142.30007002452746,138.21110839417514,143.5423293780522,141.61740262586522,145.11213187249183,152.76400155543683,153.64886753836427,156.84501890061608,152.7629151352357,155.95620670401527,162.85541022804412,162.198810634134,166.36864677625346,173.53583602827723,163.85043403474998,167.59491205530006,172.69495225878694,167.1895292585043,164.37592918203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-04-13 22:12:18+00:00,171.2727086539599,146.85100935395582,128.42774165707263,122.97415206703829,115.51047918541249,113.52070716928591,120.91909251218839,127.69287410468584,135.12009655581983,144.94061722663838,150.34341840146925,154.20827958822184,,165.21989773361466,168.30878442945752,,195.59843133959492,187.26208683866184,165.94730898893988,160.95021744706764,152.69532441335824,151.64871830177444,148.64226975113323,151.3181459621783,148.82662256545794,149.19661570546108,151.28426568984622,154.16644882321123,161.22534551017586,164.8253363823041,165.67679572842036,168.54130879873662,165.62113843616143,174.02727272073975,176.42132439566143,173.73604676352633,171.42746328079582,174.59937707660973,179.949806927472,183.64271254172175,184.58430370501856,185.70621352311397,190.5197881457104,189.09973719255498,186.89718814981052,194.92209937084834,187.36309066073903,189.52349114387653,186.45816077758892,182.81228664046688,184.0513541078177,187.1491277807852,191.24188376619506,187.86041915873338,187.14241598352623,184.56887432046784,180.1145580779729,174.5044132437625,174.71162773077785,169.42029314938006,165.85739592784054,167.15069306892025,166.43347740746458,166.1473552387177,173.0110760162278,174.01845736481445,171.9722103502423,165.75824155618898,187.980938947483,195.15908222306487,188.8449506990858,178.65164192090776,176.94085137945189,172.88639610084948,164.80104295174513,155.82397474524095,170.39894723844176,177.31880809414707,178.5547654025183,180.97089135467223,178.1120321546308,175.0767888421756,170.17175281148013,158.25282896744199,159.14422429321766,164.12576844635282,165.2366017204376,170.61508302203987,172.25073783081524,171.88317009348688,176.91871833389,184.92248824967146,191.8178798011978,185.66689805213642,186.7444596735427,185.43136095953196,186.25129223247865,188.54762193054506,193.72761678089688,193.17033315447304,201.51984234539313,208.91766325616427,202.58308647818257,192.45348925292177,194.7632522617361,192.55977092960939,191.45227487037977,195.6043175994251,189.87646696943088,187.79525131056303,190.7871052482683,189.97347276980756,191.00579693496812,197.32098793541473,191.12694744132804,188.4268868061328,189.17895666364518,187.3857956188162,187.4991395864771,191.70524905258623,195.0509962298066,188.8704421408887,195.78472397940672,195.2105597558056,196.44326993123548,185.91265762923268,192.26412468055184,193.076667454911,191.59500017918913,196.3365516475143,199.90018683900456,192.09783111243297,183.014138737147,180.05815681262158,169.98030452955174,171.92577940061378,171.42765202509858,166.3637699450695,164.1777959733543,173.80776442723612
8,2000-04-20 22:18:27+00:00,157.44246120331383,140.91933458370917,124.13188011492734,117.78528222183637,111.10825339608755,108.75537146279098,108.5366835726113,117.47544661358009,124.7398687274174,130.18650737535583,140.55882291890723,147.2281210109163,,155.55029075956887,160.23632824572985,171.97044005911806,179.67264651774875,170.38568338005163,160.85933191996688,149.96630512601936,145.8986308381469,150.70064003591975,144.05728471320023,144.92797371003178,136.36188389312264,140.57601219436407,137.13314479515503,141.84242712878032,149.77010171642422,153.61384466293487,147.52526741821634,152.02383195745702,153.813891595709,160.60859691060594,160.2892106455403,166.6673663600791,159.987179113726,163.23540924922077,165.77501062037493,168.15246175386045,175.19315052105625,175.98130643004131,176.31494911136534,172.5453572299015,182.6029100743249,178.84992033484363,177.2261224485445,176.30324044246046,170.76589114994925,172.7947816778023,172.70412550477687,174.22583574839163,173.06157972383184,172.18961310969863,175.20372181056246,161.291658568631,167.4370927711008,160.8450021730939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-05-15 22:12:06+00:00,166.28734899989246,148.2763819186948,134.1616650228679,121.12874759575652,,,,,,,,,,,,,165.34045583185704,160.8460720086754,154.67809445635888,144.66865771895849,138.49053742481934,129.20669986292882,128.3053561728523,132.18699123772365,127.83012740044771,130.59026538984392,128.22260380820495,137.37807859299045,,,,,,,,,160.2870502201619,153.8521271356229,154.46394401419835,158.02129706691267,166.34858827162506,171.87863529736376,171.28001423451312,168.94351064372637,180.88567954724053,,179.30515950891316,167.84522632770742,171.3864140905184,174.62586383403354,170.21597660503835,169.80765662060904,165.70300070945686,165.6325001929669,161.7286154406218,157.07593486711463,154.83582321986344,155.9228071243576,149.49908082083763,157.48780323761775,142.99142178907755,,,,,,,,,,162.2864066022643,163.68940452396174,162.36276848973426,154.02918742745962,151.28459040839923,139.99272077416538,,158.96552548825457,150.05593037735534,,,160.54840063500882,151.77747498556158,154.19018448192202,156.98343085802375,148.29413300082217,146.03313973144978,148.28958232591728,151.3849189294516,159.36592821422917,161.30630995159925,162.85502568166567,,,,,,,,,,,,170.02179443825273,179.33661974818793,175.77749131338297,175.3872031344903,180.1670683266023,182.0989878626129,179.22985841933138,179.4914790829092,,,,,,,174.20639458468182,174.80704190979026,168.55095115206004,168.72585958658345,165.69684230345456,173.02022203653442,174.46113282588726,171.85721580068562,172.75600454923742,172.27212137245002,179.02805533368326,180.13068335696963,173.26789579769343,171.172517489115,165.8605801223815,166.37090201209188,159.44936548100432,151.711549757381,154.2412742550976,150.28292877982065,141.18239934933555,,
