dates,nzd0586-0000,nzd0586-0001,nzd0586-0002,nzd0586-0003,nzd0586-0004,nzd0586-0005,nzd0586-0006,nzd0586-0007,nzd0586-0008,nzd0586-0009,nzd0586-0010,nzd0586-0011,nzd0586-0012,nzd0586-0013,nzd0586-0014,nzd0586-0015,nzd0586-0016,nzd0586-0017,nzd0586-0018,nzd0586-0019,satname
2000-08-10 22:18:26+00:00,1002.49,929.97,190.59,164.97,158.41,163.12,172.73,201.59,268.53,224.67,202.72,202.79,205.35,216.41,234.42,230.03,205.83,190.76,185.30,254.76,L7
2000-09-04 22:11:58+00:00,1002.49,929.97,237.77,164.83,157.14,160.17,169.89,195.84,268.53,215.61,195.93,192.83,196.50,208.14,226.63,222.09,199.25,184.77,181.51,254.76,L7
2000-09-27 22:17:24+00:00,999.80,931.62,263.63,165.65,157.73,160.07,170.89,196.16,256.24,214.93,196.14,192.13,195.55,207.22,225.27,220.88,198.49,184.59,181.04,254.76,L7
2000-10-06 22:11:35+00:00,1001.95,937.80,263.63,165.60,158.09,159.55,174.46,198.30,256.24,216.55,196.20,192.71,194.69,206.39,224.40,219.79,196.48,184.29,179.48,254.76,L7
2000-10-29 22:17:19+00:00,1004.87,945.45,324.12,163.05,155.82,157.32,171.52,195.81,237.38,213.49,193.13,186.56,189.17,202.02,218.52,214.97,193.85,181.66,177.83,287.55,L7
2001-02-11 22:11:36+00:00,1000.61,949.53,373.18,166.86,160.74,158.18,175.32,194.87,222.75,206.51,194.81,186.86,189.53,202.29,217.29,214.90,194.40,181.17,179.24,261.07,L7
2001-04-16 22:11:18+00:00,1011.83,932.38,373.17,171.92,166.46,164.41,177.66,195.98,236.94,212.27,206.32,197.80,201.88,214.08,226.98,224.91,205.93,188.24,187.51,261.07,L7
2001-04-23 22:17:26+00:00,998.57,925.13,373.17,171.71,166.58,164.37,177.50,197.29,244.02,214.86,206.35,199.88,202.81,213.74,228.78,224.88,206.12,189.83,188.19,258.26,L7
2001-05-25 22:17:11+00:00,998.57,927.43,371.20,172.98,168.72,166.07,181.36,200.29,259.10,219.75,210.70,205.53,207.35,207.49,233.84,228.08,207.86,192.79,190.44,258.26,L7
2001-06-19 22:10:41+00:00,1003.15,922.06,371.20,173.67,172.40,166.77,180.91,204.37,257.42,219.78,212.07,213.39,211.69,211.74,233.84,228.08,207.86,194.28,189.17,258.26,L7
2001-07-05 22:10:33+00:00,996.31,918.95,371.20,171.09,170.89,166.78,182.45,207.89,254.12,220.30,212.95,212.49,212.54,214.08,234.34,228.93,208.94,194.36,191.01,251.49,L7
2001-09-07 22:09:46+00:00,991.79,919.28,359.14,172.56,170.61,167.38,182.76,206.18,247.69,219.20,210.20,210.77,210.24,211.93,232.18,226.36,207.22,193.82,189.84,252.67,L7
2001-11-01 22:15:41+00:00,985.75,920.74,360.43,167.70,168.01,166.34,181.13,205.01,236.63,214.79,206.56,206.85,205.62,207.49,222.93,221.07,202.37,189.88,185.85,251.27,L7
2001-11-26 22:09:45+00:00,992.71,922.08,360.43,169.74,167.77,166.01,180.91,204.43,236.63,216.14,204.96,206.52,205.55,215.07,225.41,222.38,202.98,190.28,185.86,251.27,L7
2002-03-02 22:10:08+00:00,991.82,928.90,353.34,167.63,162.19,163.02,176.65,192.37,216.69,209.63,197.21,192.62,193.97,205.66,220.26,218.62,199.41,183.34,181.36,240.70,L7
2002-05-21 22:09:53+00:00,1024.46,928.20,247.65,163.56,156.41,157.39,175.66,194.91,222.20,206.32,194.29,191.84,193.05,207.07,223.47,218.52,199.82,182.30,179.45,212.70,L7
2002-05-28 22:15:58+00:00,1028.37,915.73,224.76,159.87,155.58,158.48,176.41,192.59,218.04,200.52,193.62,185.05,189.17,204.04,217.65,217.42,198.79,180.03,181.93,218.71,L7
2002-07-31 22:15:35+00:00,1012.57,921.15,215.95,165.22,159.84,162.53,178.06,197.70,224.70,204.13,195.06,187.25,191.15,204.20,219.57,220.00,199.43,180.51,181.65,213.38,L7
2002-09-17 22:14:43+00:00,1015.23,937.15,186.71,179.39,163.78,164.12,182.43,201.64,232.34,205.48,194.51,187.02,191.94,205.01,221.02,221.19,199.94,182.23,182.26,212.24,L7
2002-12-06 22:15:37+00:00,990.51,937.72,262.80,185.04,169.64,166.04,181.08,200.59,226.69,206.94,196.26,186.71,191.65,201.41,219.03,218.98,197.34,178.32,179.78,202.60,L7
2002-12-22 22:15:41+00:00,982.28,928.38,286.13,180.43,165.93,161.67,178.62,199.97,221.83,204.85,195.64,188.98,194.72,206.03,223.28,222.27,199.36,181.76,183.35,199.41,L7
2003-01-07 22:15:40+00:00,981.40,926.06,305.87,179.52,166.75,162.69,177.84,199.80,222.83,206.81,197.14,191.21,196.41,207.37,224.76,222.45,200.32,182.25,184.12,204.85,L7
2003-02-24 22:16:01+00:00,983.78,925.40,344.04,178.61,165.23,161.16,178.18,197.92,231.59,209.62,198.87,195.02,199.30,210.82,227.82,223.74,201.49,186.20,184.79,208.93,L7
2003-04-13 22:16:07+00:00,984.62,921.80,339.55,171.70,163.04,162.46,177.80,198.40,239.00,213.30,200.04,199.09,199.96,211.39,229.65,224.97,203.23,190.01,187.02,210.41,L7
2003-05-24 22:09:52+00:00,990.75,921.98,312.31,173.41,162.06,163.34,178.52,200.49,243.95,215.25,201.29,200.44,201.17,211.82,229.83,225.23,203.81,189.33,185.25,211.16,L7
2003-08-11 22:04:15+00:00,1008.94,928.35,238.79,179.11,162.91,168.79,183.87,206.15,264.71,225.13,207.92,207.10,206.52,215.54,234.07,228.98,207.75,195.31,185.45,214.99,L5
2003-08-20 21:58:14+00:00,1008.38,931.23,230.90,177.85,162.60,167.60,183.20,205.51,262.06,223.66,206.28,205.02,205.23,215.12,233.56,228.43,206.53,194.04,183.76,211.18,L5
2003-09-20 22:15:10+00:00,1009.49,931.94,190.35,173.69,157.50,167.37,182.82,205.50,258.17,222.42,206.09,202.72,204.37,214.33,233.54,228.26,206.59,193.75,184.10,211.33,L7
2003-10-06 22:15:30+00:00,1011.69,934.42,224.53,174.21,157.73,167.27,183.26,205.97,258.17,222.42,206.09,202.28,204.24,214.33,233.28,227.98,206.25,193.82,182.93,212.49,L7
2003-10-07 21:58:59+00:00,1012.03,933.91,247.00,174.07,158.61,167.36,183.52,207.41,260.00,222.52,207.76,202.78,204.79,214.96,233.73,228.71,206.62,193.95,183.47,212.76,L5
2003-11-16 22:09:47+00:00,1007.88,934.02,254.88,173.01,157.87,165.81,181.45,205.72,254.17,218.37,205.41,201.16,203.22,214.04,232.01,228.51,206.03,192.07,181.39,212.05,L7
2003-11-23 22:15:38+00:00,1003.89,936.28,289.74,169.29,158.02,165.43,181.32,204.68,247.56,215.14,203.90,198.28,200.95,212.40,230.04,225.87,204.14,191.00,182.09,216.03,L7
2003-12-09 22:16:06+00:00,998.36,934.18,289.74,169.29,158.02,165.43,180.49,203.62,244.18,214.66,203.06,197.84,200.15,211.76,229.28,225.42,203.92,191.00,182.09,216.03,L7
2004-01-03 22:10:06+00:00,998.36,934.18,289.74,166.95,157.76,166.34,180.97,204.27,245.96,215.55,203.06,197.84,200.15,211.76,229.28,225.51,204.08,190.93,180.26,216.03,L7
2004-02-19 22:06:19+00:00,997.09,932.88,338.61,164.03,155.45,164.66,178.72,202.90,247.42,214.97,202.90,197.38,199.48,211.22,228.96,226.06,203.69,190.38,180.78,223.18,L5
2004-03-31 22:00:23+00:00,995.55,932.09,344.98,168.34,161.61,164.98,178.90,203.67,246.76,214.77,203.61,197.34,199.48,211.07,228.63,225.02,203.49,189.74,179.18,221.54,L5
2004-05-09 22:07:45+00:00,984.85,926.29,285.30,167.42,164.20,163.79,177.67,201.40,242.74,213.69,202.03,196.76,198.49,210.38,227.77,223.63,202.26,186.55,178.65,225.49,L5
2004-05-18 22:01:50+00:00,983.31,921.19,265.55,168.83,164.46,166.26,178.23,203.84,244.17,216.39,205.26,198.67,200.18,211.29,228.89,223.51,202.12,187.65,179.59,218.19,L5
2004-06-02 22:16:05+00:00,981.78,917.69,235.60,170.67,164.46,166.26,178.23,203.84,246.69,218.18,206.62,200.99,201.95,213.05,231.29,225.65,203.24,189.27,179.39,212.64,L7
2004-06-10 22:08:17+00:00,989.79,921.78,235.60,170.81,164.54,167.76,181.62,207.00,255.85,221.29,208.98,203.64,204.24,214.48,233.64,226.68,203.71,192.17,180.44,211.33,L5
2004-07-05 22:03:15+00:00,989.79,919.65,235.60,170.56,166.78,167.45,179.57,205.40,248.71,219.83,208.97,202.57,202.48,213.73,232.47,224.87,202.32,189.47,182.62,210.96,L5
2004-07-12 22:09:37+00:00,994.37,919.65,235.60,170.56,166.78,167.45,179.57,205.40,248.71,219.83,208.97,200.86,199.77,213.73,232.47,224.87,202.32,189.47,182.62,210.96,L5
2004-07-21 22:03:39+00:00,994.37,916.35,235.60,171.47,168.82,167.48,179.07,204.84,246.01,219.19,209.11,201.92,201.20,215.08,233.85,226.12,204.44,190.39,183.37,206.50,L5
2004-07-29 22:10:02+00:00,996.81,916.35,226.40,172.24,168.17,167.50,180.69,205.19,246.01,219.19,209.11,201.92,201.20,216.90,235.18,227.33,204.99,191.30,183.62,208.96,L7
2004-08-21 22:15:45+00:00,999.22,918.31,194.77,173.18,169.55,168.66,182.39,202.03,237.79,214.75,204.79,198.88,198.80,214.22,232.96,223.96,202.46,190.28,183.31,202.41,L7
2004-08-29 22:10:46+00:00,997.69,919.58,197.15,174.01,169.66,168.66,181.46,202.17,237.28,215.07,204.31,198.74,198.77,214.13,233.41,224.87,203.21,190.75,184.36,203.19,L5
2004-09-15 22:09:49+00:00,994.54,917.99,197.15,174.01,169.66,168.66,181.23,201.46,235.27,214.58,204.80,198.90,199.53,214.70,233.23,225.34,203.21,190.75,184.36,203.19,L7
2004-10-24 22:15:44+00:00,993.44,918.80,233.03,174.40,168.83,169.16,181.38,200.70,232.72,215.51,204.52,199.15,199.75,215.15,233.22,225.54,203.61,191.39,186.77,205.28,L7
2004-11-01 22:11:49+00:00,991.05,917.90,256.94,174.86,169.09,169.64,181.90,201.22,233.43,215.44,204.69,199.61,200.34,215.31,233.36,226.10,205.05,192.43,188.27,205.28,L5
2005-01-28 22:16:47+00:00,974.62,920.23,324.00,181.09,168.43,170.90,178.97,193.84,221.17,210.98,199.98,195.97,199.41,211.22,228.65,223.76,203.31,191.27,192.12,201.70,L7
2005-02-13 22:16:57+00:00,974.62,920.23,335.41,181.09,168.43,170.90,178.97,193.84,221.17,210.98,199.98,195.97,199.41,211.22,228.65,223.38,203.33,190.82,191.28,209.36,L7
2005-04-11 22:10:46+00:00,964.41,915.37,378.32,181.74,167.45,172.03,180.74,201.84,227.36,216.84,205.69,200.43,203.53,215.02,230.44,225.65,208.19,192.66,191.19,216.17,L7
2005-04-19 22:08:19+00:00,964.41,917.31,378.31,181.74,161.25,168.77,181.97,206.27,227.36,221.24,208.08,202.34,205.21,216.27,231.51,226.23,206.87,190.62,187.58,217.82,L5
2005-04-26 22:14:08+00:00,958.24,908.31,374.80,176.94,164.10,167.23,180.26,202.75,226.94,218.61,209.72,202.58,205.82,216.53,226.89,223.94,204.64,188.76,185.34,210.52,L5
2005-05-12 22:14:38+00:00,953.68,907.94,373.96,175.32,157.81,176.07,176.48,201.96,222.89,219.56,210.58,202.18,205.70,216.42,224.93,222.39,201.96,186.16,181.62,210.52,L5
2005-05-13 22:10:48+00:00,960.12,910.08,373.96,175.32,157.81,176.07,176.48,203.18,225.57,218.34,210.16,201.55,205.89,218.09,227.02,223.44,202.90,186.38,182.88,221.72,L7
2005-05-20 22:16:58+00:00,961.57,916.69,373.96,175.32,160.59,176.07,176.48,203.18,225.57,218.34,210.16,201.55,205.89,218.09,227.02,229.69,198.53,186.38,182.88,221.72,L7
2005-05-28 22:14:23+00:00,960.21,916.69,373.96,175.32,160.59,176.07,176.48,203.18,225.57,218.34,210.16,201.55,205.89,218.09,227.02,229.69,198.53,186.38,182.88,224.34,L5
2005-06-05 22:16:53+00:00,963.76,917.84,373.96,179.19,163.39,176.07,176.48,203.18,230.61,218.42,209.41,202.66,205.49,217.41,227.60,229.69,199.57,187.19,183.65,220.61,L7
2005-06-13 22:14:31+00:00,965.48,917.80,373.96,175.75,164.87,175.23,178.63,202.89,235.30,219.54,209.45,203.01,205.35,217.54,229.17,229.58,200.62,187.44,184.30,223.85,L5
2005-06-14 22:10:37+00:00,965.48,917.80,373.96,172.76,163.50,172.82,179.75,205.18,237.43,219.73,209.45,203.01,205.35,217.54,229.17,229.58,200.62,188.14,185.95,224.11,L7
2005-06-22 22:08:46+00:00,965.05,915.59,373.96,165.93,164.51,171.54,178.53,203.80,238.04,220.09,209.73,203.82,206.16,217.71,229.10,229.61,201.34,188.17,185.32,226.64,L5
2005-07-16 22:10:36+00:00,969.72,917.73,373.96,165.69,164.51,171.54,178.53,203.80,238.04,220.37,209.31,204.17,206.71,217.75,230.40,230.00,201.83,188.72,185.42,225.48,L7
2005-07-31 22:15:17+00:00,973.65,920.31,373.96,166.75,163.87,168.94,179.76,204.27,243.82,221.07,209.41,204.55,207.94,218.84,231.32,230.40,202.53,188.55,184.46,225.82,L5
2005-08-09 22:09:10+00:00,973.81,919.64,373.96,168.20,164.28,168.20,178.98,203.53,243.82,219.39,209.61,204.04,207.30,217.96,231.05,230.07,202.72,188.71,185.23,225.82,L5
2005-09-01 22:15:29+00:00,973.81,919.64,378.29,168.20,164.28,166.62,178.30,207.80,243.82,219.39,209.61,204.04,207.30,217.96,231.05,230.96,202.65,188.38,184.64,222.33,L5
2005-09-02 22:10:22+00:00,972.80,918.89,378.29,168.20,164.52,166.81,178.86,208.17,244.06,219.34,210.49,204.20,207.42,217.96,231.05,230.96,202.65,188.38,184.64,222.33,L7
2005-09-17 22:15:30+00:00,972.80,918.89,379.80,167.07,164.52,166.81,178.86,208.17,244.06,219.34,210.49,204.20,207.42,217.96,231.05,230.96,202.65,187.55,183.67,222.33,L5
2005-11-13 22:09:32+00:00,980.88,922.49,381.30,166.04,167.04,162.83,179.74,210.15,251.34,219.79,210.07,206.61,208.93,218.40,235.46,236.34,203.77,189.92,185.29,220.33,L5
2005-11-20 22:15:29+00:00,981.83,919.89,380.81,167.43,166.86,163.78,180.01,209.14,246.21,218.62,208.74,204.73,206.96,216.57,233.31,229.72,208.46,190.23,185.72,217.69,L5
2005-12-30 22:17:07+00:00,990.46,923.06,380.81,171.12,164.71,162.10,178.82,209.71,239.22,216.21,207.68,202.80,206.23,216.26,233.75,229.87,208.81,189.86,184.21,200.36,L7
2006-01-23 22:16:59+00:00,989.59,920.42,382.76,173.03,165.17,163.18,179.96,210.09,243.97,217.13,208.97,203.56,206.91,216.83,233.69,230.12,209.56,190.19,184.58,195.85,L5
2006-02-09 22:11:13+00:00,988.44,917.57,384.04,172.31,166.45,165.58,181.94,213.35,243.37,220.64,211.77,205.69,208.13,219.19,237.13,233.91,211.13,192.39,186.76,199.09,L7
2006-02-24 22:17:41+00:00,993.70,920.91,382.35,174.76,166.73,166.73,182.22,212.83,247.68,221.46,211.35,205.63,208.53,219.59,239.07,233.76,210.87,193.13,187.16,208.18,L5
2006-03-29 22:11:16+00:00,1000.10,917.59,382.62,178.12,166.68,168.92,182.46,206.24,243.83,220.56,210.62,205.99,209.09,220.39,237.82,233.07,210.87,197.94,191.13,211.46,L7
2006-04-13 22:19:02+00:00,1000.10,917.99,346.32,177.64,166.78,167.79,181.23,205.40,242.77,219.94,210.28,204.83,208.82,220.19,236.63,231.05,209.13,196.41,190.41,207.83,L5
2006-04-22 22:13:00+00:00,1004.62,921.49,321.42,177.51,165.68,168.03,180.61,204.00,244.82,219.98,209.83,204.38,208.75,220.69,238.37,232.10,210.20,196.71,190.17,211.96,L5
2006-04-29 22:18:53+00:00,1004.62,921.83,321.42,177.51,162.20,169.03,180.39,203.36,244.82,217.38,207.80,201.82,206.34,217.93,234.97,229.39,207.72,193.78,189.17,213.82,L5
2006-05-15 22:19:06+00:00,1004.45,923.28,303.35,177.51,162.20,169.03,180.39,202.04,244.82,215.97,206.71,197.51,204.10,215.79,232.44,227.00,206.42,191.77,188.53,213.82,L5
2006-05-23 22:17:02+00:00,1013.73,923.34,273.40,176.16,161.32,168.30,180.27,202.87,249.02,216.95,207.78,198.50,206.29,218.48,235.54,228.82,206.25,191.96,187.97,218.32,L7
2006-05-31 22:19:19+00:00,1007.20,922.28,258.60,175.68,162.48,168.63,180.18,203.08,247.15,217.10,207.27,197.99,205.67,217.04,234.54,228.26,205.47,191.10,187.96,224.47,L5
2006-06-01 22:11:14+00:00,1003.86,921.41,244.11,175.11,162.88,168.97,180.04,203.08,247.15,217.10,207.27,198.73,205.51,216.97,234.22,228.29,205.70,191.29,188.79,224.47,L7
2006-06-16 22:19:34+00:00,1000.54,921.80,244.11,174.89,163.80,169.39,180.26,201.76,243.77,215.42,206.35,197.68,204.48,216.07,233.71,228.19,206.07,191.49,188.10,224.47,L5
2006-06-24 22:16:54+00:00,1000.54,921.80,244.11,174.89,163.80,169.39,180.26,201.76,243.77,215.42,206.35,197.68,204.48,216.07,233.71,228.19,206.07,188.63,188.10,224.47,L7
2006-06-25 22:13:55+00:00,997.12,921.28,244.11,173.47,163.69,168.79,179.82,201.63,243.06,215.19,207.22,198.04,204.94,216.56,234.21,229.04,206.08,188.85,188.06,232.24,L5
2006-07-19 22:10:56+00:00,997.69,922.81,244.11,173.41,163.80,168.36,179.25,201.95,246.01,215.08,206.81,198.44,205.33,216.28,234.21,229.04,206.08,188.85,188.06,232.24,L7
2006-07-27 22:14:22+00:00,991.19,923.16,221.51,172.11,163.70,168.17,178.42,201.17,245.20,214.58,206.49,197.64,204.47,216.14,232.77,228.05,205.50,187.96,188.02,234.68,L5
2006-08-12 22:14:35+00:00,985.85,922.46,197.96,171.51,163.08,167.83,175.74,200.72,243.89,213.92,203.45,196.44,203.15,215.32,231.36,228.15,205.27,186.57,186.17,239.14,L5
2006-08-19 22:20:27+00:00,985.85,924.77,197.83,172.34,163.62,168.13,175.61,201.27,247.99,215.45,203.54,196.00,203.38,215.55,231.61,228.32,205.50,187.07,184.99,239.14,L5
2006-08-27 22:16:36+00:00,980.05,923.22,178.08,170.87,163.21,167.67,174.97,199.47,241.52,213.17,202.70,195.19,202.23,214.94,231.00,227.58,204.94,186.37,184.61,240.74,L7
2006-08-28 22:14:47+00:00,978.69,921.66,178.08,170.87,163.21,167.67,174.97,199.47,241.06,213.17,202.70,195.19,202.45,214.90,230.74,227.44,204.17,185.76,184.03,240.74,L5
2006-10-15 22:15:19+00:00,982.67,924.14,175.20,174.59,164.90,169.96,176.03,200.84,245.18,213.23,199.85,193.10,200.22,213.26,229.78,227.74,202.35,183.82,181.32,246.48,L5
2007-01-02 22:17:35+00:00,973.23,925.09,185.31,180.06,169.85,168.78,172.91,203.74,250.84,217.32,197.57,192.85,198.82,212.52,227.40,226.90,199.42,182.24,176.60,254.24,L7
2007-01-26 22:22:18+00:00,982.63,921.00,186.32,183.62,169.33,173.14,177.79,206.10,251.65,220.16,200.51,194.01,198.17,212.17,229.94,228.45,200.01,183.35,175.92,255.51,L5
2007-02-03 22:17:19+00:00,982.63,918.06,186.32,182.28,169.33,173.14,177.79,206.00,251.65,219.16,202.68,195.48,199.76,213.59,230.55,229.10,201.16,184.58,177.83,235.80,L7
2007-06-11 22:17:14+00:00,1005.75,923.03,,177.25,165.07,170.48,186.44,206.46,275.24,222.47,214.34,207.33,207.35,218.95,236.23,230.63,207.12,192.34,187.96,216.29,L7
2007-07-13 22:17:34+00:00,1015.66,927.28,,170.71,163.77,178.64,196.78,206.66,275.24,222.47,214.34,207.33,209.65,221.16,237.57,231.28,208.09,192.80,187.50,196.39,L7
2007-08-07 22:11:16+00:00,1021.30,945.39,164.73,152.91,138.73,,,199.14,277.44,206.38,188.59,187.63,191.71,204.13,219.45,217.48,196.86,185.09,165.66,196.56,L7
2007-08-14 22:17:00+00:00,1021.30,936.10,191.34,166.08,158.89,174.84,169.96,198.18,277.44,205.63,190.63,186.64,191.09,204.13,219.45,217.48,196.86,185.09,165.66,196.56,L7
2007-09-08 22:11:02+00:00,1020.29,939.34,191.34,166.08,158.89,174.84,174.12,200.58,268.69,209.04,192.29,190.25,193.39,206.58,222.95,220.10,196.86,185.09,165.66,196.56,L7
2007-09-15 22:17:10+00:00,1003.60,938.56,192.66,165.56,158.89,174.84,174.12,198.48,246.99,206.80,191.49,188.04,191.66,204.62,219.94,218.30,194.99,183.16,173.09,207.02,L7
2007-10-17 22:17:11+00:00,996.79,936.40,192.66,165.56,158.89,174.84,174.12,198.48,243.32,205.51,191.71,187.28,191.95,204.35,219.42,217.28,194.71,183.45,173.09,207.02,L7
2007-12-04 22:17:37+00:00,1000.54,936.26,192.66,167.02,158.89,174.84,174.12,200.49,247.20,207.39,193.40,188.90,193.48,206.47,222.43,219.38,197.85,185.79,180.23,222.90,L7
2008-03-18 22:11:19+00:00,995.96,930.53,206.35,174.88,167.84,162.57,177.37,204.72,247.53,208.86,198.17,191.05,198.01,210.18,230.88,224.01,204.02,190.76,191.52,254.66,L7
2008-03-25 22:17:31+00:00,995.96,925.84,203.36,174.88,167.84,162.57,177.37,203.03,247.53,209.19,198.26,192.66,197.89,210.08,230.74,224.25,203.96,189.64,189.37,234.89,L7
2008-06-22 22:10:50+00:00,,920.54,203.36,176.89,167.84,162.57,177.37,200.29,,205.97,198.43,195.87,197.63,209.87,234.08,226.95,205.78,184.72,186.80,215.13,L7
2008-06-29 22:16:57+00:00,1031.98,930.39,203.36,171.91,159.70,162.57,177.37,200.29,,210.06,198.98,198.75,197.63,209.87,234.08,226.95,205.78,187.77,187.09,215.13,L7
2008-07-08 22:10:39+00:00,1031.98,930.39,203.36,171.91,159.70,162.57,177.37,200.29,249.42,210.06,198.98,198.75,197.63,209.87,234.08,226.95,205.78,187.77,187.09,215.13,L7
2008-08-09 22:10:23+00:00,1023.66,935.89,197.52,170.21,157.44,161.45,176.73,200.29,249.42,210.06,198.98,197.80,198.14,210.38,234.08,226.14,204.38,187.61,185.49,214.69,L7
2008-09-01 22:16:23+00:00,1023.66,932.08,227.80,171.60,159.37,162.15,175.21,200.29,249.42,210.06,197.90,195.34,195.08,208.47,230.00,223.62,202.59,186.50,185.84,214.21,L7
2008-10-12 22:09:49+00:00,1016.79,935.33,252.25,169.83,156.54,166.44,179.79,216.20,256.80,215.26,202.39,197.26,198.26,211.76,228.69,220.30,199.39,184.98,185.21,213.75,L7
2008-10-27 22:11:01+00:00,1012.61,934.97,289.11,169.57,159.09,167.17,179.53,212.80,253.72,216.20,203.31,197.33,198.77,212.00,228.70,220.20,198.81,183.52,182.61,208.12,L5
2008-11-04 22:16:22+00:00,1008.56,935.76,309.38,169.50,159.09,167.17,179.53,206.00,247.11,214.19,201.49,195.24,197.25,210.70,227.66,218.90,198.62,183.23,182.74,210.31,L7
2008-11-13 22:10:19+00:00,1002.86,932.94,322.15,169.85,160.38,167.69,179.53,206.00,247.11,214.19,203.17,195.21,197.78,210.84,227.53,220.67,199.90,183.94,183.06,210.31,L7
2008-11-28 22:11:06+00:00,998.64,932.01,322.15,167.05,160.24,168.00,180.33,205.17,245.11,214.93,203.26,194.95,197.22,210.70,228.88,222.84,201.57,185.07,183.75,204.63,L5
2008-12-14 22:11:35+00:00,993.31,930.80,329.86,167.06,160.61,167.31,179.24,202.67,237.65,212.35,201.64,193.57,195.80,208.97,226.50,221.80,201.30,185.06,184.58,200.62,L5
2008-12-22 22:16:55+00:00,993.31,931.49,340.16,168.96,161.44,167.36,180.02,203.82,237.65,215.60,201.64,193.57,195.80,208.97,226.96,222.55,201.57,186.96,183.98,202.57,L7
2009-05-15 22:17:24+00:00,972.55,922.25,399.25,167.18,172.56,160.16,180.66,201.63,218.73,213.44,197.05,187.82,189.86,203.35,225.82,225.68,204.37,190.05,185.82,191.36,L7
2009-05-24 22:11:38+00:00,970.94,922.25,399.25,167.18,172.56,160.16,180.66,201.63,218.73,208.38,197.05,187.82,189.86,203.35,225.82,225.68,204.37,190.05,185.82,191.36,L7
2009-07-18 22:17:16+00:00,977.25,,427.37,,200.57,140.21,,,,193.20,,174.54,184.78,158.11,207.47,,175.78,,,188.86,L7
2009-08-12 22:11:21+00:00,977.25,,413.24,,200.57,140.21,,178.35,231.65,200.13,,174.54,184.78,158.11,207.47,,175.78,,,188.86,L7
2009-08-19 22:17:08+00:00,977.25,,343.91,173.45,184.00,153.59,181.66,191.19,239.73,206.78,203.15,174.54,184.78,158.11,207.47,223.73,191.36,188.32,187.01,205.25,L7
2009-08-28 22:11:21+00:00,991.55,,299.65,173.76,173.24,154.45,176.49,194.33,239.73,206.78,203.15,174.54,184.78,184.99,219.98,219.67,194.66,199.88,179.04,209.41,L7
2009-09-04 22:17:32+00:00,991.22,921.20,280.73,175.95,173.01,158.90,176.49,194.33,239.73,206.78,203.04,189.32,193.71,194.24,222.95,221.13,197.68,196.83,182.16,219.05,L7
2009-11-23 22:17:41+00:00,996.62,923.02,244.07,175.95,164.63,165.94,178.17,196.66,240.10,214.98,202.94,191.96,195.51,199.11,222.95,221.13,197.68,196.83,182.16,226.64,L7
