dates,satname,nzd0586-0000,nzd0586-0001,nzd0586-0002,nzd0586-0003,nzd0586-0004,nzd0586-0005,nzd0586-0006,nzd0586-0007,nzd0586-0008,nzd0586-0009,nzd0586-0010,nzd0586-0011,nzd0586-0012,nzd0586-0013,nzd0586-0014,nzd0586-0015,nzd0586-0016,nzd0586-0017,nzd0586-0018,nzd0586-0019
2001-05-25 22:17:11+00:00,L7,610.18,942.25,465.19,542.38,,333.42,489.76,629.11,810.27,718.41,,486.69,498.13,187.65,564.78,551.45,124.45,499.58,387.30,371.70
2001-06-19 22:10:41+00:00,L7,998.31,902.05,411.98,167.95,180.26,165.00,175.20,210.77,240.05,214.49,213.40,232.30,220.35,224.59,425.47,372.38,398.72,193.34,182.02,297.27
2001-07-05 22:10:33+00:00,L7,990.99,910.72,,169.19,168.29,171.03,193.37,228.29,259.41,228.25,219.50,213.96,220.69,230.24,242.17,236.53,216.20,200.55,201.99,250.61
2001-09-07 22:09:46+00:00,L7,995.29,926.94,368.14,186.50,174.08,176.27,188.66,201.50,243.56,217.98,202.26,202.13,201.57,213.97,230.03,227.52,208.47,197.06,193.06,282.60
2001-11-01 22:15:41+00:00,L7,994.82,942.05,367.39,167.40,157.69,163.17,178.66,194.64,239.91,212.43,198.36,191.13,191.26,202.50,217.60,215.96,195.71,182.59,175.01,196.42
2001-11-26 22:09:45+00:00,L7,996.15,931.98,393.94,164.32,161.27,157.89,172.42,191.95,986.35,212.17,193.68,197.10,197.63,207.55,222.67,218.20,198.39,182.51,180.09,426.55
2002-03-02 22:10:08+00:00,L7,994.67,928.96,356.15,180.97,167.45,169.09,183.01,202.90,242.59,215.79,204.85,197.33,201.53,213.79,232.23,230.02,208.64,191.06,189.55,250.79
2002-05-21 22:09:53+00:00,L7,994.77,962.92,142.15,135.83,136.59,140.40,166.19,182.70,209.02,184.40,180.89,175.35,174.62,194.81,208.34,201.61,187.92,166.71,164.62,180.61
2002-05-28 22:15:58+00:00,L7,989.05,923.50,193.48,186.14,172.25,177.62,193.16,209.67,244.51,217.51,203.52,196.48,204.49,215.88,229.89,234.62,210.86,198.46,201.62,259.73
2002-07-31 22:15:35+00:00,L7,995.18,931.56,188.86,180.38,172.25,174.23,182.51,212.38,243.09,214.36,199.05,193.33,196.57,204.23,224.67,227.21,200.94,181.35,180.44,196.04
2002-09-17 22:14:43+00:00,L7,995.73,958.72,211.84,201.21,168.30,232.83,179.99,630.62,802.07,277.76,,174.52,497.61,360.63,566.38,549.63,424.49,500.54,416.64,398.06
2002-12-06 22:15:37+00:00,L7,991.03,925.76,392.04,179.30,170.72,167.63,183.99,203.45,245.48,213.05,200.51,195.76,197.73,208.93,228.04,222.48,203.00,188.83,187.51,238.49
2002-12-22 22:15:41+00:00,L7,988.78,909.04,369.10,183.94,161.88,161.61,180.97,211.75,243.32,212.66,200.63,206.18,210.62,224.45,244.80,239.25,211.62,200.63,197.91,219.05
2003-01-07 22:15:40+00:00,L7,998.29,922.43,393.35,187.19,174.68,171.41,181.12,207.79,246.23,220.55,205.75,206.94,207.83,217.41,237.70,229.80,208.57,191.55,191.28,238.15
2003-02-24 22:16:01+00:00,L7,989.05,923.30,372.19,165.85,160.57,163.10,178.59,197.35,260.11,218.68,202.36,206.38,202.52,212.74,229.40,226.36,200.86,190.25,178.84,197.38
2003-04-13 22:16:07+00:00,L7,996.75,939.83,188.04,164.86,156.64,159.88,177.08,188.67,240.68,217.24,199.12,193.80,193.86,205.41,225.32,220.58,202.84,194.46,189.27,192.97
2003-05-24 22:09:52+00:00,L7,996.58,915.94,165.83,168.18,151.50,160.85,174.36,200.56,243.85,215.47,202.55,198.95,199.46,206.70,220.35,218.24,200.17,176.41,170.49,194.29
2003-08-11 22:04:15+00:00,L5,992.17,917.34,203.60,183.54,169.01,174.33,186.32,212.51,253.02,225.59,215.43,208.87,211.10,219.32,235.71,230.33,211.01,196.58,188.63,272.16
2003-08-20 21:58:14+00:00,L5,989.76,938.16,192.53,163.69,157.67,158.28,175.39,196.12,235.04,211.47,196.40,191.22,194.96,208.62,224.70,220.76,197.32,182.66,173.10,186.08
2003-09-20 22:15:10+00:00,L7,990.98,925.85,167.92,143.04,134.24,,,,237.06,211.10,200.69,193.67,197.09,207.74,227.81,224.32,200.24,187.39,179.67,194.98
2003-10-06 22:15:30+00:00,L7,993.89,938.86,383.43,160.81,152.33,158.87,176.02,195.81,,,,190.53,194.56,205.86,219.97,216.98,196.96,183.13,170.23,193.14
2003-10-07 21:58:59+00:00,L5,999.25,926.74,375.64,165.02,160.49,163.73,180.18,208.48,254.36,217.32,213.16,200.81,203.50,214.39,230.24,228.16,204.98,189.03,183.18,201.77
2003-11-16 22:09:47+00:00,L7,988.50,946.36,,,,156.36,171.17,187.15,226.47,200.36,189.17,189.39,189.37,205.10,221.99,,,,,
2003-11-23 22:15:38+00:00,L7,999.06,940.22,387.64,162.73,,,,,234.62,207.79,199.57,188.92,193.06,204.12,219.19,212.56,196.86,181.68,181.93,239.52
2003-12-09 22:16:06+00:00,L7,978.43,924.73,,,,,182.25,206.13,242.68,218.96,201.78,201.04,200.44,212.83,231.76,228.99,207.52,,,389.39
2004-01-03 22:10:06+00:00,L7,,,,143.62,152.65,166.21,178.59,201.18,241.63,215.36,,,,,,220.48,200.83,184.02,165.30,164.77
2004-02-19 22:06:19+00:00,L5,993.53,917.40,358.56,173.20,161.63,163.15,173.07,204.00,271.15,224.70,211.56,205.30,207.08,217.89,236.78,235.72,206.42,192.26,189.04,246.85
2004-03-31 22:00:23+00:00,L5,984.97,921.63,201.79,171.55,166.13,161.44,174.29,200.61,237.22,211.54,205.95,194.99,198.62,208.10,227.47,218.69,200.16,185.39,171.20,190.77
2004-05-09 22:07:45+00:00,L5,991.39,914.86,199.55,185.10,174.74,167.81,188.03,211.14,255.38,220.96,209.50,209.84,210.72,222.12,240.58,231.10,206.31,188.79,185.41,276.87
2004-05-17 22:16:33+00:00,L7,840.47,814.82,,267.71,358.96,368.42,380.35,369.26,871.26,429.23,,374.91,386.60,335.71,540.44,,,487.89,438.28,
2004-05-18 22:01:50+00:00,L5,998.86,921.17,191.69,182.76,168.35,174.12,180.63,209.99,256.08,226.79,212.46,207.39,205.67,216.34,236.88,226.93,204.54,197.90,187.24,206.62
2004-06-02 22:16:05+00:00,L7,986.71,664.50,,,,,116.20,447.72,524.62,380.48,,424.37,354.20,345.97,,,,369.42,392.41,
2004-06-10 22:08:17+00:00,L5,984.49,933.49,,158.64,159.64,168.83,189.51,207.57,255.65,221.50,205.20,200.29,198.74,207.59,226.00,221.17,199.28,197.77,180.16,188.09
2004-07-05 22:03:15+00:00,L5,977.56,919.11,,171.69,178.17,179.10,182.92,213.74,251.96,227.02,216.19,209.36,205.05,220.69,241.79,227.36,206.48,188.24,191.06,239.82
2004-07-12 22:09:37+00:00,L5,997.42,966.51,,,,,,,,141.94,152.70,182.44,175.86,283.34,410.34,332.82,384.56,326.60,275.09,307.40
2004-07-21 22:03:39+00:00,L5,982.21,903.43,142.64,190.68,186.72,174.60,183.79,211.82,254.61,224.88,214.94,217.58,218.99,230.50,252.44,241.90,223.70,205.47,193.78,204.82
2004-07-29 22:10:02+00:00,L7,991.49,,180.23,165.16,158.56,161.42,185.07,198.36,,,,,,223.06,235.13,228.34,202.95,189.01,180.07,205.07
2004-08-21 22:15:45+00:00,L7,,932.23,,,,,,180.37,217.61,195.20,182.06,182.38,189.10,197.58,220.75,210.07,187.19,185.70,,204.32
2004-08-29 22:10:46+00:00,L5,995.36,930.85,210.16,184.47,172.31,170.97,177.54,206.74,242.09,220.54,202.67,200.40,201.16,215.91,240.47,234.93,211.40,197.71,193.66,215.64
2004-09-15 22:09:49+00:00,L7,992.99,911.78,,,,,186.85,204.93,242.80,219.74,213.46,208.17,213.80,226.82,241.50,237.46,,,,
2004-10-24 22:15:44+00:00,L7,990.70,925.31,375.70,167.35,156.52,161.79,,,,214.80,200.75,193.10,196.64,208.64,221.79,216.30,200.30,186.08,187.37,196.51
2004-11-01 22:11:49+00:00,L5,991.12,915.11,384.47,189.23,175.56,178.81,192.07,213.90,258.29,222.17,210.09,210.62,212.28,222.61,242.74,238.08,223.07,209.14,204.81,407.23
2005-01-28 22:16:47+00:00,L7,999.39,924.54,,,,,184.53,204.08,243.06,218.95,204.12,203.32,204.21,215.29,232.34,227.84,205.84,194.19,188.63,210.00
2005-02-13 22:16:57+00:00,L7,808.90,655.24,379.13,542.28,451.47,496.68,491.21,542.50,490.98,718.27,482.86,480.91,,,,228.74,209.45,197.35,193.36,258.99
2005-04-11 22:10:46+00:00,L7,985.12,910.60,,,,,,221.87,263.14,230.97,217.97,211.61,216.84,228.50,246.06,241.81,221.63,204.87,,
2005-04-19 22:08:19+00:00,L5,998.83,919.51,369.96,374.70,144.29,156.69,178.19,211.24,271.37,231.15,213.62,203.30,205.71,215.39,227.44,222.49,195.02,172.71,168.42,206.10
2005-04-26 22:14:08+00:00,L5,974.14,898.66,217.66,194.43,180.09,175.53,185.89,202.98,260.08,227.03,222.14,216.33,220.28,229.32,226.23,224.54,204.30,200.32,191.87,222.33
2005-05-12 22:14:38+00:00,L5,,648.96,64.62,80.21,157.14,205.89,177.53,356.94,851.49,,,,,406.35,442.89,491.32,396.27,360.84,491.56,
2005-05-13 22:10:48+00:00,L7,991.84,922.08,199.79,,,,,213.22,246.02,218.23,210.97,203.18,210.53,228.42,240.56,232.81,210.86,192.20,190.89,276.86
2005-05-20 22:16:58+00:00,L7,942.97,942.94,9.35,86.16,163.37,150.71,306.91,253.40,,,,296.02,299.69,291.42,282.69,259.09,165.89,11.38,,
2005-05-28 22:14:23+00:00,L5,969.42,874.50,428.31,464.18,492.29,404.22,455.86,458.58,890.27,627.20,,296.60,285.84,497.84,432.99,440.59,486.96,373.65,486.11,250.77
2005-06-05 22:16:53+00:00,L7,981.82,923.90,149.57,181.28,173.86,,,,247.56,217.57,205.03,207.13,202.47,213.09,229.16,224.09,206.02,190.87,186.74,195.56
2005-06-13 22:14:31+00:00,L5,979.16,917.95,,169.77,172.66,173.15,187.75,202.15,260.34,226.92,210.00,205.64,204.99,218.80,239.27,229.29,209.41,189.75,188.55,247.81
2005-06-14 22:10:37+00:00,L7,,,,160.22,153.83,161.38,183.32,216.22,243.82,218.60,,,,,,,,191.28,196.00,220.87
2005-06-21 22:16:23+00:00,L7,,,,,,,,579.34,580.37,,,,416.76,350.71,361.46,381.01,304.41,309.12,342.29,310.53
2005-06-22 22:08:46+00:00,L5,984.41,904.19,,151.27,176.72,171.46,178.34,203.61,265.14,231.69,216.23,217.09,219.02,225.60,238.08,237.49,213.79,197.25,185.70,268.46
2005-07-16 22:10:36+00:00,L7,984.53,929.48,72.69,149.40,,,,,,212.48,200.53,197.87,202.56,210.07,229.50,224.41,199.58,183.73,179.86,191.23
2005-07-31 22:15:17+00:00,L5,983.46,934.97,158.43,158.67,152.87,146.15,175.89,184.88,234.03,204.70,193.97,188.39,198.06,208.89,217.64,213.43,199.08,171.10,165.84,167.68
2005-08-09 22:09:10+00:00,L5,998.26,919.24,212.69,191.05,173.13,169.33,180.70,207.11,237.31,211.34,215.98,207.01,208.67,216.74,238.08,234.37,210.73,199.21,198.38,261.46
2005-09-01 22:15:29+00:00,L5,,,,,,151.20,169.71,242.08,,,,,,348.18,,361.82,,180.78,179.10,193.27
2005-09-02 22:10:22+00:00,L7,963.67,911.25,,,167.43,169.05,184.56,212.73,247.97,219.52,219.69,206.50,209.22,,,,,,,
2005-09-17 22:15:30+00:00,L5,455.64,509.83,382.30,159.31,505.45,318.97,,,706.60,660.68,,,,505.17,339.49,469.35,499.06,178.49,173.55,145.76
2005-11-13 22:09:32+00:00,L5,983.89,903.68,,,,,,206.22,990.84,221.74,213.35,213.67,217.45,226.58,243.68,238.93,211.17,199.54,188.48,416.98
2005-11-20 22:15:29+00:00,L5,996.84,931.94,388.65,189.66,171.97,175.99,188.16,209.45,235.42,215.76,202.13,196.29,197.49,209.62,226.54,227.56,215.09,200.96,194.81,213.26
2005-12-30 22:17:07+00:00,L7,999.35,924.43,,177.94,163.98,165.24,178.78,203.01,242.25,218.99,203.50,202.16,202.95,,,,,,,
2006-01-23 22:16:59+00:00,L5,993.64,915.25,381.67,169.31,164.74,166.29,183.07,207.70,250.96,224.76,212.54,208.22,212.05,217.38,235.51,230.71,207.32,191.82,186.11,227.81
2006-02-09 22:11:13+00:00,L7,279.88,218.79,383.05,168.42,165.33,164.36,185.85,201.23,245.47,216.75,216.10,,,,,,204.31,190.13,190.70,268.45
2006-02-24 22:17:41+00:00,L5,994.40,930.51,364.93,172.83,162.28,166.52,175.90,198.57,243.59,216.56,203.71,196.82,202.52,213.26,234.21,224.79,203.08,187.69,183.44,205.01
2006-03-29 22:11:16+00:00,L7,991.53,897.85,,,,,183.97,209.85,248.51,222.28,219.35,216.52,219.93,231.11,243.50,238.84,,,,
2006-04-13 22:19:02+00:00,L5,991.52,923.97,206.44,182.33,170.19,165.68,177.88,204.87,249.16,220.49,210.45,202.14,211.23,222.92,236.01,225.24,203.83,193.72,189.85,211.22
2006-04-22 22:13:00+00:00,L5,998.83,938.10,185.11,160.95,152.66,161.57,167.40,180.90,230.81,209.44,200.51,191.79,199.39,215.39,236.94,228.88,209.14,187.56,181.99,200.69
2006-04-29 22:18:53+00:00,L5,989.80,934.05,,1.14,145.62,185.64,189.41,211.94,237.82,207.13,196.48,192.81,197.77,208.74,225.55,221.93,199.41,186.47,190.35,249.93
2006-05-15 22:19:06+00:00,L5,931.22,930.78,206.91,252.60,341.44,482.62,368.19,499.76,953.25,543.30,,191.66,431.56,427.00,436.99,484.26,401.05,358.15,397.11,427.59
2006-05-23 22:17:02+00:00,L7,988.81,917.34,156.39,150.03,152.60,155.02,170.05,194.22,,,,,198.00,212.41,225.54,222.18,199.61,181.42,177.93,190.43
2006-05-31 22:19:19+00:00,L5,996.18,918.79,163.96,184.29,176.63,177.27,186.13,213.99,255.62,226.57,207.47,201.13,207.41,213.38,236.60,231.55,205.69,193.35,193.02,273.18
2006-06-01 22:11:14+00:00,L7,993.79,915.50,132.33,176.08,168.78,174.80,181.78,4.34,,,,208.71,207.25,219.31,235.75,231.82,210.13,196.69,197.80,221.34
2006-06-16 22:19:34+00:00,L5,998.15,931.85,,184.47,177.77,179.34,189.20,197.21,237.55,208.28,202.23,194.10,200.71,214.09,237.78,234.25,214.92,201.29,186.89,216.24
2006-06-24 22:16:54+00:00,L7,934.64,848.07,293.30,310.01,486.42,494.12,341.61,609.13,683.56,611.04,,483.38,503.58,497.82,,573.77,125.11,159.10,,
2006-06-25 22:13:55+00:00,L5,983.74,918.93,,167.14,165.58,166.05,178.89,206.11,250.72,218.25,218.80,206.68,214.32,225.63,245.13,242.20,209.85,196.68,190.94,290.58
2006-07-19 22:10:56+00:00,L7,985.92,933.97,,,,149.84,159.73,191.35,234.52,203.56,191.51,194.58,196.00,204.20,,,,,,
2006-07-27 22:14:22+00:00,L5,982.83,905.57,195.45,179.24,172.99,175.45,185.17,215.42,284.09,235.10,217.30,212.34,214.60,227.88,236.85,233.55,211.73,197.01,195.49,276.04
2006-08-12 22:14:35+00:00,L5,984.33,925.46,193.14,191.78,170.56,174.95,167.49,59.25,95.56,193.14,193.22,195.78,200.17,217.61,232.91,242.92,215.77,193.66,182.95,309.16
2006-08-19 22:20:27+00:00,L5,996.41,947.28,185.35,165.50,163.35,164.15,165.34,196.00,257.75,220.28,199.06,181.15,197.86,210.46,223.28,221.33,200.78,182.61,165.52,184.09
2006-08-27 22:16:36+00:00,L7,993.43,922.94,329.10,,,,,198.34,230.11,211.21,203.89,202.52,202.50,219.80,247.71,232.22,209.86,198.38,191.08,395.19
2006-08-28 22:14:47+00:00,L5,986.45,905.47,472.81,526.45,458.79,334.23,442.93,545.17,256.43,432.78,,496.44,211.73,220.19,235.67,232.26,200.17,185.51,181.80,214.11
2006-10-15 22:15:19+00:00,L5,996.39,960.58,596.96,198.00,179.88,182.30,179.50,203.49,233.35,205.38,182.89,174.87,177.43,197.21,209.41,990.41,169.95,151.67,145.41,147.41
2007-01-02 22:17:35+00:00,L7,989.13,924.41,380.68,177.10,167.10,163.21,177.10,207.20,,,,,201.44,213.28,233.51,229.76,205.05,192.20,189.63,238.86
2007-01-26 22:22:18+00:00,L5,994.83,913.64,385.91,172.41,160.32,174.42,192.03,208.96,257.83,227.31,223.18,215.16,202.79,212.96,236.13,228.05,204.16,187.72,180.21,411.48
2007-02-03 22:17:19+00:00,L7,977.67,908.79,374.73,192.26,,,,218.04,254.56,226.69,219.50,212.83,220.29,232.34,247.27,243.05,217.12,204.73,198.31,221.39
2007-06-11 22:17:14+00:00,L7,984.50,940.05,,,,,,183.81,240.64,204.95,195.94,186.66,199.01,211.70,220.16,215.41,197.20,177.49,,
2007-07-13 22:17:34+00:00,L7,948.53,940.08,493.09,154.80,91.21,-24.17,,452.48,925.10,380.87,,312.60,274.04,492.71,488.49,455.59,490.15,438.09,462.90,298.35
2007-08-07 22:11:16+00:00,L7,123.60,979.36,151.73,132.79,131.64,,,,,181.66,167.64,165.94,163.16,176.56,190.42,196.87,178.63,166.54,158.23,170.56
2007-08-14 22:17:00+00:00,L7,973.88,925.18,229.45,207.75,185.32,182.51,178.58,208.72,243.92,214.76,200.22,193.86,198.47,,,,,,,
2007-09-08 22:11:02+00:00,L7,998.48,943.26,,,,,171.79,196.71,239.14,211.28,193.11,194.14,193.80,205.37,221.26,218.42,,,,
2007-09-15 22:17:10+00:00,L7,994.63,942.22,205.47,177.56,,,,202.34,227.98,207.19,193.19,187.35,192.39,205.90,221.09,221.03,197.67,188.67,186.33,237.81
2007-10-17 22:17:11+00:00,L7,982.35,927.28,,,,,,,238.33,201.37,194.02,185.43,195.27,205.03,219.82,215.20,195.46,186.63,,
2007-12-04 22:17:37+00:00,L7,990.36,928.45,388.02,158.86,,,,198.03,237.53,208.96,198.48,190.27,194.76,209.68,227.00,221.50,203.76,185.46,188.51,233.66
2008-03-18 22:11:19+00:00,L7,254.55,215.79,199.68,168.00,164.20,158.13,172.37,194.25,,,,,,,231.14,223.60,203.57,186.66,184.73,200.98
2008-03-25 22:17:31+00:00,L7,987.01,923.89,211.53,,,,,210.82,249.46,220.16,203.79,204.80,206.01,217.75,241.51,233.90,210.84,196.60,191.43,237.46
2008-06-22 22:10:50+00:00,L7,996.07,931.62,,121.02,,,,528.12,976.87,211.77,,442.98,442.00,385.54,336.86,416.37,253.86,184.76,,451.80
2008-06-29 22:16:57+00:00,L7,995.18,939.87,129.29,146.50,143.20,,,,737.40,204.10,192.17,189.35,447.19,495.69,487.52,499.74,500.58,182.76,178.91,285.62
2008-07-08 22:10:39+00:00,L7,683.02,722.01,385.16,232.61,254.53,470.13,505.43,484.92,257.42,551.39,,,,,,,,,237.51,350.50
2008-08-09 22:10:23+00:00,L7,998.54,947.75,178.86,157.47,149.10,155.67,170.84,,,,,190.31,193.40,205.95,227.08,218.91,197.15,180.50,176.70,200.24
2008-09-01 22:16:23+00:00,L7,989.53,925.39,331.46,192.87,172.14,172.11,181.79,,,,201.90,198.24,198.60,213.71,230.61,226.36,205.32,192.84,194.58,238.94
2008-10-12 22:09:49+00:00,L7,982.65,927.01,,,,169.77,184.74,207.70,243.78,217.61,207.83,196.73,200.77,213.73,225.70,,,,,
2008-10-27 22:11:01+00:00,L5,996.06,932.09,361.18,166.55,165.83,168.23,177.51,207.73,243.57,217.47,205.28,196.28,199.05,211.53,227.08,218.66,196.59,176.12,173.87,193.51
2008-11-04 22:16:22+00:00,L7,995.58,941.35,371.52,170.99,,,,193.74,230.46,207.36,194.84,185.84,192.18,206.46,224.84,216.07,198.92,183.01,184.00,219.56
2008-11-13 22:10:19+00:00,L7,993.16,918.42,381.04,182.08,169.80,174.99,,,,,215.35,201.35,206.28,217.09,234.67,234.01,209.93,195.41,189.16,278.07
2008-11-28 22:11:06+00:00,L5,994.13,930.34,199.12,161.81,164.26,175.35,190.00,211.35,257.92,226.66,207.94,200.07,200.41,215.95,245.67,240.64,215.39,201.02,192.86,199.22
2008-12-14 22:11:35+00:00,L5,997.54,931.51,385.74,190.19,172.28,174.69,186.83,210.01,241.95,212.89,198.64,196.36,198.80,209.12,227.16,229.42,210.67,200.99,200.31,215.29
2008-12-22 22:16:55+00:00,L7,288.18,204.76,392.14,171.11,161.93,161.19,177.28,199.70,242.07,215.70,,,,,220.79,219.92,197.26,183.07,173.51,194.59
2009-05-15 22:17:24+00:00,L7,993.59,996.20,429.54,279.69,201.75,141.65,,,,,,260.35,283.80,342.75,398.98,363.45,331.13,270.99,259.87,193.01
2009-05-24 22:11:38+00:00,L7,982.11,778.50,,,401.99,373.36,,526.17,518.05,199.35,,469.69,337.54,,,,,,,
2009-07-18 22:17:16+00:00,L7,234.78,997.08,,,45.42,49.26,57.60,41.97,812.13,,,162.67,173.66,147.64,192.64,163.19,166.41,456.47,386.91,159.37
2009-08-12 22:11:21+00:00,L7,545.72,573.50,402.10,275.68,359.38,,321.47,181.35,238.85,209.83,,,,,,,,,-4.54,59.40
2009-08-19 22:17:08+00:00,L7,223.56,216.13,203.27,170.78,166.35,165.63,180.16,202.02,243.02,218.24,202.19,,,,,222.13,205.68,186.47,185.87,234.02
2009-08-28 22:11:21+00:00,L7,999.35,177.78,158.18,162.52,146.97,150.40,164.82,191.94,,,,,,205.74,223.82,208.68,195.79,203.43,166.12,204.56
2009-09-04 22:17:32+00:00,L7,999.02,923.64,208.74,185.22,174.35,174.70,,,,,204.69,207.04,205.39,215.33,232.56,226.98,209.04,194.13,190.51,264.96
2009-11-23 22:17:41+00:00,L7,980.68,925.17,,,167.31,168.68,181.90,204.15,242.03,218.24,202.97,197.63,199.48,214.08,,,,7.76,,
2010-02-20 22:13:09+00:00,L7,203.05,,199.86,169.07,165.66,173.80,196.17,205.18,226.52,202.91,190.16,179.85,,,,,,185.24,172.87,205.86
2010-04-09 22:13:24+00:00,L7,,914.21,,167.31,167.73,171.96,186.61,202.75,254.67,220.80,214.77,203.85,205.07,,,,,,,
2010-07-14 22:13:24+00:00,L7,994.57,922.90,223.10,195.61,,,,,240.71,217.42,208.75,206.23,206.58,213.92,237.13,229.72,206.65,197.03,190.72,210.52
2010-08-31 22:13:27+00:00,L7,239.88,,181.90,167.61,160.99,152.63,169.42,199.89,236.99,212.09,200.33,,,,,,,203.17,179.79,199.64
2010-10-02 22:13:25+00:00,L7,996.04,929.52,367.05,165.79,,,,,240.58,213.58,199.05,196.81,198.52,214.63,231.43,219.78,198.80,183.25,178.55,188.78
2010-10-25 22:19:51+00:00,L7,975.16,230.58,392.36,195.08,178.14,182.67,197.00,218.54,266.30,237.46,,,,235.59,244.74,234.86,213.70,199.36,196.98,272.35
2010-11-02 22:17:12+00:00,L5,995.38,966.52,378.64,150.86,150.92,153.31,166.95,170.53,212.50,196.68,181.61,176.97,174.55,198.23,214.86,213.83,189.23,174.51,162.93,185.54
2010-12-12 22:20:22+00:00,L7,991.74,938.95,,,493.80,161.62,171.92,184.50,224.68,640.16,197.17,197.22,195.44,207.56,224.62,,,,,
2010-12-20 22:16:50+00:00,L5,993.82,931.99,380.07,174.17,165.46,168.13,165.99,187.43,234.76,204.93,194.38,186.10,205.26,217.67,236.67,225.77,206.60,189.93,182.29,204.67
2011-01-06 22:14:25+00:00,L7,990.18,896.27,381.49,181.33,168.88,171.25,184.58,,,,,,210.96,230.71,243.67,243.14,219.21,204.41,194.57,281.92
2011-01-13 22:20:15+00:00,L7,989.33,924.71,391.79,170.23,166.47,165.42,,,268.94,221.43,206.15,205.95,202.87,213.20,227.73,216.97,193.49,183.07,176.26,202.63
