dates,nzd0586-0000,nzd0586-0001,nzd0586-0002,nzd0586-0003,nzd0586-0004,nzd0586-0005,nzd0586-0006,nzd0586-0007,nzd0586-0008,nzd0586-0009,nzd0586-0010,nzd0586-0011,nzd0586-0012,nzd0586-0013,nzd0586-0014,nzd0586-0015,nzd0586-0016,nzd0586-0017,nzd0586-0018,nzd0586-0019,satname
2002-09-17 22:14:43+00:00,1020.53,965.61,222.17,214.99,173.94,,187.74,,,,,182.79,,,,,,,,,L7
2002-12-06 22:15:37+00:00,954.23,915.54,376.71,158.86,162.36,157.41,172.49,188.12,208.68,198.90,193.15,183.49,186.23,198.11,212.71,210.21,193.32,174.68,178.75,207.82,L7
2002-12-22 22:15:41+00:00,957.58,900.37,356.10,166.61,154.79,152.94,171.22,198.75,212.12,200.66,194.39,195.78,200.87,215.27,231.80,228.85,203.41,188.63,190.48,193.05,L7
2003-01-07 22:15:40+00:00,977.89,916.76,384.85,175.86,170.04,165.74,174.75,199.29,225.83,212.70,201.67,200.14,201.46,211.41,229.20,223.00,203.20,183.70,186.42,221.15,L7
2003-02-24 22:16:01+00:00,1008.65,928.74,380.36,176.74,165.02,168.54,184.72,205.52,279.71,226.22,206.28,212.91,208.65,218.50,237.57,232.89,206.02,197.79,183.51,213.71,L7
2003-04-13 22:16:07+00:00,1024.75,947.61,199.71,180.42,163.00,167.66,185.83,200.34,268.68,228.01,204.72,203.13,202.61,213.65,236.99,229.91,210.21,205.23,195.94,216.30,L7
2003-05-24 22:09:52+00:00,1021.38,922.83,176.16,181.96,157.14,167.74,182.11,210.89,268.65,225.01,207.51,207.22,207.21,213.99,230.68,226.51,206.70,185.95,176.39,214.96,L7
2003-08-11 22:04:15+00:00,980.97,914.23,198.93,177.32,166.46,171.22,182.82,207.84,241.82,221.28,213.19,205.14,207.60,216.03,231.04,226.60,208.06,192.27,185.96,,L5
2003-08-20 21:58:14+00:00,1006.16,942.72,199.36,172.80,161.40,162.84,180.51,202.95,251.44,217.78,199.68,196.69,200.09,213.44,231.53,226.23,201.64,188.97,177.00,199.75,L5
2003-09-20 22:15:10+00:00,1014.18,932.29,177.59,155.93,139.51,,,,260.26,220.02,205.33,201.40,204.34,214.56,237.48,232.05,206.35,196.31,185.19,214.31,L7
2003-10-06 22:15:30+00:00,1022.69,946.86,395.43,176.81,158.88,166.87,185.02,207.81,,,,200.13,203.56,214.33,231.97,226.58,204.54,194.21,177.09,217.14,L7
2003-10-07 21:58:59+00:00,1014.05,930.85,381.81,173.24,163.85,167.84,184.81,214.65,269.16,223.01,216.12,205.74,208.12,218.74,236.41,233.09,208.87,194.72,186.70,214.10,L5
2003-11-16 22:09:47+00:00,995.70,948.36,,,,158.36,173.42,190.15,233.67,203.13,190.61,191.79,191.62,207.22,224.99,,,,,,L7
2003-11-23 22:15:38+00:00,993.46,938.66,385.31,159.62,,,,,229.02,205.64,198.45,187.05,191.31,202.47,216.86,210.69,195.39,179.53,180.60,234.85,L7
2003-12-09 22:16:06+00:00,959.63,919.51,,,,,176.38,198.30,223.88,211.73,198.02,194.77,194.56,207.30,223.93,222.72,202.57,,,,L7
2004-01-03 22:10:06+00:00,,,,152.95,156.47,170.88,183.84,208.18,258.43,221.82,,,,,,226.08,205.25,190.48,169.30,,L7
2004-02-19 22:06:19+00:00,979.93,913.62,352.89,165.64,158.54,159.37,168.82,198.33,257.55,219.47,208.84,200.77,202.83,213.89,231.11,231.19,202.84,187.03,185.80,235.52,L5
2004-03-31 22:00:23+00:00,1003.37,926.74,209.46,181.77,170.31,166.55,180.04,208.28,255.62,218.62,209.63,201.12,204.37,213.51,235.14,224.82,205.00,192.47,175.58,206.10,L5
2004-05-09 22:07:45+00:00,976.99,910.86,193.55,177.10,171.47,163.81,183.53,205.14,240.98,215.42,206.62,205.04,206.22,217.88,234.58,226.30,202.52,183.25,181.98,,L5
2004-05-18 22:01:50+00:00,986.46,917.73,186.52,175.87,165.53,170.68,176.75,204.82,243.68,222.02,209.98,203.26,201.79,212.69,231.71,222.80,201.28,193.13,184.29,196.29,L5
2004-06-02 22:16:05+00:00,984.31,,,,,,,,,,,,,,,,,,,,L7
2004-06-10 22:08:17+00:00,1007.69,939.93,,171.53,164.91,175.27,196.76,217.24,278.85,230.42,209.84,208.02,205.99,214.41,235.67,228.90,205.39,206.69,185.68,207.42,L5
2004-07-05 22:03:15+00:00,,909.00,,151.47,169.90,168.99,171.54,198.57,215.56,213.02,208.91,197.23,193.68,209.98,226.62,215.23,196.90,174.24,182.39,209.49,L5
2004-07-12 22:09:37+00:00,1021.82,,,,,,,,,,,190.57,183.49,,,,,,,,L5
2004-07-21 22:03:39+00:00,,896.54,,176.90,181.08,167.71,176.04,201.49,229.81,215.34,209.98,209.31,211.24,223.21,242.11,233.63,217.17,195.93,187.88,184.15,L5
2004-07-29 22:10:02+00:00,1013.89,,189.56,177.60,163.65,167.64,192.07,207.69,,,,,,229.65,244.46,235.81,208.84,197.63,185.40,223.74,L7
2004-08-21 22:15:45+00:00,,927.34,,,,,,173.04,200.01,188.43,178.54,176.51,183.60,192.40,213.42,204.20,182.56,178.93,,189.65,L7
2004-08-29 22:10:46+00:00,986.96,928.52,206.66,179.80,170.40,168.64,174.91,203.24,233.69,217.31,200.99,197.60,198.53,213.44,236.97,232.13,209.19,194.48,191.66,208.64,L5
2004-09-15 22:09:49+00:00,969.39,905.22,,,,,179.47,195.10,219.20,210.66,208.74,200.30,206.43,219.88,231.67,229.59,,,,,L7
2004-10-24 22:15:44+00:00,,934.09,388.87,184.91,163.70,170.57,,,,226.95,207.07,203.63,206.51,217.93,234.96,226.83,208.62,198.23,194.89,222.84,L7
2004-11-01 22:11:49+00:00,971.92,909.78,376.47,178.56,171.20,173.48,186.07,205.90,239.09,214.79,206.25,204.22,206.28,216.96,234.74,231.68,218.02,201.76,200.24,,L5
2005-01-28 22:16:47+00:00,970.19,916.43,,,,,175.41,191.91,213.86,207.72,198.28,193.59,195.09,206.70,220.17,218.11,198.16,182.96,181.68,185.67,L7
2005-02-13 22:16:57+00:00,,,369.63,,,,,,,,,,,,,221.14,203.45,188.58,187.93,239.99,L7
2005-04-11 22:10:46+00:00,951.12,901.16,,,,,,207.70,229.14,217.89,211.17,200.28,206.22,218.50,231.89,230.48,212.68,191.79,,,L7
2005-04-19 22:08:19+00:00,,925.07,378.29,,148.84,162.25,184.44,219.57,,238.84,217.62,209.97,211.96,221.27,235.77,229.16,200.28,180.40,173.18,222.77,L5
2005-04-26 22:14:08+00:00,939.74,889.10,,175.32,172.27,165.97,175.14,188.65,225.68,213.80,215.26,204.86,209.53,219.20,211.90,213.07,195.25,187.09,183.68,193.66,L5
2005-05-12 22:14:38+00:00,,,,,152.32,200.00,170.91,,,,,,,,,,,,,,L5
2005-05-13 22:10:48+00:00,979.44,918.64,,,,,,208.05,233.62,213.46,208.49,199.05,206.66,224.77,235.39,228.68,207.60,187.43,187.94,266.53,L7
2005-05-20 22:16:58+00:00,967.37,949.72,,,168.92,,,,,,,,,,,267.22,172.31,,,,L7
2005-05-28 22:14:23+00:00,953.42,,,,,,,,,,,,,,,,,,,237.44,L5
2005-06-05 22:16:53+00:00,985.02,924.79,,183.06,174.59,,,,250.76,218.80,205.67,208.20,203.47,214.03,230.49,,206.86,192.10,187.50,198.23,L7
2005-06-13 22:14:31+00:00,977.56,917.51,,168.88,172.30,172.71,187.25,201.48,258.74,226.30,209.68,205.11,204.49,218.33,238.60,228.76,208.99,189.13,188.17,246.48,L5
2005-06-14 22:10:37+00:00,,,,163.78,155.28,163.16,185.32,218.89,250.22,221.06,,,,,,,,193.74,197.52,226.20,L7
2005-06-22 22:08:46+00:00,961.61,897.86,,138.60,171.54,165.13,171.22,194.11,242.34,222.92,211.67,209.49,211.90,218.89,228.58,229.89,207.79,188.48,180.27,249.46,L5
2005-07-16 22:10:36+00:00,1011.73,937.04,,164.51,,,,,,222.94,205.97,206.94,211.06,218.07,240.83,233.48,206.74,194.19,186.34,213.90,L7
2005-07-31 22:15:17+00:00,1009.46,942.19,,173.11,158.78,153.37,184.01,195.71,260.03,214.70,199.17,197.06,206.19,216.54,228.47,222.10,205.92,181.10,172.03,189.35,L5
2005-08-09 22:09:10+00:00,975.46,912.91,,178.38,167.95,163.00,173.57,197.61,,202.57,211.42,199.41,201.54,210.03,228.58,226.77,204.73,190.44,192.95,,L5
2005-09-01 22:15:29+00:00,,,,,,153.98,172.84,246.25,,,,,,,,,,184.63,181.48,201.60,L5
2005-09-02 22:10:22+00:00,961.67,910.69,,,166.98,168.49,183.94,211.90,245.97,218.75,219.29,205.83,208.59,,,,,,,,L7
2005-09-17 22:15:30+00:00,,,381.30,157.98,,,,,,,,,,,,,,177.57,172.98,,L5
2005-11-13 22:09:32+00:00,1005.49,909.68,,,,,,215.22,,230.05,217.67,220.87,224.20,232.93,252.68,246.13,216.85,207.85,193.62,,L5
2005-11-20 22:15:29+00:00,976.84,926.38,380.32,178.55,167.42,170.43,181.91,201.12,215.42,208.07,198.13,189.62,191.24,203.74,218.21,220.89,209.83,193.27,190.05,196.59,L5
2005-12-30 22:17:07+00:00,992.55,922.54,,174.16,162.43,163.35,176.66,200.18,235.45,216.37,202.14,199.89,200.82,,,,,,,,L7
2006-01-23 22:16:59+00:00,1005.64,918.58,386.67,175.98,167.47,169.62,186.82,212.70,262.96,229.38,214.94,212.22,215.80,220.91,240.51,234.71,210.48,196.44,188.97,,L5
2006-02-09 22:11:13+00:00,,,387.88,174.86,167.97,167.58,189.47,206.06,257.07,221.21,218.42,,,,,,207.36,194.59,193.46,,L7
2006-02-24 22:17:41+00:00,1020.00,937.62,375.60,187.05,168.10,173.63,183.90,209.24,269.19,226.41,208.83,205.35,210.52,220.79,244.88,233.32,209.82,197.54,189.54,226.34,L5
2006-03-29 22:11:16+00:00,,890.74,,,,,175.97,199.18,222.91,212.43,214.23,207.99,211.93,223.58,232.83,230.31,,,,,L7
2006-04-13 22:19:02+00:00,,920.41,201.11,175.22,167.28,162.12,173.88,199.54,236.36,215.57,207.89,197.87,207.23,219.16,230.68,220.97,200.46,188.80,186.80,200.55,L5
2006-04-22 22:13:00+00:00,1027.23,945.99,196.94,176.73,159.11,169.46,176.28,192.73,259.21,220.36,206.19,201.26,208.26,223.74,248.77,238.35,216.61,198.48,188.75,224.36,L5
2006-04-29 22:18:53+00:00,,924.49,,,137.80,176.08,178.66,197.61,,193.90,189.60,181.34,187.02,198.62,211.22,210.46,190.36,173.24,182.16,221.26,L5
2006-05-15 22:19:06+00:00,,922.78,194.91,,,,,,,,,182.06,,,,,,,,,L5
2006-05-23 22:17:02+00:00,1023.21,926.90,170.72,169.14,160.42,164.58,180.80,208.55,,,,,208.75,222.53,239.87,233.65,208.66,194.65,186.12,219.10,L7
2006-05-31 22:19:19+00:00,974.58,912.79,154.96,172.29,171.72,171.27,179.38,204.99,234.02,218.26,203.15,193.93,200.66,207.03,227.60,224.35,200.01,185.04,187.88,255.18,L5
2006-06-01 22:11:14+00:00,983.79,912.72,128.16,170.52,166.51,172.02,178.66,,,,,205.38,204.12,216.37,231.58,228.49,207.50,192.84,195.42,,L7
2006-06-16 22:19:34+00:00,977.35,926.07,,172.91,173.04,173.56,182.70,188.54,216.75,200.28,198.07,187.17,194.21,207.97,229.11,227.32,209.45,193.29,181.94,,L5
2006-06-24 22:16:54+00:00,,,,,,,,,,,,,,,,,,160.02,,,L7
2006-06-25 22:13:55+00:00,969.74,915.04,,159.36,162.40,162.16,174.51,200.28,236.72,212.87,216.00,202.01,209.94,221.51,239.30,237.53,206.17,191.30,187.61,278.91,L5
2006-07-19 22:10:56+00:00,,942.41,,,,158.28,169.23,204.02,264.92,215.25,197.59,204.71,205.50,213.14,,,,,,,L7
2006-07-27 22:14:22+00:00,953.63,,183.28,163.02,166.35,167.34,176.04,203.25,254.89,223.87,211.46,202.61,205.47,219.29,224.68,223.82,204.05,185.78,188.54,251.71,L5
2006-08-12 22:14:35+00:00,943.13,914.02,175.97,168.89,161.20,163.51,154.62,,,,184.98,182.05,187.29,205.49,215.74,229.19,204.93,177.81,173.14,274.83,L5
2006-08-19 22:20:27+00:00,,954.84,196.68,180.61,169.53,171.71,173.84,207.33,284.95,230.74,204.50,190.22,206.36,218.46,234.61,230.40,207.94,193.07,172.00,,L5
2006-08-27 22:16:36+00:00,967.83,915.83,,,,,,187.67,204.51,201.36,198.77,193.99,194.50,212.27,237.04,223.69,203.12,188.53,184.98,,L7
2006-08-28 22:14:47+00:00,966.45,899.91,,,,,,,236.43,,,,205.48,214.31,227.34,225.59,194.91,177.82,177.04,,L5
2006-10-15 22:15:19+00:00,1022.39,,,212.44,185.79,189.52,187.62,214.32,259.35,215.38,188.09,183.54,185.56,204.86,220.24,,176.79,161.67,151.60,,L5
2007-01-02 22:17:35+00:00,985.93,923.52,,175.32,166.37,162.32,176.10,205.87,,,,,200.44,212.34,232.18,228.69,204.21,190.97,188.87,236.19,L7
2007-01-26 22:22:18+00:00,1010.03,917.86,,180.85,163.77,178.64,196.78,215.29,273.03,233.16,226.22,220.23,207.54,217.43,242.46,233.12,208.16,193.57,183.83,,L5
2007-02-03 22:17:19+00:00,,900.46,,175.59,,,,205.54,,215.15,213.50,202.83,210.91,223.52,234.77,233.05,209.23,193.19,191.17,196.39,L7
2007-06-11 22:17:14+00:00,1021.30,950.27,,,,,,199.14,277.44,219.10,203.30,198.93,210.51,222.52,235.49,227.68,206.88,191.64,,,L7
2007-07-13 22:17:34+00:00,,940.52,,155.69,,,,,,,,,,,,,,,,,L7
2007-08-07 22:11:16+00:00,,,164.73,150.12,138.73,,,,,193.66,173.88,176.34,172.91,185.74,203.42,207.27,186.84,178.54,165.66,196.56,L7
2007-08-14 22:17:00+00:00,,917.51,217.95,192.42,179.05,174.84,169.96,197.22,,204.14,194.70,184.66,189.84,,,,,,,,L7
2007-09-08 22:11:02+00:00,1019.28,949.04,,,,,178.29,205.38,259.94,219.28,197.27,201.07,200.30,211.49,229.93,225.35,,,,,L7
2007-09-15 22:17:10+00:00,970.23,935.44,195.30,164.00,,,,192.17,203.58,197.81,188.31,179.22,184.76,198.72,210.92,212.90,191.25,179.29,180.52,217.48,L7
2007-10-17 22:17:11+00:00,976.35,925.61,,,,,,,232.33,199.06,192.82,183.43,193.40,203.27,217.32,213.20,193.88,184.32,,,L7
2007-12-04 22:17:37+00:00,1015.56,935.45,,172.86,,,,208.53,262.73,218.65,203.52,198.67,202.63,217.09,237.50,229.90,210.39,195.15,194.51,254.66,L7
2008-03-18 22:11:19+00:00,,,206.35,176.89,167.84,162.57,177.37,200.92,,,,,,,237.81,228.93,207.78,192.81,188.54,,L7
2008-03-25 22:17:31+00:00,,916.45,200.36,,,,,199.65,,209.85,198.43,195.87,197.63,209.87,230.34,224.97,203.79,186.29,185.05,215.13,L7
2008-06-22 22:10:50+00:00,,924.62,,,,,,,,202.08,,,,,,,,175.07,,,L7
2008-06-29 22:16:57+00:00,1031.98,950.09,,166.94,151.56,,,,,218.25,199.53,201.62,,,,,,196.91,187.67,,L7
2008-07-08 22:10:39+00:00,,,,,,,,,249.42,,,,,,,,,,,,L7
2008-08-09 22:10:23+00:00,1015.34,952.42,185.86,166.80,152.92,160.34,176.09,,,,,195.91,198.65,210.89,234.08,224.51,201.57,186.96,180.70,214.24,L7
2008-09-01 22:16:23+00:00,,916.83,318.63,175.76,165.14,163.55,172.16,,,,195.74,187.97,188.97,204.65,217.78,216.09,197.21,180.99,187.25,213.27,L7
2008-10-12 22:09:49+00:00,1003.05,932.68,,,,175.44,191.12,216.20,264.18,225.46,211.91,203.53,207.15,219.73,234.20,,,,,,L7
2008-10-27 22:11:01+00:00,1000.06,933.20,362.85,168.77,166.74,169.34,178.76,209.40,247.57,219.01,206.08,197.61,200.30,212.71,228.75,219.99,197.64,177.66,174.82,196.84,L5
2008-11-04 22:16:22+00:00,992.38,940.46,370.19,169.21,,,,192.41,227.26,206.13,194.20,184.77,191.18,205.52,223.51,215.00,198.08,181.78,183.24,216.89,L7
2008-11-13 22:10:19+00:00,974.36,913.20,373.21,171.64,165.53,169.77,,,,,211.59,195.08,200.41,211.56,226.84,227.74,204.98,188.18,184.68,,L7
2008-11-28 22:11:06+00:00,973.33,924.56,,150.25,159.53,169.57,183.50,202.68,237.12,218.66,203.78,193.14,193.91,209.83,237.00,233.71,209.92,193.02,187.91,181.89,L5
2008-12-14 22:11:35+00:00,955.94,919.95,368.41,167.08,162.83,163.13,173.83,192.68,200.35,196.89,190.32,182.49,185.80,196.88,209.83,215.55,199.72,184.99,190.41,180.62,L5
2008-12-22 22:16:55+00:00,,,401.97,184.22,167.29,167.75,184.66,209.53,,224.78,,,,,230.62,227.79,203.47,192.15,179.13,214.26,L7
2009-05-15 22:17:24+00:00,988.39,,427.37,,200.57,140.21,,,,,,,,,,,,,,188.68,L7
2009-05-24 22:11:38+00:00,966.11,,,,,,,,,193.20,,,,,,,,,,,L7
2009-07-18 22:17:16+00:00,,,,,,,,,,,,174.54,184.78,158.11,207.47,,175.78,,,189.04,L7
2009-08-12 22:11:21+00:00,,,399.10,,,,,178.35,231.65,207.06,,,,,,,,,,,L7
2009-08-19 22:17:08+00:00,,,205.27,173.45,167.44,166.96,181.66,204.02,247.82,220.09,203.15,,,,,223.73,206.94,188.32,187.01,238.02,L7
2009-08-28 22:11:21+00:00,1020.15,,166.85,174.08,151.70,156.18,171.32,200.61,,,,,,211.86,232.49,215.61,201.26,211.43,171.07,221.89,L7
2009-09-04 22:17:32+00:00,990.22,921.20,205.07,180.33,172.35,172.26,,,,,202.93,204.11,202.64,212.74,228.89,224.05,206.72,190.75,188.41,257.63,L7
2009-11-23 22:17:41+00:00,979.48,924.84,,,167.04,168.35,181.53,203.65,240.83,217.78,202.73,197.23,199.10,213.73,,,,,,,L7
2010-02-20 22:13:09+00:00,,,195.36,163.07,163.21,170.80,192.79,200.68,215.72,198.76,188.00,176.25,,,,,,181.09,170.30,196.86,L7
2010-04-09 22:13:24+00:00,,919.99,,178.87,172.46,177.74,193.11,211.42,,228.80,218.93,210.78,211.57,,,,,,,,L7
2010-07-14 22:13:24+00:00,951.37,910.90,205.10,171.61,,,,,197.51,200.80,200.11,191.83,193.08,201.21,219.13,215.32,195.28,180.41,180.43,174.52,L7
2010-08-31 22:13:27+00:00,,,180.23,165.39,160.08,151.52,168.17,198.22,232.99,210.55,199.53,,,,,,,201.63,178.84,196.31,L7
2010-10-02 22:13:25+00:00,,937.85,379.55,182.46,,,,,270.58,225.12,205.05,206.81,207.90,223.45,243.93,229.78,206.69,194.79,185.69,213.78,L7
2010-10-25 22:19:51+00:00,948.76,,381.36,180.41,172.14,175.34,188.75,207.54,239.90,227.31,,,,227.83,233.74,226.06,206.75,189.21,190.69,250.35,L7
2010-11-02 22:17:12+00:00,,977.19,394.64,172.19,159.65,163.98,178.95,186.53,250.90,211.45,189.29,189.77,186.55,209.52,230.86,226.63,199.34,189.28,172.07,217.54,L5
2010-12-12 22:20:22+00:00,991.74,938.95,,,,161.62,171.92,184.50,224.68,,197.17,197.22,195.44,207.56,224.62,,,,,,L7
2010-12-20 22:16:50+00:00,990.62,931.10,378.74,172.39,164.73,167.24,164.99,186.10,231.56,203.70,193.74,185.03,204.26,216.73,235.34,224.70,205.76,188.70,181.53,202.00,L5
2011-01-06 22:14:25+00:00,956.58,,367.49,162.66,161.24,161.92,174.08,,,,,,200.46,220.83,229.67,231.94,210.37,191.49,186.57,,L7
2011-01-13 22:20:15+00:00,,928.27,397.12,177.34,169.38,168.98,,,,226.35,208.71,210.22,206.87,216.96,233.06,221.24,196.86,187.99,179.31,213.30,L7
2011-01-21 22:17:18+00:00,957.87,922.94,374.72,180.52,179.87,181.37,189.11,205.29,203.43,193.39,189.90,180.69,182.10,197.68,219.71,222.78,213.44,190.67,199.35,242.07,L5
2011-01-30 22:11:08+00:00,1015.78,944.20,377.31,161.39,153.13,157.57,173.78,197.65,247.23,215.56,202.44,196.26,198.60,208.70,227.07,230.14,200.85,186.79,177.30,209.61,L5
2011-03-02 22:20:30+00:00,1001.07,,397.25,170.18,154.38,158.39,174.97,204.49,246.63,219.37,,,,206.69,221.19,216.52,195.67,178.79,173.28,,L7
2011-03-03 22:11:08+00:00,982.56,926.63,372.40,168.13,162.28,156.27,170.28,190.97,227.40,209.07,197.25,197.55,200.74,207.99,225.44,220.27,193.87,180.07,171.90,193.01,L5
2011-03-18 22:20:55+00:00,999.23,934.18,,170.68,159.82,162.03,179.99,196.25,,,,191.12,196.79,207.62,227.19,218.62,196.09,180.46,177.52,203.46,L7
2011-04-28 22:14:48+00:00,1017.88,933.62,,187.80,,,,,266.23,228.26,215.92,210.11,210.07,220.38,236.54,230.52,207.13,191.06,184.82,217.85,L7
2011-05-14 22:14:45+00:00,1027.02,939.74,,166.70,152.49,155.33,,,,,200.96,205.97,208.71,218.72,237.71,226.56,202.46,188.08,174.07,210.45,L7
2011-07-01 22:14:42+00:00,,909.92,,169.30,,,,,,214.76,209.58,199.81,201.85,221.59,225.92,226.64,201.80,181.11,182.03,,L7
2011-07-17 22:14:42+00:00,,,,,,,,,,,,,,,,,,,171.34,,L7
2011-07-24 22:20:51+00:00,,,,,,,,,,,,,,,,,,143.99,140.98,,L7
2011-10-28 22:20:19+00:00,,,378.50,171.07,166.72,164.90,169.43,194.78,231.82,207.31,200.70,,,,,,204.09,189.11,190.27,253.33,L7
2012-04-30 22:15:38+00:00,,,,179.33,165.98,169.95,190.27,215.85,264.60,227.58,,,,,236.65,234.69,212.78,196.42,186.22,226.86,L7
2012-07-03 22:15:48+00:00,,,,162.46,161.82,164.86,182.97,209.44,231.87,213.15,,,,,,238.42,202.76,180.66,189.00,213.26,L7
2012-07-10 22:21:41+00:00,1004.39,923.79,,174.27,,,,211.12,250.77,222.19,205.27,208.96,213.91,230.65,239.85,235.58,210.54,193.92,188.66,205.12,L7
2012-08-27 22:22:12+00:00,,,,,171.67,,195.94,216.59,272.66,213.47,175.03,188.08,180.06,,,,,,,,L7
2012-09-05 22:16:33+00:00,963.43,925.34,,,151.01,161.71,166.82,189.74,,208.66,198.78,191.24,195.23,,,,,,,,L7
2012-10-14 22:23:05+00:00,987.09,929.44,,,158.55,158.66,175.63,198.13,269.69,221.71,202.18,199.71,198.85,212.04,,,,,,,L7
