,dates,usa_CA_0141-0000,usa_CA_0141-0001,usa_CA_0141-0002,usa_CA_0141-0003,usa_CA_0141-0004,usa_CA_0141-0005,usa_CA_0141-0006,usa_CA_0141-0007,usa_CA_0141-0008,usa_CA_0141-0009,usa_CA_0141-0010,usa_CA_0141-0011,usa_CA_0141-0012,usa_CA_0141-0013
0,1984-05-11 18:07:47+00:00,202.32426418085117,168.7374783694516,187.64558729839,155.2160583267373,186.1716454799651,204.85439123315916,167.5303392629382,166.20516008838072,178.22298374015364,200.84873851880187,179.265705087674,171.5790151969486,188.92887776650045,190.39860108473817
1,1984-05-27 18:08:14+00:00,227.6147268755748,172.33730264778447,189.80066927349054,155.45402151603767,175.324488359538,208.35234450745088,172.72282938453085,169.7151223106299,180.70631933531152,200.3293780369708,176.65702139511586,173.8543030340774,184.39682293953612,192.92694635775257
2,1984-06-12 18:08:33+00:00,228.56104130669783,184.17171618188883,200.20925085578043,172.22826644999049,193.152976931702,216.31997735924418,176.61778254110214,174.38550267178002,186.38576628732682,199.7238048941029,182.59307615595287,185.89493448129852,195.85393408412642,201.825485406989
3,1984-06-28 18:08:46+00:00,225.56240717382414,177.83293481901472,199.6554909167596,168.13135565401754,185.63142317975505,211.2892985016341,171.7592268610133,166.40960292505022,179.6656400363434,196.21699677442936,174.6544719892373,167.86643661126843,180.38024679680692,189.41024286786285
4,1984-09-16 18:10:24+00:00,231.60249956247216,179.3336216515808,194.59386181525852,180.77361292362406,185.9255506735367,208.85188635255383,177.94015462285455,169.63432672205866,187.43371947191463,198.20885718698054,177.8657181125879,174.5099758893114,179.26435613732986,194.5901198984953
5,1984-10-02 18:10:24+00:00,221.24866218602656,181.82631827179193,194.07893934445033,178.81435446394804,183.57622188791836,204.07789605679324,169.03300691546403,170.02354062592403,184.08215092111251,196.29453851572765,178.21194720434497,169.6642754789643,180.85863713434148,190.80976075683407
6,1984-10-18 18:10:21+00:00,228.40529520241705,181.7297897350823,194.1989665918204,178.12484684342283,192.13897194694732,212.35215362588696,175.42425090255387,172.43656548649116,191.4164706637187,200.59791649374068,178.55775657829798,173.15578310639552,185.09403404786215,195.5492842863627
7,1984-11-19 18:10:10+00:00,211.29401605152717,170.6568031945594,185.29645065730827,161.3898283769902,174.47121225115833,201.0972318845621,168.03988509323167,168.06498706794656,182.1384780801604,194.54269409190107,175.56384053693745,167.92999638452343,182.5799101421396,185.60115372092267
8,1985-01-22 18:10:40+00:00,212.5199229595895,174.9758733160131,193.32231337129895,165.5380054657016,183.44669108131126,195.4678716364076,171.23358177561187,171.5353795149819,190.58748611361682,201.3733460773281,182.8303139944896,174.2939043305896,189.93817266630288,192.18475295311595
9,1985-06-15 18:10:23+00:00,231.3289291106512,189.1478896747709,200.67163166408204,190.84538937328614,179.6221373825813,210.7865075517468,178.55175158303155,173.67580007606003,183.5994728760134,203.4780258221947,178.7398658985126,174.11803099941807,186.84649433469636,199.28491698703982
10,1985-08-02 18:10:04+00:00,232.96561140036465,198.7824005363963,203.20727571439843,202.13192061548156,196.8499151001753,213.18283546706382,183.14681733568167,182.1754734353596,192.0199229827578,206.70613316940614,181.86460729272338,175.60338028583715,190.7833237229262,198.30820140162345
11,1985-08-18 18:09:54+00:00,238.44366152036793,200.73534329620676,211.48537921988384,210.53516284860942,206.22704027466216,214.78367521605318,180.50054707057808,181.3141024515258,188.4896770549722,206.62336090974185,182.08000188770788,180.02881514005068,191.84040623521213,201.08938300135267
12,1985-10-05 18:09:21+00:00,203.47720477187107,176.94591898163148,193.69119367127504,195.26721178113755,189.21556897659156,202.5880109234958,177.6302382743608,175.5200573663804,180.08559965613935,194.75325156624808,172.64453405502195,162.15386949396526,177.42569971662135,180.18597738505176
13,1985-10-21 18:09:10+00:00,197.62365022616066,190.9272716041005,206.51907678920003,197.04755736163193,199.23826146843078,206.2816465752159,179.4606726390103,177.22560935942118,182.02158565118734,196.4024665283953,173.09257172364957,168.81259628949806,178.24973836267105,181.55652885498105
14,1985-12-08 18:08:22+00:00,222.21172156509243,182.96378577247435,191.43533399384293,177.9593860883922,186.88031218533763,204.66834613296294,179.04729650513713,178.99018315369614,191.07416703874372,204.63525386403484,179.46308805424087,173.94396812398233,191.7794717901313,195.78642947391774
15,1986-01-09 18:07:47+00:00,233.41382128581395,178.5098346284076,198.00727887827205,176.55070939870456,185.46935945222864,207.75652753049923,177.3910174878822,180.0558390374402,196.1246372784141,205.12970569621342,183.11764198909378,181.3406471259412,194.0383826623212,193.67627909832558
16,1986-01-25 18:07:27+00:00,234.61095782658293,175.80405935356615,198.53881144593316,170.9451356165333,185.53747966059518,207.30002393433028,179.60588822245472,177.78042611457494,190.66195222390462,199.70701881078688,177.2787490500317,175.92652673465233,187.50302165233228,190.56586443259357
17,1986-02-26 18:06:42+00:00,210.95554930387004,168.7837556465104,184.65599576773383,156.62809172554228,169.07731610161713,197.04257937813867,165.65062266241057,164.31942863943917,174.26128506967106,194.82986719532227,174.23102284204623,164.83455051884766,183.68104423655868,186.54117606159164
18,1986-03-14 18:06:23+00:00,222.86201876178797,174.70166374137722,186.74894520279952,164.51143838662014,172.76371405560636,200.16662602409616,168.2475411785331,160.38477120360395,175.62122648464893,191.81302498159937,164.70269150056683,168.16617402832762,180.98663060399616,183.17652654650925
19,1986-04-15 18:05:42+00:00,202.76246905532932,169.47800440261466,181.35008224354186,157.9276126387088,,195.21993923703067,171.0907136108279,162.95037291501842,170.61916638292732,185.15750033382906,163.72268873147954,158.25847763884593,173.20824929679446,177.16964387890334
20,1986-05-01 18:05:19+00:00,201.96441290931602,169.08567368623537,182.75489900864412,160.45754109378703,181.71553040759017,203.89885279504387,168.90606719050544,156.72711966482024,163.77099343951315,189.82702664785538,164.60226291551868,160.1389955627162,183.07009154556408,180.09355498257443
21,1986-05-17 18:04:53+00:00,208.23041833669367,179.10428656951458,186.75154702689818,163.9554430403906,186.37195201050554,205.92757109879255,172.63663761239184,164.8865890659007,177.34463042968667,192.9900027446001,178.20691427687757,169.76082236253814,188.2699136318913,192.22392297431566
22,1986-06-18 18:03:56+00:00,229.77219243824075,178.9012306756584,195.1401759640709,170.7170484259427,,210.56353427490512,171.8914222906831,165.82788545869042,173.11091833632256,197.16307002648486,174.73957256265814,173.47118863578154,181.25529190461134,190.58415517068536
23,1986-07-04 18:03:24+00:00,243.58078212956488,183.56709879932495,201.29361153453164,173.5617623186503,191.77419022475587,215.05739901192172,182.1404012589426,179.27313158309937,195.53579461151008,206.09638244970017,182.42399360571278,176.97876270208826,191.65370074808365,195.60665497212236
24,1986-07-20 18:02:51+00:00,235.00969262551294,178.15760477083114,197.3608756055613,169.54476080782453,181.39158976623202,208.73744299394298,179.7130439514631,172.68662934785976,186.03473857735574,202.52075032202677,181.0212436413669,175.24879393157968,185.7850315761834,189.33410716256282
25,1986-09-22 18:00:36+00:00,233.50856069494364,180.49446376161924,198.23404388953327,168.96495924210225,197.61325812723052,217.73583576141965,184.4442124503453,180.1481927639088,190.43862886696667,206.70517305958214,184.98362197103324,176.83814332250176,194.08906317756765,191.36559123376352
26,1986-10-24 17:59:33+00:00,224.42027366106208,177.05147874705523,187.40199350827734,158.46470311761698,175.9379118585194,204.0957376091146,172.22089736229032,169.79138867884416,183.03518796195456,193.7752940102919,175.84153806574705,171.1803971063618,187.92978783156087,186.06094697264018
27,1986-11-09 17:58:58+00:00,243.83736881025357,189.3897674013472,201.6261336171362,175.31059566421706,195.9057259589005,211.1406706501736,182.59860594692205,180.08744235762174,192.5733250736616,207.8222302505209,182.4793078278938,179.08410349559279,190.12388767230186,195.06802796775776
