,dates,aus0346-0000,aus0346-0001,aus0346-0002,aus0346-0003,aus0346-0004,aus0346-0005,aus0346-0006,aus0346-0007,aus0346-0008,aus0346-0009,aus0346-0010,aus0346-0011,aus0346-0012,aus0346-0013,aus0346-0014,aus0346-0015,aus0346-0016,aus0346-0017,aus0346-0018,aus0346-0019,aus0346-0020,aus0346-0021,aus0346-0022,aus0346-0023,aus0346-0024,aus0346-0025,aus0346-0026,aus0346-0027,aus0346-0028,aus0346-0029,aus0346-0030,aus0346-0031,aus0346-0032,aus0346-0033,aus0346-0034,aus0346-0035,aus0346-0036,aus0346-0037,aus0346-0038,aus0346-0039,aus0346-0040,aus0346-0041
0,1987-05-22 23:08:56+00:00,,200.46516749729437,197.51495499046695,202.3083057833777,204.39941238718353,198.6253058538257,200.57737945367484,202.2877324841569,201.02249292070883,200.54911664451453,198.39374039270956,203.36598470010915,204.57159134848362,207.10560206714092,201.86407443737522,201.83944617318363,203.47721875289932,202.07337631539434,202.99816062457793,205.95004879895617,207.46283183383576,211.06631650247436,215.36203241506047,220.49508228247268,216.6376419322991,223.17146383581246,225.3003537955418,225.74999186179787,220.86737275064314,223.03512623985716,220.06032407560514,221.24578683466513,218.35778386159825,214.53788883241003,202.76447045073024,210.133223594943,217.64695274455158,223.88676322493947,217.7410275209113,224.78876066694662,225.1045458377021,259.7266960924296
1,1987-08-17 23:17:12+00:00,,,213.10014973962888,218.85366720198877,220.17665217145895,220.98668857050814,221.7326027371044,218.28634294916728,219.53756128434767,215.95153086846727,224.02055207138994,218.33241181569036,222.66210155618563,221.70301184058204,222.0299928117388,223.36376218569967,220.51038081200056,223.0048376081802,215.7222292883102,221.4367152180749,220.18988518173134,223.91806901950747,231.44501260311142,226.09880770178574,226.10304249047107,228.79470858593425,231.50552365486988,238.65520886045726,239.39236743446048,222.74912011680172,233.42149063110102,220.54592047765942,226.12736386561693,221.89300539363109,220.7928179621165,221.88144284126022,231.23040279005346,237.41652472284153,233.69545099623014,227.02424560498065,239.32884643523272,238.94921340913496
2,1987-09-18 23:18:02+00:00,175.03136436309458,225.05428037418005,219.58213733780974,219.72109976569809,220.5665989107,218.7088032923467,213.7729488838979,207.89872423303396,212.5912203092909,208.9664672014276,209.8793288928685,211.80739999168023,213.14458863968787,218.20092953592751,219.94743156181755,217.73474341952488,220.92981920300883,216.16006177490829,217.98164202064396,219.0886961405688,215.5874566098907,221.55929146413757,226.40495402412301,226.34525171232946,223.26084168919246,234.6663426324402,234.08806649548077,238.31995233312063,229.86977119783802,231.02507297136628,221.99793849040043,230.529716678188,229.13340423245262,229.87707839918028,226.94527370633116,230.46256077663506,237.26915078743627,237.17784669613536,227.8376783642375,233.83748584943925,234.4094087900328,237.76654580980662
3,1987-09-27 23:12:03+00:00,176.77479784761644,221.09152188983512,218.22782877227803,224.0766347335378,219.203233969689,217.75299286297616,215.9013568018254,217.6916086106469,214.51806733843358,214.32429401963563,210.00594320729294,213.4464108747037,219.56063602247772,217.22201119099475,219.60046640547165,216.33882820730656,217.78288758374,215.4019899640259,218.40960428555286,223.19428754024628,220.53000472895158,216.56535786139966,230.97029741695246,221.5720682239791,223.51349604952568,227.2789928419297,234.1282135807195,230.48696431932103,235.25302553709116,231.78931916936108,228.9131769801904,227.64643592192328,228.29357206173052,225.80632523196593,226.98441416801586,230.8075322106814,240.3951190136553,239.7828808163013,236.24980695693546,238.70387152204876,243.42600163433153,234.46990139060225
4,1987-10-04 23:18:22+00:00,177.26821755174268,213.9735373146976,208.53559972184385,211.4669734261193,210.9082494985709,208.62064191557937,205.50043294475114,206.39759204312372,201.62733214352858,206.67454085656007,206.04415599610263,210.8956930936432,209.28493895793628,210.9671126080322,205.19557385553512,207.5717494774131,205.75947178821326,210.0244924692043,209.20908215374214,212.35066522812224,210.2941074929765,214.111339398148,217.19527151079916,218.24972950110862,219.65451471929046,223.91728586911145,225.15471933990253,223.03037029514488,215.0641431246428,211.10029212828755,,,,,,,,,,,219.9889592274667,205.35109680065776
5,1987-10-29 23:12:37+00:00,206.6822384469166,235.1364999962758,238.1065333076399,239.2634050082948,236.3732839687342,235.80355345793382,227.84204103994,222.91604740589182,220.29919860921734,220.39982130540173,223.3821197766874,226.96454517249958,229.2766935341455,227.04211248874503,227.2209661781838,232.8289001038404,230.06439522548925,228.41430386639905,225.82055634188265,225.86393185805628,227.69766975758358,230.0223974326005,239.39140655689857,238.8371248407341,238.5943720395325,245.21281037716355,242.4132025655903,243.16488702595717,234.67271062170536,233.25984991680696,235.75899550317928,232.1986171042172,231.89395950469594,225.04478739575825,224.79962445203392,225.96078759547015,239.85827244609533,235.47613656019456,227.0614305289532,232.48572288254786,229.6040590514479,238.3564827829051
6,1987-11-21 23:19:17+00:00,,,,,,,,206.28229629154276,208.96000341434907,208.1219656829623,,,,,,,214.59819953785086,200.74358259691542,213.3891208551061,212.46874754472097,217.3249996314116,215.72956535023758,216.91415379197662,,,,,,,207.77699979734032,207.61779731811262,217.54635254860182,220.80827770354577,210.55997544590758,212.7870170560456,216.34970958607423,225.4054844442968,230.53796834103144,225.3494862498788,221.53283669058845,227.00149541200156,230.32851026024304
7,1987-12-23 23:19:46+00:00,194.33473595441086,216.58155939061777,210.8328474583904,205.02762442418694,196.31209935949363,196.61992128306557,195.7191907685518,193.09555781388096,188.05788592045394,190.45547190600678,192.38202202689658,187.64796991087798,191.5420049898354,194.40543647112338,190.57547110938924,191.18811449573195,187.79457736233365,188.4980101060503,183.262375542958,190.55055040647852,188.78667451456568,195.27122666885944,202.88019524217358,205.17283536811948,204.09294876998703,208.9331248736577,205.53784801983744,210.29419138056403,204.65009205256234,206.86785652073053,199.84420873377198,205.91802532899533,198.6206628160511,189.45506140454063,192.70553370921846,196.18842489683055,197.28392057967446,199.64889908437385,208.15154699237627,202.4793314715701,199.79328356994202,209.28140815206464
8,1988-01-24 23:20:20+00:00,193.2496220977145,230.40378568126556,222.20682978918973,222.82679527693676,224.13049171210176,224.35597750190698,221.51017097013664,217.38859226176592,217.00935461376548,217.15161914200922,216.12458036510085,220.19182359178808,218.47591340460795,219.35909153447597,214.1428501255924,217.29479247764124,218.06845436933924,219.6034122597287,216.81750714880673,225.46159921872726,220.336637468142,232.69309343346308,237.3124551269654,233.04230946154723,234.4436593909967,227.46995530092772,235.80916622218493,234.78165530860178,233.7698637134218,230.63257789137808,227.70738812455855,229.55966298345044,226.77874671575083,223.70394712525012,223.5797394561838,213.795035698248,226.79325269954933,225.0277231763261,222.12501661277756,221.82507594814192,225.25174072166348,228.88585041236024
9,1988-02-25 23:20:50+00:00,176.39640053634014,220.28522321208177,228.69205822183224,214.8682604508478,219.12352285638406,218.50803417451144,214.2259496007232,212.72527147725705,207.5845512518327,211.56404551873368,214.0571604134754,209.26123429477718,214.31705354251042,215.09100990221816,214.64842794808933,214.27077735233223,217.21827345719055,217.38803964313922,211.61453167714538,214.53984410421822,216.21939862911876,219.69750142931292,222.99382508597662,230.92337010693177,231.04934483636222,230.12162266893137,229.92204328120812,233.22304080515846,228.9416867936916,228.44814039805033,222.68516660697463,222.34367106528777,219.01622764168513,218.17698556169125,215.2131492016779,221.4414298807017,214.96429947569766,220.035991493113,216.96226745868353,215.1439039852025,223.7049459701503,221.89574635998144
