,dates,aus0346-0000,aus0346-0001,aus0346-0002,aus0346-0003,aus0346-0004,aus0346-0005,aus0346-0006,aus0346-0007,aus0346-0008,aus0346-0009,aus0346-0010,aus0346-0011,aus0346-0012,aus0346-0013,aus0346-0014,aus0346-0015,aus0346-0016,aus0346-0017,aus0346-0018,aus0346-0019,aus0346-0020,aus0346-0021,aus0346-0022,aus0346-0023,aus0346-0024,aus0346-0025,aus0346-0026,aus0346-0027,aus0346-0028,aus0346-0029,aus0346-0030,aus0346-0031,aus0346-0032,aus0346-0033,aus0346-0034,aus0346-0035,aus0346-0036,aus0346-0037,aus0346-0038,aus0346-0039,aus0346-0040,aus0346-0041
0,1987-05-22 23:08:56+00:00,,196.20894692528717,193.75946625046058,198.55281704337133,200.64392364717716,194.86981711381932,197.03052897700218,198.74088200748423,197.26700418070246,196.79362790450816,194.4035336064528,199.10976412810194,200.58138456222687,202.8493814951337,198.10858569736885,197.84923938692688,199.93036827622666,198.52652583872168,199.24267188457156,202.1945600589498,203.20661126182856,206.81009593046716,211.37182562880372,215.9348459553221,212.64743514604234,218.91524326380525,221.75350331886915,222.2031413851252,217.11188401063677,219.04491945360041,216.30483533559877,216.98956626265792,214.10156328959104,209.97765250525944,198.20423412357965,205.87700302293578,213.65674595829483,219.89655643868272,213.4848069489041,220.79855388068987,220.84832526569488,256.17984561575696
1,1987-08-17 23:17:12+00:00,,,210.72955496953244,216.48307243189234,217.80605740136252,218.6160938004117,219.49370767645777,216.04744788852065,217.16696651425124,213.58093609837084,221.50179512816248,215.6457377429144,220.14334461295817,219.01633776780608,219.65939804164236,220.8450052424722,218.27148575135394,220.76594254753357,213.35163451821376,219.06612044797848,217.50321110895538,221.2313949467315,228.92625565988396,223.22022833809723,223.5842855472436,226.1080345131583,229.26662859422325,236.41631379981064,237.02177266436405,220.23036317357426,231.0508958610046,217.85924640488346,223.44068979284097,219.01442602994257,217.91423859842797,219.19476876848427,228.711645846826,234.89776777961407,231.00877692345418,224.5054886617532,236.64217236245676,236.71031834848833
2,1987-09-18 23:18:02+00:00,173.71830488782544,223.65368360055965,218.34631665520348,218.48527908309183,219.33077822809375,217.47298260974043,212.60578490588088,206.73156025501694,211.35539962668463,207.73064651882135,208.56626941759936,210.40680321805982,211.83152916441873,216.8003327623071,218.7116108792113,216.42168394425573,219.76265522499182,214.99289779689127,216.7458213380377,217.85287545796254,214.1868598362703,220.15869469051717,225.09189454885387,224.84461231202187,221.94778221392332,233.2657458588198,232.92090251746376,237.1527883551036,228.63395051523176,229.71201349609714,220.76211780779417,229.1291199045676,227.7328074588322,228.3764389988727,225.44463430602357,229.06196400301465,235.95609131216713,235.86478722086622,226.43708159061708,232.5244263741701,233.0088120164124,236.5993818317896
3,1987-09-27 23:12:03+00:00,181.17723489602207,225.7874547414678,222.37129893548334,228.2201048967431,223.3467041328943,221.89646302618146,219.81463417818597,221.6048859870075,218.6615375016389,218.46776418284094,214.40838025569857,218.14234372633638,223.96307307088335,221.91794404262743,223.74393656867696,220.7412652557122,221.6961649601006,219.31526734038647,222.55307444875817,227.3377577034516,225.22593758058426,221.26129071303234,235.3727344653581,226.6034248507284,227.91593309793132,231.97492569356237,238.04149095708007,234.40024169568161,239.39649570029647,236.1917562177667,233.0566471433957,232.34236877355596,232.9895049133632,230.83768185871523,232.01577079476516,235.50346506231406,244.79755606206092,244.18531786470692,240.94573980856813,243.1063085704544,248.1219344859642,238.38317876696283
4,1987-10-04 23:18:22+00:00,177.5653764820085,214.2905068403145,208.81527871503522,211.74665241931066,211.18792849176228,208.90032090877074,205.76457421609854,206.66173331447112,201.90701113671994,206.95421984975144,206.34131492636845,211.21266261926007,209.5820978882021,211.2840821336491,205.47525284872648,207.86890840767893,206.02361305956066,210.2886337405517,209.4887611469335,212.6303442213136,210.6110770185934,214.4283089237649,217.49243044106498,218.58933970712673,219.95167364955628,224.23425539472834,225.41886061124993,223.29451156649228,215.34382211783418,211.39745105855337,,,,,,,,,,,220.30592875308358,205.61523807200516
5,1987-10-29 23:12:37+00:00,204.91344528040503,233.24978728533011,236.44178679798193,237.59865849863684,234.70853745907624,234.13880694827586,226.26978044748526,221.34378681343708,218.63445209955938,218.73507479574377,221.61332661017582,225.0778324615539,227.5079003676339,225.15539977779935,225.55621966852584,231.0601069373288,228.4921346330345,226.8420432739443,224.1558098322247,224.19918534839832,225.8109570466379,228.13568472165483,237.622613390387,236.81564693614945,236.8255788730209,243.32609766621786,240.84094197313556,241.59262643350243,233.0079641120474,231.49105675029537,234.09424899352132,230.3119043932715,230.00724679375026,223.0233094911736,222.77814654744927,224.07407488452446,238.08947927958374,233.70734339368298,225.1747178180075,230.71692971603628,227.71734634050222,236.78422219045035
6,1987-11-21 23:19:17+00:00,,,,,,,,214.35244632674878,217.50486815750838,216.6668304261216,,,,,,,222.66834957305687,208.81373263212143,221.93398559826542,221.01361228788028,227.00917967365882,225.4137453924848,225.9930725815834,,,,,,,216.8559185869471,216.16266206127193,227.23053259084904,230.492457745793,220.9358826340296,223.16292424416764,226.03388962832145,234.48440323390358,239.61688713063822,235.03366629212601,230.61175548019523,236.68567545424878,238.39866029544905
7,1987-12-23 23:19:46+00:00,203.2883135615248,226.1320421715393,219.25974402979176,213.4545209955883,204.738995930895,205.04681785446692,203.67792641931976,201.0542934646489,196.4847824918553,198.88236847740814,201.33559963401052,197.1984526917995,200.49558259694933,203.9559192520449,199.0023676807906,200.1416921028459,195.7533130131016,196.45674575681824,191.68927211435937,198.97744697787988,198.3371572954872,204.82170944978097,211.83377284928753,215.4054954905354,213.04652637710097,218.48360765457923,213.4965836706054,218.25292703133198,213.0769886239637,215.82143412784447,208.27110530517334,215.46850810991685,208.17114559697262,199.68772152695655,202.93819383163438,205.73890767775208,206.2374981867884,208.6024766914878,217.7020297732978,211.43290907868405,209.34376635086355,217.2401438028326
8,1988-01-24 23:20:20+00:00,191.18941336361934,228.20622969823071,220.267809804159,220.88777529190602,222.19147172707102,222.41695751687624,219.6788743176076,215.5572956092369,215.07033462873474,215.21259915697848,214.06437163100568,217.99426760875323,216.41570467051278,217.16153555144112,212.20383014056165,215.23458374354607,216.2371577168102,217.77211560719968,214.878487163776,223.52257923369652,218.13908148510714,230.49553745042823,235.25224639287023,230.6877851940099,232.38345065690152,225.27239931789288,233.9778695696559,232.95035865607275,231.83084372839107,228.5723691572829,225.7683681395278,227.3621070004156,224.58119073271598,221.3494228577128,221.22521518864647,211.59747971521315,224.73304396545416,222.96751444223094,219.9274606297427,219.76486721404675,223.05418473862863,227.0545537598312
9,1988-02-25 23:20:50+00:00,172.67776969408504,216.31868364700966,225.19217037029802,211.36837259931357,215.62363500484983,215.0081463229772,210.9204999631631,209.41982183969697,204.08466340029847,208.06415766719945,210.3385295712203,205.29469472970507,210.59842270025533,211.12447033714605,211.1485400965551,210.55214651007714,213.91282381963046,214.08259000557914,208.11464382561115,211.039956252684,212.25285906404665,215.7309618642408,219.27519424372153,226.67350628721167,227.33071399410713,226.15508310385925,226.61659364364803,229.91759116759837,225.44179894215736,224.72950955579523,219.1852787554404,218.37713150021565,215.04968807661302,213.92712174197115,210.9632853819578,217.47489031562958,211.24566863344256,216.3173606508579,212.99572789361142,211.42527314294742,219.7384064050782,218.59029672242136
10,1988-04-13 23:21:11+00:00,174.49319968722875,216.6373123651069,225.1661157864723,223.7202155326637,218.93866810956303,223.1044649521723,214.96817549368447,217.78616485485128,213.8938983060305,210.04034190806414,209.2385963983407,211.58026423930454,215.52633819733276,216.77910661363882,217.3864686577158,215.0757969382871,212.60099955664975,213.78258255891154,211.22312064630444,212.1044794860394,216.85949333015157,219.37238947639187,223.5433662952949,227.24467871639288,228.90656857545378,232.70636742604532,228.9154296705321,226.4627956588672,221.2166837680963,219.6372873644615,218.56304452101867,225.04829376829957,217.71378044587792,214.43490060749394,213.94066708502206,220.59563727236207,224.674492655466,226.16850599719155,213.45838902907337,217.4478779468571,221.2296218082788,230.71259795929683
11,1988-05-08 23:15:14+00:00,147.14680163943052,204.3798190657769,208.3563428162648,213.99398954925383,213.53173933697946,210.22976200568533,211.35847360669726,204.7513033425422,210.65781052618465,206.8876493315429,208.70298114106737,211.6242358671785,210.99437139142015,206.22787466932766,211.54225766339468,213.45564727081717,215.89168010320248,212.60493340610117,212.60113074251015,213.59503271765593,213.10261059249598,216.05946260005274,219.4955542769207,223.72006497077064,222.60815779542338,230.79240228867334,228.6970131224472,229.26106499572148,226.7165615679027,224.67678743715385,220.170856793144,216.49045864910076,216.33850802368076,210.8118655141279,206.3022044105068,206.09628784448205,212.86741758000852,218.6005320436733,209.40487439593701,213.78441128302103,214.17485470842087,221.9242534174838
12,1988-05-31 23:21:35+00:00,,,,,204.93972533008025,205.7976184685694,199.84522343984887,205.40130469144776,198.5063143624211,203.48935458656211,195.0453721943155,200.96742833133885,201.44093321073535,203.83858857446285,202.02882970446223,197.08355318437376,197.77302288896973,195.24741822705798,197.91335375419317,202.5891920715319,202.88911294375418,201.96644559936712,210.55190625237174,209.9705071189501,212.41850714392828,222.19726676338007,216.1496653411797,217.29181497708055,214.16145273042108,214.18441331912314,210.41636628669846,214.34745165839797,201.6127941272029,207.0856810961474,193.90900598444847,205.60811132400408,208.47476222345014,209.30993911126635,213.23314929312582,207.15084639399538,208.9266366941224,251.84180150839362
13,1988-06-09 23:15:27+00:00,,188.66859201959826,201.08319456695384,205.0266445608052,201.62066061006868,198.81069919587983,204.94382407625935,205.78264706284924,199.30855723700788,199.88516791154353,202.41768838557599,199.89019071501073,204.69007998361343,203.5293566132134,208.1141019394835,201.09434030004195,200.54525310870258,204.27268540153855,199.88856673106486,201.6407133096174,202.03581986295774,204.89716730853317,207.27229823195688,212.62194611527897,215.26930827396225,214.47830790125283,214.1307438718661,209.93789654590645,207.74510851244654,204.42528360870716,208.147866893175,206.94064389941667,201.15311812122246,197.70770703284916,198.77500070770938,198.92463307249426,207.78005018143494,209.65416369445757,207.95934322325087,206.76366054276951,215.76285846275974,263.73403712173973
14,1988-07-11 23:15:36+00:00,,195.03658847440468,204.92829745785437,206.71790002404984,205.71020616320246,198.80744469044518,209.1029166312472,207.18415748567784,207.49003103580097,206.6667632015606,207.11395818952118,208.0513255418196,210.5475352885106,212.21742309502153,209.79040375574996,206.82614731836148,210.46388492439556,215.09523198802933,209.69949938450432,208.65990576843177,212.54402552571037,218.60848711551284,217.69117848799732,223.517393994849,225.02241377055444,,,,,,,,,,,213.4205785261477,218.0878057691747,222.87778191604474,217.0609004057345,223.1029397874528,224.70262875559612,290.2516742712484
15,1988-07-27 23:15:38+00:00,,205.3460745085441,207.1071810129228,202.57095780155223,212.58104972584434,209.31877694124844,204.08554688409174,206.71801498379168,212.58191986128477,206.506225088386,213.26628140900752,209.39195078723992,210.8448303167702,214.36527134644123,213.57372455540659,208.37061846004337,211.09470415805941,213.68703435061013,211.25717314516837,211.99631560712396,208.2735021681399,211.0098025366202,213.6665720694239,218.70473349102102,220.79292649535043,216.76706467786008,215.61034073177885,218.7940342033638,215.07125366700922,211.2773684516743,210.65266600807325,217.0035868428644,211.1621465216952,206.68133704314388,211.9437165161496,213.22008683483747,213.58678970525872,227.00178797128777,217.11289978067467,221.20784247586835,217.7949649679594,265.0061904945701
16,1988-08-03 23:21:49+00:00,,213.95917460870535,209.05333092371635,216.69102833510252,223.94830627120425,222.99545273234,215.95377341840975,217.56582501498758,217.45122725103332,215.11177099483947,222.06749966828022,221.33282297013722,223.92033095030368,224.63701370489682,219.20674852992315,222.53591790148965,223.3557226163707,224.2948816115379,222.52667739179466,217.54065836933583,220.00881345183925,229.2728245382982,228.59918829179975,231.3757000972331,231.32527656954088,230.4038389605293,235.19823692343226,234.776396253708,229.8241516897308,222.69821000773254,226.69952916356058,222.41539603080847,218.37653131610404,219.8446981539085,221.64431496691714,218.1093517014973,226.61930064339643,232.59772972055862,227.73420057631395,223.35713007849068,224.74889157786964,230.61653938199524
