,dates,usa_CA_0263-0000,usa_CA_0263-0001,usa_CA_0263-0002,usa_CA_0263-0003,usa_CA_0263-0004,usa_CA_0263-0005,usa_CA_0263-0006,usa_CA_0263-0007,usa_CA_0263-0008,usa_CA_0263-0009,usa_CA_0263-0010,usa_CA_0263-0011,usa_CA_0263-0012,usa_CA_0263-0013,usa_CA_0263-0014,usa_CA_0263-0015,usa_CA_0263-0016,usa_CA_0263-0017,usa_CA_0263-0018,usa_CA_0263-0019,usa_CA_0263-0020,usa_CA_0263-0021,usa_CA_0263-0022,usa_CA_0263-0023,usa_CA_0263-0024,usa_CA_0263-0025,usa_CA_0263-0026,usa_CA_0263-0027,usa_CA_0263-0028,usa_CA_0263-0029,usa_CA_0263-0030,usa_CA_0263-0031,usa_CA_0263-0032,usa_CA_0263-0033,usa_CA_0263-0034,usa_CA_0263-0035,usa_CA_0263-0036,usa_CA_0263-0037,usa_CA_0263-0038,usa_CA_0263-0039,usa_CA_0263-0040,usa_CA_0263-0041,usa_CA_0263-0042,usa_CA_0263-0043,usa_CA_0263-0044,usa_CA_0263-0045,usa_CA_0263-0046,usa_CA_0263-0047,usa_CA_0263-0048,usa_CA_0263-0049,usa_CA_0263-0050,usa_CA_0263-0051,usa_CA_0263-0052,usa_CA_0263-0053,usa_CA_0263-0054,usa_CA_0263-0055,usa_CA_0263-0056,usa_CA_0263-0057,usa_CA_0263-0058,usa_CA_0263-0059,usa_CA_0263-0060,usa_CA_0263-0061,usa_CA_0263-0062,usa_CA_0263-0063,usa_CA_0263-0064,usa_CA_0263-0065,usa_CA_0263-0066,usa_CA_0263-0067
0,1984-04-14 18:25:13+00:00,198.57643805496292,191.73038785520407,189.8320709659403,205.32826608920158,205.59398658389895,183.08267489866262,187.47422502476505,223.8942323260663,194.29566650801993,193.00195921086856,200.67371254636112,215.6342136467051,209.20069534542753,190.2076368631526,188.773411385695,197.1151943678038,209.10259291916242,196.46733750507047,181.93889512310062,151.93587882349112,161.00619468539327,197.38479227968986,215.27988398785052,216.8185721346118,219.20542474112503,216.80118248387117,197.20064448986082,170.69253669909938,195.32048800119153,194.45522836095887,188.79529489645867,202.05396984439574,205.51938948343323,189.87648414237162,166.2722983077283,181.76279631109261,195.01036515616153,186.57989501634407,184.9029128170446,191.6904701331964,190.02812291844072,,193.1488883631488,182.55859994756145,163.1336620392203,149.45420812749563,182.15919137539947,175.5253382116161,181.90931776998443,,,177.07403933497903,183.1536301626523,192.20084715736277,204.82739397363162,214.53385068759013,218.2165922111377,212.27481729006587,192.0794669886822,183.59296190333208,183.22324746167038,,,,151.33642659812796,206.79101814280358,211.37787497875377,208.555222753635
1,1984-06-01 18:26:05+00:00,215.57882595113944,206.91526598154874,195.2522164215442,206.47735169974166,215.9375465171642,189.8206433710642,183.31120053043742,235.61778211308007,191.00204681478735,196.20169518281776,206.06439802280352,233.67460568493863,221.61160741938426,192.00178415394544,196.7105670843722,199.2347776863707,218.86392185038773,204.11442247139027,175.9816832706496,155.71534061000526,163.86093824302955,230.6467607854028,215.06974339988724,210.6760321853745,223.2916586086448,189.30954351458797,178.65112314175585,190.5401444745101,216.46913164908105,195.2618733441335,183.977409122135,201.86871815483107,186.0208834363345,182.5390105662822,191.2934672249654,199.83672467521922,200.60716068354336,201.56708724073587,203.37829827747308,198.24742496485766,219.04339702376527,233.3373165385079,193.87580069145588,170.26183755150714,160.86173870662486,154.63359162322155,172.4175907389014,187.0460102186791,208.97315503247216,225.58132985261318,217.4918792216049,212.13046240437305,203.5562123984442,224.54519102635558,231.3010905997516,218.2482676051122,207.41363117564202,223.62792541095567,198.52026454441713,178.45724394965958,186.7268480899618,208.74701036742596,213.18110116680228,190.50964984254392,189.27546277745017,221.5855961052127,217.97773639700432,247.75587929881874
2,1984-06-10 18:20:05+00:00,206.94861692264513,213.30088589513133,201.39516566232516,210.69892008155247,211.56155794868124,191.73322879612704,181.91794034040177,229.58952744672524,183.24688026703865,188.14313346988405,200.5348148564861,233.20920514518326,219.44771996115279,201.69443114640703,198.17637701195753,201.98657139211093,215.55402004713116,186.76338732194904,156.08924738228484,144.1386895871829,172.41600075119544,226.48455134965207,208.76415133069509,217.03064517395148,211.65211334088738,200.2229242334074,185.12089856885876,195.39537341177993,209.12023727134553,184.18411114565924,179.26553749171012,202.57656857207277,186.59966168112993,192.79595030210277,195.90913461426155,203.5187610896123,196.5046200655696,185.70827101072777,187.4119193362831,188.1064403061294,230.75465019712698,215.84895380540885,187.20076581160333,167.63813886196561,165.50038212633115,150.98659175415878,163.30371948786723,176.66795369862515,204.87329496293393,211.47702355047977,208.6648162090269,199.7536656090174,213.37254746685463,221.62923248996464,226.05153076725512,223.7957600387885,219.74041905390783,200.35158690088167,175.50708564760774,169.04424832045768,190.60045683444832,223.32146164406257,209.21113894902157,179.23474427287067,189.9291784703049,220.22226436265794,217.41745492309482,232.9168213296666
3,1984-06-17 18:25:59+00:00,210.9991569059668,204.853966221961,189.29031974978975,215.74415987643943,234.92589326500814,201.57313742386324,200.94565631763209,255.98103209936207,203.10967666810774,200.0642533696741,213.11131199960116,233.06480182191785,230.65502161811057,203.5303723690499,204.03021488504243,214.70725063339563,240.2252520464953,198.92580748804755,157.1269296684336,154.11532315841302,204.09163501075744,210.78319463931575,223.11735044574328,217.03622298828589,214.76107842846355,205.75280455996966,199.4596185343624,217.129037363861,218.00158003740228,194.13606394751042,196.69589824666156,202.1869368689226,192.39602168878753,200.0111047230226,196.75782318991216,211.64292124277452,216.4637631475377,199.29712234592856,191.02950473215748,218.5480375020938,245.65197170613803,211.4053635986882,191.01485716233944,183.2381091935522,174.8338331126431,157.28492623824226,180.31990104190265,201.85109740945472,211.12204597813633,237.34407150800098,203.39992226668767,205.51186296111302,225.53719409038357,221.63689594291168,228.26112880445515,229.25910055280468,235.12787137952057,210.36512597043873,190.75105150862862,198.83065883170096,223.1349855560348,228.4128720227759,210.77899789920914,189.3897948192669,201.7653693890966,237.00822133182726,231.88933657794504,264.6240602172308
4,1984-08-04 18:27:28+00:00,223.42691594859716,230.02396770464443,200.1167345722219,218.11744369787056,237.72299469154675,193.02825150786865,202.42976788883112,253.25183038732672,203.92685981901587,200.8587191729874,220.39135680534903,240.28201153995107,232.51340194325985,221.6950587913247,229.9141588871958,236.807118299217,227.92612052919912,219.87101828033906,223.4318896650404,177.49158796139977,183.6639030028478,246.9378064123461,221.21399849744773,209.95759818385068,230.64673891227352,238.7056641464241,233.10269962684305,208.3317189215427,202.60866986319888,202.3539599488929,200.92966346472934,214.31114709772322,216.16190723286647,197.79196966994598,190.79479073613186,193.4255670628554,204.7226842929241,235.85615546674944,,217.7092215474094,207.15807836409994,208.40846831503302,203.77754775007918,174.211556301845,158.24584611076548,173.4619205843643,211.38901543591663,,264.2261397165098,245.02032739567002,235.24093561749658,236.11064488832838,233.3772571892785,233.72339243336472,228.85835327780183,226.23323999883564,215.83059032570785,228.9358688920828,227.26293218457675,231.63772505249642,239.87477498314047,216.39647562807974,214.13342692828203,219.58543988259402,246.93503380511356,,,281.7868453389001
5,1984-09-21 18:27:45+00:00,208.4518385841541,205.67029812361665,185.0994097721693,185.96093185614083,193.82888239002398,162.06452446896174,161.9501621017137,213.84492879712064,182.87021947627596,192.19603690654452,207.1592324369286,226.39925417660118,219.36398170366567,201.18206880850454,213.07773540560638,216.16999226893117,210.70172913089053,204.4146597322991,192.0203951525665,171.89505065956308,200.04245375476637,219.30084542557654,216.0548570788905,205.87501248125182,210.55417667534635,193.59516179874936,181.06665569961905,180.84824581980888,182.75679134039473,189.56796445657986,188.86803392326334,201.28251843802428,202.51444266506678,190.8020072947558,182.09643491137422,173.164531023631,196.19773263535302,212.38679114176168,221.39727809065232,214.72870283091817,213.59119101879705,198.41393312973312,194.83463521257968,163.63966450815172,146.23691444838917,146.0705881531989,198.20034341262564,226.88777916450746,231.31536000823542,222.81743037145935,220.4432316552921,220.26368679847388,213.14306896495566,207.1077692056212,193.94002829892895,200.69987719449347,207.92680499251813,225.8240589956319,208.42384881526368,206.7232007835402,224.7430336903488,223.74512426921615,211.92848574471705,195.08837894739295,210.95226379705082,249.68523789697497,244.656160947195,235.1836068038909
6,1984-10-23 18:27:40+00:00,204.32010353520582,199.80041238438804,191.45514836916226,197.4708209596988,192.1466917646676,163.13454557207774,164.60058470271593,200.47531790920323,171.44517874852912,186.8577517390645,199.21505630767803,217.36636013901693,208.86943937273085,201.0830955404631,204.77769559598158,197.81904522349907,205.16348190277893,196.41685111180283,183.76901901366637,165.65358063569346,169.78853072185328,198.10014310029763,203.97173868916627,201.07455675872347,199.3926937083167,195.95903266657433,182.36424960532736,174.86861665301842,168.53122792555416,171.2957615259903,179.14352791629585,198.60372957026553,211.94024404354357,176.84535961868386,169.23031139271086,182.41428271007035,191.81394271015597,201.88928375603825,188.48559795087212,191.45185919612715,195.33555503637368,199.60117027465094,192.82252428987533,168.52408243994927,150.65980463338389,152.40580150081632,176.33593885951007,188.82775643595443,195.131905285591,195.86269094945786,201.89168917687226,191.43539116357775,191.10362274610083,193.59934294811205,196.80869233305333,198.80776880957168,189.36276696587913,189.28954455840366,196.25607229132254,201.78216952334523,207.31138972306977,206.72828597281983,193.39941870975116,175.53015254221722,174.73012506871459,,,217.53490934393608
7,1984-12-19 18:21:59+00:00,187.35933053480954,174.1932720973299,166.0653460889889,174.06425939072292,168.94684100541207,142.96902460649548,150.52395790389505,170.61329454191923,145.76320668264486,163.1827640381327,175.381192862376,192.19011928910146,172.50763639853102,,165.4286378922907,173.44669595841006,174.5497611679607,167.5222163477909,156.86935710581875,147.97596318684964,165.8061747034268,204.94314048811052,193.46914055857522,183.54021545219575,180.30689738080918,169.4671442082064,170.49590703969724,172.55270702607194,175.1596751789104,171.2313171435735,162.83993743133306,176.61071963722173,178.40618880084313,152.66478218271885,146.1067468849121,158.4075878687606,172.53774933965082,180.04602832157633,187.05515981653264,192.5614055334574,191.18827381468896,194.10699820342307,168.14059219963022,139.22614580932813,121.69474179629681,123.60187270106344,161.72542631016518,178.389522398684,175.98548291549676,180.2186196026857,194.1573766469677,194.2365507105145,169.35178706550957,162.31142513501175,183.3575232121071,175.82882809415966,168.9214980672367,179.00225814423382,194.33033677536,197.2968813733657,203.75650365225246,179.4729009963404,,,,,,196.0966861201904
8,1985-04-01 18:28:24+00:00,199.97183499532449,204.67198509743326,191.54580647112067,207.44548660417547,212.07774065384984,174.22860645320748,177.8935298932097,226.1995417775523,188.8871157028378,185.85631434978103,212.20757554543536,233.87935326711948,222.2840875698336,207.74064318077657,205.17752018074788,213.25018297251003,220.40770195502174,195.652744476774,189.11681807474332,201.38388977802714,202.66509595700865,232.40431676974285,217.44472205042817,215.74263416629165,218.00794235586062,210.1536957595501,207.69279084919611,207.56154765297447,210.68844877560517,196.05602552396235,192.53678600943613,201.59024449390475,199.301708421227,194.87857310209063,187.52538634985038,199.99133410498916,197.45495898310915,212.35286978085276,213.39436216083993,204.02460884666388,213.60284608582944,198.81154591552286,193.96559897601927,184.14234482425502,176.18678466016578,184.6578479628327,204.35329011718187,203.47124798825226,199.07728007202982,192.62053247421406,190.77438382407826,203.85765937548746,207.06351705900045,201.72232475791782,207.59175983153656,215.31943406121,223.06327327014867,229.3201232697053,213.38516696947198,221.45297114956367,241.00574344563591,228.96984014728724,202.64825672259258,184.01347336429117,197.33860393329155,237.17837904637835,243.96458081612624,248.2913463443742
9,1985-05-03 18:27:48+00:00,213.38289732297636,205.6827998993444,194.1900275952338,207.65316848243754,204.24940268570575,173.46943317961853,174.9184182740883,221.4906707970818,185.7205278994954,184.8577893121061,211.02781882712534,230.85829488680045,213.02574080015924,200.41816661677356,208.51446271863438,211.597874273924,202.72740368778446,191.97533511913338,197.52211890165228,170.11948718464546,186.39148092737273,225.2189521448779,210.53257978869468,216.4351488085608,225.180439096373,205.61026592675918,208.36738097159832,191.82347345132155,183.44786988697888,179.36695543849186,198.6513434069352,193.5412601645652,212.38984856202086,202.73709686278517,187.71442054073515,178.80363316161058,194.38654809077414,193.13077429635194,191.33434585426625,195.23457134085766,197.94564500211828,206.28801595675026,208.9384741688707,194.82436162388956,185.38728307249724,183.61652246559714,198.36192392413315,194.97798433957533,189.54666804203572,193.79173357466323,201.59660523089266,200.35650342436645,203.5769250855078,193.5131545120031,198.51008924940624,220.29237327485015,226.13305583042458,197.49144266870144,207.88813686243745,222.74198936797563,225.42833168790955,212.6664962977294,210.12338516688766,202.46315384487917,208.98914292198543,229.26838336100548,242.19597460253732,218.43682863170395
