,dates,usa_CA_0263-0000,usa_CA_0263-0001,usa_CA_0263-0002,usa_CA_0263-0003,usa_CA_0263-0004,usa_CA_0263-0005,usa_CA_0263-0006,usa_CA_0263-0007,usa_CA_0263-0008,usa_CA_0263-0009,usa_CA_0263-0010,usa_CA_0263-0011,usa_CA_0263-0012,usa_CA_0263-0013,usa_CA_0263-0014,usa_CA_0263-0015,usa_CA_0263-0016,usa_CA_0263-0017,usa_CA_0263-0018,usa_CA_0263-0019,usa_CA_0263-0020,usa_CA_0263-0021,usa_CA_0263-0022,usa_CA_0263-0023,usa_CA_0263-0024,usa_CA_0263-0025,usa_CA_0263-0026,usa_CA_0263-0027,usa_CA_0263-0028,usa_CA_0263-0029,usa_CA_0263-0030,usa_CA_0263-0031,usa_CA_0263-0032,usa_CA_0263-0033,usa_CA_0263-0034,usa_CA_0263-0035,usa_CA_0263-0036,usa_CA_0263-0037,usa_CA_0263-0038,usa_CA_0263-0039,usa_CA_0263-0040,usa_CA_0263-0041,usa_CA_0263-0042,usa_CA_0263-0043,usa_CA_0263-0044,usa_CA_0263-0045,usa_CA_0263-0046,usa_CA_0263-0047,usa_CA_0263-0048,usa_CA_0263-0049,usa_CA_0263-0050,usa_CA_0263-0051,usa_CA_0263-0052,usa_CA_0263-0053,usa_CA_0263-0054,usa_CA_0263-0055,usa_CA_0263-0056,usa_CA_0263-0057,usa_CA_0263-0058,usa_CA_0263-0059,usa_CA_0263-0060,usa_CA_0263-0061,usa_CA_0263-0062,usa_CA_0263-0063,usa_CA_0263-0064,usa_CA_0263-0065,usa_CA_0263-0066,usa_CA_0263-0067
0,1984-04-14 18:25:13+00:00,207.9758715881611,202.47259760743057,199.23150449913848,217.8608441334658,224.3928536502953,195.61525294292684,200.00680306902927,245.37865183051926,211.00577056703892,209.71206326988755,214.34561586737664,232.34431770572408,224.2397889985446,205.24673051626968,203.81250503881208,210.78709768881933,224.1416865722795,211.50643115818755,196.9779887762177,166.9749724766082,176.04528833851035,214.09489633870885,230.3189776409676,230.49047545562732,234.2445183942421,231.84027613698825,212.2397381429779,184.3644400201149,207.85306604545576,209.49432201407595,203.83438854957575,217.09306349751282,219.19129280444875,203.54838746338714,179.94420162874383,196.8018899642097,210.0494588092786,201.61898866946115,199.9420064701617,205.36237345421193,205.0672165715578,,208.1879820162659,197.59769360067853,179.84376609823929,164.4933017806127,197.19828502851655,190.56443186473317,195.58122109099995,,,189.60661737924326,196.8255334836678,207.23994081047985,219.8664876267487,229.5729443407072,231.88849553215323,225.9467206110814,205.75137030969773,197.2648652243476,198.26234111478746,,,,166.37552025124504,223.50112220182257,230.17674204515012,225.265326812654
1,1984-06-01 18:26:05+00:00,214.0512487675992,205.1694634860742,193.72463923800396,204.440582121688,212.88239215008372,187.78387379301054,181.27443095238377,232.12617712213094,188.28635404404915,193.48600241207956,203.84246757401772,230.95891291420043,219.16748392571986,189.55766066028104,194.2664435907078,197.0128472375849,216.41979835672333,201.67029897772588,173.5375597769852,153.27121711634086,161.41681474936516,227.9310680146646,212.62561990622285,208.4541017365887,220.84753511498042,186.86542002092358,176.20699964809145,188.3182140257243,214.4323620710274,192.8177498504691,181.5332856284706,199.42459466116668,183.7989529875487,180.3170801174964,189.0715367761796,197.39260118155482,198.16303718987896,199.12296374707148,200.9341747838087,196.02549451607186,216.59927353010087,231.1153860897221,191.4316771977915,167.81771405784275,158.14604593588666,152.18946812955716,169.973467245237,184.6018867250147,206.75122458368637,223.35939940382738,215.45510964355125,210.0936928263194,201.3342819496584,222.1010675326912,228.8569671060872,215.8041441114478,205.19170072685623,221.40599496216987,196.29833409563133,176.2353135008738,184.2827245962974,206.03131759668776,210.46540839606408,187.79395707180572,186.83133928378578,218.8699033344745,214.92258202992383,245.04018652808054
2,1984-06-10 18:20:05+00:00,210.1131042044777,216.91744278865428,204.55965294415773,214.91823645732924,217.8905325123464,195.9525451719038,186.13725671617854,236.82264123377112,188.872635434741,193.7688886375864,205.13770544824257,238.8349603128856,224.5108996120849,206.75761079733914,203.23955666288964,206.5894619838674,220.61719969806327,191.82656697288115,161.15242703321695,149.20186923811502,177.47918040212755,232.11030651735442,213.8273309816272,221.63353576570796,216.7152929918195,205.28610388433952,190.18407821979088,199.9982640035364,213.3395536471223,189.24729079659136,184.32871714264223,207.6397482230049,191.2025522728864,197.39884089385924,200.51202520601802,208.5819407405444,201.56779971650172,190.77145066165988,192.4750989872152,192.70933089788588,235.8178298480591,220.45184439716533,192.26394546253545,172.70131851289773,171.1261372940335,156.0497714050909,168.36689913879934,181.73113334955727,209.4761855546904,216.07991414223625,212.88413258480367,203.97298198479416,217.9754380586111,226.69241214089675,231.11471041818723,228.85893968972061,224.3433096456643,204.95447749263815,180.10997623936422,173.64713891221416,195.66363648538044,228.94721681176492,214.83689411672393,184.86049944057302,194.992358121237,225.8480195303603,223.74642948675998,238.54257649736894
3,1984-06-17 18:25:59+00:00,203.27754109972844,196.0292624434029,181.56870394355138,205.4486721347883,219.48266165253145,191.27764968221211,190.65016857598096,238.33162454224583,189.38235967923956,186.33693638080592,201.87987082689082,219.33748483304967,218.3004363281292,191.17578707906853,191.67562959506105,203.4758094606853,227.87066675651394,186.57122219806618,144.77234437845223,141.76073786843165,191.73704972077607,197.05587765044757,210.7627651557619,205.80478181557555,202.40649313848218,193.3982192699883,187.10503324438102,205.89759619115065,207.70609229575115,181.78147865752905,184.34131295668018,189.83235157894123,181.1645805160772,188.77966355031228,185.52638201720183,199.28833595279315,204.10917785755632,186.94253705594718,178.6749194421761,207.31659632938346,233.29738641615666,200.17392242597788,178.66027187235807,170.88352390357082,161.10651612377492,144.9303409482609,167.96531575192128,189.49651211947335,199.890604805426,226.11263033529065,193.10443452503654,195.2163752194619,214.30575291767323,209.2823106529303,215.90654351447378,216.9045152628233,223.89643020681024,199.1336847977284,179.5196103359183,187.59921765899063,210.78040026605342,214.68555503390772,197.05168091034096,175.66247783039873,189.41078409911523,223.28090434295908,216.44610496546835,250.89674322836262
4,1984-08-04 18:27:28+00:00,218.67200765942735,224.58978680273609,195.3618262830521,211.77756597897746,228.21317811320714,186.68837378897555,196.08989016993803,242.38346858351002,195.47368952715843,192.40554888112996,213.47512656655658,231.82884124809362,224.90554868058814,214.087205528653,222.3063056245241,229.89088806042454,220.3182672665274,212.26316501766735,215.82403640236868,169.88373469872806,176.0560497401761,238.48463612048866,213.60614523477602,203.04136794505823,223.0388856496018,231.0978108837524,225.49484636417134,201.41548868275024,196.2687921443058,194.7461066862212,193.32181020205763,206.7032938350515,209.24567699407402,190.87573943115353,183.8785604973394,185.8177138001837,197.1148310302524,228.24830220407773,,210.79299130861696,199.55022510142823,201.49223807624057,196.16969448740747,166.6037030391733,149.79267581890804,165.85406732169258,203.78116217324492,,257.3099094777174,238.10409715687757,228.90105789860348,229.7707671694353,226.46102695048606,226.115539170693,221.25050001513011,218.62538673616393,208.9143600869154,222.01963865329034,220.3467019457843,224.72149481370397,232.26692172046876,207.9433053362223,205.6802566364246,211.13226959073657,239.32718054244185,,,273.3336750470427
5,1984-09-21 18:27:45+00:00,211.9659125674168,209.6863826759169,188.61348375543201,190.64636383382444,200.8570303565494,166.74995644664534,166.6355940793973,221.87709790172113,189.11746211318746,198.44327954345601,212.2706127762198,232.64649681351267,224.98650007688602,206.80458718172488,218.70025377882672,221.28137260822237,216.32424750411087,210.03717810551944,197.64291352578684,177.51756903278343,205.66497212798672,225.54808806248803,221.67737545211085,210.98639282054302,216.1766950485667,199.2176801719697,186.6891740728394,185.95962615910008,187.44222331807833,195.1904828298002,194.49055229648368,206.90503681124463,207.62582300435798,195.913387634047,187.20781525066542,178.78704939685136,201.82025100857336,218.00930951498202,227.01979646387267,219.84008317020937,219.2137093920174,203.52531346902433,200.45715358580003,169.26218288137207,152.48415708530067,151.69310652641926,203.822861785846,232.5102975377278,236.42674034752662,227.92881071075055,225.1286636329757,224.9491187761575,218.25444930424686,212.73028757884154,199.5625466721493,206.3223955677138,213.03818533180933,230.9354393349231,213.53522915455488,211.8345811228314,230.36555206356914,229.99236690612764,218.17572838162855,201.33562158430445,216.57478217027116,255.93248053388646,251.6843089137204,241.4308494408024
6,1984-10-23 18:27:40+00:00,215.75686486536753,212.8709967617157,202.89190969932397,212.7198360665811,215.02021442499102,178.38356067896004,179.84959980959823,226.61648666385858,191.77719889103884,207.18977188157422,215.85034551518598,237.69838028152665,227.1682575009896,219.38191366872184,223.07651372424033,214.45433443100703,223.46230003103767,214.71566924006157,202.0678371419251,183.9523987639522,188.08734885011202,218.43216324280735,222.27055681742502,217.70984596623143,217.69151183657544,214.25785079483308,200.6630677335861,191.50390586052637,183.78024303243646,189.59457965424903,197.4423460445546,216.90254769852427,228.57553325105152,193.4806488261918,185.8656006002188,200.7131008383291,210.11276083841472,220.188101884297,206.78441607913086,208.0871484036351,213.63437316463242,216.2364594821589,211.12134241813408,186.822900568208,170.9918247758936,170.70461962907507,194.6347569877688,207.12657456421317,211.76719449309894,212.4979801569658,217.14070428375456,206.68440627046004,207.73891195360878,211.8981610763708,215.10751046131207,217.10658693783043,205.99805617338708,205.92483376591161,212.8913614988305,218.41745873085318,225.6102078513285,227.06030611532955,213.73143885226088,195.86217268472694,193.02894319697333,,,237.8669294864458
7,1984-12-19 18:21:59+00:00,193.3671562832147,181.0593586669358,172.07317183739406,182.0746937219298,180.9624925022224,150.97945893770236,158.53439223510193,184.34546768113103,156.4437857909207,173.86334314640854,184.11984849641988,202.8706983973773,182.12015759597926,,175.04115908973895,182.18535159245394,184.16228236540894,177.13473754523915,166.481878303267,157.58848438429789,175.41869590087504,215.62371959638637,203.08166175602346,192.27887108623963,189.91941857825742,179.07966540565465,180.1084282371455,181.29136266011582,183.17010951011727,180.84383834102175,172.4524586287813,186.22324083466998,187.144844434887,161.40343781676273,154.84540251895598,168.02010906620885,182.15027053709906,189.65854951902458,196.66768101398088,201.30006116750127,200.8007950121372,202.84565383746695,177.75311339707847,148.83866700677638,132.37532090457265,133.2143938985117,171.33794750761342,188.00204359613224,184.72413854954064,188.95727523672957,202.16781097817457,202.2469850417214,178.09044269955345,171.92394633246,192.97004440955536,185.4413492916079,177.6601537012806,187.7409137782777,203.06899240940388,206.03553700740957,213.3690248497007,190.15348010461625,,,,,,206.77726522846626
8,1985-04-01 18:28:24+00:00,199.20980832952756,203.80109747937962,190.78377980532375,206.42945104977954,210.55368732225597,173.21257089881155,176.87749433881376,224.457766541445,187.53240163030992,184.50160027725315,211.099173122458,232.5246391945916,221.0648449045585,206.52140051550148,203.9582775154728,212.14178054953268,219.18845928974665,194.4335018114989,187.89757540946823,200.16464711275205,201.44585329173356,231.04960269721497,216.22547938515308,214.6342317433143,216.78869969058553,208.934453094275,206.47354818392103,206.45314522999712,209.67241322120924,194.83678285868726,191.31754334416104,200.37100182862966,198.19330599824966,193.77017067911328,186.41698392687303,198.77209143971407,196.23571631783406,211.13362711557767,212.17511949556484,202.91620642368653,212.38360342055435,197.7031434925455,192.74635631074418,182.92310215897993,174.8320705876379,183.43860529755761,203.13404745190678,202.25200532297717,197.96887764905247,191.5121300512367,189.75834826968233,202.84162382109153,205.9551146360231,200.50308209264273,206.37251716626147,214.1001913959349,221.95487084717132,228.21172084672796,212.27676454649463,220.34456872658632,239.78650078036083,227.61512607475936,201.2935426500647,182.6587592917633,196.11936126801646,235.82366497385047,242.44052748453237,246.93663227184632
9,1985-05-03 18:27:48+00:00,221.0849138388258,214.4851044888866,201.89204411108324,217.92252383690345,219.65343571740462,183.73878853408445,185.18777362855423,239.09527997616624,199.41300170544997,198.55026311806066,222.23075194108816,244.550768692755,225.34896722551835,212.74139304213267,220.8376891439935,222.8008073878868,215.05063011314357,204.2985615444925,209.8453453270114,182.44271361000457,198.71470735273184,238.91142595083247,222.85580621405379,227.6380819225236,237.5036655217321,217.9334923521183,220.69060739695743,203.02640656528436,193.7172252414448,191.69018186385097,210.97456983229432,205.8644865899243,223.59278167598367,213.94002997674798,198.91735365469796,191.1268595869697,206.70977451613325,205.45400072171105,203.65757227962536,206.43750445482047,210.2688714274774,217.49094907071307,221.2617005942298,207.14758804924867,199.0797568784518,195.93974889095625,210.68515034949226,207.30121076493444,200.74960115599853,204.99466668862604,211.86596058535858,210.62585877883237,214.77985819947062,205.8363809373622,210.83331567476534,232.61559970020926,237.3359889443874,208.69437578266425,219.09106997640026,233.94492248193845,237.75155811326866,226.35897010368396,223.81585897284222,216.15562765083374,221.31236934734454,242.96085716696004,257.6000076342362,232.1293024376585
