,dates,chi0450-0000,chi0450-0001,chi0450-0002,chi0450-0003,chi0450-0004,chi0450-0005,chi0450-0006,chi0450-0007,chi0450-0008,chi0450-0009,chi0450-0010,chi0450-0011,chi0450-0012,chi0450-0013,chi0450-0014,chi0450-0015,chi0450-0016,chi0450-0017,chi0450-0018,chi0450-0019,chi0450-0020,chi0450-0021
0,1986-02-04 14:07:59+00:00,,,182.40095016545243,204.75968322358,,,197.00759843384154,,216.33367268284903,200.1930057107636,184.53791899409842,187.81747923467253,194.10590543880315,,,,,,150.835206419541,145.71623796525267,,182.08674720270713
1,1986-10-18 14:00:32+00:00,166.90038341566586,,169.0940673375581,179.31686789343428,179.0564231039728,,168.78027930389612,175.0260284810451,189.56599864696858,181.348904867048,179.03266699252012,192.81672731867167,192.06198212370685,,168.0328232819398,162.95345752141057,147.95776857305313,139.47862043209722,126.66771679963787,141.63237422054158,144.75297042469865,
2,1986-12-21 14:00:01+00:00,177.22106734201253,191.32418634426386,190.5951992148553,186.68800034316905,195.90532861640943,195.87125313431972,198.69659983562343,188.76379068196948,173.7326884510635,186.33894043668903,208.23655793138335,228.94403635068207,218.89467790243788,219.4237490024748,195.2453874515804,182.1569490699517,167.56477414479752,157.9613402334005,157.15474340112144,151.53353089263564,164.93022840962286,183.24944703139644
3,1987-01-06 14:00:30+00:00,155.7818502547028,176.20019223057142,187.07861974273322,172.64076049011504,173.97710982250047,180.94345981947345,183.67401308117337,182.74336140303134,174.37869471890707,183.64213417221845,197.00766590305903,204.59837400218169,204.34549098978297,206.2067748866568,190.2069126739346,179.91096877628988,160.94493799273758,142.88604677387005,148.58406196100327,150.14240508457414,152.29681276734027,170.6429266519998
4,1987-01-22 14:00:58+00:00,190.65592215809278,191.26887450190821,181.97862445165606,180.4894151322551,185.10760196955977,182.66296865089657,184.407328792954,193.29422377081124,180.9835703344517,189.80906506310828,203.98099907868323,213.10034672878777,204.90987854302614,210.8861900126331,194.96327296366258,182.90566288396647,169.0542118263688,171.42002969913796,156.43479363603694,159.56153140009005,162.30387223506182,168.3956088546144
5,1987-02-07 14:01:33+00:00,195.09379432635285,218.34550526227497,213.2162833562445,176.37114774332298,173.36313927694175,188.21553672548296,210.7016896248125,222.5269841992768,213.69137071764231,203.92949506007056,196.53262553581817,211.2876489448467,216.16382115738224,214.89449043332633,206.3255627911789,192.09100440991432,178.93398323138766,175.5796016887803,175.000657182714,172.3582798779098,188.8129959238836,196.27064094454698
6,1998-03-09 14:17:33+00:00,204.05153575494245,213.87544160517066,205.63235222588716,200.38777290840963,194.357065412354,203.49453324385632,221.6777027889417,202.906302313428,198.54697330073896,199.6468193256017,216.5990178694816,207.17920093671705,208.5287790680815,221.97913758182528,212.2054090884178,219.699609926074,194.61971825725612,182.00917179760341,178.96679796303698,154.41544461307302,161.57119599487902,183.85513203618524
7,1998-03-25 14:17:47+00:00,201.86762474896784,209.35380647789216,219.94933997342133,209.42363159976873,204.00398768096886,214.78448681261085,214.05026396596514,212.10107450645685,222.87751156594666,224.31988838632296,221.4468719618202,225.6849363209935,228.23310097993772,224.93266235139887,212.36126135701156,203.9552208903033,200.20508557521006,202.1338889175544,198.75215836118983,182.36278476415313,183.32036074636403,186.08169440861425
8,1998-09-17 14:19:50+00:00,183.83601169799613,178.46276252738136,176.6993362922403,192.3769290135935,199.6994189273526,208.06156326184885,221.33183624987223,220.17287885979903,213.44539814979535,204.49482960298837,195.17665013250996,190.249557285432,193.1497578738945,190.44561936692733,188.3901935883656,175.65301723553458,168.83501206802737,168.8789796399391,170.13008211247617,156.6474978986544,174.1718701318388,189.05871879606616
9,1998-12-22 14:20:06+00:00,174.85659976268929,194.83731322540064,190.8896491463828,197.98175942141174,185.66559970365662,179.8151022236692,162.45646736880954,199.92639972173166,198.26137083211202,208.4240756402585,186.86203058706346,198.31519430570398,212.75435972950422,201.9287827673579,202.10933380138283,182.06125537288065,171.27248647235857,158.13293325500672,138.49080061586534,162.21236738448147,168.23435647864932,189.15563005501443
