,dates,aus0335-0000,aus0335-0001,aus0335-0002,aus0335-0003,aus0335-0004,aus0335-0005,aus0335-0006,aus0335-0007,aus0335-0008,aus0335-0009,aus0335-0010,aus0335-0011,aus0335-0012,aus0335-0013,aus0335-0014,aus0335-0015,aus0335-0016,aus0335-0017,aus0335-0018,aus0335-0019,aus0335-0020,aus0335-0021,aus0335-0022,aus0335-0023,aus0335-0024,aus0335-0025,aus0335-0026,aus0335-0027,aus0335-0028,aus0335-0029,aus0335-0030,aus0335-0031,aus0335-0032,aus0335-0033,aus0335-0034,aus0335-0035,aus0335-0036,aus0335-0037,aus0335-0038
0,1987-05-22 23:08:56+00:00,171.69077582364403,,,151.88053554053124,,151.7355823817857,150.3096112211866,154.86593757650698,139.764616224888,152.2868855549563,162.93327262645573,163.66012135430336,162.94422591573863,173.64140177673673,180.70305891071675,188.4329017138668,181.61076116515318,189.80755476459336,189.17315058888556,194.36042832438838,187.06484571328605,198.18942583224398,198.58245291647842,185.42818409426872,178.13094311409296,176.28948236136756,178.8681949977774,186.6893021315005,197.52051603724513,193.0166774768501,194.05957625328438,196.79361772092975,191.1803440705048,211.47394231638003,212.6596197776388,218.96387061769244,219.96740857242767,220.2358398078219,229.53858452460304
1,1987-05-29 23:14:53+00:00,,,,,,,145.76601596832032,146.08644998921966,136.71236265386412,149.23500237790455,156.77740678173464,165.59227084615634,172.6121231512502,171.67229827264222,187.05421505529992,186.5169591697942,184.86949089281163,190.50142911156266,197.34464968582867,199.55213454927974,192.0542727833941,201.28029276022644,203.6928529441929,180.32668520585955,174.6168332996984,180.3381115294183,182.56201647921276,180.6248844311706,203.01725217433395,191.5845015476278,192.16041646280112,191.88858252223315,188.2936125568238,206.16769886849363,208.3819377557467,210.0940673479559,210.19868105643536,217.91768347884934,226.51107945411113
2,1987-08-17 23:16:48+00:00,181.65378900308423,173.10545464934444,168.5735957695547,167.0049901139218,165.4307837150822,175.3478575452927,174.2149804188799,178.05772729044583,164.43561362199455,183.10162073082984,191.37361197134194,184.63792628592844,194.49400267968832,196.42465764042996,203.42280379993744,207.45221901036788,204.3369651456387,206.49967135577984,215.3350740058085,216.76601825827578,211.51826756591066,221.91863039502437,229.48816090801142,204.95360548817274,198.87200056693868,195.0185680145861,195.00578702930568,195.648486020257,206.51287708521627,202.25338092854523,198.38801366976685,187.02563568523092,189.1248645571653,202.91554740043776,201.71643878709347,208.37321854980942,204.3131956104959,203.74665038702744,221.4490367082695
3,1987-09-18 23:17:38+00:00,211.0327633856013,189.5838179363424,176.860426324555,176.17701123843548,187.68547962771214,191.29193751118285,189.45530330745822,180.42270344586737,181.46241662150763,189.68575109730472,198.12788978380067,193.40416621730708,198.11051904781345,198.8725341471293,208.1129855281699,214.83958549070292,212.88073955459853,216.46004209966463,223.23379811967496,227.335536314863,215.27833945655607,220.43345807618726,229.89716970823653,203.97913686287922,199.43011911219318,200.9377655968289,204.70122425721013,204.44369338683398,212.223081956296,205.5289305399836,201.06609637187432,191.8072348518322,192.07905012111334,200.91275957042686,207.2359441635894,214.83244041274742,213.95979960839094,207.71060115234351,230.38664446445776
4,1987-09-27 23:12:03+00:00,221.2062351929861,206.44493578257132,185.43494166433973,184.21822410978098,193.92738387071253,207.19619805649936,195.2229975504241,193.13497819088616,188.79364306567965,198.25120881370668,208.96060836088265,203.77202679395106,203.47448942477098,208.75822963254623,219.64876374645647,221.60962373462314,220.1370722625774,227.2647585718636,236.93605556532148,236.85294055011306,229.08800372971706,239.5947121414692,239.3559148333044,223.68211760904578,216.48141116798004,215.1576798620017,213.87680100780406,222.93629985313828,224.5143232216666,214.83365783999832,208.6288869837533,203.75312732409427,202.2205471796918,217.83984434526937,211.04476901042142,211.81716795854845,215.75497355143946,220.74967476130266,233.24795656620708
5,1987-10-04 23:18:22+00:00,227.3853584455337,184.9109798544143,177.40493733242684,176.55454834611146,181.4454643848024,199.6046328194954,182.3606376723985,182.87208895656042,176.92749660729427,188.40363324770576,196.0940805660753,198.89286394635636,199.5731282007305,200.75340972094415,211.09935350459676,219.71199595253825,217.9129217785306,213.64477634061993,220.23533373172125,223.39721722000434,216.37941597108883,228.97422405665398,234.45992623657477,211.67227768081574,206.74983109653084,206.2397246811977,202.31978713567108,205.03064571802472,207.89369112511258,193.98735213591897,197.9156031032707,190.54093589443357,193.29959506911786,203.29605130582848,205.06249803593542,203.3561187573182,209.23406678220408,212.41465998329878,223.71644366773864
6,1987-10-13 23:12:21+00:00,234.22269970785823,201.31630878474553,181.46802449734815,179.8090726983809,197.13394852553665,203.26291918426935,193.76572780718342,198.6179649129019,190.7884143580005,197.38431191548028,206.69303298164695,202.4050826599538,202.98516465287543,205.6325542398839,213.55776054507245,224.63146566065384,218.84356975733317,224.685628426123,225.92134610687754,229.27658265699503,219.72507405705818,228.0516722176527,232.63642857962552,211.0635272287463,204.0328501867593,204.12495124503792,203.156894242536,205.90138499543713,211.01146047283774,198.98180073272223,191.88062238492634,183.09783223214782,183.40019374247362,195.44409905437058,203.61981228213276,206.71924607160727,209.64827108726251,208.6033119718366,241.67575705127936
7,1987-10-20 23:18:39+00:00,213.23035204694298,191.34836593256944,180.5397891505528,180.96035224048532,187.51451291418647,200.82455457984526,190.43211065177752,193.67165539216526,179.3838547815683,191.37207879354227,199.04225804230467,195.310405678086,194.63035265071323,200.05185770284015,203.8745151587975,213.3075611487775,209.45466499957018,212.9937249757589,220.19228812464397,216.867020314432,209.4031676851407,211.43591125231697,211.00204449356923,194.15519418324553,186.84190000004745,182.8417608428182,186.71722089994867,185.94416478771555,193.12969350026248,187.79691184187718,181.9095803570906,169.8850839889503,174.41079799654858,186.17896595262977,186.6022602303,192.49194836932776,193.52345192616687,194.62144365871833,211.60168745483583
8,1987-10-29 23:12:37+00:00,250.8023122153571,208.44992393392704,192.68791904960577,192.71692236269078,197.9798442416559,213.2355097043542,200.29428498612208,201.78115193116975,187.18452280452914,198.76060920866541,202.5621993124667,207.69184523989196,206.3500437773946,210.11827022457544,215.07500762565707,223.36563916455242,218.17492717718855,223.9375352043434,225.6902894248928,220.5508353622148,215.8567897026039,220.18630389112317,226.52862058702962,204.10279360531655,191.65098780454423,195.2243768339619,193.21114802111725,195.38515955605158,199.29234880196623,191.12252914961022,182.83978618879627,177.0594664938052,182.73591917109502,205.99792136173826,192.75483216142396,201.41068649094294,200.14596298413886,202.93262686588454,225.63285365701057
9,1987-11-14 23:12:59+00:00,232.8305897074299,202.4727382085666,184.7995351486619,184.49483680262193,191.39571624461,206.08007066376265,197.76434479541794,197.30407679537217,183.52255060612893,189.97040242267948,199.25567489892705,202.60446965903242,201.04909218243228,209.92892866451777,213.15229755195466,222.5415673025412,217.50742444033253,219.44000192803858,222.09370281537056,218.08391454066393,212.18436459751769,222.38612348349332,221.21573638339112,201.462885341036,191.49103958679643,189.671039660863,191.57669582147736,194.79693076903806,197.376403667342,191.56097115965412,185.1948048875438,181.7090071155106,182.44116996961773,207.48693014948904,205.21983043177593,205.71746046969193,204.5133775363538,208.89537422911957,228.00876565102817
