,dates,usa_HI_0029-0000,usa_HI_0029-0001,usa_HI_0029-0002,usa_HI_0029-0003,usa_HI_0029-0004,usa_HI_0029-0005,usa_HI_0029-0006,usa_HI_0029-0007,usa_HI_0029-0008,usa_HI_0029-0009,usa_HI_0029-0010,usa_HI_0029-0011,usa_HI_0029-0012,usa_HI_0029-0013,usa_HI_0029-0014,usa_HI_0029-0015,usa_HI_0029-0016,usa_HI_0029-0017,usa_HI_0029-0018,usa_HI_0029-0019,usa_HI_0029-0020,usa_HI_0029-0021
0,1999-07-01 20:59:08+00:00,227.89039374815601,225.0156960544652,231.53936730588285,234.7421135930982,231.9929938446023,234.87351510270335,224.2255127744555,229.79376409985574,216.69752784846534,215.19099620804,235.0449646050029,225.9837022343838,220.71176317323116,227.0320744958053,225.4351648675481,219.20152677980235,216.11580289523138,221.28960332306613,219.70709911633784,219.7899389078422,222.3567436938223,220.74537357594045
1,1999-08-02 20:59:19+00:00,231.29106944679134,227.8869539577261,233.6315685669046,236.37300498529302,233.93439124409812,236.8659582699033,234.3743192998704,229.41230753853344,227.38359020288496,225.16419151582605,236.6918331491079,234.61831515008765,224.93015985242172,222.13869344334404,229.30145093052602,,,,,,,
2,1999-08-18 20:59:15+00:00,218.82789700325364,226.28322530736352,218.20143758913798,235.85411433731917,233.19468899714093,224.0937953046672,227.52083774298706,220.4291953331344,220.0647405362148,220.43297888348548,226.29746677476106,221.3657563587722,216.21849029743373,215.61191436970802,218.31392246811643,221.67006584984244,212.0568564878372,215.53163510827568,212.654559687472,213.49045286490303,227.90010163329927,226.17928266672897
3,1999-10-05 20:59:27+00:00,234.0363082229521,228.85798617620583,229.99926941877143,237.75648111114674,234.65732999200287,238.2905694257836,232.73200146779564,226.04946201772188,224.24014421882012,222.5627314405729,231.3476276575207,232.66289564632717,226.0561402398142,217.83841916166304,224.01096127595775,217.91931139685943,224.74510407618803,222.34267800233366,224.74858772865988,220.64382285334187,223.68109683055843,223.98269149001197
4,2000-01-09 20:59:15+00:00,225.07003680246908,223.0447950913034,214.16985568588362,220.96139943227303,229.79241829474205,217.20393084582292,213.47431203020048,206.9596112059648,208.69846510510877,208.8839476668093,218.65415267063182,212.58254127292528,204.31772431245122,215.04626463913903,217.41937703929585,205.6189276307074,206.751601892732,230.44480078881307,239.4239970612562,224.07182812626868,210.38683369915546,201.4827781327977
5,2000-01-25 20:59:13+00:00,222.89953555623717,205.67243166178906,208.17345308138314,219.53947988972845,224.6918108316416,219.13713146593136,212.80048327935066,215.59140630568982,221.0685141868523,229.17065425164785,,223.1645263642879,226.65929183705697,215.98860601254935,222.24550966396205,219.01184469579525,212.88686607403716,214.3524921925592,219.89693666911418,214.83170601983906,224.14245274949423,228.1818817223951
6,2000-02-26 20:59:03+00:00,226.45034600193674,219.35589249476342,207.6644117598087,208.96867433585481,213.05418031692875,206.91972047208546,197.02234525872865,193.91039586613596,195.36631952077403,193.9828997650876,207.8865165223635,204.05446165247417,208.9298288188656,213.4260434254443,218.76232992763175,205.62346585748554,207.9958294732575,218.78350853602356,215.5026022433049,202.85395065125712,195.67591863745614,202.40336103196853
7,2000-04-30 20:58:42+00:00,216.43347630344505,223.79470907916675,228.43480034996415,234.0161440601692,239.00680811650813,234.4899983385028,223.48148896900096,223.413606965268,221.89101547031154,224.9410021919949,234.8445384105802,234.63413435057473,222.34897334626612,228.223672338648,226.57469478264477,235.45112156948986,216.49717681749,224.20388544062797,224.3373199627971,216.79437942879647,221.7115766673077,233.63034880020092
8,2000-06-01 20:58:19+00:00,229.61965268833546,227.97923141608373,231.64837145193314,235.32073528514312,236.338795158726,228.23742780486918,235.85695041295656,225.2450214347254,221.5584816445383,224.03500445177457,233.2312397786606,230.23384512888862,219.77286907957878,227.46143764027465,223.52855346643605,224.88920144391807,213.4506172167986,228.54814429621456,227.03342743671925,222.53711887288475,219.78342805160713,221.3647544450811
9,2000-07-19 20:57:48+00:00,209.35703454325244,220.2379998301381,218.5654754113638,223.4700507014102,225.85969780213557,221.92025586055254,214.67013922336912,211.53629958690235,206.95543442292143,214.20637912156124,218.44779291008925,217.75160379864184,208.34135668199806,228.52350959317175,220.3651949995737,212.97667396241053,213.5514398442533,214.91476226669562,217.06909144287283,211.39766681995772,215.7824678539664,218.70633434609493
10,2000-08-20 20:57:27+00:00,223.85530323267082,210.50722982180082,223.32651700416804,233.23539375290792,236.53850393346306,221.63433588008274,224.49934635440667,214.75898281153545,209.742818221778,211.10513154100596,220.0611771416457,209.68579543209583,209.03022638414078,210.70024698926503,218.07087149723296,204.14733339712404,208.9256240259062,216.44460732168326,209.78489497593856,211.21305132105942,209.76763178207216,211.1308461133849
11,2000-11-08 20:56:43+00:00,215.40829513163413,216.73298846653398,210.1699913001944,206.1050687892289,215.74243325313546,206.70226118431117,200.95422106890197,202.1744911819934,200.39471370648488,194.45778317346972,203.79469676389593,201.2189456010799,,,205.09896053022064,195.55087047675516,202.07243544734416,207.34948355641066,211.56803447792737,205.15008184900185,200.1611184370387,195.76602404375055
12,2000-11-24 20:56:45+00:00,213.0637080972981,213.3943680219579,210.24004053414774,217.16013395952191,223.26190898939385,218.93744821116712,211.53681737157038,208.508408535488,203.84029157312204,198.58769108384428,207.11930149134864,201.97401138077336,198.76202233226473,202.5999207358853,203.34834943444213,195.4845450656154,205.9275787226674,211.43837156308166,212.84248772437775,206.14220935615236,204.02575706463557,197.7849834725267
13,2000-12-26 20:56:52+00:00,214.02889632766883,214.68763690051483,206.00760668414745,205.16534345093075,211.12985733659505,207.459319254614,201.10327852440813,197.43786775904417,193.07614366735416,188.76592140783947,205.0877625406131,196.3866398973528,195.02974780653145,199.10983645028435,193.57260511968528,201.93810027275592,207.58341611502527,211.63868357240378,212.82483273527023,198.21777029578155,191.53436579673235,190.81626692106587
14,2001-01-11 20:56:53+00:00,233.39659696957474,237.6215190450234,227.68100281674108,220.41321457554898,218.48914264061898,214.96770310269164,199.3642066529648,205.9481944982152,201.91024890878862,191.30675502435764,208.1881618865107,200.88386551070258,193.98328816745297,206.44828911600473,206.94379339848635,194.2153045435972,213.0522345467856,229.9905902222126,234.95739486857607,216.9151206674163,211.4810161583746,199.19141397321835
15,2001-01-27 20:56:56+00:00,229.6945902557382,219.67883183062972,217.1969041025435,225.87743564387196,228.73217878052833,218.50216008650474,213.7014544637194,214.73572581468216,215.20348696541853,208.32628859197192,216.93674778259827,210.38227523017682,205.51790053303455,209.0765539635513,215.3008274109818,204.19543520276324,209.1390487781433,,,,,
16,2001-03-16 20:56:40+00:00,227.78560817137526,215.4638885163038,230.52752271554965,231.96040678152826,233.30343116601432,217.71477370190246,209.8718379531175,207.5171466587886,200.4883716432185,193.08106196829323,207.7499018976872,207.5313878110081,210.51749971675594,217.62610490146352,219.95860000051738,211.76892822608008,212.92293762068195,,,,,
17,2001-08-07 20:55:25+00:00,,,,229.2150693793513,227.83967879384434,220.33932131640495,218.20856018886164,219.0390365669708,212.3642398846018,210.76558634169297,225.33248521143867,218.0536979832021,209.01726433813016,210.43061475345502,208.68424999100878,205.85506775796787,209.82720866913405,223.14639805308198,217.3866014579557,209.9486669226029,212.28619283133574,209.63108939889815
18,2001-11-11 20:54:53+00:00,210.08541762800274,222.80464870256301,216.3049309077045,216.96498046020537,226.04870419476046,222.21666766067858,210.4499099022669,213.76436920388534,215.60770835609864,222.09685750571595,217.51304880285514,212.7321213421031,210.6781039527406,211.38625200617756,214.16107956877647,208.1642700377808,218.47216120853307,218.48197086918543,212.52213624981397,208.63482278378092,209.20427339657903,215.0236144862389
19,2001-12-13 20:55:04+00:00,214.9474884484841,219.11239024750415,214.64785094604414,211.90496453182627,231.72686579233843,219.5794657096387,212.7522560691909,213.6945491191293,212.60196233611882,211.95690603990724,215.34723843915887,203.08967810251417,205.77352458318822,197.80890058914568,205.7827151543948,198.98180063595547,202.75870151639393,209.4774598109881,214.71452764614054,207.8577837452378,205.9582619702668,201.11600116242312
20,2001-12-29 20:55:02+00:00,201.99183966004844,206.87849477477317,202.37748170886644,202.16455341030056,204.24066399298636,199.03393619020287,198.38883873936513,199.09561900317547,193.89976976609674,189.96043550603562,201.1951433718159,194.3451093952517,189.22492598703192,200.26735331382426,187.22236918754749,190.8012112111268,201.67803649663293,202.30263962178162,194.22387624594109,193.28606078992732,192.97801099984306,192.6140084566151
21,2002-02-15 20:55:18+00:00,202.25554686639808,206.2419626614416,207.29034101578907,214.6004091074107,222.82839522496988,217.25049009154884,208.590564205922,210.96709982337333,211.8632703406986,211.90550642373788,215.1857455736241,200.4731958769783,201.69610936119898,200.91732191150143,208.20331144783447,201.68649712966246,211.4715379369541,210.88101937431972,205.43560403424814,208.38560888325063,218.75276894333408,
22,2002-03-03 20:55:22+00:00,189.29528187128085,188.82410561312366,198.3176015768166,194.11136540500456,206.3746287340818,201.37668238522858,209.3118564045308,211.8335881731203,199.78540591338648,211.22333397607912,220.14748558436182,200.30648831320698,208.54176137719372,201.81427155606875,210.1890541420848,202.5364222556714,205.53442519546033,205.53722825860243,210.4833632722596,208.37969842092875,208.94251161303328,207.28148568912772
23,2002-05-22 20:55:06+00:00,230.77587995783117,226.37182289579482,229.29379453395458,225.0451196626934,229.82590026459872,221.4355738426731,215.54630545124505,214.412651874545,206.35246648727875,207.72205283097574,221.1433902470065,213.74762480085852,212.05208300577436,217.8088275406027,218.53262571477012,212.61266409294487,217.8246089831538,221.13498430914257,220.24797995944655,212.5906100598193,213.743241757434,207.9966747378554
24,2002-06-23 20:54:52+00:00,220.60037743578144,219.42843891808343,217.1398468725446,223.28239204246083,228.02202708739026,220.33186705595583,219.35887901603462,214.35237480976141,204.32333891019076,212.1277645881447,221.3809272877429,210.2076008489591,214.1262094292254,209.03506691487044,218.07061979425973,209.46213264969077,215.62203890248665,222.43798733317377,217.86151308898448,214.03071282544948,,
25,2002-10-29 20:54:11+00:00,205.58274162606645,205.3498018414328,201.6916817846288,198.16466589085593,205.89162553700388,192.4206868541119,196.7178758019059,191.52884474455493,191.53834009148628,183.66302855170906,188.6808590571267,188.46697379995712,187.8652135619644,192.96484831811935,190.87852959184235,191.3754530737548,198.37312266946432,205.2919761869656,197.57490199007393,192.01524411224875,191.84715901717743,195.44445870267512
26,2002-12-16 20:54:40+00:00,213.10023364092976,212.53963031116638,212.44774781410283,208.56645479974463,220.28395618981654,215.9526749625307,212.70141332409167,205.32096397196764,202.59317173515103,198.20376627424912,206.4908996398625,197.25644492793072,187.03028405055574,201.53185375387653,193.14939340294657,194.97079482684117,205.49641925118848,214.4077154300818,220.1057847348738,206.45682172395138,196.56144629476393,191.35556846659435
27,2003-01-01 20:54:45+00:00,215.69082976027966,210.9719529824865,207.35395089787124,207.43790142338574,216.42683497286097,207.3192996484199,203.22330255775793,196.2872629950147,200.7659083492014,,,,,,,,,211.09066018785347,222.99492351107415,214.73567738259246,206.40874812806473,198.89424306501516
28,2003-02-02 20:55:00+00:00,234.85661214826982,236.0485958040301,242.18229583400603,238.00032639923037,237.72255422458838,227.1480415955518,208.00964816269735,208.15468601072004,191.93684209005156,190.3134785836789,210.56435402141426,200.5730368748445,203.7685253351183,212.87940259958916,199.2369669296506,206.01424224165552,214.83132676193821,222.79207114812056,219.3379690436183,194.53678187159096,200.24826092015414,213.2088697338627
29,2003-02-18 20:55:05+00:00,230.47152222956512,236.27958212482906,239.7100096849973,238.9405334375446,247.2397234265658,242.7771445260842,236.3095622764515,234.764724009829,229.9856667380826,229.64697285741326,225.71154133940277,215.06652162584626,206.17614832696233,214.5095337060925,220.19122693483098,210.4378382681975,217.2217618728897,225.4509712490822,229.69283545920646,218.5941346384121,222.1497598937411,213.18582834854965
30,2003-05-09 20:55:10+00:00,225.85229114119696,229.94042021202102,229.9255928119945,230.30333584659326,231.0177682090993,221.48660096254102,213.26185524161787,205.03203113212822,200.97648467865596,190.3102009115591,214.61738677333486,206.10977559827896,203.41741909862094,219.68922611561908,217.137017554938,213.71593153809403,214.99677150893967,223.67090758808442,220.75609754634257,210.5711843914623,200.936444498275,202.4572907832291
