dates,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0015,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0051,satname
2000-03-30 22:00:09+00:00,288.75333333333333,287.1957142857143,291.2633333333333,306.3433333333333,298.37,311.41,308.84,305.5333333333333,308.8933333333333,308.8633333333333,312.7528571428572,311.59285714285716,315.96,314.96285714285716,314.59285714285716,317.5128571428572,316.3933333333333,323.50333333333333,325.35285714285715,326.4928571428572,330.58,331.08285714285716,333.00333333333333,335.9328571428572,332.73,322.9928571428572,321.3,322.22,318.88,321.07,315.09,314.87,305.12,302.5528571428572,297.03,288.44,285.51,283.78,279.79,281.43,276.93,275.7,274.52,277.54,277.70222222222225,282.8622222222222,289.8622222222222,295.83000000000004,339.10285714285715,348.8028571428572,321.8566666666667,318.71222222222224,L7
2000-05-01 21:59:54+00:00,239.16333333333333,324.32428571428574,313.0333333333333,322.00333333333333,,,,320.8633333333333,319.80333333333334,314.1933333333333,317.5071428571428,312.71714285714285,318.02,312.16714285714284,314.0671428571428,321.09714285714284,321.4733333333333,323.4133333333333,328.03714285714284,324.8871428571428,328.26,331.53714285714284,334.5333333333333,332.96714285714285,330.82,322.03714285714284,321.93,323.94,320.22,316.29,315.39,309.25,304.12,293.6171428571428,287.58,284.52,282.56,277.3,276.05,276.78,274.27,275.05,273.6,271.23,275.37555555555554,281.66555555555556,291.1355555555555,299.76,342.3671428571428,345.7571428571428,,318.21555555555557,L7
2000-05-08 22:05:56+00:00,251.67999999999998,,,305.51,298.11,262.46000000000004,244.23,300.63,304.16,298.26,285.5442857142857,,300.18,302.5942857142857,,307.6042857142857,297.6,,325.9842857142857,328.7842857142857,326.69,334.6142857142857,330.89,326.64428571428573,321.98,322.4242857142857,319.11,313.53,313.63,,317.28,315.17,304.71,301.2342857142857,292.96,295.09,284.92,277.98,279.88,279.69,281.64,279.7,280.92,281.95,278.8833333333333,283.8533333333333,291.8933333333333,301.04,353.7442857142857,334.0342857142857,302.33,315.8833333333333,L7
2000-05-24 22:05:46+00:00,247.13000000000002,,,308.0,297.21,263.51,233.94,234.54,315.19,318.63,,,318.94,325.6014285714285,319.65142857142854,325.2314285714286,322.81,328.71,332.3614285714286,332.72142857142853,339.57,341.8014285714286,345.65,341.56142857142856,335.11,334.01142857142855,329.48,325.93,325.17,324.9,323.93,318.49,314.02,309.25142857142856,303.15,297.35,292.29,285.6,288.62,283.37,285.58,286.05,285.14,289.33,284.50333333333333,290.4433333333333,290.55333333333334,296.40999999999997,351.76142857142855,330.78142857142853,284.81,320.5833333333333,L7
2000-06-18 21:59:27+00:00,241.20333333333332,,,,277.28,238.7,216.47,202.97333333333333,,,,,,,,303.6771428571428,304.6733333333333,,317.15714285714284,314.54714285714283,320.04,325.2471428571428,324.00333333333333,326.82714285714286,326.52,317.71714285714285,315.73,314.3,306.18,,313.01,307.5,299.69,282.8871428571428,281.97,278.73,271.06,277.06,276.01,,,279.72,276.83,275.48,268.48888888888894,282.36888888888893,290.2788888888889,298.6,348.52714285714285,326.4371428571428,260.1466666666667,297.7688888888889,L7
2000-07-11 22:05:17+00:00,236.61666666666667,,,286.1366666666667,282.05,244.31,222.95,192.09666666666666,290.2666666666667,295.5366666666667,301.68857142857144,302.09857142857146,304.59,306.30857142857144,303.08857142857147,302.54857142857145,308.2366666666667,309.44666666666666,317.77857142857147,322.54857142857145,326.58,327.54857142857145,326.1466666666667,328.3885714285714,325.74,323.8985714285715,322.18,318.1,321.28,315.34,313.66,314.66,301.42,294.36857142857144,287.38,290.08,287.9,282.9,278.68,275.8,272.49,276.55,276.03,278.25,277.6144444444445,281.07444444444445,292.15444444444444,304.32,350.55857142857144,338.49857142857144,277.9733333333333,315.65444444444444,L7
2000-08-05 21:58:44+00:00,249.59666666666666,,,312.1666666666667,303.82,266.93,244.11,246.36666666666665,294.4166666666667,287.6166666666667,,258.0914285714286,295.15,,,313.38142857142856,316.8966666666667,312.8966666666667,323.6714285714286,325.9814285714286,322.64,326.43142857142857,325.99666666666667,329.21142857142854,314.26,324.7914285714286,320.2,317.99,319.44,,310.85,306.41,299.47,298.83142857142855,286.64,288.34,285.79,280.32,278.27,279.09,275.94,277.41999999999996,274.83000000000004,284.48,281.8411111111111,291.0411111111111,293.51111111111106,304.97999999999996,349.09142857142854,322.59142857142854,290.3233333333333,315.7911111111111,L7
2000-08-12 22:04:53+00:00,241.94666666666666,248.7242857142857,284.9766666666667,316.4166666666667,304.66,,,291.19666666666666,292.4166666666667,295.8966666666667,294.20714285714286,293.4371428571428,300.09,296.85714285714283,298.4971428571428,307.6971428571428,308.62666666666667,309.0766666666667,312.65714285714284,314.5671428571428,319.39,325.53714285714284,324.5566666666667,321.82714285714286,322.58,317.65714285714284,314.25,316.12,312.6,307.66,306.22,299.89,295.55,287.7471428571428,282.63,280.67,280.73,273.71,273.35,275.29,274.01,271.63,269.21,271.55,277.39111111111106,279.63111111111107,285.26111111111106,292.90000000000003,333.3071428571428,342.3871428571428,,307.4211111111111,L7
2000-09-06 21:58:22+00:00,265.41999999999996,265.17857142857144,304.06,316.32,296.59,,308.94,313.64,313.61,316.0,318.94428571428574,321.9842857142857,320.57,318.6742857142857,320.44428571428574,327.1742857142857,324.62,328.07,328.0242857142857,333.2342857142857,333.28,337.68428571428575,331.18,339.2142857142857,340.03,336.1542857142857,333.42,329.63,329.19,320.99,318.21,317.91,316.18,302.94428571428574,303.39,297.9,302.45,292.66,296.61,297.25,291.33,289.77,290.81,291.94,288.9566666666667,295.68666666666667,300.4766666666667,306.79,354.7842857142857,360.8542857142857,332.19,329.12666666666667,L7
2000-10-08 21:58:00+00:00,288.84000000000003,288.01714285714286,288.4,307.73,296.85,307.22,306.82,305.03,300.54,301.0,303.53857142857146,309.21857142857147,315.04,310.90857142857146,309.9585714285714,316.11857142857144,324.76,323.01,324.6385714285714,328.98857142857145,329.78,325.16857142857145,327.45,339.27857142857147,334.25,324.93857142857144,324.95,320.29,320.1,314.0,315.96,310.37,297.7,293.1485714285715,290.95,292.78,290.03,285.35,284.57,282.61,284.14,283.15,282.92,281.01,280.41,282.58,291.46,300.36,348.0785714285714,347.17857142857144,321.98,310.25,L7
2000-10-15 22:03:56+00:00,298.78000000000003,288.26428571428573,285.91,304.37,298.77,307.49,302.52,299.27,296.75,295.43,299.78714285714284,306.03714285714284,313.7,309.58714285714285,307.57714285714286,311.3071428571428,319.47,319.57,324.6271428571428,323.58714285714285,322.51,331.66714285714284,334.14,334.89714285714285,329.51,323.1371428571428,319.63,314.92,316.07,312.53,311.88,307.14,297.22,287.4971428571428,290.43,283.83,282.63,280.21,281.49,276.71,277.64,274.85,274.21,276.93,272.59,271.72,285.16,290.54999999999995,339.29714285714283,340.8871428571428,321.36,311.84,L7
2000-11-09 21:57:57+00:00,344.21666666666664,,309.8266666666667,333.81666666666666,328.34,325.85,326.77,315.4666666666667,316.8666666666667,306.9266666666667,309.7442857142857,312.9242857142857,321.53,315.31428571428575,320.4042857142857,324.6542857142857,326.6466666666667,327.9666666666667,329.87428571428575,325.06428571428575,333.38,336.1042857142857,337.1766666666667,336.68428571428575,335.14,327.8342857142857,328.52,327.87,323.46,320.22,316.85,311.01,306.06,302.4242857142857,299.45,296.69,290.99,292.25,290.6,290.98,286.48,284.65,283.03,284.57,285.85777777777776,290.41777777777776,294.27777777777777,306.82,363.1142857142857,352.20428571428573,338.5433333333333,322.78777777777776,L7
2000-11-25 21:57:58+00:00,332.5133333333333,,295.99333333333334,323.6933333333333,325.75,319.77,312.86,297.81333333333333,295.5733333333333,295.3933333333333,300.7471428571428,305.47714285714284,308.44,300.90714285714284,302.6171428571428,309.01714285714286,307.1533333333333,312.6433333333333,314.57714285714286,316.3171428571428,324.09,327.1171428571428,322.8833333333333,325.0071428571428,324.39,318.70714285714286,317.09,314.26,310.87,308.04,306.4,299.36,294.29,288.0671428571428,288.83,284.49,282.98,281.52,280.24,279.84,276.94,275.44,271.47,272.78,274.46555555555557,280.25555555555553,283.5855555555555,293.2,337.8071428571428,348.8171428571428,326.2866666666667,316.36555555555555,L7
2001-02-13 21:58:03+00:00,301.7266666666667,284.7257142857143,305.8666666666667,316.06666666666666,310.03,320.96,317.69,323.0366666666667,323.4266666666667,323.37666666666667,323.36285714285714,323.12285714285713,321.64,327.7928571428571,323.4028571428571,328.23285714285714,330.7166666666667,333.69666666666666,329.9128571428571,336.7928571428571,335.1,338.6828571428572,338.5966666666667,338.3028571428572,335.38,333.3028571428572,329.2,324.9,319.77,315.91,318.79,309.71,307.27,301.45285714285717,297.55,295.21,293.04,289.21,289.37,289.16,284.71,286.16,282.08,282.33,281.6611111111111,288.5611111111111,290.3711111111111,295.12,348.84285714285716,357.36285714285714,321.7133333333333,321.82111111111107,L7
2001-04-09 22:03:53+00:00,247.85666666666665,297.8728571428572,292.5266666666667,309.3066666666667,297.68,312.72,311.37,301.3266666666667,302.3066666666667,300.3666666666667,301.77142857142854,300.13142857142856,304.41,304.40142857142854,303.07142857142856,305.83142857142855,311.5866666666667,315.0566666666667,320.6114285714286,322.31142857142856,326.06,327.4214285714286,332.7866666666667,332.62142857142857,324.86,321.07142857142856,318.09,321.47,318.06,311.38,311.1,303.24,301.01,298.5414285714286,294.09,286.88,280.09,277.69,277.4,280.86,279.57,275.42,271.15,269.45,272.7511111111111,277.9211111111111,288.7811111111111,297.87,342.59142857142854,338.6014285714285,327.68333333333334,319.6511111111111,L7
2001-05-20 21:57:28+00:00,224.24,,,292.16,264.49,225.35,,,282.11,288.65,,,,,,291.11857142857144,293.86,295.4,305.50857142857143,303.09857142857146,311.6,313.9585714285714,315.45,314.53857142857146,315.21,305.7085714285714,306.81,304.61,306.88,,299.85,293.81,284.52,279.04857142857145,278.34,276.81,268.4,266.12,271.5,271.47,266.64,264.96,261.82,264.13,269.2,271.61,276.16,287.89000000000004,334.56857142857143,318.15857142857146,,311.6,L7
2001-06-05 21:57:16+00:00,213.7266666666667,,,,,,,,,,,,,,,,,,,,309.7,311.35714285714283,313.31666666666666,317.29714285714283,,,293.52,,297.65,,294.0,287.75,,,270.82,269.71,265.89,264.33,262.07,,,256.42,254.13,249.3,261.58444444444444,260.45444444444445,277.0444444444445,,333.26714285714286,314.97714285714284,,,L7
2001-06-12 22:03:24+00:00,,,258.81,299.39,298.83,264.27,,,261.42,276.36,,,,,,314.29857142857145,285.46,,320.46857142857147,327.59857142857146,325.58,326.78857142857146,327.68,331.31857142857143,325.55,317.1985714285714,315.28,313.67,313.89,311.28,305.55,304.6,297.96,296.15857142857146,292.2,290.48,281.71,280.32,282.87,282.03,283.67,282.96,277.66,281.7,277.78,284.04,287.98,296.25,352.56857142857143,351.37857142857143,292.86,318.42,L7
2001-07-07 21:57:00+00:00,214.26333333333332,,,,264.91,228.22,,,,,,,,,,296.63142857142856,,,302.38142857142856,305.76142857142855,308.82,314.72142857142853,308.9533333333333,309.31142857142856,,,302.47,,,,296.0,290.87,,,271.95,271.68,260.83,259.03,,,,255.12,260.4,259.19,,,276.34222222222223,,343.69142857142856,,,,L7
2001-07-14 22:03:09+00:00,242.14,,,292.19,292.66,255.64,,,297.03,307.17,,,308.38,314.9328571428572,313.0728571428572,319.33285714285716,301.05,317.95,319.6328571428572,322.53285714285715,324.88,328.53285714285715,324.36,326.40285714285716,321.57,316.1128571428572,314.08,314.65,310.86,,305.75,302.43,299.02,294.42285714285714,285.07,288.85,279.87,275.25,279.06,275.79,274.33,269.46,270.14,270.16,271.3066666666667,279.2766666666667,284.3866666666667,294.86,347.8728571428572,329.21285714285716,281.12,313.43666666666667,L7
2001-08-15 22:02:38+00:00,236.66333333333333,,,300.75333333333333,277.62,237.31,,282.4233333333333,283.7833333333333,285.2233333333333,281.21857142857147,289.99857142857144,294.2,296.90857142857146,300.85857142857145,304.6385714285714,309.0133333333333,310.37333333333333,316.85857142857145,317.56857142857143,323.86,325.8285714285714,321.68333333333334,323.97857142857146,321.5,308.0185714285714,309.16,307.71,309.75,,300.28,296.07,,278.2685714285714,275.73,279.41,280.9,274.06,274.87,,,257.55,262.4,262.0,258.2788888888889,265.48888888888894,270.4588888888889,282.66999999999996,333.7085714285714,312.08857142857147,,302.7688888888889,L7
2001-08-24 21:56:24+00:00,257.65333333333336,252.50428571428571,290.4633333333333,318.1933333333333,305.99,269.31,,303.1733333333333,307.8933333333333,309.6533333333333,311.02714285714285,312.60714285714283,308.58,311.6171428571428,310.52714285714285,319.6771428571428,319.0233333333333,326.2733333333333,334.5571428571428,334.7471428571428,333.68,330.9471428571428,328.6533333333333,334.4371428571428,334.34,334.3171428571428,327.51,322.87,324.92,318.73,314.42,313.65,307.59,312.1771428571428,307.68,300.04,297.14,286.11,287.7,283.79,279.14,281.82,279.39,281.59,278.4688888888889,288.4488888888889,289.0088888888889,310.64,357.29714285714283,365.0571428571428,320.9066666666667,332.10888888888894,L7
2001-09-25 21:56:04+00:00,300.2033333333333,283.6357142857143,301.5833333333333,317.2933333333333,301.1,307.82,306.89,315.24333333333334,318.2133333333333,318.6733333333333,318.1128571428572,317.84285714285716,315.37,320.89285714285717,325.8228571428572,328.59285714285716,332.62333333333333,336.2933333333333,338.8728571428572,342.79285714285714,341.33,346.04285714285714,348.0833333333333,341.2428571428572,338.72,335.6828571428572,330.79,322.66,323.09,320.68,323.58,320.83,318.65,313.0128571428572,304.0,300.68,301.08,298.32,294.35,290.46,283.47,283.9,285.97,289.65,289.94222222222226,294.1822222222222,302.7422222222222,306.59999999999997,351.27285714285716,343.8128571428572,330.6466666666667,329.26222222222225,L7
2001-10-02 22:02:04+00:00,345.53333333333336,308.33142857142855,291.2633333333333,312.6533333333333,300.93,296.83,292.99,293.0233333333333,294.3333333333333,296.5933333333333,303.30571428571426,302.31571428571425,303.17,300.81571428571425,304.54571428571427,308.9757142857143,306.6633333333333,315.6333333333333,320.4457142857143,323.92571428571426,327.43,331.2657142857143,326.25333333333333,327.0857142857143,322.69,318.81571428571425,316.2,312.79,310.6,308.71,310.17,307.98,306.09,293.9657142857143,290.54,284.81,285.97,284.66,281.13,275.12,270.75,269.51,271.7,275.46,278.3722222222222,284.15222222222224,292.32222222222225,301.98,355.73571428571427,337.7757142857143,326.7366666666667,313.7922222222222,L7
2001-12-05 22:02:18+00:00,,,,,,,,,,,,,,,,,,,,328.53857142857146,326.28,333.6985714285714,331.7866666666667,330.91857142857145,325.82,327.18857142857144,321.53,317.15,311.88,313.27,313.25,310.88,303.74,300.27857142857147,292.22,288.05,291.23,289.91,289.25,281.35,276.13,271.5,275.39,278.99,278.36777777777775,284.98777777777775,288.35777777777776,290.83,325.54857142857145,351.81857142857143,321.93333333333334,324.97777777777776,L7
2001-12-14 21:56:17+00:00,330.98333333333335,321.18,292.3933333333333,313.0833333333333,311.2,310.72,292.58,285.7733333333333,297.8433333333333,300.12333333333333,302.81,296.73,298.53,297.08,298.15,305.34,305.3233333333333,309.4133333333333,311.97,313.21,322.79,324.27,318.4433333333333,321.87,320.92,314.93,311.75,311.08,308.9,313.58,306.83,303.35,297.08,292.1,287.04,278.99,280.59,280.85,276.02,274.34,271.09,270.13,271.45,274.09,277.4388888888889,284.61888888888893,289.1388888888889,311.84000000000003,340.32,337.58,320.9266666666667,314.67888888888893,L7
2001-12-30 21:56:13+00:00,310.42333333333335,301.86857142857144,280.6733333333333,303.0733333333333,295.83,291.58,281.61,275.9133333333333,286.9533333333333,287.2733333333333,291.93428571428575,291.82428571428574,298.9,297.44428571428574,297.1042857142857,303.1742857142857,305.4833333333333,311.1033333333333,315.45428571428573,318.4642857142857,325.05,324.26428571428573,318.9733333333333,323.4242857142857,321.84,315.8042857142857,315.94,312.66,311.13,307.1,308.06,301.37,296.7,287.4942857142857,287.6,280.58,280.65,280.31,277.57,269.29,268.0,270.36,272.06,270.98,279.32222222222225,282.9122222222222,290.1822222222222,304.09000000000003,339.82428571428574,338.5342857142857,323.7866666666667,313.7322222222222,L7
2002-01-22 22:02:40+00:00,284.4866666666666,272.84857142857146,285.9766666666667,303.3266666666667,292.88,289.0,285.15,290.6566666666667,298.2166666666667,297.4766666666667,297.18428571428575,297.69428571428574,295.26,298.1042857142857,299.1142857142857,306.2242857142857,308.1566666666667,314.4066666666667,315.9242857142857,319.5242857142857,321.29,325.1042857142857,316.2866666666667,323.5342857142857,318.82,318.8042857142857,318.58,315.65,314.3,312.32,308.26,300.72,293.33,291.69428571428574,288.53,280.41,279.04,277.43,279.09,277.74,272.03,273.56,,,,,,,,,,,L7
2002-03-11 22:02:43+00:00,,305.4842857142857,288.62333333333333,327.5733333333333,295.73,300.1,282.89,280.74333333333334,286.9433333333333,291.0433333333333,300.20714285714286,302.4871428571428,302.87,300.32714285714286,311.21714285714285,315.65714285714284,299.3533333333333,310.6133333333333,325.34714285714284,323.51714285714286,328.74,324.82714285714286,321.6433333333333,329.52714285714285,328.83,325.58714285714285,325.25,327.26,315.34,313.36,311.8,306.59,299.1,286.76714285714286,295.0,288.92,291.22,285.46,285.29,279.47,277.96,273.97,279.72,284.84,284.8855555555555,291.99555555555554,297.98555555555555,309.21999999999997,341.8671428571428,332.9371428571428,333.6466666666667,316.36555555555555,L7
2002-05-07 21:56:27+00:00,231.50666666666666,247.55714285714285,275.25666666666666,298.2666666666667,273.38,236.47,219.29,289.6466666666667,292.9266666666667,292.5266666666667,295.29857142857145,298.98857142857145,301.67,308.98857142857145,308.90857142857146,308.71857142857147,303.0166666666667,310.0366666666667,316.12857142857143,320.72857142857146,322.28,323.80857142857144,316.0966666666667,328.17857142857144,327.99,321.90857142857146,321.14,312.08,308.6,309.61,306.57,305.42,300.3,285.37857142857143,288.68,288.53,285.54,281.42,274.1,272.82,268.15,269.39,267.67,271.95,274.48777777777775,280.97777777777776,286.3277777777778,294.46000000000004,337.59857142857146,333.1385714285714,291.05333333333334,305.6877777777778,L7
2002-06-15 22:02:19+00:00,244.55333333333334,182.38857142857142,,,296.77,257.91999999999996,238.2,,,272.30333333333334,,,,277.2742857142857,,295.56428571428575,,293.3233333333333,309.12428571428575,316.9642857142857,312.98,322.38428571428574,330.6333333333333,328.9242857142857,,321.0842857142857,322.53,305.1,302.88,,300.7,297.4,,292.4142857142857,285.35,286.01,267.4,271.6,275.65,,,274.94,277.65,278.21,279.96222222222224,283.2422222222222,284.8122222222222,293.16,348.9142857142857,294.81428571428575,276.2166666666667,296.8522222222222,L7
2002-07-10 21:56:01+00:00,232.64333333333335,171.63571428571427,,,267.96,226.59,209.0,,281.5833333333333,291.4733333333333,293.98285714285714,297.8628571428572,300.53,296.85285714285715,309.4928571428572,312.3228571428572,309.9033333333333,,317.8128571428572,319.47285714285715,323.3,326.7628571428572,335.8933333333333,334.60285714285715,330.97,325.8628571428572,317.62,315.47,310.5,302.03,302.72,298.82,,292.0628571428572,284.09,278.32,282.07,278.16,273.35,,,276.44,272.6,274.87,275.0522222222222,278.34222222222223,283.8522222222222,295.88,346.7428571428572,335.53285714285715,258.87666666666667,285.8722222222222,L7
2002-07-17 22:02:08+00:00,245.86333333333334,190.99,,310.3433333333333,300.46,267.15999999999997,244.55,,285.24333333333334,309.0233333333333,,,310.22,316.81,315.29,322.12,296.5233333333333,322.2633333333333,324.8,328.71,336.17,337.11,346.1733333333333,340.71,333.05,336.35,328.21,321.84,318.6,,312.18,312.64,302.91,299.85,291.97,290.29,286.52,280.5,280.67,279.4,284.36,283.28,286.38,286.76,282.67555555555555,283.36555555555555,287.62555555555554,,352.41,317.8,278.3966666666667,313.21555555555557,L7
2002-08-02 22:02:01+00:00,239.0066666666667,181.59571428571428,,300.5966666666667,289.24,253.03,230.96,299.9766666666667,307.24666666666667,315.4166666666667,312.96285714285716,313.39285714285717,309.24,310.3828571428572,315.60285714285715,320.08285714285716,312.2266666666667,318.5566666666667,316.03285714285715,322.3228571428572,326.54,334.17285714285714,343.99666666666667,345.6828571428572,339.79,332.21285714285716,327.54,324.96,323.43,,313.06,311.75,,300.42285714285714,292.24,286.45,292.3,288.23,285.18,283.18,279.81,278.92,282.15,282.2,284.0611111111111,285.2711111111111,285.7711111111111,,354.92285714285714,327.04285714285714,271.80333333333334,313.7711111111111,L7
