dates,satname,nzd0060-0000,nzd0060-0001,nzd0060-0002,nzd0060-0003,nzd0060-0004,nzd0060-0005,nzd0060-0006,nzd0060-0007
1999-08-17 22:10:26+00:00,L7,393.25,425.90,418.18,417.66,395.26,377.50,384.70,389.50
1999-10-04 22:10:38+00:00,L7,407.13,441.81,439.83,428.06,396.79,387.68,397.90,403.93
2000-03-28 22:10:07+00:00,L7,406.83,435.58,439.87,433.24,408.76,401.32,413.58,409.44
2000-04-13 22:09:54+00:00,L7,407.05,,379.83,384.84,383.98,389.29,397.44,401.34
2000-04-29 22:09:53+00:00,L7,404.71,425.45,429.58,416.79,406.11,397.41,402.04,400.87
2000-08-19 22:08:38+00:00,L7,366.40,371.59,364.91,376.84,378.55,367.15,365.60,366.57
2000-09-20 22:08:03+00:00,L7,404.04,433.37,440.98,430.44,407.79,388.39,398.66,402.08
2000-10-22 22:07:50+00:00,L7,414.75,446.20,449.31,444.59,424.30,406.78,414.87,415.40
2000-11-07 22:07:53+00:00,L7,382.77,404.72,395.56,398.73,392.58,384.78,387.81,385.88
2001-05-18 22:07:26+00:00,L7,385.09,407.15,412.97,413.67,400.36,394.69,400.72,404.23
2001-06-03 22:07:16+00:00,L7,382.23,382.36,382.39,391.34,391.99,380.10,387.83,382.87
2001-12-12 22:06:14+00:00,L7,361.24,365.22,364.05,380.38,380.99,375.83,377.75,375.78
2001-12-28 22:06:14+00:00,L7,363.08,361.93,366.86,377.44,378.41,366.55,377.06,374.06
2002-03-02 22:06:33+00:00,L7,374.65,369.58,379.63,387.08,384.27,382.80,389.54,382.86
2002-03-18 22:06:22+00:00,L7,376.28,382.90,382.03,389.83,385.55,382.64,389.87,389.82
2002-04-03 22:06:21+00:00,L7,358.53,338.84,305.63,,,334.98,357.02,
2002-05-21 22:06:17+00:00,L7,,,425.18,,408.31,392.36,,402.77
2002-07-08 22:06:00+00:00,L7,368.96,371.33,384.85,393.44,388.03,377.92,375.31,373.18
2002-07-24 22:05:50+00:00,L7,364.69,367.23,380.89,386.15,384.83,367.46,366.81,364.58
2002-10-28 22:05:22+00:00,L7,392.94,422.50,,420.07,407.39,383.38,,244.98
2003-01-16 22:06:02+00:00,L7,368.83,366.19,374.62,377.44,380.53,372.33,384.71,375.69
2003-05-08 22:06:20+00:00,L7,412.76,443.94,441.76,431.93,415.20,408.26,418.98,407.42
2003-08-28 22:05:57+00:00,L7,,,,,,,,
2004-01-19 22:06:35+00:00,L7,375.35,375.17,376.66,390.57,391.18,381.89,385.95,379.32
2004-04-08 22:06:49+00:00,L7,356.19,363.96,359.11,378.62,375.58,,,
2004-04-16 21:57:19+00:00,L5,384.37,391.58,391.12,404.91,398.44,389.78,393.01,393.74
2004-05-18 21:58:14+00:00,L5,370.38,385.86,379.57,397.78,398.80,389.13,388.94,387.88
2004-05-26 22:06:45+00:00,L7,401.04,428.89,,445.88,427.16,412.53,422.53,403.39
2004-06-03 21:58:42+00:00,L5,,,,,,,,
2004-06-11 22:06:38+00:00,L7,432.03,454.07,457.73,461.48,445.01,415.91,429.59,423.39
2004-07-21 22:00:04+00:00,L5,385.79,396.60,393.68,408.34,405.54,390.84,385.68,380.51
2004-07-29 22:06:27+00:00,L7,382.44,399.09,400.06,405.64,406.73,389.18,391.36,381.47
2004-08-30 22:06:20+00:00,L7,364.99,371.32,376.83,389.25,387.21,382.97,384.02,376.04
2004-10-17 22:06:14+00:00,L7,,,,,408.91,386.47,,
2004-11-02 22:06:28+00:00,L7,381.17,401.49,400.45,415.81,402.04,389.33,398.24,396.32
2004-12-04 22:06:44+00:00,L7,402.48,442.91,441.11,,,,,
