dates,satname,nzd0464-0000,nzd0464-0001,nzd0464-0002,nzd0464-0003,nzd0464-0004,nzd0464-0005,nzd0464-0006,nzd0464-0007,nzd0464-0008,nzd0464-0009,nzd0464-0010,nzd0464-0011,nzd0464-0012,nzd0464-0013,nzd0464-0014,nzd0464-0015,nzd0464-0016,nzd0464-0017,nzd0464-0018,nzd0464-0019,nzd0464-0020,nzd0464-0021,nzd0464-0022,nzd0464-0023,nzd0464-0024,nzd0464-0025,nzd0464-0026,nzd0464-0027,nzd0464-0028,nzd0464-0029,nzd0464-0030,nzd0464-0031,nzd0464-0032,nzd0464-0033,nzd0464-0034,nzd0464-0035,nzd0464-0036,nzd0464-0037,nzd0464-0038,nzd0464-0039,nzd0464-0040,nzd0464-0041,nzd0464-0042,nzd0464-0043,nzd0464-0044,nzd0464-0045,nzd0464-0046,nzd0464-0047,nzd0464-0048,nzd0464-0049,nzd0464-0050,nzd0464-0051,nzd0464-0052,nzd0464-0053,nzd0464-0054,nzd0464-0055,nzd0464-0056,nzd0464-0057,nzd0464-0058,nzd0464-0059,nzd0464-0060,nzd0464-0061,nzd0464-0062,nzd0464-0063,nzd0464-0064,nzd0464-0065,nzd0464-0066,nzd0464-0067,nzd0464-0068,nzd0464-0069,nzd0464-0070,nzd0464-0071,nzd0464-0072,nzd0464-0073,nzd0464-0074,nzd0464-0075,nzd0464-0076,nzd0464-0077,nzd0464-0078,nzd0464-0079,nzd0464-0080,nzd0464-0081,nzd0464-0082,nzd0464-0083,nzd0464-0084,nzd0464-0085,nzd0464-0086,nzd0464-0087,nzd0464-0088,nzd0464-0089,nzd0464-0090,nzd0464-0091,nzd0464-0092,nzd0464-0093,nzd0464-0094,nzd0464-0095,nzd0464-0096,nzd0464-0097,nzd0464-0098,nzd0464-0099,nzd0464-0100,nzd0464-0101,nzd0464-0102,nzd0464-0103,nzd0464-0104,nzd0464-0105,nzd0464-0106,nzd0464-0107,nzd0464-0108,nzd0464-0109,nzd0464-0110,nzd0464-0111,nzd0464-0112,nzd0464-0113,nzd0464-0114,nzd0464-0115,nzd0464-0116,nzd0464-0117,nzd0464-0118,nzd0464-0119,nzd0464-0120,nzd0464-0121,nzd0464-0122,nzd0464-0123,nzd0464-0124,nzd0464-0125,nzd0464-0126,nzd0464-0127,nzd0464-0128,nzd0464-0129,nzd0464-0130,nzd0464-0131,nzd0464-0132,nzd0464-0133
2001-02-20 22:04:36+00:00,L7,335.84,330.41,336.01,335.20,337.62,340.17,339.62,339.10,335.90,335.30,332.17,331.19,334.26,330.50,329.05,332.61,338.30,338.86,338.44,338.71,339.42,343.89,337.48,334.42,336.92,334.92,333.22,327.97,330.90,332.47,336.05,335.95,333.74,336.58,335.65,336.04,336.89,340.02,340.50,338.57,340.21,343.21,343.06,341.77,346.14,345.62,342.70,343.77,335.76,339.22,339.03,332.91,332.99,334.53,332.25,333.39,330.38,323.83,323.68,323.18,327.68,331.82,332.08,332.92,335.21,331.67,329.92,326.99,324.48,327.27,327.96,324.41,316.95,316.52,318.97,323.67,326.13,327.75,333.03,335.46,340.44,341.32,347.22,351.10,346.04,344.54,344.56,342.13,340.58,338.12,339.64,330.37,335.70,335.59,334.56,337.74,343.36,343.92,343.03,341.92,347.16,344.91,349.86,345.89,345.33,340.69,346.50,342.83,343.47,340.34,337.03,337.04,335.93,335.79,336.81,345.67,340.51,343.66,340.07,345.52,346.05,343.12,340.36,338.26,335.86,335.47,335.52,332.16,328.63,329.04,324.68,329.31,327.67,325.40
2001-04-09 22:04:17+00:00,L7,335.58,335.93,335.67,338.30,337.79,341.42,342.59,337.63,331.91,332.08,331.66,328.86,329.66,331.31,328.53,327.27,325.38,330.97,331.67,335.06,331.40,333.70,327.94,330.55,335.73,334.81,333.41,330.49,328.60,331.96,332.44,332.85,336.08,341.44,339.92,339.44,338.05,337.80,336.03,335.62,331.90,331.36,332.24,340.88,339.46,338.03,339.93,339.06,341.03,338.05,335.15,332.97,332.69,327.70,324.51,326.51,325.14,324.41,318.47,316.82,323.53,330.17,332.30,332.68,330.59,332.47,329.15,326.69,322.50,325.57,325.23,323.42,322.90,320.67,320.52,324.13,326.11,327.18,329.86,336.21,337.65,340.60,343.00,349.20,345.50,342.18,341.68,338.60,340.72,339.72,331.28,329.11,331.86,334.22,334.00,331.33,338.99,336.11,340.33,339.33,342.31,340.54,343.42,340.67,339.93,339.07,342.40,341.20,335.57,338.58,340.16,339.57,334.33,332.73,333.66,343.50,342.62,341.79,332.54,335.61,340.07,333.58,338.94,335.25,331.36,330.51,324.26,325.34,326.36,321.74,325.12,321.40,325.16,324.22
2001-06-28 22:03:32+00:00,L7,332.18,328.12,330.07,330.24,330.94,334.40,327.84,324.49,324.13,326.16,322.46,321.27,322.82,321.88,330.81,328.54,330.71,334.57,331.84,335.55,332.13,328.35,328.67,328.68,327.59,329.62,328.96,327.82,330.92,331.95,333.53,331.65,331.06,332.05,334.73,334.33,333.98,334.61,334.28,337.27,337.01,334.99,337.46,339.55,335.44,338.41,337.09,342.43,336.36,335.15,331.91,329.75,329.79,324.23,324.40,321.60,325.13,314.37,308.33,322.61,325.52,327.68,329.89,328.59,323.77,325.82,321.83,317.20,317.16,314.18,319.26,322.41,315.70,320.10,317.11,318.04,318.65,316.89,322.06,323.63,329.48,335.85,334.70,338.60,339.27,339.23,333.93,336.76,336.54,337.33,332.84,328.57,327.15,329.41,332.70,330.32,332.23,332.83,336.29,337.84,337.61,345.29,341.16,339.06,342.90,344.52,341.71,340.49,335.14,332.23,333.72,329.27,332.95,338.62,335.14,334.66,336.69,334.63,337.21,342.18,342.66,339.51,339.97,335.53,334.89,332.74,326.54,327.10,322.49,323.87,327.80,322.38,324.29,324.77
2001-07-14 22:03:33+00:00,L7,336.51,332.08,332.59,330.88,335.82,336.01,333.96,335.73,329.90,333.22,333.61,331.37,329.92,330.62,331.34,333.66,332.94,334.90,335.82,340.45,337.02,334.85,337.72,332.73,331.09,329.86,329.23,328.61,334.08,337.00,335.95,333.58,335.37,334.95,333.58,334.49,332.56,331.04,336.58,336.46,339.39,338.36,346.13,344.43,344.84,345.39,345.56,343.35,340.29,333.52,330.25,330.51,324.85,327.95,323.98,327.63,324.56,317.76,320.84,327.95,334.15,337.43,333.62,328.25,333.28,333.34,327.83,325.85,322.05,321.91,323.46,320.92,320.78,319.62,318.47,320.55,322.57,320.18,327.25,325.03,339.32,338.13,338.03,342.86,345.54,346.36,342.53,336.04,338.83,337.68,339.37,333.67,328.64,330.19,328.58,335.25,336.67,339.51,345.22,346.60,348.20,345.87,346.96,348.21,349.24,344.05,342.25,343.82,336.57,335.65,329.60,330.31,335.00,339.03,340.19,342.43,342.06,342.04,343.10,342.61,337.75,339.31,336.65,333.20,333.05,334.92,334.98,330.86,331.73,329.59,328.77,332.35,328.20,319.91
2001-08-15 22:03:02+00:00,L7,338.01,333.07,339.46,339.69,342.58,338.58,341.85,336.46,329.28,326.88,330.64,329.82,333.99,326.97,329.85,331.61,333.18,331.33,337.33,338.51,337.14,343.24,336.60,337.91,334.11,329.89,331.28,327.58,331.38,334.06,332.48,338.90,337.24,332.17,332.04,329.51,323.20,333.48,336.04,333.85,335.07,335.85,343.43,342.52,343.37,341.67,338.73,339.03,338.19,330.74,329.66,334.07,328.30,328.05,318.72,319.19,317.44,318.24,321.34,327.99,322.78,333.68,330.04,328.36,325.67,330.54,324.00,323.21,316.63,321.78,330.01,325.87,326.95,322.27,328.54,326.37,325.20,328.41,328.85,326.81,336.11,340.31,344.20,345.84,351.24,347.60,345.79,343.10,344.06,341.08,341.74,339.24,334.13,330.84,334.75,333.97,337.97,336.27,339.68,341.18,346.78,341.84,341.70,346.46,347.83,347.89,337.36,336.68,329.67,337.76,330.87,337.34,338.00,338.73,336.51,339.46,342.91,345.75,336.89,338.43,337.01,340.65,336.48,336.98,331.83,333.22,328.36,327.23,333.02,328.19,324.15,323.14,326.87,329.56
2001-08-31 22:02:53+00:00,L7,343.93,333.92,342.47,341.32,337.69,336.92,336.14,337.76,336.96,337.00,332.49,331.44,328.74,326.15,326.29,328.17,324.89,328.52,329.01,327.98,325.42,329.52,330.97,328.65,330.54,327.86,323.73,325.20,321.71,323.83,327.45,326.40,327.62,327.55,328.90,326.76,327.79,331.34,328.58,329.03,331.51,333.91,333.85,335.37,338.63,333.41,335.80,336.46,336.60,334.34,328.42,322.80,318.64,316.31,317.57,315.79,309.40,314.72,315.59,313.09,323.20,323.55,327.05,326.11,322.33,317.69,318.79,317.72,315.50,317.98,310.88,326.58,327.98,326.20,330.51,328.58,333.81,332.06,328.11,336.52,337.45,341.28,347.73,347.46,346.37,347.69,346.07,345.87,347.87,344.75,342.89,340.39,336.52,335.44,334.45,333.69,339.11,340.72,340.97,339.74,340.12,342.32,343.08,345.47,346.07,346.27,345.98,342.06,339.08,339.98,335.58,338.44,339.94,339.05,334.97,335.04,343.22,345.25,338.74,341.63,341.59,337.61,335.38,333.63,334.03,328.97,330.73,330.60,329.49,323.40,329.49,327.98,331.88,327.74
2001-10-18 22:02:30+00:00,L7,341.91,343.13,340.14,343.74,340.25,343.53,343.53,346.10,341.00,332.83,337.31,336.17,333.04,335.55,339.52,339.48,335.61,338.48,337.33,338.07,342.14,343.07,343.20,340.59,339.35,334.75,338.36,341.38,336.31,337.49,336.94,338.92,339.30,342.85,335.54,338.00,338.18,342.08,343.00,341.66,341.86,346.69,347.33,347.35,348.77,344.73,340.96,345.36,344.50,343.27,339.94,335.89,330.81,326.90,324.99,322.98,320.45,314.62,318.90,318.08,331.74,335.92,333.33,336.19,336.39,334.45,334.47,330.60,330.94,330.82,334.76,326.46,329.90,328.67,328.88,335.02,334.60,335.17,339.85,338.27,338.90,339.38,341.07,346.70,349.43,344.91,344.49,341.75,341.34,342.97,341.02,338.00,337.32,338.90,334.63,335.61,340.35,339.32,342.31,342.98,344.61,342.31,343.76,344.92,347.35,343.31,350.90,344.04,340.71,341.41,332.62,339.00,336.91,335.70,331.82,344.10,350.15,349.02,347.55,344.19,347.17,348.66,343.65,339.42,340.93,334.35,332.96,326.39,331.19,335.77,334.29,324.77,330.31,334.30
2002-03-11 22:03:07+00:00,L7,340.07,335.46,338.94,334.12,337.90,339.04,341.96,339.81,337.25,340.75,335.63,335.88,337.87,334.38,337.61,332.27,336.72,336.62,338.27,339.65,340.28,336.88,334.85,334.69,328.03,323.67,333.20,336.66,336.43,338.68,340.58,337.76,336.87,337.58,333.66,333.77,333.21,338.60,338.98,339.53,344.80,344.23,347.51,343.60,342.77,343.00,343.88,345.81,339.57,337.53,333.70,327.83,328.37,330.72,326.54,326.92,321.72,327.92,326.91,326.71,329.36,333.69,331.36,335.06,330.22,326.85,324.84,323.17,318.02,323.35,323.60,325.36,326.33,324.56,322.42,328.79,329.58,327.15,328.23,336.95,340.06,339.15,342.51,342.91,347.59,345.03,346.66,338.52,338.54,344.26,334.31,333.65,337.38,337.90,332.08,333.45,335.28,338.64,341.56,338.19,341.14,341.45,345.31,345.41,344.53,346.34,346.01,342.86,339.78,342.07,336.57,337.17,338.66,338.19,336.76,336.97,339.79,342.24,339.89,343.14,343.24,336.48,341.66,337.64,335.64,330.12,337.57,332.10,331.35,326.24,329.62,321.34,321.21,320.20
2002-04-12 22:03:01+00:00,L7,338.52,346.91,346.40,346.30,345.15,347.19,346.81,348.21,346.07,350.25,347.15,343.07,342.35,346.39,351.76,353.97,348.11,343.04,343.51,340.25,340.57,342.72,347.68,349.36,345.20,343.04,347.43,344.00,343.30,343.00,345.63,343.96,348.96,349.39,349.10,351.45,346.02,344.30,345.44,346.14,352.25,352.69,354.50,354.32,353.73,355.36,353.52,357.49,349.56,343.04,339.58,337.23,337.28,336.50,333.68,332.00,332.62,332.14,334.90,335.00,343.94,343.77,343.99,342.98,337.82,336.95,331.58,334.89,336.04,339.31,332.19,336.51,336.01,333.79,329.26,331.74,328.13,335.39,342.96,344.15,344.76,348.15,351.20,358.24,358.48,353.74,355.13,355.27,357.41,354.85,352.72,343.65,344.83,347.54,343.41,340.02,344.09,,,346.40,346.47,349.47,350.74,354.36,,,,,,,345.42,345.02,345.47,346.40,350.50,349.87,351.82,351.66,349.50,348.40,348.41,344.67,345.87,341.84,344.51,345.95,346.84,345.31,343.83,345.45,341.46,338.08,337.33,335.10
2002-05-14 22:02:55+00:00,L7,342.07,341.36,343.88,343.06,346.24,344.03,346.67,346.82,341.83,345.93,342.69,335.79,341.26,343.34,344.42,343.06,345.30,338.99,341.43,342.89,344.84,345.33,348.20,345.58,341.72,340.58,341.76,345.13,345.59,344.84,344.86,344.62,346.88,336.16,339.45,342.77,343.56,347.78,346.67,348.22,345.88,353.39,352.29,349.42,350.10,352.26,350.13,349.19,344.18,341.41,339.83,336.75,336.98,336.06,332.08,336.68,336.17,330.20,333.15,331.36,336.91,338.88,338.99,339.83,338.63,336.55,335.40,337.56,335.57,334.35,332.58,329.97,329.12,330.75,333.79,333.88,335.05,334.49,337.90,338.79,344.41,349.67,352.15,358.57,350.48,349.20,353.23,350.53,345.05,347.57,346.06,342.73,341.47,340.16,338.27,341.72,342.14,347.32,346.02,348.04,347.95,349.52,354.51,365.09,363.27,356.80,348.14,351.28,354.62,349.84,351.45,348.16,344.33,344.87,343.85,347.99,345.26,346.50,349.91,344.87,352.24,343.66,346.45,348.36,354.95,348.75,350.45,349.50,345.43,346.70,332.32,329.87,337.31,342.54
2002-05-30 22:02:49+00:00,L7,340.24,341.50,333.61,333.93,332.77,334.66,334.70,339.41,337.79,337.63,336.77,337.52,335.27,341.91,341.68,341.29,338.09,334.54,338.62,342.50,344.40,351.15,346.80,344.52,336.66,337.02,332.07,337.75,338.21,336.13,336.18,334.55,339.65,341.94,340.09,348.21,341.88,345.66,344.83,348.26,347.59,349.99,350.94,346.60,346.92,346.04,348.50,354.23,344.59,337.51,,,,,,,,,,,,,,,,330.07,332.15,337.90,329.47,331.25,329.07,332.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.03,343.04,,,,,,,,,,,,,,,,,
2002-06-15 22:02:43+00:00,L7,341.15,340.32,339.21,340.18,335.64,337.38,340.47,339.31,344.32,343.59,339.39,336.19,338.22,346.03,340.59,338.54,334.80,339.89,340.75,344.59,341.33,345.47,347.82,348.80,344.53,342.38,338.68,340.22,342.81,337.80,343.70,338.69,340.59,333.94,337.27,342.09,338.46,343.66,345.99,342.28,351.03,349.42,354.00,352.14,351.21,348.56,348.63,351.59,341.73,342.32,339.68,329.04,337.80,336.67,335.15,330.79,333.70,331.99,335.19,334.02,338.23,343.29,337.97,337.18,336.94,337.63,339.02,340.28,337.71,332.13,329.36,330.04,329.60,330.20,330.96,325.32,330.51,326.40,330.02,337.76,338.66,350.01,349.96,356.78,350.34,350.60,354.46,350.66,343.27,349.66,341.10,342.04,342.99,336.46,337.82,337.87,344.36,345.96,346.06,345.07,349.42,352.04,358.67,366.77,365.24,358.48,348.38,353.37,348.29,343.77,345.61,345.53,341.04,341.47,341.77,340.50,348.84,342.74,343.33,343.72,344.60,344.11,345.78,345.90,350.17,349.27,347.40,333.83,338.42,337.79,334.66,329.58,329.29,331.11
