dates,satname,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0038,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0046,nzd0280-0047,nzd0280-0048,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0055,nzd0280-0056,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0068,nzd0280-0069,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0136,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168
2007-06-24 21:44:19+00:00,L7,,362.06,,357.29,356.95,354.75,347.90,356.40,357.49,356.16,335.55,,355.29,353.34,348.87,342.14,345.69,349.60,345.85,338.61,332.65,337.69,329.55,334.83,335.20,343.72,344.07,341.25,335.64,332.20,329.84,325.08,324.50,323.21,338.27,342.08,,,,,,,,,,,,,,,,,,,,,,365.82,367.41,357.80,356.67,349.43,347.66,338.34,335.17,337.17,352.02,348.38,345.98,333.31,333.48,330.54,327.04,327.66,,,,,,,,,,,,,,,,,,,,,,,,337.91,337.53,345.82,,,,,,,,,,,,,339.28,334.63,354.30,349.12,352.74,347.20,340.79,340.38,337.03,331.89,331.33,331.81,,257.47,251.60,238.17,,322.17,320.47,314.43,315.35,315.26,326.50,334.73,337.73,344.14,342.82,340.48,334.61,334.13,333.59,340.16,344.10,346.39,345.49,343.79,342.53,340.83,343.88,341.35,352.55,348.29,343.70,344.14,340.72,337.15,331.94,329.83,329.70,,,,,,,,
2007-09-12 21:43:53+00:00,L7,342.35,369.72,368.18,364.85,361.51,363.38,362.83,362.94,361.10,366.00,364.15,368.95,365.66,365.66,366.91,364.25,363.61,362.18,360.93,356.90,353.02,,,,,,,,,344.68,343.72,332.33,339.04,341.97,344.86,350.92,343.12,351.15,347.10,344.95,341.71,343.87,346.12,353.88,357.32,360.61,354.60,355.13,350.90,352.43,351.41,351.80,349.02,352.42,355.30,362.96,371.37,378.69,372.72,365.92,360.01,358.06,349.88,347.58,346.75,352.17,356.51,356.25,347.07,336.84,338.24,345.35,351.62,,,,,,,,,343.36,343.92,342.05,341.38,339.98,343.15,347.39,364.06,370.20,378.73,379.23,365.24,358.46,354.04,355.70,352.80,353.16,353.84,362.70,353.79,349.01,350.75,353.49,348.18,349.27,350.23,346.52,343.93,343.86,341.72,335.98,339.07,342.75,345.52,345.46,348.62,347.06,343.43,339.61,337.01,330.85,329.59,332.18,329.46,332.48,332.49,336.17,335.75,330.37,,,,,,,,,,,,,346.01,349.11,354.89,357.53,355.82,347.47,353.50,352.94,356.86,358.23,355.57,348.35,348.16,349.12,351.22,348.88,349.33,343.95,346.74,345.81,339.61,342.81,340.82,343.36,336.93,343.78,341.26
2007-09-28 21:43:49+00:00,L7,347.34,379.01,376.14,369.39,367.51,371.09,366.68,374.86,373.50,373.72,362.39,366.13,372.58,366.61,371.06,372.88,370.47,369.43,364.95,361.88,358.95,355.78,347.06,346.99,345.54,352.86,360.04,357.02,354.86,353.93,346.15,339.87,343.31,,,209.80,236.78,222.14,225.58,225.03,137.29,333.28,348.19,353.62,358.37,359.08,364.57,364.81,360.99,369.19,354.28,362.23,362.33,360.89,362.23,366.47,375.50,389.29,386.35,383.67,371.50,367.23,360.10,363.74,354.22,353.78,354.22,367.11,360.45,350.13,352.49,354.15,342.81,337.37,331.46,338.17,346.43,349.98,364.04,368.44,366.04,360.36,360.00,195.36,236.90,258.22,264.15,220.43,237.65,,211.30,375.58,380.82,370.80,361.45,361.78,356.41,351.75,354.40,358.07,358.50,356.12,357.00,351.10,354.41,359.08,357.76,361.96,357.33,351.26,348.22,341.33,343.44,348.04,348.58,358.11,350.45,354.22,354.82,352.78,346.71,344.70,341.74,334.99,332.82,335.97,338.47,340.54,344.45,338.97,340.63,340.87,339.75,334.31,338.38,336.35,349.95,355.86,360.37,351.02,345.10,341.78,347.62,,,,,,,,,,,,350.75,352.29,355.07,348.59,351.72,351.09,346.89,343.83,347.69,346.20,349.50,344.34,352.96,350.22,346.79
2007-10-14 21:43:51+00:00,L7,,,,,,,,,,,,,,,,,,347.67,347.29,347.97,346.31,345.98,346.59,343.67,340.26,340.38,346.39,334.84,339.79,332.13,333.10,329.67,334.25,341.11,339.96,336.34,329.73,328.73,326.84,323.72,324.64,332.88,334.95,337.08,341.18,346.10,346.30,339.80,342.85,344.42,344.30,342.30,341.34,341.65,343.29,352.13,360.95,,,,,,,,,,357.74,353.49,345.40,345.89,338.35,341.10,331.09,323.04,324.74,326.09,330.21,336.38,351.49,353.85,350.60,344.02,344.83,335.83,334.35,334.71,340.11,341.44,350.04,357.42,363.63,364.21,367.47,356.14,347.90,344.55,344.09,342.31,343.53,339.82,338.62,336.46,341.64,332.13,330.32,336.44,343.65,346.01,342.65,338.85,329.58,326.42,,,,,,,,,,,323.21,325.67,326.93,325.22,328.85,331.48,333.06,327.35,328.08,327.63,324.03,329.10,332.50,343.69,357.53,354.38,342.24,335.86,335.00,331.69,335.82,344.62,350.47,350.73,346.57,345.25,348.16,356.25,355.28,349.61,344.56,337.37,335.61,335.78,335.80,340.00,344.95,345.07,341.77,338.74,338.39,342.24,344.78,346.51,342.19,340.99,343.30
2007-10-30 21:44:02+00:00,L7,343.20,348.67,351.77,350.04,354.98,352.37,352.19,352.74,353.44,359.22,358.31,352.32,351.54,351.14,346.56,347.42,349.04,350.24,344.54,347.01,344.70,343.96,339.73,334.94,334.91,337.20,334.39,330.61,326.80,332.21,326.61,324.88,328.70,331.84,336.41,336.72,329.63,328.13,326.28,329.78,328.85,333.63,330.74,335.81,275.07,224.12,,,161.07,141.70,336.06,343.67,348.60,345.48,345.30,352.08,362.17,367.90,367.60,357.72,353.88,347.15,343.02,341.09,336.06,338.08,346.95,347.90,337.98,330.44,335.12,337.45,331.06,325.39,323.14,324.07,329.00,339.27,349.82,349.94,345.20,339.84,340.48,342.52,332.58,334.04,335.44,342.61,348.85,354.24,359.69,364.22,358.68,346.27,343.97,80.41,,,,,,,,,336.21,344.82,345.70,345.59,335.53,325.18,320.64,323.49,330.01,343.61,342.17,339.71,339.60,343.82,338.94,341.53,338.61,337.48,335.22,330.88,325.90,318.16,324.34,319.42,324.68,328.34,328.92,330.86,333.34,331.59,333.69,334.86,344.97,341.38,338.71,337.25,339.60,333.13,334.70,344.13,347.23,346.94,339.95,346.29,347.20,351.91,353.67,352.98,350.77,348.62,,,,,,,,,,,334.55,334.18,333.74,345.00,343.84
2008-01-02 21:44:25+00:00,L7,371.04,395.32,395.50,394.67,395.03,394.93,391.96,383.15,389.20,387.96,387.77,386.17,387.08,384.98,382.62,380.84,383.02,384.26,382.18,381.57,379.32,378.51,378.32,376.46,376.55,378.12,379.87,364.64,366.84,361.66,365.01,369.79,376.46,371.80,367.80,363.24,362.78,357.28,219.31,226.01,218.90,219.17,220.24,264.52,369.34,382.90,390.02,390.97,381.74,377.52,368.93,371.36,371.08,374.28,381.71,393.70,397.73,403.93,396.31,381.62,375.20,376.46,377.02,370.75,370.55,375.45,389.28,383.42,370.66,365.53,366.35,358.55,351.06,349.10,353.54,360.52,375.03,385.20,388.71,384.31,384.65,367.16,364.07,354.86,354.63,358.73,370.45,380.56,231.66,248.13,213.27,198.75,176.48,161.13,105.61,368.17,375.36,375.37,371.51,367.68,371.20,379.18,374.82,367.93,374.50,377.42,378.56,372.95,359.84,356.12,354.48,358.97,367.56,374.80,366.52,372.13,371.23,373.05,374.81,371.83,363.17,347.77,347.08,358.90,362.58,358.13,358.44,354.48,353.32,347.67,350.39,350.36,350.52,348.47,361.23,371.45,371.28,374.29,368.61,364.82,361.96,366.38,375.09,381.20,374.80,376.22,378.24,,,,,,,,,,,353.06,364.52,361.82,364.24,362.55,365.80,367.72,365.16,363.11,360.36,361.77,366.18
2008-02-19 21:44:19+00:00,L7,,,,,,365.46,364.34,366.04,359.17,365.63,367.22,366.50,373.08,368.05,364.34,359.05,362.14,356.30,360.44,358.48,356.01,354.98,352.72,355.70,356.95,353.82,347.87,341.17,336.43,340.20,335.71,336.41,342.49,341.10,338.91,340.07,331.26,329.60,335.21,344.70,351.60,352.02,357.90,354.34,354.44,351.26,350.74,345.48,347.68,345.42,344.60,347.34,339.70,,,,,,368.82,363.04,357.85,356.99,353.87,348.96,350.57,353.67,350.10,352.32,350.87,342.66,343.33,334.38,331.37,332.08,335.88,344.43,358.52,358.54,355.06,353.31,350.55,341.50,339.49,331.40,336.54,340.63,343.92,353.99,366.09,368.07,361.22,360.07,358.11,352.16,349.81,348.62,351.47,345.74,352.49,347.17,348.34,354.56,351.14,347.22,,,,,,,,,,,342.92,341.13,335.37,336.14,341.04,340.01,337.61,336.38,333.57,327.27,333.32,341.16,338.18,341.32,338.72,336.51,335.78,329.05,331.66,332.52,339.05,342.70,351.47,353.64,343.50,339.45,341.45,339.71,346.49,348.35,355.24,357.82,357.45,346.73,347.78,352.83,349.45,311.31,346.88,348.85,350.36,,,,,,,,,,,,,,
2008-03-06 21:44:14+00:00,L7,349.27,363.67,365.42,,,,,,,,,,,,,365.26,365.50,359.90,358.56,354.66,351.07,350.78,348.99,353.09,346.18,351.82,345.80,347.38,347.59,344.49,340.95,340.94,340.91,339.72,336.74,336.47,338.49,333.80,342.06,349.61,351.85,224.50,235.86,274.45,268.73,,,,148.76,342.82,346.22,349.43,347.62,361.03,353.03,366.90,374.05,377.11,366.58,364.04,357.74,353.53,356.69,351.21,351.48,361.01,371.24,358.66,351.97,340.55,341.42,335.79,334.15,336.83,342.01,344.96,356.35,360.93,359.18,355.60,348.86,346.78,348.01,347.07,340.87,341.76,351.96,363.85,370.51,368.09,374.72,195.02,176.34,164.33,121.17,,,,,,,354.48,353.69,350.61,350.37,348.65,349.87,343.90,332.64,339.43,343.43,342.84,348.40,362.64,349.24,351.55,346.39,350.13,346.52,339.68,335.12,335.26,334.10,333.90,341.82,345.71,341.28,334.85,342.49,335.40,329.60,328.26,327.11,329.27,338.52,354.45,356.82,355.29,345.36,336.92,342.70,346.93,355.75,362.69,358.21,358.45,351.68,354.45,360.67,361.94,367.25,,,,,,,,,,,,,342.89,347.80,346.66,347.41,346.15,346.52
2008-04-23 21:44:10+00:00,L7,324.14,350.01,350.26,322.99,324.13,318.29,316.37,315.62,327.97,309.82,301.69,312.88,321.82,318.54,330.20,319.07,338.12,,,,,,,,,,,,,323.14,329.57,331.14,327.72,328.59,327.91,315.77,319.43,302.52,308.22,313.93,332.11,322.44,321.86,329.07,,,,,,,,,,,,,367.18,366.52,358.97,350.46,337.00,332.61,334.65,333.26,337.01,342.16,350.50,347.20,,,,,,,,,,346.36,354.84,349.92,345.82,333.99,,,,,341.65,345.54,352.72,360.05,361.59,,,,,,,,,,,,,,324.70,,,,,,,,,,,,,,,278.62,294.61,300.45,297.59,311.23,310.50,309.69,,,,,,,,,,344.85,343.21,342.15,340.34,330.79,329.46,328.28,343.08,345.13,349.26,341.79,331.34,337.49,320.60,,301.62,323.69,339.46,341.19,339.85,342.99,339.79,334.79,332.63,333.91,,305.52,324.48,335.05,331.83,334.26,329.43,319.13,317.23
2008-06-10 21:43:51+00:00,L7,336.63,352.18,351.95,345.33,345.05,347.89,347.47,356.38,347.13,347.10,349.18,354.59,353.63,352.83,352.64,351.81,349.08,350.14,344.73,344.38,335.87,341.16,343.01,344.61,340.64,333.23,333.16,332.00,332.20,335.23,340.90,335.97,328.76,330.93,333.96,,,,,,,,,,,,,,266.20,225.86,,,,344.00,352.02,359.24,357.69,360.57,358.93,344.06,344.45,342.66,338.78,339.31,334.40,341.56,346.73,342.52,335.30,334.42,327.09,326.14,321.13,326.81,339.79,343.77,340.70,337.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.10,332.74,327.34,328.75,324.93,330.50,344.37,348.06,330.93,337.70,342.89,344.46,336.91,330.43,329.71,324.64,335.41,342.59,,256.94,254.06,240.82,,330.89,322.76,312.74,318.56,321.53,324.98,339.89,347.67,337.89,332.58,330.57,335.32,335.19,343.66,346.42,345.38,341.41,344.07,342.36,339.11,349.90,357.41,340.55,337.48,337.43,343.70,,,,,,,116.17,156.66,182.74,,,332.42,328.82,328.52
2008-07-12 21:43:29+00:00,L7,354.24,369.77,372.28,373.25,371.56,373.15,372.93,376.44,383.57,379.36,382.12,387.12,375.54,374.27,368.99,372.25,367.95,371.49,367.96,365.42,358.25,365.91,363.31,365.24,363.95,361.55,363.15,360.59,359.82,357.86,,,,,204.60,209.55,235.61,,338.63,352.09,363.47,355.51,358.02,358.59,364.51,366.12,367.07,367.19,368.35,368.13,366.76,364.61,369.54,372.41,385.52,388.21,380.84,377.93,379.23,376.59,372.30,370.08,362.19,368.40,370.11,377.76,363.06,360.95,348.66,355.14,353.48,353.47,349.77,355.69,365.91,372.54,364.92,366.91,365.50,364.70,,,69.47,195.85,235.83,263.37,,220.81,,,379.55,372.44,372.78,371.98,374.68,365.78,367.37,358.51,366.67,369.28,363.55,365.58,361.92,364.06,358.64,357.35,350.19,348.16,352.02,355.24,354.59,357.71,355.83,350.63,345.92,345.79,347.12,352.16,349.21,349.68,351.31,354.04,351.25,346.16,337.64,,,,340.33,338.70,343.81,343.80,344.98,352.61,354.20,359.28,355.03,356.04,354.63,356.43,,,,,,,,,,,,,356.89,362.60,361.83,354.53,355.07,352.67,353.01,347.56,351.62,348.93,352.39,350.16,353.43,350.29,355.07,361.28,353.45
2008-09-14 21:42:59+00:00,L7,355.34,376.83,382.69,378.29,374.83,373.26,376.97,379.52,385.71,,,,,,,,383.27,379.73,372.57,375.11,374.02,374.49,371.01,370.33,367.70,366.70,367.86,368.38,366.46,355.41,357.36,354.37,358.40,359.60,354.31,361.31,365.26,369.21,366.20,360.01,359.07,356.40,362.36,363.15,368.46,366.68,371.25,372.22,372.95,376.14,373.40,372.04,368.18,369.80,378.49,380.03,382.73,386.00,378.55,376.66,369.78,371.37,,,,,,,,,351.31,355.90,357.52,360.00,362.45,367.48,370.60,364.43,366.20,371.35,370.38,365.79,372.00,372.54,367.87,365.33,369.60,381.39,381.07,378.43,377.37,380.53,372.73,368.67,362.01,368.18,364.82,375.49,372.71,365.97,365.97,364.99,357.55,361.85,357.57,357.61,355.80,349.76,357.61,351.58,361.74,363.58,366.59,363.15,359.42,346.75,346.71,,,,,,,,,,,,,343.01,339.01,344.41,355.83,358.22,358.69,358.15,358.75,361.04,360.33,357.95,364.98,366.96,376.01,362.03,361.16,367.28,371.48,379.81,379.40,373.80,375.65,375.52,370.53,366.39,368.72,367.92,357.95,357.72,359.76,361.38,357.30,359.84,356.78,357.82,351.93,357.49,355.61,356.99,356.47
2008-09-30 21:42:49+00:00,L7,346.05,354.04,356.25,357.85,356.48,357.34,359.95,361.07,358.61,360.16,360.14,351.66,350.88,355.40,355.78,355.76,359.47,359.16,356.19,350.74,344.80,345.25,342.45,342.52,,,,,,,,,,,,327.97,337.81,338.39,339.07,334.25,340.97,343.07,339.70,335.46,337.45,348.46,352.63,354.12,351.74,352.24,349.46,347.91,347.07,355.97,363.44,362.69,362.78,355.01,354.00,349.46,346.71,349.85,345.60,348.18,351.71,357.44,354.00,344.35,336.73,330.23,337.83,340.72,341.65,344.03,345.99,,,,,,,,,,,342.19,357.69,365.91,364.53,362.41,359.39,360.66,359.88,360.63,352.03,350.53,351.17,356.06,361.48,356.46,352.04,353.48,349.43,342.83,336.41,345.05,345.30,348.22,344.00,340.94,344.96,348.09,353.74,350.61,345.67,343.98,340.73,344.45,344.60,345.55,347.55,346.30,346.67,338.29,332.61,331.55,337.42,336.20,329.30,327.18,329.91,333.24,330.90,337.87,,,,,,,,,,,,,352.50,353.29,359.03,357.93,358.24,355.47,355.31,351.53,353.86,349.91,352.73,347.32,350.97,341.28,341.52,342.39,339.20,342.26,337.38,343.34,337.15,345.35,343.09
2008-11-17 21:43:15+00:00,L7,346.75,361.32,360.69,356.88,358.92,360.47,357.17,356.03,358.47,360.58,361.97,364.21,358.19,363.74,357.25,360.49,359.34,358.18,355.19,357.23,354.14,353.06,348.90,343.91,340.92,343.42,341.14,,,,,,,,,337.69,347.25,340.18,335.35,340.39,332.70,330.53,332.09,340.31,346.59,357.22,359.37,355.04,348.03,348.67,341.48,345.78,352.18,362.62,365.52,367.12,363.26,359.02,358.95,362.75,353.29,357.06,356.23,360.95,363.91,357.45,353.57,351.55,347.86,340.84,336.63,333.01,333.37,344.35,353.54,359.19,,,,,,,,187.99,,344.08,358.49,361.37,364.48,362.32,363.56,349.38,355.58,352.62,350.78,351.34,364.42,367.77,349.31,340.57,340.55,353.71,364.21,361.48,354.14,347.08,338.65,334.71,329.42,332.51,334.44,342.93,347.20,348.37,348.90,344.78,344.21,343.83,346.36,343.76,347.17,350.61,347.09,335.32,326.12,326.47,333.79,337.47,338.50,333.14,327.58,323.34,337.30,349.25,,,,,,,,,,,,,334.57,357.28,363.78,365.88,361.32,355.04,355.84,358.36,356.23,352.82,349.94,342.09,342.50,340.72,348.01,348.18,346.99,345.48,342.68,345.69,346.78,350.50,350.46
2009-02-05 21:43:52+00:00,L7,345.84,363.69,365.61,364.89,367.52,363.40,361.87,360.72,362.14,359.17,368.24,372.64,370.83,364.66,362.58,361.49,,,,,,,,,,345.75,349.28,351.20,353.03,351.89,338.84,338.29,335.84,334.97,334.72,349.55,350.88,343.29,336.73,343.44,345.71,340.71,340.11,350.95,357.45,360.96,362.08,356.50,345.90,346.85,340.93,346.23,351.41,360.81,361.59,364.54,359.83,356.08,355.93,350.08,354.71,350.26,350.12,355.74,360.30,356.63,352.38,343.33,339.28,,,,,,,,,345.48,354.75,352.35,350.19,340.31,345.61,341.01,349.36,355.74,363.45,366.67,363.89,357.40,357.40,358.21,353.72,348.02,347.63,354.84,363.57,365.15,351.57,351.00,361.04,361.29,360.50,354.18,344.83,338.40,332.02,336.56,343.11,344.00,346.03,346.43,348.10,349.67,344.69,337.32,337.94,338.21,336.86,340.40,354.00,345.87,343.27,332.56,,,,,,,,,,,,,337.49,333.12,332.60,345.69,352.54,353.16,352.33,351.74,346.38,343.16,349.66,358.08,363.32,360.58,353.95,347.49,355.70,356.14,360.11,349.43,353.34,350.50,349.79,338.26,336.82,342.47,344.17,341.12,342.95,342.49,347.26,349.09,345.42
2009-03-25 21:44:18+00:00,L7,350.72,369.41,375.23,377.19,378.36,381.13,377.27,374.86,369.97,374.69,372.67,379.35,376.76,372.65,371.00,366.81,365.43,364.88,360.62,359.45,359.59,357.07,357.66,358.79,364.69,364.74,363.40,364.13,356.77,353.52,342.39,343.37,,,,227.46,237.58,223.80,223.58,358.38,354.89,349.58,350.37,352.56,356.55,363.85,361.70,360.39,358.04,358.09,363.99,366.90,377.40,375.04,375.04,370.00,368.37,376.21,367.73,365.03,360.10,358.63,367.71,370.29,369.30,364.66,359.68,352.63,352.76,346.02,350.23,347.74,347.89,352.80,361.88,371.23,364.64,357.80,358.56,345.78,355.79,358.91,,181.06,231.76,254.48,258.20,220.86,,,363.92,362.17,361.28,370.73,376.77,378.15,374.08,359.43,367.84,364.96,366.88,365.37,364.20,356.96,355.26,352.74,348.74,343.24,359.17,365.48,357.55,360.21,362.71,360.19,349.83,350.95,349.94,347.39,349.47,359.62,363.37,350.35,354.49,350.46,350.05,351.56,355.36,339.36,335.39,333.11,334.59,338.03,350.34,353.25,355.30,350.79,355.57,354.09,357.36,360.39,,,,,,,,,,,,,361.05,358.50,361.00,359.23,359.26,355.61,356.87,350.26,345.35,343.93,346.63,344.47,350.27,352.30,352.47,350.50,354.64
2009-04-10 21:44:23+00:00,L7,342.05,346.08,351.49,350.16,352.76,356.22,352.22,353.54,360.63,361.70,357.07,352.35,352.05,348.40,344.44,348.34,348.98,352.73,348.57,348.19,347.57,351.15,343.59,344.06,342.96,339.21,339.71,338.79,334.79,,,,,,,,335.12,332.74,334.86,339.21,338.46,336.35,337.02,341.71,352.08,352.52,360.37,357.29,349.14,344.50,340.70,351.83,343.38,350.06,354.06,353.09,358.33,346.78,342.71,347.45,346.04,343.75,348.01,347.28,352.90,348.21,345.38,336.91,333.68,334.27,330.04,328.92,333.08,337.29,344.20,342.73,339.01,340.04,,,,,,195.30,,358.22,360.39,359.60,357.47,346.31,345.78,347.78,351.92,353.69,353.31,359.49,356.07,352.71,350.89,348.96,355.10,356.01,355.11,348.06,341.82,335.58,333.84,339.98,339.79,342.33,338.14,343.39,343.53,340.38,338.45,333.15,328.91,331.55,339.96,346.53,342.07,342.26,337.88,333.97,336.96,333.56,326.15,331.78,330.99,330.30,323.66,326.54,329.72,334.96,337.14,334.31,,,,,,,,,,,352.24,352.58,347.67,355.47,355.51,353.26,350.66,350.81,351.21,347.23,345.44,340.53,337.74,335.98,334.35,338.14,342.37,340.55,335.25,336.84,338.97,342.68,338.96
2009-04-26 21:44:27+00:00,L7,349.36,367.69,369.66,364.86,363.39,366.08,366.35,366.56,370.41,377.47,373.11,373.61,373.69,370.92,367.06,369.68,368.96,365.56,363.40,360.47,355.29,357.27,352.54,358.51,358.15,352.39,351.85,352.39,353.35,351.42,352.16,344.25,342.43,344.48,201.00,209.14,234.79,,221.47,338.99,340.31,349.49,349.65,348.99,352.45,357.61,357.14,357.06,359.22,363.29,353.27,366.28,367.44,365.96,364.29,362.52,366.04,368.80,362.87,362.71,360.02,366.64,364.30,368.01,356.64,353.95,348.74,350.24,347.43,347.20,346.29,351.64,349.62,355.16,362.01,355.18,347.76,348.87,352.97,354.17,350.37,350.31,354.24,181.16,228.06,253.11,252.14,214.76,235.13,,207.04,355.83,359.04,364.79,372.51,369.90,369.92,362.41,360.09,360.36,361.17,365.77,358.71,353.67,351.63,350.53,345.77,348.72,358.03,357.02,353.39,355.02,350.09,349.36,345.39,344.98,342.68,346.16,355.46,356.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.19,350.48,351.29,345.04,349.99,352.06,346.13,347.06,349.30,351.66,348.16,346.90
2009-05-28 21:44:31+00:00,L7,,,,,,323.54,330.83,335.41,339.43,338.13,343.43,320.41,327.38,331.85,332.57,331.98,335.93,332.18,331.49,327.88,325.59,329.05,325.70,325.84,328.71,327.83,327.96,322.76,323.98,320.10,319.52,320.56,321.28,322.07,328.48,324.97,327.46,323.47,327.22,328.01,325.37,322.21,326.56,335.22,342.43,348.29,350.10,346.48,336.86,339.21,338.26,344.53,208.89,192.06,,,,,340.16,330.21,327.17,333.82,338.13,335.59,336.40,332.83,332.02,322.01,323.22,311.78,310.29,311.50,321.20,324.92,336.92,343.91,340.83,338.02,333.73,325.83,328.88,328.30,336.53,332.44,340.23,346.50,352.80,353.74,344.59,345.92,345.56,350.39,342.68,349.27,354.11,347.05,341.74,335.87,338.54,334.92,346.00,353.68,346.65,,,,,,,,,,,,318.87,313.57,320.60,328.59,324.31,335.60,332.70,323.16,320.39,322.82,,,,,,,,,,,,,,,,339.63,346.24,343.03,342.48,339.57,340.65,347.43,343.15,342.80,343.54,354.21,337.27,323.02,330.45,327.48,330.06,332.41,340.57,335.61,332.86,330.17,322.75,321.53,322.48,,,,,,
2009-07-31 21:44:18+00:00,L7,332.46,359.57,360.64,363.20,359.87,358.48,362.77,369.06,378.83,377.17,377.77,373.36,375.89,371.69,371.42,370.83,370.49,370.56,369.23,372.60,370.60,363.64,364.28,355.69,355.66,353.94,343.81,344.90,344.62,356.23,345.49,347.83,359.34,353.12,349.40,345.40,349.00,225.52,222.49,221.77,216.22,222.78,236.18,146.87,179.96,348.74,351.03,359.91,363.33,367.83,360.40,361.93,358.40,358.67,359.91,359.62,368.32,372.97,366.80,375.47,381.33,380.79,367.20,356.09,359.94,356.31,348.64,344.11,352.13,340.10,346.70,347.60,346.40,345.10,345.84,350.17,355.30,344.41,349.90,349.30,356.69,364.31,376.57,364.55,351.49,354.02,358.48,217.20,239.85,253.39,210.50,184.14,172.79,152.60,97.20,,,345.75,357.82,362.34,354.55,352.06,343.67,349.39,350.73,351.36,346.57,349.76,353.01,351.55,350.46,340.89,331.81,330.03,328.83,338.46,335.99,338.60,352.55,350.03,349.32,340.14,335.60,338.83,341.55,332.39,,,324.51,330.91,337.49,342.99,341.97,341.09,339.11,337.59,340.76,345.37,349.51,351.15,344.87,343.66,346.10,348.14,353.53,354.06,358.70,,,,,,,,,,,348.60,350.60,344.43,343.86,338.57,342.95,344.04,345.84,349.39,343.31,338.90,314.00
