dates,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0038,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0046,nzd0280-0047,nzd0280-0048,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0055,nzd0280-0056,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0068,nzd0280-0069,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0136,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,satname
2004-03-27 21:43:21+00:00,345.31,352.16,358.56,355.40,359.60,,,,,,,,,,350.53,348.14,349.03,360.71,354.69,357.93,353.79,351.56,353.37,351.56,349.99,345.89,346.57,343.18,347.99,338.72,339.73,343.99,343.00,337.90,338.06,335.86,337.12,335.67,338.31,344.75,345.13,345.29,345.74,347.91,339.12,331.40,337.19,333.52,347.85,344.29,339.32,345.15,342.33,343.74,351.42,357.70,361.39,360.02,364.14,,,,,,,,,,324.24,331.39,336.13,331.85,332.85,325.29,332.50,328.27,339.54,344.12,352.86,353.42,358.22,360.19,358.22,355.72,347.58,341.49,340.99,341.59,345.64,355.30,362.26,365.86,365.21,363.71,362.94,359.90,350.35,347.53,346.90,350.20,351.31,359.11,351.79,351.18,354.52,353.41,354.04,349.42,344.79,337.57,328.00,334.92,337.14,346.17,,,,,,,,,,,,328.81,329.57,333.07,331.31,334.24,337.60,337.00,332.02,328.61,332.39,331.58,338.13,338.49,339.52,349.69,350.04,350.38,346.92,346.90,346.30,351.12,347.23,350.41,348.81,353.66,357.07,351.31,347.57,347.76,344.08,341.09,341.99,338.86,339.85,335.93,341.71,340.86,342.65,343.62,344.28,344.16,344.61,346.88,346.31,L7
2004-05-06 21:34:22+00:00,349.10,366.74,370.20,370.28,373.98,375.10,372.87,371.41,367.46,370.13,367.54,371.14,369.41,367.10,361.60,362.93,364.91,367.75,361.06,367.46,363.73,361.60,360.60,358.95,354.27,349.32,359.78,359.87,353.86,347.97,353.03,353.94,356.67,352.54,350.55,339.11,343.54,340.40,344.60,350.46,350.88,354.85,353.28,354.77,351.48,347.43,358.65,352.25,357.01,353.24,352.87,358.32,363.51,363.35,361.01,364.28,366.16,376.71,374.59,372.74,366.55,370.48,366.06,359.69,346.92,342.97,337.35,336.76,345.78,344.58,345.26,340.32,335.96,339.82,339.70,344.45,350.89,367.97,368.70,363.11,362.37,361.75,360.02,359.13,353.07,348.45,348.04,352.35,358.87,367.18,375.12,375.39,372.05,372.47,362.61,362.22,360.28,351.48,362.14,371.17,374.75,364.06,361.11,359.85,360.60,357.53,361.90,357.28,351.04,351.78,345.96,346.70,349.56,357.87,359.70,357.84,354.87,353.43,351.78,353.79,358.88,356.03,345.87,342.71,343.27,343.58,341.32,350.53,342.25,345.06,346.93,349.92,346.08,342.48,350.76,344.19,345.34,355.16,362.09,360.74,356.93,358.03,355.38,359.98,363.25,361.14,356.89,355.66,357.39,365.62,362.47,354.01,352.19,351.88,348.63,352.54,356.40,350.10,346.63,349.47,345.43,350.83,348.78,352.13,351.42,354.00,353.38,358.31,350.43,L5
2004-06-23 21:35:46+00:00,335.23,344.29,347.88,344.01,349.87,344.22,346.34,349.86,352.58,350.50,351.52,348.08,346.23,351.22,346.01,346.47,347.24,343.97,343.91,338.75,344.33,335.34,335.72,336.73,338.02,334.68,335.19,334.51,336.42,338.23,335.54,328.03,329.87,326.47,326.24,331.92,329.68,322.43,320.31,324.84,327.66,322.13,327.40,326.79,331.16,335.14,344.22,346.56,338.63,336.76,331.17,336.70,340.89,345.91,341.97,343.85,349.91,353.43,352.55,346.37,341.66,337.48,336.04,331.97,330.58,313.15,316.75,312.19,320.19,325.58,323.93,317.14,318.48,313.28,320.16,325.46,328.15,334.17,338.60,,,,,,,,,,,,,,,,,,328.17,336.79,332.44,336.20,348.75,342.52,336.74,338.88,335.08,336.09,338.29,332.08,329.61,328.47,328.05,332.31,338.33,,,,,,,,,,,,,,,,,320.08,325.13,325.98,317.66,317.11,318.20,324.68,336.20,338.25,331.22,331.75,336.92,340.68,342.49,339.59,341.22,338.58,336.59,337.95,339.92,339.83,341.25,,335.37,336.12,333.43,340.16,337.57,332.98,334.03,331.67,330.68,324.70,331.56,334.16,331.72,334.07,335.37,332.23,335.30,L5
2004-07-01 21:43:05+00:00,320.92,333.34,339.62,337.00,341.22,340.27,336.49,336.77,333.58,345.15,342.25,339.29,338.79,337.62,330.61,338.36,333.62,330.03,338.59,332.06,336.78,334.55,332.43,321.66,330.09,330.02,339.43,337.08,334.00,336.67,334.18,327.66,326.76,,320.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.20,313.47,311.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.38,313.97,314.76,314.34,314.93,310.86,319.56,317.99,324.85,321.43,321.91,321.35,324.87,327.07,326.41,326.96,,,,,,,,,,,,,,,,,,,327.24,331.20,324.39,328.90,324.70,327.52,L7
2004-07-25 21:36:37+00:00,343.12,353.02,358.95,350.87,357.47,353.67,354.49,350.92,357.55,353.70,356.10,335.20,348.28,354.21,357.31,347.48,348.77,349.39,348.96,349.02,347.94,343.14,345.87,347.42,345.68,353.50,354.26,346.86,344.26,349.59,341.02,340.19,339.09,334.24,344.84,351.40,337.96,340.67,333.20,343.37,346.01,337.14,341.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.67,345.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,337.89,341.64,344.10,345.70,346.53,347.95,346.22,343.79,338.93,338.48,339.94,337.23,341.66,342.40,336.52,341.10,334.21,,,,,,329.27,321.13,326.59,331.87,326.66,327.75,335.27,345.87,340.56,342.93,341.01,342.54,341.93,,,,,,,,,,,,,,343.89,340.59,334.95,328.87,331.76,334.18,335.51,339.59,338.33,343.16,341.01,341.44,344.67,,L5
2004-08-10 21:36:56+00:00,355.99,361.86,370.04,369.82,370.14,375.85,378.39,374.45,373.13,373.23,374.52,367.38,372.42,370.16,370.38,369.77,359.67,360.49,356.93,352.26,364.10,355.59,354.20,354.31,349.98,357.53,355.68,350.47,353.58,352.90,343.18,345.79,346.05,341.68,355.47,356.59,351.92,350.28,347.79,342.10,343.34,346.32,348.39,347.67,341.49,352.93,355.24,357.41,358.31,359.39,347.46,350.60,352.35,359.60,363.48,364.51,375.71,363.67,368.47,366.00,363.63,366.66,363.14,359.53,357.48,353.90,347.78,345.82,345.29,342.79,333.38,338.56,336.92,333.19,335.75,356.97,353.56,352.25,355.41,356.90,359.13,366.91,355.17,351.82,350.79,364.64,365.42,365.46,372.36,372.13,366.48,366.13,364.16,360.43,361.96,365.74,357.27,360.54,367.80,360.44,354.75,351.86,351.14,351.48,345.24,346.65,351.88,353.65,353.95,348.82,348.66,361.37,355.50,350.68,344.28,349.85,347.21,344.27,344.82,348.95,348.96,356.68,358.68,355.95,342.96,342.41,331.81,324.95,334.74,337.77,338.57,341.87,335.22,344.23,339.88,342.17,347.80,344.49,345.49,335.46,348.18,349.19,357.07,353.42,351.97,356.52,356.34,358.66,350.72,352.31,357.48,359.11,353.41,351.16,352.15,350.74,351.91,350.58,349.36,342.18,336.04,340.24,341.29,349.80,355.18,358.34,353.24,355.97,358.23,L5
2004-09-03 21:42:47+00:00,,,,,,,,350.34,352.94,348.35,348.91,333.41,339.64,342.75,343.33,344.79,352.59,354.31,351.53,349.01,344.10,347.75,348.68,348.27,353.12,345.80,346.54,339.12,340.30,336.14,337.21,333.97,330.88,336.63,340.17,334.42,338.65,340.18,331.82,334.03,333.28,334.46,336.67,345.47,343.77,327.98,337.43,343.38,335.04,344.40,337.34,343.23,338.97,,,,,,,,,350.41,350.24,338.18,335.38,337.89,334.83,336.28,330.40,323.15,318.61,314.09,318.88,323.40,336.92,347.59,341.92,342.23,344.18,348.29,359.55,350.91,343.43,338.20,337.71,346.33,353.43,350.64,353.44,352.97,358.94,354.59,348.71,341.71,345.52,346.81,355.41,372.80,364.96,342.44,344.51,344.90,338.46,345.30,343.36,,,,,,,,,,,,,,332.97,340.11,335.73,337.82,343.55,340.75,334.74,334.91,337.88,341.06,339.41,334.39,329.40,330.25,323.97,324.59,331.72,330.67,336.21,340.24,343.13,345.57,349.50,350.76,349.27,346.60,346.50,346.30,349.77,350.73,354.72,349.36,350.27,345.79,336.84,335.82,339.56,344.57,342.43,339.42,335.98,334.40,331.05,332.62,345.73,343.85,343.45,,,,,L7
2004-09-11 21:37:49+00:00,366.68,384.89,386.84,388.63,388.82,390.28,392.03,390.89,386.77,387.10,387.44,,,384.10,380.25,386.90,385.24,379.65,377.39,382.43,374.60,374.91,375.99,374.30,385.22,374.88,377.87,369.52,362.56,355.65,361.17,351.92,351.06,357.09,360.00,361.62,360.15,355.28,354.95,356.78,355.14,349.30,357.61,343.59,357.56,353.09,354.80,360.69,359.81,373.27,365.57,367.14,370.28,377.45,366.31,380.23,378.97,377.14,372.74,371.66,373.35,382.23,376.81,369.05,366.25,357.40,351.05,365.80,355.55,346.11,341.48,345.40,346.88,346.57,361.13,358.98,364.85,372.77,381.04,377.50,379.32,373.51,376.04,370.99,367.12,370.18,370.42,375.97,375.41,382.21,382.99,381.00,378.87,376.92,377.22,375.78,383.81,393.09,380.25,373.81,376.54,375.94,375.02,373.44,368.03,354.45,353.50,350.23,347.42,348.82,348.90,372.27,356.35,359.49,363.43,366.74,365.58,361.75,360.09,358.26,360.47,364.21,364.62,351.14,353.33,353.90,347.90,350.65,355.38,353.11,356.51,351.89,350.84,358.42,349.94,356.07,350.67,355.52,362.81,366.60,362.54,361.68,356.40,357.52,354.51,362.01,372.19,372.00,371.94,368.74,372.18,369.78,369.07,367.80,369.29,364.08,357.91,360.35,359.34,358.91,354.61,358.27,356.34,365.75,366.81,366.44,366.03,367.35,364.62,L5
2004-09-19 21:42:41+00:00,343.22,354.68,353.62,350.96,349.80,351.46,352.03,352.78,354.77,350.89,346.43,319.32,338.88,350.75,344.28,,,,,,,,,340.24,352.52,346.83,342.40,336.06,332.29,327.90,339.43,332.21,331.62,336.83,346.86,341.16,338.01,335.11,333.90,330.34,336.82,331.77,338.69,353.03,344.53,330.75,339.24,345.03,351.60,344.77,341.67,337.42,337.71,347.02,351.35,357.48,360.70,358.73,355.39,346.52,354.13,359.72,348.77,336.70,332.04,342.77,332.42,,,,,,,,,345.91,343.71,350.88,349.10,355.66,355.34,351.55,347.39,336.91,334.83,348.83,349.20,357.30,357.61,354.64,358.29,354.40,348.62,346.77,338.48,343.29,355.02,371.58,370.37,355.79,355.44,348.68,342.65,342.37,342.87,342.09,342.09,338.43,335.63,338.53,347.44,347.06,352.06,352.01,335.10,331.93,335.44,335.81,339.91,339.70,338.83,338.23,337.63,335.75,,,,,,,,,,,,,340.63,333.42,338.58,344.64,343.11,341.96,340.89,340.38,346.50,344.69,345.05,348.86,352.10,350.29,355.19,348.31,351.02,348.77,345.15,347.21,345.14,341.46,340.24,334.87,335.46,343.34,343.35,344.80,344.60,343.20,343.51,352.29,344.63,L7
2004-10-13 21:38:32+00:00,349.87,,,,,,,371.05,373.12,363.65,368.98,369.65,362.97,363.68,363.80,370.29,368.39,363.16,362.35,367.43,366.11,363.87,367.69,364.92,362.32,357.08,350.82,344.83,341.61,333.56,345.95,346.57,348.01,350.73,358.62,356.03,351.74,353.63,353.08,349.59,345.32,346.88,345.51,347.51,348.20,343.61,348.83,353.91,347.37,352.68,339.59,342.75,355.16,360.44,366.30,376.59,370.84,365.10,360.89,359.17,360.68,361.50,351.19,346.14,351.74,341.12,345.08,339.47,332.63,326.44,319.66,323.69,332.27,343.37,360.51,361.55,360.64,355.85,357.69,355.16,353.77,354.22,348.44,345.48,342.97,358.41,362.65,368.86,366.57,361.80,364.97,358.92,355.24,351.15,354.56,360.19,369.30,388.32,375.13,363.83,361.08,358.55,352.37,349.01,344.54,337.94,336.92,331.77,335.59,345.01,351.65,367.54,355.58,347.37,355.65,349.16,345.83,336.59,339.87,339.70,344.70,349.21,355.34,360.79,356.78,346.89,340.96,331.06,326.16,325.22,331.06,320.22,333.18,351.48,359.04,355.00,346.36,346.58,350.11,351.53,348.57,347.07,348.99,347.84,352.35,359.41,366.03,360.20,357.97,360.58,361.64,355.79,358.89,355.91,360.94,350.02,354.02,354.25,349.34,344.95,341.53,343.56,343.84,349.81,351.38,356.13,353.55,349.81,348.49,L5
2004-11-06 21:42:59+00:00,,,,,,,366.21,368.73,375.83,371.56,369.37,371.62,367.67,366.42,362.70,365.87,369.30,366.65,368.69,372.02,373.40,364.13,369.74,367.18,366.95,369.29,355.23,350.25,347.74,347.43,350.71,350.52,347.98,348.26,359.88,358.06,352.25,351.94,349.37,345.30,343.36,350.63,350.50,354.68,351.27,347.80,360.24,358.60,361.78,365.75,353.38,357.51,360.96,368.02,,,,,,,,363.23,353.48,348.68,347.50,338.11,344.50,342.67,336.42,332.80,326.48,324.19,333.98,350.28,363.07,366.11,363.10,367.62,366.81,366.90,362.69,366.52,355.10,347.61,344.90,357.39,360.95,369.52,368.51,370.79,368.94,368.02,356.98,360.52,353.50,365.68,368.73,382.66,377.67,367.47,369.26,358.88,359.79,349.35,345.97,336.54,335.35,332.98,,,,,,,,,,335.32,339.27,336.06,340.20,346.17,351.67,365.57,359.71,360.14,347.24,338.77,335.66,328.73,331.23,335.72,333.74,344.49,362.15,356.31,358.15,353.21,349.11,351.20,347.58,347.38,349.07,342.85,343.38,358.52,366.52,365.43,365.61,362.10,350.66,353.04,357.24,353.96,362.30,358.87,352.52,354.56,351.02,352.41,348.26,346.93,348.77,349.81,357.16,,,,,L7
2004-12-16 21:39:46+00:00,344.36,348.97,350.79,348.76,350.96,355.49,351.15,358.51,351.78,345.41,343.20,346.99,341.30,350.80,350.71,344.39,349.23,360.70,352.62,357.12,347.38,353.73,357.70,354.48,357.01,343.99,340.67,339.32,337.89,327.11,331.31,334.22,335.63,345.99,349.91,339.19,333.27,328.89,328.71,329.48,321.89,321.20,334.35,352.72,344.17,339.91,342.29,339.94,342.11,325.85,346.67,354.74,352.82,366.82,366.13,364.35,360.13,360.94,346.83,345.62,342.99,338.30,339.25,342.00,337.09,342.69,341.76,327.18,320.17,308.55,303.47,311.46,326.73,348.47,354.29,354.71,356.59,345.47,342.86,343.66,341.42,333.62,335.71,334.41,346.16,352.36,363.32,354.56,345.29,343.01,342.31,346.18,338.20,338.00,342.87,359.51,370.00,379.92,375.99,362.39,358.76,353.99,340.43,334.15,334.44,335.93,333.60,334.13,338.30,349.19,355.94,359.88,357.77,349.53,348.99,338.95,330.63,335.63,338.95,336.97,335.38,340.27,346.58,352.42,342.83,338.22,338.09,330.21,330.39,322.25,316.42,324.32,331.93,349.27,354.52,350.82,344.80,341.69,338.18,347.32,341.27,338.62,342.65,339.78,345.76,358.42,354.92,356.00,347.89,349.57,350.29,344.95,347.03,352.69,352.97,354.16,345.76,340.39,338.68,346.71,343.25,347.17,348.20,349.67,350.44,348.37,343.39,352.58,352.26,L5
2005-02-10 21:43:38+00:00,363.94,,,,,,,,,383.61,377.14,379.69,386.05,385.48,384.14,388.01,389.02,383.95,384.12,390.49,382.34,381.36,383.48,383.86,379.20,372.85,366.89,351.73,353.80,343.18,358.55,364.44,378.34,378.75,375.90,370.95,359.97,346.87,344.47,342.87,352.68,352.30,359.31,,,,,,,,,,388.90,399.27,396.86,396.03,387.92,377.65,374.22,367.98,369.28,362.86,360.88,361.92,366.78,368.56,366.74,358.16,350.12,337.08,337.48,346.19,364.47,385.57,383.82,383.06,379.55,373.56,369.92,367.31,362.86,361.15,363.58,379.02,383.05,387.87,392.07,380.47,373.68,366.78,362.79,363.65,362.01,363.67,372.60,,,,,,,,,,,,357.01,358.91,369.94,375.50,378.74,373.68,368.72,366.71,359.46,351.46,349.99,353.36,354.35,367.26,372.46,380.69,376.61,373.63,368.17,361.19,347.82,344.37,339.19,343.18,344.64,356.40,367.75,376.20,369.44,364.09,363.63,358.14,351.19,359.09,351.44,355.78,356.02,365.44,375.00,381.78,374.05,369.01,371.84,367.40,366.22,369.46,377.53,377.64,360.58,365.08,,,,,,,,,,,342.21,344.84,353.75,L7
2005-02-18 21:40:42+00:00,346.40,367.20,365.74,369.04,360.67,364.65,365.14,372.23,363.86,360.35,360.10,362.48,365.69,364.85,363.20,373.91,368.00,371.94,364.38,370.24,374.29,374.86,371.72,365.63,359.41,351.90,348.60,343.13,337.36,340.15,348.00,354.40,367.36,363.97,360.04,353.79,337.29,334.69,336.14,338.37,344.64,347.31,348.21,341.31,337.35,353.07,349.23,354.26,353.60,349.42,344.07,355.60,369.28,374.19,372.82,368.75,363.61,356.07,352.73,347.89,349.12,351.33,346.68,347.81,351.26,349.51,349.49,342.02,335.37,326.76,328.44,333.59,354.56,369.61,364.44,361.06,358.28,352.55,354.95,355.73,347.11,343.54,345.23,361.31,367.74,374.17,367.00,368.70,359.92,360.19,350.31,348.22,349.33,349.06,356.63,365.47,380.92,381.33,380.65,367.66,364.77,359.68,352.01,340.28,333.68,327.42,336.67,338.41,350.39,358.96,367.00,352.66,351.39,345.16,338.63,337.90,335.79,337.18,337.00,339.63,344.78,358.78,362.62,353.87,353.22,335.99,325.68,321.47,319.08,323.19,325.28,332.41,348.31,357.23,348.60,346.01,339.81,335.56,329.06,343.32,341.75,333.75,331.88,347.48,362.97,360.03,359.91,351.57,358.50,354.00,355.02,360.40,370.67,360.45,354.13,344.51,336.85,339.58,347.71,342.17,340.64,341.38,347.24,353.75,347.23,342.67,342.51,343.86,342.88,L5
2005-02-26 21:43:44+00:00,347.12,358.05,370.10,370.62,368.62,364.44,362.26,361.62,362.39,358.42,358.30,361.83,365.13,366.16,361.37,371.64,376.69,374.57,366.94,,,,,,,,,,337.33,329.09,344.76,350.98,344.93,342.36,343.99,342.86,344.87,330.74,331.14,332.51,333.01,326.64,337.77,349.33,349.97,344.18,349.62,356.77,356.47,334.78,345.51,352.11,367.24,370.61,373.71,372.24,367.76,362.06,352.21,343.90,344.05,338.68,340.36,343.68,339.06,342.28,345.52,332.60,337.39,323.37,327.74,,,,,,,,,,,333.44,343.65,347.62,364.58,367.03,364.31,367.05,359.49,354.43,353.07,346.95,343.66,346.35,349.91,364.51,377.78,376.52,372.98,366.52,369.85,357.14,344.39,340.61,336.39,335.13,336.22,337.49,346.06,355.39,358.65,352.71,348.77,341.22,343.61,338.52,336.62,347.47,345.39,348.44,347.07,346.64,348.76,349.26,336.31,338.75,338.03,330.56,326.97,327.55,,,,,,,,,,,,333.35,336.04,341.89,350.23,355.10,358.62,352.70,349.94,348.88,344.69,353.22,354.46,352.98,349.45,351.88,350.45,350.45,342.02,344.12,340.21,343.60,345.16,343.78,344.90,349.20,344.38,352.14,350.05,L7
2005-03-30 21:43:44+00:00,345.10,360.27,364.50,363.52,365.56,361.00,364.36,365.92,364.90,357.18,360.88,363.67,352.19,358.35,362.05,368.89,,,,,,,,,,341.91,330.77,334.68,335.32,332.61,343.16,348.78,349.41,348.74,343.83,343.26,338.30,331.77,327.17,326.69,337.99,336.53,343.23,355.22,348.83,348.49,353.18,359.55,355.73,333.42,351.11,360.35,370.90,372.91,372.54,371.78,369.78,364.22,355.47,349.18,348.44,345.22,341.97,342.28,342.48,335.41,335.23,330.92,324.06,311.88,,,,,,,,,337.50,340.78,342.96,348.42,340.04,347.53,364.86,367.44,363.91,368.05,363.21,341.70,344.74,348.78,341.44,341.89,347.76,370.68,372.75,371.24,366.39,364.54,362.15,353.29,341.56,338.42,337.06,333.96,336.17,331.44,344.42,355.03,351.72,349.86,341.67,341.56,336.00,331.30,336.69,339.59,341.18,342.46,341.99,349.47,354.39,344.98,338.15,335.96,331.02,,,,,,,,,,,,337.71,335.86,334.08,336.59,337.80,340.48,353.03,354.33,354.89,345.20,345.96,345.04,344.84,350.37,354.48,350.44,347.90,344.41,342.33,336.84,335.22,332.47,345.54,336.88,345.23,343.11,335.43,336.51,333.14,334.75,347.60,L7
2005-05-01 21:43:39+00:00,355.69,371.90,376.80,373.51,380.05,377.61,377.74,,,,,,,,,,356.26,356.39,367.01,366.46,362.20,362.26,357.60,362.09,357.46,350.02,346.53,350.17,350.18,351.65,355.32,352.79,353.99,355.62,358.59,350.90,348.34,342.23,341.73,338.59,348.66,350.92,352.01,355.08,355.17,358.95,349.38,356.05,359.93,361.14,360.58,370.43,376.71,372.34,363.78,366.73,361.39,359.30,360.46,364.69,360.25,356.04,,,,,,,,,345.55,354.23,368.88,370.69,362.70,361.19,354.92,352.67,354.46,353.26,354.56,355.72,358.71,364.56,374.77,374.61,368.43,365.23,360.57,360.06,357.18,363.44,359.90,368.50,372.78,375.20,379.23,376.67,372.92,366.43,358.84,351.36,349.06,343.53,349.28,344.28,352.32,357.37,354.20,361.46,365.87,365.35,357.14,354.38,347.18,350.37,,,,,,,,,,,,,,331.51,346.34,349.78,351.86,354.08,353.27,352.27,348.03,347.63,349.66,351.35,347.17,351.80,352.15,356.28,356.63,358.75,362.96,358.41,354.51,357.25,357.93,359.96,361.80,361.83,354.91,354.30,354.49,348.18,345.49,352.23,352.39,351.03,352.66,351.55,356.38,354.57,354.54,354.01,357.93,L7
2005-05-09 21:41:19+00:00,,,,,365.08,366.07,362.45,370.08,367.83,367.59,358.23,358.08,355.03,355.36,365.71,359.80,358.62,363.87,357.82,358.14,355.15,354.13,352.55,355.29,356.79,351.12,343.01,342.12,338.40,338.74,344.75,347.32,349.48,350.48,344.23,343.18,337.83,333.70,329.13,338.78,343.20,338.97,339.62,355.92,352.80,354.75,354.80,357.96,352.10,350.23,354.21,364.48,373.81,370.33,368.14,363.66,359.55,359.96,355.03,349.94,351.50,350.25,352.41,346.72,351.80,344.53,343.70,348.01,335.43,335.24,335.33,337.55,357.33,362.94,354.85,351.82,353.49,355.58,,,,,,,,,,,,,,,,352.62,361.99,373.27,372.28,379.29,371.86,360.18,360.18,347.63,357.22,355.91,336.97,343.29,347.75,346.73,345.21,351.27,351.95,348.54,353.17,343.66,346.34,344.06,341.24,341.83,349.32,347.71,347.02,348.82,356.52,356.71,342.80,334.83,331.39,338.37,330.84,332.26,336.57,333.06,343.28,346.17,349.27,343.06,341.81,338.62,337.98,333.96,339.12,336.79,338.22,342.23,348.08,350.61,357.99,355.22,357.65,355.34,357.40,357.39,356.85,356.38,349.33,352.67,352.49,,,,,,,,,,,,,L5
2005-05-25 21:41:28+00:00,357.60,369.90,368.91,,,,,,,,,,,,,,,,,,,,359.40,360.10,364.78,358.13,349.34,341.04,348.03,356.05,363.01,369.48,357.89,353.40,356.68,357.31,348.05,340.16,341.58,345.89,356.70,352.37,353.68,366.70,349.74,353.11,353.95,355.12,359.27,353.34,354.89,372.20,374.81,375.80,370.62,366.86,369.98,366.69,369.57,348.47,352.21,353.13,356.42,353.86,361.48,358.49,354.76,350.64,343.20,344.74,346.21,353.68,365.57,367.68,373.32,357.81,355.30,351.42,354.86,345.01,350.94,353.38,355.42,355.31,374.32,378.50,369.06,367.01,364.78,363.24,363.30,363.46,363.69,377.44,367.10,376.94,376.88,384.94,374.67,362.64,369.41,357.39,351.45,347.32,347.64,349.64,351.76,349.87,354.73,365.56,375.20,375.78,374.13,356.12,348.18,348.39,343.50,357.79,359.53,364.10,359.62,349.91,357.44,357.06,350.41,,,,,,,,,,,,,,,,,352.83,356.15,357.68,363.60,358.00,363.87,358.18,360.07,364.80,363.64,362.91,359.22,364.52,368.25,355.25,359.87,345.06,347.79,343.25,346.26,351.61,348.00,353.24,349.80,349.57,355.96,350.78,357.07,L5
2005-06-10 21:41:36+00:00,335.25,351.10,362.28,354.00,355.44,,,,,,,,,,,,,,,353.80,352.76,349.56,351.86,346.17,345.99,347.29,341.93,341.21,337.94,348.92,355.01,352.21,348.82,347.72,342.48,340.16,337.74,334.18,329.22,334.69,336.79,342.93,339.36,352.55,352.05,350.67,354.24,350.21,335.52,352.20,347.91,359.58,366.02,366.44,364.71,360.08,357.24,360.34,357.34,348.75,341.75,340.16,338.64,343.88,344.16,341.28,329.07,338.85,336.96,332.80,326.50,327.12,332.47,350.86,342.10,349.42,349.99,348.24,,,,,,,,,,,,,,339.45,339.13,349.65,349.27,354.65,359.28,365.47,358.03,350.26,351.92,344.83,339.15,344.01,344.98,344.60,336.64,343.67,340.00,342.40,346.40,346.27,342.44,344.07,343.04,342.56,339.37,344.29,345.04,344.23,344.71,336.92,344.10,339.74,329.52,,,,,329.53,325.69,327.31,333.18,339.75,341.13,339.51,335.63,336.11,334.87,337.84,339.99,340.63,348.39,341.11,344.83,342.99,344.26,346.41,353.25,350.19,354.01,346.74,350.80,343.81,351.05,343.16,345.10,344.10,337.53,338.64,335.06,334.53,336.44,343.82,346.11,336.25,337.44,338.22,341.75,L5
