,dates,mex0205-0000,mex0205-0001,mex0205-0002,mex0205-0003,mex0205-0004,mex0205-0005,mex0205-0006,mex0205-0007,mex0205-0008,mex0205-0009,mex0205-0010,mex0205-0011,mex0205-0012,mex0205-0013,mex0205-0014,mex0205-0015
0,1985-09-26 16:41:31+00:00,,,,,,,,,,,,,,,,
1,1986-04-06 16:38:23+00:00,231.98178189608936,236.79626026207532,221.1650633230862,220.65541542299204,219.41902040778533,220.18967247971227,222.21925048317675,221.543209167361,220.4624248811967,223.25122080820174,227.93333928125455,231.85588698203495,240.24142785666223,242.064211030739,238.80550002971177,234.31911207077286
2,1986-04-22 16:38:01+00:00,232.1748956499465,231.8633076817386,218.96327130038964,221.23902085724882,218.36952409571055,219.1860929671301,224.71589901326493,218.8942965657771,218.44012479024295,223.7777237539559,234.90864566683192,236.79424190744825,240.39046985039823,243.57697746904935,246.2455118371668,239.3075597529391
3,1987-02-20 16:33:22+00:00,229.49611513905458,216.251477543136,198.5631119509052,200.28666239005966,203.17154700263035,209.15452008231225,213.1464028139112,213.35224503799483,214.17644728232096,217.06207029780893,226.3617348999006,224.05227806437003,234.2638333749099,236.05696015314356,229.9420255747713,218.88414769259205
4,1987-09-16 16:39:39+00:00,253.41123024279074,245.6346065918016,225.2814896466364,214.22613140378542,201.74623940119034,204.94376039179497,212.50215430356513,206.9059417893909,208.35604876305558,204.7833725597851,206.6715963786351,212.42441469287553,216.86891629072286,212.6348644289841,213.44614021550566,210.97103435283702
5,1990-01-27 16:34:27+00:00,260.8896290580971,259.1735903049163,234.46561500548995,218.672376912571,215.00515557956555,215.03194803268755,220.95498163903298,205.4205681908095,210.6319352931088,217.7539898731485,217.32429309812775,223.3458466989863,231.59877496475957,239.16063194692128,239.71106687347427,230.37418079067842
6,1990-02-12 16:33:57+00:00,254.9904391394288,249.9752701925888,231.54299010463436,230.88629442626993,219.5912586632631,222.8597569937922,221.8030214436417,221.69128790392324,219.21208452222754,221.93843153403813,228.39067123114026,231.07492310574318,244.12088265880945,245.38697817254834,239.87722071172325,228.96862464175632
7,1990-03-16 16:33:16+00:00,259.2966472605023,257.25467360490745,241.97159100727546,241.05700769830423,241.80921906060124,234.30215631211908,231.45557755589257,233.9519999628479,233.52429708457257,230.86662651195792,231.4068180822655,236.25845692685013,244.61692439406343,246.27744291242504,239.3411460504248,231.96887045349786
8,1990-04-01 16:32:48+00:00,258.15615740160456,255.95457015352744,247.4668471487045,244.40412347811588,236.46605685272434,239.2679362680853,240.32161781899157,238.11330056187055,236.2619125540073,238.54098515798216,244.13982693295384,249.3384317797286,248.09809125672282,245.8160975912517,239.81173731300692,234.1616132848056
9,1990-05-03 16:32:29+00:00,253.22889441028576,250.9720069361945,242.05579917582384,236.57361015998254,228.01620493880793,227.45385671521188,230.19106211465257,229.38316423179336,230.45016185774043,231.22452057904647,231.62563248977568,237.4462307676623,244.03059627575226,245.7123587707751,240.19644783320416,235.60054450306353
10,1993-01-03 16:33:52+00:00,305.0117594512285,293.61826044650616,257.78095992332914,239.6020025592977,227.06729400211265,228.03240361392022,225.98548361247222,208.99676703029954,202.98874799234343,209.46537926293416,217.9221958686839,221.51649633741218,226.29636827802366,224.2568136238269,229.20676466746656,224.24450202555317
11,1993-01-19 16:34:27+00:00,318.7871021115928,300.7120479236116,274.34377264513125,251.9584777423818,234.37260707923562,229.7155806557168,228.9987737717827,218.8092116306569,213.78268371252102,212.98027801019833,217.10981963608,219.87386294151457,224.36483542388348,229.29210001679968,219.4925987067931,216.6006989157212
12,1993-02-04 16:34:14+00:00,319.93339725227696,316.5502427666177,284.67143677854216,261.3794916644434,248.04622414041896,234.8427079478974,233.80681988427378,227.37303322254567,226.00169901663108,229.04165419538057,230.52343628791252,225.69266682425385,231.06564378707063,236.7399399163169,228.88049244735956,226.3610128429749
13,1993-02-20 16:34:20+00:00,277.3043436545937,278.36558103227577,266.2614532127133,257.36357141457626,241.82240571153665,232.49742620529997,234.9476309456772,225.50452442662962,214.40994636549053,211.37542642662996,219.0500219197998,227.20210915314638,231.8942359870567,227.87841608230715,224.3217003141219,213.5641927187402
14,1993-03-08 16:34:54+00:00,295.8440953285069,300.0816227746471,287.570554076289,271.26830366275436,271.2303524044249,261.0846181169291,258.92685037090035,241.98095663839726,229.2451651503742,227.16482291989348,233.84453305172514,238.13810532870804,243.17556808132676,239.56420179061735,229.2080241913106,225.52231949679035
15,1993-03-24 16:34:54+00:00,282.0927506398967,280.2794148459301,254.87632183417992,245.47057581865596,237.26332093301826,228.43732243566936,227.93681820223676,221.5789113788531,222.46988236625992,216.49725194742484,229.27487766843774,231.48915248610285,240.2625555302646,235.48831397736578,231.19690582159137,223.57908529706106
16,1993-04-09 16:35:02+00:00,281.1520067393486,296.61267635095993,284.3081626331881,277.5492823057702,258.00708097384097,246.349368172905,246.1780146548822,241.55087128132746,237.24647051888022,234.2274753705692,233.5736984248833,236.68131210054779,235.42598260944735,237.64842059422463,230.61244258131714,222.07750314947785
17,1993-04-25 16:35:11+00:00,272.64184315221604,277.2924194552693,264.1633276835514,265.1718671954392,245.69738033858792,237.92447029042907,241.75278872110812,228.6521019658088,228.30610888625216,232.5711857950326,228.39723400557915,229.06639048963368,233.89348336057446,229.25129577334468,222.9293207886454,213.29294766489303
18,1993-05-11 16:34:50+00:00,279.5238842318378,281.9782555051883,271.7909378979492,264.96721408012127,257.0123730430338,250.3934816778333,254.6145420617145,244.9148968005182,241.0002192054581,242.7909025945994,245.46601803044624,246.04117211707236,250.51409377408416,244.85884606388717,238.57431173704896,230.90346390183916
19,1993-05-27 16:35:17+00:00,272.7952432545557,272.6778946919712,264.06234653481863,266.0340903187974,261.2300904003013,260.0440408105845,256.83535182624166,242.64380030123803,238.53918515247136,228.7890705201739,231.57320806250843,243.32687887393845,245.89344093187535,242.84279763739215,236.12921779988665,228.82001097465357
20,1993-06-12 16:35:17+00:00,276.32817768736766,283.28616071765674,276.27431011649014,266.9284296121908,264.2854630247453,261.919245081889,260.03305245269866,248.26086914575762,242.44784094968833,241.12336348798513,237.10954316666653,242.35676434353405,244.81438343732688,241.07502879763737,237.84445476456466,227.72789697631725
21,1993-07-14 16:34:46+00:00,283.23393901734414,279.3740715633971,279.3496876142563,279.58858866886976,273.3770409685666,258.583742423773,251.69100639200676,232.83600543581113,237.7393108440799,230.06377629876417,228.68213689773194,228.74550407262282,230.79431523099615,228.10413287446949,228.06760231245835,229.1018366332583
22,1993-07-30 16:34:45+00:00,274.4894024213935,275.59067194658905,268.2860438363251,263.095095877082,253.96178592671964,248.96087139448073,246.55766202999249,237.50876804277203,229.75615343218186,233.1741601884737,221.25418162910938,227.55328783083314,227.84530244095117,222.09749790035582,223.3669510564182,214.53786803150368
23,1993-09-16 16:34:41+00:00,,,,,,,,,,,,,,,,
24,1993-11-19 16:34:17+00:00,256.3819341935178,267.93424509822773,271.0243786682322,280.12224558170095,269.51088658127924,257.30615490563696,247.91403618448047,237.4866010723563,236.98194361898487,235.17892691942998,239.10650329983014,232.36208127415404,236.7814341727388,234.6898238357752,226.290713920166,221.12820051879515
25,1993-12-05 16:34:14+00:00,264.51458021055146,268.09245051161685,266.958722860729,280.132244162166,266.4487417958665,264.5931219091866,249.6026087526599,243.8160073236642,235.80214800592157,231.79276230090818,234.0591590371341,229.37906710338305,240.22625388270887,235.24231567071192,231.54637703065995,228.95950443580568
26,1994-01-06 16:33:53+00:00,283.5340944216393,292.93139947380536,290.0942662490729,293.724863186759,278.5193076135871,270.5313490235628,263.85096118942084,252.29563265587115,239.8687075435481,245.7068985159186,244.4607470912018,245.19013005901357,248.82676932475417,240.51880045997646,234.5121656387482,229.3321475136236
27,1994-01-22 16:33:38+00:00,295.3699716123393,306.7745176623557,299.1220584343645,299.9587281886092,287.1125230063418,280.40750787799954,268.28904685051,257.09436213528227,250.76786986498743,245.7891366710817,247.9351738185038,246.25337296487672,250.37934623257058,245.98193331635062,243.5773821526794,236.2393351507596
28,1994-02-07 16:33:30+00:00,284.45547902123377,300.4311211271686,295.66780109330665,295.2533186531066,284.5782091571277,264.4212521510255,253.81201148358124,242.31682024282853,240.59288728037174,239.4423231325608,242.53175795535728,251.3635168578939,248.1943838643751,245.76174989103393,238.55934208322526,231.6464678815093
29,1994-03-27 16:32:47+00:00,277.4041392653498,298.59700783653193,300.8256874806578,293.43136448914305,279.81929073035906,264.33208691250707,256.3047883015977,248.3370939728878,244.02796788946625,242.6013069008454,243.8175619873451,246.17473801897162,251.51760659925984,252.8717728703023,243.81352223815318,233.90029361374366
30,1994-04-12 16:32:52+00:00,269.41177565287916,280.70243927291335,295.43317528123845,294.0339800580335,279.43017150575764,263.1267536065242,256.96042017170527,249.70018082387952,241.16993922639267,240.51103069827187,236.9859926317084,238.82571658813143,245.83633368700197,242.51286128780941,239.9198451800486,229.42461318392841
31,1994-04-28 16:32:11+00:00,271.9750686288477,293.8311977656544,305.7076019741154,309.4641177008971,296.9945816486868,283.63047378485123,272.4602038093121,256.6556359518441,248.58193318801108,251.26468344298854,255.68185702898455,249.23604455233945,253.8418228045805,253.30662997737204,244.34704129776304,240.81272871088123
32,1994-05-14 16:31:53+00:00,269.2266882182728,290.0682335575668,297.86602605292455,298.1633194923206,290.09299677302755,272.17106586391066,255.37377501964662,248.52063017641862,238.5983654951195,243.9435513538465,241.75755506807113,248.6617099687017,243.75663506847854,244.3567150249259,235.52358367630987,230.5148799634915
33,1994-05-30 16:32:00+00:00,277.22377124069305,292.33459058180097,299.2367788162402,306.1673942688917,289.01900346831604,276.97242857632205,261.4184598962271,246.63352868190572,237.6486619908856,237.89513626391474,243.05664912052285,244.50976577780352,246.53321118262076,240.87279815743392,230.84675481093393,225.64168369809175
34,1994-07-01 16:31:16+00:00,271.126495803243,283.43100266495185,280.0705271399388,283.42527083114817,275.56480237518724,257.9775324801603,267.3624652861295,253.38059226208037,240.56778786222898,234.13683480661805,243.11611470177036,245.69059578966096,245.30393450674873,244.92265128586106,236.66967783224848,232.75576892852732
