dates,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034,satname
2002-02-18 21:42:30+00:00,329.49,320.57,323.16,328.60,332.46,334.20,346.39,348.00,345.64,346.29,347.47,350.21,356.44,360.13,365.11,368.16,360.40,358.40,366.52,370.80,370.38,382.58,370.16,365.33,361.53,362.53,367.47,363.50,361.15,359.15,346.00,357.57,358.59,369.97,368.25,L7
2002-04-07 21:42:28+00:00,,,,336.42,333.63,343.13,353.44,356.65,354.51,353.74,348.19,351.57,356.65,361.94,366.68,369.07,368.54,362.95,364.39,367.07,380.62,382.05,376.64,370.57,371.87,367.39,372.00,371.18,370.65,361.82,354.74,356.97,362.53,376.08,373.11,L7
2002-08-29 21:41:39+00:00,315.59,312.40,320.65,334.90,325.55,325.45,335.68,341.03,339.69,342.88,349.31,352.47,353.75,355.53,362.31,358.68,356.91,356.37,350.37,351.40,364.95,369.90,366.87,359.66,363.19,364.07,370.56,365.74,365.07,358.04,348.54,356.38,359.05,366.67,372.41,L7
2002-09-14 21:41:31+00:00,332.96,326.08,328.01,344.28,339.23,338.95,344.56,354.05,348.25,350.99,354.20,357.31,358.00,361.33,364.67,364.16,361.00,359.23,359.11,357.32,365.70,371.12,363.87,364.19,366.50,364.97,368.56,365.66,365.66,358.06,350.63,356.91,361.31,372.32,375.18,L7
2002-11-01 21:41:30+00:00,328.69,325.48,329.64,340.04,346.36,354.11,357.38,356.23,354.91,356.04,358.16,362.91,364.51,365.14,361.85,364.85,355.87,358.34,349.28,350.41,358.69,368.19,360.98,361.38,359.14,360.49,363.40,362.72,362.57,354.25,346.77,354.19,357.61,375.64,375.16,L7
2003-01-20 21:42:09+00:00,340.59,335.57,331.16,350.54,345.58,350.19,350.13,349.73,349.66,351.74,351.70,358.26,365.74,369.69,367.94,366.72,364.09,363.74,357.52,362.34,367.64,373.03,368.36,360.98,357.75,361.63,366.58,365.47,366.07,356.50,349.73,356.96,356.28,367.46,369.12,L7
2003-02-05 21:42:17+00:00,340.97,334.23,336.86,351.68,348.80,348.37,341.91,348.45,353.02,354.40,352.97,347.53,362.32,366.70,366.51,362.73,364.65,361.04,357.61,361.55,367.24,370.09,368.00,358.81,360.47,363.21,367.24,364.34,364.40,352.87,346.20,356.74,354.26,363.47,360.05,L7
2003-02-21 21:42:20+00:00,358.89,345.42,354.94,365.06,363.26,360.91,364.32,359.34,360.10,360.62,363.99,367.80,373.08,378.81,376.64,369.96,369.16,377.74,380.25,377.83,378.73,389.47,377.85,375.29,372.69,369.41,374.06,375.76,373.37,366.42,359.18,365.17,368.20,385.71,382.69,L7
2003-05-28 21:42:22+00:00,335.35,326.01,335.85,333.50,333.93,340.63,356.40,356.35,342.64,348.93,352.26,354.53,363.36,361.32,359.46,362.01,356.46,362.89,360.44,360.58,366.49,372.48,362.27,365.20,359.92,364.67,366.91,373.69,375.69,364.60,358.55,375.13,373.14,381.21,386.82,L7
2003-07-15 21:42:14+00:00,329.59,330.06,330.89,337.06,344.72,346.56,352.05,352.08,354.47,356.18,,362.00,365.17,373.08,368.49,365.11,362.49,364.90,359.41,362.78,370.38,380.53,371.30,,369.76,370.59,372.24,372.66,375.06,361.59,356.82,360.94,361.14,380.44,379.96,L7
2003-08-16 21:42:04+00:00,319.76,301.54,315.97,,307.60,321.44,336.92,336.44,332.92,328.39,339.14,,,352.96,359.00,355.81,353.75,354.84,345.33,342.44,356.90,365.38,359.78,352.31,,,361.08,362.72,358.90,350.98,339.95,352.09,341.01,358.62,358.87,L7
2003-09-25 21:31:19+00:00,334.22,324.62,328.07,335.07,333.21,329.06,346.17,352.45,341.98,342.34,344.78,345.75,353.45,367.95,361.24,354.59,349.64,352.14,346.88,343.69,356.71,364.75,356.05,353.99,353.87,351.55,363.60,366.04,363.53,352.51,347.92,354.94,352.42,367.52,367.70,L5
2003-10-19 21:41:56+00:00,345.71,337.60,338.06,343.50,340.85,,,356.19,347.26,349.50,350.70,352.96,365.36,384.39,368.73,366.28,358.63,362.80,,359.81,363.51,371.07,365.40,359.35,357.26,356.71,367.09,365.79,364.28,356.20,352.55,358.20,355.85,373.60,374.38,L7
2003-11-04 21:42:03+00:00,,330.00,331.16,339.95,333.16,341.32,353.81,355.46,339.87,344.86,343.87,347.90,,,365.58,359.25,354.25,355.73,358.67,356.37,358.02,369.23,360.88,361.27,355.73,,,372.42,365.52,355.81,353.68,356.34,364.13,379.34,377.71,L7
2003-11-20 21:42:19+00:00,330.50,320.32,322.56,330.97,331.58,337.56,353.19,349.76,336.88,,,345.22,356.61,363.28,362.08,352.92,347.08,350.93,354.38,351.67,359.58,370.63,361.28,,359.92,353.74,364.14,364.86,362.65,352.77,349.34,355.84,358.04,376.40,371.48,L7
2003-12-14 21:32:14+00:00,353.40,334.46,342.29,352.82,344.21,343.63,355.17,373.41,357.77,353.65,357.59,361.44,373.96,366.53,366.48,361.19,357.61,357.79,355.20,366.51,373.29,384.21,371.13,367.98,361.99,362.20,357.49,357.17,351.41,345.96,345.63,,,,,L5
2003-12-30 21:32:24+00:00,351.89,339.51,347.24,350.63,350.44,340.29,352.83,349.93,338.87,337.09,342.31,354.55,367.33,364.94,373.06,365.68,374.44,367.92,355.75,357.86,363.57,364.18,360.60,350.79,364.39,364.73,366.96,370.21,369.34,359.19,348.10,358.68,359.48,371.16,373.91,L5
2004-02-16 21:32:36+00:00,331.30,329.00,331.67,333.34,339.23,347.20,358.31,347.03,344.87,345.19,342.42,346.55,354.37,362.71,362.59,359.34,355.15,362.07,359.40,354.99,362.46,367.17,356.28,352.96,344.83,348.42,363.53,366.65,360.40,348.02,340.33,353.60,357.63,374.64,375.16,L5
2004-02-24 21:42:45+00:00,344.31,,337.04,346.49,345.50,353.53,364.49,359.45,354.64,357.10,356.99,361.28,366.86,,,368.35,363.97,365.31,358.73,369.23,369.52,375.96,368.50,361.15,357.35,363.28,369.48,,364.26,356.92,355.48,362.50,364.84,381.43,375.52,L7
2004-03-27 21:42:57+00:00,346.22,336.64,336.84,,345.27,348.40,362.38,368.56,357.86,352.76,357.54,362.89,362.13,369.26,368.05,365.83,,369.70,372.77,369.76,367.69,381.00,368.54,365.21,357.69,360.20,369.59,368.92,363.46,354.58,351.68,362.73,360.39,380.44,376.70,L7
2004-04-12 21:42:51+00:00,340.92,330.27,335.63,341.31,342.60,347.88,359.11,365.65,,355.53,343.69,355.68,361.61,363.31,370.24,364.71,361.03,369.74,369.75,365.87,366.51,,368.02,364.23,358.23,356.75,,,,,,,,,,L7
2004-05-06 21:33:58+00:00,329.13,322.81,321.04,317.11,322.52,329.61,341.73,346.18,344.78,348.32,347.75,345.37,353.68,360.15,361.92,356.93,356.83,356.19,349.06,351.40,361.42,371.89,365.76,361.56,352.91,356.15,363.44,365.08,360.30,353.14,350.47,358.94,354.39,371.40,374.09,L5
2004-05-30 21:42:48+00:00,335.06,321.81,327.18,334.48,335.25,340.43,352.04,,357.10,357.09,356.56,352.24,365.62,362.56,363.03,370.03,370.33,366.33,364.38,363.85,,376.67,365.71,366.35,360.85,361.55,370.90,376.36,372.81,369.13,358.47,364.81,363.61,377.60,377.80,L7
2004-06-07 21:34:54+00:00,325.42,317.68,324.59,,334.24,338.07,347.20,356.86,359.78,357.97,356.24,359.36,366.43,367.72,365.98,362.62,363.55,366.28,358.14,368.17,373.99,,,,,,,,,,,,,,,L5
2004-06-15 21:42:41+00:00,335.86,,340.96,340.13,342.01,341.57,356.03,357.15,356.99,361.42,365.03,362.21,370.42,,,369.72,372.91,367.12,360.78,363.28,374.39,385.75,376.22,370.34,368.73,369.65,377.98,,,362.50,361.89,,,,,L7
2004-06-23 21:35:22+00:00,326.27,324.87,337.31,341.58,345.37,347.71,357.73,361.03,359.21,356.73,357.00,359.17,364.98,366.36,369.23,368.90,370.96,371.82,370.99,368.21,371.84,382.10,370.69,368.11,361.40,367.55,374.10,371.40,371.77,367.05,360.02,366.14,361.76,374.27,378.49,L5
2004-07-25 21:36:14+00:00,330.80,332.01,342.82,340.93,344.99,350.80,350.77,357.11,353.98,353.31,349.86,351.33,361.44,371.95,376.58,371.44,370.25,365.17,357.61,356.75,362.68,367.92,360.87,361.08,357.08,363.81,369.43,372.35,372.08,363.39,352.69,357.73,355.08,367.27,373.84,L5
2004-08-02 21:42:28+00:00,332.14,333.60,335.48,,344.66,346.33,350.34,360.37,357.37,358.72,353.61,356.98,361.99,367.42,367.40,366.76,,363.87,361.35,361.00,368.48,376.33,369.73,366.92,365.38,363.39,370.84,369.08,368.32,360.62,356.14,361.67,360.69,376.35,378.61,L7
2004-08-10 21:36:32+00:00,321.76,317.69,322.58,337.91,344.81,349.18,354.74,357.71,361.47,351.80,349.31,349.08,353.35,360.49,365.97,372.55,368.73,370.23,368.97,366.71,375.90,374.74,369.31,363.52,360.11,359.92,366.85,369.44,367.99,362.80,357.12,361.10,362.16,370.75,374.90,L5
2004-09-03 21:42:23+00:00,,321.02,332.25,342.80,345.74,349.48,348.22,355.98,354.40,357.69,355.89,357.74,,,365.96,367.76,365.94,363.94,357.55,362.57,371.25,373.85,370.98,363.84,362.76,366.12,,,367.72,359.95,354.82,362.46,361.10,373.09,374.16,L7
2004-09-19 21:42:17+00:00,331.78,327.80,335.34,340.14,,,355.37,357.78,357.63,355.63,353.73,356.89,364.23,367.73,369.31,369.59,366.13,,362.87,367.53,372.62,377.89,369.10,363.97,363.67,365.91,371.22,368.36,368.09,357.60,352.60,359.22,361.81,368.27,374.35,L7
2004-11-22 21:42:42+00:00,,,345.66,347.23,350.42,364.51,372.98,371.40,367.30,367.95,370.90,372.02,375.83,,,378.29,371.39,369.56,373.92,372.56,366.78,382.35,374.05,365.84,364.25,363.25,368.70,,,356.35,353.07,353.98,357.07,373.61,,L7
2004-12-08 21:42:50+00:00,348.49,345.20,,,346.78,356.25,365.22,367.21,364.21,367.23,361.30,366.72,367.84,369.99,373.56,,,361.27,363.37,377.95,367.95,377.01,371.07,366.48,363.01,358.55,366.94,369.64,361.91,,,,,,363.85,L7
2005-02-10 21:43:14+00:00,341.21,328.71,331.54,337.03,337.99,341.90,345.70,350.96,348.01,,,347.94,354.88,362.10,362.79,361.74,356.76,356.26,357.02,354.67,363.30,366.46,,351.96,351.84,353.81,359.09,361.04,354.43,348.18,338.91,353.95,357.05,367.14,360.18,L7
2005-03-22 21:40:41+00:00,334.08,323.53,324.27,332.72,334.29,339.89,346.06,341.87,335.92,339.67,346.10,348.08,350.38,364.64,367.72,364.21,369.05,359.92,363.88,359.35,358.86,368.25,362.09,357.72,351.28,348.04,358.63,363.54,360.05,352.49,348.37,354.80,358.59,371.35,372.96,L5
2005-04-07 21:40:45+00:00,336.00,330.79,332.33,337.43,337.41,343.62,344.26,338.96,336.17,342.17,344.33,347.41,357.60,367.48,373.54,371.06,373.67,370.99,368.39,367.42,368.20,365.11,358.28,354.71,351.86,358.38,368.09,369.50,368.86,356.56,356.67,362.04,369.18,376.58,379.94,L5
2005-05-09 21:40:56+00:00,322.71,328.80,337.90,340.81,340.74,340.76,345.18,337.90,342.32,340.26,345.38,349.98,352.84,362.92,366.40,363.28,365.61,361.55,362.96,355.68,360.66,366.16,360.10,357.02,350.19,353.87,367.82,370.46,369.56,363.96,354.88,359.11,357.30,371.97,376.27,L5
2005-06-02 21:43:12+00:00,338.50,341.10,342.68,,,340.74,354.71,353.63,349.80,354.17,361.12,366.37,370.38,376.49,375.55,376.94,,,372.65,369.79,367.65,376.37,372.45,366.57,366.92,370.18,377.70,381.05,376.43,367.46,363.68,361.48,370.71,379.25,387.09,L7
2005-06-10 21:41:12+00:00,348.08,341.46,351.50,356.64,358.27,352.70,353.96,357.06,350.27,351.51,355.10,360.64,368.90,379.17,378.95,379.68,372.36,375.75,376.80,365.08,372.09,379.15,375.33,365.65,360.96,375.64,385.09,381.98,376.81,368.26,359.42,367.68,369.86,377.11,378.88,L5
2005-06-26 21:41:16+00:00,322.85,319.63,327.68,329.54,341.79,341.67,357.68,361.82,358.63,355.67,351.82,358.19,356.51,362.89,364.61,365.76,366.59,375.33,372.95,373.49,377.04,387.10,378.92,367.52,360.55,362.98,370.38,372.44,373.04,359.09,353.59,360.69,360.62,372.47,381.09,L5
2005-07-12 21:41:23+00:00,336.03,333.40,333.71,340.73,337.77,337.94,345.49,347.24,345.37,345.83,350.17,360.60,363.19,370.07,368.12,372.06,366.00,357.96,359.45,351.85,359.92,367.31,361.65,366.89,367.21,372.56,375.39,375.12,373.57,362.03,356.77,356.32,354.80,360.85,376.42,L5
2005-07-28 21:41:34+00:00,341.74,331.03,340.73,331.26,326.36,336.76,344.68,339.31,343.42,348.33,360.72,367.25,365.93,369.72,372.35,375.98,355.68,353.74,346.37,348.78,359.38,363.78,369.68,369.20,363.65,366.01,371.93,377.96,372.09,362.12,352.80,356.78,353.81,361.37,373.09,L5
2005-08-29 21:41:46+00:00,350.76,334.03,317.20,335.37,329.28,331.64,344.98,347.80,351.12,348.81,359.24,353.91,368.32,374.90,347.02,339.74,338.14,346.50,346.17,344.89,364.67,376.19,370.91,369.66,360.36,358.79,368.41,376.21,373.19,361.13,355.48,362.83,370.45,386.84,384.73,L5
2005-09-06 21:42:48+00:00,346.97,336.99,334.07,349.90,344.83,348.56,359.84,358.04,351.61,353.27,357.61,,368.62,370.09,366.46,362.35,360.02,361.20,357.94,360.86,367.45,370.97,366.84,359.12,,362.84,367.14,371.09,369.29,358.76,352.79,360.32,361.98,381.77,378.73,L7
2005-09-14 21:41:48+00:00,344.27,328.94,328.63,340.49,331.60,335.05,343.36,340.98,334.57,346.31,352.66,351.31,358.39,364.72,355.24,348.02,369.97,,365.50,359.69,359.89,367.37,363.85,356.81,353.41,352.05,358.79,366.93,368.62,353.38,350.49,353.99,356.76,369.22,369.17,L5
2005-10-08 21:42:41+00:00,348.96,,,342.10,342.76,343.88,348.88,352.47,349.31,354.10,355.70,356.79,363.97,368.13,,363.00,359.31,361.98,360.19,360.54,367.94,372.26,367.81,358.26,355.49,359.10,364.11,,,,,,,,,L7
2005-11-09 21:43:06+00:00,353.17,345.24,353.62,360.43,362.96,356.04,362.09,367.13,370.99,362.58,368.51,361.27,,374.56,370.63,368.49,370.04,375.93,372.17,373.66,377.38,378.35,368.14,366.41,363.48,,,371.62,369.62,357.47,355.41,359.62,358.58,379.72,379.74,L7
2006-01-20 21:43:37+00:00,337.81,335.09,344.34,345.86,338.68,343.68,342.33,350.32,346.72,348.36,348.36,356.99,359.20,365.60,369.16,366.45,362.27,356.93,365.30,366.94,364.72,366.95,361.59,364.07,359.16,362.87,367.25,371.16,367.41,357.55,354.78,358.49,357.03,374.84,375.94,L5
2006-04-02 21:43:44+00:00,343.52,336.14,338.85,350.72,,347.49,357.14,357.22,358.65,354.23,355.81,363.29,365.72,370.97,368.77,367.35,,,372.19,372.20,373.38,380.81,370.82,371.76,363.54,365.55,372.65,373.49,372.66,358.62,356.27,359.56,356.92,368.77,377.64,L7
2006-04-10 21:45:17+00:00,330.18,327.31,328.14,333.79,336.25,344.79,348.08,347.96,351.82,345.73,346.28,353.98,361.02,363.75,363.96,360.82,365.16,364.54,366.65,363.83,368.15,375.44,365.57,361.09,358.17,358.43,370.34,372.04,367.29,362.15,353.72,360.94,356.91,377.62,377.76,L5
2006-04-18 21:43:39+00:00,338.20,337.26,343.06,353.05,351.84,353.19,,,355.81,356.16,354.55,360.88,363.65,367.03,368.25,366.01,368.47,370.74,372.99,,376.76,381.88,369.28,367.50,359.08,365.30,371.21,373.14,372.18,363.07,359.75,364.66,361.42,378.62,379.80,L7
2006-05-12 21:45:46+00:00,323.58,321.38,327.39,,344.83,346.92,348.02,342.96,344.14,342.36,341.53,349.29,351.69,354.54,353.29,353.76,357.53,364.07,363.36,365.56,368.12,367.78,362.22,359.69,353.84,356.42,358.15,364.55,362.97,352.00,353.34,356.06,355.78,371.64,375.16,L5
2006-05-20 21:43:44+00:00,336.60,333.34,332.33,348.31,352.22,351.25,345.92,338.23,,,345.21,348.20,351.10,354.49,353.18,349.14,356.87,367.42,360.58,362.87,366.59,,,365.25,357.85,359.95,368.59,369.69,369.39,356.43,355.61,365.23,358.32,372.53,376.89,L7
2006-06-05 21:43:42+00:00,,,336.57,344.97,346.90,347.24,357.24,357.54,347.66,347.99,352.03,356.00,,,366.05,365.42,359.04,368.28,362.55,360.27,371.50,379.61,372.76,368.22,364.83,361.66,,,374.07,362.86,362.84,364.57,367.84,380.00,387.79,L7
2006-06-13 21:46:13+00:00,341.91,330.21,335.83,345.68,351.79,350.67,353.61,350.24,344.58,348.65,349.69,353.24,357.47,362.92,367.88,367.51,364.30,366.47,359.92,358.39,367.42,371.09,361.81,359.97,356.78,357.70,371.24,375.58,375.15,364.66,358.68,361.52,356.15,371.40,380.69,L5
2006-06-29 21:46:28+00:00,333.08,330.07,333.49,325.30,336.13,338.89,341.66,336.44,340.91,339.25,,,,347.73,349.36,341.14,349.79,344.41,338.76,346.91,360.89,368.43,368.53,369.04,367.92,367.71,373.89,379.04,381.54,374.87,364.12,363.24,363.14,377.03,382.26,L5
2006-07-07 21:43:31+00:00,326.05,328.48,338.74,341.10,347.44,359.69,367.33,361.96,358.84,353.78,363.36,,362.82,360.96,356.62,355.19,367.30,367.76,361.73,360.50,371.02,380.35,370.82,369.28,,,370.03,376.19,377.96,371.35,363.27,368.72,367.74,384.08,385.12,L7
2006-07-23 21:43:23+00:00,330.04,324.24,339.16,343.14,357.32,368.52,364.51,363.43,363.35,,350.07,352.22,357.95,360.68,358.95,365.30,368.66,369.74,363.01,360.06,369.53,379.91,,367.05,361.92,356.28,369.33,375.39,372.21,369.99,361.09,367.66,364.89,380.10,380.50,L7
2006-09-01 21:47:19+00:00,332.46,323.28,338.01,342.60,355.21,355.24,353.65,357.39,355.11,350.52,344.64,351.18,357.94,360.37,357.51,355.77,358.47,363.13,360.54,358.90,369.48,379.06,369.12,357.28,357.08,358.68,365.13,365.94,364.85,357.91,354.23,356.82,360.34,374.15,377.54,L5
2006-09-17 21:47:31+00:00,333.28,329.43,337.00,346.80,352.09,358.23,356.10,358.42,354.50,349.64,346.54,347.80,358.44,357.51,354.23,351.78,363.68,367.36,360.63,358.92,369.69,378.61,372.31,357.94,353.98,360.03,362.68,364.10,365.74,356.59,355.83,363.55,361.48,378.69,378.15,L5
2006-10-27 21:43:21+00:00,346.41,343.29,346.90,355.38,356.48,353.24,356.09,357.55,356.71,354.27,,,365.87,367.74,364.99,362.03,361.99,365.36,361.72,361.81,367.48,373.39,367.98,,,361.71,366.93,364.14,362.77,352.15,352.29,358.34,360.68,377.21,376.13,L7
2006-11-12 21:43:34+00:00,347.45,336.29,344.03,350.58,349.43,,344.67,347.12,351.08,348.00,348.95,354.28,364.39,361.99,361.29,359.04,359.89,,,352.31,361.50,364.72,360.15,350.30,352.52,355.54,359.19,361.75,360.33,350.35,343.27,355.46,356.76,368.47,373.16,L7
2006-11-28 21:43:44+00:00,354.15,348.44,,,355.01,355.32,359.34,357.38,354.25,352.43,350.85,356.62,366.11,369.67,,,361.50,361.83,363.04,361.91,365.22,371.42,366.61,361.18,357.31,361.00,363.67,363.91,365.72,,,,,,,L7
2006-12-06 21:48:41+00:00,,,,,,,,,,,,,312.60,,,,,,,,,,,,314.92,311.99,325.99,328.47,328.79,329.79,346.25,358.32,371.19,380.81,365.49,L5
2006-12-14 21:43:50+00:00,339.85,335.17,334.89,346.05,,,348.43,346.24,345.65,341.83,342.80,349.86,352.01,353.22,,,,,,,,,,,,,,,,,,,,,381.40,L7
2007-01-07 21:48:55+00:00,338.71,330.80,333.65,346.31,342.72,346.60,344.58,344.57,341.32,344.58,333.70,342.84,347.58,350.04,355.33,354.34,353.57,355.48,350.74,347.62,351.77,363.64,357.47,352.48,347.04,351.76,352.89,354.30,359.71,354.82,352.11,360.34,372.89,393.29,387.34,L5
2007-01-23 21:48:36+00:00,345.14,339.74,338.39,345.32,345.25,348.70,361.19,355.58,357.89,356.60,358.86,361.47,358.92,357.69,358.25,357.99,358.87,355.45,360.37,368.14,372.31,377.30,366.94,363.96,357.67,355.36,358.41,359.13,360.98,353.50,356.90,364.11,371.75,379.17,377.36,L5
2007-02-08 21:48:38+00:00,332.25,318.63,322.77,323.35,321.11,322.49,326.52,335.59,338.31,335.71,343.55,345.14,351.58,352.88,335.30,331.81,343.63,351.35,346.29,346.87,359.51,366.43,360.02,352.01,346.87,350.03,357.56,350.42,351.28,344.62,341.47,346.77,348.45,358.34,356.11,L5
2007-03-04 21:44:10+00:00,346.21,335.64,341.86,348.46,346.20,348.43,354.87,349.14,,,354.13,354.36,358.78,361.66,362.62,360.14,360.38,362.38,357.19,358.34,364.61,,,360.03,356.21,358.63,364.42,366.37,366.71,357.36,358.39,359.99,364.14,380.83,380.81,L7
2007-03-20 21:44:12+00:00,349.64,,345.46,354.21,350.53,349.26,357.63,354.57,353.82,352.10,351.71,355.58,363.52,,,360.86,363.54,361.09,363.53,358.55,364.79,376.18,368.69,360.63,357.85,359.16,365.64,,,368.95,365.29,366.65,383.81,,,L7
