dates,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034,satname
2002-08-29 21:41:39+00:00,315.59,312.40,320.65,335.66,329.59,334.29,344.56,348.84,347.10,348.31,348.75,352.02,355.20,358.74,364.50,363.88,362.73,359.66,357.38,359.24,372.78,375.98,371.75,365.12,367.53,365.73,371.28,368.46,367.86,359.93,351.64,356.68,360.79,371.38,372.76,L7
2002-09-14 21:41:31+00:00,324.27,319.24,324.33,338.53,332.80,335.84,344.56,350.58,347.48,349.20,350.57,353.78,356.13,359.60,364.55,363.97,362.15,359.52,357.96,358.60,370.42,374.36,369.13,364.81,367.19,365.48,370.37,367.53,367.13,359.31,351.30,356.75,360.96,371.69,373.57,L7
2002-11-01 21:41:30+00:00,325.75,321.32,326.10,339.74,337.05,339.50,345.87,350.44,347.62,349.97,353.89,357.56,358.75,360.67,362.94,362.56,357.93,357.98,352.92,353.04,363.11,369.74,363.91,361.74,362.94,363.18,367.51,364.71,364.43,356.78,348.65,355.83,359.32,371.54,374.25,L7
2003-01-20 21:42:09+00:00,329.46,324.88,327.37,342.44,339.18,342.18,346.94,350.26,348.13,350.41,353.34,357.74,360.50,362.92,364.19,363.60,359.47,359.42,354.07,355.37,364.25,370.56,365.02,361.55,361.64,362.79,367.27,364.90,364.84,356.71,348.92,356.11,358.56,370.52,372.97,L7
2003-02-05 21:42:17+00:00,331.76,326.75,329.26,344.29,341.10,343.41,345.93,349.90,349.11,351.21,353.27,355.70,360.86,363.68,364.66,363.43,360.50,359.74,354.78,356.60,364.84,370.47,365.62,361.00,361.41,362.87,367.27,364.79,364.75,355.94,348.37,356.24,357.70,369.11,370.38,L7
2003-02-21 21:42:20+00:00,336.28,329.86,333.54,347.75,344.80,346.33,349.00,351.47,350.94,352.78,355.06,357.71,362.90,366.20,366.65,364.52,361.95,362.74,359.02,360.14,367.16,373.63,367.66,363.38,363.29,363.96,368.40,366.62,366.19,357.69,350.18,357.72,359.45,371.88,372.44,L7
2003-05-28 21:42:22+00:00,343.95,335.31,339.70,350.20,347.89,350.02,353.19,353.47,351.36,353.92,355.23,357.03,366.12,369.13,367.64,365.36,363.59,366.35,363.95,365.57,370.03,376.27,369.12,365.07,362.71,364.73,368.70,369.82,369.88,360.10,353.41,363.50,362.97,374.46,374.67,L7
2003-07-15 21:42:14+00:00,341.08,334.26,337.94,347.57,347.26,349.33,352.96,353.19,351.98,354.37,355.23,358.02,365.93,369.92,367.81,365.31,363.37,366.06,363.05,365.02,370.10,377.12,369.56,365.07,364.12,365.90,369.41,370.38,370.92,360.40,354.10,362.99,362.60,375.66,375.73,L7
2003-08-16 21:42:04+00:00,335.90,325.76,334.41,345.21,337.38,342.38,352.42,351.05,347.53,348.53,351.80,361.44,367.20,366.54,365.90,363.22,360.47,365.09,361.36,360.91,368.12,376.97,367.80,364.27,367.46,368.22,368.57,371.21,370.75,360.90,353.62,363.33,360.87,376.50,377.08,L7
2003-09-25 21:31:19+00:00,329.73,320.56,327.69,335.21,329.87,334.42,347.88,349.33,343.00,343.96,345.39,354.09,360.66,363.83,362.05,359.38,355.58,358.69,353.01,352.37,362.62,370.79,362.35,357.17,361.18,362.27,365.96,368.78,368.30,357.42,350.81,360.77,356.93,371.95,373.34,L5
2003-10-19 21:41:56+00:00,332.93,323.97,329.77,337.28,332.06,334.42,347.88,350.70,343.85,345.07,346.72,353.81,361.84,367.94,363.38,360.76,356.19,359.51,353.01,353.86,362.80,370.84,362.96,357.71,360.20,360.88,366.18,368.18,367.49,357.18,351.16,360.26,356.71,372.28,373.55,L7
2003-11-04 21:42:03+00:00,332.93,324.97,330.00,337.82,332.25,335.80,349.07,351.50,343.19,345.03,346.15,352.63,361.84,367.94,363.75,360.51,355.87,358.88,354.15,354.28,362.00,370.57,362.61,358.42,359.31,360.88,366.18,368.89,367.16,356.95,351.58,359.61,357.95,373.45,374.24,L7
2003-11-20 21:42:19+00:00,332.52,324.31,328.94,336.68,332.15,336.09,349.76,351.25,342.29,345.03,346.15,351.39,360.79,367.16,363.51,359.42,354.61,357.75,354.18,353.91,361.66,370.58,362.42,358.42,359.41,359.45,365.84,368.31,366.52,356.35,351.26,359.07,357.96,373.88,373.85,L7
2003-12-14 21:32:14+00:00,335.53,325.51,329.86,339.89,333.62,336.60,349.55,353.68,344.45,345.82,347.22,352.55,362.91,368.03,364.51,359.31,354.78,357.02,353.31,354.75,362.63,372.26,363.69,358.98,359.75,358.96,364.27,365.95,363.05,353.69,349.41,356.39,355.43,372.65,371.68,L5
2003-12-30 21:32:24+00:00,337.87,327.26,332.03,341.43,335.72,337.12,350.02,353.22,343.75,344.57,346.40,352.83,363.65,367.59,365.58,360.10,357.24,358.38,353.66,355.14,362.75,371.25,363.30,357.62,360.42,359.92,364.66,366.48,363.84,354.38,349.25,356.72,356.01,372.44,372.00,L5
2004-02-16 21:32:36+00:00,341.17,330.79,334.44,340.90,338.95,339.84,353.25,354.89,343.93,345.44,346.94,350.62,361.85,368.30,365.68,359.89,356.69,358.48,355.05,355.84,362.45,370.18,361.66,357.72,356.86,356.22,363.80,366.16,362.45,352.92,348.22,356.27,357.93,373.78,373.39,L5
2004-02-24 21:42:45+00:00,341.62,330.79,334.76,341.60,339.77,341.80,354.85,355.46,345.27,347.10,348.38,351.96,362.56,368.30,365.68,360.95,357.60,359.34,355.57,357.52,363.33,370.90,362.51,358.21,356.92,357.23,364.61,366.16,362.67,353.42,349.13,357.16,358.91,374.87,373.69,L7
2004-03-27 21:42:57+00:00,343.33,332.50,335.86,342.53,341.28,344.56,357.17,357.47,347.25,348.59,350.20,354.10,363.80,368.52,366.65,362.36,358.73,361.53,359.27,360.77,364.70,372.93,364.08,359.82,357.39,358.47,365.47,366.57,362.66,353.68,349.60,358.27,360.05,376.72,374.98,L7
2004-04-12 21:42:51+00:00,343.03,332.22,335.83,342.38,341.43,344.98,357.41,358.38,347.25,349.46,349.39,354.27,363.53,367.77,367.10,362.62,359.02,362.44,360.58,361.34,364.91,372.93,364.51,360.37,357.49,358.25,365.47,366.57,362.66,353.68,349.60,358.27,360.05,376.72,374.98,L7
2004-05-06 21:33:58+00:00,340.96,330.43,334.29,338.95,340.17,343.51,355.90,357.50,347.95,349.95,349.76,354.12,362.07,364.31,366.35,361.87,359.44,362.46,359.38,360.91,365.50,373.58,365.01,360.55,357.16,358.18,364.95,365.48,361.69,352.94,348.72,358.71,359.13,375.91,374.48,L5
2004-05-30 21:42:48+00:00,341.53,330.64,334.87,339.45,340.63,343.87,355.76,358.60,350.84,350.84,350.61,355.00,363.19,364.21,366.48,364.01,362.77,364.38,360.63,362.43,366.35,374.44,365.57,361.28,357.28,359.16,365.91,367.40,363.14,355.28,350.02,360.21,360.06,376.11,375.53,L7
2004-06-07 21:34:54+00:00,339.74,329.02,333.72,339.45,339.92,343.23,354.81,358.38,351.96,351.63,351.23,355.48,363.55,364.65,366.42,363.85,362.86,364.59,360.35,363.07,367.31,374.44,365.57,361.28,357.28,359.16,365.91,367.40,363.14,355.28,350.02,360.21,360.06,376.11,375.53,L5
2004-06-15 21:42:41+00:00,337.79,328.25,333.58,337.64,339.67,343.00,354.90,356.35,351.86,352.50,352.06,355.57,363.16,364.38,366.41,364.80,364.78,365.63,360.97,362.71,367.44,374.66,366.20,361.57,358.12,360.09,368.84,369.44,365.10,357.64,352.35,360.21,360.06,376.11,375.53,L7
2004-06-23 21:35:22+00:00,336.64,327.82,333.95,338.13,340.24,343.47,355.19,356.87,352.68,352.92,352.55,355.93,363.34,364.63,366.76,365.21,365.46,366.25,361.98,363.26,367.93,375.59,366.70,362.30,358.49,360.92,369.50,369.77,366.05,358.82,353.31,361.06,360.30,375.85,375.95,L5
2004-07-25 21:36:14+00:00,334.53,326.89,333.51,336.92,339.70,344.52,354.98,357.67,354.36,354.54,353.31,355.61,362.75,365.50,367.20,365.79,365.00,365.97,362.16,363.15,367.83,376.06,366.73,363.44,357.67,360.82,369.81,370.13,366.44,359.34,353.88,360.92,359.67,375.29,375.94,L5
2004-08-02 21:42:28+00:00,334.31,327.63,333.69,336.92,340.15,344.68,354.56,357.94,354.66,354.92,353.34,355.73,362.68,365.72,367.22,365.88,365.00,365.78,362.09,362.96,367.90,376.09,367.03,363.79,358.44,361.07,369.92,369.98,366.67,359.48,354.13,361.02,359.80,375.43,376.28,L7
2004-08-10 21:36:32+00:00,333.27,326.64,332.76,337.03,340.54,345.06,354.57,357.92,355.28,354.66,353.00,355.18,361.91,365.19,367.10,366.43,365.37,366.15,362.66,363.27,368.63,375.95,367.24,363.77,358.60,360.97,369.61,369.91,366.82,359.81,354.43,361.02,360.06,374.91,376.12,L5
2004-09-03 21:42:23+00:00,332.36,325.84,332.43,337.03,340.68,344.50,352.75,358.66,356.29,355.58,353.86,355.64,362.17,365.47,367.44,367.02,366.73,366.40,362.85,363.42,369.42,376.69,368.58,365.12,360.51,362.51,370.39,370.38,368.06,361.46,355.92,361.95,359.90,373.90,376.07,L7
2004-09-19 21:42:17+00:00,332.31,326.02,332.67,337.38,340.68,344.50,352.97,358.58,356.42,355.58,353.85,355.74,362.35,365.70,367.61,367.24,366.67,366.40,362.85,363.76,369.71,376.81,368.63,365.01,360.80,362.82,370.48,370.12,368.06,361.08,355.59,361.64,360.11,373.27,375.88,L7
2004-11-22 21:42:42+00:00,329.89,324.56,334.42,340.65,343.05,347.56,354.54,359.49,358.52,357.83,356.81,357.70,364.92,366.32,367.93,369.77,368.91,367.15,363.66,365.06,370.88,377.51,369.63,365.55,362.69,364.57,371.25,371.16,369.83,362.15,356.31,360.89,360.41,372.65,376.02,L7
2004-12-08 21:42:50+00:00,332.44,328.88,336.55,341.53,345.60,350.73,356.82,360.64,359.17,358.94,357.40,359.13,365.01,367.32,369.72,370.63,369.47,366.62,364.16,366.28,370.21,377.55,370.22,365.57,362.93,364.24,370.76,370.05,368.27,361.28,356.04,360.33,359.95,371.94,374.03,L7
2005-02-10 21:43:14+00:00,340.49,330.68,336.20,341.80,345.23,353.03,357.50,360.67,358.31,362.13,360.46,360.26,365.69,366.61,367.90,369.34,365.06,362.76,362.95,367.06,368.38,375.51,371.30,362.42,361.11,361.53,366.49,366.35,363.04,355.52,349.85,357.40,359.26,370.53,368.14,L7
2005-03-22 21:40:41+00:00,341.26,332.48,333.82,338.99,342.37,350.64,357.49,357.86,353.86,358.28,359.43,358.69,362.23,365.58,368.02,368.08,365.73,361.75,364.55,366.13,364.22,373.52,369.07,360.50,357.59,355.91,363.34,364.74,358.80,352.34,346.78,354.24,357.57,370.70,365.66,L5
2005-04-07 21:40:45+00:00,339.94,332.06,333.45,338.60,341.38,349.23,354.84,354.08,350.32,354.25,355.66,356.43,361.31,366.05,369.40,368.82,367.72,363.60,365.32,366.39,365.02,371.84,366.37,359.34,356.45,356.41,364.29,365.93,361.31,353.39,349.25,356.19,360.47,372.17,369.23,L5
2005-05-09 21:40:56+00:00,336.50,331.41,334.34,339.04,341.27,347.82,353.23,351.38,348.99,351.46,353.60,355.36,359.89,365.43,368.80,367.72,367.30,363.26,364.92,364.61,364.29,370.89,365.12,358.95,355.40,355.98,364.88,366.84,362.96,355.51,350.38,356.78,359.84,372.13,370.64,L5
2005-06-02 21:43:12+00:00,336.83,333.02,333.74,337.00,339.44,343.86,350.19,348.42,346.07,348.70,351.65,354.42,358.99,367.27,369.93,367.45,366.27,362.00,364.71,364.14,364.44,369.89,364.80,359.08,355.85,357.14,366.38,369.20,365.21,357.73,352.50,358.28,362.57,373.26,373.38,L7
2005-06-10 21:41:12+00:00,336.76,332.40,336.70,340.93,341.74,343.27,348.31,346.73,343.75,345.56,350.41,353.40,359.16,368.80,370.83,369.48,367.49,364.89,366.95,362.00,365.13,370.25,365.65,358.94,355.51,359.99,369.40,371.26,367.69,359.48,353.66,359.84,363.78,373.90,375.89,L5
2005-06-26 21:41:16+00:00,334.78,330.57,335.41,339.03,341.75,343.04,349.65,348.89,345.87,347.24,350.64,354.09,358.78,367.96,369.94,368.95,367.34,366.63,367.81,363.64,366.83,372.66,367.86,360.16,356.23,360.41,369.54,371.43,368.45,359.43,353.65,359.96,363.33,373.70,376.63,L5
2005-07-12 21:41:23+00:00,334.93,330.93,335.20,339.27,341.18,342.40,349.13,348.68,345.81,347.04,350.57,354.90,359.33,368.22,369.71,369.34,367.15,365.39,366.76,362.17,365.96,371.99,366.97,361.00,357.60,361.93,370.27,371.89,369.09,359.75,354.04,359.51,362.26,372.09,376.60,L5
2005-07-28 21:41:34+00:00,335.69,330.94,335.82,338.27,339.33,341.78,348.64,347.64,345.55,347.20,351.84,356.27,360.07,368.39,370.00,370.08,365.71,363.94,364.50,360.68,365.23,371.08,367.31,361.92,358.27,362.39,370.46,372.57,369.43,360.02,353.90,359.21,361.32,370.90,376.21,L5
2005-08-29 21:41:46+00:00,336.75,331.53,334.22,338.06,338.24,340.64,348.56,347.29,345.89,347.38,352.66,356.94,361.56,369.81,368.25,367.63,363.39,362.72,363.29,359.59,365.39,372.16,367.71,363.88,359.22,362.94,371.49,374.25,371.51,361.46,355.74,360.19,362.81,373.09,378.94,L5
2005-09-06 21:42:48+00:00,337.77,332.08,334.21,339.38,338.97,341.43,349.68,348.36,346.46,347.97,353.16,356.94,362.27,369.84,368.07,367.11,363.01,362.55,362.76,359.72,365.59,372.04,367.62,363.41,359.22,362.93,371.06,373.94,371.29,361.19,355.45,360.21,362.73,373.96,378.92,L7
2005-09-14 21:41:48+00:00,338.36,331.79,333.70,339.49,338.23,340.85,349.11,347.69,345.38,347.82,353.11,356.37,361.91,369.37,366.91,365.37,363.71,362.55,363.01,359.72,365.07,371.61,367.28,362.81,358.64,361.94,369.94,373.30,371.05,360.48,354.99,359.64,362.19,373.53,378.03,L5
2005-10-08 21:42:41+00:00,340.09,332.82,334.90,340.76,339.27,340.97,349.88,349.62,347.64,349.83,354.95,358.34,363.71,369.91,366.08,364.68,361.52,361.75,362.10,359.06,365.67,372.67,368.75,363.67,359.86,363.40,370.68,374.80,372.51,361.80,355.54,359.91,361.81,373.43,378.39,L7
2005-11-09 21:43:06+00:00,343.13,334.65,336.65,342.94,341.74,342.50,351.57,352.55,350.51,352.06,357.26,359.59,364.91,371.07,366.55,365.20,362.01,363.55,363.02,360.86,367.34,373.88,369.56,364.61,361.34,364.46,370.99,374.93,372.52,361.08,355.60,359.97,361.95,374.29,378.77,L7
2006-01-20 21:43:37+00:00,346.24,335.22,336.43,343.63,339.50,342.23,349.45,350.86,349.68,351.68,357.54,357.92,364.07,369.67,363.48,360.58,359.35,359.38,359.09,359.34,365.92,370.84,366.97,363.36,359.26,360.28,366.27,372.50,370.04,358.40,353.62,358.67,359.77,375.63,376.90,L5
2006-04-02 21:43:44+00:00,345.87,338.82,345.60,349.78,348.13,347.77,352.61,356.79,356.42,354.82,357.10,359.59,362.96,369.82,369.52,366.32,363.87,364.95,367.46,368.33,370.86,374.59,367.09,365.12,360.42,362.51,368.00,372.09,369.90,357.88,355.49,359.22,357.51,374.44,377.77,L7
2006-04-10 21:45:17+00:00,341.17,335.94,341.24,347.70,345.96,348.00,352.41,355.66,357.05,352.73,354.74,358.88,361.98,368.72,368.13,365.78,365.82,365.80,369.08,369.16,370.91,375.39,366.53,365.83,361.09,362.28,370.08,372.08,369.25,358.95,355.05,359.65,357.36,375.24,377.77,L5
2006-04-18 21:43:39+00:00,340.58,336.21,341.60,348.77,347.43,349.04,352.41,355.66,356.80,353.41,354.70,359.28,362.40,368.38,368.15,365.82,366.49,367.04,369.86,369.16,372.08,376.69,367.08,366.17,360.69,363.04,370.36,372.29,369.83,359.77,355.99,360.65,358.17,375.91,378.18,L7
2006-05-12 21:45:46+00:00,334.66,331.44,336.36,345.86,342.90,347.21,348.89,349.61,351.43,349.37,349.31,356.89,360.26,364.38,364.69,362.88,363.36,364.07,368.10,367.13,370.23,374.57,365.90,364.82,358.76,361.71,367.92,370.88,368.50,358.68,355.57,359.94,357.61,374.30,377.26,L5
2006-05-20 21:43:44+00:00,334.98,331.75,335.69,346.35,344.76,347.89,348.30,347.34,351.43,349.37,348.62,355.44,358.73,362.73,362.77,360.59,362.06,364.74,366.85,366.28,369.62,374.57,365.90,364.89,358.61,361.42,368.03,370.68,368.65,358.30,355.58,360.82,357.73,374.00,377.20,L7
2006-06-05 21:43:42+00:00,334.98,331.75,335.81,346.12,345.12,347.79,349.79,349.04,350.80,349.14,349.11,355.52,358.73,362.73,363.24,361.28,361.56,365.33,366.23,365.28,369.89,375.41,367.04,365.37,359.50,361.45,368.03,370.68,369.42,358.95,356.62,361.36,359.17,374.86,378.71,L7
2006-06-13 21:46:13+00:00,335.97,331.53,335.81,346.05,346.07,348.15,350.33,349.21,349.91,349.07,349.18,355.23,358.55,362.76,363.82,362.06,361.95,365.49,365.44,364.29,369.58,374.79,366.29,364.69,359.16,360.99,368.49,371.38,370.14,359.67,356.87,361.38,358.80,374.43,378.96,L5
2006-06-29 21:46:28+00:00,335.61,331.35,335.56,343.46,344.83,347.12,349.25,347.61,348.79,347.84,349.18,355.23,358.55,360.88,362.21,359.73,360.43,362.86,362.48,362.12,368.61,374.00,366.57,365.18,360.13,361.73,369.16,372.34,371.41,361.36,357.68,361.59,359.28,374.72,379.33,L5
2006-07-07 21:43:31+00:00,334.55,331.03,335.87,343.20,345.12,348.38,351.26,349.21,349.90,348.50,350.76,355.23,359.08,360.89,361.65,359.28,361.19,363.40,362.40,361.94,368.85,374.70,367.04,365.59,360.13,361.73,369.26,372.76,372.06,362.36,358.24,362.30,360.12,375.65,379.91,L7
2006-07-23 21:43:23+00:00,333.68,329.83,335.36,342.90,347.19,350.87,353.72,350.66,351.75,348.52,350.95,354.64,358.93,360.34,360.63,359.16,361.90,364.83,362.17,361.18,369.34,376.14,367.73,365.89,360.44,361.00,369.49,373.23,372.54,363.60,358.87,363.22,360.91,376.18,380.36,L7
2006-09-01 21:47:19+00:00,333.56,329.17,335.60,342.87,347.99,351.26,353.72,351.34,352.09,348.74,350.32,354.25,358.82,360.34,360.35,358.86,361.56,364.66,362.03,360.95,369.35,376.44,367.88,365.10,360.10,360.77,369.06,372.50,371.84,363.08,358.45,362.63,360.86,375.99,380.10,L5
2006-09-17 21:47:31+00:00,333.54,329.19,335.71,343.22,348.37,351.84,353.93,351.98,352.31,348.83,349.97,353.61,358.78,360.09,359.84,358.27,361.75,364.90,361.91,360.76,369.38,376.63,368.32,364.51,359.54,360.70,368.48,371.74,371.33,362.54,358.23,362.71,360.91,376.22,379.94,L5
2006-10-27 21:43:21+00:00,333.71,329.30,336.54,343.70,350.04,352.99,354.41,352.42,351.76,348.31,349.13,351.13,357.91,358.55,358.21,356.70,360.76,364.40,359.28,359.42,368.17,375.36,368.19,363.75,359.27,360.02,367.33,370.51,370.67,361.88,358.13,362.57,361.64,376.68,380.02,L7
2006-11-12 21:43:34+00:00,336.36,330.96,338.21,344.39,350.50,353.66,354.08,352.83,352.53,349.01,350.06,351.85,359.50,359.38,359.01,357.23,361.00,364.44,358.83,358.09,367.51,375.02,367.93,362.70,359.11,359.92,367.45,370.20,370.40,361.72,357.12,362.51,361.73,376.37,379.82,L7
2006-11-28 21:43:44+00:00,338.31,332.64,338.86,343.95,350.78,354.12,355.42,354.75,352.70,349.39,350.77,353.05,361.37,361.06,359.65,358.13,361.46,363.82,359.10,358.00,367.37,374.66,367.79,362.25,359.04,360.03,366.90,369.56,370.03,362.30,357.29,362.21,362.11,376.79,380.15,L7
2006-12-06 21:48:41+00:00,338.31,332.64,339.14,343.82,351.21,354.98,355.22,354.44,353.26,349.57,350.59,352.56,355.95,361.06,358.85,357.22,361.73,363.26,358.67,357.75,366.91,374.11,367.17,361.50,352.80,354.52,362.81,365.45,365.51,358.63,355.45,361.51,362.49,376.88,377.67,L5
2006-12-14 21:43:50+00:00,338.09,333.19,339.03,343.87,351.14,355.59,354.64,353.99,353.38,348.71,349.60,351.99,355.35,359.99,357.56,355.75,361.41,362.80,358.49,357.67,366.85,374.49,367.93,361.72,352.24,354.12,361.87,364.33,364.43,357.88,355.04,361.51,363.28,377.57,377.75,L7
