,dates,usa_CA_0079-0000,usa_CA_0079-0001,usa_CA_0079-0002,usa_CA_0079-0003,usa_CA_0079-0004,usa_CA_0079-0005,usa_CA_0079-0006,usa_CA_0079-0007,usa_CA_0079-0008,usa_CA_0079-0009,usa_CA_0079-0010,usa_CA_0079-0011,usa_CA_0079-0012,usa_CA_0079-0013,usa_CA_0079-0014,usa_CA_0079-0015,usa_CA_0079-0016,usa_CA_0079-0017,usa_CA_0079-0018,usa_CA_0079-0019,usa_CA_0079-0020,usa_CA_0079-0021,usa_CA_0079-0022,usa_CA_0079-0023,usa_CA_0079-0024
0,1984-05-04 18:01:45+00:00,190.4136562946582,178.6318398766368,168.68892489932,166.3709986183092,180.4126166731642,176.90100427097275,179.00590541487932,180.79565953207847,188.79829131294935,192.57023052488964,193.85847850445302,190.34043728204398,187.8491777079221,189.88839524514776,200.2235220289897,201.0847507017015,198.3713119731921,202.70187727875435,210.5863596152222,214.60162461513997,219.64147107278893,230.59114731610768,234.8365467721913,229.0101931900609,230.71717934696676
1,1984-05-20 18:02:16+00:00,182.3825022307534,167.5413595416126,160.37765081504074,164.28775550938312,177.8590517697776,175.0379243850172,176.7888332663105,181.2568856320633,186.16945168268091,181.2302196285394,183.61982332164536,186.08140095592967,182.28500883027286,188.24045588084482,199.25656627784983,203.24711234600903,202.4891037989489,206.2710949401855,211.14595114373853,218.69986614942755,223.8715653320827,230.34274529751593,236.10839637734495,226.25775307316567,225.59335428162274
2,1984-06-21 18:02:54+00:00,180.00369198247367,168.0391399127197,162.31610648155905,160.4846259970714,169.62307005118774,169.52288576158892,176.64776671316517,180.51040971137198,183.40698890344717,187.08526214095443,181.12004413754823,181.6148936396967,180.51795552338584,186.9925258234062,192.9315696637322,202.00162606063176,202.20730271099393,206.9616062150163,205.72293466182717,208.5493877101082,218.7262565850796,223.62380676152534,228.93827889311527,217.81026630805835,217.56419059451355
3,1984-10-27 18:04:31+00:00,192.53178717277427,183.34840276871074,183.46415786934023,184.3474774974351,198.61530451294715,201.11834055934233,218.19205522649284,203.4116229150751,199.37684457959318,,,,197.32294597327297,206.85738868075683,208.00963428651556,213.62856562266728,215.8024640032074,218.28649820618335,224.14793155239968,227.6687786836964,228.9252419322199,238.4280542764889,237.64161523921842,225.35453339574698,216.15098446760072
4,1984-11-12 18:04:23+00:00,177.5802122100872,169.68168565854933,159.73283269077814,172.8344230987545,181.76753605624666,179.4901690561872,185.67325829191,180.87196537296927,188.45329429882324,182.24231060224542,194.121047826893,195.32421372681355,188.0242641550311,192.87694766717826,207.8366681361395,205.74435054662322,185.5049373424676,193.99800363597126,201.1289954274504,209.14926681527345,204.88094354280625,218.17741689595695,223.6450459428722,203.94752928112058,
5,1984-11-28 18:04:24+00:00,189.93892637282974,173.83083689041828,189.5880567547899,,,,,,191.8021936206138,185.50758564956678,175.72803797169308,164.54122556927504,154.74438016752575,195.27106249478456,,,198.00188913128633,177.58688846144807,204.8821921377085,,,,,,
6,1984-12-14 18:04:35+00:00,190.044236856321,175.3202895310522,173.066502103075,175.0860553958072,183.93103069260968,182.09968344169957,178.63415420221278,189.5892973873252,191.22636698610032,188.47979803965578,197.06794884054332,194.71440767564735,192.2998414377079,200.81507197758762,203.4454932330671,214.98915080645466,212.16516052172966,214.05758723502208,221.26367325529833,222.99769800608686,231.57680556205892,234.52702819468203,236.68010580825123,227.42065490121806,217.51297578813652
7,1984-12-30 18:04:44+00:00,194.68004079823737,186.63973469101268,176.36850151358752,180.652095402292,190.84702112082925,190.06356705191968,190.46987266927073,191.15010560893137,194.23353390678744,196.80713153374268,205.1487621522308,201.14064941929527,201.6466847716537,206.94700352165253,216.22739064333692,225.51361422766988,215.46231238409658,218.3911790326616,225.1915657940519,226.61658903953168,229.767560638084,238.67358300138824,241.07225989060916,229.03896396185658,225.41272935226777
8,1985-01-15 18:04:51+00:00,194.21041482703046,180.90751924244108,169.03896367228023,174.54284757845483,182.8511460185227,172.10843242106765,176.28912154120914,182.9026132452769,188.20595550282508,193.91094544708227,199.4603821526917,198.6403164744285,197.9984681464721,200.40942134675151,209.13586709000384,213.36408267269985,214.12861454568835,218.15411908143085,223.50236810177114,229.8057730243542,231.15796153121653,237.28377227083158,233.91307829010185,226.6173194218005,222.2211197732722
9,1985-01-31 18:04:55+00:00,193.23796721831542,183.10726828898785,170.78067952089464,171.87607157749562,182.96188743480917,180.33622161854458,182.0074978403012,187.75765467286413,194.71686830830907,200.4324055278442,204.27110424345187,200.0666086796245,198.78451356683541,205.19108284939577,215.93112855548773,221.95510021371462,217.75189167482057,221.52776804878138,225.49246196806217,232.34076185428825,225.0544001823633,233.34094137455128,237.98927024596438,227.56405474857596,228.55073435797974
