,dates,nzd0356-0000,nzd0356-0001,nzd0356-0002,nzd0356-0003,nzd0356-0004,nzd0356-0005,nzd0356-0006,nzd0356-0007,nzd0356-0008,nzd0356-0009,nzd0356-0010,nzd0356-0011,nzd0356-0012,nzd0356-0013,nzd0356-0014,nzd0356-0015,nzd0356-0016,nzd0356-0017,nzd0356-0018,nzd0356-0019,nzd0356-0020
0,1999-08-17 22:12:26+00:00,153.53998313458368,165.19630368823016,158.28180536524673,157.82904422465413,152.20181472448795,153.13986169691933,147.50049551388025,145.31121499976393,137.03780338505743,146.3394686727622,155.56262809395463,144.8469904529095,132.21510215037858,148.1716519921332,143.83711183583551,,,149.04105508013714,145.24124590992096,134.08465606123303,
1,1999-08-26 22:06:20+00:00,129.5160244116481,136.12356062710546,141.69527256865024,135.02796274370485,135.51530437650447,138.47236579243375,140.9151637691541,132.25199828625188,123.99303961398451,130.29450523800656,132.9327000811346,125.09641129955945,118.2205054655235,137.13710174871466,132.58831477921672,138.86142869712154,138.1467657525323,134.63903069625022,129.8461853105079,131.96019691530847,
2,1999-11-21 22:12:24+00:00,141.0127733174884,140.14206927668826,143.19448317939452,135.52386264999822,132.7108619229109,136.1269567073229,138.23283481186976,133.7267767893849,125.72372942374969,133.75401858712894,141.12972908484355,128.05382468275957,126.87476361240883,142.26637353450275,136.93976691206376,145.15954405713975,136.2872089346722,133.48960672080227,130.92384311244678,133.11358037797726,141.03314459414656
3,2000-01-17 22:06:11+00:00,164.03406173134135,166.45918839101557,159.2963129285263,149.08070439834643,147.06617321108914,149.84313466824773,147.90846943098933,144.56481018256338,134.99462986080826,140.10170973644065,149.1485872769802,144.80286633338397,132.58764608311157,156.69083204254554,145.96429338938927,153.69834755158666,147.80518351234423,150.37623554546917,151.57720463913412,149.18875805179226,150.94896937746552
4,2000-02-18 22:06:05+00:00,131.4100238063966,144.11772042710837,136.14680930081653,134.61884054663625,136.03770287978818,142.4664562243778,136.82175278760926,129.13516982046593,117.88584684938348,127.39878452417041,132.5671981780295,126.1080958736854,122.71173862175655,140.8461818898465,136.07063420055843,149.01665256023966,141.2549788896029,134.4880647140492,133.17433697852536,134.6901985136647,141.37327265424526
5,2000-02-25 22:12:13+00:00,180.8238009849931,181.19905515026755,179.14283398618863,173.22600287199765,173.00551183052198,178.58553051775493,174.25991691598747,167.47962695717314,154.2272340193604,158.36996574493048,167.09528119088472,159.39210754276303,156.8996757648321,176.9251913798734,171.94228983956998,179.91460284471347,178.40172469025038,176.3433007678621,168.65012075090937,166.23882226101657,171.23691817370204
6,2000-03-12 22:12:09+00:00,154.23136797138864,162.31951884579775,153.7804047553689,150.61989333834606,154.2527098395168,152.9837624152988,151.38086192331224,146.31940686933635,140.88182273664512,150.62511584671276,157.2869120157872,143.8985037012006,141.64898465302952,162.46035043995886,157.96436251942265,173.28390647886158,168.95653927492418,172.7789703153406,161.81717736504265,160.18929678475894,
7,2000-03-21 22:06:01+00:00,118.44482975792872,123.8864998335356,121.85266078491016,116.4421512428598,118.8814223407405,119.1739546011645,125.10795487261144,118.33003070235362,111.64272926215317,124.33041182766098,131.06510777548016,123.86114899346936,118.51897133145475,130.22785907010532,131.62416911027373,137.25163267301934,133.74934557544924,130.02695189444307,127.24352415131938,125.90767270049258,
8,2000-04-13 22:11:54+00:00,163.34662641178238,164.79040317076294,153.88516603107735,142.4684792546692,141.55012607527198,135.90792298334748,129.5078355685363,119.00076906634061,114.1899076227636,130.76541585558405,139.20045930623627,142.2236909777028,139.68670913704918,162.00631608359794,155.58204798691804,159.13773608826742,156.81558852031475,156.69603802779463,157.21534509675885,158.9117086931767,
9,2000-05-15 22:11:42+00:00,,,,,,,,,,,,,,,,,,,,,
