,dates,jap0209-0000,jap0209-0001,jap0209-0002,jap0209-0003,jap0209-0004,jap0209-0005,jap0209-0006,jap0209-0007,jap0209-0008,jap0209-0009,jap0209-0010,jap0209-0011,jap0209-0012,jap0209-0013,jap0209-0014,jap0209-0015,jap0209-0016,jap0209-0017,jap0209-0018,jap0209-0019,jap0209-0020,jap0209-0021,jap0209-0022,jap0209-0023,jap0209-0024,jap0209-0025,jap0209-0026,jap0209-0027,jap0209-0028,jap0209-0029,jap0209-0030,jap0209-0031,jap0209-0032,jap0209-0033
0,1984-07-31 00:45:29+00:00,139.50094207459858,138.0426816969073,146.08272302775032,153.74685849628474,152.6709648027493,158.30824237249246,150.67122480102685,148.87780614834196,157.27092482199674,162.45224658995096,172.8301212598767,165.33332103656747,164.2266347790012,168.7159215254352,170.23684633139354,174.92943132120683,175.55501494282146,168.15913356265742,167.40326412769835,167.27268913455887,171.32235504637632,173.234375319221,170.55956357723963,169.00073966247487,165.10458674445147,171.09337165947582,173.73449628464368,175.09376586102886,173.0932583168555,178.85213140434584,180.72267393252457,183.8808795306037,186.7916702650578,186.5639384608849
1,1984-08-16 00:46:00+00:00,152.5606491823594,144.938490911971,153.5578917292277,158.2855198192388,159.07376733289678,167.4548498603013,167.29384984446472,163.78716861226712,170.6625669208618,169.1329405789225,177.49089410812522,181.14452212736427,174.16779981957131,173.81765337487028,171.38676550154142,180.3208614430979,173.87705189431693,176.6776412669108,168.98627838280558,167.27229033153924,172.19874061933444,173.76837677046376,171.13090502287866,171.78571731996428,166.8715954341612,171.07660117586636,174.06472170950912,178.28395203013702,177.7349679117603,182.41683208518745,187.6124473421193,189.18262808575486,194.8177370264174,198.5758832539748
2,1984-11-04 00:46:10+00:00,154.28506336517316,144.23914489800302,147.02616162416734,150.19630328803387,154.0107773525639,154.71765054371258,159.9903494893129,162.50818942249632,171.12267146936054,171.74103185500528,174.09108979507147,171.29321767676484,173.41018437493642,171.48344625124682,180.08657631083776,175.2852727826188,178.24269925764378,172.225718143479,168.34725802238663,163.79855481654715,167.3116832203054,167.38853290432482,167.8843485286761,173.18206189681996,176.10099773524038,177.04685310337499,183.36805626457283,180.82930349692685,188.1759998281158,194.11512288871194,187.8914005303775,186.8120186334633,186.26640796625747,188.65636304678495
3,1985-01-07 00:46:30+00:00,157.56487706958805,152.48233190365102,149.1717105238082,154.64901519607687,161.1355970773147,162.3915725693544,163.62596833265366,161.32988235420206,171.176265225852,172.97206385860562,179.95280293504499,181.2169149252796,178.16377174549444,179.48378919042085,183.23113387950912,182.79589834899053,182.19921553756265,181.59608228796532,176.7071653463329,175.84055017690727,173.66083109038044,175.44267606182547,178.02433745232582,181.66629609710742,180.02887284536666,183.06680107585981,189.9519761822896,187.14486211672195,188.12762060292226,195.00538767001672,192.29792974645906,196.59565637035578,197.57104580845285,202.3287502485689
4,1985-02-08 00:46:39+00:00,,,142.72395369267394,146.90307394165947,150.05383616565354,149.59009261821703,151.60523689997103,146.4717135082754,136.3462683955976,,,,,,,,,,,,,,,,,,164.48862033957403,178.05314721696766,177.43130014619763,178.18234020215579,174.85974736895744,179.7182170728875,182.87666088534223,188.31134447821438
5,1985-12-09 00:44:17+00:00,,,,,,,,,,,,,168.80257965524174,170.04682949411247,171.44509981215188,172.2902780339842,165.87427803520308,170.21334858070486,170.21627763932835,167.9175931193918,164.696659700927,170.4528618393585,169.38055941442707,172.83944823740674,177.93594864328497,178.9811165052742,175.62574283554727,176.1619925176836,184.82901550780537,193.2563920490834,190.15096476253632,189.44315724737595,187.4129861538711,196.06733573200316
6,1986-01-10 00:43:42+00:00,170.61387477411523,164.85604391059076,166.30826289627933,167.24032072694237,164.312225392057,159.79652721957456,158.24573234805592,162.31235018529696,176.03530176288547,180.99266851449877,179.93372487899066,176.67886385526612,175.85680953656174,175.89173719460192,176.02667046377596,177.05381375739702,177.5667024958151,173.0209264623582,170.4001896460423,174.16840573852238,174.2952929145551,173.8676767723626,176.75458572573478,180.24209685745552,184.29916265319508,185.29475419445092,189.67146641763296,195.51655440000937,195.16215733721484,197.5460735685066,194.20815192277328,200.8168678227744,198.07071803147318,202.5858099441638
7,1986-04-16 00:41:38+00:00,148.9448495901559,143.0324307029725,132.15257740135905,135.90516984430897,148.17733485382485,152.6380137817734,143.18289791567403,150.9184728557458,146.52450648244954,150.84471392935083,155.65918662613964,161.4756188006996,166.12104719413497,168.43475408156547,171.1910029484683,164.97908012438074,163.28943265021852,161.42467484467863,160.88763803534886,160.10931443398078,155.1082459754998,159.98932639638124,159.3004157602627,163.5449761033641,169.70860403982206,170.12435465360983,170.2206570225071,174.4973701779701,181.11449631742903,187.34124973420427,184.736060704054,181.15863101447042,183.28658124336042,185.41862349942087
8,1986-10-09 00:36:01+00:00,135.4266638845781,124.59583943524588,124.31812576616333,123.81915624477703,129.7938407642806,138.4873345162926,142.41398545124972,133.96755449914878,144.36233733588503,152.44893105902986,148.42737604315676,154.04279851188613,157.87473964728406,163.32798442404527,164.33501555168044,160.64773313048047,159.0995744816915,162.51732120054675,157.45520474172275,156.19723098495604,154.82967784743374,149.76169086520895,150.18231240021117,153.9914038417612,159.59220245266508,159.60183962170652,160.1676158334525,163.28519142711514,168.84111465299225,174.06038935584507,169.611159376703,,178.3329582737768,178.73185440306472
9,1986-11-10 00:34:53+00:00,137.81502323297693,132.52767574127537,131.25212464025728,133.71471163367255,127.5709391882059,135.75972599960065,139.69363993471953,140.65969855568136,146.77238384426818,155.06813753873092,156.05344182077124,144.1981080164108,153.08300826360255,163.27839860658554,153.69705366456728,155.39945388297113,162.95217040302566,161.09548896046434,160.97641186649372,162.27071314232128,162.79856754464714,163.18445253134314,161.27043841162129,158.22333517874517,164.50808196464592,175.33046415157918,179.70898260359013,177.99271031277937,179.02148940217387,185.1611194008512,186.73194763394423,185.7939932675509,190.0389963644592,195.52770153679728
10,1986-12-12 00:34:54+00:00,146.17386044279237,136.03382885111535,133.27361122199858,139.76982784236498,143.44640054921737,147.26414912492487,149.30549373610265,144.2659196988837,153.75071961909154,162.93754381277958,162.71792487089795,155.88415732891613,161.58468970010088,170.42997477937703,174.1966397830836,175.73973600759246,174.82365238015524,176.72462824067014,170.12862291344942,170.35729993240767,174.52601772482308,173.4432150665018,172.1653937620439,171.6952457853624,172.85464745757128,180.27201111860165,183.55686088247663,187.45522032560675,192.70731544377685,199.48670461926457,197.950631549691,201.47233651807886,202.12269968099662,200.53070937826442
11,1987-04-19 00:39:16+00:00,148.4157405280442,136.591414556887,129.14469738654248,138.77651614797892,140.4672402339479,140.1400095073451,140.09033387382254,134.94194572582444,145.51462491527099,146.5667317461778,145.9981950293203,156.78004794856582,162.21503422479617,161.9929518463697,155.4970802610745,156.48298336542751,154.2991331609855,155.91841794584164,150.10220815811323,151.63923636361193,147.41257979150186,153.80036596436142,155.8161098943724,156.2751506831483,161.7867390056038,161.19525884802152,167.2942315591497,169.91991930618832,173.94858295285252,179.10996234015892,171.1025809442058,178.45692944570376,183.06933669590552,182.6786080454186
12,1987-05-05 00:39:45+00:00,147.40297562593344,140.08611911672907,142.4924217146002,145.71610806041218,141.16931902410846,136.95894354421412,139.99734654101633,143.57309471465413,149.81062646637133,150.6983369724564,150.58770844118493,159.4314612833735,160.21559260454484,162.36470532215816,167.6661167929437,169.78096142889152,162.884340229147,165.13907559553206,162.61586168042257,160.46008197480134,157.9130613442651,163.9230458915812,161.9424593183604,162.38369482620465,169.70206373956643,174.50404641172184,169.16123396648527,177.05888711190102,183.60320073955438,187.85430974987605,182.38394299025572,189.38524579794495,194.14310259683515,194.832492279066
