dates,nzd0472-0000,nzd0472-0001,nzd0472-0002,nzd0472-0003,nzd0472-0004,satname
1999-08-26 22:07:08+00:00,335.45,330.54,327.58,325.21,338.77,L7
1999-11-30 22:06:59+00:00,345.00,334.83,333.79,330.69,343.75,L7
2000-05-08 22:06:20+00:00,346.95,335.81,337.11,334.38,350.51,L7
2000-06-25 22:05:55+00:00,340.34,334.03,333.00,330.05,352.30,L7
2000-07-27 22:05:24+00:00,343.49,335.78,334.35,329.86,350.60,L7
2000-08-12 22:05:17+00:00,345.00,337.95,335.12,331.82,348.27,L7
2000-12-18 22:04:37+00:00,345.24,339.47,335.51,333.89,346.25,L7
2001-02-20 22:04:36+00:00,339.61,335.21,332.61,337.86,342.80,L7
2001-03-08 22:04:32+00:00,340.00,334.57,332.40,337.53,345.31,L7
2001-04-09 22:04:17+00:00,340.62,333.92,332.05,336.21,344.52,L7
2001-06-28 22:03:32+00:00,341.98,333.35,333.00,334.49,345.21,L7
2001-08-15 22:03:02+00:00,341.21,334.38,332.80,332.75,344.18,L7
2001-11-03 22:02:34+00:00,343.68,338.64,335.03,332.24,343.47,L7
2002-02-23 22:03:07+00:00,350.40,341.26,335.25,336.50,343.69,L7
2002-03-11 22:03:07+00:00,349.91,338.88,334.94,335.24,343.88,L7
2002-04-12 22:03:01+00:00,349.32,339.19,335.27,334.40,343.85,L7
2002-05-14 22:02:55+00:00,349.51,338.44,335.26,333.47,344.69,L7
2002-05-30 22:02:49+00:00,347.97,338.88,335.73,333.83,345.62,L7
2002-07-01 22:02:38+00:00,348.30,339.31,336.19,334.27,345.90,L7
2002-11-22 22:02:21+00:00,341.58,336.74,333.32,331.57,343.20,L7
2002-12-08 22:02:27+00:00,338.38,333.42,330.93,330.13,340.14,L7
2002-12-24 22:02:33+00:00,338.25,332.89,330.51,330.94,342.21,L7
2003-08-05 22:02:35+00:00,341.73,335.21,337.15,332.15,344.99,L7
2003-08-13 21:51:08+00:00,342.15,335.16,335.42,334.56,342.67,L5
2003-09-14 21:51:42+00:00,337.71,333.37,332.13,331.87,340.80,L5
2003-09-30 21:51:54+00:00,332.66,333.37,332.13,331.87,340.80,L5
2003-10-16 21:52:08+00:00,334.67,333.55,332.32,331.52,339.79,L5
2003-11-17 21:52:33+00:00,338.23,336.50,332.08,332.44,341.70,L5
2003-12-27 22:03:06+00:00,338.43,335.91,332.41,332.94,343.69,L7
2004-01-12 22:03:07+00:00,339.31,336.29,333.04,334.73,343.69,L7
2004-04-01 22:03:28+00:00,343.99,337.84,333.50,335.61,344.57,L7
2004-05-03 22:03:23+00:00,344.30,338.78,334.47,337.12,347.08,L7
2004-05-19 22:03:23+00:00,342.38,336.46,335.93,337.56,346.86,L7
2004-06-12 21:55:35+00:00,343.83,337.92,337.81,338.56,347.27,L5
2004-06-28 21:56:04+00:00,342.30,338.89,337.83,338.34,343.93,L5
2004-07-30 21:56:51+00:00,341.46,338.85,337.70,337.94,344.99,L5
2004-08-15 21:57:13+00:00,340.78,336.78,336.10,335.76,344.99,L5
2004-08-31 21:57:39+00:00,338.49,334.42,334.03,333.12,341.24,L5
2004-09-08 22:02:53+00:00,339.31,334.42,334.03,332.50,341.40,L7
2004-09-16 21:58:05+00:00,338.35,333.29,332.73,331.29,339.68,L5
2004-09-24 22:02:48+00:00,337.99,332.80,332.20,330.63,339.68,L7
2004-10-10 22:02:43+00:00,338.24,332.52,331.91,330.17,339.61,L7
2004-10-18 21:58:47+00:00,337.89,332.29,331.65,330.16,339.61,L5
2004-11-03 21:59:06+00:00,337.90,332.29,331.40,329.72,339.29,L5
2005-02-23 22:00:55+00:00,335.58,328.00,327.41,326.09,335.09,L5
2005-03-03 22:03:53+00:00,336.68,329.36,328.83,327.69,338.65,L7
2005-03-11 22:01:07+00:00,336.01,329.25,328.83,328.46,339.18,L5
2005-04-12 22:01:18+00:00,337.93,329.56,330.14,330.45,340.84,L5
2005-04-20 22:03:44+00:00,339.62,329.73,330.46,330.15,340.46,L7
2005-05-22 22:03:48+00:00,339.32,329.71,330.04,329.20,341.25,L7
2005-06-07 22:03:42+00:00,340.06,330.24,329.77,328.77,341.25,L7
2005-06-23 22:03:37+00:00,340.06,330.24,330.76,329.01,341.25,L7
2005-07-09 22:03:38+00:00,340.96,331.66,330.78,329.42,341.25,L7
2005-08-26 22:03:27+00:00,339.57,331.63,330.48,328.01,341.19,L7
2005-09-19 22:02:20+00:00,340.42,331.26,329.42,325.63,336.10,L5
2005-10-05 22:02:17+00:00,338.68,330.13,328.45,324.02,336.10,L5
2005-10-13 22:03:18+00:00,338.68,330.29,328.67,324.52,339.65,L7
2005-11-06 22:02:22+00:00,337.64,330.23,329.29,325.57,341.86,L5
2006-01-01 22:03:58+00:00,336.73,329.36,326.96,324.43,338.26,L7
2006-03-22 22:04:18+00:00,334.94,328.86,328.08,325.75,344.34,L7
2006-06-26 22:04:08+00:00,341.27,337.93,331.64,329.72,341.42,L7
2006-07-04 22:07:05+00:00,338.35,336.14,334.40,328.49,348.54,L5
2006-07-12 22:04:01+00:00,339.82,335.65,333.00,326.14,345.26,L7
2006-09-14 22:03:45+00:00,339.46,334.47,332.04,324.80,343.18,L7
2006-10-24 22:08:26+00:00,337.84,330.72,327.85,321.56,335.96,L5
2006-12-03 22:04:19+00:00,339.31,330.26,327.85,321.89,335.71,L7
2006-12-11 22:08:52+00:00,337.95,329.56,328.65,323.23,337.75,L5
2007-01-04 22:04:25+00:00,336.59,325.34,325.03,321.13,337.75,L7
2007-02-05 22:04:35+00:00,335.06,324.15,323.57,321.07,336.71,L7
2007-02-13 22:09:11+00:00,336.04,325.20,324.61,321.59,336.71,L5
2007-05-12 22:04:35+00:00,338.22,328.88,328.04,326.07,341.43,L7
2007-07-15 22:04:24+00:00,339.15,331.97,327.98,324.12,343.09,L7
2007-09-01 22:04:07+00:00,340.52,334.65,328.37,323.86,345.26,L7
2007-09-09 22:07:21+00:00,334.44,332.50,326.48,322.08,341.10,L5
2007-09-16 22:13:28+00:00,336.18,334.12,328.02,323.38,341.10,L5
2007-11-20 22:04:22+00:00,335.50,331.26,326.59,320.51,338.78,L7
2007-12-06 22:04:28+00:00,335.84,330.30,326.57,320.67,336.36,L7
2008-01-07 22:04:34+00:00,333.97,328.46,325.09,320.67,336.36,L7
2008-02-16 22:04:45+00:00,333.56,327.83,324.54,320.81,333.73,L5
2008-03-11 22:04:20+00:00,334.45,327.34,325.13,321.80,333.70,L7
2008-04-12 22:04:20+00:00,333.40,326.21,324.79,321.77,336.25,L7
2008-05-14 22:04:12+00:00,333.83,326.68,325.59,322.08,338.79,L7
2008-06-15 22:03:56+00:00,331.71,326.94,327.61,324.53,343.48,L7
2008-07-24 22:09:40+00:00,333.01,328.47,329.89,324.53,347.00,L7
2008-11-14 21:57:28+00:00,327.01,327.49,329.61,322.44,358.57,L5
2008-11-22 22:03:27+00:00,329.41,327.33,329.45,324.25,358.57,L7
2009-01-01 21:58:55+00:00,328.10,323.93,323.76,321.14,348.31,L5
2009-01-25 22:03:57+00:00,329.50,325.41,324.40,321.88,336.08,L7
2009-03-14 22:04:21+00:00,329.17,325.08,324.21,321.52,334.87,L7
2009-03-30 22:04:28+00:00,330.35,325.08,324.21,322.12,334.87,L7
2009-05-01 22:04:37+00:00,330.71,326.27,325.40,322.54,337.19,L7
2009-06-02 22:04:39+00:00,332.95,326.92,326.94,322.74,337.19,L7
2009-06-18 22:04:37+00:00,334.15,327.98,327.59,322.85,337.19,L7
2009-08-05 22:04:24+00:00,336.15,329.96,329.42,323.54,338.74,L7
2009-11-25 22:04:57+00:00,339.85,331.81,331.94,325.60,344.65,L7
2009-12-27 22:05:25+00:00,335.60,328.08,327.27,320.51,338.74,L7
2010-01-28 22:05:55+00:00,330.87,325.11,321.65,320.12,339.38,L7
2010-02-13 22:06:06+00:00,329.58,323.69,320.68,319.98,337.91,L7
2010-05-04 22:06:23+00:00,332.06,326.79,323.07,323.20,337.91,L7
2010-07-23 22:06:26+00:00,331.25,326.04,321.63,324.56,336.99,L7
2010-08-08 22:06:24+00:00,332.42,329.31,325.36,324.34,331.40,L7
2010-09-25 22:06:29+00:00,332.93,329.53,329.16,325.93,330.21,L7
2010-10-11 22:06:33+00:00,333.00,328.94,327.75,325.43,332.63,L7
2010-12-14 22:07:13+00:00,331.56,326.45,326.98,324.36,336.20,L7
2011-01-07 22:04:08+00:00,332.45,327.81,327.63,325.96,337.73,L5
2011-02-08 22:04:11+00:00,334.93,328.02,327.75,330.75,343.24,L5
2011-02-16 22:07:39+00:00,334.45,327.51,326.85,330.75,343.24,L7
2011-03-12 22:04:07+00:00,335.58,328.21,327.52,330.03,341.50,L5
2011-03-28 22:04:02+00:00,336.39,329.38,327.85,329.62,340.36,L5
2011-05-23 22:07:47+00:00,337.42,329.73,328.43,330.48,341.21,L7
2011-06-08 22:07:48+00:00,338.97,329.73,328.43,330.65,341.47,L7
2011-07-10 22:07:44+00:00,340.01,328.65,328.14,328.28,339.90,L7
