dates,nzd0473-0000,nzd0473-0001,nzd0473-0002,nzd0473-0003,nzd0473-0004,satname
1999-08-26 22:07:08+00:00,,313.39,317.54,318.46,316.44,L7
1999-11-30 22:06:59+00:00,317.90,314.70,320.59,315.96,321.21,L7
1999-12-16 22:07:09+00:00,316.75,305.75,315.35,313.90,318.37,L7
2000-03-21 22:06:49+00:00,326.29,310.78,319.04,315.74,318.23,L7
2000-05-08 22:06:20+00:00,279.19,,315.09,314.31,324.66,L7
2000-06-25 22:05:55+00:00,278.11,,313.70,313.82,321.31,L7
2000-07-27 22:05:24+00:00,282.69,,318.35,322.09,323.39,L7
2000-08-12 22:05:17+00:00,281.38,,307.30,316.57,321.96,L7
2000-12-02 22:04:33+00:00,317.20,315.23,326.72,318.34,322.71,L7
2000-12-18 22:04:37+00:00,319.34,323.03,329.80,322.68,329.89,L7
2001-01-03 22:04:36+00:00,317.89,311.37,322.47,319.47,319.52,L7
2001-02-20 22:04:36+00:00,329.46,309.84,321.53,313.26,321.16,L7
2001-03-08 22:04:32+00:00,,316.81,319.40,317.54,322.61,L7
2001-04-09 22:04:17+00:00,312.13,306.16,312.28,314.24,316.03,L7
2001-06-28 22:03:32+00:00,270.80,,295.52,,310.78,L7
2001-07-14 22:03:33+00:00,278.85,,303.37,295.84,310.53,L7
2001-08-15 22:03:02+00:00,281.31,,324.27,317.21,322.36,L7
2001-11-03 22:02:34+00:00,322.58,308.18,312.16,311.47,320.41,L7
2002-03-11 22:03:07+00:00,317.92,309.38,317.62,314.02,323.96,L7
2002-04-12 22:03:01+00:00,292.24,302.38,311.76,314.07,319.54,L7
2002-05-14 22:02:55+00:00,279.11,,320.20,314.61,323.58,L7
2002-05-30 22:02:49+00:00,273.02,249.42,317.77,315.49,314.65,L7
2002-06-15 22:02:43+00:00,273.32,243.87,301.34,304.29,311.15,L7
2002-07-01 22:02:38+00:00,276.37,253.25,293.08,298.08,301.22,L7
2002-11-22 22:02:21+00:00,336.27,311.96,318.81,313.75,315.95,L7
2002-12-08 22:02:27+00:00,314.19,299.98,311.50,311.46,320.33,L7
2002-12-24 22:02:33+00:00,317.77,313.45,318.58,310.65,318.39,L7
2003-04-15 22:02:57+00:00,,,,307.74,314.93,L7
2003-08-05 22:02:35+00:00,285.60,276.33,319.79,312.08,324.42,L7
2003-08-13 21:51:08+00:00,277.91,315.61,320.61,323.37,330.38,L5
2003-09-14 21:51:42+00:00,309.19,314.38,318.79,313.54,328.23,L5
2003-10-16 21:52:08+00:00,310.59,306.63,323.21,317.19,328.78,L5
2003-11-17 21:52:33+00:00,313.34,305.47,314.97,306.88,311.04,L5
2003-12-27 22:03:06+00:00,316.85,306.31,307.60,305.84,315.55,L7
2004-01-12 22:03:07+00:00,326.71,311.00,321.44,,,L7
2004-04-01 22:03:28+00:00,301.46,308.47,316.22,313.65,314.79,L7
2004-05-03 22:03:23+00:00,,306.15,321.13,316.95,325.79,L7
2004-05-19 22:03:23+00:00,274.19,,320.88,313.33,323.84,L7
2004-06-12 21:55:35+00:00,281.58,243.37,307.64,300.11,328.24,L5
2004-06-28 21:56:04+00:00,278.62,254.89,312.29,312.14,327.53,L5
2004-07-06 22:03:12+00:00,,,304.92,,317.73,L7
2004-07-30 21:56:51+00:00,280.27,251.31,321.85,309.94,323.07,L5
2004-08-15 21:57:13+00:00,283.12,296.64,310.96,303.57,311.60,L5
2004-09-08 22:02:53+00:00,,,329.44,320.58,322.95,L7
2004-09-16 21:58:05+00:00,320.62,299.55,319.57,312.08,316.56,L5
2004-09-24 22:02:48+00:00,313.55,310.14,322.51,319.01,323.18,L7
2004-10-10 22:02:43+00:00,320.23,312.44,321.68,315.07,319.84,L7
2004-10-18 21:58:47+00:00,331.09,320.29,329.56,318.78,325.79,L5
2005-03-03 22:03:53+00:00,321.34,321.55,331.65,322.77,327.21,L7
2005-03-11 22:01:07+00:00,338.38,322.95,323.92,320.68,328.79,L5
2005-04-12 22:01:18+00:00,290.15,295.87,312.04,302.51,316.30,L5
2005-04-20 22:03:44+00:00,283.84,,312.55,306.40,314.91,L7
2005-05-22 22:03:48+00:00,,,,303.95,,L7
2005-06-07 22:03:42+00:00,267.16,225.87,323.06,,,L7
2005-06-23 22:03:37+00:00,,233.41,322.49,314.96,323.12,L7
2005-07-09 22:03:38+00:00,275.84,239.56,319.94,313.02,326.47,L7
2005-08-26 22:03:27+00:00,292.57,294.68,318.84,308.26,321.60,L7
2005-09-27 22:03:16+00:00,323.60,321.23,329.92,319.09,326.14,L7
2005-10-05 22:02:17+00:00,325.45,306.67,308.55,301.32,313.40,L5
2005-11-06 22:02:22+00:00,336.68,316.19,324.35,317.72,333.16,L5
2005-11-14 22:03:41+00:00,331.05,296.28,304.86,304.14,313.54,L7
2006-01-01 22:03:58+00:00,,303.84,316.76,316.43,321.30,L7
2006-03-22 22:04:18+00:00,313.51,,,316.20,325.46,L7
2006-05-17 22:06:21+00:00,273.34,259.05,312.15,297.66,312.59,L5
2006-06-26 22:04:08+00:00,267.11,221.52,318.37,321.40,327.98,L7
2006-07-04 22:07:05+00:00,271.74,241.30,,295.17,297.22,L5
2006-07-12 22:04:01+00:00,271.63,223.93,313.96,305.90,317.04,L7
2006-08-21 22:07:43+00:00,,,306.57,291.15,314.17,L5
2006-09-14 22:03:45+00:00,307.72,313.75,323.14,324.33,327.81,L7
2006-12-03 22:04:19+00:00,,,323.73,316.32,325.34,L7
2006-12-11 22:08:52+00:00,331.34,316.28,325.96,320.39,331.50,L5
2007-01-04 22:04:25+00:00,349.51,321.05,,,,L7
2007-02-05 22:04:35+00:00,344.36,318.14,325.99,322.65,333.64,L7
2007-02-13 22:09:11+00:00,323.20,304.89,317.83,312.69,320.43,L5
2007-05-12 22:04:35+00:00,287.66,,321.91,309.10,316.32,L7
2007-07-15 22:04:24+00:00,269.35,,326.59,318.90,324.19,L7
2007-09-01 22:04:07+00:00,309.07,311.95,327.16,314.13,314.12,L7
2007-09-09 22:07:21+00:00,310.79,299.41,313.14,307.45,311.77,L5
2007-11-04 22:04:13+00:00,327.13,318.57,321.42,317.51,320.59,L7
2007-11-20 22:04:22+00:00,336.64,319.92,334.12,325.95,326.27,L7
2007-12-06 22:04:28+00:00,343.51,316.84,328.09,319.58,328.57,L7
2007-12-22 22:04:32+00:00,342.71,314.91,323.66,317.63,323.63,L7
2008-01-07 22:04:34+00:00,345.11,318.32,323.79,317.43,324.25,L7
2008-02-16 22:04:45+00:00,321.66,309.02,314.94,309.02,317.69,L5
2008-03-11 22:04:20+00:00,313.18,296.54,304.75,300.93,,L7
2008-04-12 22:04:20+00:00,291.74,294.32,316.44,311.58,321.25,L7
2008-05-14 22:04:12+00:00,282.54,264.64,315.98,316.64,320.56,L7
2008-06-15 22:03:56+00:00,272.12,228.08,314.78,314.37,330.45,L7
2008-10-29 21:57:48+00:00,333.11,310.28,318.53,311.59,323.31,L5
2008-11-14 21:57:28+00:00,333.82,316.63,322.30,324.36,329.60,L5
2008-11-22 22:03:27+00:00,334.67,323.07,324.73,317.39,325.89,L7
2009-01-01 21:58:55+00:00,325.97,312.38,310.83,306.98,318.03,L5
2009-01-17 21:59:20+00:00,311.23,311.87,323.80,315.50,328.83,L5
2009-01-25 22:03:57+00:00,338.39,327.33,327.66,329.23,336.24,L7
2009-03-14 22:04:21+00:00,329.47,313.43,320.35,321.04,,L7
2009-03-30 22:04:28+00:00,,304.51,321.09,317.76,327.75,L7
2009-05-01 22:04:37+00:00,284.36,,321.26,320.27,330.37,L7
2009-06-02 22:04:39+00:00,276.39,254.41,318.76,326.10,328.52,L7
2009-06-18 22:04:37+00:00,281.12,248.30,305.89,318.22,324.93,L7
2009-08-05 22:04:24+00:00,274.72,260.26,,325.14,334.02,L7
2009-11-25 22:04:57+00:00,,316.45,330.80,327.93,334.11,L7
2009-12-27 22:05:25+00:00,,318.60,320.42,317.31,328.62,L7
2010-05-04 22:06:23+00:00,286.87,,324.61,,,L7
2010-07-23 22:06:26+00:00,271.41,,328.73,320.79,329.30,L7
2010-08-08 22:06:24+00:00,,296.03,305.65,303.61,310.05,L7
2010-08-24 22:06:28+00:00,314.73,309.01,321.24,315.57,324.58,L7
2010-10-11 22:06:33+00:00,323.90,303.41,315.93,311.96,315.12,L7
2010-12-14 22:07:13+00:00,328.65,324.15,334.14,326.51,339.04,L7
2011-01-31 22:07:36+00:00,333.53,316.38,,,325.50,L7
2011-02-08 22:04:11+00:00,323.52,319.34,325.92,324.54,332.52,L5
2011-02-16 22:07:39+00:00,338.47,311.66,,,330.56,L7
2011-03-12 22:04:07+00:00,318.94,316.33,328.06,320.41,327.79,L5
2011-03-28 22:04:02+00:00,295.24,303.91,313.15,311.48,323.59,L5
2011-05-23 22:07:47+00:00,285.28,260.99,320.49,321.71,330.42,L7
2011-06-08 22:07:48+00:00,,,321.63,307.50,329.04,L7
