,dates,usa_CA_0135-0000,usa_CA_0135-0001,usa_CA_0135-0002,usa_CA_0135-0003,usa_CA_0135-0004,usa_CA_0135-0005,usa_CA_0135-0006,usa_CA_0135-0007,usa_CA_0135-0008,usa_CA_0135-0009,usa_CA_0135-0010,usa_CA_0135-0011,usa_CA_0135-0012,usa_CA_0135-0013,usa_CA_0135-0014,usa_CA_0135-0015,usa_CA_0135-0016,usa_CA_0135-0017,usa_CA_0135-0018,usa_CA_0135-0019,usa_CA_0135-0020,usa_CA_0135-0021,usa_CA_0135-0022,usa_CA_0135-0023,usa_CA_0135-0024,usa_CA_0135-0025,usa_CA_0135-0026,usa_CA_0135-0027,usa_CA_0135-0028,usa_CA_0135-0029,usa_CA_0135-0030,usa_CA_0135-0031,usa_CA_0135-0032,usa_CA_0135-0033,usa_CA_0135-0034,usa_CA_0135-0035,usa_CA_0135-0036,usa_CA_0135-0037,usa_CA_0135-0038,usa_CA_0135-0039,usa_CA_0135-0040,usa_CA_0135-0041,usa_CA_0135-0042,usa_CA_0135-0043,usa_CA_0135-0044,usa_CA_0135-0045,usa_CA_0135-0046,usa_CA_0135-0047,usa_CA_0135-0048,usa_CA_0135-0049,usa_CA_0135-0050,usa_CA_0135-0051,usa_CA_0135-0052,usa_CA_0135-0053,usa_CA_0135-0054,usa_CA_0135-0055,usa_CA_0135-0056,usa_CA_0135-0057,usa_CA_0135-0058,usa_CA_0135-0059,usa_CA_0135-0060,usa_CA_0135-0061,usa_CA_0135-0062,usa_CA_0135-0063,usa_CA_0135-0064,usa_CA_0135-0065,usa_CA_0135-0066,usa_CA_0135-0067,usa_CA_0135-0068,usa_CA_0135-0069,usa_CA_0135-0070,usa_CA_0135-0071,usa_CA_0135-0072,usa_CA_0135-0073,usa_CA_0135-0074,usa_CA_0135-0075,usa_CA_0135-0076,usa_CA_0135-0077,usa_CA_0135-0078
0,1984-05-11 18:07:47+00:00,115.50429820040526,141.38973857968475,150.5776854102082,145.1510679297623,129.42181758905608,144.4234928458878,135.02970058884299,124.0079660649212,129.82833439024478,136.13472455811922,154.12341764465972,158.9626496293863,173.93696273212632,185.95727965178347,190.8405315787679,161.94038143632696,186.30330613119423,177.10884298888206,176.49799437909306,190.76189569274632,199.02183498586905,199.30790072102158,175.14302776777618,171.36185222889466,178.13710517850532,179.8537150018193,172.31453827855054,185.8478072243275,193.23278131170153,170.42951750185586,182.44472812219297,175.6729285026274,196.2204035133217,182.6668555799922,187.57423673349655,201.23030209575168,165.1025633127063,171.0930987019964,175.98600240192067,178.61439517191604,170.5036041476857,171.20207720066307,149.01738432960965,146.14881562544022,168.1610037509865,175.9273464383588,146.3857792637131,148.3406537291847,174.68467390922441,164.162026431945,159.44849813522362,172.8784329131799,160.59081112651714,160.48860718474276,164.5566485198069,173.48892569025097,151.43759206871567,158.89050302303642,166.37703746544776,155.43390249051035,141.2805570905971,158.8393276333352,176.90819930044026,166.70076164493653,153.4551956543594,144.0427006542391,143.1120986793931,154.54497135182044,174.07276210590985,181.14673640280083,188.1358722009619,160.21117339601105,141.22786775780386,151.21681885678348,167.56544797243308,153.67600579501382,139.0779313946799,139.98175104068912,159.67416096547493
1,1984-05-27 18:08:14+00:00,124.38235515960389,131.73269786083736,137.9869961097125,140.2460689511779,107.11424880858269,146.03195471944127,129.34157406233876,123.09759467825606,116.7621795821307,136.24670506282075,157.3909411777982,164.0068491838063,181.28542258288314,180.6944030829206,187.92132461839438,158.21707317173062,178.06074022713392,175.27706345579242,188.38793706523697,191.3556330824083,194.63740979125728,183.46156168257184,178.13668835970773,179.94090281702967,187.1414635552204,166.9353230808002,164.53261778485717,188.45566048553815,169.4863739789415,176.5824945837526,182.39449340511672,179.7811815263782,183.28879874636107,175.9280995526533,191.91302476031402,173.84108663677577,170.3696246228226,168.86427817086934,174.2476080295351,170.5612871251256,165.65948271676322,158.43016500502196,153.55768907511046,146.26303401200047,165.21728290251272,157.05243036708876,139.45585306775908,157.357328751021,157.09679511632856,147.17176192704292,167.45818536826678,172.62710565232123,143.15369405702668,162.74553912311956,164.33952599234448,157.42959657734434,164.12994001929468,160.2411025571732,145.94044284475203,139.19690857854434,147.176494566464,164.62425884110002,160.02594047850866,144.8076807900804,154.74371296961584,144.11859333266904,141.61274116641707,156.45792447815845,171.77070588978017,181.0508292125519,177.75459515109821,147.63047224763184,134.058663347524,150.13853916312425,158.27436066470142,141.53520463505535,137.70424102172785,144.58517519336587,160.58959786917794
2,1984-06-12 18:08:33+00:00,138.40339907100153,134.34428005805077,151.7196161628783,135.2215293549533,143.46974030977626,150.9154647109783,138.6668389111574,129.70608898362738,138.2474072239925,147.8023877498571,159.16002166169588,171.05102055973916,198.935487991967,177.43749518321837,187.5582635067611,170.50573824327088,171.03958184501099,173.0073026367634,200.3636223679025,195.68687277391857,198.57775590617885,190.3827075888619,190.03324286365054,186.53684487877686,197.88666714279339,169.69980787240146,177.29393092807456,197.24333973987694,176.17544402107146,190.66841144030045,184.59405542335372,193.75098117158197,187.01993169805672,183.46906742929113,182.3962293954239,176.7240730827018,176.98081380719353,178.37847676511024,185.60110278935602,172.36752239463655,158.6199787150691,154.56567836112313,159.41227153381166,150.5931323556233,166.50912916783815,162.2264206027705,146.64177086047042,171.74322024164343,158.96191899092904,158.82507056497226,172.2687199147403,172.57722317645826,158.41907668430113,163.3755089273317,156.61180573934573,164.03816462735014,173.52576030644772,168.89012797410092,157.70429931297986,159.4191090931479,166.42934666838025,175.164922900502,151.7428686483779,156.09787733151984,157.6700338349481,156.88451948716093,161.67064236358007,165.54648017558554,177.82937113678665,191.58923924949218,186.28158698282476,155.18180498108123,145.0111843948981,151.46146391516322,156.79382201912313,146.337208263576,148.49658153588356,154.56523512727026,168.26815214454095
3,1984-09-16 18:10:24+00:00,154.11456985728574,145.6962516325182,142.97154450049976,136.51206741083485,134.84953228491685,137.0863745122203,154.27493002225424,152.19716092999016,156.19102432162833,162.73992944177687,164.63468720272417,160.83571024181666,161.14968371283166,171.82143794562944,174.78538496025766,185.45643197483614,189.6102106547563,194.00610100647592,194.99904785838092,190.23278903588826,193.37031297064362,198.3724714385591,190.4681738332359,195.6074750063337,196.2195975597386,184.49442205877284,187.5791800430692,189.8862352332611,191.9565717288917,188.50141362654057,178.8129410978158,180.9335809928211,185.71520655780557,179.40041139417264,182.8647749994122,188.30183784577437,184.68918200356435,181.8770712368147,175.1584550120178,172.4583300383304,162.38077943083746,168.49284103336828,163.17606002139877,168.13667640287363,170.97615137481318,169.52155411414492,173.69259055186063,177.41929993612752,169.42123487574946,172.41735257437296,172.44477518777032,162.98326769886495,170.25739532291624,168.13385390419148,172.41256060637096,176.24060462506407,180.80421583057287,181.5417856090377,174.0526681211808,166.81951559895623,167.41292683498793,162.70135837207738,169.12145471350163,168.0321834045571,166.36284136564245,164.24896940444356,160.98706753829742,159.4343041404957,179.54827011942567,183.13022097474862,177.15340100295887,167.1062523358709,171.74282723037385,173.23569988342874,177.59350878201423,170.88578389461128,171.13205062737927,175.84376648625243,173.5839737790232
4,1984-10-02 18:10:48+00:00,155.0775263973616,155.14476737299978,155.29983966481498,148.38385325555916,128.932533708606,148.83497312866942,149.16640594593966,152.06624462099032,158.47087336971998,164.88750418245073,162.78219189213527,161.3306141352355,177.12899928182455,176.28629236713738,176.3966626390728,183.43234389057048,182.4630132268499,182.23666249065147,188.74910332593043,196.4510582929873,195.02358416904164,202.50386811932177,186.20761379989523,200.27193383593274,197.47825906201754,193.31408382670492,201.86628606845366,190.9898320740085,183.46780439896511,179.94928559108405,197.314085906874,192.78623350374033,181.33826800812412,189.46556049141276,197.19076308780723,197.3536853709781,188.59274352795222,182.59026415370639,172.6801186400426,179.479336109589,162.6808423979396,167.96138895093296,160.19051907456134,170.64538875258987,166.65848426810675,166.87178217328932,172.543360330431,176.01266604952934,171.51169628214103,177.05836056029324,170.69484799984517,171.91396550341014,172.4949658500723,166.16229898667171,175.63491020305818,174.6883773543802,172.7133069087375,173.0086238536571,170.19436297573142,169.87815355809354,168.00546663304863,176.80183107954366,178.59000037694952,165.83967444849407,174.21769096862383,173.02931577931395,165.18713678582114,168.58273318309645,180.26455080944234,176.4267339417883,185.30005709679753,180.2537998260416,182.46952348385565,177.31509141030102,174.76672096831757,175.90138408935596,167.17874451380388,166.11113144684847,176.60245744508487
5,1984-10-18 18:10:45+00:00,146.2453631788845,142.65158982256904,156.35864491372286,154.23368993774884,132.9762019187569,145.3489136058703,145.6256453160975,158.0257919489143,158.80986175865743,169.12470981486834,169.209109293885,163.99781596854828,183.11905911160332,188.8984083171574,171.44548999103392,165.96004057141405,176.41605206881493,197.13508071962968,199.5545314780081,201.47999016096307,208.00594867157267,206.2461104386575,186.8850742318585,187.6054945428281,198.72842033352615,197.2380366042087,200.98299060153633,196.5705563512528,190.22667728994412,186.67396337607178,198.03830548284685,193.74963762411383,182.28271964771713,189.1037572795386,196.4535890490508,198.73469858041764,201.7880564586211,181.6136501138872,190.1136592082713,182.19951110213597,164.54446789089135,161.80925737929672,173.3352420276194,168.4158205176518,170.78243237763675,169.66386176433934,181.51716095438002,184.82118917191255,191.36747568395722,176.569263434217,179.35067109399034,181.95554199770024,177.2867526125738,178.282908387097,182.99813714337895,183.07633092679512,175.68056397210933,177.91639314333872,185.1409688502404,179.8302252602595,172.45610650077944,178.97054471090513,174.6141988344663,171.25786639413764,178.05508561273336,176.43987806205246,167.38053454144875,172.54511019485705,175.10594486209612,179.83816098546814,188.2380397031056,189.0114393490414,183.34382342507257,184.18994295433134,177.67046376899467,174.58591836868663,163.47437330791357,160.647709471393,166.8213585575563
6,1984-11-19 18:10:10+00:00,,115.09375359797535,118.58035679274238,,111.57097234165413,104.88833926117566,106.1059685913366,124.89421418103667,129.58996197272958,,132.82471859962976,143.99887100678242,144.98379384118616,154.0579355111875,152.83329545397305,157.21400375439504,160.43031743770678,162.86258539634997,187.81735488793845,196.36044449940934,190.78719969871133,186.57040552692533,178.53305773567624,184.22312856381512,174.34134893091343,173.77711687591872,174.6671592869837,173.64820386390875,175.03425259292686,170.82220277806746,176.75573971770945,169.69031164752522,176.43275017917273,163.44776564640492,161.71961224403944,163.47451242854046,,148.92427499133873,154.11651761781448,154.70909287434964,144.38051036856973,142.1821151788034,153.4238419465058,146.01210965867438,146.90715919205988,145.36226053777443,151.38079861473759,159.03296286024147,162.3692283024457,157.44982297586208,158.5418482564183,153.75645295357455,153.4097593888579,151.14451080246621,148.04642278978108,151.25731310161174,149.01175260324752,151.99593028954462,147.59841568827457,154.1527634357442,145.53469841792375,147.33294990846437,143.07282764671638,136.50277890996676,,,138.83522164169986,135.2220569587662,147.43836803422272,151.48458985315577,155.80196678720097,153.71393316602067,144.8204721438639,,,134.78796697184174,130.7584208988592,122.82521899821707,134.3270503264033
7,1985-01-22 18:10:40+00:00,,,,,98.36067874941992,92.11350606679223,115.50690659323374,106.44857616773524,132.47944035827024,,123.37777372178451,138.58633887707157,145.33116254858052,152.64740350297237,155.27175668925693,165.5568451131059,182.72837521641188,181.5366369768227,169.2404162636063,175.4567573648221,189.13585151755012,200.28137200488877,195.51712300803084,194.43766449873053,188.02590508800378,180.8804627292534,176.03114879849355,174.90778287223569,164.4127306143565,167.72005518635714,176.8917434810973,174.55610358719343,175.58665777725273,177.49832006399865,172.3384056290998,160.97280039309916,,172.04109835059003,179.42988348543005,173.12049134198838,162.08515529557806,155.65987437149207,157.35351350292154,140.3389037616511,150.60009635529238,163.71924214139463,157.61050312081485,152.71394554644033,153.09527565383226,158.98145402007788,151.66763576134912,152.39499939523822,159.8321976669947,150.7982264593832,154.12710358361338,148.945622718062,154.0006303536014,152.23037826012595,143.97058195021054,149.57843884965374,143.85252544192585,146.77244158633346,144.7406745910501,145.1551834110901,,,140.0715655933543,136.28516539355255,146.4259014134777,157.07818974060527,162.21607883869626,160.13477954544933,147.94669775421445,,,128.68403109427578,129.71244738002628,124.49609766558434,138.22305978204693
8,1985-08-18 18:09:54+00:00,166.90627265139995,151.39002709419043,162.44308723472616,156.38442714657367,146.5837621906386,152.99477294914178,156.29376324887002,161.6846424876693,172.456234392177,178.4001375561792,183.7640719175434,195.12485871262624,,199.2530999381449,197.0300026357229,201.90032329658288,202.1746308701026,204.32751596358617,209.53307668290216,207.81956039925916,200.36541886520405,214.87016115208692,216.2369460946296,214.42786053123012,208.0825980834542,212.0662379146722,212.92681821455193,205.17106947594095,199.24775095939137,206.06648597625198,202.19438678681271,199.7699469917904,197.9486902194626,208.98550151827922,200.04405341996755,202.16939040042328,203.33171497546576,208.41446005313975,195.38485253430764,195.47033430269568,194.76609004418611,190.62150852460792,188.8805890303801,187.93737144002722,190.82702602745232,194.03256645777654,191.11137509645621,199.75501210658993,200.33017564450668,200.80586638704006,206.21304615365253,198.29488918382353,194.3783073658388,213.33965656537586,210.39724329996665,195.24259220608977,199.80637416002838,211.8667269098143,207.363800944965,208.38057187086895,207.49742230344333,206.8640799418588,209.02977353444223,201.46666440696137,211.06236973535323,204.47783933113277,201.52843343621262,199.5361533624726,203.57757011102558,211.37538644922506,212.21068607234278,208.00207299533866,198.2046104698306,193.24971385128143,194.62296135616128,178.442998432837,178.69928171180257,193.45035902236,202.7786006008874
9,1985-10-05 18:09:45+00:00,165.44308809378126,158.4626216820164,161.1612534078425,157.2364330671889,146.09328203116058,159.2128935174576,161.95030220747316,173.2814513871706,180.2366369163165,181.01714404471338,191.42060816367388,185.91541333809735,,199.79077763467677,212.6967570376257,208.80078302600705,213.99454499945952,223.84880559460618,200.4368406497452,207.07047514285364,215.53877265137277,219.45162940931604,219.76257408746534,225.13915950034948,213.65118187305455,226.8411578701348,215.48705725357996,219.8633380505819,217.8319156633855,216.0930129159486,208.93372644561975,206.7321017744503,198.5700875048137,201.73733812298053,216.0429659583757,215.97292426352973,218.21666661771303,205.29266159547785,209.17661527138762,201.42387514221838,196.88818735911605,197.82514321460366,195.30916078006322,197.76329317376704,203.8650775168487,207.85784538614172,202.24250472467946,205.94483355759834,223.98840069759555,225.08161591872187,204.13879160658018,214.20476989008174,228.8889486803562,203.34709371421485,211.86318427120094,226.16384376944112,226.2470265092726,230.67654603263782,233.43458396428622,220.08471170094163,223.3066356060664,217.0188469457641,223.1306919792948,225.8887894597622,218.27592554556554,206.56782187123582,202.1013954127081,228.04491975072463,222.39482794190724,221.5429404236899,224.14737291893613,217.17862319106644,213.60641108700727,210.0755145189391,205.96591463706505,192.54701109924142,199.59455276376713,208.12018113447817,212.45435209684416
