,dates,mex0184-0000,mex0184-0001,mex0184-0002,mex0184-0003,mex0184-0004,mex0184-0005,mex0184-0006,mex0184-0007,mex0184-0008,mex0184-0009,mex0184-0010,mex0184-0011,mex0184-0012,mex0184-0013,mex0184-0014,mex0184-0015,mex0184-0016,mex0184-0017,mex0184-0018,mex0184-0019,mex0184-0020,mex0184-0021,mex0184-0022,mex0184-0023,mex0184-0024,mex0184-0025,mex0184-0026,mex0184-0027,mex0184-0028,mex0184-0029,mex0184-0030,mex0184-0031,mex0184-0032,mex0184-0033,mex0184-0034,mex0184-0035,mex0184-0036,mex0184-0037,mex0184-0038,mex0184-0039,mex0184-0040,mex0184-0041,mex0184-0042,mex0184-0043,mex0184-0044,mex0184-0045,mex0184-0046,mex0184-0047,mex0184-0048,mex0184-0049,mex0184-0050,mex0184-0051,mex0184-0052,mex0184-0053
0,1986-04-06 16:37:59+00:00,292.78707869337063,290.23756349080105,289.59892922253755,283.16860645651354,286.43536911814243,287.62740121405,293.12567696586996,288.11522531540396,285.38517227082923,278.1053813846864,287.9137009284768,288.60184338213054,286.7315189613327,294.01986388952776,283.39718947776674,274.186847615749,274.56767757539353,271.2162883883691,260.37851487173464,255.9968259998723,,265.1644602887485,266.82447733598383,259.8855681877741,264.22353891460216,260.0494248033861,270.39130559610106,267.83483988867664,266.14939454400695,263.1746260062841,253.61721557560722,263.48565827434555,269.6004649926699,269.50042402589145,271.3192649661991,268.0769761554251,273.81354177510303,277.6723338988379,274.7918285463502,274.50476948459203,258.9575571152099,258.0779209869516,267.4302928764405,263.135940667448,264.1438496237956,269.35276930992427,266.45283914444616,266.160050170931,268.0615360465092,249.26495222831667,252.6803001990228,254.1737376298835,255.69483062229597,268.5379169561559
1,1986-04-22 16:37:37+00:00,304.4643080581692,294.1944241826567,291.8913183332335,284.82802361176385,286.12448370599407,292.72799743671754,288.085641945924,288.52179110738683,285.3204213080055,288.66412254331135,285.72882040659636,292.58027639649276,287.3019224100509,286.72100495919153,283.6173095518958,279.30230673153295,273.4890634300223,262.33069254074235,263.9131089703948,255.25221116349425,,257.941216509334,265.44537314698306,257.1563753397915,259.45480881026924,265.66492601286535,260.02829462263367,264.15758955819985,258.73593659115653,256.0261316692133,260.1028177921003,262.16501546674226,267.5827378206314,267.20360292652987,268.36663158849433,274.45743833152534,276.80252096700974,279.5306538537794,275.0966278291213,269.78354614639323,270.67139669903463,259.3619453934377,263.42179400749615,264.41320207590763,257.9993784439822,262.46020286402046,264.7263161803783,265.075429227682,255.8077935628974,258.5838344949359,253.37836604729242,251.7270707549088,251.01974199031602,264.2819115042504
2,1987-09-16 16:39:39+00:00,216.28235557524945,,233.07951455435412,219.7600707980263,221.18735245440627,217.48883945474833,220.88838540102233,209.1316333758059,,,,,214.08371784014915,217.62552019429117,209.61039319659312,,,211.47852020257145,208.58135720684453,209.43135716212007,204.98195905940688,,207.87474798185846,209.8275404009024,212.8799785078359,215.57995233232182,220.52867532168912,216.0952419322083,217.59192879708118,212.20558534844213,222.23208178760834,218.83821594431205,215.72610558667284,217.92781190556224,218.63646485264522,224.6758487554216,218.65430179751297,222.90568740034405,224.12357280875383,215.73482884536912,,,214.06526523043493,214.04092653212828,206.72692362898027,211.52867797848944,228.9603809821599,204.4950426852055,205.82928891027495,211.3071735499209,206.66998724858186,,,241.2415149217014
3,1990-01-27 16:34:51+00:00,246.53612600465505,259.9101547244339,260.6281424966699,249.12455799422906,240.97397283711254,229.60928394491984,246.6080533360136,237.17974160150763,254.67705805166176,259.87082404911405,262.95922214393664,252.92352885542456,244.77611845899995,228.16943550322304,231.22251061023357,250.47739267926065,242.23207516454522,244.07131101795997,239.805491994881,206.33207337912992,222.42377079037712,250.08644031959395,239.49019183351584,219.37397073941526,238.9802549885675,234.70095608308205,239.93290030976482,238.01831787296072,232.75337831606893,243.67650767999007,242.55043985808513,238.5661297804282,232.1495538571803,232.5999468950161,238.53966431396518,249.80834188028177,253.0070496672545,243.5780265960834,213.77674391364647,223.26952603518134,232.82324168487256,229.82373720392812,231.39906819590766,230.06847532161552,235.7764211237278,229.65028143929257,228.74701176006155,216.53976860181737,225.79151786197394,226.84994978672776,229.71899759516887,229.92788919832194,245.2745752850286,264.7142303054961
4,1990-02-12 16:33:57+00:00,,,,,,,,,,,,,,,,,,213.55555083011453,246.8997255587929,230.99319293479923,248.19205030109484,255.96251360626496,240.22352376566795,247.132037673957,249.16556674566115,259.8162671133565,,259.0201529130247,253.8296952273467,264.7757142175045,260.27645287102007,242.01144882713214,235.96461839396625,244.43697029763692,256.9630043120222,254.80648928802367,253.20554593409236,238.3954655459069,243.67223655841815,243.71473613146705,246.19054830844686,240.50326246762629,240.2605231642251,240.2782832915103,237.2847015276921,239.00710386438217,235.93689776730452,236.9232836986451,238.89692599797493,230.87699092568428,231.04058305477707,232.1213812621089,,265.65447976282303
5,1990-02-28 16:33:25+00:00,257.8099709252107,254.92915772239624,252.00316040425625,242.5890874321421,248.11478149317935,241.21458898006824,250.28268774886448,241.5738485428604,242.1823313457748,241.58655339121995,244.03599064799545,243.35113157203352,245.89644284865685,236.65025557970048,235.8432284795552,240.17287962189127,237.64925920695435,220.15914450447897,230.32742742997343,227.04693510301607,226.81432504212398,231.5241407016668,227.85785726676204,227.06083748743984,227.747844149457,232.75784408500422,228.03919005602603,232.082892050146,230.4280573480176,226.91748909524017,228.0203049880705,229.21481082628915,230.1750770721339,230.84133270491498,234.7921090764832,235.82774925314985,235.70839510393245,239.7373981847223,230.8686652145201,227.60534243718857,226.31652885923864,227.97528323501365,224.8139334796512,229.13629139936194,225.478890727858,222.73431323821,226.05824745413284,223.47609479141354,226.98774228460684,222.96092811756503,224.65810149438465,217.80504581134622,,239.72135975119537
6,1990-03-16 16:33:16+00:00,267.7558706831137,264.9419369077003,264.48459216231566,258.84953607656996,261.1368504842276,259.21035005455707,265.01452769006755,257.885560294786,255.4225852038995,252.69874239493623,249.23706125056782,255.30808880704353,258.103365340562,254.6377492087709,250.51164751525118,248.71650001787037,236.3155853876395,233.9417841679699,239.86745760743122,242.0650228489018,248.95562141843874,242.21475207627068,244.89158778209924,253.23792497535115,246.1554119908101,243.54073089973525,248.68382414284056,252.35545245743515,246.43811861895267,239.09164280547193,241.4141956379514,241.00987807777295,250.0233472570484,253.74567178218382,253.80708625701422,237.1322989877978,249.1061485276758,259.6015794238224,258.0668353617523,245.55364416371245,238.87920144262205,253.84063187163483,235.00550541529998,243.0746905314884,239.50510110188628,236.64254813065207,240.19949630295707,246.09875745111913,242.93181046840377,235.4122369334317,240.28640519542816,227.72442099740567,240.35097685691414,253.14138303699897
7,1990-05-03 16:32:29+00:00,273.8065032765363,280.9449014149751,281.93587917677183,284.5772471799656,279.67448022130304,279.47405941353986,270.9587503535112,272.6727209601134,274.35842662086776,274.0075357737287,274.03310500628146,273.9139583012893,273.5767360845132,263.4002161900456,258.7459313504599,258.5233907811923,256.4720171399241,252.68284615641565,249.613960949108,249.41172295783915,258.117263158907,252.5654408877804,251.1784848052689,250.21025583741908,246.61030201902915,240.78520193047214,242.92889765897783,250.24987862727022,251.77326255528953,249.30761774965956,244.42794228692455,248.45035071652572,251.94594908562124,255.0647463814955,256.25364993739436,258.27892945066594,254.91499843092717,262.8356441323348,259.14570968750223,261.8430869577221,263.5496010428714,252.04438949729587,249.9289536737834,252.3732876520369,247.14067682396984,252.28234306081234,259.76821949240866,247.71730587622054,247.38400459787968,247.2005894477129,250.4830290095145,245.90450082370774,248.04515681657702,262.7511789656304
8,1993-01-03 16:34:15+00:00,230.28012981168646,234.60621863123524,233.0115601376971,236.87790651652577,232.10005448192786,235.70487074049544,244.17555542261235,245.4861367803845,239.19804769374724,227.0934976736286,229.75140382409302,236.26931407360462,240.49437709741179,237.13313653907886,239.80731848371133,231.29341735503257,234.2765154560012,230.26827451608708,225.44363167067394,226.16205180017013,231.16796259646938,228.39427665176575,225.21785860117342,223.79593766631282,227.50514416306615,233.20604766734797,229.51637737548322,231.49132090440003,231.80509459153365,225.74411715365576,229.48075026938363,231.99146209720527,224.69537063116093,226.7520949640586,234.7835933857606,233.1072470827284,235.583401106274,229.05325929240166,236.01209226427778,228.47846405807513,,,219.4466573459506,216.26899900475604,218.921979638213,225.65724420050827,225.65150602768298,222.9877049357639,215.78046062962403,217.8753298915257,217.63951270619742,225.6424361351907,238.16812278633924,253.81204546994587
9,1993-01-19 16:34:27+00:00,236.04599033899467,246.3211865077775,249.25181301017503,249.9340120041022,244.61939680310783,242.27808460484079,248.83598648801566,254.31091806512993,252.2261609147804,244.4611520032046,244.01127550989975,252.28694566111767,250.95116635548354,251.69118585540596,232.85599477911975,236.87044674241398,241.05965691479093,237.7970627014922,228.69337978319837,225.60340144268642,235.91762567576765,237.2353460649125,228.8127265065083,224.37249844359368,234.46875130710856,233.85118164482984,228.04597684780907,233.34996936815205,237.48987253719378,231.95119176074118,244.32785395180827,243.51328183291912,233.3961781483009,233.74720011809302,250.29821201320124,237.91399176066963,242.16988354574897,232.34264208721135,247.42729246850348,239.29230631623415,,,229.3983969306232,229.6032424732059,221.81557451533337,232.11985939097443,239.5386084876812,232.9051111847623,236.17741352724698,224.1605854729238,239.61985510163873,234.27696219056048,241.27391837050627,263.1446155766806
