dates,nzd0567-0000,nzd0567-0001,satname
2005-03-28 21:56:54+00:00,281.18,228.72,L7
2005-04-04 22:03:03+00:00,,221.72,L7
2005-04-05 21:54:19+00:00,287.66,230.47,L5
2005-04-13 21:56:48+00:00,274.98,222.37,L7
2005-04-20 22:02:56+00:00,278.37,220.07,L7
2005-04-21 21:54:22+00:00,295.03,230.92,L5
2005-04-28 22:00:35+00:00,281.07,228.62,L5
2005-05-06 22:03:01+00:00,,230.11,L7
2005-05-22 22:02:36+00:00,285.77,226.71,L7
2005-06-07 22:02:31+00:00,286.15,229.99,L7
2005-06-08 21:54:44+00:00,290.51,238.64,L5
2005-06-24 21:54:49+00:00,266.69,220.64,L5
2005-07-09 22:02:50+00:00,293.17,227.37,L7
2005-07-25 22:02:49+00:00,272.33,,L7
2005-08-26 22:02:15+00:00,273.16,224.94,L7
2005-09-11 22:02:29+00:00,261.15,225.98,L7
2005-09-19 22:01:32+00:00,275.33,213.34,L5
2005-09-20 21:56:18+00:00,282.53,226.84,L7
2005-10-05 22:01:05+00:00,272.69,219.94,L5
2005-10-06 21:56:13+00:00,279.85,226.41,L7
2005-10-13 22:02:30+00:00,257.30,219.60,L7
2005-10-30 21:55:15+00:00,270.49,220.70,L5
2005-11-07 21:56:39+00:00,,225.78,L7
2005-11-14 22:02:53+00:00,,216.37,L7
2005-12-09 21:56:50+00:00,,216.18,L7
2006-01-01 22:02:46+00:00,262.52,209.19,L7
2006-01-10 21:57:04+00:00,292.42,,L7
2006-01-26 21:57:12+00:00,276.67,230.00,L7
2006-02-02 22:03:01+00:00,272.59,220.53,L7
2006-02-11 21:57:16+00:00,279.11,222.95,L7
2006-02-18 22:03:05+00:00,272.69,224.72,L7
2006-02-26 22:04:11+00:00,273.40,223.08,L5
2006-03-06 22:03:30+00:00,270.54,219.00,L7
2006-03-15 21:57:19+00:00,282.06,227.22,L7
2006-03-22 22:03:30+00:00,259.95,220.10,L7
2006-05-09 22:03:04+00:00,282.03,227.96,L7
2006-05-17 22:05:09+00:00,288.33,230.46,L5
2006-06-19 21:57:12+00:00,284.73,,L7
2006-06-26 22:03:20+00:00,287.25,,L7
2006-07-21 21:56:57+00:00,277.67,228.66,L7
2006-07-28 22:03:06+00:00,281.29,229.00,L7
2006-08-13 22:03:05+00:00,277.08,226.18,L7
2006-08-21 22:06:31+00:00,285.32,229.16,L5
2006-08-22 21:56:53+00:00,284.97,,L7
2006-08-29 22:02:38+00:00,274.84,225.54,L7
2006-09-07 21:56:48+00:00,283.17,229.09,L7
2006-09-22 22:06:54+00:00,271.54,222.02,L5
2006-10-08 22:07:29+00:00,267.05,208.25,L5
2006-10-16 22:02:31+00:00,271.50,222.08,L7
2006-10-24 22:07:38+00:00,271.97,227.95,L5
2006-11-01 22:03:10+00:00,264.89,,L7
2006-11-02 22:01:32+00:00,272.39,228.16,L5
2006-11-26 21:57:16+00:00,271.46,226.20,L7
2006-12-04 22:01:49+00:00,273.08,216.45,L5
2006-12-12 21:57:23+00:00,251.57,221.48,L7
2006-12-28 21:57:26+00:00,267.72,219.45,L7
2007-01-05 22:02:04+00:00,271.24,222.17,L5
2007-01-13 21:57:26+00:00,,222.82,L7
2007-01-21 22:02:09+00:00,263.35,218.65,L5
2007-02-14 21:57:39+00:00,276.88,223.88,L7
2007-02-21 22:03:28+00:00,261.68,220.51,L7
2007-03-18 21:57:45+00:00,279.52,223.12,L7
2007-03-25 22:03:32+00:00,271.58,220.79,L7
2007-04-19 21:57:43+00:00,283.40,229.41,L7
2007-05-28 22:03:16+00:00,283.54,235.28,L7
2007-08-25 21:57:11+00:00,278.35,227.99,L7
2007-09-09 22:06:09+00:00,275.25,226.38,L5
2007-09-10 21:57:03+00:00,282.71,227.85,L7
2007-09-26 21:56:59+00:00,278.16,223.86,L7
2007-10-19 22:03:15+00:00,269.22,224.22,L7
2007-11-04 22:03:02+00:00,271.12,218.74,L7
2007-11-20 22:03:10+00:00,251.07,212.76,L7
2007-12-06 22:03:40+00:00,257.36,214.03,L7
2007-12-22 22:03:44+00:00,250.85,211.90,L7
2007-12-31 21:57:34+00:00,261.67,224.01,L7
2008-01-16 21:57:35+00:00,268.55,227.12,L7
2008-01-23 22:03:45+00:00,267.08,223.35,L7
2008-02-16 22:03:57+00:00,265.46,226.31,L5
2008-02-17 21:57:29+00:00,275.00,225.24,L7
2008-02-24 22:03:14+00:00,267.14,224.58,L7
2008-03-03 22:03:15+00:00,266.96,222.67,L5
2008-03-04 21:57:24+00:00,277.69,220.61,L7
2008-03-11 22:03:32+00:00,275.09,224.34,L7
2008-04-12 22:03:08+00:00,274.22,,L7
2008-04-21 21:57:20+00:00,285.88,231.31,L7
2008-04-28 22:03:29+00:00,270.64,236.30,L7
2008-05-14 22:03:24+00:00,276.16,228.33,L7
2008-05-30 22:03:17+00:00,287.82,233.69,L7
2008-07-01 22:02:58+00:00,283.55,227.77,L7
2008-07-17 22:02:22+00:00,283.79,229.83,L7
2008-08-02 22:02:39+00:00,280.10,208.57,L7
2008-08-18 22:02:08+00:00,282.24,228.96,L7
2008-10-05 22:02:06+00:00,269.69,222.49,L7
2008-10-29 21:56:36+00:00,271.98,224.12,L5
2009-01-10 21:52:10+00:00,265.76,217.12,L5
2009-01-25 22:02:45+00:00,251.29,214.14,L7
2009-01-26 21:52:36+00:00,270.77,230.18,L5
2009-02-26 22:03:01+00:00,262.86,223.39,L7
2009-03-14 22:03:09+00:00,276.44,227.83,L7
2009-03-23 21:57:26+00:00,276.00,227.78,L7
2009-05-01 22:03:25+00:00,270.96,225.56,L7
2009-05-10 21:57:39+00:00,288.49,229.37,L7
2009-06-02 22:03:51+00:00,266.71,236.49,L7
2009-06-18 22:03:49+00:00,277.25,,L7
2009-07-20 22:03:18+00:00,281.36,228.34,L7
2009-08-05 22:03:37+00:00,282.78,226.11,L7
2009-10-24 22:03:18+00:00,270.83,223.77,L7
2009-11-02 21:57:40+00:00,276.32,228.99,L7
2009-11-18 21:57:53+00:00,266.09,225.29,L7
2009-11-25 22:03:45+00:00,252.85,213.57,L7
2010-01-13 21:58:01+00:00,259.23,224.86,L5
2010-01-28 22:04:43+00:00,263.88,220.56,L7
2010-01-29 21:58:05+00:00,276.09,225.34,L5
2010-02-13 22:04:54+00:00,265.68,224.52,L7
2010-03-10 21:59:20+00:00,273.57,228.93,L7
2010-04-02 22:05:37+00:00,279.14,225.73,L7
2010-04-18 22:05:37+00:00,275.56,224.71,L7
2010-05-04 22:05:11+00:00,274.66,231.37,L7
2010-06-21 22:05:10+00:00,276.80,236.16,L7
2010-07-23 22:05:14+00:00,281.75,233.75,L7
2010-09-02 21:59:30+00:00,273.61,225.87,L7
2010-10-04 21:59:29+00:00,275.24,228.45,L7
2010-10-11 22:05:21+00:00,276.31,226.20,L7
2010-11-04 22:02:50+00:00,274.01,222.15,L5
2010-11-20 22:03:12+00:00,253.27,212.23,L5
2010-11-21 22:00:02+00:00,263.18,221.30,L7
2010-12-14 22:06:01+00:00,254.58,219.64,L7
2010-12-30 22:06:10+00:00,257.41,215.45,L7
2010-12-31 21:57:08+00:00,266.52,217.54,L5
2011-01-07 22:02:56+00:00,268.21,218.63,L5
2011-01-08 22:00:28+00:00,261.23,222.15,L7
2011-01-15 22:06:18+00:00,257.75,219.74,L7
2011-01-24 22:00:35+00:00,270.42,228.72,L7
2011-01-31 22:06:48+00:00,263.28,223.70,L7
2011-02-01 21:57:11+00:00,272.48,226.29,L5
2011-02-08 22:02:59+00:00,257.29,212.09,L5
2011-02-09 22:00:39+00:00,272.41,224.19,L7
2011-02-16 22:06:27+00:00,263.79,225.82,L7
2011-03-29 22:00:49+00:00,277.40,226.39,L7
2011-05-16 22:00:47+00:00,283.53,230.00,L7
2011-07-03 22:00:45+00:00,284.62,,L7
2011-07-26 22:06:53+00:00,277.83,231.59,L7
2011-08-20 22:00:37+00:00,275.85,242.14,L7
2011-09-12 22:06:41+00:00,273.10,212.41,L7
2011-09-13 21:55:45+00:00,279.92,225.21,L5
2011-09-21 22:00:29+00:00,267.27,225.76,L7
2011-09-28 22:06:15+00:00,276.47,224.87,L7
2011-10-07 22:00:26+00:00,275.50,224.31,L7
2011-10-23 22:00:35+00:00,,222.37,L7
2011-10-30 22:06:22+00:00,,220.59,L7
2011-11-08 22:00:43+00:00,260.07,227.84,L7
2011-11-15 22:06:58+00:00,259.44,218.81,L7
2011-12-17 22:07:15+00:00,253.18,213.80,L7
2012-03-22 22:07:32+00:00,274.15,223.41,L7
2012-04-07 22:07:04+00:00,284.37,220.07,L7
2012-05-18 22:01:56+00:00,281.88,236.34,L7
2012-06-26 22:07:30+00:00,279.72,237.82,L7
2012-08-29 22:08:16+00:00,279.81,230.91,L7
2012-10-09 22:02:52+00:00,270.59,217.81,L7
2012-10-25 22:03:03+00:00,265.58,217.15,L7
2012-12-12 22:03:17+00:00,266.53,217.28,L7
2012-12-19 22:09:08+00:00,237.28,218.77,L7
2012-12-28 22:03:23+00:00,248.96,,L7
2013-01-04 22:09:34+00:00,251.97,214.28,L7
2013-01-20 22:09:35+00:00,255.23,215.38,L7
2013-02-05 22:09:13+00:00,269.72,220.94,L7
2013-02-14 22:03:25+00:00,274.09,222.61,L7
2013-02-21 22:09:10+00:00,259.60,220.14,L7
2013-03-02 22:03:22+00:00,262.36,216.42,L7
2013-03-25 22:09:03+00:00,280.03,223.82,L7
2013-04-03 22:03:16+00:00,267.34,245.39,L7
2013-04-10 22:09:26+00:00,282.69,231.50,L7
2013-04-11 22:09:26+00:00,282.85,231.10,L8
2013-06-05 22:15:03+00:00,292.65,229.00,L8
2013-06-06 22:02:55+00:00,295.71,232.68,L7
2013-06-29 22:08:33+00:00,285.02,,L7
2013-06-30 22:09:11+00:00,267.72,222.13,L8
2013-07-07 22:15:24+00:00,297.97,229.36,L8
2013-07-23 22:14:58+00:00,288.13,230.37,L8
2013-08-09 22:02:25+00:00,284.13,227.58,L7
2013-09-02 22:09:16+00:00,279.01,227.37,L8
2013-09-09 22:15:01+00:00,278.12,226.03,L8
2013-09-17 22:08:41+00:00,277.21,226.39,L7
2013-09-26 22:02:59+00:00,271.57,220.87,L7
2013-10-03 22:09:15+00:00,268.71,223.26,L7
2013-10-19 22:09:03+00:00,267.86,217.71,L7
2013-11-20 22:09:12+00:00,262.68,226.72,L7
2013-11-28 22:14:37+00:00,269.03,215.64,L8
2013-12-06 22:09:45+00:00,255.46,222.33,L7
2013-12-14 22:14:33+00:00,263.38,223.17,L8
2013-12-22 22:09:47+00:00,258.29,221.83,L7
2013-12-30 22:14:25+00:00,278.16,225.11,L8
2014-01-16 22:03:50+00:00,253.68,222.48,L7
2014-01-31 22:14:28+00:00,263.73,219.03,L8
2014-02-16 22:13:50+00:00,279.11,226.80,L8
2014-02-17 22:03:56+00:00,235.07,225.51,L7
2014-02-24 22:09:43+00:00,270.54,218.03,L7
2014-02-25 22:07:56+00:00,275.59,229.28,L8
2014-03-13 22:07:45+00:00,278.16,225.69,L8
2014-03-20 22:13:25+00:00,277.14,226.02,L8
2014-03-28 22:09:58+00:00,263.45,209.72,L7
2014-03-29 22:07:27+00:00,275.41,256.14,L8
2014-04-22 22:04:24+00:00,266.50,241.12,L7
2014-04-29 22:10:13+00:00,285.79,226.09,L7
2014-04-30 22:06:58+00:00,285.23,229.07,L8
2014-05-15 22:10:20+00:00,283.94,227.22,L7
2014-05-24 22:04:35+00:00,278.76,227.49,L7
2014-05-31 22:10:24+00:00,304.81,,L7
2014-06-01 22:06:50+00:00,279.75,237.22,L8
2014-06-16 22:10:48+00:00,279.09,227.46,L7
2014-06-17 22:06:56+00:00,273.97,224.32,L8
2014-06-25 22:04:41+00:00,280.57,229.93,L7
2014-07-18 22:10:33+00:00,272.62,,L7
2014-08-11 22:13:03+00:00,287.43,228.76,L8
2014-08-12 22:04:53+00:00,284.84,228.91,L7
2014-08-27 22:13:05+00:00,283.85,229.29,L8
2014-09-05 22:07:21+00:00,273.98,221.38,L8
2014-09-12 22:13:33+00:00,275.37,223.24,L8
2014-09-13 22:04:52+00:00,273.12,222.79,L7
2014-09-20 22:11:08+00:00,275.69,225.71,L7
2014-09-21 22:07:20+00:00,277.76,227.14,L8
2014-09-28 22:13:08+00:00,275.88,223.58,L8
2014-10-06 22:10:56+00:00,263.33,219.42,L7
2014-10-07 22:07:25+00:00,268.48,217.65,L8
2014-10-31 22:05:23+00:00,268.97,220.10,L7
2014-11-08 22:07:28+00:00,280.29,229.69,L8
2014-11-23 22:11:18+00:00,,213.52,L7
2014-12-01 22:13:36+00:00,261.52,213.12,L8
2014-12-26 22:07:18+00:00,272.53,223.84,L8
2015-01-02 22:13:02+00:00,261.05,217.09,L8
2015-01-11 22:07:16+00:00,272.27,222.79,L8
2015-01-18 22:13:24+00:00,242.93,207.13,L8
2015-01-26 22:11:38+00:00,268.17,219.27,L7
2015-02-19 22:12:49+00:00,266.97,220.55,L8
2015-03-07 22:13:06+00:00,278.83,223.02,L8
2015-03-15 22:12:22+00:00,261.58,217.17,L7
2015-03-31 22:12:04+00:00,276.81,225.16,L7
2015-04-01 22:06:37+00:00,280.91,228.45,L8
2015-04-16 22:12:38+00:00,286.85,,L7
2015-05-02 22:12:19+00:00,285.73,228.93,L7
2015-05-18 22:12:52+00:00,284.61,231.43,L7
2015-05-19 22:06:16+00:00,285.24,229.50,L8
2015-05-27 22:06:42+00:00,269.13,245.58,L7
2015-06-20 22:06:32+00:00,280.24,232.23,L8
2015-06-27 22:12:46+00:00,289.80,236.60,L8
2015-07-05 22:13:05+00:00,293.01,232.64,L7
2015-07-29 22:13:01+00:00,281.52,228.54,L8
2015-07-30 22:07:00+00:00,285.65,229.95,L7
2015-08-06 22:12:49+00:00,272.51,236.09,L7
2015-08-15 22:07:04+00:00,283.59,226.70,L7
2015-08-22 22:13:15+00:00,272.84,229.66,L7
2015-09-07 22:12:53+00:00,272.78,226.03,L7
2015-09-08 22:07:06+00:00,252.08,217.60,L8
2015-09-23 22:12:58+00:00,259.89,217.73,L7
2015-09-24 22:07:13+00:00,272.90,221.29,L8
2015-10-02 22:07:10+00:00,274.22,224.21,L7
2015-10-09 22:13:06+00:00,269.57,222.39,L7
2015-10-10 22:07:14+00:00,278.09,226.40,L8
2015-10-18 22:07:30+00:00,273.76,232.63,L7
2015-10-25 22:13:23+00:00,271.12,223.81,L7
2015-11-27 22:07:23+00:00,270.23,227.07,L8
2015-12-12 22:14:09+00:00,266.51,217.73,L7
2015-12-13 22:07:21+00:00,278.59,226.26,L8
2015-12-28 22:14:45+00:00,259.03,217.04,L7
2016-01-13 22:15:01+00:00,263.36,,L7
2016-01-21 22:13:29+00:00,275.84,225.60,L8
2016-01-29 22:15:12+00:00,259.08,223.93,L7
2016-02-06 22:13:01+00:00,262.61,222.56,L8
2016-02-07 22:09:05+00:00,254.50,221.15,L7
2016-03-01 22:15:22+00:00,270.33,226.52,L7
2016-03-25 22:13:08+00:00,280.84,227.71,L8
2016-04-02 22:15:34+00:00,271.60,230.30,L7
2016-04-10 22:12:37+00:00,281.24,226.31,L8
2016-04-18 22:15:42+00:00,279.95,226.60,L7
2016-04-19 22:06:46+00:00,281.78,229.31,L8
2016-04-26 22:12:33+00:00,278.18,226.45,L8
2016-04-27 22:09:35+00:00,277.95,233.25,L7
2016-05-04 22:15:47+00:00,278.98,,L7
2016-05-05 22:06:50+00:00,284.88,228.82,L8
2016-05-21 22:06:50+00:00,282.75,229.62,L8
2016-05-28 22:12:39+00:00,272.70,222.53,L8
2016-06-05 22:15:32+00:00,287.00,231.73,L7
2016-07-08 22:07:08+00:00,278.40,226.04,L8
2016-07-15 22:13:22+00:00,280.93,224.41,L8
2016-07-16 22:09:48+00:00,283.86,228.23,L7
2016-07-31 22:13:01+00:00,280.04,225.87,L8
2016-08-08 22:15:38+00:00,275.77,230.89,L7
2016-08-16 22:13:05+00:00,285.44,228.15,L8
2016-08-17 22:09:51+00:00,283.90,234.19,L7
2016-09-09 22:15:43+00:00,272.77,222.28,L7
2016-10-04 22:09:59+00:00,278.78,227.62,L7
2016-10-11 22:16:10+00:00,244.42,219.37,L7
2016-10-12 22:07:33+00:00,272.41,222.25,L8
2016-10-19 22:13:21+00:00,277.15,223.38,L8
2016-10-27 22:16:06+00:00,262.83,221.58,L7
2016-12-15 22:07:29+00:00,272.15,227.72,L8
2016-12-23 22:09:36+00:00,262.09,228.49,L7
2016-12-30 22:15:43+00:00,260.96,216.91,L7
2017-01-15 22:15:09+00:00,261.26,219.75,L7
2017-02-08 22:12:58+00:00,264.76,226.43,L8
2017-02-25 22:09:17+00:00,283.79,219.08,L7
2017-03-04 22:15:31+00:00,263.56,218.96,L7
2017-03-20 22:15:12+00:00,271.38,223.34,L7
2017-03-21 22:06:52+00:00,268.34,249.43,L8
2017-03-28 22:13:00+00:00,284.81,223.94,L8
2017-03-29 22:09:28+00:00,283.25,227.58,L7
2017-04-06 22:06:45+00:00,274.87,224.93,L8
2017-04-14 22:09:34+00:00,279.94,237.29,L7
2017-04-21 22:15:24+00:00,275.22,230.97,L7
2017-04-22 22:06:36+00:00,278.51,227.65,L8
2017-04-29 22:12:42+00:00,280.93,227.19,L8
2017-05-07 22:15:28+00:00,280.64,226.30,L7
2017-05-24 22:06:46+00:00,293.37,230.83,L8
2017-06-08 22:15:36+00:00,281.57,231.71,L7
2017-06-09 22:06:54+00:00,284.94,229.46,L8
2017-06-17 22:09:51+00:00,266.12,230.29,L7
2017-06-25 22:06:59+00:00,288.61,230.41,L8
2017-07-10 22:16:04+00:00,284.14,228.90,L7
2017-07-11 22:07:02+00:00,281.22,229.23,L8
2017-07-27 22:07:09+00:00,276.08,223.32,L8
2017-08-03 22:12:59+00:00,276.41,230.29,L8
2017-08-19 22:13:28+00:00,281.79,227.11,L8
2017-08-28 22:07:19+00:00,270.40,226.16,L8
2017-09-05 22:09:50+00:00,284.96,225.21,L7
2017-09-12 22:15:36+00:00,274.89,227.67,L7
2017-10-23 22:09:52+00:00,,210.82,L7
2017-10-30 22:15:38+00:00,,219.23,L7
2017-11-16 22:07:28+00:00,279.49,226.53,L8
2017-12-01 22:15:30+00:00,260.86,220.37,L7
2017-12-02 22:07:22+00:00,264.46,221.86,L8
2017-12-17 22:15:44+00:00,,194.41,L7
2017-12-26 22:09:27+00:00,260.64,226.64,L7
2018-01-27 22:08:59+00:00,271.82,223.53,L7
2018-02-04 22:07:05+00:00,275.11,225.04,L8
2018-03-15 22:12:34+00:00,281.29,226.66,L8
2018-03-31 22:12:27+00:00,284.00,233.20,L8
2018-04-08 22:14:15+00:00,,221.30,L7
2018-04-24 22:13:35+00:00,273.59,227.14,L7
2018-04-25 22:06:26+00:00,277.84,223.32,L8
2018-05-02 22:12:33+00:00,282.66,229.71,L8
2018-05-18 22:11:58+00:00,287.90,228.72,L8
2018-05-26 22:13:03+00:00,305.55,,L7
2018-05-27 22:06:04+00:00,296.20,230.28,L8
2018-06-04 22:07:07+00:00,290.36,241.60,L7
2018-06-27 22:12:52+00:00,282.78,,L7
2018-06-28 22:06:16+00:00,285.34,232.67,L8
2018-07-22 22:06:13+00:00,273.91,225.68,L7
2018-07-29 22:12:17+00:00,286.26,228.82,L7
2018-08-14 22:11:35+00:00,278.35,225.39,L7
2018-08-22 22:12:54+00:00,277.01,226.44,L8
2018-08-31 22:06:47+00:00,275.86,224.37,L8
2018-09-07 22:13:00+00:00,279.91,227.36,L8
2018-09-08 22:05:17+00:00,281.67,226.44,L7
2018-09-23 22:12:41+00:00,281.21,225.67,L8
2018-09-24 22:04:55+00:00,283.37,224.67,L7
2018-10-09 22:13:13+00:00,282.18,225.42,L8
2018-11-10 22:13:20+00:00,277.71,225.45,L8
2018-11-18 22:09:25+00:00,243.73,217.46,L7
2018-11-19 22:07:10+00:00,272.90,224.93,L8
2018-12-04 22:09:25+00:00,,213.91,L7
2018-12-21 22:07:06+00:00,281.32,228.18,L8
2018-12-29 22:02:31+00:00,251.56,213.26,L7
2019-01-05 22:08:29+00:00,260.74,224.73,L7
2019-01-06 22:07:05+00:00,280.07,229.31,L8
2019-01-14 22:02:01+00:00,258.70,216.16,L7
2019-01-21 22:07:34+00:00,265.30,228.78,L7
2019-01-30 22:01:30+00:00,286.77,,L7
2019-02-06 22:07:05+00:00,261.07,217.29,L7
2019-02-07 22:06:59+00:00,278.11,224.76,L8
2019-03-02 22:13:05+00:00,274.57,224.47,L8
2019-03-18 22:12:59+00:00,279.27,230.38,L8
2019-04-03 22:12:56+00:00,281.98,231.34,L8
2019-04-19 22:12:50+00:00,286.52,230.16,L8
2019-04-27 22:04:49+00:00,268.65,233.34,L7
2019-05-05 22:12:28+00:00,285.38,229.85,L8
2019-05-21 22:12:39+00:00,282.94,231.24,L8
2019-05-30 22:06:57+00:00,278.46,223.52,L8
2019-06-06 22:12:47+00:00,282.14,227.29,L8
2019-07-16 22:01:49+00:00,295.25,,L7
2019-07-17 22:07:10+00:00,285.78,230.71,L8
2019-07-25 21:55:16+00:00,284.14,236.39,L7
2019-08-01 22:00:46+00:00,301.44,229.39,L7
