dates,satname,nzd0567-0000,nzd0567-0001
2001-07-07 21:56:36+00:00,L7,277.61,
2001-07-14 22:02:21+00:00,L7,292.31,243.26
2001-08-08 21:56:12+00:00,L7,276.41,232.28
2001-08-15 22:02:14+00:00,L7,275.09,227.88
2001-09-25 21:55:40+00:00,L7,272.53,219.53
2001-10-02 22:01:16+00:00,L7,273.62,218.71
2001-12-21 22:01:41+00:00,L7,,
2001-12-30 21:55:49+00:00,L7,257.37,207.14
2002-01-15 21:55:59+00:00,L7,259.90,218.89
2002-01-22 22:01:52+00:00,L7,257.33,221.82
2002-01-31 21:56:02+00:00,L7,248.45,216.73
2002-03-04 21:56:09+00:00,L7,275.95,229.80
2002-03-11 22:02:19+00:00,L7,258.85,217.26
2002-03-27 22:01:49+00:00,L7,273.72,217.25
2002-05-07 21:56:03+00:00,L7,290.21,236.26
2002-05-30 22:01:37+00:00,L7,279.73,233.51
2002-07-01 22:01:51+00:00,L7,277.52,233.71
2002-07-17 22:01:20+00:00,L7,290.65,251.53
2002-08-02 22:01:13+00:00,L7,290.49,244.50
2002-08-18 22:01:09+00:00,L7,275.51,225.70
2002-08-27 21:55:12+00:00,L7,275.10,223.54
2002-09-12 21:55:07+00:00,L7,259.10,225.43
2002-10-05 22:01:07+00:00,L7,271.66,216.77
2002-10-14 21:54:55+00:00,L7,273.43,225.14
2002-10-21 22:00:48+00:00,L7,259.62,210.24
2002-10-30 21:55:01+00:00,L7,261.60,220.54
2002-11-15 21:55:12+00:00,L7,271.70,220.34
2002-11-22 22:01:33+00:00,L7,245.20,202.01
2003-02-03 21:55:49+00:00,L7,266.06,219.81
2003-02-26 22:01:40+00:00,L7,262.63,217.55
2003-03-07 21:55:58+00:00,L7,275.03,221.27
2003-03-14 22:02:08+00:00,L7,275.44,224.16
2003-03-23 21:55:52+00:00,L7,274.49,223.03
2003-04-08 21:55:59+00:00,L7,279.64,234.05
2003-04-15 22:02:09+00:00,L7,276.38,216.38
2003-04-24 21:55:58+00:00,L7,,
2003-07-20 22:01:56+00:00,L7,292.85,240.08
2003-07-29 21:55:41+00:00,L7,279.28,217.22
2003-08-13 21:49:56+00:00,L5,282.43,228.79
2003-08-22 21:44:19+00:00,L5,266.86,225.89
2003-08-29 21:50:14+00:00,L5,268.65,224.62
2003-08-30 21:55:34+00:00,L7,,
2003-09-14 21:50:30+00:00,L5,264.43,220.72
2003-09-22 22:01:36+00:00,L7,258.69,221.46
2003-10-16 21:51:19+00:00,L5,266.58,215.79
2003-10-17 21:55:27+00:00,L7,,
2003-11-09 22:01:54+00:00,L7,258.15,214.76
2003-11-18 21:55:51+00:00,L7,273.54,223.03
2003-11-26 21:45:42+00:00,L5,266.56,220.35
2003-12-03 21:51:31+00:00,L5,253.31,210.90
2003-12-04 21:55:54+00:00,L7,,
2003-12-19 21:51:39+00:00,L5,265.79,216.55
2004-01-04 21:51:46+00:00,L5,264.45,224.13
2004-01-21 21:56:14+00:00,L7,276.98,
2004-02-13 22:02:31+00:00,L7,295.49,
2004-02-14 21:46:09+00:00,L5,,
2004-02-21 21:51:58+00:00,L5,264.95,209.20
2004-03-09 21:56:27+00:00,L7,273.43,219.74
2004-03-25 21:56:30+00:00,L7,211.88,42.45
2004-04-10 21:56:26+00:00,L7,272.36,229.69
2004-04-18 21:47:01+00:00,L5,281.97,219.01
2004-05-04 21:47:27+00:00,L5,268.43,214.71
2004-05-19 22:02:35+00:00,L7,278.87,221.83
2004-05-28 21:56:22+00:00,L7,146.20,57.30
2004-06-05 21:48:24+00:00,L5,281.85,224.90
2004-06-29 21:56:14+00:00,L7,138.15,61.24
2004-07-07 21:49:21+00:00,L5,,
2004-07-22 22:02:20+00:00,L7,278.33,239.11
2004-07-23 21:49:45+00:00,L5,,
2004-07-30 21:55:39+00:00,L5,271.19,223.17
2004-07-31 21:56:03+00:00,L7,,
2004-08-07 22:02:12+00:00,L7,265.22,232.26
2004-08-08 21:50:02+00:00,L5,,
2004-08-15 21:56:25+00:00,L5,270.27,215.57
2004-08-16 21:56:01+00:00,L7,274.56,223.24
2004-08-23 22:01:47+00:00,L7,263.12,237.62
2004-08-24 21:50:29+00:00,L5,,
2004-09-16 21:57:17+00:00,L5,268.15,215.93
2004-09-24 22:01:37+00:00,L7,273.68,221.98
2004-09-25 21:51:19+00:00,L5,270.18,224.91
2004-10-02 21:57:14+00:00,L5,268.86,225.48
2004-10-10 22:01:32+00:00,L7,273.97,219.61
2004-10-19 21:55:55+00:00,L7,265.06,227.66
2004-10-26 22:01:48+00:00,L7,263.66,216.99
2004-11-04 21:56:07+00:00,L7,264.58,222.98
2004-11-20 21:56:13+00:00,L7,,
2004-11-27 22:02:29+00:00,L7,243.66,203.46
2004-12-06 21:56:23+00:00,L7,273.16,223.16
2004-12-13 22:02:35+00:00,L7,,222.62
2005-01-14 22:02:24+00:00,L7,257.19,221.78
2005-01-15 21:53:21+00:00,L5,,
2005-01-23 21:56:37+00:00,L7,,
2005-01-31 21:53:33+00:00,L5,,
2005-02-07 21:59:51+00:00,L5,,
2005-02-08 21:56:46+00:00,L7,264.82,214.05
2005-02-15 22:02:37+00:00,L7,273.94,222.06
2005-02-23 22:00:07+00:00,L5,265.77,219.29
2005-02-24 21:56:53+00:00,L7,,
2005-03-04 21:54:04+00:00,L5,,
2005-03-11 22:00:19+00:00,L5,267.82,217.69
2005-03-12 21:56:56+00:00,L7,273.32,219.73
2005-03-19 22:02:42+00:00,L7,268.73,226.08
2005-03-20 21:54:13+00:00,L5,269.42,227.88
2005-03-27 22:00:27+00:00,L5,265.55,214.44
2005-03-28 21:56:54+00:00,L7,275.78,223.32
2005-04-04 22:03:03+00:00,L7,,221.67
2005-04-05 21:54:19+00:00,L5,283.91,226.72
2005-04-13 21:56:48+00:00,L7,274.73,222.12
2005-04-20 22:02:56+00:00,L7,276.17,217.87
2005-04-21 21:54:22+00:00,L5,290.18,226.07
2005-04-28 22:00:35+00:00,L5,280.82,228.37
2005-05-06 22:03:01+00:00,L7,,223.46
2005-05-22 22:02:36+00:00,L7,278.77,219.71
2005-05-23 21:54:36+00:00,L5,,
2005-05-30 22:00:51+00:00,L5,,
2005-05-31 21:56:47+00:00,L7,171.19,
2005-06-07 22:02:31+00:00,L7,279.35,223.19
2005-06-08 21:54:44+00:00,L5,285.06,233.19
2005-06-23 22:02:25+00:00,L7,110.46,42.31
2005-06-24 21:54:49+00:00,L5,262.89,216.84
2005-07-01 22:00:38+00:00,L5,,
2005-07-09 22:02:50+00:00,L7,290.02,224.22
2005-07-25 22:02:49+00:00,L7,273.43,
2005-08-03 21:56:37+00:00,L7,203.27,42.65
2005-08-26 22:02:15+00:00,L7,277.91,229.69
2005-08-27 21:55:20+00:00,L5,,
2005-09-11 22:02:29+00:00,L7,265.90,230.73
2005-09-12 21:55:22+00:00,L5,,
2005-09-19 22:01:32+00:00,L5,266.63,204.64
2005-09-20 21:56:18+00:00,L7,276.23,220.54
2005-09-28 21:55:20+00:00,L5,,
2005-10-05 22:01:05+00:00,L5,266.04,213.29
2005-10-06 21:56:13+00:00,L7,275.05,221.61
2005-10-13 22:02:30+00:00,L7,258.30,220.60
2005-10-22 21:56:27+00:00,L7,,
2005-10-30 21:55:15+00:00,L5,266.24,216.45
2005-11-07 21:56:39+00:00,L7,,228.63
2005-11-14 22:02:53+00:00,L7,,209.72
2005-12-09 21:56:50+00:00,L7,,221.43
2006-01-01 22:02:46+00:00,L7,254.92,201.59
2006-01-10 21:57:04+00:00,L7,291.27,
2006-01-26 21:57:12+00:00,L7,274.42,227.75
2006-02-02 22:03:01+00:00,L7,272.89,220.83
2006-02-03 21:57:30+00:00,L5,,
2006-02-11 21:57:16+00:00,L7,272.56,216.40
2006-02-18 22:03:05+00:00,L7,272.84,224.87
2006-02-19 21:57:51+00:00,L5,,
2006-02-26 22:04:11+00:00,L5,265.20,214.88
2006-03-06 22:03:30+00:00,L7,274.34,222.80
2006-03-15 21:57:19+00:00,L7,274.26,219.42
2006-03-22 22:03:30+00:00,L7,263.55,223.70
2006-05-02 21:57:17+00:00,L7,,
2006-05-09 22:03:04+00:00,L7,279.73,225.66
2006-05-17 22:05:09+00:00,L5,287.73,229.86
2006-05-18 21:57:18+00:00,L7,,
2006-06-19 21:57:12+00:00,L7,290.48,
2006-06-26 22:03:20+00:00,L7,280.60,
2006-06-27 22:00:00+00:00,L5,,
2006-07-13 22:00:14+00:00,L5,,
2006-07-21 21:56:57+00:00,L7,277.37,228.36
2006-07-28 22:03:06+00:00,L7,278.39,226.10
2006-08-13 22:03:05+00:00,L7,277.48,226.58
2006-08-21 22:06:31+00:00,L5,281.27,225.11
2006-08-22 21:56:53+00:00,L7,278.87,
2006-08-29 22:02:38+00:00,L7,275.74,226.44
2006-09-07 21:56:48+00:00,L7,273.72,219.64
2006-09-15 22:01:03+00:00,L5,,
2006-09-22 22:06:54+00:00,L5,263.99,214.47
2006-10-08 22:07:29+00:00,L5,257.55,198.75
2006-10-09 21:56:36+00:00,L7,,
2006-10-16 22:02:31+00:00,L7,273.35,223.93
2006-10-24 22:07:38+00:00,L5,265.67,221.65
2006-10-25 21:56:53+00:00,L7,,
2006-11-01 22:03:10+00:00,L7,266.59,
2006-11-02 22:01:32+00:00,L5,270.74,226.51
2006-11-10 21:57:06+00:00,L7,,
2006-11-26 21:57:16+00:00,L7,274.21,228.95
2006-12-04 22:01:49+00:00,L5,264.88,208.25
2006-12-11 22:08:04+00:00,L5,,
2006-12-12 21:57:23+00:00,L7,255.92,225.83
2006-12-28 21:57:26+00:00,L7,273.27,225.00
2007-01-04 22:03:13+00:00,L7,,
2007-01-05 22:02:04+00:00,L5,265.29,216.22
2007-01-13 21:57:26+00:00,L7,,225.42
2007-01-21 22:02:09+00:00,L5,257.90,213.20
2007-02-14 21:57:39+00:00,L7,273.98,220.98
2007-02-21 22:03:28+00:00,L7,260.98,219.81
2007-03-18 21:57:45+00:00,L7,269.37,212.97
2007-03-25 22:03:32+00:00,L7,275.38,224.59
2007-04-19 21:57:43+00:00,L7,276.65,222.66
2007-05-28 22:03:16+00:00,L7,281.29,233.03
2007-08-25 21:57:11+00:00,L7,276.05,225.69
2007-09-09 22:06:09+00:00,L5,270.25,221.38
2007-09-10 21:57:03+00:00,L7,275.66,220.80
2007-09-26 21:56:59+00:00,L7,268.76,214.46
2007-10-12 21:56:59+00:00,L7,,
2007-10-19 22:03:15+00:00,L7,273.27,228.27
2007-10-28 21:57:10+00:00,L7,,
2007-11-04 22:03:02+00:00,L7,273.02,220.64
2007-11-13 21:57:20+00:00,L7,,
2007-11-20 22:03:10+00:00,L7,253.42,215.11
2007-12-06 22:03:40+00:00,L7,254.56,211.23
2007-12-22 22:03:44+00:00,L7,244.50,205.55
2007-12-31 21:57:34+00:00,L7,266.22,228.56
2008-01-16 21:57:35+00:00,L7,273.85,232.42
2008-01-23 22:03:45+00:00,L7,258.83,215.10
2008-02-16 22:03:57+00:00,L5,266.56,227.41
2008-02-17 21:57:29+00:00,L7,273.05,223.29
2008-02-24 22:03:14+00:00,L7,263.59,221.03
2008-02-25 21:57:37+00:00,L5,,
2008-03-03 22:03:15+00:00,L5,265.81,221.52
2008-03-04 21:57:24+00:00,L7,274.14,217.06
2008-03-11 22:03:32+00:00,L7,273.59,222.84
2008-04-12 22:03:08+00:00,L7,278.52,
2008-04-21 21:57:20+00:00,L7,278.58,224.01
2008-04-28 22:03:29+00:00,L7,274.34,240.00
2008-05-07 21:57:16+00:00,L7,,
2008-05-14 22:03:24+00:00,L7,278.11,230.28
2008-05-30 22:03:17+00:00,L7,290.57,236.44
2008-06-08 21:57:01+00:00,L7,,
2008-07-01 22:02:58+00:00,L7,278.05,222.27
2008-07-17 22:02:22+00:00,L7,277.79,223.83
2008-08-02 22:02:39+00:00,L7,272.15,200.62
2008-08-18 22:02:08+00:00,L7,275.19,221.91
2008-09-12 21:56:09+00:00,L7,,
2008-10-05 22:02:06+00:00,L7,271.44,224.24
2008-10-14 21:55:54+00:00,L7,,
2008-10-29 21:56:36+00:00,L5,264.08,216.22
2008-12-01 21:56:35+00:00,L7,,
2008-12-09 21:51:18+00:00,L5,,
2008-12-16 21:57:17+00:00,L5,,
2009-01-10 21:52:10+00:00,L5,256.76,208.12
2009-01-25 22:02:45+00:00,L7,244.19,207.04
2009-01-26 21:52:36+00:00,L5,263.52,222.93
2009-02-18 21:58:58+00:00,L5,,
2009-02-26 22:03:01+00:00,L7,255.26,215.79
2009-03-07 21:57:19+00:00,L7,,
2009-03-14 22:03:09+00:00,L7,273.04,224.43
2009-03-23 21:57:26+00:00,L7,271.95,223.73
2009-04-08 21:57:32+00:00,L7,,
2009-05-01 22:03:25+00:00,L7,275.96,230.56
2009-05-10 21:57:39+00:00,L7,281.64,222.52
2009-06-02 22:03:51+00:00,L7,269.41,239.19
2009-06-18 22:03:49+00:00,L7,280.10,
2009-07-20 22:03:18+00:00,L7,275.71,222.69
2009-08-05 22:03:37+00:00,L7,276.23,219.56
2009-08-30 21:57:24+00:00,L7,,
2009-09-15 21:57:23+00:00,L7,,
2009-10-24 22:03:18+00:00,L7,273.43,226.37
2009-11-02 21:57:40+00:00,L7,268.17,220.84
2009-11-18 21:57:53+00:00,L7,259.14,218.34
2009-11-25 22:03:45+00:00,L7,257.00,217.72
2009-12-03 22:03:55+00:00,L5,,
2009-12-04 21:58:04+00:00,L7,,
2009-12-20 21:58:19+00:00,L7,,
2010-01-13 21:58:01+00:00,L5,253.28,218.91
2010-01-20 22:04:13+00:00,L5,,
2010-01-28 22:04:43+00:00,L7,257.08,213.76
2010-01-29 21:58:05+00:00,L5,266.79,216.04
2010-02-05 22:03:53+00:00,L5,,
2010-02-06 21:59:03+00:00,L7,,
2010-02-13 22:04:54+00:00,L7,258.03,216.87
2010-03-10 21:59:20+00:00,L7,273.62,228.98
2010-04-02 22:05:37+00:00,L7,275.59,222.18
2010-04-18 22:05:37+00:00,L7,273.31,222.46
2010-05-04 22:05:11+00:00,L7,277.06,233.77
2010-06-14 21:59:22+00:00,L7,,
2010-06-21 22:05:10+00:00,L7,280.50,239.86
2010-06-30 21:59:25+00:00,L7,,
2010-07-23 22:05:14+00:00,L7,278.70,230.70
2010-08-17 21:59:27+00:00,L7,,
2010-09-02 21:59:30+00:00,L7,278.41,230.67
2010-09-25 22:05:17+00:00,L7,,
2010-10-04 21:59:29+00:00,L7,274.84,228.05
2010-10-11 22:05:21+00:00,L7,273.31,223.20
2010-10-12 21:57:13+00:00,L5,,
2010-11-04 22:02:50+00:00,L5,267.96,216.10
2010-11-20 22:03:12+00:00,L5,246.87,205.83
2010-11-21 22:00:02+00:00,L7,255.58,213.70
2010-12-06 22:03:12+00:00,L5,,
2010-12-14 22:06:01+00:00,L7,258.63,223.69
2010-12-30 22:06:10+00:00,L7,260.51,218.55
2010-12-31 21:57:08+00:00,L5,266.32,217.34
2011-01-07 22:02:56+00:00,L5,264.36,214.78
2011-01-08 22:00:28+00:00,L7,259.73,220.65
2011-01-15 22:06:18+00:00,L7,259.00,220.99
2011-01-24 22:00:35+00:00,L7,272.42,230.72
2011-01-31 22:06:48+00:00,L7,258.68,219.10
2011-02-01 21:57:11+00:00,L5,265.63,219.44
2011-02-08 22:02:59+00:00,L5,257.64,212.44
2011-02-09 22:00:39+00:00,L7,274.36,226.14
2011-02-16 22:06:27+00:00,L7,257.29,219.32
2011-03-13 22:00:47+00:00,L7,,
2011-03-28 22:02:50+00:00,L5,,
2011-03-29 22:00:49+00:00,L7,277.20,226.19
2011-05-16 22:00:47+00:00,L7,275.38,221.85
2011-07-03 22:00:45+00:00,L7,278.97,
2011-07-26 22:06:53+00:00,L7,279.53,233.29
2011-08-20 22:00:37+00:00,L7,278.75,245.04
2011-09-04 22:01:39+00:00,L5,,
2011-09-05 22:00:33+00:00,L7,,
2011-09-12 22:06:41+00:00,L7,265.25,204.56
2011-09-13 21:55:45+00:00,L5,272.32,217.61
2011-09-21 22:00:29+00:00,L7,271.62,230.11
2011-09-28 22:06:15+00:00,L7,266.27,214.67
2011-10-07 22:00:26+00:00,L7,275.80,224.61
2011-10-23 22:00:35+00:00,L7,,222.32
2011-10-30 22:06:22+00:00,L7,,217.99
2011-11-08 22:00:43+00:00,L7,255.32,223.09
2011-11-15 22:06:58+00:00,L7,257.99,217.36
2011-11-24 22:00:55+00:00,L7,,
2011-12-17 22:07:15+00:00,L7,258.13,218.75
2012-01-27 22:01:14+00:00,L7,,
2012-02-12 22:01:21+00:00,L7,,
2012-03-22 22:07:32+00:00,L7,265.65,214.91
2012-04-07 22:07:04+00:00,L7,274.07,209.77
2012-04-23 22:07:16+00:00,L7,,
2012-05-02 22:01:43+00:00,L7,,
2012-05-18 22:01:56+00:00,L7,277.28,231.74
2012-06-26 22:07:30+00:00,L7,284.92,243.02
2012-07-05 22:01:52+00:00,L7,,
2012-08-29 22:08:16+00:00,L7,275.21,226.31
2012-10-09 22:02:52+00:00,L7,274.54,221.76
2012-10-25 22:03:03+00:00,L7,265.78,217.35
2012-12-12 22:03:17+00:00,L7,257.88,208.63
2012-12-19 22:09:08+00:00,L7,241.83,223.32
2012-12-28 22:03:23+00:00,L7,241.61,
2013-01-04 22:09:34+00:00,L7,256.37,218.68
2013-01-20 22:09:35+00:00,L7,258.68,218.83
2013-01-29 22:03:26+00:00,L7,,
2013-02-05 22:09:13+00:00,L7,273.02,224.24
2013-02-14 22:03:25+00:00,L7,273.34,221.86
2013-02-21 22:09:10+00:00,L7,258.80,219.34
2013-03-02 22:03:22+00:00,L7,263.01,217.07
2013-03-25 22:09:03+00:00,L7,273.63,217.42
2013-04-03 22:03:16+00:00,L7,272.29,250.34
2013-04-10 22:09:26+00:00,L7,273.94,222.75
2013-04-11 22:09:26+00:00,L8,274.60,222.85
2013-05-29 22:09:17+00:00,L8,,
2013-06-05 22:15:03+00:00,L8,290.75,227.10
2013-06-06 22:02:55+00:00,L7,290.81,227.78
2013-06-13 22:09:04+00:00,L7,56.48,
2013-06-22 22:02:50+00:00,L7,,
2013-06-29 22:08:33+00:00,L7,290.17,
2013-06-30 22:09:11+00:00,L8,273.42,227.83
2013-07-07 22:15:24+00:00,L8,291.87,223.26
2013-07-08 22:02:39+00:00,L7,,
2013-07-15 22:08:47+00:00,L7,,
2013-07-23 22:14:58+00:00,L8,278.78,221.02
2013-08-09 22:02:25+00:00,L7,278.93,222.38
2013-08-17 22:09:15+00:00,L8,,
2013-08-25 22:02:37+00:00,L7,,
2013-09-02 22:09:16+00:00,L8,276.26,224.62
2013-09-09 22:15:01+00:00,L8,274.77,222.68
2013-09-17 22:08:41+00:00,L7,272.26,221.44
2013-09-26 22:02:59+00:00,L7,275.32,224.62
2013-10-03 22:09:15+00:00,L7,262.66,217.21
2013-10-19 22:09:03+00:00,L7,259.01,208.86
2013-10-28 22:03:18+00:00,L7,,
2013-11-13 22:03:24+00:00,L7,,
2013-11-20 22:09:12+00:00,L7,257.38,221.42
2013-11-28 22:14:37+00:00,L8,271.68,218.29
2013-12-06 22:09:45+00:00,L7,252.96,219.83
2013-12-14 22:14:33+00:00,L8,260.13,219.92
2013-12-22 22:09:47+00:00,L7,257.94,221.48
2013-12-30 22:14:25+00:00,L8,273.01,219.96
2014-01-16 22:03:50+00:00,L7,246.13,214.93
2014-01-24 22:08:21+00:00,L8,,
2014-01-31 22:14:28+00:00,L8,253.33,208.63
2014-02-01 22:04:06+00:00,L7,,
2014-02-09 22:08:09+00:00,L8,,
2014-02-16 22:13:50+00:00,L8,271.66,219.35
2014-02-17 22:03:56+00:00,L7,229.52,219.96
2014-02-24 22:09:43+00:00,L7,273.89,221.38
2014-02-25 22:07:56+00:00,L8,276.04,229.73
2014-03-05 22:04:01+00:00,L7,,
2014-03-13 22:07:45+00:00,L8,274.31,221.84
2014-03-20 22:13:25+00:00,L8,273.99,222.87
2014-03-21 22:04:08+00:00,L7,,
2014-03-28 22:09:58+00:00,L7,257.90,204.17
2014-03-29 22:07:27+00:00,L8,267.01,247.74
2014-04-22 22:04:24+00:00,L7,271.90,246.52
2014-04-29 22:10:13+00:00,L7,276.84,217.14
2014-04-30 22:06:58+00:00,L8,277.08,220.92
2014-05-08 22:04:28+00:00,L7,59.72,
2014-05-15 22:10:20+00:00,L7,275.14,218.42
2014-05-24 22:04:35+00:00,L7,279.41,228.14
2014-05-31 22:10:24+00:00,L7,300.01,
2014-06-01 22:06:50+00:00,L8,277.25,234.72
2014-06-16 22:10:48+00:00,L7,276.89,225.26
2014-06-17 22:06:56+00:00,L8,275.47,225.82
2014-06-25 22:04:41+00:00,L7,275.22,224.58
2014-07-03 22:07:01+00:00,L8,,
2014-07-18 22:10:33+00:00,L7,278.07,
2014-07-27 22:04:50+00:00,L7,48.46,38.55
2014-08-04 22:07:14+00:00,L8,,
2014-08-11 22:13:03+00:00,L8,277.53,218.86
2014-08-12 22:04:53+00:00,L7,276.99,221.06
2014-08-20 22:07:18+00:00,L8,,
2014-08-27 22:13:05+00:00,L8,277.15,222.59
2014-09-05 22:07:21+00:00,L8,275.33,222.73
2014-09-12 22:13:33+00:00,L8,271.77,219.64
2014-09-13 22:04:52+00:00,L7,273.57,223.24
2014-09-20 22:11:08+00:00,L7,274.29,224.31
2014-09-21 22:07:20+00:00,L8,274.11,223.49
2014-09-28 22:13:08+00:00,L8,273.33,221.03
2014-09-29 22:05:04+00:00,L7,,
2014-10-06 22:10:56+00:00,L7,258.28,214.37
2014-10-07 22:07:25+00:00,L8,260.33,209.50
2014-10-31 22:05:23+00:00,L7,274.77,225.90
2014-11-08 22:07:28+00:00,L8,271.94,221.34
2014-11-23 22:11:18+00:00,L7,,204.87
2014-12-01 22:13:36+00:00,L8,265.47,217.07
2014-12-02 22:05:36+00:00,L7,,
2014-12-10 22:07:19+00:00,L8,,
2014-12-26 22:07:18+00:00,L8,273.53,224.84
2015-01-02 22:13:02+00:00,L8,257.25,213.29
2015-01-03 22:05:45+00:00,L7,,
2015-01-10 22:11:58+00:00,L7,,
2015-01-11 22:07:16+00:00,L8,274.37,224.89
2015-01-18 22:13:24+00:00,L8,237.63,201.83
2015-01-19 22:05:46+00:00,L7,,
2015-01-26 22:11:38+00:00,L7,273.07,224.17
2015-01-27 22:07:11+00:00,L8,,
2015-02-04 22:05:55+00:00,L7,,
2015-02-12 22:07:03+00:00,L8,,
2015-02-19 22:12:49+00:00,L8,256.27,209.85
2015-02-20 22:06:00+00:00,L7,,
2015-02-28 22:07:00+00:00,L8,,
2015-03-07 22:13:06+00:00,L8,271.78,215.97
2015-03-08 22:06:07+00:00,L7,,
2015-03-15 22:12:22+00:00,L7,264.83,220.42
2015-03-24 22:06:16+00:00,L7,,
2015-03-31 22:12:04+00:00,L7,274.51,222.86
2015-04-01 22:06:37+00:00,L8,276.41,223.95
2015-04-08 22:12:23+00:00,L8,,
2015-04-16 22:12:38+00:00,L7,281.55,
2015-05-02 22:12:19+00:00,L7,279.38,222.58
2015-05-18 22:12:52+00:00,L7,275.46,222.28
2015-05-19 22:06:16+00:00,L8,277.14,221.40
2015-05-27 22:06:42+00:00,L7,272.58,249.03
2015-06-20 22:06:32+00:00,L8,278.59,230.58
2015-06-27 22:12:46+00:00,L8,291.80,238.60
2015-06-28 22:06:52+00:00,L7,,
2015-07-05 22:13:05+00:00,L7,290.66,230.29
2015-07-21 22:13:09+00:00,L7,,
2015-07-29 22:13:01+00:00,L8,276.92,223.94
2015-07-30 22:07:00+00:00,L7,278.25,222.55
2015-08-06 22:12:49+00:00,L7,277.91,241.49
2015-08-07 22:06:52+00:00,L8,,
2015-08-15 22:07:04+00:00,L7,276.04,219.15
2015-08-22 22:13:15+00:00,L7,277.04,233.86
2015-09-07 22:12:53+00:00,L7,276.43,229.68
2015-09-08 22:07:06+00:00,L8,253.53,219.05
2015-09-23 22:12:58+00:00,L7,263.64,221.48
2015-09-24 22:07:13+00:00,L8,274.10,222.49
2015-10-02 22:07:10+00:00,L7,274.27,224.26
2015-10-09 22:13:06+00:00,L7,267.42,220.24
2015-10-10 22:07:14+00:00,L8,273.64,221.95
2015-10-18 22:07:30+00:00,L7,274.11,232.98
2015-10-25 22:13:23+00:00,L7,266.17,218.86
2015-11-26 22:14:17+00:00,L7,,
2015-11-27 22:07:23+00:00,L8,261.73,218.57
2015-12-12 22:14:09+00:00,L7,258.56,209.78
2015-12-13 22:07:21+00:00,L8,271.79,219.46
2015-12-28 22:14:45+00:00,L7,254.58,212.59
2016-01-06 22:08:44+00:00,L7,,
2016-01-13 22:15:01+00:00,L7,259.66,
2016-01-14 22:07:18+00:00,L8,,
2016-01-21 22:13:29+00:00,L8,271.59,221.35
2016-01-29 22:15:12+00:00,L7,259.48,224.33
2016-01-30 22:07:17+00:00,L8,,
2016-02-06 22:13:01+00:00,L8,257.06,217.01
2016-02-07 22:09:05+00:00,L7,246.35,213.00
2016-02-15 22:07:09+00:00,L8,,
2016-02-23 22:09:06+00:00,L7,,
2016-03-01 22:15:22+00:00,L7,273.48,229.67
2016-03-02 22:07:07+00:00,L8,,
2016-03-25 22:13:08+00:00,L8,274.14,221.01
2016-03-26 22:09:23+00:00,L7,,
2016-04-02 22:15:34+00:00,L7,274.85,233.55
2016-04-10 22:12:37+00:00,L8,277.44,222.51
2016-04-11 22:09:28+00:00,L7,,
2016-04-18 22:15:42+00:00,L7,277.65,224.30
2016-04-19 22:06:46+00:00,L8,276.83,224.36
2016-04-26 22:12:33+00:00,L8,276.18,224.45
2016-04-27 22:09:35+00:00,L7,278.25,233.55
2016-05-04 22:15:47+00:00,L7,274.78,
