dates,satname,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106
2010-10-02 22:13:01+00:00,L7,258.84,232.93,281.90,291.81,296.87,295.20,296.39,291.08,290.68,280.75,273.35,272.07,290.11,317.53,329.42,325.74,318.78,323.50,331.92,343.71,348.57,345.48,343.63,348.13,351.12,344.89,331.64,324.32,308.53,304.42,309.40,309.62,312.01,310.21,309.64,309.12,313.30,314.22,318.53,321.35,324.31,322.23,313.35,310.86,308.99,305.60,297.60,287.12,287.46,283.29,290.44,288.55,287.19,263.67,279.37,290.69,294.50,305.55,327.68,323.75,329.67,321.84,320.53,327.25,327.62,328.37,328.34,325.36,318.90,309.93,313.20,310.08,300.29,292.58,293.68,289.94,286.54,289.01,289.50,299.96,296.87,281.47,271.94,266.98,257.90,254.30,244.09,242.88,239.86,237.18,244.30,250.64,255.06,261.98,276.01,297.40,317.25,338.38,349.06,350.05,341.75,328.73,304.06,287.69,283.11,294.07,309.53
2010-11-27 22:10:35+00:00,L5,290.45,302.06,315.66,327.15,328.63,330.26,322.22,320.35,323.36,322.46,322.74,319.83,331.45,342.09,332.00,327.34,334.87,356.35,380.91,382.29,374.84,372.16,370.09,374.43,380.30,372.23,373.64,346.37,322.51,304.85,300.25,307.40,319.07,328.66,341.33,349.65,353.96,354.85,345.30,333.35,326.59,322.60,319.89,331.19,323.15,318.70,318.92,320.90,320.31,314.32,308.69,296.91,290.33,272.20,286.50,302.17,327.71,338.89,345.00,349.12,350.10,351.15,348.75,335.86,329.88,333.46,338.15,338.88,328.21,332.39,334.54,335.22,319.63,310.83,306.57,317.54,315.16,305.44,308.98,314.08,310.88,308.06,309.66,293.75,288.52,280.87,279.42,278.95,276.13,282.07,288.04,291.44,302.13,301.98,301.78,317.11,325.34,337.65,342.47,354.47,361.04,365.51,344.11,308.20,303.18,313.49,338.46
2011-01-22 22:14:32+00:00,L7,311.06,299.86,299.82,310.45,314.99,318.35,317.84,311.10,305.05,307.93,329.87,325.83,339.05,344.42,333.49,332.18,342.69,345.64,361.79,366.24,370.91,374.78,372.83,371.48,365.68,364.49,363.81,353.46,333.66,313.70,308.47,320.33,334.56,348.23,354.57,359.26,369.30,365.39,341.33,333.72,334.61,349.22,339.44,330.96,324.50,318.59,319.34,326.86,334.61,329.98,322.11,310.62,305.07,311.34,,,337.27,347.28,345.95,353.79,352.51,340.67,343.44,345.19,345.30,354.89,357.16,353.06,356.10,353.41,338.09,323.09,316.09,,,,,309.22,306.65,301.64,292.88,293.01,272.57,265.58,260.90,251.46,246.80,234.20,236.40,,178.77,117.91,111.77,98.07,158.93,151.15,153.41,139.94,227.39,309.46,324.17,319.32,288.14,281.72,280.23,291.07,302.04
2011-02-06 22:16:56+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.56,606.50,586.25,574.07,555.66,549.60,527.16,517.88,,,,,,,,,,201.32,179.17,,,,,,,,,,,,,,,150.20,145.73,157.50,193.94,200.36,223.21,198.67,139.53,168.81,200.46
2011-02-07 22:14:12+00:00,L7,311.47,,322.87,,,324.78,324.47,317.36,311.83,311.83,316.54,332.70,346.21,354.39,342.99,337.66,344.75,350.85,358.84,367.56,369.21,368.06,369.70,373.14,374.45,368.93,360.11,355.62,345.93,329.88,325.65,323.33,325.59,336.06,341.76,339.69,344.89,352.27,348.12,345.42,333.57,332.06,334.11,331.63,329.10,316.25,318.95,316.48,314.87,312.54,313.65,314.41,317.59,308.38,316.27,323.12,324.62,331.06,342.26,339.18,324.78,336.11,334.41,335.67,334.36,336.67,338.05,,,,,,,306.61,307.63,298.92,299.56,301.14,300.57,300.26,294.07,295.44,282.39,282.63,282.87,276.70,262.38,264.41,263.37,268.20,271.72,271.61,260.74,251.51,263.42,287.50,317.74,349.85,355.28,365.85,372.05,367.43,345.56,317.71,312.90,,
2011-02-14 22:20:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.22,203.14,,,,,,,,,,,,,,,,,,,,,,,,329.88,,,,,
2011-03-02 22:20:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.52,328.17,296.44,273.68,270.51,282.51,304.52
2011-03-03 22:10:44+00:00,L5,307.77,305.79,304.65,310.04,315.06,324.19,329.70,321.36,307.43,304.60,310.35,330.77,346.83,355.86,347.93,331.90,337.94,352.56,354.72,366.67,378.88,380.27,365.66,360.69,372.83,368.52,355.79,351.17,339.36,333.36,330.93,327.27,324.98,331.93,339.80,341.98,343.83,345.56,341.70,345.93,338.72,334.59,330.24,332.26,328.09,319.60,314.95,310.44,306.06,301.94,304.43,310.48,308.61,298.84,301.14,312.77,317.23,323.60,334.38,346.24,345.44,336.78,334.12,327.05,333.56,335.38,339.40,333.90,326.02,326.38,332.58,325.68,323.48,316.68,314.67,311.24,305.54,304.92,301.74,293.82,289.60,290.58,286.06,279.99,271.52,264.90,262.00,264.37,257.17,263.60,266.82,261.64,269.90,270.58,275.80,304.14,324.43,353.40,366.48,358.21,361.22,358.00,346.30,308.04,310.11,324.33,340.35
2011-04-03 22:20:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.38,283.20,283.11,279.21,267.31,279.70,312.03,313.24,,,,,,,,361.23,330.39,324.14,338.59,357.32
2011-04-28 22:14:24+00:00,L7,261.37,292.20,288.42,,,287.59,303.30,315.52,320.58,303.66,302.22,300.51,300.32,319.74,329.27,340.57,356.00,343.43,336.27,326.18,328.80,334.47,339.07,345.42,338.20,329.50,340.68,330.56,325.88,310.18,306.53,304.10,306.44,304.73,298.77,309.89,309.02,310.15,309.36,315.57,324.82,305.45,300.25,300.88,311.93,306.91,287.02,268.20,269.20,275.96,279.05,292.10,291.34,291.48,294.66,297.80,300.01,302.16,301.79,308.74,313.16,,305.54,306.81,304.25,294.65,306.34,304.93,308.32,313.20,318.26,302.92,288.96,275.77,274.97,282.75,,,,,,,249.56,254.41,251.74,255.75,257.75,239.61,238.30,231.81,231.44,240.29,247.42,255.99,266.24,296.21,319.12,338.86,350.15,342.07,330.33,316.13,288.49,269.54,274.69,304.62,320.51
2011-05-14 22:14:45+00:00,L7,213.86,,292.77,289.12,272.72,275.19,279.79,272.64,272.59,265.06,250.28,265.79,289.12,299.03,317.17,327.60,333.41,340.48,335.63,331.58,314.34,300.01,309.34,333.25,343.18,332.13,323.33,318.25,291.28,283.26,299.50,295.05,278.65,283.86,279.94,280.27,291.81,299.16,312.19,294.24,304.20,287.86,270.15,263.71,294.58,300.70,288.97,260.33,256.75,260.06,271.87,276.27,283.91,283.63,288.27,297.59,300.59,303.35,298.78,291.87,296.08,,298.06,297.28,297.95,293.44,303.32,305.61,306.72,302.01,299.51,293.49,290.54,280.68,267.61,247.84,265.75,251.91,255.93,,,,,,,222.14,230.71,214.07,216.14,209.85,214.10,227.97,232.83,234.53,242.99,268.96,286.47,334.43,342.29,322.29,310.99,301.55,289.60,275.88,265.32,276.18,288.06
2011-07-01 22:14:18+00:00,L7,,,,,,,,,,,,,,,,,,363.73,360.17,346.72,,338.65,352.64,,,,,,,,,,,,,,,,329.54,,337.47,332.28,325.79,328.28,,,,269.08,259.48,271.85,274.20,291.49,292.59,289.66,293.13,309.35,324.02,329.13,339.44,342.35,345.30,311.56,293.96,,330.41,310.20,302.19,308.89,306.28,313.49,343.01,344.42,309.96,270.72,260.21,245.17,301.45,,249.38,,,,,278.43,222.42,221.94,218.61,211.73,206.68,,261.31,269.39,281.70,291.48,306.54,313.46,329.02,347.53,365.87,369.17,339.31,297.22,282.73,259.31,272.21,320.59,354.04
2011-07-24 22:20:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.89,281.90,,,,258.67,258.68,254.64,242.57,225.62,229.34,,,,,,,,,,,,,,,,,,,,,,,314.90,316.54,306.98,294.65,273.46,264.97,264.81,283.55
2011-08-09 22:20:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.74,251.74,237.37,231.30,227.43,218.15,214.23,215.66,222.48,232.54,241.56,250.81,255.05,292.32,298.28,316.28,,,,,,,,,
2011-08-18 22:14:11+00:00,L7,310.45,,306.82,304.15,305.40,303.69,307.77,311.23,312.24,328.77,326.95,322.36,335.09,352.03,378.56,377.41,375.28,362.34,347.99,323.45,,,,,,,358.99,358.66,354.21,349.44,326.20,320.47,319.63,332.02,336.33,338.02,344.01,348.95,349.17,345.14,333.89,332.17,334.94,333.95,337.51,335.22,331.22,320.73,313.58,285.23,290.09,292.27,292.29,298.16,307.58,321.33,329.39,328.10,330.46,323.58,313.37,316.09,327.41,337.80,344.14,334.08,323.24,321.36,324.55,332.00,344.26,334.99,297.21,281.61,280.34,290.57,310.38,306.21,297.19,286.55,283.55,293.50,272.83,262.84,250.10,233.87,,,,240.94,245.25,249.42,262.20,277.72,304.09,330.45,358.01,366.81,357.68,346.81,342.28,351.37,373.64,298.59,298.47,321.00,362.22
2011-10-28 22:20:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08 22:14:57+00:00,L7,264.88,250.62,247.72,264.06,282.26,292.51,301.39,306.65,314.96,324.55,330.44,327.20,319.16,322.93,323.33,342.71,347.17,339.23,331.24,318.98,313.73,316.13,329.90,340.88,346.39,338.65,333.69,332.57,323.89,325.72,318.39,310.83,305.98,311.61,308.98,301.51,312.31,314.77,324.46,333.31,332.41,324.43,308.79,304.25,302.80,311.18,317.91,309.97,297.11,292.99,292.04,292.14,286.18,284.30,282.31,294.54,300.26,307.01,331.98,337.24,327.50,311.84,306.48,307.38,310.29,328.47,334.16,331.83,322.90,318.49,318.27,306.25,302.18,305.26,306.96,303.71,281.40,281.17,287.40,287.43,288.45,293.20,289.90,,,,,,256.14,272.80,276.02,279.86,288.62,304.27,328.49,340.23,342.82,335.51,330.31,322.77,319.78,330.72,321.07,285.46,279.95,299.79,327.48
2011-12-24 22:14:43+00:00,L7,322.85,280.43,309.42,291.67,311.37,336.75,365.04,377.99,356.45,355.62,363.78,360.92,358.51,354.91,364.21,367.74,369.31,368.87,371.00,368.19,370.12,390.42,375.44,368.75,370.09,365.45,365.63,360.38,351.94,341.43,339.75,340.42,338.31,338.57,334.02,337.80,337.07,344.16,354.02,355.56,354.76,348.65,337.93,329.47,332.91,343.44,340.62,342.67,335.05,323.79,317.46,310.98,316.21,306.96,309.09,312.26,328.35,341.68,395.51,378.36,358.35,,331.51,309.62,329.66,354.88,361.43,355.69,341.65,334.70,335.98,322.83,328.77,330.41,330.11,323.79,316.51,315.84,317.30,324.21,317.59,318.57,319.91,307.21,305.84,275.75,269.27,274.69,281.56,298.44,302.90,300.41,309.59,331.45,338.80,346.35,349.81,347.15,,,,,,,,320.70,376.86
2012-03-20 22:21:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01 22:15:35+00:00,L7,221.80,,299.04,,,301.90,302.26,305.95,316.79,312.02,310.38,306.63,307.95,308.54,,298.38,314.26,332.13,335.70,334.00,339.95,339.86,315.49,299.12,295.66,311.10,326.73,324.22,323.01,308.62,283.29,286.16,281.49,282.33,272.65,,310.37,308.78,301.25,282.11,274.69,287.55,278.38,264.92,290.92,285.61,278.15,266.22,258.67,261.10,265.09,270.42,288.21,292.92,293.58,299.25,310.45,284.45,309.30,310.40,309.41,303.03,301.82,306.62,307.88,309.86,314.03,312.94,310.94,312.89,306.92,298.56,292.81,287.05,277.42,268.85,289.55,283.57,284.93,286.72,281.47,280.62,272.00,270.46,254.50,240.19,249.80,240.09,238.09,243.76,253.99,267.61,280.82,270.75,265.08,475.70,,349.65,335.97,331.29,337.42,330.99,317.21,301.13,295.14,288.26,301.44
2012-07-03 22:15:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.23,,,339.06,325.13,323.12,,,,,,,,,,,,,,,,,,,329.43,328.48,337.62,356.52,,298.82,298.17,292.97,297.94,308.38,306.13,309.15,304.88,325.45,311.53,313.99,310.78,,,298.56,288.04,258.65,249.37,248.04,257.03,236.27,286.43,,224.24,228.59,218.26,216.12,218.62,275.91,276.78,247.66,267.76,,331.26,361.22,350.11,311.36,344.54,311.46,343.63,376.80,258.94,273.86,340.87,372.04
2012-09-05 22:16:09+00:00,L7,279.04,246.91,262.37,289.22,302.29,301.16,302.98,292.78,288.11,288.32,287.47,313.39,329.77,317.11,319.97,326.28,324.84,330.43,336.24,355.98,354.30,335.45,332.01,339.41,345.98,339.65,343.56,317.87,324.07,322.53,307.01,308.47,314.97,295.07,305.37,317.45,314.69,326.39,333.36,326.14,320.63,302.52,302.52,302.96,309.10,306.26,308.50,310.33,302.29,304.78,291.88,284.12,286.04,282.54,282.79,286.54,294.23,169.48,318.15,326.02,143.05,,,,,,,,302.92,,,,306.53,294.06,307.91,294.23,276.17,281.91,279.02,285.54,282.83,290.29,301.79,296.35,275.26,271.65,265.90,266.35,264.53,281.94,277.36,291.76,296.80,299.55,305.62,324.46,346.49,,340.08,,,,,,,,346.68
2012-09-12 22:22:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-26 22:17:20+00:00,L7,272.61,259.64,276.24,285.49,296.10,300.13,306.72,324.49,331.09,324.26,313.87,324.46,321.50,326.04,329.19,339.16,344.07,338.22,342.96,343.10,341.98,337.13,337.46,342.27,350.25,352.82,340.55,330.49,319.55,311.17,305.67,315.32,319.73,307.82,302.24,317.94,336.50,345.83,324.09,306.65,312.30,322.48,326.99,315.91,321.88,316.54,312.11,309.50,304.49,315.68,329.91,304.84,293.60,289.50,287.43,282.32,296.27,322.59,328.89,332.21,333.74,319.82,319.33,319.64,332.81,340.78,344.24,328.86,309.11,320.05,336.47,344.92,317.41,290.33,281.06,291.34,300.38,302.84,309.43,312.16,315.15,310.85,320.36,304.01,294.44,285.94,279.13,283.61,286.92,299.95,320.62,325.57,326.78,,,,,325.73,330.22,335.64,338.50,341.96,332.97,291.62,286.26,304.34,333.12
2013-01-27 22:16:59+00:00,L7,314.38,,325.08,329.24,336.13,336.97,334.51,335.05,326.79,322.26,328.96,338.97,340.36,352.31,351.58,357.72,362.21,364.83,364.29,369.87,365.84,365.32,367.76,,,383.44,369.65,355.11,340.30,340.65,338.70,342.57,341.96,339.55,346.63,351.79,356.91,356.04,352.61,348.45,341.55,338.62,341.74,344.25,344.19,343.71,336.87,339.53,328.56,330.71,327.55,324.05,322.89,317.74,323.74,327.51,331.46,343.72,349.59,348.86,350.46,350.38,349.88,349.45,350.34,343.78,344.23,342.03,346.59,346.87,352.05,342.96,332.93,322.53,313.64,313.67,316.65,321.56,326.28,,,,,315.98,314.08,309.39,313.40,318.05,323.38,324.77,329.54,328.67,327.88,327.17,323.77,330.79,333.84,337.52,344.17,351.76,356.33,367.81,393.20,345.23,305.31,315.32,391.83
2013-02-12 22:17:23+00:00,L7,293.22,295.27,318.21,320.55,319.80,325.68,329.92,,,,,,,,,,,,360.87,368.24,364.93,361.18,373.83,380.53,379.78,378.43,363.27,360.84,354.33,347.92,342.40,341.67,341.18,341.76,342.96,349.12,353.42,353.80,342.91,335.00,333.87,338.21,339.45,341.17,342.36,345.15,344.76,337.48,346.22,,,,,,,324.67,324.09,341.81,351.76,349.53,353.84,351.17,350.74,353.29,346.21,340.05,345.16,354.44,359.83,346.39,338.65,321.71,321.68,319.03,313.09,315.84,316.03,324.69,327.62,332.46,333.82,329.85,321.00,313.72,309.11,316.73,325.44,314.58,324.79,328.16,329.34,325.14,324.24,,,,,324.27,340.73,348.04,350.73,369.24,402.63,308.26,304.95,316.52,384.26
2013-04-01 22:17:14+00:00,L7,299.35,286.34,300.22,304.50,308.88,307.67,321.33,338.01,338.01,332.89,334.65,333.66,339.30,337.96,329.95,336.72,341.41,348.27,353.54,348.35,359.08,365.73,375.89,374.11,359.44,341.76,339.62,359.41,358.30,337.27,321.92,313.18,312.73,321.30,322.90,327.27,336.26,353.63,354.79,344.79,334.16,330.51,327.93,318.54,331.31,,,,,,,,,,,315.58,324.91,332.07,340.43,342.91,345.62,349.41,338.89,334.00,335.97,333.47,331.98,335.25,335.58,345.68,336.70,335.78,326.98,322.83,316.21,314.67,314.98,324.79,326.04,327.39,321.00,315.87,319.95,304.82,304.34,297.09,292.58,298.74,306.22,309.93,301.95,300.57,299.65,,,,,,317.63,332.99,338.69,349.97,331.39,293.26,295.30,292.16,323.78
2013-04-08 22:23:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.95,334.78,331.27,321.18,309.67,307.16,300.48,313.18,316.02,335.31,331.31,346.22,338.37,338.05,343.03,327.74,330.89,323.56,314.76,318.58,307.83,,,,,,,,,,622.50,609.63,603.35,522.97,548.83,,,
2013-05-02 22:28:46+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.65,,,,,,,305.84,317.75,320.71,317.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04 22:16:52+00:00,L7,,,407.62,,313.05,303.72,289.82,298.75,304.38,343.22,,,,,,,,,,,,,,,,,534.65,495.25,351.25,334.95,316.77,313.93,310.46,313.99,324.00,357.70,351.13,337.64,330.81,328.86,345.07,348.42,320.14,308.93,300.23,298.21,300.29,313.07,319.33,315.84,309.32,292.42,289.12,283.24,282.94,292.74,299.76,299.99,326.63,323.62,317.98,307.86,305.77,,,,,,,,,,,,268.93,,294.29,241.87,259.84,262.41,267.85,259.02,267.75,283.50,250.88,238.55,229.97,224.22,233.39,238.39,251.20,248.72,245.81,255.46,257.67,272.57,288.95,301.53,319.69,316.80,319.06,,,,,,
2013-06-19 22:28:53+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60,66.98,,,,65.66,,,,,,,,,,,,,,,,,,,,464.56,472.03,,617.18,239.17,,,,,625.16,550.12,401.33,336.95
2013-06-27 22:22:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.52,290.61,295.23,290.03,277.10,,,,,,,,258.28,244.61,,,230.08,232.31,220.76,225.81,225.54,235.26,,,,,,,,,,,,,,,,
2013-07-05 22:28:57+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.70,266.20,262.59,260.48,263.55,276.15,247.08,242.74,236.03,225.10,229.65,225.89,231.93,241.13,243.85,248.03,256.33,274.28,276.73,298.26,311.85,316.36,320.78,313.54,299.24,284.82,275.41,271.74,297.14
2013-07-13 22:22:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.51,,,,,,,,,,,,,,,,,,,,,266.07,,,,241.23,,,124.81,113.08,116.59,,,,,620.60,,555.68
2013-08-06 22:28:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.68,322.22,328.76,322.34,321.24,318.05,304.41,298.09,308.55,294.16,285.44,288.81,275.08,268.97,263.26,252.91,255.37,312.73,339.76,365.08,364.21,357.78,353.79,346.53,329.12,310.82,288.40,287.65,305.55,343.09
2013-08-22 22:29:00+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.97,300.39,318.91,318.82,305.13,,329.11,365.38,401.21,338.96,331.44,339.40,344.41,563.57,546.57,464.36,295.74,326.09,434.05,460.83
2013-08-30 22:22:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.51,294.85,277.10,263.94,285.34,313.69
2013-09-07 22:28:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.28,,,,,,,,,277.79,618.32,609.54,582.96,509.45,90.45,,247.38
2013-09-23 22:28:51+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.52,370.73,352.17,353.78,346.91,339.03,348.03,353.60,343.20,334.84,343.26,341.69,330.05,331.14,335.78,329.84,322.92,318.59,327.58,328.83,327.60,330.13,328.97,315.03,306.22,292.50,292.66,284.83,293.60,293.88,291.77,279.57,,344.22,364.09,380.34,384.87,373.19,364.20,366.07,368.57,374.67,413.21,326.28,324.21,340.80,409.28
2013-10-02 22:22:40+00:00,L8,272.74,249.95,290.08,303.82,309.55,316.59,320.63,328.22,336.87,335.42,319.33,306.89,308.97,320.47,329.85,335.84,345.84,,,,,,,,,,,,316.96,307.29,301.95,303.32,309.75,312.98,318.57,326.77,328.62,328.22,324.58,315.63,308.64,313.51,336.16,336.92,329.79,316.34,309.16,294.52,289.80,288.64,296.73,307.67,322.58,315.12,299.47,300.47,302.71,312.60,320.85,324.46,330.86,332.86,323.11,314.48,315.03,309.87,321.47,332.11,327.28,309.94,312.97,320.10,314.19,301.23,298.91,297.13,291.79,285.61,301.08,311.06,313.74,302.35,299.95,296.47,288.46,272.72,265.33,264.06,257.93,259.48,260.36,254.42,260.55,280.05,310.28,330.42,340.50,339.40,326.89,319.52,331.73,333.09,317.06,290.68,285.96,299.11,309.73
2013-10-18 22:23:01+00:00,L8,273.43,283.11,305.70,307.45,313.51,318.75,319.57,327.83,334.11,341.76,332.62,310.39,302.89,306.66,325.58,341.27,349.22,350.95,350.86,366.50,355.78,351.38,348.65,344.18,355.08,368.92,370.36,354.56,337.32,329.94,315.91,316.15,320.17,320.08,320.91,327.62,336.11,346.96,331.70,318.23,321.37,317.91,334.58,342.67,346.72,326.74,309.62,292.07,289.90,303.29,316.03,322.83,324.99,327.41,325.20,312.34,310.95,314.49,322.03,337.85,336.40,335.50,335.26,340.08,327.69,315.21,319.64,336.38,333.36,319.65,319.82,321.34,324.73,323.65,314.25,300.35,295.11,296.34,303.04,309.41,310.51,307.58,303.00,297.97,288.94,284.81,265.24,266.80,278.89,281.01,283.57,283.92,278.53,294.65,332.74,339.21,345.84,342.61,334.35,331.94,323.66,327.19,318.80,293.00,279.71,302.62,361.78
2013-11-10 22:28:42+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.86,,,,422.44,469.20,,568.17,611.13,428.15,367.17,298.73,232.40,205.67,255.51,250.21,272.19
2013-11-18 22:23:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.38,,211.55,,276.05,298.83,305.07,305.23,307.37,310.19,292.40,298.11,264.63,245.79,237.77,248.39,302.10
2013-11-26 22:28:34+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.15,337.89,338.93,340.29,332.13,326.25,332.86,320.15,327.46,337.44,334.46,314.25,301.56,309.06,316.54,308.63,300.71,298.70,307.06,316.56,305.88,310.74,336.88,363.85,,297.32,288.93,295.45,315.54,299.11,279.63,295.12,284.00,268.84,265.04,599.32,566.56,,562.11,560.38,510.89,498.65,349.52,338.49,295.14,281.27,284.42,313.73
2013-12-12 22:28:32+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.75,201.05,178.14,,498.06,68.18,,429.46,417.71,388.22,629.07,622.57,563.98,626.16,595.27,594.34,583.44
