dates,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106,satname
2009-12-02 22:11:36+00:00,286.19,254.74,277.69,280.32,279.48,277.19,276.96,287.08,297.71,328.45,343.94,350.75,337.7381355932203,326.9289655172414,339.95210526315793,360.90714285714284,350.5836363636364,355.46,366.81333333333333,358.2845454545454,346.0581395348837,340.3228571428572,,330.36,348.6633333333333,346.13,341.445,342.13565217391306,327.18454545454546,313.52285714285716,315.67,326.28,336.42,347.14230769230767,345.84857142857146,317.63,299.6505263157895,306.7133333333333,333.9856521739131,355.63255319148936,346.095,329.80387755102043,320.78,322.56333333333333,318.26,310.53,302.47,293.21,286.37,283.72,290.7592307692308,301.6031578947368,300.45972972972976,296.7166666666667,299.94142857142856,311.07294117647064,308.49,313.4605263157895,314.6933333333333,320.01,323.69,335.76142857142855,339.45972972972976,328.1992307692308,320.55731707317074,304.02813953488373,295.93333333333334,300.2705263157895,307.25,318.0301265822785,332.52538461538467,330.6755844155844,310.8705263157895,296.48,293.1237837837838,305.19164383561645,308.0133333333333,309.9385915492957,315.70714285714286,304.9386956521739,289.3329411764706,287.479552238806,300.3881818181818,302.9984615384615,284.8,262.04714285714283,258.36052631578946,259.0558536585366,248.73363636363638,253.00333333333336,,256.4,274.69363636363636,290.50142857142856,299.1735294117647,342.5997674418604,358.0903448275862,361.7654545454546,347.2652808988764,,,,,,,,373.08,L7
2010-01-27 22:11:38+00:00,287.2166666666667,293.4166666666667,301.4666666666667,280.9666666666667,,299.2866666666667,304.8966666666667,316.7166666666667,334.31666666666666,354.9566666666667,363.7366666666667,368.37666666666667,366.5481355932203,363.79379310344825,362.7938596491228,366.12857142857143,365.7181818181818,366.06,367.85555555555555,369.8727272727273,377.65,378.77809523809526,377.7978048780488,365.9,364.55555555555554,367.95000000000005,365.18833333333333,354.7378260869565,346.48272727272723,346.71809523809526,348.65,350.19,355.57,352.8030769230769,349.6142857142857,343.75,336.8326315789473,356.00555555555553,363.8978260869565,362.6989361702128,354.18833333333333,353.26551020408164,343.84000000000003,341.23555555555555,346.42,338.64,331.38,328.69,328.01,326.79,329.13564102564106,332.54578947368424,335.03162162162164,335.83444444444444,329.11571428571426,327.3176470588235,327.63,331.42263157894735,337.48555555555555,354.16,367.94666666666666,368.86571428571426,366.6116216216216,359.15564102564105,352.9278048780488,358.09,364.85555555555555,351.0126315789473,344.82000000000005,347.35886075949367,354.2105128205128,344.4450649350649,340.04263157894735,332.8233333333333,325.9172972972973,333.0846575342466,343.94555555555553,333.7601408450704,326.7885714285714,324.1010144927536,322.2676470588235,316.2886567164179,316.28424242424245,303.3146153846154,295.48,299.1485714285714,296.55263157894734,288.200243902439,287.6881818181818,290.49555555555554,294.8855555555555,307.07000000000005,321.8981818181818,338.87571428571425,349.2211764705882,361.06,367.5220689655173,373.20727272727277,378.13550561797757,,379.4906593406593,371.7773913043478,351.2267741935484,323.82872340425536,313.3231578947368,324.23,360.47,L5
2010-02-12 22:11:41+00:00,,,,,,,,,,,,,,,,,,,,338.11636363636364,,,,,,,327.405,318.3417391304348,312.37636363636364,316.9042857142857,317.06,314.46,319.13,319.43,320.27285714285716,322.31,322.0394736842105,328.4133333333333,334.0917391304348,328.5321276595744,324.465,316.6708163265306,315.68,310.5833333333333,306.8,305.65,304.79,302.43,291.6,292.68,299.05,307.0468421052632,303.4694594594595,286.87666666666667,284.9871428571428,,311.26,317.83947368421053,321.1933333333333,329.68,341.93,340.26714285714286,325.1994594594595,310.61,312.4178048780488,337.91023255813957,336.4033333333333,322.3494736842105,315.59999999999997,316.1712658227848,330.16,329.1261038961039,303.6794736842105,295.43,294.00756756756755,312.3020547945206,314.1133333333333,314.5312676056338,303.3757142857143,303.2365217391304,305.3135294117647,291.9465671641791,294.47545454545457,287.12,275.84,273.0657142857143,267.7994736842105,262.410243902439,261.33909090909094,261.0233333333333,276.3233333333333,290.18,300.70909090909095,307.57714285714286,316.22823529411767,326.27627906976744,338.2413793103448,348.64363636363635,361.9331460674157,364.76000000000005,351.06428571428575,,,269.3725531914894,,290.22,339.59,L5
2010-02-19 22:17:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.14,,,,L5
2010-02-20 22:13:09+00:00,289.9166666666667,283.0166666666667,283.8066666666667,273.7066666666667,276.2666666666667,288.1066666666667,292.0466666666667,302.5966666666667,316.7166666666667,335.0266666666667,357.3366666666667,352.18666666666667,355.3271186440678,357.40620689655174,352.5538596491228,330.52,321.7845454545454,328.2,347.2588888888889,358.5681818181818,353.29418604651164,345.8466666666667,350.56536585365853,348.41,348.3788888888889,342.75,337.8933333333333,326.44652173913045,321.1881818181818,316.8066666666667,319.52,330.93,328.45,328.83923076923077,328.6,324.51,333.3326315789473,333.1488888888889,340.77652173913043,336.2412765957447,329.1333333333333,322.78285714285715,325.88,321.2188888888889,308.74,309.88,315.94,314.74,301.17,292.86,311.5202564102564,312.5257894736842,303.6262162162162,294.7811111111111,292.02,298.69588235294117,306.71999999999997,314.65263157894736,328.0388888888889,336.66,339.59666666666664,332.36,325.3362162162162,328.4902564102564,338.37536585365854,341.9541860465116,334.9688888888889,326.16263157894736,325.14,327.8245569620253,331.69820512820513,332.4409090909091,311.96263157894737,305.5233333333333,307.652972972973,316.98150684931505,315.2788888888889,304.7450704225352,305.68,306.7136231884058,303.53588235294114,298.4367164179104,289.6860606060606,281.70384615384614,278.32,274.88,270.74263157894734,269.0482926829268,268.4845454545454,274.0688888888889,279.9488888888889,291.05,304.4845454545454,316.24,332.70705882352945,316.28302325581393,327.75793103448274,360.3718181818182,370.86471910112357,375.8666666666667,364.66769230769233,350.7978260869565,346.0270967741935,283.96553191489363,286.65315789473686,299.79,334.67,L7
2010-04-09 22:13:24+00:00,304.34,,302.84,301.25,307.09,307.3,309.94,332.09,349.5,356.55,367.81,364.8,355.06254237288135,357.3203448275862,359.3336842105263,350.91285714285715,343.4081818181818,354.52000000000004,363.87,375.95272727272726,379.71813953488373,385.1171428571428,383.7307317073171,371.87,358.21,347.74,342.8,344.3091304347826,344.83272727272725,344.89714285714285,340.17,339.52,339.3,351.28153846153845,354.5514285714286,360.90000000000003,363.13842105263154,358.34,339.8191304347826,339.01936170212764,337.55,339.3804081632653,343.0,343.71,333.96,332.7,337.54,334.62,323.21,318.43,321.41615384615386,324.92052631578946,316.04459459459457,315.74,309.61857142857144,,364.08,352.25842105263155,343.73,334.77,337.42999999999995,336.33857142857147,336.99459459459456,352.85615384615386,346.2407317073171,348.4781395348837,344.37,344.76842105263154,337.69,338.1367088607595,334.7569230769231,323.2507792207792,318.5884210526316,322.44,323.45567567567565,323.89561643835617,318.22,317.7090140845071,322.64285714285717,319.5917391304348,314.23588235294113,303.1455223880597,299.24090909090904,301.3823076923077,295.94,288.80285714285714,283.5384210526316,279.2965853658537,280.2781818181818,281.84,285.91,292.03000000000003,303.03818181818184,320.00857142857143,332.0070588235294,345.89976744186043,,376.59727272727275,386.35179775280903,390.62,382.73175824175826,375.7769565217391,363.7154838709677,301.36723404255315,297.1921052631579,312.08,344.77,L7
2010-05-27 22:13:18+00:00,,,315.2966666666667,332.2866666666667,337.7166666666667,319.9266666666667,317.87666666666667,313.7166666666667,320.4066666666667,342.3566666666667,347.8366666666667,345.5866666666667,341.6869491525424,350.0220689655173,350.75175438596494,349.1957142857143,352.8536363636364,355.12,356.88222222222225,359.56454545454545,,,,,,,,,334.42454545454547,337.7609523809524,326.88,325.4,326.77,326.0192307692308,319.16285714285715,346.72999999999996,341.2421052631579,328.38222222222225,300.2282608695652,,,338.82367346938776,330.9,324.9222222222222,322.0,315.35,323.51,309.03,302.24,298.87,297.7502564102564,306.52263157894737,309.19567567567566,310.27777777777777,293.70714285714286,311.45941176470586,330.13,337.3521052631579,342.83222222222224,338.32,334.31666666666666,303.9271428571428,301.2256756756757,324.7202564102564,321.4131707317073,322.56441860465117,305.95222222222225,321.31210526315795,307.34,326.84582278481014,334.6482051282051,331.917012987013,320.8521052631579,310.0133333333333,299.3705405405405,,299.8522222222222,302.746338028169,300.7357142857143,306.28014492753624,290.5094117647059,285.33328358208956,270.52151515151513,279.69384615384615,258.23,260.8757142857143,274.5221052631579,275.43853658536585,,,,,,,,,,,,,,,,,,,,L7
2010-07-05 22:19:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.22545454545457,,300.3064705882353,326.84604651162795,320.7,339.3381818181818,,352.70666666666665,,,293.06774193548387,270.6785106382979,263.79263157894735,313.14,,L7
2010-08-31 22:13:27+00:00,285.5266666666667,,306.4066666666667,322.2066666666667,328.12666666666667,337.6466666666667,343.0466666666667,348.24666666666667,339.6766666666667,318.8966666666667,304.0766666666667,305.2066666666667,326.95796610169486,352.9296551724138,381.62175438596495,363.4842857142857,340.26727272727277,337.98,352.1488888888889,369.63909090909095,390.64023255813953,386.08238095238096,375.7756097560976,362.4,376.7088888888889,379.11,370.8633333333333,359.1195652173913,346.81909090909096,340.622380952381,339.6,347.11,351.62,338.6030769230769,325.60714285714283,325.02000000000004,341.1521052631579,355.29888888888894,358.7295652173913,352.53106382978723,341.7733333333333,349.47632653061225,350.35,347.23888888888894,345.02,321.24,312.11,318.82,321.53,316.44,308.2456410256411,,,,,321.38117647058823,320.89,331.3521052631579,346.7888888888889,353.7,348.2366666666667,326.41285714285715,321.7810810810811,334.44564102564107,342.9156097560976,344.04023255813956,338.2788888888889,345.6721052631579,360.05,355.2801265822785,352.30051282051284,333.34116883116883,319.76210526315793,316.25333333333333,311.65486486486486,313.6767123287671,302.0388888888889,301.66140845070424,324.2742857142857,325.6475362318841,319.54117647058825,300.26522388059703,295.149696969697,300.01461538461535,297.86,286.1642857142857,279.8521052631579,272.870487804878,254.6172727272727,260.8188888888889,270.05888888888893,276.81,285.6872727272727,,,,,358.66090909090906,373.8686516853933,383.20666666666665,373.00494505494504,360.97347826086957,325.2022580645162,303.46127659574466,302.2605263157895,322.65,344.98,L7
2010-10-02 22:13:01+00:00,274.6733333333333,248.76333333333335,297.7333333333333,307.6433333333333,312.7033333333333,311.0333333333333,312.2233333333333,306.9133333333333,306.5133333333333,296.5833333333333,289.18333333333334,287.9033333333333,306.21169491525427,333.90931034482753,346.0866666666667,342.70428571428573,336.0527272727272,342.5,353.0311111111111,365.30090909090904,370.6630232558139,368.0990476190476,366.8007317073171,371.88,372.2311111111111,363.89,351.4316666666667,344.9721739130435,330.12090909090904,327.0390476190476,333.15,333.37,335.76,332.1330769230769,329.9971428571428,328.12,333.3,335.3311111111111,339.18217391304347,341.56276595744686,344.1016666666667,341.61775510204086,332.35,331.9711111111111,332.74,329.35,321.35,310.87,311.21,307.04,314.79897435897436,313.55,312.8656756756757,290.0588888888889,306.5128571428571,313.0429411764706,313.5,325.55,348.7911111111111,347.5,355.00333333333333,348.98285714285714,346.20567567567565,351.60897435897436,350.7907317073171,350.46302325581394,349.45111111111106,345.36,337.9,329.17050632911395,332.6871794871795,329.8202597402597,320.29,312.84666666666664,314.2205405405405,310.76191780821915,307.6511111111111,310.41845070422534,311.2142857142857,321.98898550724635,319.2229411764706,304.15656716417914,294.970303030303,290.3646153846154,281.65,276.01428571428573,264.09000000000003,261.4165853658537,257.13272727272727,258.2911111111111,265.4111111111111,269.64,272.33272727272725,289.12285714285713,302.8335294117647,323.9116279069767,343.4568965517241,364.2890909090909,374.6779775280899,375.3833333333333,366.80494505494505,353.5126086956522,328.57612903225805,311.94531914893616,307.11,317.82,333.28,L7
2010-11-27 22:10:35+00:00,290.2833333333333,301.8933333333333,315.49333333333334,326.9833333333333,328.4633333333333,330.0933333333333,322.05333333333334,320.18333333333334,323.1933333333333,322.2933333333333,322.5733333333333,319.6633333333333,331.28050847457627,341.91758620689654,331.82456140350877,327.16142857142853,334.6881818181818,356.15000000000003,380.6877777777778,382.0627272727273,374.6074418604651,371.9219047619048,369.8460975609756,374.18,380.0777777777778,372.03000000000003,373.4316666666667,346.1526086956522,322.28272727272724,304.6119047619048,300.0,307.15,318.82,328.4292307692308,341.11571428571426,349.45,353.7494736842105,354.6277777777778,345.0826086956522,333.1372340425532,326.38166666666666,322.39591836734695,319.69,330.96777777777777,322.9,318.45,318.67,320.65,320.06,314.07,308.4335897435897,296.6468421052632,290.0597297297297,271.9222222222222,286.2142857142857,301.93470588235294,327.51,338.6794736842105,344.77777777777777,348.87,349.83333333333337,350.8642857142857,348.47972972972974,335.60358974358974,329.6360975609756,333.2274418604651,337.92777777777775,338.6694736842105,328.01,332.1874683544304,334.3348717948718,335.01220779220785,319.4194736842105,310.6166666666667,306.3537837837838,317.32082191780825,314.9377777777778,305.21464788732396,308.75142857142856,313.848115942029,310.6447058823529,307.82119402985074,309.4175757575758,293.50384615384615,288.27,280.64142857142855,279.20947368421054,278.7548780487805,275.9481818181818,281.84777777777776,287.8177777777778,291.24,301.9481818181818,301.69428571428574,301.4976470588235,316.83093023255816,325.06413793103445,337.3772727272727,342.2003370786517,354.2033333333334,360.77626373626373,365.2491304347826,343.851935483871,307.9446808510638,302.9273684210526,313.24,338.21,L5
2011-01-22 22:14:32+00:00,290.56,279.36,279.32,289.95,294.49,297.85,297.34,290.6,284.55,287.43,309.37,305.33,318.20254237288134,323.2131034482759,311.91105263157897,310.2157142857143,320.3263636363636,321.03999999999996,334.4566666666667,338.28545454545457,342.30534883720935,345.4942857142857,342.83,340.73,338.3466666666667,339.89,338.185,326.72086956521736,305.7054545454546,284.4142857142857,277.72,289.58,303.81,319.84538461538466,328.21285714285716,334.65999999999997,343.40526315789475,338.0566666666667,314.59086956521736,307.5497872340426,308.985,324.1179591836735,314.84,303.62666666666667,293.75,287.84,288.59,296.11,303.86,299.23,290.57153846153847,278.25157894736844,271.82675675675677,277.1733333333333,,,312.66999999999996,321.3852631578947,318.6166666666667,323.04,319.71,305.52714285714285,310.19675675675677,313.65153846153845,315.3,326.2853488372093,329.8266666666667,327.16526315789474,331.5,328.49860759493674,312.85923076923075,297.53155844155845,290.1952631578947,,,,,281.5016901408451,278.5357142857143,273.11826086956523,263.93882352941176,,,235.3030769230769,230.14999999999998,223.34571428571428,220.90526315789475,,214.03636363636363,,,,,,,,,,,,,,,,,,,L7
2011-02-07 22:14:12+00:00,301.30333333333334,,312.7033333333333,,,314.6133333333333,314.30333333333334,307.1933333333333,301.6633333333333,301.6633333333333,306.37333333333333,322.5333333333333,335.87101694915253,343.87275862068964,332.2882456140351,326.76714285714286,333.65909090909093,338.65000000000003,345.28444444444443,353.6963636363636,355.02395348837206,353.5361904761905,354.8219512195122,357.89,360.89444444444445,356.73,347.4016666666667,342.3591304347826,332.06636363636363,315.3561904761905,310.4,308.08,310.34,321.9830769230769,328.68857142857144,327.49,332.04789473684207,338.71444444444444,334.8591304347826,332.4412765957447,320.8616666666667,319.61102040816326,321.91,318.07444444444445,313.85,301.0,303.7,301.23,299.62,297.29,298.00897435897434,298.3573684210527,301.10351351351346,291.43555555555554,298.84142857142854,308.7670588235294,312.42,318.2178947368421,328.70444444444445,323.93,308.5133333333333,318.68142857142857,317.9235135135135,320.0289743589744,319.4819512195122,322.4839534883721,324.49444444444447,,,,,,,293.5966666666667,294.44081081081083,285.55013698630137,286.00444444444446,287.39352112676056,286.62714285714287,286.1150724637681,279.7170588235294,280.87283582089555,267.6021212121212,267.6146153846154,267.62,262.75714285714287,249.5378947368421,252.50756097560978,252.2790909090909,254.64444444444445,258.1644444444445,259.41,249.64909090909092,234.08142857142857,246.19647058823531,270.4767441860465,300.91241379310344,333.2136363636364,338.8305617977528,349.58333333333337,355.9620879120879,351.51695652173913,329.818064516129,302.1355319148936,297.4894736842105,,,L7
2011-02-14 22:20:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.83652173913043,,,,,,L7
2011-03-02 22:20:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.20131868131864,326.8656521739131,295.1496774193548,272.4034042553192,269.24684210526317,281.26,303.27,L7
2011-03-03 22:10:44+00:00,300.43666666666667,298.4566666666667,297.31666666666666,302.7066666666667,307.7266666666667,316.8566666666667,322.3666666666667,314.0266666666667,300.0966666666667,297.2666666666667,303.0166666666667,323.43666666666667,339.37237288135594,348.27379310344827,340.210701754386,324.04285714285714,329.94,343.76,344.94222222222226,356.67,368.6474418604651,369.7938095238095,354.92829268292684,349.69,363.0522222222222,359.71999999999997,346.62333333333333,341.60478260869564,329.36,322.88380952380953,319.93,316.27,313.98,321.7761538461539,330.37142857142857,333.18,334.56684210526316,335.78222222222223,332.1347826086956,336.56829787234045,329.55333333333334,325.6104081632653,321.44,322.4822222222222,317.09,308.6,303.95,299.44,295.06,290.94,293.14794871794874,298.901052631579,296.71810810810814,286.61777777777775,288.56857142857143,302.4170588235294,308.43,314.3368421052632,324.6022222222222,335.24,333.70666666666665,324.2085714285714,322.22810810810813,315.76794871794874,322.8282926829268,325.1474418604651,329.6222222222222,324.63684210526316,317.21999999999997,317.4686075949367,323.55435897435893,316.53714285714284,314.2168421052632,307.29333333333335,305.15648648648653,301.59616438356164,295.76222222222225,295.0045070422535,291.68285714285713,283.61710144927537,279.2470588235294,280.0725373134328,275.3933333333333,269.15923076923076,260.52,254.84285714285713,252.73684210526315,255.78463414634146,249.17000000000002,253.82222222222225,257.0422222222222,252.83999999999997,261.9,258.00857142857143,263.3764705882353,291.86093023255813,312.2920689655173,341.4,354.61483146067417,346.47666666666663,349.6156043956044,346.5217391304348,334.9451612903226,296.8059574468085,298.9942105263158,313.33,329.35,L5
2011-04-03 22:20:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4775609756098,272.1090909090909,269.55444444444447,265.65444444444444,255.11,268.6090909090909,294.6014285714285,296.0164705882353,,,,,,,,345.48806451612904,314.8155319148936,308.7294736842105,323.34,342.07,L7
2011-04-28 22:14:24+00:00,270.87,301.7,297.92,,,297.09,312.8,325.02,330.08,313.16,311.72,310.01,309.98101694915255,329.5675862068966,339.27,350.74857142857144,366.3636363636364,354.83,348.93666666666667,339.13454545454545,342.0558139534884,348.0414285714286,352.9724390243902,359.67,350.8666666666667,340.9,352.555,342.95130434782607,338.83454545454543,323.75142857142856,320.78,318.35,320.69,317.88384615384615,310.9842857142857,321.28999999999996,321.02,322.81666666666666,321.7513043478261,327.69765957446805,336.695,317.0826530612245,311.65,313.5466666666667,326.18,321.16,301.27,282.45,283.45,290.21,293.66538461538465,307.1,306.7454054054054,307.31333333333333,310.9457142857143,311.2117647058824,311.40999999999997,314.16,314.4566666666667,322.99,328.36,,320.94540540540544,321.42538461538464,318.1524390243902,307.90581395348835,319.00666666666666,316.93,319.71999999999997,324.7443037974683,329.95230769230767,314.7641558441559,300.96,287.93,287.29432432432435,295.2431506849315,,,,,,,263.3781818181818,268.4407692307692,265.99,268.7785714285714,269.75,250.7319512195122,248.66363636363639,244.47666666666666,244.10666666666665,251.69,257.78363636363633,272.2757142857143,282.3341176470588,312.11697674418605,334.8441379310345,354.4054545454546,365.5207865168539,357.27,345.362967032967,330.9995652173913,303.1996774193548,284.09319148936174,289.09,318.87,334.76,L7
2011-05-14 22:14:45+00:00,,,304.6033333333333,300.9533333333333,284.55333333333334,287.0233333333333,291.62333333333333,284.4733333333333,284.4233333333333,276.8933333333333,,277.62333333333333,301.15389830508474,311.2713793103448,329.6261403508772,340.27857142857147,346.31909090909096,354.68,351.40777777777777,347.7163636363636,330.8516279069767,316.9147619047619,326.6570731707317,351.0,358.9577777777778,346.33,338.12166666666667,333.6847826086956,307.4163636363636,300.1647619047619,317.25,312.8,296.4,300.2446153846154,295.1542857142857,294.46999999999997,306.75736842105266,314.9377777777778,327.6247826086956,309.3463829787234,318.9916666666667,302.34979591836736,284.34999999999997,279.48777777777775,312.33,318.45,306.72,278.08,274.5,277.81,290.0751282051282,294.95421052631576,303.0991891891892,303.3522222222222,308.55571428571426,314.29588235294113,314.78999999999996,318.2973684210526,314.55777777777774,309.62,315.0133333333333,,317.24918918918917,315.48512820512815,315.2670731707317,309.95162790697674,319.09777777777776,320.5573684210526,320.92,316.389746835443,314.07410256410253,308.24324675324675,305.4873684210527,295.82666666666665,282.96135135135137,263.4016438356164,281.52777777777777,267.90999999999997,272.15857142857146,,,,,,,238.3685714285714,245.65736842105264,227.92365853658535,229.0490909090909,225.62777777777777,229.87777777777777,242.17,245.73909090909092,254.81571428571428,263.03705882352943,288.77395348837206,306.05620689655177,353.7936363636364,361.43606741573035,341.22333333333336,329.71527472527475,320.0717391304348,307.9225806451613,294.0076595744681,283.25684210526316,293.93,305.81,L7
2011-07-01 22:14:18+00:00,,,,,,,,,,,,,,,,,,350.33000000000004,345.2811111111111,331.4927272727273,,322.697619047619,336.29853658536587,,,,,,,,,,,,,,,,314.97478260869565,,323.5116666666667,318.60653061224485,312.39000000000004,313.39111111111106,,,,252.32999999999998,242.73000000000002,255.10000000000002,257.0205128205128,273.85842105263157,274.48189189189185,271.04888888888894,273.9871428571428,293.5852941176471,310.62,315.02473684210526,324.5511111111111,325.6,327.43333333333334,292.41714285714284,275.85189189189185,,314.0685365853659,294.6186046511628,287.3011111111111,294.78473684210525,292.88,299.92037974683547,329.26641025641027,330.4979220779221,295.85473684210524,256.4266666666667,245.7235135135135,230.48506849315066,286.5611111111111,,234.06571428571428,,,,,261.9376923076923,,206.62571428571428,,198.65682926829268,194.49818181818182,,246.42111111111112,255.98999999999998,269.5181818181818,272.33714285714285,287.6223529411765,294.7623255813953,310.53724137931033,329.2572727272727,347.80258426966293,351.30333333333334,321.6396703296703,,,,255.2836842105263,303.84,337.29,L7
2011-07-24 22:20:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1122222222222,295.3736842105263,,,,,272.1536842105263,268.2933333333333,256.40783783783786,239.64739726027398,,,,,,,,,,,,,,,,,,,,,,,,331.96666666666664,333.4191208791209,323.6756521739131,311.166129032258,289.80042553191487,281.1384210526316,280.81,299.55,L7
2011-08-09 22:20:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.3157575757576,273.6476923076923,259.62,251.64285714285717,246.16684210526316,235.5158536585366,230.41181818181818,235.43777777777777,242.25777777777776,250.34,257.7418181818182,276.23857142857145,280.1794117647059,317.15720930232555,322.831724137931,340.5527272727272,,,,,,,,,,L7
2011-08-18 22:14:11+00:00,302.1166666666667,,298.4866666666667,295.81666666666666,297.06666666666666,295.3566666666667,299.43666666666667,302.8966666666667,303.9066666666667,320.43666666666667,318.6166666666667,314.0266666666667,326.61542372881354,343.40931034482753,,368.4814285714286,366.1890909090909,352.34,336.8788888888889,312.0863636363636,,,,,,,348.5733333333333,347.7904347826087,342.8463636363636,337.53523809523807,313.7,307.97,307.13,320.48153846153843,325.61571428571426,328.02,333.4836842105263,337.8388888888889,338.3004347826087,334.50170212765954,323.4733333333333,321.96591836734694,324.94,322.8388888888889,325.01,322.72,318.72,308.23,301.08,272.73,277.26948717948716,279.1121052631579,278.77648648648653,284.2711111111111,293.2942857142857,309.56529411764706,319.39,317.5736842105263,319.3488888888889,311.08,300.0366666666667,301.8042857142857,313.89648648648654,324.9794871794872,331.9448780487805,322.45209302325577,312.1288888888889,310.8336842105263,314.55,321.873417721519,334.0035897435897,324.60038961038964,286.6836842105263,270.9433333333333,269.52918918918914,279.611095890411,299.2688888888889,294.94239436619716,285.76142857142855,274.95579710144926,271.7852941176471,281.55970149253733,260.70878787878786,250.53230769230765,237.6,222.4414285714286,,,,229.82888888888888,234.13888888888889,239.42,253.1090909090909,263.43428571428575,289.97235294117644,316.49651162790695,344.2168965517241,353.1736363636364,344.1968539325843,333.4766666666667,329.0931868131868,338.32652173913044,,285.8240425531915,285.8384210526316,308.5,349.72,L7
