dates,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106,satname
2009-09-04 22:17:08+00:00,295.95,,297.56,298.23,315.28,328.93,343.82,353.32,343.77,334.44,327.14,,,,365.82,358.10,,358.77,364.13,358.92,365.24,368.29,379.44,393.42,379.95,,,342.51,349.13,344.58,331.00,,,,,,,,,,,,,,,,313.56,,,,,292.22,300.07,303.62,313.91,325.48,337.45,337.02,332.19,325.42,321.20,316.82,317.02,318.58,,,317.20,323.07,329.15,333.93,334.56,325.37,323.76,323.44,313.96,310.75,312.40,302.67,303.54,286.28,270.26,270.68,271.20,272.83,261.83,269.18,264.58,262.17,258.09,268.06,291.32,257.19,249.02,,278.03,347.31,369.31,343.22,344.96,343.50,342.09,349.77,341.60,282.48,288.80,308.22,324.77,L7
2009-12-02 22:11:36+00:00,273.69,237.24,268.76,282.82,279.48,278.98,280.64,288.87,296.57,328.45,341.44,350.75,337.95,327.36,340.61,364.93,352.68,359.75,373.48,363.79,353.50,345.68,338.62,335.47,348.66,342.38,338.32,341.77,329.23,317.74,317.75,334.32,336.42,347.78,349.42,315.96,301.80,310.88,333.62,359.09,350.18,333.57,322.14,322.56,325.47,317.74,308.72,299.46,295.12,290.93,299.28,307.70,304.06,305.05,304.70,315.08,304.74,310.50,317.72,323.76,334.87,344.69,346.09,333.79,322.18,306.47,297.60,303.56,307.25,316.55,329.16,331.26,314.16,301.77,294.34,307.99,309.68,311.84,316.18,305.66,291.98,292.89,304.93,308.96,289.91,268.48,264.15,264.31,251.66,258.13,295.06,262.02,277.62,301.93,314.58,369.00,382.92,375.08,357.49,,,,,,,,366.83,L7
2010-01-27 22:11:38+00:00,284.03,270.35,287.67,281.17,279.48,288.62,291.72,302.28,315.77,341.70,353.31,359.56,352.19,345.46,351.51,364.38,358.60,361.68,368.75,365.25,363.44,360.69,356.55,349.22,356.61,356.24,352.65,348.36,337.27,331.02,332.61,339.95,346.00,350.11,348.50,330.33,318.70,332.25,348.87,359.90,351.01,342.34,332.60,331.90,333.88,326.12,318.26,312.28,309.06,306.80,311.76,318.38,318.51,318.06,315.54,320.05,317.26,321.81,326.74,337.88,348.21,354.22,354.45,344.87,337.09,331.58,330.75,326.35,326.03,332.38,342.65,337.69,326.16,315.78,309.78,319.74,326.34,322.25,321.35,314.68,306.37,303.04,309.31,304.43,291.23,281.97,278.69,274.75,268.83,272.85,295.57,282.94,298.92,317.12,327.49,364.96,376.23,370.33,364.88,382.76,371.34,366.70,349.69,318.99,306.99,320.10,365.44,L5
2010-02-12 22:11:41+00:00,284.03,270.35,287.67,281.17,279.48,288.62,291.72,302.28,315.77,341.70,353.31,359.56,352.19,345.46,351.51,364.38,358.60,361.68,368.75,357.16,363.44,360.69,356.55,349.22,356.61,356.24,343.69,338.29,329.33,327.05,327.78,332.85,337.04,339.99,339.71,327.37,320.19,331.69,343.88,350.05,342.87,334.44,327.20,324.79,326.10,320.55,314.85,310.08,304.75,303.34,309.00,315.66,314.12,309.11,306.18,320.05,314.61,319.97,325.41,335.80,348.05,351.12,345.85,334.42,329.15,334.11,332.92,325.58,322.56,326.72,337.90,334.93,319.24,309.91,304.73,317.74,322.55,320.01,315.44,310.99,306.47,300.28,305.15,299.69,286.99,280.12,276.06,271.55,266.84,269.79,288.79,286.33,300.02,315.92,326.40,356.24,367.79,365.41,365.67,376.66,364.90,350.15,349.69,296.38,306.99,307.04,355.74,L5
2010-02-19 22:17:53+00:00,284.03,270.35,287.67,281.17,279.48,288.62,291.72,302.28,315.77,341.70,353.31,359.56,352.19,345.46,351.51,364.38,358.60,361.68,368.75,357.16,363.44,360.69,356.55,349.22,356.61,356.24,343.69,338.29,329.33,327.05,327.78,332.85,337.04,339.99,339.71,327.37,320.19,331.69,343.88,350.05,342.87,334.44,327.20,324.79,326.10,320.55,314.85,310.08,304.75,303.34,309.00,315.66,314.12,309.11,306.18,320.05,314.61,319.97,325.41,335.80,348.05,351.12,345.85,334.42,329.15,334.11,332.92,325.58,322.56,326.72,337.90,334.93,319.24,309.91,304.73,317.74,322.55,320.01,315.44,310.99,306.47,300.28,305.15,299.69,286.99,280.12,276.06,271.55,266.84,269.79,288.79,286.33,300.02,315.92,326.40,356.24,367.79,365.41,365.67,376.66,364.90,350.15,349.69,281.06,306.99,307.04,355.74,L5
2010-02-20 22:13:09+00:00,285.22,273.48,285.83,278.84,277.88,288.56,292.05,302.50,316.01,339.48,354.49,357.11,353.25,349.47,351.90,353.34,346.46,350.78,362.00,357.77,360.52,356.08,354.92,349.27,353.87,351.51,342.10,335.31,327.39,324.68,325.81,332.74,334.89,337.24,337.10,326.58,323.57,332.25,343.08,346.76,339.63,331.70,326.93,323.90,322.10,318.22,315.42,311.54,304.26,301.06,310.03,315.16,311.67,305.91,302.87,313.18,312.46,318.50,326.21,336.19,346.46,346.85,341.03,333.20,331.53,336.19,333.51,325.88,323.20,326.93,336.19,334.34,317.57,309.06,305.52,317.68,320.81,316.28,313.02,309.95,305.86,300.07,301.50,295.48,285.06,279.11,275.00,271.17,267.39,271.10,286.49,287.77,301.27,316.53,328.70,348.52,360.09,364.77,367.44,377.09,365.71,350.92,348.11,282.18,297.86,305.07,350.18,L7
2010-04-09 22:13:24+00:00,292.25,273.48,291.69,283.99,287.61,292.92,295.86,309.57,324.59,343.75,358.27,359.03,353.67,351.35,353.64,352.01,345.32,350.94,361.27,360.62,363.98,362.38,361.08,354.00,354.95,351.24,342.69,337.16,330.58,328.12,328.39,332.94,335.77,339.95,340.07,333.68,331.18,336.87,342.48,344.71,338.63,332.69,329.95,327.86,323.43,320.08,318.94,315.26,306.79,303.49,311.08,316.23,312.02,306.68,303.53,313.18,323.33,325.68,329.28,335.37,343.04,343.46,339.27,336.32,334.24,338.29,335.44,329.19,326.10,329.38,336.39,332.04,317.30,310.98,308.93,318.52,320.05,316.29,314.88,311.78,307.16,299.91,300.39,295.80,286.50,280.12,275.88,272.04,269.55,272.51,284.57,287.81,301.21,315.58,327.14,339.03,353.33,365.22,369.75,378.46,367.40,355.54,352.67,284.80,294.98,305.52,350.00,L7
2010-05-27 22:13:18+00:00,292.25,273.48,295.15,294.00,300.14,298.58,300.78,310.65,323.59,343.47,355.83,356.34,351.30,351.15,353.16,352.02,347.12,352.39,361.33,361.09,363.98,362.38,361.08,354.00,354.95,351.24,342.69,337.16,331.46,330.22,328.38,332.63,334.27,337.70,337.01,335.66,333.11,335.95,342.48,344.71,338.63,334.16,330.27,327.37,324.05,320.14,320.44,314.95,307.06,303.57,309.86,315.33,311.98,308.26,302.45,313.46,324.02,327.28,331.89,336.30,342.90,337.92,333.71,335.05,332.29,335.96,330.72,328.26,322.97,328.79,335.70,332.08,318.28,311.44,307.48,318.52,316.88,314.26,312.58,310.94,304.69,298.12,295.95,293.82,282.39,277.67,276.33,273.22,269.55,272.51,284.57,287.81,301.21,315.58,327.14,339.03,353.33,365.22,369.75,378.46,367.40,355.54,352.67,284.80,294.98,305.52,350.00,L7
2010-07-05 22:19:10+00:00,298.43,291.60,301.75,296.80,307.03,303.48,305.82,316.10,330.35,347.22,359.43,357.74,354.64,357.10,356.29,348.79,345.73,350.55,358.30,360.55,367.47,367.94,368.56,360.17,357.05,354.20,343.78,336.01,331.91,332.72,330.51,332.29,333.84,335.69,334.53,339.60,339.37,340.96,344.70,341.12,335.74,334.28,331.89,328.33,323.76,320.62,322.78,318.05,309.45,306.10,311.98,316.86,313.56,308.90,302.00,312.92,327.87,330.63,334.73,338.81,344.51,336.57,331.23,335.30,334.31,341.86,337.35,333.20,326.12,331.23,337.01,332.25,319.11,313.37,310.11,321.16,318.32,314.74,311.86,312.00,307.24,299.16,294.15,290.79,280.88,279.51,278.77,275.00,274.02,276.11,284.57,294.26,296.48,319.00,321.90,333.29,342.95,356.01,372.82,371.58,367.40,355.54,337.25,281.36,285.05,305.93,345.79,L7
2010-08-31 22:13:27+00:00,299.76,,308.38,318.52,324.31,321.58,323.54,331.31,336.55,339.27,339.96,338.53,341.23,353.42,363.89,354.44,345.47,349.11,357.48,368.27,382.30,383.53,377.51,365.16,367.46,364.88,358.04,351.86,341.98,341.00,335.50,337.16,339.23,338.62,333.03,344.25,348.46,347.25,349.41,344.44,338.09,342.48,341.39,338.62,333.50,322.94,324.25,320.69,315.46,311.09,308.95,315.68,312.60,312.95,301.63,317.73,338.45,340.39,344.38,342.18,339.74,322.03,319.85,337.22,336.82,338.31,329.50,337.18,335.03,340.12,340.64,329.49,319.66,316.12,311.47,317.70,306.67,307.33,315.87,317.16,308.04,296.13,288.20,293.57,283.90,278.47,279.17,275.75,266.31,269.35,278.79,282.25,280.14,311.78,304.65,330.93,340.06,351.33,376.15,369.75,372.37,364.95,325.94,287.49,282.05,312.24,347.29,L7
2010-10-02 22:13:01+00:00,296.68,270.93,308.54,315.01,321.41,318.38,319.55,324.64,329.40,328.60,328.06,325.88,332.41,348.40,359.23,350.24,342.45,346.10,354.26,365.78,375.28,376.12,371.50,365.24,369.05,366.13,357.16,349.71,338.37,336.17,334.25,333.67,338.36,336.80,331.14,340.75,343.99,342.95,346.16,342.02,338.37,341.07,338.69,336.96,331.03,322.26,321.55,316.25,311.63,307.80,307.71,312.39,311.16,301.80,301.25,314.47,333.40,337.62,344.52,342.32,340.02,325.94,324.34,339.04,339.80,340.57,333.96,338.18,335.75,337.85,339.72,329.39,318.78,313.62,311.77,314.21,306.38,307.50,314.56,318.13,310.00,296.42,288.45,290.88,281.71,275.82,273.57,270.50,262.02,263.50,275.21,275.67,277.26,293.21,297.54,325.51,337.73,350.36,371.35,367.62,364.51,357.40,325.75,290.93,284.81,311.35,345.26,L7
2010-11-27 22:10:35+00:00,288.94,286.30,310.43,317.86,323.10,325.48,324.17,324.34,323.62,312.59,306.37,304.26,321.39,342.73,352.89,342.70,336.09,343.68,359.05,369.94,375.40,373.03,368.28,367.26,376.34,373.31,366.60,350.24,332.18,322.25,323.34,325.71,335.40,332.78,330.68,334.92,341.80,346.60,347.82,340.90,335.64,336.19,333.54,336.73,330.42,319.88,314.65,314.06,313.79,309.38,306.78,301.27,299.21,275.76,293.38,310.37,322.27,333.15,345.47,348.39,346.16,338.20,335.93,338.12,340.41,341.51,341.16,341.80,341.99,339.52,341.24,332.47,318.39,310.94,310.21,312.70,307.48,304.94,314.54,320.18,315.32,301.72,297.87,292.03,287.03,278.14,271.86,268.72,261.29,264.76,275.34,276.78,277.53,288.25,291.14,317.60,324.21,342.99,359.13,360.56,360.67,356.06,321.28,294.12,288.27,312.96,341.55,L5
2011-01-22 22:14:32+00:00,284.22,274.42,310.43,311.90,315.94,319.31,318.97,316.63,313.39,306.30,306.09,304.52,320.68,338.03,342.91,336.23,333.01,339.77,355.64,364.28,370.18,368.35,364.30,362.72,366.84,363.42,358.22,344.21,326.40,314.52,312.79,319.97,327.50,329.81,331.53,334.18,343.08,346.18,339.37,333.98,330.65,334.72,329.42,328.45,324.21,314.82,310.70,312.13,314.89,309.80,306.22,296.94,292.05,280.79,293.38,310.37,318.33,329.00,340.00,343.59,344.13,333.69,332.22,334.29,334.80,338.71,339.01,339.49,339.37,336.16,332.76,323.98,312.69,310.94,310.21,312.70,307.48,299.86,305.74,308.71,303.56,294.42,297.87,280.29,274.91,267.08,261.50,256.25,250.68,264.76,275.34,276.78,285.38,288.25,292.51,315.80,329.12,347.64,359.13,366.06,360.67,356.06,331.37,304.11,291.28,314.77,341.55,L7
2011-02-07 22:14:12+00:00,285.60,274.42,309.18,311.90,315.94,318.66,318.64,315.04,310.86,305.37,305.74,308.13,323.75,339.27,340.90,334.99,333.48,340.25,354.65,363.06,368.36,366.25,363.34,362.59,365.65,361.47,355.55,343.78,327.87,315.38,312.65,318.90,324.07,328.35,331.54,332.57,341.23,345.36,338.41,334.24,329.36,332.31,328.14,326.38,323.31,313.23,310.32,310.97,313.26,308.47,305.97,298.53,295.05,285.14,296.49,310.79,316.54,326.36,338.23,340.27,338.82,332.14,330.44,332.35,332.00,335.86,336.38,339.49,339.37,336.16,332.76,323.98,312.69,307.68,306.52,306.48,302.45,297.67,301.99,304.31,299.22,292.59,291.23,278.73,274.28,267.26,260.05,256.35,251.47,263.27,270.62,273.58,277.05,273.29,281.25,302.67,321.94,346.74,356.13,364.22,362.38,356.72,331.53,305.33,294.32,314.77,341.55,L7
2011-02-14 22:20:24+00:00,285.60,274.42,309.18,311.90,315.94,318.66,318.64,315.04,310.86,305.37,305.74,308.13,323.75,339.27,340.90,334.99,333.48,340.25,354.65,363.06,368.36,366.25,363.34,362.59,365.65,361.47,355.55,343.78,327.87,315.38,312.65,318.90,324.07,328.35,331.54,332.57,341.23,345.36,338.41,334.24,329.36,332.31,328.14,326.38,323.31,313.23,310.32,310.97,313.26,308.47,305.97,298.53,295.05,285.14,296.49,310.79,316.54,326.36,338.23,340.27,338.82,332.14,330.44,332.35,332.00,335.86,336.38,339.49,339.37,336.16,332.76,323.98,312.69,307.68,306.52,306.48,302.45,297.67,301.99,304.31,299.22,292.59,291.23,278.73,274.28,267.26,260.05,256.35,251.47,263.27,270.62,273.58,277.05,273.29,281.25,302.67,321.94,346.74,356.13,364.22,362.38,353.21,331.53,305.33,294.32,314.77,341.55,L7
2011-03-02 22:20:30+00:00,285.46,274.42,309.95,308.52,311.88,313.94,312.58,306.76,303.64,301.99,306.12,308.86,322.95,335.86,330.72,327.92,331.82,340.87,355.37,361.49,362.88,361.37,360.31,362.70,362.89,357.01,351.68,339.94,323.16,309.12,305.94,311.96,317.18,325.79,333.07,334.43,341.27,342.93,333.32,329.71,326.31,328.07,322.61,321.16,317.98,311.33,309.95,309.09,311.31,306.58,305.51,298.53,295.05,285.14,296.49,307.33,315.40,325.07,336.13,336.96,336.62,333.69,332.69,331.90,329.29,333.85,335.93,337.49,332.47,329.76,326.19,320.86,310.39,304.91,304.83,304.13,302.62,296.70,296.42,298.99,294.17,290.74,290.00,273.48,268.46,262.62,255.18,252.30,250.73,264.18,270.77,272.60,274.22,273.29,281.25,302.67,321.94,343.01,350.41,358.08,350.11,346.60,324.10,297.82,287.98,301.26,327.39,L7
2011-03-03 22:10:44+00:00,286.99,277.86,305.48,307.43,310.84,314.73,314.97,308.42,302.80,301.05,305.21,311.77,326.26,338.39,332.70,327.62,331.69,341.95,354.06,361.17,364.91,363.68,359.91,360.70,362.92,357.11,350.30,340.23,324.64,312.37,308.98,313.76,316.54,325.06,332.95,333.98,340.18,341.99,333.04,331.49,327.44,328.02,322.53,321.42,318.65,311.63,309.48,307.89,309.09,304.29,304.04,299.32,295.80,286.42,295.21,306.69,313.57,322.58,334.18,337.06,337.35,332.84,331.38,329.33,328.19,332.39,334.86,334.76,328.66,326.47,325.04,319.87,311.83,306.28,305.09,303.91,301.15,296.59,295.53,296.00,291.50,289.24,287.01,273.32,267.47,261.82,255.37,253.61,250.76,262.34,267.03,268.49,271.56,271.15,279.04,301.04,320.73,344.56,352.96,356.82,351.68,347.45,324.10,298.61,290.90,305.33,326.97,L5
2011-04-03 22:20:35+00:00,286.11,280.17,304.30,308.41,310.23,316.22,316.82,309.37,301.51,302.16,308.43,317.74,331.34,339.65,329.56,325.11,331.26,343.17,356.43,361.88,365.83,364.27,360.03,359.53,360.59,354.23,349.02,338.93,323.92,310.04,303.60,311.40,311.74,323.50,334.82,334.92,342.59,344.98,331.39,330.06,324.57,325.81,320.51,318.79,317.41,309.48,308.50,309.13,311.33,305.89,304.04,297.70,292.68,288.15,293.45,306.26,312.39,320.89,331.49,335.63,336.47,331.63,329.77,325.53,323.05,328.65,331.74,332.61,325.58,324.95,321.07,316.80,310.40,306.33,302.56,302.81,299.69,293.73,291.76,289.73,285.41,287.23,286.28,270.94,265.55,260.31,255.02,256.61,254.97,267.82,266.01,267.78,272.15,278.46,285.35,296.49,316.61,343.60,350.03,355.35,352.40,348.49,323.74,302.69,295.00,310.46,325.91,L7
2011-04-28 22:14:24+00:00,284.96,288.88,304.40,308.41,310.23,312.12,315.46,312.22,307.40,304.36,309.46,316.19,327.04,337.57,331.40,329.63,337.96,344.85,353.92,356.50,359.94,360.21,357.74,358.78,358.65,352.13,350.21,339.79,326.59,312.14,306.72,311.57,313.53,322.28,329.51,332.45,337.95,339.91,329.52,329.06,326.37,323.49,318.53,317.74,318.06,310.72,306.10,302.84,304.42,301.66,300.67,298.65,294.94,290.71,296.92,306.74,312.77,320.00,327.62,332.53,333.15,331.63,327.00,323.86,321.83,324.13,328.94,328.07,324.11,325.18,323.93,316.18,307.41,300.72,298.51,300.38,299.69,293.73,291.76,289.73,285.41,287.23,279.69,269.54,264.86,261.02,257.08,254.97,253.55,262.38,261.95,263.71,268.84,275.49,282.40,299.01,319.62,343.77,351.96,353.71,348.83,344.45,318.09,298.52,292.96,311.05,328.63,L7
2011-05-14 22:14:45+00:00,284.96,288.88,306.13,305.96,303.81,307.66,310.90,307.32,303.75,299.78,309.46,309.76,322.69,333.12,331.00,330.77,339.02,345.81,352.45,354.16,353.92,352.15,351.64,356.68,358.70,351.76,348.69,338.83,323.07,309.48,308.15,310.51,310.67,318.50,323.22,326.38,332.41,335.09,329.26,325.23,324.50,319.38,312.62,311.37,315.97,310.87,305.22,297.73,298.06,296.55,297.56,297.07,295.74,291.50,298.35,307.49,313.70,320.18,324.97,328.12,328.36,331.63,324.33,321.58,320.48,321.38,327.04,325.94,323.47,323.70,322.60,314.48,306.41,298.74,295.17,292.46,294.75,288.21,287.75,289.73,285.41,287.23,279.69,269.54,264.86,256.23,254.27,250.39,249.65,255.44,256.93,259.23,264.53,270.24,276.75,295.58,315.35,343.26,351.92,349.09,343.40,339.77,315.55,296.74,290.44,307.06,325.81,L7
2011-07-01 22:14:18+00:00,283.67,284.62,303.82,298.94,295.59,303.16,308.67,304.74,299.86,295.28,306.19,307.79,320.97,331.35,330.84,331.48,339.88,345.47,347.53,346.54,349.76,344.73,346.90,353.16,354.42,347.71,343.74,337.37,323.22,310.44,309.77,311.16,309.04,316.52,319.63,321.77,328.13,331.17,324.19,323.64,324.62,319.30,311.60,308.44,314.56,309.33,302.51,287.26,286.45,287.77,290.24,294.17,293.67,292.58,296.74,306.53,310.33,315.81,322.04,324.80,326.27,318.99,313.19,318.76,318.12,315.31,318.84,317.74,316.45,316.99,320.99,313.68,302.27,288.83,283.26,275.58,288.02,283.95,272.90,281.68,276.98,280.34,269.76,264.27,258.99,244.84,242.66,239.61,238.38,250.15,249.72,254.18,259.55,267.02,276.69,292.45,313.89,343.98,354.84,350.48,338.96,328.67,300.34,288.41,285.70,306.55,324.75,L7
2011-07-24 22:20:27+00:00,288.20,301.60,303.82,301.38,296.14,303.76,309.99,307.54,304.15,297.25,306.50,308.40,321.58,333.21,335.30,335.15,343.91,348.95,347.95,346.39,348.57,342.82,345.81,354.17,358.44,351.21,346.42,340.18,326.76,315.22,316.93,313.26,310.35,315.42,316.02,319.24,323.43,327.74,326.23,326.25,326.40,317.09,310.51,309.40,316.81,311.75,303.43,283.44,280.10,283.12,287.38,295.35,296.85,292.93,296.74,306.53,311.09,315.66,321.73,323.92,323.92,318.59,311.62,317.75,318.15,312.31,312.53,309.75,312.69,314.72,324.40,317.48,297.02,284.66,278.61,269.20,288.02,283.72,271.29,285.37,281.34,284.26,269.76,269.07,265.80,247.03,245.12,243.07,241.64,250.15,249.72,254.18,259.55,267.02,276.69,292.45,313.89,343.98,354.84,345.81,336.44,327.10,300.34,287.68,286.25,301.99,321.91,L7
2011-08-09 22:20:22+00:00,286.74,301.60,303.28,301.38,296.14,299.65,307.56,307.17,305.29,295.77,307.58,303.69,316.76,329.54,336.12,336.86,346.76,350.65,347.26,343.44,344.41,339.06,342.39,351.54,357.63,350.38,346.93,339.55,324.44,314.02,318.54,312.80,310.36,313.06,310.84,316.94,319.98,322.96,324.14,323.25,326.95,315.70,307.38,307.23,315.84,313.38,301.65,277.72,273.44,278.11,282.99,293.36,295.06,291.61,295.25,305.15,311.52,315.62,319.37,323.15,325.50,314.92,308.69,315.47,317.49,309.27,309.87,309.75,312.69,314.72,324.40,317.48,297.02,282.01,275.25,265.47,288.25,281.12,266.05,284.04,280.80,283.25,266.63,267.60,259.72,242.23,242.13,238.49,237.02,244.25,247.77,250.79,259.92,270.24,277.22,298.87,315.00,340.12,356.76,343.23,331.26,322.58,292.43,284.63,283.36,301.99,321.91,L7
2011-08-18 22:14:11+00:00,289.08,301.60,300.60,300.08,296.45,298.88,306.14,306.40,304.75,301.94,310.71,306.27,319.26,333.08,336.12,345.43,351.96,351.56,346.08,337.90,344.41,339.06,342.39,351.54,357.63,350.38,346.82,341.55,329.38,320.61,317.68,312.94,309.55,315.02,315.13,319.43,323.71,327.37,326.93,326.64,326.80,317.45,311.07,310.35,319.33,316.91,306.96,284.66,280.13,277.99,282.98,291.32,292.28,291.25,295.49,306.57,312.60,315.62,319.77,321.24,321.89,312.53,310.62,318.78,320.60,312.23,310.43,310.29,313.06,315.95,325.87,318.98,295.67,280.75,274.43,268.14,291.28,286.15,271.06,279.74,277.18,284.21,265.91,264.98,255.05,239.65,242.13,238.49,237.02,242.42,245.62,249.70,259.23,270.35,280.51,302.62,320.78,343.78,355.61,342.85,332.30,323.30,292.43,285.49,284.59,303.41,324.86,L7
2011-12-08 22:14:57+00:00,278.50,248.62,292.53,280.44,289.25,294.18,301.35,305.01,308.60,322.08,323.19,320.20,322.54,332.90,322.50,356.62,357.00,349.29,341.04,323.46,313.06,321.39,335.27,339.97,345.28,337.40,339.47,339.50,333.55,332.58,316.18,311.73,305.93,315.71,318.07,313.65,323.16,327.28,325.35,334.64,328.33,323.37,315.78,313.12,315.92,318.97,319.99,293.15,284.63,277.10,279.64,284.57,281.32,283.93,285.30,301.01,307.72,311.25,326.57,326.26,323.94,306.39,301.89,317.59,319.24,316.12,307.47,308.58,309.78,312.29,325.01,320.42,289.59,275.99,269.62,263.63,289.61,288.19,268.95,280.88,280.50,288.77,271.55,262.78,247.28,227.70,224.49,216.32,226.49,244.88,249.20,256.77,267.34,279.97,297.91,317.62,330.66,340.75,345.86,336.71,328.40,319.50,293.90,277.13,277.38,299.32,326.99,L7
2011-12-24 22:14:43+00:00,285.28,250.12,290.69,280.98,292.62,304.94,301.35,305.01,320.19,329.26,331.92,329.77,330.53,336.24,337.36,357.33,357.41,351.62,346.13,331.87,336.79,340.40,344.66,347.82,349.68,342.42,342.19,341.13,334.88,331.17,318.71,317.86,310.72,317.99,319.39,316.37,323.43,328.91,328.52,337.62,332.17,326.92,318.05,313.21,317.89,323.43,322.86,302.53,294.84,286.00,286.52,287.90,286.04,286.69,287.25,300.55,308.38,314.36,326.57,335.68,330.43,306.39,306.02,310.57,317.85,322.21,315.38,315.60,314.14,313.89,323.25,317.42,295.03,284.81,278.84,273.05,292.74,292.61,277.04,289.99,288.06,294.70,280.37,270.89,262.44,237.14,236.22,232.77,237.69,255.50,256.34,263.70,273.73,288.35,304.98,320.74,332.09,340.66,345.86,336.71,328.40,319.50,293.90,277.13,277.38,301.38,332.16,L7
2012-06-01 22:15:35+00:00,270.73,250.12,306.09,272.73,290.40,310.77,306.53,312.01,329.88,331.18,335.40,332.03,328.99,329.24,337.36,336.61,343.99,347.12,346.33,340.80,341.62,349.25,340.72,336.73,337.97,339.07,342.68,339.65,333.48,325.74,314.40,312.85,309.26,311.43,305.66,311.10,320.40,323.02,327.17,324.11,321.03,320.62,308.85,300.14,309.29,313.82,312.67,306.73,297.30,293.04,291.91,291.66,297.46,295.17,295.59,302.50,313.69,311.71,327.91,342.53,332.07,314.11,313.75,308.36,316.54,331.60,337.07,333.93,325.70,322.62,321.06,309.75,308.37,307.95,305.36,299.27,296.35,294.06,297.14,300.05,296.37,297.91,294.42,289.92,281.35,258.89,260.40,258.20,258.98,272.08,278.30,282.96,293.39,302.51,330.69,336.29,339.90,344.36,338.47,331.74,331.57,336.57,328.03,299.01,291.75,303.33,336.15,L7
2012-07-03 22:15:24+00:00,250.13,,323.33,,,314.04,312.26,318.09,332.24,326.19,327.38,320.80,322.12,322.71,,309.00,327.34,344.27,347.03,347.08,351.28,354.03,329.66,314.57,314.55,332.35,347.98,343.11,340.01,324.07,302.18,298.30,302.74,313.00,286.82,,327.35,319.38,315.41,296.28,287.77,300.63,293.83,283.81,304.00,298.69,292.32,280.39,270.00,274.18,277.23,285.87,307.10,307.09,312.47,314.70,331.70,310.56,321.52,326.91,334.67,317.20,302.95,305.03,326.77,326.86,314.11,311.96,312.94,312.11,319.81,307.94,305.82,300.99,294.42,284.30,296.96,288.70,275.01,271.27,267.66,271.25,287.45,280.87,269.95,234.29,241.12,230.99,250.23,256.84,268.58,274.01,292.96,271.19,,321.08,351.89,351.26,325.60,339.62,325.51,339.38,350.23,313.27,286.03,316.79,341.57,L7
2012-09-05 22:16:09+00:00,256.59,227.71,286.00,282.82,294.29,304.17,304.79,302.00,332.24,326.19,302.62,313.10,321.94,315.91,311.97,314.64,322.40,333.92,338.43,347.84,349.59,340.74,326.84,322.62,324.93,330.00,339.77,325.15,327.24,318.94,299.26,299.96,302.86,303.47,292.10,306.78,320.22,319.05,317.84,307.21,300.51,297.88,293.81,288.05,302.86,298.78,296.41,291.36,282.94,285.79,281.12,280.63,291.24,290.81,292.30,296.25,306.97,310.56,317.49,323.41,334.67,317.20,302.95,305.03,326.77,326.86,314.11,311.96,306.40,312.11,319.81,307.94,303.39,296.39,296.37,284.90,286.83,283.24,272.79,272.47,269.51,274.93,290.25,283.36,268.24,244.45,247.25,240.78,253.95,265.70,267.50,277.93,291.45,278.51,,318.40,345.19,351.26,328.29,339.62,325.51,339.38,350.23,313.27,286.03,316.79,337.94,L7
