,dates,chi0436-0000,chi0436-0001,chi0436-0002,chi0436-0003,chi0436-0004,chi0436-0005,chi0436-0006,chi0436-0007,chi0436-0008,chi0436-0009,chi0436-0010,chi0436-0011,chi0436-0012,chi0436-0013,chi0436-0014,chi0436-0015,chi0436-0016,chi0436-0017,chi0436-0018,chi0436-0019,chi0436-0020,chi0436-0021,chi0436-0022,chi0436-0023,chi0436-0024,chi0436-0025,chi0436-0026,chi0436-0027,chi0436-0028,chi0436-0029,chi0436-0030
0,1986-02-04 14:07:59+00:00,221.4867130613292,211.50851717000577,195.50386630308768,182.66669207725164,204.22238768639406,204.7327123089791,201.93335757736207,168.4393401374869,163.51985452923358,155.65181201681563,167.86354233160947,178.64946515825437,179.624708520873,172.69384351786854,181.61002062531094,187.46552510849668,199.37413136591093,203.31963092207997,190.00914948288184,207.82910696645848,195.35778451542896,195.79549728420233,202.35264910965176,206.67004792943018,209.93825837294403,199.67214340214957,197.46215095851701,194.32075171285382,202.94230628073925,200.69109264367728,195.2171886016263
1,1986-08-15 14:02:41+00:00,223.50920252381934,201.64704278940826,192.28069665509457,179.6733333262834,213.76274921370526,213.42613764740412,205.79851346828644,175.10589764930933,170.34208047208753,151.476062018488,143.8391131197529,158.55757749569636,157.21221393152692,151.5917415809003,161.87740102854926,183.42127888138847,185.39117566432688,183.12732415703863,184.91298869943193,176.24980594867452,189.3407221810476,207.6196631324005,196.90406637453341,211.4854747337307,209.92439985665413,201.05076063771165,210.71675243912034,213.54101382984265,214.6467117016008,216.69670041793717,218.53718819065486
2,1986-12-21 14:00:01+00:00,215.12357293662524,196.16747957414503,184.99057821441335,184.24484477525135,201.3412810790023,199.69746502921245,192.4882517713375,169.1358254299426,162.29268059192293,155.1342155795448,161.68981710460832,177.22438084888773,175.3989458583267,171.19778613049772,181.9180879387578,188.66818409008408,224.70354329375164,231.42006007031253,198.51478921467535,217.09147855203182,196.38584743889731,199.07922041229102,202.35972887023408,202.99387759109376,199.4878444510598,192.95013707731312,203.17004579116238,208.95930594030722,215.01511250631202,221.82957527921803,219.80420960101853
3,1987-01-06 14:00:30+00:00,217.67613174026346,194.5597141507443,183.49521920324926,185.1957542373133,204.64432306849693,199.31316828978487,196.03261511297464,167.58018146984742,161.53928094589583,154.77488553914876,163.89815045150425,172.99004911651974,179.5894457277981,172.2860478515537,181.97107449366518,184.7031160587373,219.08722940138009,227.4280189424208,182.95779732071284,205.55749376989968,181.90844710778396,188.69427195100852,195.13843258750006,197.4221996615629,192.28525060428098,190.68430639166863,204.00642867239617,206.02638935944233,206.96958270868936,218.20150534649628,206.5675749267741
4,1987-01-22 14:00:58+00:00,222.79869462449366,201.68548843072756,186.9018432753649,181.43369573373283,198.27281343816324,203.80853812125773,196.23579785629425,169.51232635495114,160.94463163252172,150.10503312827996,160.83568697441282,173.6479245080233,179.39461027625606,172.59298551600696,190.6431129673634,196.45238395834696,231.6689791620068,237.06953006046652,194.915779633972,210.06127341993079,193.2199761746611,198.97088300978456,202.22876078334318,203.90691834870898,200.67129255442413,205.47952937351087,211.007445785106,209.98536329462732,209.1539851655428,233.8561945626121,223.87163940667537
5,1987-02-07 14:01:33+00:00,227.92558264633527,202.00324943629235,199.24753800813988,190.88471530059934,209.53428112636539,212.70694864612284,211.21626341983333,180.345750651787,165.61265435802963,159.84126528054156,168.83464566597428,186.6938952056187,193.39571023876502,185.78617694522447,201.8504680758124,209.82189013035418,235.31298148747086,242.0209273637876,203.8765601922485,216.2034005469525,199.8510062742611,199.40106011423734,206.98326312763442,206.3267986671254,212.1572740910616,211.9143035007154,210.24226091519643,216.14538279419494,211.60657536113106,248.6752483166022,228.72631423841656
6,1998-03-09 14:17:33+00:00,235.61081619728236,195.8431450063268,176.49413290545422,175.27008189783746,193.56279618517317,199.39944080408168,208.37185255494342,173.54273650000837,149.08174329793258,147.50034036640892,158.94776382195676,167.87940700238076,170.3254259670616,165.68627134759004,182.83676869721458,192.27248725742146,230.57320965855627,213.12642677866216,184.3961993455998,189.3376050398441,179.7865146993259,177.32734156150676,175.1581747503078,177.53362289531384,183.71344647108938,184.83051792310198,185.96407704398425,191.21476462628524,207.0161494581572,221.463232428815,214.14537396626204
7,1998-03-25 14:17:47+00:00,255.42393504018946,200.93583508151917,177.61497906076778,180.99792548498314,203.7606995798232,210.1763726993255,211.33714837242223,182.6291064811911,152.80083284038983,149.40981501727512,162.35142050124927,170.18874909754734,168.6413655930333,166.71518907951472,181.63702098714128,193.75100260251477,225.38030251028746,216.9588009455832,187.2366228909487,196.38736547338985,184.3390253331965,179.8438825839405,182.3277088728364,180.92816687381583,191.37617598361436,188.0556172703608,186.37215808337146,189.8806912400251,198.9337610350737,213.29185874504986,217.68746566397937
8,1998-07-31 14:19:24+00:00,223.94977388615428,174.75360134785967,154.5813823140186,173.33890256786094,201.70487067251577,206.53348791510226,208.0369578015652,181.8387328090068,141.42741573898465,127.84060159515653,135.24611688543578,136.94608930979592,142.381267254728,141.34895808482378,,,,,,,,,,,,,,,,,
9,1998-09-17 14:19:50+00:00,241.28562554216853,200.07772754359627,175.2659797743505,179.8297669902448,200.49457718404037,209.60807211923822,212.3529333833588,180.2358869595378,151.2615346573822,149.6987334629473,160.52566726248085,164.51678489276966,173.76935213692278,161.78554129454528,173.41507995763553,190.95731319236975,205.9976124184177,182.35369475949722,173.75022323934922,173.28789153954568,182.61672641999212,173.37206297273133,178.70118850138994,175.9057950636618,183.29834901187922,180.20167322217407,180.95075778322493,186.04772375428354,196.72086945759784,201.9618175274598,192.34086990451112
10,1998-12-22 14:20:06+00:00,230.20445066151518,192.25375179903963,184.20516424293393,181.24427579112782,200.48744974208563,200.12243337628243,213.74445080098118,181.51962515868135,149.4219052928274,146.7935010481705,165.2240964614402,172.00025244436205,171.9207723220108,172.7793650341989,185.03152468175844,190.92288059168843,204.41528102337872,206.80681210388053,188.6386836750337,193.12868597111543,184.07144052103442,182.26372297353828,177.28486076315616,182.50264872207805,194.1659547882977,191.54639877657513,190.64785115555702,187.85007531381086,191.70726304948326,184.78923379926215,182.9207561564445
11,1999-02-08 14:20:13+00:00,216.4176115009701,190.60355983971598,178.94294070699289,173.0092902949485,190.34186960668188,195.2797639691512,201.87285832509409,171.0918369900422,150.15139719332157,144.92347980984695,163.2268108261374,165.1354114715433,172.6406554145712,166.49482994693614,182.8061072588267,191.63981517613837,199.0122599320168,202.39548972186037,184.47388036425141,192.07029922012276,185.59823452039439,173.79623976242019,186.45289422318902,183.29988219753105,195.96919656233615,185.7560354166266,181.4816865705262,166.98536566237902,175.4672621854336,182.3929613891915,169.40858389710857
12,1999-07-10 14:33:50+00:00,213.0206383154296,164.2995928188608,151.63197454945612,173.28771414414317,205.56125045161795,210.49161770322456,213.92832372504466,187.16421416929842,143.16744770908636,125.57079577755376,126.41546375631576,141.55881578215534,140.6819308549698,136.01747690293425,140.57743229988293,161.064247189163,163.74251636915727,143.47447737492553,144.52692282921282,138.74177818412474,158.9389960204106,137.97569421724026,,,146.61287549706043,149.61832731407435,152.86781482092465,139.6807839465018,149.75986493404082,150.6988316856473,157.937471157404
13,1999-09-20 14:17:38+00:00,213.7799136417536,167.33180084405464,155.81532999887548,164.70567719825465,188.70017817034022,188.6651100757252,192.7526566236098,163.546295713165,142.98530414894992,132.4591733197812,141.4281642644014,152.7339833394691,161.20100889854004,152.51860699482484,161.8916124691078,168.650232593595,175.69566031394567,173.11297843792678,166.24940893628062,166.77976515820538,174.2022505639022,169.27605617757013,170.57365305287803,165.3616679404854,173.07765189828567,172.07540348135248,165.39655910279643,160.87817797649532,171.98514323612628,179.2326826857917,
14,1999-10-06 14:17:39+00:00,,189.05664386731405,175.1837252772885,174.7935654174109,198.82945429582074,206.0300700464625,201.35046580044653,170.81599759912805,159.2469124364555,159.93062272919448,171.977437830301,166.61894010927622,176.79888019296263,166.02086297850806,183.5770670441604,195.03029560490938,206.98635721848515,195.55530558777107,184.08490125995172,188.5275305535959,191.9411796634219,189.35370023101564,189.16278324398164,188.31741872009152,195.5345967800468,191.0052585186363,196.1197895810985,190.27726757485073,197.25809743638254,201.2596580305651,191.46608750979502
15,1999-10-30 14:33:56+00:00,241.8904122277962,192.65277354570208,177.20024874618704,184.00079887547867,204.98674743479359,206.62163758351633,205.20598030025184,174.6611197293008,161.5271545542349,159.03393440199602,169.82802210484294,185.5130321884483,182.4503468385143,171.23251643693055,182.92336959694444,189.48224009987922,189.45500948671594,187.191287459587,187.05831166789625,208.2791072063142,194.38507466626413,187.29437745326788,193.36465718829743,192.0132022767097,201.41360730575443,187.67558054845057,186.68755144045016,182.35085906611573,182.91548955564735,199.297553236785,191.50903578112047
16,1999-12-01 14:33:50+00:00,228.22648350612576,185.60011078882735,178.1106964900921,181.13405415017235,200.6163232062146,200.654760422132,201.26021374515128,169.82729275430643,144.58958670120774,144.57525684857808,162.5166931390064,170.30963745470092,174.55885892333748,172.34098690148966,183.110567408085,183.4434387757422,194.03315163916508,190.51655810160207,181.36096909703514,196.42173716347605,189.59332560134516,185.7906175694636,184.74860677846866,189.9016372504053,195.61829782111045,191.30769036577865,186.49280176367174,184.51048436466635,189.2374755537244,193.58472795925238,189.42374139672458
17,1999-12-09 14:16:10+00:00,233.6333326632589,188.42906901945645,181.1837353310387,177.28422556196787,192.85054199371865,197.36080598444755,196.54274705803505,167.62727615423347,148.16817042855698,153.9404757730731,175.14097546218431,176.38061438040717,180.72383992111133,171.09780870332145,182.68560069504997,189.12820969178324,197.64446334041995,190.82944082592616,183.58147756662612,204.8920625442924,201.71061066898676,197.3322136156207,193.4215784701516,192.16033426918563,198.59319598243064,191.25804111406364,192.4688213166689,195.3721953860421,196.76190401668234,202.70529745990524,186.67265033283834
18,1999-12-25 14:16:08+00:00,239.234602669678,191.71321830829794,178.59866497294325,177.93442976303254,194.02667863600146,197.5208535246817,205.8244673748709,171.09457838049542,152.47745999514734,156.74790514060905,168.3165552723342,179.92952548705426,178.62617720751174,168.3443179962403,181.83337550438432,183.97032974971702,194.9987829928509,189.8310367638384,180.6607474507032,199.42189155180466,193.76944517879525,191.47571441106066,189.2579029487375,188.60015564478465,193.3582572974961,186.64376862921245,185.8599696176051,198.0856666359202,201.7218156726914,219.44038803054448,205.49561892303686
19,2000-01-18 14:33:49+00:00,243.9691067308757,193.9295437650386,180.52136257122157,176.97467677422534,201.88200899309658,202.03595406604384,207.0023796060745,175.25360818120836,158.31331509790587,159.66432929443985,170.66013783336692,184.6285491329201,181.71950547534937,169.12282862199257,179.08808043250343,189.07674180408608,198.57997583770023,190.117509496621,188.76475210608206,195.68711356832546,206.74532142447563,189.9123544930173,196.57406430942422,187.7030120132414,198.03161640847804,192.29031557870314,186.60489939811734,189.09148077467336,200.54322411961078,209.7187443437017,190.72844466850916
20,2000-02-03 14:33:49+00:00,234.8201622061503,184.9143071120998,172.94813162704847,180.3569038440094,200.28225966836334,200.0026598017016,204.58754212886763,174.64476372938765,147.9775304075081,148.01244178976575,169.79334586395922,173.8957636872982,171.92972899495263,163.2998374738214,174.02105352232576,184.46963184975533,192.7695155661713,180.58942980640398,172.26640689647326,187.14921014538766,186.63034308346442,186.84849542471284,183.55077587149376,186.37948980097366,188.80191255829632,183.37585678124694,188.44219258968755,188.968748903169,193.249743158292,186.6798630792097,184.3858712635201
21,2000-02-19 14:33:42+00:00,222.79782351685517,180.8051091035832,173.7271432092236,176.43991245469945,201.32725684196743,201.94591991213917,207.76621978841027,175.8697522405483,150.2987921881323,146.38865149579865,161.0360341741228,162.229177355644,171.06190522137786,163.88895973727205,174.9609051702202,185.67597252798566,195.39392081446752,183.20001338047447,175.73668753848656,180.18077636839007,183.48011526421473,182.85202224236937,175.99164931084843,173.91442151439955,184.3847040966329,179.133089990499,176.25739768678903,176.1835991476861,187.9599192978386,191.4583874320389,181.267267294939
22,2000-04-23 14:33:21+00:00,223.01878966084485,179.17722658857173,165.0078989313889,178.49598463305753,206.87372567418748,212.09773416501415,212.0061894249154,186.95328209628576,147.7414322442391,143.8609596861798,154.00656491105374,158.73038716681168,163.17624370291796,159.5019716820925,170.0404478929717,182.5306752918638,185.16694797715633,177.4457058125842,172.61760376558942,173.6571797510548,176.2112818218699,151.73507115339348,161.88463167922714,166.22730674090934,177.0581646823655,179.6614152546557,180.13752949645357,173.37190212417775,174.98201960115222,180.42840760216276,175.8987502918976
23,2000-05-09 14:33:10+00:00,233.89901355412408,181.25270686968148,164.84712304712323,188.86061231190808,223.136130322285,221.5811683814859,221.9993822568772,194.10820009343612,153.81941098642307,149.53480005268517,146.80113696794538,166.6307807879928,158.6979800537657,161.0511529869147,167.9726506789247,181.07917186458897,186.36267079172606,167.09772378201794,169.31229208390153,172.90070631602816,196.74016846330065,150.3308327228012,,160.98643754954418,171.19375609335356,180.57737209596525,178.80515809307678,165.00679105116046,168.9532059830129,175.46631147930938,176.56214502667194
24,2000-07-12 14:32:32+00:00,231.9369131930785,173.32342719415865,161.5192776921715,183.28621432529167,222.2298976227959,223.9746133902147,226.09119192625948,197.52979872647296,155.11993603485482,146.61193850886553,139.87468248923034,150.4463212769644,150.1631355417784,153.10193173462488,160.24599739669551,175.1014307667239,179.51198273940864,155.9208343266582,150.93219698432503,141.37338960428514,163.9140315965968,143.51661158645265,127.87795328946342,161.4028040096051,167.80371396426577,165.72363234598933,168.38935030401709,158.17845023163753,176.52623330702235,192.16518267819538,175.74885324909704
25,2000-09-30 14:31:29+00:00,235.70999937323978,184.94414403942457,178.12751686114478,180.7826472151153,208.57922062063935,213.5415530740165,210.10378652948626,246.10903369009145,245.66850573937162,,165.80084409546717,170.2403211595693,172.9987139797467,164.97777480923486,178.75779815451847,186.79603493719858,198.51528476269783,187.50438325191678,180.646000669869,193.55217871296884,196.230555588317,205.48028205166722,200.93051653068179,191.98335539969187,189.84987095589543,189.21788527863188,192.77678245952845,202.12528899312704,218.32021968793825,211.18737680562117,187.91454459205315
26,2000-10-16 14:31:11+00:00,241.05678894378102,188.7851962707224,180.84013276514813,184.74723178702556,207.72429630761786,215.43445895610958,208.2022654501357,228.39971611528784,233.39900979924712,200.02910661564283,185.174665593374,173.11304810693244,176.36744939086742,165.2052024646977,176.1963797641289,186.61156550421023,196.80828319247078,185.67964004628809,176.47332379321566,195.75036212208204,198.67708961407638,199.47735109241285,197.86217315348046,190.42346604966284,196.50391879131197,187.09596711855394,186.43546686226333,197.6473256964775,218.01754442519908,223.35916975474217,194.8222228512408
27,2000-11-17 14:31:23+00:00,242.56531190215222,193.2690705347135,176.88502716398582,178.09545740813834,203.6761717177233,206.56270941135452,200.29614201136445,197.05631244000594,203.3124884288129,197.16610956620144,190.43821298957138,178.5671257011996,175.9710207767793,168.10998182530767,177.89830093766972,188.0955680986002,200.67797257931437,202.22783878395236,187.40754230663447,199.93862626925832,196.2234204122017,196.10864984232137,199.76348446228312,202.3721108228092,202.19557188121982,198.87883404913924,207.1806498957403,205.49406767683257,206.29499615486762,218.38069941242804,227.43011116351317
28,2000-12-03 14:31:23+00:00,243.959816286154,193.09555801444776,182.90790087412603,183.32773747439848,204.03562720725802,208.21869911840346,203.35183847661588,198.66930988806803,200.8741132005993,197.2475549336574,196.06620527128945,178.0309862853646,178.11247709612962,170.8661052975331,181.68734689772728,188.01708471341166,210.00914374449744,207.67256563820234,191.4509050976174,205.93325196717933,200.71031574474145,205.17830154167962,200.12028934220777,209.71762856560682,210.55525242925142,201.42690781002986,202.11622161353588,214.93530191045951,224.70709548522188,230.36835773332837,218.1343071045565
29,2001-01-28 14:20:59+00:00,231.5920323630425,188.6690633309092,174.4102893231945,174.89182489242592,197.97440919340715,199.98336000010232,195.7716780031683,178.5908745628087,184.5603728737562,189.33405620498465,190.24894773167136,173.1937792529467,176.58117237035702,163.45629084309013,173.37805397384096,182.87208681904792,207.0477136768378,207.38210970833813,183.25865697670116,192.21463499238445,190.08419661762704,192.0923548818426,197.88832678741716,198.30471459110652,200.27545447046867,196.97471919219052,201.58876550050286,212.0149106932343,210.25272108498876,209.04694310167324,199.29398103625306
30,2001-02-05 14:31:27+00:00,237.70859805143294,188.7113657403077,178.3590702285678,181.1966316129998,202.1835701182147,209.27433565757343,205.51705715762162,185.52197096748534,193.01092759908724,195.41569162101788,198.36226149888657,186.12704779047198,178.13655593731457,165.07928153607924,173.91979564328844,185.06431589068222,203.63114426431272,206.44293091277103,187.97442835714912,199.8168561288115,193.84726690664954,189.8289117748635,192.3073456893679,199.1087137175789,200.25158285247426,199.59674303847257,194.6301745533294,201.92373402414268,209.99411531410217,212.87859219941333,193.30432632400635
31,2001-02-13 14:21:03+00:00,214.63834485509076,173.59559889171564,163.87775900521294,167.58031467842866,193.2826974539632,195.83753352565037,193.83176910241988,173.15935333825806,181.3838487942376,186.17997179164618,178.47294020575396,167.29947940915093,167.34711487032152,155.77870546464712,166.30841504077858,178.34009972734196,198.3787730662714,197.1544660504166,171.58667091879,190.2473248873258,175.75202006793072,171.9059259087982,176.57048884022674,183.2654515897478,185.3386144150065,177.97175410648518,182.87845312112927,177.32076430806916,188.7419113483181,196.81002532300732,183.14485379656534
32,2001-02-21 14:31:26+00:00,222.37386781757974,180.7095676205821,173.73721567724328,175.42066968887565,197.42533646420407,198.0537387988858,201.90325733206896,185.29592709456278,188.62805213125878,191.33851403142242,191.74611040631092,175.0287411126468,172.01203170947102,160.9273203107768,169.4076338603346,183.11353861074676,198.58421399544073,187.30879889125373,177.02004912678865,186.9089129304802,179.38924779414322,176.98414400465788,181.02486434241519,184.2975162025942,186.64852974259367,179.77524690660297,181.56816614952908,174.89774241503187,187.8315087196122,201.30045115997643,189.0207417337973
