,dates,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0031,nzd0305-0032,nzd0305-0033,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037
0,1999-08-21 21:47:20+00:00,153.15782873961314,142.55361167861685,132.6834838912624,129.00585512422143,125.1286454709549,132.52889095862892,136.62100813341868,130.52214949556503,123.1373795149981,141.07129265742054,168.80788723108316,161.29104160015362,147.6118925740003,139.90689692194115,132.6628987627178,135.0212374290226,137.20257922148056,132.57161139558417,135.77243133469457,137.89567428817196,143.6631993503846,152.5515923262739,153.73257409775596,159.63878462335265,157.81737606865906,157.57019147513185,156.70461240362732,149.614377336266,147.2270771343833,139.10057340953904,161.44624088562253,168.2662462144262,164.82421522338143,156.9469190676628,133.96832570450977,138.07511683303147,141.07726340197593,164.45126510123322
1,1999-09-22 21:47:24+00:00,157.95165562977644,151.5153227305074,144.99098830692714,131.01465273226066,135.22896123110405,143.91066927940005,137.28482573379353,141.28460872696587,136.2933580500686,141.17083512786013,185.65140827828475,175.19401687715614,153.24402756351904,142.43365831128995,141.8309422986594,147.54393816080184,151.95791734262707,143.72031809598167,145.26963894975145,147.3371308974967,142.6416365455607,156.07636290687103,169.9677852884662,175.49288144181506,166.30376587422754,168.51368752693423,158.62046130857468,149.70614979119154,159.32158624529546,149.74558535947386,164.02136791675403,179.8646619102252,174.43838032414257,170.0391219044894,132.59491560009872,141.7758022913846,157.71395366468818,169.1170769946262
2,1999-09-29 21:53:40+00:00,145.0912068723528,131.95907219147355,123.6964223090953,114.505467662641,120.26730307283869,120.5554323336906,117.56983794900503,120.36788597951929,114.9333942227696,133.08335112290038,151.16783140616482,143.03954180976322,133.65572851492095,120.1879920910252,126.06360294811714,127.29112126669152,131.5539909379827,126.22291803002078,136.30222896742683,133.1398141479389,138.37256562258312,145.44373935163398,149.1487783240913,154.7306540385537,152.28310418352146,141.7274577101917,140.41320297691306,139.91690850071615,135.76795111054406,134.82176390998802,149.60334559338935,153.58774241922666,154.72703807649344,151.13870657386536,119.43611762432002,130.65751778873204,136.0270636585151,149.65134090981743
3,1999-10-24 21:47:20+00:00,167.14795548187885,149.70262730185752,142.58827701492297,127.99925015499616,135.46388313038145,139.22547461159877,148.30516360626143,139.24603426552324,140.884759006993,156.5181920481938,182.2438104364404,171.43576971888305,152.81764618724168,144.7482972242224,144.16339511878883,146.3521731576079,152.64382223130434,151.720318271574,149.35711826987523,146.41041052505392,151.97409098247206,162.20819765999207,177.23116982027457,186.04168279108703,177.98341925419538,164.32652739094974,156.44720362077925,162.70013237149794,159.5066303825842,158.31019017303402,173.04380452889535,182.21600969782892,168.08315552987438,172.59140826718203,147.1017876253495,150.6588219812465,158.51464638473453,177.04936811491638
4,1999-11-25 21:47:14+00:00,,,,,,,,,,,,,,,,,,,,156.35924420558533,,,,,,155.24435129693657,162.91572552292115,140.8778667093134,143.09053959990777,150.88560408428225,,,157.19807355278934,152.45935801822802,136.63251903377562,135.47727886998254,138.24234537756706,154.3952844293461
5,2000-01-19 21:53:25+00:00,178.36936080291235,163.74225005611382,144.84772542211329,134.19978119500837,140.524153360863,151.08807762387107,139.02543068256722,137.85851658434572,144.15059560978497,166.0915345408104,180.79268484743275,180.3008825410008,162.34939677731398,153.42255026751252,153.5685589963465,153.42287518063227,152.85875986223732,150.51930907523018,150.727388379582,162.95436449044342,165.77185072955064,173.71192127757675,172.59441636984005,185.3154074876816,180.82364716688625,167.792293510796,169.24027370416144,172.39961229545526,176.04157573898925,172.73740286125087,191.44427020611312,184.1780945977412,188.5699590237321,181.24329691710915,165.243005881797,165.36122984640895,157.79245733509964,179.84169333813873
6,2000-02-20 21:53:17+00:00,160.37123314044953,147.09156511035036,134.35371718038948,126.66280434865152,131.02297252536556,146.3613904911671,150.62388590426133,145.8825065695491,143.92744905594066,157.73680048277035,165.94582322617893,165.26477301783393,157.39904872130222,149.66063452871677,152.11689030185755,150.72149454123,148.31242084319183,145.84986127845116,149.73016113067317,154.99659652638258,163.0577981625931,165.16274266459808,170.73869047718796,170.8039815636892,163.4425686462604,175.05121605406566,174.9265182863517,168.83888864659338,164.59548780120952,163.48190716600308,169.8298799436174,174.5766518386924,170.74500673951596,163.7309965391795,152.41061009935234,152.0142717992005,151.69035721983133,165.18052491674746
7,2000-05-03 21:46:43+00:00,161.14321800952672,144.3646428331631,132.68846852889698,133.16287861968,139.14065235387176,137.14709803050434,131.16546244374018,131.33910612041404,137.55526208244086,150.3109054493431,171.45969390308693,163.05781930842863,153.58101384798036,142.10734873943846,134.1737822501235,135.51493523843266,139.7030941942739,137.0002703332537,136.44152044957843,138.01323375746125,144.73096198397795,157.55601882118543,165.0054267698543,166.20128666012192,159.41776833984363,154.35762667756103,161.89878320200077,163.02467275439807,156.10579113317146,151.2564490257151,165.98514787266075,170.6191862938182,160.60025866032717,157.45043670654022,141.53660209089196,139.39723468047305,145.80400653241173,153.30262262072046
8,2000-05-19 21:46:31+00:00,157.0351199061092,146.82785592852446,141.7682621624603,132.86424685374553,134.1941013105589,126.13887092547355,136.66729447825657,136.80213874048678,142.60112493269304,150.62058731348878,167.84607650842312,162.10231645891392,150.7763699924503,143.18195041121612,138.96066881760692,141.4086636453274,138.76191873783145,135.10329990879129,138.03018516286448,144.39859117069724,145.97827242565182,160.8547543493271,167.86570740821094,165.4017711380217,155.4991263496572,157.17126137556582,162.51177175893184,163.6545694192373,158.43484877864387,144.3279516189471,160.2132298607277,164.96399432829838,161.55181282917434,159.15444020850703,140.3058453177157,139.18799876541664,140.13776920381204,153.05827579112562
9,2000-05-26 21:52:36+00:00,153.88605382823442,147.77868254868804,136.71511759613875,133.99801257997228,129.8540053859046,129.52592939467183,132.79193193125366,139.1718567993138,143.107309889737,147.5509512979914,158.25727819055135,161.13997272965986,152.36733421189962,142.9627902576795,139.44992406154097,139.80078801809495,136.66622421888832,131.9396974070085,133.65274962315195,141.24420022888376,141.92673191977468,150.65204211258296,160.98778714541388,162.2329253411779,151.7109694440406,154.25849700354215,160.05805376180163,159.7372499874573,145.93648160876796,140.4432630034098,161.45269718183667,164.16365322259037,162.4469643177658,155.93829440215885,141.5410111931227,137.57432206203407,136.81438304898683,151.98508532240473
