dates,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0031,nzd0305-0032,nzd0305-0033,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037,satname
2000-10-26 21:44:46+00:00,364.51,355.17,347.80,341.82,345.18,340.02,334.71,332.03,330.35,351.29,380.12,376.68,347.93,341.56,343.01,347.88,351.83,342.71,345.27,344.35,349.40,362.01,373.62,383.21,370.74,359.84,360.33,352.82,352.85,350.12,370.07,370.74,368.22,370.15,346.42,348.03,341.70,353.36,L7
2000-12-04 21:50:58+00:00,366.76,349.53,350.65,340.45,340.74,341.32,339.99,341.99,336.22,346.36,359.61,352.33,349.59,341.40,344.21,348.14,344.89,339.48,335.33,346.27,357.11,362.99,367.83,359.01,359.02,363.79,363.52,350.60,340.38,354.94,365.21,369.42,366.03,359.94,344.49,343.00,337.42,351.80,L7
2001-01-05 21:51:04+00:00,381.01,365.93,346.93,349.83,347.21,361.53,361.16,349.71,343.86,348.18,370.18,368.47,350.23,339.27,344.81,352.14,350.46,339.24,346.90,351.61,365.88,375.34,372.84,373.25,364.96,370.73,360.44,360.25,358.68,368.50,373.85,371.50,369.97,372.16,355.52,350.91,352.15,360.65,L7
2001-01-21 21:51:10+00:00,384.96,366.87,343.38,344.01,352.99,361.83,354.50,345.28,351.95,346.07,364.42,370.16,347.34,341.85,343.59,346.74,348.37,339.04,346.87,345.64,359.54,367.22,366.08,369.95,368.99,366.86,363.39,358.78,359.72,360.89,372.81,377.57,368.13,367.10,350.10,348.38,346.37,355.90,L7
2001-04-04 21:44:30+00:00,360.87,349.87,348.02,341.31,350.92,356.18,352.82,345.07,341.68,350.68,374.97,371.58,358.34,344.48,344.95,339.98,347.99,338.17,339.64,344.76,356.03,364.05,364.76,365.44,366.53,370.24,365.91,358.64,353.96,358.30,368.54,363.55,362.73,366.51,355.09,357.51,352.73,359.91,L7
2001-04-20 21:44:34+00:00,364.72,358.40,348.60,346.41,349.55,346.01,346.03,347.06,351.09,351.89,366.29,374.63,358.81,348.77,340.26,339.11,340.38,342.27,346.62,349.15,358.63,359.34,365.19,370.88,368.53,366.87,356.00,360.20,359.17,352.43,362.77,366.99,363.40,367.48,343.74,351.92,354.09,363.43,L7
2001-04-27 21:50:43+00:00,364.61,351.73,348.89,345.54,345.25,346.10,344.45,339.16,343.92,348.99,364.78,360.66,349.63,341.89,339.09,341.05,344.18,337.72,340.19,345.54,351.52,356.92,365.62,365.91,364.78,361.77,363.73,358.69,356.30,359.67,371.99,371.79,366.14,364.63,350.06,351.06,353.73,361.31,L7
2001-05-13 21:50:33+00:00,348.25,342.66,335.83,328.15,330.67,331.64,333.30,327.30,329.77,339.92,359.51,354.06,340.10,333.11,332.23,329.09,332.62,330.02,325.18,336.42,342.76,351.20,354.35,358.38,346.46,351.72,347.49,345.50,345.00,345.10,353.53,353.76,358.36,357.42,344.65,337.96,335.05,343.48,L7
2001-05-22 21:44:18+00:00,361.93,348.93,340.95,336.31,339.52,340.45,345.95,345.60,339.10,348.16,361.19,351.31,351.87,335.52,334.85,337.63,333.80,329.40,331.46,342.32,352.96,361.74,361.34,362.54,354.33,356.96,355.64,351.13,342.14,351.97,364.38,363.83,360.88,357.61,344.90,344.78,348.89,356.23,L7
2001-06-07 21:44:06+00:00,366.10,345.72,341.19,344.28,339.90,342.64,347.01,341.32,341.59,345.76,358.32,357.79,355.70,335.44,334.81,330.54,336.77,335.52,338.73,333.37,343.93,345.07,361.62,359.81,347.03,353.76,,,,345.56,351.32,353.84,359.56,347.91,,,339.47,351.77,L7
2001-07-25 21:43:42+00:00,362.99,348.53,341.53,331.93,339.08,341.93,331.91,320.59,329.09,349.31,370.11,366.13,345.93,342.77,340.33,339.55,341.49,337.17,339.62,343.49,350.64,365.31,366.23,370.50,364.20,354.48,355.66,359.90,363.66,367.27,366.55,360.61,361.96,369.26,346.37,348.49,348.64,351.05,L7
2001-08-17 21:49:28+00:00,352.03,336.37,328.74,323.63,316.97,313.37,310.20,303.83,314.43,343.24,368.24,354.53,341.78,329.79,328.13,330.97,330.43,323.21,332.48,335.36,342.46,360.86,360.03,353.30,350.03,337.36,344.67,359.69,361.65,356.76,351.27,350.06,364.64,353.53,336.59,334.85,342.10,355.07,L7
2001-09-18 21:49:05+00:00,350.14,345.36,333.78,325.19,320.99,328.16,324.57,316.95,309.74,338.68,359.86,358.48,342.74,333.04,330.79,342.17,341.38,342.10,342.34,343.41,347.81,350.42,357.81,355.87,351.45,343.66,342.46,353.71,348.47,342.20,352.70,358.15,358.33,353.27,337.72,336.59,338.28,348.27,L7
2001-10-04 21:48:54+00:00,364.26,362.58,347.40,338.83,340.02,338.80,328.58,326.19,324.78,344.56,371.53,365.64,350.41,342.46,345.49,345.22,348.18,353.05,352.91,358.12,358.48,367.15,375.90,371.17,358.64,357.46,362.25,364.00,362.92,361.76,369.85,371.77,366.56,360.81,350.17,345.59,347.13,357.79,L7
2001-10-29 21:42:45+00:00,365.90,356.44,347.67,346.16,342.17,337.29,329.91,333.00,333.35,346.71,364.13,371.57,358.93,347.74,341.85,338.28,342.94,345.86,357.11,365.99,357.77,365.99,373.57,377.08,365.16,369.74,368.88,362.39,352.24,359.47,376.21,378.87,368.34,370.36,350.38,357.13,356.42,358.82,L7
2002-02-18 21:43:18+00:00,357.49,344.38,340.32,341.49,339.84,337.96,334.36,329.00,328.10,342.36,366.58,363.07,350.45,341.92,336.82,344.10,345.83,340.92,342.19,350.31,357.71,367.74,364.67,365.29,360.57,358.78,363.36,364.69,368.60,367.75,373.96,370.86,366.88,361.17,350.24,342.72,344.46,356.12,L7
2002-02-25 21:49:35+00:00,360.90,361.83,356.34,336.38,343.25,362.21,348.04,317.95,322.09,345.42,371.01,374.39,360.27,354.27,343.90,353.76,354.55,353.12,352.81,345.91,373.99,390.78,393.07,366.37,363.75,377.64,362.37,361.72,383.25,380.06,394.10,389.38,371.90,364.49,359.72,353.00,352.93,356.75,L7
2002-03-06 21:43:23+00:00,355.26,350.86,347.05,335.85,340.20,344.68,336.02,328.73,333.78,342.02,360.65,359.66,351.16,339.82,339.34,346.21,345.03,339.89,344.16,352.82,366.13,376.00,375.19,360.28,359.55,363.56,362.33,364.14,368.38,372.43,376.32,374.44,365.20,360.21,348.57,343.76,340.92,353.01,L7
2002-04-14 21:49:26+00:00,361.79,352.04,347.74,341.36,348.56,340.41,324.27,319.24,323.02,338.40,367.10,357.84,349.34,340.12,336.80,347.00,346.73,349.41,350.41,358.92,366.40,366.67,379.55,369.18,359.56,365.37,369.97,371.13,370.48,370.10,377.00,369.94,363.89,356.64,342.01,344.38,341.02,356.80,L7
2002-05-09 21:43:16+00:00,349.61,337.63,331.08,332.43,335.76,322.35,311.34,305.58,317.94,345.83,367.18,353.03,344.68,336.37,331.97,333.31,339.79,343.20,347.49,348.04,357.23,366.80,371.63,367.75,356.84,357.63,363.80,361.80,350.32,359.77,367.94,355.50,351.93,351.01,329.35,327.80,330.38,346.48,L7
2002-06-01 21:49:16+00:00,355.04,340.11,333.09,326.92,328.70,326.15,316.19,307.90,316.94,340.85,361.40,355.04,341.94,332.71,331.50,333.11,338.35,338.86,337.64,351.07,354.80,361.44,370.31,362.79,361.99,363.83,363.69,354.30,346.47,351.94,365.27,362.35,364.08,360.58,331.20,342.17,338.55,353.87,L7
2002-07-19 21:48:57+00:00,346.91,336.15,332.02,331.53,333.76,341.69,320.88,311.88,319.24,348.95,372.75,369.98,350.30,345.10,347.09,348.33,345.91,340.90,347.92,352.22,357.72,364.50,373.85,364.79,363.43,366.60,362.05,365.77,354.91,352.82,354.58,363.00,359.06,359.38,328.43,335.53,336.83,348.21,L7
2002-08-29 21:42:27+00:00,355.12,341.85,329.64,325.34,336.31,331.67,324.95,312.24,324.78,347.31,367.88,361.28,349.02,340.38,334.29,333.62,341.62,333.74,339.26,341.65,351.25,361.80,365.36,365.56,363.05,355.25,348.65,347.84,347.25,345.91,359.95,357.32,363.40,361.81,339.32,345.71,338.73,350.86,L7
2002-09-05 21:48:38+00:00,352.98,342.44,324.96,324.26,348.69,353.20,328.32,302.44,311.19,358.67,382.08,374.31,355.97,348.23,339.77,341.46,346.95,335.68,339.65,349.90,383.70,365.80,377.10,377.73,365.20,343.60,341.78,357.64,355.52,340.37,352.95,374.01,373.21,364.47,339.65,327.21,323.81,343.63,L7
2002-09-14 21:42:19+00:00,353.42,342.26,328.51,330.59,339.90,338.04,324.08,310.25,320.26,340.14,360.34,356.45,345.11,337.92,335.23,329.35,342.17,334.38,340.35,345.83,353.71,360.54,362.40,364.30,360.42,345.39,347.30,346.28,343.89,343.84,353.05,356.41,358.28,356.14,332.06,328.81,332.63,340.30,L7
2002-09-30 21:42:11+00:00,359.09,342.39,333.67,335.34,341.71,338.80,325.92,310.45,326.80,352.46,369.64,362.57,348.87,342.65,335.68,337.41,339.75,333.83,340.37,355.58,362.23,366.52,363.06,364.12,359.80,348.14,346.72,357.30,342.21,342.47,349.46,363.90,361.47,356.03,326.60,329.07,329.52,337.63,L7
2002-10-16 21:42:12+00:00,350.39,321.31,313.68,324.66,332.91,338.13,321.80,306.61,319.88,326.61,336.56,334.64,329.07,343.66,343.57,346.06,355.33,350.56,351.35,352.01,350.26,360.38,359.32,371.02,373.13,358.88,351.15,349.39,342.54,342.74,351.61,369.63,359.01,358.15,331.87,331.62,325.93,344.92,L7
2002-10-23 21:48:27+00:00,356.33,342.06,334.58,332.21,332.84,330.90,324.61,310.48,319.72,339.28,369.31,366.39,351.77,347.68,336.00,345.17,344.78,340.00,342.58,341.73,341.61,352.95,353.56,361.54,363.10,357.23,347.31,342.44,341.93,339.71,349.10,361.48,358.12,357.03,326.98,339.96,336.52,354.34,L7
2002-12-10 21:48:53+00:00,363.51,349.48,338.56,333.07,341.17,342.72,337.61,321.75,329.22,350.61,372.99,370.61,357.43,353.74,352.28,347.81,349.32,339.11,348.36,352.76,353.49,357.42,358.76,369.00,367.54,362.50,356.40,348.08,350.60,340.03,350.14,358.03,358.94,366.50,337.02,349.52,342.01,351.41,L7
2003-02-05 21:43:05+00:00,,,,,,351.94,343.85,330.42,331.83,346.92,368.84,372.88,357.30,352.70,347.21,352.13,350.10,335.34,337.30,343.46,347.80,358.58,364.07,369.88,366.13,358.47,352.23,352.24,,,,,,,,,,,L7
2003-02-21 21:43:08+00:00,364.91,350.10,340.97,332.75,343.04,347.09,341.06,326.66,329.70,349.95,374.87,368.19,359.25,349.26,346.84,347.61,346.14,337.10,338.73,347.74,353.46,361.22,361.55,368.94,366.76,355.53,351.42,348.72,353.67,346.47,354.38,359.17,361.63,371.03,331.73,347.80,346.76,350.27,L7
2003-03-16 21:49:22+00:00,358.25,342.03,326.19,317.50,325.21,349.31,347.18,333.45,311.29,341.72,368.21,372.70,348.47,338.41,341.70,340.33,344.16,327.47,325.33,324.71,334.08,346.21,348.68,365.32,360.85,343.53,332.84,328.22,339.87,328.21,324.81,356.78,352.93,351.56,325.81,324.28,321.83,340.23,L7
2003-03-25 21:43:05+00:00,361.85,345.33,331.14,329.59,331.92,347.64,348.19,338.57,327.59,340.86,371.49,366.60,348.80,339.14,345.13,344.39,341.60,332.14,336.29,333.24,343.67,359.42,356.97,361.54,362.07,356.75,344.18,340.27,340.50,338.27,342.29,352.20,355.30,360.45,334.75,340.21,335.60,350.64,L7
2003-04-10 21:43:13+00:00,362.41,349.04,337.54,333.49,342.62,351.02,352.22,340.67,338.00,337.36,366.51,362.99,346.37,341.00,346.20,345.64,341.52,335.63,333.95,334.44,343.37,352.46,351.13,358.92,357.86,354.90,342.77,339.24,334.82,335.46,337.41,349.85,354.34,353.76,328.41,334.44,331.32,339.02,L7
2003-05-03 21:49:25+00:00,351.55,335.39,325.77,327.20,327.01,331.99,329.44,327.28,329.60,336.73,358.65,351.37,334.04,331.94,329.92,336.21,336.40,327.00,327.84,332.14,336.84,348.00,349.26,357.04,354.42,341.25,337.34,338.08,336.64,334.08,338.86,344.82,353.89,355.00,327.82,330.00,328.96,338.96,L7
2003-05-12 21:43:12+00:00,358.07,345.05,333.03,324.09,333.57,336.04,331.79,334.02,347.38,355.03,366.27,366.80,346.33,343.64,341.32,342.87,346.66,338.34,331.37,330.22,340.89,359.10,359.27,368.20,368.21,351.88,342.11,346.14,343.81,334.96,329.16,360.38,354.16,354.98,325.71,326.03,323.48,341.95,L7
2003-05-19 21:49:19+00:00,356.44,342.07,331.11,324.16,330.50,331.53,326.91,325.85,332.13,347.50,365.74,358.52,340.65,337.34,337.15,337.63,335.56,330.43,330.24,337.20,344.21,354.14,356.50,365.18,353.58,347.00,343.52,343.81,344.80,332.72,345.35,350.34,352.46,353.44,326.92,333.43,327.84,338.21,L7
2003-07-30 21:37:21+00:00,346.89,334.51,326.29,320.03,317.19,323.88,322.21,316.80,316.27,337.50,360.21,354.28,346.53,334.75,333.78,332.41,334.28,324.80,327.22,334.50,335.31,342.78,348.24,355.96,355.20,345.60,336.21,333.05,328.86,317.95,326.83,337.89,348.04,342.96,320.39,330.47,328.14,342.94,L5
2003-08-15 21:37:36+00:00,349.76,331.38,319.95,312.62,316.82,326.11,319.84,319.71,319.68,344.11,368.14,360.19,347.30,325.40,328.19,327.11,326.59,324.61,327.02,336.48,347.28,359.10,356.80,362.35,356.78,348.20,330.73,329.37,326.74,316.63,325.36,344.37,355.95,364.93,343.37,340.25,338.93,348.82,L5
2003-08-16 21:42:52+00:00,359.39,,,,,335.15,329.02,317.02,321.62,342.39,364.64,361.27,342.96,339.67,,,,,335.46,339.69,347.24,353.94,352.10,360.69,348.97,336.69,,,,,,349.80,351.44,353.98,327.08,331.37,336.01,339.02,L7
2003-10-18 21:38:36+00:00,361.28,347.32,343.46,337.92,336.45,346.37,346.53,344.93,344.75,361.01,386.32,373.68,343.88,335.36,332.88,335.80,336.30,329.53,349.63,358.45,354.82,371.30,373.58,383.16,372.18,354.04,346.96,340.95,338.80,333.99,345.62,371.31,371.35,367.92,348.71,349.41,343.23,351.20,L5
2003-11-04 21:42:51+00:00,378.27,361.32,,,,343.32,348.74,349.32,343.49,356.75,384.25,374.93,359.81,348.14,341.41,,,,,345.63,355.99,366.94,370.61,380.55,373.35,364.19,352.70,356.56,,,,,365.72,371.84,344.39,341.18,342.66,355.58,L7
2003-11-19 21:39:02+00:00,371.19,367.58,357.92,347.99,347.44,346.47,350.50,329.38,323.71,345.53,365.17,356.58,336.53,352.84,349.56,351.33,357.94,348.94,354.22,350.65,332.88,342.33,349.59,356.10,351.68,342.79,352.28,350.14,350.23,344.46,357.00,368.31,360.95,351.02,331.65,327.45,324.27,340.42,L5
2003-11-28 21:32:58+00:00,371.17,357.19,345.71,340.75,342.57,339.78,333.10,330.67,329.40,345.84,368.85,365.10,357.70,346.12,340.96,343.65,345.15,340.79,337.92,342.98,347.50,360.40,357.44,364.87,367.44,357.72,351.87,351.33,356.62,346.39,360.25,356.66,355.48,364.04,338.30,337.35,333.55,351.20,L5
2003-12-06 21:43:10+00:00,368.34,357.74,346.29,329.49,,,,,339.10,343.96,365.39,353.83,347.30,332.82,336.09,335.63,337.45,,,,,353.50,368.95,379.76,368.14,352.71,346.17,352.87,346.00,341.02,,,,,339.75,334.93,345.47,371.12,L7
2003-12-13 21:49:25+00:00,363.52,349.28,343.54,,,,,,336.96,343.33,364.53,357.11,346.16,339.46,334.89,334.85,,,,,,355.82,358.62,365.54,360.75,354.59,346.25,346.58,346.70,,,,,,338.84,339.61,341.52,345.78,L7
2003-12-14 21:33:02+00:00,379.56,368.34,359.46,348.59,352.49,348.23,340.85,335.85,340.39,345.18,364.59,357.02,356.19,348.06,343.38,348.96,348.77,342.95,342.67,338.07,343.61,353.61,356.56,364.48,361.60,362.34,350.54,351.86,357.93,349.27,358.23,357.70,352.09,358.71,334.88,337.83,337.51,346.13,L5
2003-12-30 21:33:12+00:00,358.56,351.85,334.87,331.67,341.43,339.73,341.02,342.60,343.99,347.54,360.56,351.14,345.57,335.94,328.00,331.07,338.51,338.60,341.19,346.40,352.12,362.00,365.75,363.98,358.26,353.23,339.95,342.62,337.44,338.81,348.83,358.43,359.74,362.77,340.59,341.84,335.47,346.06,L5
2004-01-15 21:33:14+00:00,372.91,360.80,344.71,336.59,339.29,347.84,343.07,337.89,340.27,345.29,362.82,362.86,356.47,351.76,347.98,340.04,343.42,334.83,345.38,351.10,353.17,358.64,356.22,361.67,359.95,360.82,354.98,342.67,344.56,341.95,354.02,364.48,359.92,360.45,343.18,343.14,340.37,349.73,L5
2004-02-16 21:33:24+00:00,355.05,344.47,333.09,327.50,324.50,329.54,338.29,339.06,345.23,346.54,356.50,349.04,344.23,338.12,332.72,329.59,330.69,325.39,333.94,342.51,351.78,362.12,356.54,352.91,350.48,350.14,341.77,334.42,330.25,330.35,338.34,339.86,352.84,352.18,334.16,331.80,339.22,348.21,L5
2004-02-24 21:43:33+00:00,362.52,351.81,337.97,,,,,336.60,331.27,348.01,368.21,362.92,350.44,342.94,339.33,342.91,,,,,353.61,359.72,360.77,364.52,366.96,357.81,350.33,346.77,348.76,,,,,357.08,337.09,338.23,341.42,348.58,L7
2004-03-19 21:33:35+00:00,365.44,364.92,341.47,333.86,333.68,344.81,346.12,353.55,354.83,352.76,368.40,371.89,359.96,353.59,343.95,342.10,346.12,343.64,342.28,347.49,360.56,367.46,363.47,367.35,358.51,361.16,364.78,358.66,345.35,342.71,352.35,358.37,364.06,364.43,339.48,338.06,342.58,359.02,L5
2004-03-27 21:43:45+00:00,366.38,363.16,345.46,340.04,340.19,353.73,351.81,358.05,,,,,359.43,354.20,345.05,349.57,347.84,343.45,348.29,356.21,367.00,,,,,364.21,364.65,367.20,350.31,348.05,360.43,365.85,366.17,360.05,,,,,L7
2004-04-20 21:34:19+00:00,356.82,348.24,334.52,330.49,331.67,335.03,334.70,330.94,335.11,345.43,362.39,362.87,354.20,343.86,344.54,343.65,341.51,332.80,334.94,339.75,343.60,353.45,353.86,363.85,362.52,357.64,356.33,351.69,348.41,343.15,348.76,353.87,352.94,353.57,330.88,333.56,339.17,348.73,L5
2004-05-21 21:49:49+00:00,342.58,,,,,,320.87,321.29,316.82,332.77,348.58,349.65,331.76,328.64,,,,,,329.76,338.33,346.19,346.50,352.38,343.48,339.29,338.83,,,,,,348.22,343.25,328.05,341.39,338.46,341.68,L7
2004-05-30 21:43:36+00:00,,,,326.32,318.32,324.29,334.69,334.91,324.35,340.99,362.60,364.87,,,,336.10,329.07,323.91,329.25,341.24,350.97,356.35,354.11,351.27,354.55,,,,,336.27,344.67,355.36,353.74,349.99,341.83,341.32,338.38,343.92,L7
2004-06-22 21:49:40+00:00,,342.04,335.60,327.83,329.80,328.92,330.05,327.21,331.53,,,,,,334.36,337.82,331.69,333.19,337.15,338.08,348.49,359.76,,,,,,352.99,345.40,343.92,352.74,351.65,361.90,360.63,333.58,345.27,,,L7
2004-06-23 21:36:10+00:00,358.00,346.62,345.09,337.52,337.29,339.06,344.71,346.21,345.28,353.94,368.11,363.91,349.56,343.77,339.34,342.68,343.65,340.08,342.03,347.44,351.40,362.68,365.43,365.70,362.80,359.67,364.64,358.65,348.08,352.49,363.60,366.69,366.77,363.50,347.18,350.79,341.50,352.29,L5
2004-07-01 21:43:29+00:00,,320.17,327.98,,,,,,,333.62,350.25,325.32,326.20,321.73,326.51,330.85,,,,,346.68,361.78,362.73,356.56,352.63,345.51,349.99,350.73,339.21,,,,,335.39,307.48,324.61,329.72,345.53,L7
2004-07-08 21:49:38+00:00,,,,341.46,335.83,334.68,345.79,341.30,347.60,359.22,371.19,361.87,,,,,343.94,339.87,344.60,350.81,354.17,367.91,369.35,369.02,362.83,,,,,356.40,367.15,360.73,368.06,362.84,340.77,348.25,346.76,358.55,L7
2004-07-25 21:37:01+00:00,355.03,336.41,330.96,328.64,330.94,337.78,340.35,334.37,339.25,350.69,367.21,360.94,346.97,338.30,335.42,335.00,335.69,334.91,343.44,343.82,348.68,365.82,364.74,369.38,359.79,350.86,353.32,350.33,345.90,344.85,353.18,363.62,365.16,361.02,338.20,343.53,344.94,355.67,L5
2004-08-02 21:43:16+00:00,362.39,345.76,335.72,333.05,334.69,332.39,340.18,339.36,,,,,,,,,,,,348.14,349.80,,,,,,361.75,362.08,353.80,358.75,366.98,365.03,363.51,355.71,,,,,L7
2004-08-25 21:49:25+00:00,,,,320.22,320.69,328.32,328.93,317.46,314.10,338.08,358.33,353.02,,,,,334.94,337.57,331.96,329.19,341.78,357.17,358.56,354.00,,,,,,346.42,350.96,347.37,353.11,346.99,327.15,334.84,332.47,,L7
2004-09-03 21:43:11+00:00,363.55,352.35,340.66,332.64,334.68,339.30,332.62,,,,,364.82,347.80,344.19,338.86,339.68,338.07,338.55,338.56,342.90,,,,,364.38,347.41,346.85,347.17,347.68,345.62,357.41,354.66,358.21,,,,,348.68,L7
2004-09-19 21:43:05+00:00,,,335.69,325.31,333.57,337.20,333.72,326.34,323.57,345.71,368.78,,,,,337.56,341.40,336.16,342.09,344.37,347.61,358.46,356.19,364.82,,,,,347.59,340.45,357.12,357.08,357.36,364.56,336.64,340.34,333.74,,L7
2004-09-26 21:49:14+00:00,,349.93,342.51,339.85,348.24,330.71,336.83,332.77,336.49,,,,,,347.68,340.17,348.41,345.22,351.01,348.00,352.15,373.78,,,,,,364.65,353.02,337.47,356.52,373.04,365.63,360.79,333.14,,,,L7
