,dates,jap0280-0000,jap0280-0001,jap0280-0002,jap0280-0003,jap0280-0004,jap0280-0005,jap0280-0006,jap0280-0007,jap0280-0008,jap0280-0009,jap0280-0010,jap0280-0011,jap0280-0012,jap0280-0013,jap0280-0014,jap0280-0015,jap0280-0016,jap0280-0017,jap0280-0018,jap0280-0019,jap0280-0020,jap0280-0021
0,1984-09-22 01:05:16+00:00,182.29635103681298,175.76093623343766,162.61660339461474,146.61825174051094,146.14555389122097,147.5640663917409,,141.48193078741826,139.68863436490105,133.96207119831848,135.56984999848717,146.82478842274,143.23655646412712,143.5574410730782,143.0780936299403,138.71991905790406,137.94918749237885,140.33880844527732,145.80808180480403,142.51093649888182,141.36566868673134,138.99110994794063
1,1984-10-08 01:05:16+00:00,154.20430516189387,149.55514650554392,144.22206394496214,132.61305326147615,118.63567076078135,111.44756862811025,111.18414656775111,119.24933776095463,121.11524446885352,115.45967123151812,119.05510724095558,122.91668327848582,131.79975579102222,116.53367125373056,110.97457051062536,109.77477986191361,112.08769736231041,119.45628207126146,118.56846907095122,115.08303415343951,114.60694165864577,115.29889634686246
2,1984-11-09 01:05:04+00:00,,,,,,,,,,,,,,,,,,,,,,
3,1985-01-28 01:05:33+00:00,150.54985017806038,139.40236698060687,136.6500479057652,132.36664704850287,131.09891731568806,129.04353528599017,136.9561959030818,134.4759487465802,137.67294422308987,136.87426249431272,141.84878305945062,146.48054171474618,151.71471149394944,147.96969442955069,143.61325709839466,153.0923703275748,161.76449824065025,162.96227028094964,165.75392781227853,165.53360150269768,165.4005120315208,161.040979448583
4,1985-06-05 01:05:16+00:00,133.41337434805587,130.7057060087996,120.32703245313967,114.33085612052902,118.80465458873479,118.09380296115374,123.32727107802461,119.10284144256417,121.81040442414876,128.68562648135435,129.49260453866566,131.23716728921227,139.61425076636306,133.1878729740618,133.00084687648786,130.95824274846353,140.1913408861919,149.51369708635877,149.66295388214832,151.794230746826,148.3390666063858,155.64468626814457
5,1985-07-23 01:05:02+00:00,147.53339343420674,141.72365547714134,129.01626315330722,118.57972476812557,115.72345729563472,107.93226620971319,112.6970816304627,109.24345950315637,115.75308210572918,116.62017076036176,121.19858561704856,127.33592693880694,136.88702619506208,127.83315593291421,124.78263535052524,125.8652684237762,131.0449343675627,126.16511989660485,139.9366234290778,139.7315472617105,149.92620291694513,147.52758161626235
6,1985-09-09 01:04:31+00:00,176.7274512803217,157.95221189256614,137.96262603302108,126.56586301200862,124.89730577774448,119.94933934245708,118.40310832925411,119.4378658508117,122.28273027369121,125.41734562787937,134.09884696944837,141.63325524731275,154.02461020967337,152.6490606905234,150.82049841902392,147.11175907369397,148.7920222769636,151.82531597822043,141.12265313564842,143.78867153882067,159.3858834773932,156.25036543341457
7,1985-11-12 01:03:44+00:00,167.49632447427283,161.81167077551703,149.7100824457383,139.6808352786358,133.17548148291033,126.23413229136395,127.1870304842773,124.47883348869503,124.88440343150839,127.5263218562168,134.473606036858,144.86453442834568,156.60263780300863,153.85724981026698,157.70881796990875,151.1362021079629,164.10191386287585,160.06573480070296,163.2534967931719,166.17975661455532,165.22312956289403,165.66259620189382
8,1986-05-07 01:00:03+00:00,147.29380917621023,140.17066131578494,135.949305065563,133.5182875984337,128.50965496784713,123.13296928242622,121.73928270403121,122.66954803149395,125.20757336898113,131.28672411772595,133.7177673210421,140.46909322549547,153.85262030194414,143.67428005068376,141.35355514993873,139.91327000616968,151.40415955937743,158.7153298449313,152.78932893617446,153.88019190773693,168.00654036975394,172.2827615545323
9,1986-06-08 00:59:08+00:00,142.27156273661058,139.38505273099815,140.0493309984669,130.7849923422252,130.7430218353733,124.4829072924647,125.40272889063404,123.0320324814231,126.33730153931218,130.50426180492474,129.79918253306525,138.7381779236922,153.64171519603815,142.89858415979023,143.56941298609212,147.6852059943547,152.09111989654832,164.4948311577819,165.57696746191556,166.60260549455032,152.93026488849776,161.45105890337527
10,1986-07-26 00:57:32+00:00,146.53638055552,135.50970776812767,124.40824530747034,119.46901326405585,111.83983599719886,111.30523271631478,119.5036647577623,115.40228050582155,119.05687833702942,124.24881841835008,124.3877156587335,130.41214188903257,141.3562256504946,129.52841407853126,124.72002795875133,130.34748765134148,131.1906719541558,134.0034738275482,144.75976037965538,157.79509244225883,162.86666836892417,161.54639891022987
11,1986-09-28 00:55:19+00:00,123.4857600892964,111.16128133577986,100.83182012437153,96.62851845086782,86.78115985721973,88.42163134877214,97.5201469108726,96.500098127993,103.25668085583193,108.26609275799673,109.55219409375523,117.00558501244195,140.85686771049438,123.03961476302118,119.67446484057851,110.13187607331577,128.6464066744356,131.6348179611507,130.97893416544443,130.7590855861562,144.0439556360042,139.9437182586326
12,1986-12-01 00:53:32+00:00,144.94040685689865,134.2571163964112,127.63729335952358,124.0463626448359,126.15620387796098,126.75500479936939,132.19156643713828,133.90081455451883,136.55576629544873,138.4262784701615,146.14750845258524,149.9923721201281,156.57094734394101,147.85680203095,148.31761540713566,156.63447200376746,159.49621246735273,166.720185526898,163.43418336396127,168.0265575510677,166.67947614905717,171.97071330348743
13,1986-12-17 00:54:00+00:00,157.86344477061775,138.31705764961438,129.72050183319737,123.4044566243407,128.43205657409823,128.25737860633296,125.69746372650923,132.7799192518465,134.5677362284037,141.65251545718087,140.8476012583919,148.9059505289703,161.59954751082924,153.54705845279514,153.91632196746127,157.58098443746528,156.0841023673734,161.47436248460687,161.06328181305463,166.35843997589822,167.2753716608876,161.59044934659178
14,1987-02-03 00:55:28+00:00,146.63365731955741,114.28270767727504,129.20786052303328,128.87272981672356,124.66524649447311,134.67284294747347,134.93688880881965,137.69324955003546,138.37153267374256,139.65418927388177,137.47368699109106,149.12494357971948,162.90154318387053,153.49642980856876,155.51616778666974,158.97894391579584,172.03391987326677,172.85449278567415,171.41615436182946,168.59034283973705,178.52311333216142,177.5015612528866
15,1987-02-10 01:01:56+00:00,148.0139682643609,134.8310255760178,129.49238145313765,125.1954063249848,119.96320654631852,123.90780194846718,126.04002237401515,119.43722817347597,121.45121987520216,133.49457633380834,136.75441408528377,146.70657190688127,158.633676568709,156.8888943599329,154.0760778272976,152.1461230789791,159.05793787254046,167.80112583059272,158.57960789709713,162.37986632098654,165.2277074371431,179.03140702105617
16,1987-02-26 01:02:33+00:00,151.25661746608935,139.50374220514504,132.38024161135385,131.0523994228282,127.93481652972231,129.75876269895983,126.86547972709725,129.73756322309532,135.72257375249467,136.7600978568094,142.52709982930364,150.0458608407947,163.82380590986585,156.60062868810397,155.11058918645784,161.16482157199516,165.2795633220276,174.8601583292172,163.68421842617374,165.81976214945036,172.11665562706924,172.13844826030618
17,1987-04-24 00:58:22+00:00,136.83637560744899,121.3912178126822,120.55573901652852,110.02806003806688,104.87236131109395,108.13842385479498,112.58636537011249,117.87057753875544,119.24568295996494,119.6704850698258,124.55851144549696,130.1376035953999,140.31625813398657,137.46693431194603,132.11149516482712,139.36890446350392,149.0935347492827,149.7880089714214,149.97480606723596,145.24629793678406,160.0574039710667,157.3217663534194
18,1987-06-11 00:59:38+00:00,145.56956006245466,131.6597158789579,130.5103156738461,118.59198328525045,119.46541483888839,114.9127795842631,123.21909439270704,117.4281830582016,128.67648308746735,133.59271208261416,138.9636547076936,143.77181659729314,159.16592315423594,141.3519118534055,141.942480011056,146.4134121552805,152.19685946327184,155.1892396497549,150.0845856046435,156.95427032937624,165.46072183110934,170.28343000511222
19,1987-06-18 01:05:58+00:00,113.61033579169127,107.10713135772792,112.2726145362037,92.4861053343596,94.44832700955438,90.50786479054769,95.37717483221631,103.87739215346288,103.25155848854028,108.81405189990531,116.68734939391233,122.71465477076947,129.70738601112646,126.21218162915739,117.58520873530372,119.83445342800464,124.72472947035662,132.6648779099659,,,,148.66407747822626
20,1987-06-27 00:59:58+00:00,137.4025146288181,124.81493448578263,123.76804495962955,111.135514412658,110.18377183315557,110.9364259046372,110.75591470338028,118.97495229668245,121.18195580055362,124.24929037572451,132.60801533201374,141.1013836859556,159.09729178697435,144.77854538816254,142.85196811852,147.18601566368645,147.7405409564064,159.88313781800636,153.31357744718946,154.60214921510578,168.39249820872234,174.77546613969974
21,1987-07-29 01:00:41+00:00,122.9241274824081,116.470074563183,94.51479655108535,85.75734573746172,94.90579294704384,85.37458493418296,90.3534615348022,107.45740611426768,107.67829714867258,104.88985213528085,111.10141648341038,122.47379370394022,140.58309238550444,132.82166079817708,124.62879010554084,,122.95403921268714,139.2408335898372,133.0878558160468,121.18927705333635,141.91051020080474,
22,1987-11-09 01:09:17+00:00,137.20117984305506,118.15265118738515,114.73019775325099,101.51584947315186,100.3740976668396,97.35127970970021,107.35733388292707,104.42954857611383,107.64320667081839,108.24743478761265,101.32629816974682,114.72905028245982,,94.56752375707856,101.36266942856342,,100.7275828898089,114.48036427924882,98.7370869977382,97.16339485329019,,
23,1987-11-18 01:03:17+00:00,164.60681213653538,151.5074522548371,146.2541578375293,144.09748689861968,134.90089223496722,128.29149522259124,128.44444023808884,134.47181564036964,135.4526357979413,126.59877321790115,133.72150365123852,140.27516885162612,144.57974786830576,143.65142609695243,148.69739313442884,145.75149209025332,150.22547541273664,156.2750776071666,153.1431743737652,149.8416276386854,153.610174528547,158.42834086744372
24,1987-11-25 01:09:36+00:00,163.41648537841255,148.39826974518178,142.32781622799675,131.48671874709663,125.64260442536062,124.39488116278238,119.75553732507922,123.78479056290952,129.8952189235357,133.52652231631302,132.7059415806323,135.640022519733,143.17474699233543,141.79151087379194,142.8210575765152,139.052092552945,141.79301837500032,146.15798280862256,143.18568918691074,138.84657891027481,143.29454617993554,141.89801494124228
25,1988-02-22 01:04:52+00:00,168.63182366451917,153.6205512223916,148.747307788979,135.5709152922958,127.38111545321995,122.73588494488017,117.8106680064431,125.5091697007044,124.28140747551252,128.5895519702654,130.0095713747582,139.5227182803256,147.4644238037891,140.06734789253915,140.3367274926441,144.7466720672702,152.3647512714706,144.85142189929041,139.5950814266158,142.16451372271382,148.0118642901993,139.88065581936226
26,1988-03-09 01:05:02+00:00,165.3428780090029,160.61877750274817,149.67330665017096,147.49499373755415,139.85326475803038,127.12437238702226,127.88037068246433,138.32265448197694,135.83095516147685,141.207690750737,140.82903628565026,148.73488266238166,163.39900407495747,147.54148543319556,147.52970737711416,154.70844542165173,160.12547339407502,169.998105369676,163.31551728836365,162.84767728285644,166.86299700367653,167.80492402767584
27,1988-06-13 01:05:43+00:00,140.79763282500923,138.48579521890792,137.18028105777168,129.1949816512214,125.8010994294738,122.38598264737024,123.8517041711219,121.97058807939622,116.60147989670548,121.00751839391353,132.1740496758205,134.71766586227764,149.15423213073524,139.53590176554985,138.3758534763374,137.14089832273288,138.52255281963136,141.12763167081405,138.64768128753448,143.96268264612996,154.67523467243575,156.53195531387559
28,1988-09-17 01:05:53+00:00,141.34785446022832,131.83051359379056,125.54269238662228,122.08072797883602,126.64550684943819,127.06288868080081,123.7740744985783,126.48245433788496,128.4931511554053,131.86480598873013,139.99335053822543,146.11540889975598,153.2949394271369,147.28411311644433,145.0496678756015,150.94693315230654,151.87753509285935,156.51064818264427,144.81367423560738,140.47098868446037,139.95932779072064,134.0950566492724
29,1988-12-22 01:05:28+00:00,161.27136924741757,151.32456180140213,148.36859623359697,142.5164115806893,144.54673101580565,142.8898656767098,148.26101850297314,155.31612852384686,157.8903016020095,156.2060070370614,161.42870864461037,161.48280646278846,171.90773744655203,169.11046152828462,164.313633809971,165.4419827671151,169.6286237528929,178.52698354255608,176.51754519652886,179.00513737424842,178.25265096346297,169.3285650236851
30,1989-03-28 01:04:08+00:00,,,,,,,,,123.21165864973037,133.22616716243724,135.64901358763188,145.54223240076536,150.57341786743424,145.4334983705508,147.35195646573644,145.2509752429544,151.00758962164994,153.29859550487978,151.08848505896475,162.61332900658846,163.0567429479502,167.76908875358566
31,1989-04-13 01:04:17+00:00,149.139697551731,139.55152105010598,134.54635264748245,113.31472399691202,109.40849926728693,113.86243859101386,119.14826939642774,121.6445815032523,122.77359354175489,125.64306692481695,128.24623661108532,136.10004156099546,145.6096848497835,147.64185008953893,140.63445510180358,142.33777161485,146.46065078025038,145.28876596317176,154.88097976603513,156.830401091238,159.04695445659794,164.24706453712537
32,1989-05-15 01:03:41+00:00,139.49309041950207,131.45333106389415,125.1318403302881,119.885463117253,120.51842651827538,119.7690273801711,120.6317299552531,117.59432868941305,126.33200541069985,129.1079655606606,136.76135200292268,146.2774305506121,158.80417167439057,150.9869671446801,149.82049754026838,155.9174918343014,154.0456632809697,166.58114188598307,,,,162.43611260556708
33,1989-05-31 01:03:28+00:00,144.030699883558,130.79915213434802,122.49877074100151,119.752796168483,117.10792634509947,121.74427628643618,122.21649686905383,125.12226331090129,127.91769525664805,123.86727343896595,128.13466672801488,149.71077158511991,159.59946602893925,144.23773714836415,147.18446883957236,139.65529612043073,157.910001528195,157.9714285366959,159.3311375034852,163.72045441848942,175.30602857772098,175.25069993030496
34,1989-09-04 01:01:27+00:00,141.36780213829314,135.0740038511187,126.93553045536702,124.944600096843,118.99479394721912,121.14950509814604,122.49658227249921,127.34619632471613,125.60433112517428,127.6310364351352,130.18954224818896,143.20397274466632,152.7788957291598,143.17432922896532,139.3697191987663,144.89501654816667,150.91865614867294,150.51782998379838,153.4469807386911,151.9119180790989,158.87676139646294,149.89634838207675
35,1989-09-20 01:00:55+00:00,149.31135458806034,126.77961525997235,121.27549378812111,121.6020318599554,119.500249956841,120.6507738081352,118.13010607696386,120.31661258552576,120.99416852381086,131.0965871254734,127.68248427875226,133.63064638141827,136.34507598232247,116.70483889821158,122.17275257256377,135.62330171319803,136.69568455283812,130.69031717739313,142.8910379306468,140.82565950912993,149.40726430310303,151.7835129049
36,1989-12-25 00:58:20+00:00,,,,108.26670117124246,132.25441826190587,125.16429414861098,127.1769912052755,130.92220675962403,130.6508673760973,136.480800094124,144.86808451598517,153.11621520513486,,,148.4976200430962,154.68674365868716,155.57088125394597,166.20609906022142,169.96278425827148,163.31545436723698,159.39152370507648,158.51458028612518
37,1990-01-26 00:57:16+00:00,167.80600918862805,155.09441522647805,146.98687971000146,143.5279859755879,141.42455524507676,146.1176156728002,141.70610545496137,140.9286895885207,145.5731004391291,146.7639001478129,147.60601678888654,160.1017523239479,162.59349827879498,161.75995468062848,161.0335704275734,168.13429759573424,171.2788645388968,173.2507221668368,168.5699708578975,173.3304291393458,174.63392399682346,166.29331429255174
