,dates,chi0390-0000,chi0390-0001,chi0390-0002,chi0390-0003,chi0390-0004,chi0390-0005,chi0390-0006,chi0390-0007,chi0390-0008,chi0390-0009,chi0390-0010,chi0390-0011,chi0390-0012,chi0390-0013,chi0390-0014,chi0390-0015,chi0390-0016,chi0390-0017,chi0390-0018,chi0390-0019,chi0390-0020,chi0390-0021,chi0390-0022,chi0390-0023,chi0390-0024,chi0390-0025,chi0390-0026,chi0390-0027,chi0390-0028,chi0390-0029,chi0390-0030,chi0390-0031,chi0390-0032,chi0390-0033,chi0390-0034,chi0390-0035,chi0390-0036,chi0390-0037,chi0390-0038,chi0390-0039,chi0390-0040,chi0390-0041,chi0390-0042,chi0390-0043,chi0390-0044,chi0390-0045,chi0390-0046,chi0390-0047,chi0390-0048,chi0390-0049,chi0390-0050,chi0390-0051,chi0390-0052,chi0390-0053,chi0390-0054,chi0390-0055,chi0390-0056,chi0390-0057,chi0390-0058,chi0390-0059,chi0390-0060,chi0390-0061,chi0390-0062,chi0390-0063,chi0390-0064,chi0390-0065,chi0390-0066,chi0390-0067,chi0390-0068,chi0390-0069,chi0390-0070,chi0390-0071,chi0390-0072,chi0390-0073,chi0390-0074,chi0390-0075,chi0390-0076,chi0390-0077,chi0390-0078,chi0390-0079,chi0390-0080,chi0390-0081,chi0390-0082,chi0390-0083,chi0390-0084,chi0390-0085,chi0390-0086,chi0390-0087,chi0390-0088,chi0390-0089,chi0390-0090,chi0390-0091,chi0390-0092,chi0390-0093,chi0390-0094,chi0390-0095,chi0390-0096,chi0390-0097,chi0390-0098,chi0390-0099
0,1986-02-04 14:07:35+00:00,202.8169357308412,184.69507529492955,195.0298399978061,192.65819625818528,198.6487604525362,197.12098734380857,,178.75312820761346,172.74670498254784,187.16685614245398,194.9352459402981,166.41667165861094,177.5416676617425,187.37211512008255,174.76310034884824,157.88174699316892,170.11702606199538,181.47806262385544,174.73000195199222,179.82194051806732,181.15009026741916,201.84644299351515,210.37949511475895,193.23051616930363,164.26487748521672,155.9603758206945,169.09961947835515,159.72328157912483,174.9359818537264,177.61993943202663,177.946148981622,187.9142273645294,191.5953629408126,179.60453233773987,177.99527842332373,182.56433860988352,168.9855576888449,177.832338849501,173.87006659465223,184.3209125221618,193.84321765139194,182.94450942962735,176.9391319094408,190.95825064406938,153.04465435436813,124.61258667388908,129.58932556012866,123.7003362958637,128.11203382403903,120.48233902968917,121.96307132835335,115.69488176328244,109.63475906402068,114.97149597278008,108.71325627649432,101.2507730519361,104.75816346796037,141.3872434821944,176.64320816844457,176.91283161942405,192.6489247386936,191.09430584447492,181.64790979851898,173.9350879564098,158.1254447090164,148.7834891660251,151.46633693128055,160.68898968565466,,161.5333981336032,165.57292635199107,148.93652959602107,147.65677740653763,149.65756260696122,148.3782423868123,140.44366276746712,143.16819983067325,145.20400629548612,150.9715700132123,144.9057997944758,157.7390003364386,,161.3936234479629,156.23766560655557,151.39405913484154,148.047676083054,157.52722069165745,155.73218282539332,170.27796971019583,146.94278286855285,148.83183188436988,152.15422634701216,163.57094491142576,159.44424255833835,154.83283855275508,162.11679528366582,165.3426021253864,163.12491433098015,,
1,1986-08-15 14:02:17+00:00,175.53944102531528,160.496845232684,170.42833713632706,171.46151080045962,165.50889240720596,157.43769871548218,151.25966864106184,153.4703100640055,164.45693633750182,173.04712226209907,171.02270466314638,156.29238491209898,183.37746648919756,163.13562217033785,162.19741921950003,155.91573163488246,177.35742294092628,167.65138746119018,177.28409543082262,171.26196136664072,177.71796500548638,176.04459196294067,176.46427118023456,168.86407510531365,167.44386657547847,163.27297247902843,174.19368447402096,164.85032477706017,151.54116407737945,145.6866615100856,161.57583045366434,167.54344865483077,170.83401023543956,164.77866204119061,164.00822343691613,176.262103192781,163.72774724610366,157.29695871049728,151.23093866246353,155.7716157590977,155.29177600052424,162.95343547314633,152.59983761102507,169.21626562931698,138.49602165063254,128.3373710357701,125.27204587318958,97.2637787180273,92.74982929042321,90.07184217771525,98.95642512353595,97.02067680580569,102.17154388289055,84.96905654551685,102.54631284499501,92.43260398476622,111.50020758190252,105.01030341198184,145.95346296373717,156.90695970672473,174.4598520953612,180.77978084647202,176.03114008622018,158.2290259987765,138.57345172678146,138.5964718716463,144.04187453122012,129.11157904766765,109.72670594619571,135.28041313538648,158.0094663550036,140.10887001464454,149.33217924568865,116.62038246739722,114.9484699975084,128.60152042927774,141.32973657643817,152.99333956946816,159.4832394520881,140.9388000009203,136.0762218775166,,129.9678028788055,150.55906145676516,128.12792771572182,132.85825624319568,130.6816791895506,137.04939885652686,143.42404561941447,124.85661915601877,131.44271583390992,128.91309332157513,147.5955837742522,130.36087073660312,133.0935860952968,137.07081706927266,146.06980420246526,134.02918793920787,,
2,1986-12-21 13:59:37+00:00,165.9386925349444,153.05072926362075,159.95768506457443,162.7886184809129,154.7279277209983,167.69239409161875,165.474131570956,170.8719382503047,175.9493813727411,183.88921497040022,185.88739889205024,160.70749766900792,178.71055860149522,184.6935373647923,174.4999325330706,170.10766933118703,185.33889028596332,191.71054688993013,188.32891088578668,195.59699217232563,176.60360644384275,185.93482021168364,201.36370674508404,192.56738864278663,183.1980703784799,189.08664948297243,179.59061574350304,175.74278317290495,160.87979445869865,163.2632335899909,149.27795216767353,,189.22818734089773,177.60412136835146,177.46909324577456,188.2496398024584,174.15444239549612,174.41569516412827,169.41660694061244,177.62397313626352,182.54665271072588,173.12948601699117,176.63180780377465,182.21391204442313,144.80260143541145,133.12176667040234,121.27353802652661,120.57971692939205,117.0756358622606,110.64260024830884,105.04120517495316,109.48191438459489,107.9280511595866,106.2979797502278,108.55554286091538,99.16876145443733,103.58340918434948,113.11328870056124,183.42180265397505,188.6002265641721,198.23580931924909,199.24241238642767,194.1927700657673,168.08332297635732,143.01571658471636,144.60821221068153,142.69110964315823,128.3735097924037,145.72750941021323,158.09642652380592,144.95236632645958,139.66104731476173,165.13821941482726,159.74255618600708,158.89488599743817,148.70565890189482,152.48177656333235,147.52527920429947,158.4687010199593,154.56417023788538,152.51700288993325,159.79544569937292,149.4501413581149,149.87567169245108,146.9830873688474,148.06379556942028,164.60915757590868,148.00218347530318,145.49022368615545,155.0188492958194,148.68252930397082,132.31839605810492,146.31702015602636,139.9560604422772,144.39146889805482,158.45052872861652,175.3166618242416,168.22827360498763,169.80576447666365,189.4130561127724
3,1987-01-06 14:00:06+00:00,178.5598850437042,161.20238817482618,164.00797263803906,169.19866519479135,160.18528979473615,169.00472358576445,163.16979610331555,168.73481677921455,173.28028246739564,188.71856794448217,189.1000623863997,165.05533391823087,173.17976176775431,197.9612936047716,185.24517929607308,173.36695650020988,187.11870570287243,187.6163583907978,180.80558817486184,183.51861637771097,195.0241119167995,198.75793684120043,194.26886590649062,197.47251954856637,180.2255081453763,181.45167497082443,181.88969263326214,176.9567107924246,160.8392592602447,161.94311396985245,,,184.64331690207274,182.53364916300745,178.09167152500856,184.02326712990126,175.11483658859885,179.9968930893183,175.41206827634701,178.12592131627716,186.72708141849958,179.62659616998218,170.48432372387785,189.0259313026221,157.10743528988718,129.40946332225974,127.66996773110924,120.60380841697472,116.90291815072327,114.22459876451367,119.48121292036898,109.51931729516794,113.38180674141043,120.44015734935533,118.3780587363375,103.82733604336288,106.96688399537084,115.00220676004768,187.63778364299824,202.80928505057898,204.37345078349085,198.21232007750143,182.40118087960784,179.04058672455614,167.0916022299171,148.17266631459407,147.4076787662196,156.08596970434627,152.1629060171095,146.29728616491167,164.68171330969264,167.26225494609696,151.29629399024134,151.81501956026293,161.7975230034857,160.14942905083365,165.62508726490879,149.2638972073242,157.24531198253754,156.67882118515215,162.0724034885177,161.07493388765818,152.7482194548664,157.2173104655903,167.15484130817222,152.69230841897058,157.2463503465409,161.61019866061946,164.53811348427848,145.07424284219104,151.85337327757,144.02530124362448,152.53529351253323,151.35295295560206,159.5909304347415,162.46947962891971,167.61806365349298,163.36359469015503,166.75451182114807,184.37088515890292
4,1987-01-22 14:00:34+00:00,178.20261418220582,155.30197534537717,162.24130378613248,164.61635059488106,157.74414645050337,162.5885075454239,167.52695412196755,164.58066700749748,168.36408930019934,182.10885739760815,186.36369548082956,152.21806672304695,171.75124904484323,185.00598538147875,183.15587993368476,174.7144246506843,189.67151962895161,183.58006258289993,158.4914540599477,165.5613416474098,182.13224470608137,183.54334437659904,205.89280678395497,194.00015593633177,,172.82511150565205,173.94468733155793,168.45861134799665,160.9644227164672,154.79625282952273,173.61798036954215,179.57964623453753,180.66753602402358,181.78400637858886,174.83756194958895,179.95798847368513,176.16627081665928,173.6781291886785,171.32341119516596,172.33338908136506,177.1600101118981,166.51898606924155,166.7584345658386,178.45342271972078,152.37133041846346,136.56347142390226,134.37270778253566,113.37220825419658,113.55709618117314,99.75412530455563,106.68569087313853,100.54616384401149,105.72116418254573,93.13209634051825,105.45233267791116,107.34599714727591,104.55431935836162,104.34792130012656,168.25863144253822,190.77169089039558,204.30678131796878,190.53178930390706,181.23665726609374,167.53295145602743,148.39702605805797,143.53679141941205,144.0871656876297,145.99461979519484,145.69972551324724,144.1491846164956,156.93316157560503,151.95009364646398,148.5057441104933,148.56861677104519,146.10394972031625,143.2551230934497,143.641649891759,162.21944689808814,153.6462950063917,138.3114744158887,142.78449231870889,168.9670209022393,147.80846481637343,138.29460772569746,148.16168931993167,161.84868505852796,142.66177034322587,142.95919303216448,148.07251812716518,146.92476782074775,136.52233901719995,135.96343897441338,157.09749067848782,137.91006336174019,146.90642626064016,154.7270928117232,152.0411546041559,159.33760503538738,130.959488008127,161.047713295758
5,1987-02-07 14:01:09+00:00,180.15706894068168,167.7059272373645,173.1850688844707,171.7191986731573,169.4809777358081,164.9084031475582,167.3883807262789,170.18559681995694,170.94607587405397,183.65909807449083,192.76714345844104,165.99818095908097,180.66457347241925,202.5930900340088,206.33255146355717,198.38746978932272,195.9238236747667,209.00822469382086,191.15404174315256,194.89894133773362,201.12833412501402,200.51054208681614,209.88564065128372,195.80150384707437,186.9312414147488,192.35951763435077,186.2553310736993,175.01556417382304,163.8726953125501,176.01831575874576,186.5757964604915,190.69360232110796,181.76554432702022,181.74248196503032,177.5907520436022,185.60307758434607,183.66129935839086,194.61661659894992,185.07824692436182,192.5895631118929,193.85308915901038,182.43098283038807,175.59244006801703,198.65399063567313,168.19932093355487,146.73183617101142,130.96527676501563,132.32490063959455,144.17071409499516,136.41054230378126,122.71695591733601,107.71752972065495,117.7981038391381,123.7198971305633,110.45252232860304,109.21609833797562,123.4166773944911,139.97720617725986,189.89077530486168,197.7657444022191,203.38626104262977,201.23925793138585,188.94495835510313,182.90096765189608,154.6975912801597,150.48870691651462,135.44409729032083,141.29420939699523,145.72765511979796,168.13796386872994,151.30892859221296,156.80227246467174,166.230774634547,144.57359340741587,160.12760738078504,152.485301245043,149.74091319408586,174.20707852759378,175.27149188107282,162.36459149363316,146.22997662548931,174.5874612028452,172.1621360227287,149.85462666726497,147.8192703146753,178.81836270689703,175.59287258879397,155.1879054296376,149.30639982367333,162.24995669117442,156.04352587261764,137.47814643038913,172.53825441974163,156.0417200484738,150.38685682636077,176.32181339830132,174.21332268316752,171.50217834349166,172.11441556641995,193.93841145456656
6,1998-02-21 14:16:53+00:00,182.31397664150103,173.72999215837058,180.2111557523245,179.61668543801915,165.55984630641768,170.70100314448524,176.30704152852826,168.50612163352977,164.24407249997216,177.20352721118877,186.2044197418328,186.7986993859808,186.1402422269036,203.139266349457,165.73658820703517,155.80834983710412,159.38308763288995,164.9902315668345,147.73397034956076,169.14394422488158,166.34711311605813,179.39473522304021,191.58986585359685,192.39004371012842,185.5517019124844,172.3985147987433,177.26138636159993,170.10985525279548,166.66739080457072,164.31097632375446,,,180.02872529016724,174.34564070586586,178.4519716380709,188.67706516964822,171.62881871716434,179.62948881104302,189.9714018040508,173.76939203135726,177.78781703935775,179.2164557765194,163.64585517941762,,182.9808996920981,189.98996752987105,187.31900254156508,166.5070896558008,172.2282396361893,168.81965934026687,155.41594968595982,151.30762795201355,148.75363175309258,159.5852077147986,150.3764027676877,140.19774549396084,165.4627945098306,176.24031016482925,215.8882255579174,220.9690125496334,224.91347382985796,223.96385532194304,217.21085957885447,212.51202272949772,191.83622457674275,187.3328826429177,182.32362487759667,184.45635371054408,176.58454095986167,189.8064913320702,208.92706443158772,190.8396672898487,186.3516269582825,181.99238650189758,190.43858080042673,197.9429360550999,188.2482522051789,197.558325236738,191.13831926757456,183.179651838195,200.3777735131202,199.45464433141728,169.1985721151575,188.3311824115588,173.7892859534293,189.19576999755228,184.8198325259785,,197.6074882454996,189.22280957773583,177.32312291271995,,199.63858335402688,187.42120234248145,,190.56296069064672,199.2769287347524,190.99928650920515,164.27782472724132,192.30233360215198
7,1998-03-09 14:17:09+00:00,177.42053037265836,170.80888334228365,184.44598466520318,187.08627215106662,181.73075385815787,180.08990796202326,177.82670566561683,173.62260531957884,177.8350199274032,179.3596472328934,187.790138870031,175.9371716274772,206.08785549971077,210.11272935700322,194.12823014530775,178.38941655959712,170.40215584247204,164.98679982433816,150.6517971839743,148.36826849044496,166.87985630339702,181.95589761011718,192.8996677480798,190.04189806804084,181.97323578715447,188.6433729684934,186.44224186260385,180.17751775284754,162.57868494499374,175.36367181000327,178.6521434064989,182.84804652634088,196.28039272265,194.21687200490206,188.4456589374747,200.5960085613987,193.53976585418405,197.7654761642459,191.0088250998776,190.71282026490346,196.62770760983136,181.0289916155301,179.98393253530438,190.3221942444735,186.15383606171616,185.20497140073948,,184.9867835622772,181.6950266256778,170.93694555966226,152.05157668019845,,165.5379739983293,166.66115545694606,,101.68325959625004,132.20963833250414,,227.98462399112444,225.32124393297946,245.0159283022179,237.34423849394582,237.97544396812967,230.31846495218787,208.3068922341314,206.27096473932505,206.1602408247415,207.396931220408,208.1688113584308,200.87063426487586,216.69367157171328,203.07667845305957,196.64028537143005,,173.63605441078693,169.33613473436696,197.28165626866647,192.9570273354056,203.57063362028384,212.6880629907848,210.768711064358,211.24605974954756,199.41327112726674,203.68978741137556,204.6288681677357,210.55685565843973,213.6600766763639,,207.07831374625286,204.11110831829043,195.25911533554884,,199.07545895216975,184.58230552218384,,201.39493896176685,203.92929607886128,198.55778281852253,174.71565676924592,190.38639258028348
8,1998-03-25 14:17:23+00:00,183.89205354607097,157.97601512415125,168.41605428608003,167.3367089296265,153.57155837951586,150.4528577138312,160.18255656264643,153.86127028068046,156.36312933675944,165.49107197994817,169.56678995835452,,166.8502820138989,168.74113739470903,148.97962291153587,148.25020588215042,151.57428585525426,149.94849826574566,143.65433853512027,141.1617420592363,130.78666284607448,151.5760361319044,174.19758969879354,172.4080149829431,,146.02711499434972,153.14638781172323,150.17419427750937,146.95017997919294,,149.852734341076,151.64779311432702,163.49623350103113,169.02973920930043,168.11373200733647,169.7975243736132,167.89177805333497,160.59478326144784,169.39070579347475,166.2906681671804,170.15043276250864,166.64590819676314,165.76515336096014,171.7182719753665,156.46180242085453,158.1906331620946,157.37384080524689,149.83483091088993,129.4254294768211,146.2417425243913,148.71037191343305,151.05807382348132,165.14088670732733,167.52581591733008,160.4418170586816,156.2729531880989,159.68367954314158,174.24794588998074,218.43395896039598,209.68468268702543,209.68005066852484,219.02297448553435,206.36239302304205,199.11719234647023,189.14600113581398,174.34775910305817,176.16078489644045,175.22900851525648,173.37261976085358,168.68446873567515,181.0609321017895,170.18016972209338,172.55542916998627,168.1550237561485,171.64767513880508,176.25656490440673,182.30687491957232,171.10278672110715,171.65267756501572,164.83945282525582,177.77909627410907,183.15731561442286,163.20312524908934,163.1196891274998,175.60253051442254,163.14550993522516,167.1104063778589,159.15461160037358,179.7855658580673,164.15458479951116,,,,,,153.55134089248827,143.17474077803985,,,158.79311128595725
9,1998-09-17 14:19:26+00:00,229.10510045496616,179.87132284598192,180.1985950375014,177.44835750175793,179.11285357331133,171.33049529566424,171.02863743211083,173.02432134915898,167.9876451916777,171.54560385435744,162.1948378040882,159.94791437112744,174.498949728815,163.4358865152701,143.62943166892333,130.46058165216292,136.57626939748354,146.19887709315347,158.72071159342318,162.7431527757457,170.72737618108917,183.32132739483544,191.14637242114833,190.19156216110744,178.85520840997282,164.82891417564298,157.47186654189582,144.99207159264273,,,,,150.66313995491643,159.93630720675645,158.0057556739309,171.66177475232314,146.95532964880843,155.43933572084956,154.12208006000495,146.98025264744783,144.2902180360328,161.01148198676367,158.4118345486217,154.07910004663535,145.61549823525854,132.00546147790328,127.06120663236275,127.78631158643725,127.29956573492774,110.139554175488,126.6644807342553,118.09883277609262,,,,,127.1940594638557,128.60841737383865,167.491969885423,177.7921767711808,186.9911509210942,185.59049150895723,,156.93441228796007,,,,,,,,,,,,135.0020459539363,138.10581090713436,106.12344090841722,,,,,,,,,,169.67247850689887,171.1872183365188,160.03098890678746,155.17798539428526,152.07053007427518,159.7009880529052,152.25766287275857,135.0136932956902,139.46546415732792,,,,164.60587614186625
