dates,satname,nzd0216-0000,nzd0216-0001,nzd0216-0002,nzd0216-0003,nzd0216-0004,nzd0216-0005,nzd0216-0006,nzd0216-0007,nzd0216-0008,nzd0216-0009,nzd0216-0010,nzd0216-0011,nzd0216-0012,nzd0216-0013,nzd0216-0014,nzd0216-0015,nzd0216-0016,nzd0216-0017,nzd0216-0018,nzd0216-0019,nzd0216-0020
2008-04-05 21:56:10+00:00,L7,,,300.08,292.17,277.38,,276.32,233.61,225.59,266.15,245.42,256.15,240.27,212.48,,,,298.75,306.01,323.68,300.74
2008-05-23 21:55:58+00:00,L7,,,169.32,167.48,186.77,218.26,252.18,211.88,243.95,258.43,243.56,267.13,260.33,243.09,,,137.06,311.02,319.88,306.37,127.52
2008-08-27 21:55:06+00:00,L7,317.01,259.98,,,186.72,236.61,272.74,222.33,216.02,249.71,244.05,265.84,255.84,262.79,284.69,301.47,,,107.66,316.81,296.09
2008-09-12 21:54:57+00:00,L7,286.58,285.65,302.49,301.36,277.55,283.45,292.69,247.28,238.16,265.45,,,,267.86,292.93,300.59,297.60,307.73,305.57,323.29,289.37
2008-10-14 21:54:42+00:00,L7,293.06,290.77,302.87,300.96,290.23,289.01,284.48,270.86,,,,276.75,273.66,263.67,285.12,300.79,300.42,305.04,313.86,321.68,306.43
2008-12-25 21:50:34+00:00,L5,,,,,,,,,,,,,,289.51,296.36,309.47,312.42,314.10,315.94,325.62,318.12
2009-03-23 21:56:15+00:00,L7,296.46,286.71,306.42,308.38,,,294.23,291.77,243.08,271.87,253.81,279.81,277.46,281.02,294.98,312.62,312.72,305.74,,,320.18
2009-04-08 21:56:20+00:00,L7,125.13,128.71,129.94,146.07,161.94,,188.54,184.06,209.76,217.87,,,199.28,136.47,,,,,252.22,,
2009-09-15 21:56:11+00:00,L7,328.52,293.02,307.57,305.18,293.32,291.57,299.40,265.41,271.90,285.22,276.26,,,,309.03,315.85,323.08,324.72,321.45,300.58,266.86
2009-12-12 21:56:37+00:00,L5,330.21,330.64,325.12,313.29,310.46,312.59,299.60,306.44,290.28,297.98,307.53,294.20,288.95,294.69,304.51,309.41,320.08,325.15,330.85,324.76,314.42
2010-01-05 21:57:24+00:00,L7,365.14,,,346.93,326.78,332.92,309.17,292.48,312.64,312.63,320.40,344.89,356.39,294.84,336.62,,,,361.38,355.00,349.81
2010-01-13 21:56:49+00:00,L5,330.77,328.83,318.04,308.98,300.74,294.75,284.66,282.83,279.43,282.71,283.44,281.96,263.48,235.86,268.27,300.36,308.41,318.02,324.25,327.27,308.08
2010-01-29 21:56:53+00:00,L5,304.64,303.98,304.45,300.14,296.41,289.37,283.31,277.48,278.05,279.82,279.05,271.63,258.48,266.68,282.38,297.32,296.23,303.23,312.84,317.94,307.70
2010-04-11 21:58:15+00:00,L7,,,353.78,345.86,343.66,337.23,330.46,324.62,320.41,,247.65,314.74,319.01,310.38,,,322.19,326.52,347.18,351.52,345.88
2010-05-13 21:58:09+00:00,L7,284.27,263.92,168.57,169.32,,,,217.50,227.26,256.57,238.00,271.00,256.01,246.88,274.22,294.53,295.00,297.51,298.83,,127.61
2010-05-29 21:58:09+00:00,L7,279.68,158.27,168.01,169.19,179.39,,,,218.08,255.42,236.10,261.50,271.02,255.35,284.36,308.56,311.64,303.07,306.53,301.31,
2010-06-30 21:58:13+00:00,L7,145.03,149.47,156.29,155.31,184.73,217.54,229.10,208.99,214.26,246.21,235.50,,,,,291.50,306.44,296.02,295.66,,122.31
2010-08-01 21:58:15+00:00,L7,368.61,374.16,377.09,376.56,359.15,,324.42,240.29,218.61,,,,,356.97,350.29,342.63,347.16,354.20,366.49,365.16,359.91
2010-10-04 21:58:17+00:00,L7,,,,,,298.53,282.47,283.73,296.41,279.72,328.63,324.55,272.10,282.56,292.93,309.62,,,,319.98,304.06
2010-11-05 21:58:37+00:00,L7,293.08,292.32,297.93,296.02,290.07,292.31,290.49,284.89,277.38,279.68,278.36,269.10,,,,296.67,299.25,302.96,308.02,312.30,297.31
2010-11-21 21:58:50+00:00,L7,,,,,,,,286.76,265.08,272.36,273.21,271.68,248.95,265.84,286.22,297.31,299.36,303.41,310.67,,
2010-12-22 22:02:05+00:00,L5,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:55:58+00:00,L5,344.10,340.65,334.29,328.56,327.58,319.22,330.35,319.88,322.82,317.14,314.05,301.97,316.76,326.35,326.04,328.52,330.93,326.39,336.37,334.75,332.17
2011-02-17 21:56:00+00:00,L5,323.79,322.40,329.77,318.22,321.24,314.35,310.25,297.30,300.09,296.35,290.36,299.60,275.89,306.51,313.34,323.97,328.97,336.77,341.77,338.43,329.30
2011-02-25 21:59:32+00:00,L7,349.82,355.26,352.98,333.81,,,,364.88,352.95,332.76,338.38,342.08,366.00,362.55,359.31,366.44,375.19,382.87,,,
2011-03-13 21:59:35+00:00,L7,,,,,,,,,377.63,349.57,378.29,,,,,279.32,389.63,410.19,400.55,378.86,365.03
2011-03-21 21:55:52+00:00,L5,284.38,284.13,294.70,283.66,267.19,276.35,274.70,249.44,245.01,260.03,255.17,267.90,263.00,271.90,283.16,296.36,297.10,299.63,307.15,311.53,292.88
2011-08-11 22:05:37+00:00,L7,,,,,,,,,,,,,,,,297.37,295.33,300.60,302.86,,
2011-08-20 21:59:26+00:00,L7,354.44,367.12,361.46,,,228.88,342.20,334.37,224.47,265.09,350.00,362.89,365.84,262.46,293.07,304.22,313.35,,,185.59,295.97
2011-09-04 22:00:51+00:00,L5,,,,,,,449.96,642.35,,,,,,,,,,,,,
2011-09-05 21:59:22+00:00,L7,,,,389.56,404.34,404.47,401.88,380.39,349.58,,374.06,356.81,370.00,296.84,,,,395.06,393.33,328.30,377.37
2012-01-11 22:00:03+00:00,L7,302.87,300.26,309.66,309.54,300.36,,,,277.84,279.07,280.09,278.70,276.51,270.16,293.03,304.52,304.60,309.18,313.78,,
2012-03-15 22:00:09+00:00,L7,385.00,387.55,376.11,381.78,398.85,397.46,,,,263.51,347.05,332.26,257.15,312.09,359.70,364.99,359.87,361.86,378.58,384.66,380.11
2012-04-16 22:00:05+00:00,L7,341.70,348.81,350.02,342.76,341.61,335.57,332.08,322.99,,,245.66,318.74,314.36,278.35,290.14,303.69,315.20,306.12,327.18,337.55,333.71
2012-05-02 22:00:31+00:00,L7,269.96,342.64,356.87,358.12,344.05,,274.68,217.96,218.15,260.54,244.11,313.91,303.76,,,306.88,310.66,303.97,328.57,329.34,327.67
2012-06-19 22:00:29+00:00,L7,,,,,219.80,,257.93,223.74,233.69,252.11,237.79,254.65,250.11,,,,285.62,282.80,294.13,,99.19
2012-07-05 22:00:41+00:00,L7,241.30,153.26,162.60,162.22,182.87,,237.01,,,246.98,227.10,246.86,241.26,211.38,,281.47,290.24,295.54,295.97,,
2012-08-22 22:01:14+00:00,L7,342.97,,,172.40,250.80,232.75,280.54,228.75,219.77,251.97,242.42,265.78,263.29,262.87,286.19,290.25,,73.76,333.90,321.41,303.70
2012-09-23 22:01:33+00:00,L7,392.45,,,,400.59,390.47,362.17,374.89,359.14,339.00,358.29,372.17,393.23,390.66,392.02,389.43,,,400.32,371.77,375.62
2012-10-25 22:01:51+00:00,L7,305.42,296.81,,,,302.65,291.85,284.63,274.00,283.96,281.70,280.75,281.92,251.45,287.25,311.69,,,,329.07,317.92
2012-12-28 22:02:11+00:00,L7,,,309.95,309.56,308.64,304.61,295.55,291.33,287.26,286.78,287.14,287.26,281.90,,,,310.81,318.84,320.86,322.64,311.23
2013-03-25 22:08:15+00:00,L7,,,,,,,,246.92,271.69,273.12,261.25,,,,,,,,,,130.70
2013-04-10 22:08:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,
2013-04-27 22:07:47+00:00,L8,268.83,270.36,281.16,169.49,199.88,233.83,260.00,217.42,213.64,250.44,241.47,258.52,250.14,233.59,278.31,295.57,295.16,299.86,302.12,308.69,289.37
2013-06-21 22:14:07+00:00,L8,,,,,,,,,,,,,,,,,,588.89,526.00,543.82,318.72
2013-07-08 22:01:27+00:00,L7,262.87,160.37,156.51,164.04,191.22,,238.83,,,228.37,224.06,259.24,242.53,223.57,262.71,286.73,299.71,296.93,296.57,,
2013-07-15 22:07:35+00:00,L7,,,,139.21,120.94,,,,,,,,,,231.38,,278.32,265.65,275.26,,
2013-09-02 22:08:04+00:00,L8,324.83,324.26,326.88,328.44,331.70,306.99,307.94,244.08,227.63,271.20,321.03,314.20,314.12,310.88,324.64,329.71,346.40,352.27,353.04,341.64,335.91
2013-10-27 22:13:55+00:00,L8,,,,,,,,,561.52,,442.84,461.73,504.30,514.34,,137.80,119.70,,,,
2013-11-05 22:07:46+00:00,L8,285.54,287.54,302.60,305.52,294.85,286.24,273.52,275.04,280.12,277.63,281.21,275.75,255.90,263.78,284.90,291.73,298.14,303.90,311.32,308.94,295.42
2013-11-13 22:02:12+00:00,L7,352.78,340.58,333.30,314.19,326.39,330.04,307.16,302.84,324.07,330.69,,,,314.26,327.16,323.72,329.14,343.72,346.02,340.11,340.60
2013-11-21 22:07:37+00:00,L8,330.79,318.85,315.76,311.33,314.21,302.30,298.86,294.88,299.67,307.33,302.38,303.73,310.76,295.18,302.69,313.12,310.63,318.10,325.43,332.61,323.88
2013-12-15 22:02:21+00:00,L7,,,,302.35,298.55,297.12,294.56,294.07,283.67,296.53,300.93,298.63,278.70,,,,301.22,308.50,317.70,322.29,315.70
2014-01-16 22:02:38+00:00,L7,,,,,,,,297.26,289.30,293.26,289.59,282.62,276.32,284.56,296.79,,,,322.07,328.92,326.51
2014-01-24 22:07:09+00:00,L8,370.05,374.54,366.69,359.27,350.99,356.41,340.00,348.47,352.73,340.34,347.96,364.71,368.88,358.41,360.26,352.79,353.09,356.19,363.69,369.38,370.99
2014-01-31 22:13:16+00:00,L8,,,,,,,,,,,,,,,,,,,,,
2014-02-01 22:02:54+00:00,L7,296.04,292.46,304.80,303.06,289.57,284.11,275.95,266.13,,,278.33,271.57,272.93,254.52,285.00,297.35,298.16,300.99,308.29,316.62,308.58
2014-02-09 22:06:57+00:00,L8,353.07,354.22,348.03,331.08,330.85,322.27,324.30,326.72,330.91,324.25,324.83,330.81,329.04,328.10,340.02,337.52,341.05,339.32,342.86,342.52,344.15
2014-02-16 22:13:02+00:00,L8,299.97,288.66,306.72,302.98,292.98,290.95,287.90,278.35,271.15,284.86,282.29,272.86,263.24,274.03,296.50,304.77,302.73,308.11,317.11,325.66,310.30
2014-02-17 22:02:44+00:00,L7,,,,310.81,309.04,302.51,298.94,297.42,297.19,300.94,295.76,290.79,283.00,290.31,302.34,,,320.21,328.30,330.29,322.16
2014-03-04 22:12:46+00:00,L8,446.87,482.40,611.10,605.11,629.13,,251.21,271.99,340.22,,643.09,540.78,535.28,450.45,,,378.02,351.23,,,
2014-03-05 22:02:49+00:00,L7,,349.77,342.86,324.86,321.42,306.66,313.29,314.93,306.14,307.58,318.03,324.81,,,,319.44,326.66,354.45,352.54,342.97,332.62
2014-03-20 22:12:37+00:00,L8,317.10,327.34,326.09,317.03,307.41,309.91,310.22,297.70,286.49,290.80,296.48,309.48,272.85,289.09,303.32,314.69,323.37,326.91,335.80,326.69,314.32
2014-03-21 22:02:56+00:00,L7,333.10,335.43,337.32,331.32,313.58,316.04,309.09,305.57,302.87,,,,,274.46,305.34,322.09,337.55,351.57,351.54,338.41,332.72
2014-03-29 22:06:15+00:00,L8,,291.04,304.74,298.72,282.99,286.48,286.65,253.72,246.47,275.05,263.22,275.72,266.51,255.61,288.92,304.19,301.31,308.46,320.57,320.66,308.10
2014-04-05 22:12:22+00:00,L8,343.36,345.51,342.91,329.80,330.12,325.37,319.13,300.55,231.91,272.71,320.85,312.93,309.94,283.94,299.50,311.98,325.03,338.60,344.56,350.79,340.98
2014-04-06 22:03:00+00:00,L7,351.31,359.11,363.32,365.91,345.65,338.44,335.86,,,,342.51,350.03,355.64,328.49,320.67,343.86,363.48,376.13,383.19,370.76,365.01
2014-04-21 22:12:06+00:00,L8,414.92,411.78,545.94,562.46,578.92,,593.51,637.22,452.20,,592.62,611.10,618.98,453.14,,,565.98,490.37,359.06,,
2014-04-22 22:03:12+00:00,L7,372.72,391.08,398.16,377.98,,,340.84,234.34,227.85,,341.95,365.50,336.03,278.63,326.34,354.92,382.88,381.22,,140.94,350.26
