dates,nzd0216-0000,nzd0216-0001,nzd0216-0002,nzd0216-0003,nzd0216-0004,nzd0216-0005,nzd0216-0006,nzd0216-0007,nzd0216-0008,nzd0216-0009,nzd0216-0010,nzd0216-0011,nzd0216-0012,nzd0216-0013,nzd0216-0014,nzd0216-0015,nzd0216-0016,nzd0216-0017,nzd0216-0018,nzd0216-0019,nzd0216-0020,satname
2005-08-03 21:55:25+00:00,302.82,,,,208.52,,259.73,242.09,,,,283.24,280.39,262.91,284.58,309.66,318.43,333.46,323.75,322.91,,L7
2005-08-19 21:55:20+00:00,,315.36,338.00,,236.68,255.68,309.25,266.57,258.45,277.83,277.08,300.36,318.25,,,,333.32,356.17,337.27,333.32,328.78,L7
2005-10-22 21:55:15+00:00,,,338.63,309.10,332.80,337.02,305.64,311.56,316.67,300.92,321.61,328.94,324.26,,,,,370.56,370.02,363.43,347.59,L7
2005-10-30 21:54:03+00:00,318.57,342.00,349.71,339.54,329.31,323.15,320.76,318.89,291.54,294.36,299.17,301.33,289.43,283.21,307.96,330.62,346.54,361.98,357.66,350.42,344.11,L5
2005-11-15 21:54:26+00:00,,,,,,,,,,,,,,,,,340.34,363.73,354.50,346.25,350.10,L5
2006-01-10 21:55:52+00:00,,,325.81,331.33,332.26,321.11,306.69,310.46,314.10,327.99,330.83,315.40,294.27,,,,,343.07,345.12,346.77,330.34,L7
2006-02-03 21:56:19+00:00,354.78,356.28,342.87,346.20,355.45,353.57,,337.37,339.02,343.08,331.25,355.16,,322.84,341.70,350.13,357.37,,,,,L5
2006-02-19 21:56:39+00:00,357.21,356.08,341.76,339.90,343.62,348.53,,354.76,349.21,336.64,339.25,354.40,,344.13,332.27,326.57,346.28,369.47,380.06,386.68,,L5
2006-03-31 21:56:06+00:00,315.65,317.04,346.29,,,,306.99,,,287.95,274.62,301.08,311.80,287.58,313.10,324.53,328.82,350.54,,,327.75,L7
2006-04-16 21:56:02+00:00,320.12,344.35,343.31,331.97,,,,,,275.94,263.94,289.18,298.95,306.63,305.30,325.72,340.37,349.03,,,,L7
2006-05-18 21:56:06+00:00,309.14,144.56,,,175.69,,336.95,348.30,346.07,250.18,230.44,,,,,300.06,298.39,313.51,,,,L7
2006-05-26 21:58:18+00:00,,,,,,,,,,,,,,,,,,,418.16,,,L5
2006-06-27 21:58:48+00:00,295.26,182.54,,,212.91,,,,,272.53,257.05,300.43,310.11,261.49,294.19,319.13,328.58,340.05,324.05,,,L5
2006-07-13 21:59:02+00:00,292.56,174.78,,,205.01,,,,,265.79,252.74,276.19,283.72,243.95,265.16,309.38,317.08,319.13,318.27,,,L5
2006-07-21 21:55:45+00:00,262.34,155.27,,,186.85,,,,,253.08,238.81,262.85,261.04,248.25,,292.69,300.24,297.81,299.80,,,L7
2006-11-02 22:00:20+00:00,342.42,345.32,343.95,324.31,,321.26,306.06,301.01,294.07,306.89,302.06,297.99,293.68,313.48,323.16,326.51,326.00,325.82,319.97,,,L5
2006-12-28 21:56:14+00:00,368.29,371.78,,,,,,322.09,333.01,312.22,,,,296.46,335.91,365.28,,362.14,367.79,370.61,371.18,L7
2007-02-14 21:56:27+00:00,349.74,339.60,,,,312.58,312.54,320.17,329.23,320.79,308.79,288.78,299.54,298.86,306.78,327.14,330.62,,,,355.04,L7
2007-03-02 21:56:31+00:00,337.58,335.20,359.33,343.21,,315.44,323.81,320.44,314.50,312.79,,,,299.71,322.63,339.16,338.77,361.47,360.14,353.77,353.85,L7
2007-04-19 21:56:31+00:00,329.02,315.28,346.82,332.23,,,,,,287.25,273.67,304.86,309.05,272.77,310.14,323.94,323.64,347.68,338.82,,,L7
2007-07-24 21:56:11+00:00,331.21,,,,174.70,,,,,,,,302.48,294.31,281.05,322.56,329.73,345.96,354.19,353.83,,L7
2007-09-25 22:05:12+00:00,,,,,,,,,,256.73,249.80,268.02,,,,,,,,,305.09,L5
2007-09-26 21:55:47+00:00,321.90,323.75,,,,331.19,331.51,314.38,299.47,296.84,299.41,309.14,322.78,325.18,,337.01,,,,350.82,343.01,L7
2007-10-12 21:55:47+00:00,325.63,329.00,352.13,345.25,331.82,325.94,323.81,312.79,303.75,294.34,298.88,296.38,,,,334.20,338.25,356.56,347.87,342.53,334.25,L7
2007-10-28 21:55:58+00:00,,,,344.66,332.76,322.86,315.41,310.70,304.85,298.87,306.49,307.27,313.42,,,336.62,335.80,358.92,352.67,346.68,342.51,L7
2007-12-31 21:56:23+00:00,,,371.01,378.55,,,,350.77,,,,,,361.07,,364.59,,395.93,,,,L7
2008-02-01 21:56:21+00:00,,,,,324.43,321.77,316.24,311.71,316.82,314.50,322.10,319.82,315.28,,,,,353.34,369.45,376.10,359.95,L7
2008-04-05 21:56:10+00:00,,,364.88,346.17,323.67,,316.82,279.90,266.09,293.15,281.42,296.65,294.27,252.98,,,,352.75,338.41,346.82,336.74,L7
2008-05-23 21:55:58+00:00,,,,,,,264.68,226.17,256.45,266.76,254.67,279.63,277.00,255.59,,,,327.69,329.88,313.51,,L7
2008-08-27 21:55:06+00:00,319.76,263.12,,,,,275.49,225.47,218.77,251.54,246.49,268.59,259.51,265.54,287.13,303.67,,,,318.38,298.53,L7
2008-09-12 21:54:57+00:00,300.58,301.65,324.89,320.03,293.55,295.89,306.69,263.28,252.16,274.78,,,,281.86,305.37,311.79,310.04,326.40,316.77,331.29,301.81,L7
2008-10-14 21:54:42+00:00,331.31,334.48,364.07,351.96,,323.01,322.73,,,,,315.00,,301.92,319.12,331.39,334.42,356.04,344.46,343.54,340.43,L7
2008-12-25 21:50:34+00:00,,,,,,,,,,,,,,312.51,316.80,327.87,332.86,344.77,334.34,338.76,338.56,L5
2009-03-23 21:56:15+00:00,312.71,305.28,332.42,330.05,,,310.48,,259.33,282.70,268.25,296.06,299.13,297.27,309.42,325.62,327.16,327.41,,,334.62,L7
2009-04-08 21:56:20+00:00,,,,,,,,224.06,244.76,,,,,,,,,,,,,L7
2009-09-15 21:56:11+00:00,330.27,295.02,310.37,307.51,295.32,293.13,301.15,267.41,273.65,286.39,277.82,,,,310.59,317.25,324.64,327.05,322.85,301.58,,L7
2009-12-12 21:56:37+00:00,330.21,330.64,325.12,313.29,310.46,312.59,299.60,306.44,290.28,297.98,307.53,294.20,288.95,294.69,304.51,309.41,320.08,325.15,330.85,324.76,314.42,L5
2010-01-05 21:57:24+00:00,354.14,,,332.26,314.21,323.14,298.17,279.91,301.64,305.30,310.62,333.89,,283.84,326.84,,,,352.58,348.71,340.03,L7
2010-01-13 21:56:49+00:00,356.02,357.69,358.44,342.65,329.60,317.19,309.91,311.69,304.68,299.54,305.88,307.21,297.15,261.11,290.71,320.56,330.85,351.69,344.45,341.70,330.52,L5
2010-01-29 21:56:53+00:00,345.14,350.27,369.25,354.14,342.70,325.37,323.81,323.77,318.55,306.82,315.05,312.13,312.48,,318.38,329.72,332.23,357.23,345.24,341.08,343.70,L5
2010-04-11 21:58:15+00:00,,,381.38,368.86,363.37,352.56,347.71,344.33,337.66,,262.98,331.99,342.01,,,,337.52,349.52,360.98,361.38,361.21,L7
2010-05-13 21:58:09+00:00,316.27,,,,,,,254.07,259.26,277.90,266.44,303.00,298.68,278.88,302.66,320.13,323.44,340.18,324.43,,,L7
2010-05-29 21:58:09+00:00,308.18,,,,,,,,246.58,274.42,261.43,290.00,309.02,283.85,309.69,331.36,336.97,341.07,329.33,,,L7
2010-06-30 21:58:13+00:00,,,,,,,,216.13,220.51,250.38,241.06,,,,,296.50,312.00,304.35,300.66,,,L7
2010-08-01 21:58:15+00:00,357.86,361.87,359.89,362.23,346.86,,313.67,228.00,207.86,,,,,,340.73,334.03,337.60,339.87,357.89,359.02,350.35,L7
2010-10-04 21:58:17+00:00,,,,,,298.09,281.97,283.16,295.91,279.39,328.19,324.05,271.43,282.06,292.49,309.22,,,,319.69,303.62,L7
2010-11-05 21:58:37+00:00,328.83,333.18,355.13,343.69,330.93,324.09,326.24,325.75,313.13,303.51,310.14,304.85,,,,325.27,331.03,350.63,336.62,332.73,329.09,L7
2010-11-21 21:58:50+00:00,,,,,,,,323.05,296.83,293.53,301.43,303.43,291.28,297.59,314.44,322.71,327.58,345.74,336.07,,,L7
2011-01-16 21:55:58+00:00,350.10,347.51,343.89,336.56,334.44,324.55,336.35,326.74,328.82,321.14,319.38,307.97,324.76,332.35,331.37,333.32,336.26,334.39,341.17,338.18,337.50,L5
2011-02-17 21:56:00+00:00,364.54,368.97,,372.55,367.81,350.57,351.00,343.87,340.84,323.52,326.58,340.35,330.22,347.26,349.56,356.57,365.19,391.10,374.37,361.72,365.52,L5
2011-02-25 21:59:32+00:00,331.32,334.12,323.38,309.14,,,,343.74,334.45,320.43,321.94,323.58,341.33,344.05,342.87,351.64,358.75,358.20,,,,L7
2011-03-13 21:59:35+00:00,,,,,,,,,361.13,338.57,,,,,,,374.96,388.19,387.35,369.43,350.36,L7
2011-03-21 21:55:52+00:00,320.63,325.56,352.70,331.99,,,,,,,287.39,304.15,311.33,308.15,315.38,325.36,329.32,,,332.24,325.10,L5
2011-08-11 22:05:37+00:00,,,,,,,,,,,,,,,,310.37,309.77,,,,,L7
2011-08-20 21:59:26+00:00,342.19,353.12,341.86,,,,329.95,320.37,,,,350.64,349.51,250.21,282.18,294.42,302.46,,,,,L7
2011-09-05 21:59:22+00:00,,,,358.23,377.48,383.58,,353.53,326.08,,,333.31,338.67,273.34,,,,363.73,374.53,314.87,356.48,L7
2012-01-11 22:00:03+00:00,330.62,331.97,354.06,346.54,,,,,305.59,297.57,304.76,306.45,313.51,297.91,317.70,326.72,329.27,346.18,335.98,,,L7
2012-03-15 22:00:09+00:00,364.75,364.41,343.71,354.78,375.71,379.46,,,,250.01,329.05,312.01,,291.84,341.70,348.79,341.87,334.86,362.38,373.09,362.11,L7
2012-04-16 22:00:05+00:00,341.45,348.52,349.62,342.43,341.32,,331.83,322.70,,,245.44,318.49,314.03,278.10,,303.49,314.98,305.79,326.98,337.41,333.49,L7
2012-05-02 22:00:31+00:00,,340.07,353.27,355.12,341.48,,272.43,,,259.04,242.11,311.66,300.76,,,305.08,308.66,300.97,326.77,328.05,325.67,L7
2012-06-19 22:00:29+00:00,,,,,,,286.93,,,271.44,263.57,283.65,288.78,,,,311.40,321.47,317.33,,,L7
2012-07-05 22:00:41+00:00,,,,,,,267.76,,,267.48,254.43,277.61,282.26,242.13,,306.07,317.57,336.54,320.57,,,L7
2012-08-22 22:01:14+00:00,336.72,,,,,,274.29,,,247.80,236.86,259.53,254.96,256.62,,285.25,,,328.90,317.84,298.14,L7
2012-09-23 22:01:33+00:00,367.70,,,,372.30,368.47,,346.60,334.39,,,,,,370.02,,,,380.52,357.63,353.62,L7
2012-10-25 22:01:51+00:00,303.17,294.24,,,,300.65,289.60,,,282.46,279.70,278.50,278.92,249.20,285.25,309.89,,,,327.78,315.92,L7
2012-12-28 22:02:11+00:00,,,360.35,351.56,344.64,332.61,327.05,327.33,318.76,307.78,315.14,318.76,323.90,,,,338.81,360.84,346.06,340.64,339.23,L7
2013-03-25 22:08:15+00:00,,,,,,,,276.63,297.69,290.45,284.36,,,,,,,,,,,L7
2013-04-27 22:07:47+00:00,304.83,311.50,338.76,,,,296.00,258.56,,274.44,273.47,294.52,298.14,269.59,310.31,324.37,327.16,347.86,330.92,329.26,321.37,L8
2013-06-21 22:14:07+00:00,,,,,,,,,,,,,,,,,,,,,334.50,L8
2013-07-08 22:01:27+00:00,292.37,,,,,,268.33,,,248.04,250.28,288.74,281.86,253.07,288.93,310.33,325.93,336.26,320.17,,,L7
2013-09-02 22:08:04+00:00,335.58,336.55,344.08,342.77,343.99,316.55,318.69,256.37,,278.37,,324.95,,,334.20,338.31,355.96,366.60,361.64,347.78,345.47,L8
2013-11-05 22:07:46+00:00,320.29,327.25,358.20,351.85,334.56,317.13,308.27,314.75,314.87,300.80,312.10,310.50,302.23,298.53,315.79,319.53,329.03,350.23,339.12,328.80,326.31,L8
2013-11-13 22:02:12+00:00,350.03,337.44,328.90,310.52,323.25,327.60,304.41,299.70,321.32,328.86,,,,311.51,324.72,321.52,326.70,340.05,343.82,338.54,338.16,L7
2013-11-21 22:07:37+00:00,343.54,333.42,336.16,328.33,328.78,313.63,311.61,309.45,312.42,315.83,313.71,316.48,327.76,307.93,314.02,323.32,321.96,335.10,335.63,339.90,335.21,L8
2013-12-15 22:02:21+00:00,,,,334.68,326.26,318.68,318.81,321.78,307.92,312.70,322.49,322.88,311.03,,,,322.78,340.83,337.10,336.15,337.26,L7
2014-01-16 22:02:38+00:00,,,,,,,,334.40,321.80,314.93,318.48,315.12,319.65,317.06,325.68,,,,348.07,347.49,355.40,L7
2014-01-24 22:07:09+00:00,349.05,350.54,333.09,331.27,326.99,337.74,319.00,324.47,331.73,326.34,329.29,343.71,340.88,337.41,341.59,335.99,334.42,328.19,346.89,357.38,352.32,L8
2014-02-01 22:02:54+00:00,333.04,334.75,364.00,352.39,331.86,317.00,312.95,308.42,,,311.22,308.57,322.26,291.52,317.89,326.95,331.05,350.32,337.89,337.76,341.47,L7
2014-02-09 22:06:57+00:00,347.32,347.65,338.83,323.41,324.28,317.16,318.55,320.15,325.16,320.42,319.72,325.06,321.37,322.35,334.91,332.92,335.94,331.65,338.26,339.23,339.04,L8
2014-02-16 22:13:02+00:00,331.97,325.23,357.92,345.65,329.55,319.39,319.90,314.92,303.15,306.19,310.73,304.86,305.91,306.03,324.94,330.37,331.17,350.78,342.71,343.95,338.74,L8
2014-02-17 22:02:44+00:00,,,,343.48,337.04,324.29,323.44,325.42,321.69,317.27,317.54,315.29,315.67,314.81,324.12,,,352.88,347.90,344.29,343.94,L7
2014-03-04 22:12:46+00:00,,,,,,,,292.85,358.47,,,,,,,,,375.56,,,,L8
2014-03-05 22:02:49+00:00,,351.48,345.26,326.86,323.13,307.99,314.79,316.64,307.64,308.58,319.36,326.31,,,,320.64,327.99,356.45,353.74,343.83,333.95,L7
2014-03-20 22:12:37+00:00,331.35,343.63,348.89,336.03,323.70,322.58,324.47,313.99,300.74,300.30,309.15,323.73,291.85,303.34,315.99,326.09,336.04,345.91,347.20,334.83,326.99,L8
2014-03-21 22:02:56+00:00,332.35,334.57,336.12,330.32,312.72,315.37,308.34,304.71,302.12,,,,,273.71,304.67,321.49,336.88,350.57,350.94,337.98,332.05,L7
2014-03-29 22:06:15+00:00,,331.33,361.14,345.72,323.28,317.81,321.90,294.01,281.72,298.55,294.55,310.97,313.51,290.86,320.25,332.39,332.64,355.46,348.77,340.80,339.43,L8
2014-04-05 22:12:22+00:00,334.36,335.22,328.51,317.80,319.83,317.37,310.13,290.26,,266.71,312.85,303.93,297.94,274.94,291.50,304.78,317.03,326.60,337.36,345.65,332.98,L8
2014-04-06 22:03:00+00:00,336.31,341.97,339.32,345.91,328.51,325.11,320.86,,,,329.18,335.03,335.64,313.49,307.34,331.86,350.15,356.13,371.19,362.19,351.68,L7
2014-04-21 22:12:06+00:00,,,,,,,,,,,,,,,,,,,343.26,,,L8
2014-04-22 22:03:12+00:00,348.22,363.08,358.96,345.31,,,316.34,,,,320.17,341.00,303.36,254.13,304.56,335.32,361.10,348.55,,,328.48,L7
2014-04-30 22:05:46+00:00,,,354.55,329.14,307.05,286.73,296.28,261.77,261.83,291.29,282.07,312.41,316.23,282.11,304.50,323.26,318.86,329.69,322.56,316.09,306.30,L8
2014-07-03 22:05:50+00:00,,,,,,,,,,240.36,,298.26,301.23,304.51,313.98,311.03,329.32,326.31,327.22,,,L8
2014-07-27 22:03:38+00:00,,,,,,,295.77,248.82,245.55,271.04,270.85,288.63,,,,323.06,329.82,345.50,326.29,320.14,,L7
2014-08-20 22:06:06+00:00,307.93,313.85,,293.79,,,266.89,,209.38,245.27,233.87,255.06,,,278.46,289.55,290.47,,306.63,317.81,294.10,L8
2014-08-28 22:03:39+00:00,,,,353.26,333.37,319.71,321.22,258.95,247.79,279.74,266.08,292.65,313.92,295.59,,,,343.79,342.22,334.43,324.20,L7
2014-09-28 22:12:20+00:00,,,,,,,,,,,,,,,,,,,340.09,338.81,337.44,L8
2014-09-29 22:03:52+00:00,347.05,351.07,340.08,338.11,296.40,321.04,306.82,289.07,274.93,283.72,299.64,,,,328.86,326.81,318.31,307.08,331.16,338.24,333.81,L7
2014-10-30 22:12:22+00:00,,,,,,,,,,,,,,,,343.76,,,332.79,,,L8
2014-10-31 22:04:11+00:00,,,,330.20,338.70,,281.58,293.70,305.53,307.26,318.70,320.82,,,,,,322.92,335.04,333.65,328.92,L7
2014-11-08 22:06:16+00:00,,,364.81,353.72,348.51,337.60,331.59,324.50,317.43,309.42,322.60,316.36,312.86,314.30,329.69,340.63,336.21,357.51,346.28,346.26,344.50,L8
2014-12-02 22:04:24+00:00,349.53,349.66,331.64,314.75,339.38,330.93,313.09,323.10,321.85,,,,319.41,297.91,309.85,327.65,337.45,336.76,350.52,341.76,345.35,L7
2014-12-18 22:04:33+00:00,,,,320.65,336.11,336.61,311.40,310.14,295.10,303.83,328.65,329.72,292.28,296.19,,,,339.58,336.16,333.63,331.05,L7
2015-01-03 22:04:34+00:00,,,359.84,345.83,348.92,347.94,334.56,322.94,309.16,310.51,326.66,325.30,,,,336.15,341.58,359.30,350.46,348.54,343.58,L7
2015-02-04 22:04:43+00:00,323.57,319.60,352.73,345.37,328.62,320.98,308.86,308.40,287.16,,,,298.18,300.18,313.56,325.17,327.12,349.06,338.33,340.40,331.06,L7
2015-02-12 22:05:51+00:00,339.21,332.29,324.95,326.82,331.61,332.89,333.23,317.17,310.48,309.73,321.18,326.14,306.40,287.52,312.77,327.32,337.34,339.77,347.92,349.47,332.02,L8
2015-02-28 22:05:48+00:00,319.99,327.99,331.39,329.60,332.44,329.52,330.51,326.17,319.70,317.34,311.34,307.73,303.07,280.71,313.55,332.14,342.63,344.35,355.06,351.31,336.65,L8
2015-03-07 22:11:54+00:00,,,,,,,,,,,,,,,307.84,319.52,320.46,338.87,334.80,331.85,326.19,L8
2015-03-23 22:11:45+00:00,,,,,,,,,281.76,285.89,284.62,293.75,303.03,288.05,317.35,318.71,304.63,334.20,342.83,345.18,334.84,L8
2015-04-01 22:05:25+00:00,334.71,320.37,344.29,333.27,323.39,317.67,293.50,,242.36,238.19,,,,,,282.23,275.03,,,302.98,,L8
2015-04-25 22:05:18+00:00,354.99,353.91,351.75,366.95,,,,334.18,,253.39,311.66,,,,355.13,,359.50,358.30,370.03,,,L7
