dates,nzd0216-0000,nzd0216-0001,nzd0216-0002,nzd0216-0003,nzd0216-0004,nzd0216-0005,nzd0216-0006,nzd0216-0007,nzd0216-0008,nzd0216-0009,nzd0216-0010,nzd0216-0011,nzd0216-0012,nzd0216-0013,nzd0216-0014,nzd0216-0015,nzd0216-0016,nzd0216-0017,nzd0216-0018,nzd0216-0019,nzd0216-0020,satname
2003-04-24 21:54:46+00:00,346.08,344.74,350.74,339.89,337.88,321.50,322.73,257.11,254.73,317.49,319.10,318.08,321.42,304.47,334.59,336.53,336.12,339.85,347.91,358.12,352.98,L7
2003-07-21 21:42:33+00:00,347.02,352.77,347.68,339.77,344.61,,323.71,193.64,204.76,339.03,344.33,323.18,320.97,312.88,342.29,343.67,340.98,343.45,358.61,370.09,362.36,L5
2003-08-06 21:42:51+00:00,334.79,352.77,347.68,339.77,344.61,,323.71,189.73,204.14,339.03,344.33,323.18,320.97,312.88,342.29,343.67,340.98,343.45,358.61,370.09,362.36,L5
2003-10-25 21:44:04+00:00,325.15,358.11,376.05,360.83,341.80,327.94,327.82,228.03,238.98,298.90,308.10,315.17,310.10,311.50,325.70,337.58,342.12,364.11,365.12,363.14,340.85,L5
2003-12-04 21:54:43+00:00,325.15,358.11,376.05,339.67,327.84,327.94,327.82,246.12,254.85,300.90,309.36,314.70,307.54,306.63,319.24,328.61,341.09,361.07,362.38,363.14,340.85,L7
2004-01-05 21:54:57+00:00,330.96,354.28,365.64,340.59,328.09,327.94,327.82,246.12,265.17,303.49,309.56,312.56,308.15,305.31,317.08,327.48,341.07,358.71,358.32,357.58,340.85,L7
2004-03-09 21:55:15+00:00,350.98,354.28,363.77,341.46,327.71,324.34,323.12,309.72,302.71,304.14,305.63,309.23,310.33,301.17,313.31,327.48,340.14,356.89,349.98,344.91,340.20,L7
2004-03-17 21:45:08+00:00,343.32,354.28,357.57,338.57,324.04,316.74,315.08,298.96,302.71,297.31,297.91,305.93,310.05,297.89,312.42,325.62,336.51,351.86,346.54,342.48,334.69,L5
2004-03-25 21:55:18+00:00,344.06,350.35,354.67,337.02,324.83,319.62,318.36,298.96,302.27,290.52,297.91,305.93,310.05,302.33,315.68,326.06,333.25,346.35,342.99,343.82,338.95,L7
2004-04-18 21:45:49+00:00,342.01,345.12,353.47,337.02,324.83,309.42,319.12,292.70,295.09,289.59,295.34,305.70,311.07,300.23,314.91,326.68,333.14,346.68,342.02,341.57,336.79,L5
2004-05-04 21:46:16+00:00,333.80,334.69,348.95,332.26,321.43,296.35,308.46,279.72,287.66,286.32,289.60,302.81,308.73,294.53,311.88,324.36,331.16,343.67,338.97,338.08,335.77,L5
2004-05-12 21:55:13+00:00,333.80,334.69,350.45,332.50,321.43,296.35,293.45,279.72,275.38,279.81,281.10,292.98,308.73,287.56,311.88,324.36,329.73,340.95,337.79,338.08,335.77,L7
2004-07-07 21:48:09+00:00,330.15,329.44,349.50,333.51,321.57,296.35,282.82,274.55,254.15,266.63,260.94,277.83,309.99,272.90,313.60,315.02,319.94,336.84,327.05,336.40,335.77,L5
2004-07-23 21:48:33+00:00,330.15,329.44,349.50,333.51,321.57,296.35,274.16,274.55,247.61,263.12,255.39,272.91,309.99,270.17,313.60,309.64,316.06,329.65,324.05,336.40,335.77,L5
2004-07-31 21:54:51+00:00,328.58,323.19,349.50,333.51,321.57,289.46,274.16,271.38,247.61,263.12,255.39,272.91,308.04,271.40,311.89,310.86,317.98,329.65,325.11,334.72,335.77,L7
2004-08-08 21:48:50+00:00,328.58,323.19,349.50,333.51,321.57,289.46,264.83,271.38,239.44,258.89,252.06,269.25,295.21,271.40,311.89,310.62,315.64,322.93,321.53,330.40,327.03,L5
2004-08-24 21:49:18+00:00,328.84,324.10,344.13,330.96,321.57,289.46,264.34,271.38,235.26,257.19,249.38,267.05,286.78,268.56,311.89,308.38,312.75,319.96,321.42,331.86,328.75,L5
2004-09-09 21:49:43+00:00,328.84,324.10,340.95,327.68,330.52,283.20,266.25,258.86,231.08,253.81,245.03,269.02,281.03,273.07,315.34,310.15,312.44,315.46,320.75,332.07,330.58,L5
2004-09-25 21:50:07+00:00,324.22,317.16,338.39,327.70,324.49,271.86,259.96,262.24,228.78,254.52,245.90,268.55,278.62,266.62,311.77,307.66,312.11,315.10,320.59,328.85,325.46,L5
2004-10-11 21:50:27+00:00,321.41,314.93,335.60,327.44,321.73,279.86,264.46,266.08,234.12,258.04,249.57,270.13,279.01,268.88,310.42,308.22,312.68,317.25,322.43,329.77,325.55,L5
2004-10-19 21:54:43+00:00,316.82,308.35,332.63,327.44,321.73,282.67,258.05,265.77,231.33,255.16,245.92,266.31,273.70,266.56,316.59,309.61,313.71,319.37,326.26,333.46,329.59,L7
2004-10-27 21:50:47+00:00,316.82,308.35,332.63,327.44,324.65,290.16,264.48,274.61,238.38,258.75,250.48,269.42,277.63,269.51,315.63,310.04,315.02,322.53,327.59,333.39,329.38,L5
2005-02-08 21:55:35+00:00,317.93,310.76,332.02,331.41,326.04,310.97,305.83,282.46,263.86,278.08,271.58,290.28,281.86,286.54,319.64,318.90,323.42,335.64,342.76,340.82,336.01,L7
2005-02-16 21:52:37+00:00,324.01,318.71,334.12,335.41,327.54,315.41,308.71,292.87,263.86,285.99,278.09,295.52,284.85,292.35,322.47,322.43,328.13,339.69,346.48,345.31,338.73,L5
2005-02-24 21:55:41+00:00,322.84,318.26,341.63,340.60,327.72,315.41,318.47,294.72,284.17,293.63,287.40,302.45,294.92,299.25,321.85,327.44,334.21,347.00,349.84,345.77,338.92,L7
2005-03-04 21:52:52+00:00,322.39,318.75,336.68,336.50,325.62,312.68,314.99,296.10,289.33,296.86,290.86,302.94,294.60,298.67,319.18,326.71,333.96,344.35,348.99,346.90,339.27,L5
2005-04-13 21:55:36+00:00,324.29,317.58,334.97,334.35,316.76,299.93,306.44,298.39,284.88,306.75,302.93,306.03,302.80,298.22,317.76,328.47,335.21,347.55,350.10,350.43,342.39,L7
2005-04-21 21:53:10+00:00,321.80,316.69,331.39,334.35,304.26,291.14,301.05,291.14,277.52,301.00,296.85,302.20,299.53,292.40,309.84,323.71,330.37,341.22,341.41,345.29,335.93,L5
2005-05-31 21:55:35+00:00,321.80,316.69,331.39,334.35,299.40,285.34,295.71,285.60,271.44,302.98,284.25,303.14,298.41,291.79,309.83,317.36,323.38,339.60,334.56,347.77,337.48,L7
2005-06-08 21:53:33+00:00,315.71,316.69,331.39,334.35,287.62,279.67,288.67,278.81,267.32,295.92,279.62,299.08,297.06,285.17,304.76,317.36,323.48,338.11,332.35,347.77,337.48,L5
2005-08-03 21:55:25+00:00,314.10,316.69,331.39,334.35,277.73,279.67,283.85,273.56,267.32,295.92,279.62,296.82,294.68,282.39,302.24,316.39,322.92,337.53,331.40,343.63,337.48,L7
2005-08-19 21:55:20+00:00,305.81,306.49,325.66,323.59,255.98,257.98,281.54,263.86,265.84,285.12,269.90,291.63,295.20,272.41,293.35,309.12,318.13,332.86,325.12,335.53,330.00,L7
2005-10-22 21:55:15+00:00,291.00,315.36,338.31,309.10,248.72,281.35,283.78,266.26,275.32,279.80,266.62,297.82,303.31,254.21,279.46,289.75,314.10,347.35,328.45,339.89,338.18,L7
2005-10-30 21:54:03+00:00,300.19,328.68,342.11,324.32,264.84,291.80,291.18,276.79,279.38,283.44,273.13,298.53,300.53,263.87,288.96,303.37,320.59,350.28,333.31,342.52,340.16,L5
2005-11-15 21:54:26+00:00,300.19,328.68,342.11,324.32,264.84,291.80,291.18,276.79,279.38,283.44,273.13,298.53,300.53,263.87,288.96,303.37,323.88,352.52,336.34,343.27,342.64,L5
2006-01-10 21:55:52+00:00,310.69,328.68,338.04,326.66,287.91,309.24,300.41,289.91,295.19,300.27,307.17,305.85,301.32,273.06,296.27,320.14,334.66,354.83,348.05,343.85,340.18,L7
2006-02-03 21:56:19+00:00,336.67,337.88,339.00,331.54,317.30,318.11,310.58,308.97,303.96,308.84,311.99,320.24,306.55,303.02,324.83,340.38,344.39,359.10,352.91,348.04,340.18,L5
2006-02-19 21:56:39+00:00,343.52,351.45,339.76,333.21,338.69,336.68,311.03,326.61,322.11,320.60,324.42,331.05,302.65,316.73,327.31,335.77,347.63,361.76,361.47,358.71,343.04,L5
2006-03-31 21:56:06+00:00,336.55,342.85,340.84,333.21,338.69,336.68,310.02,326.61,322.11,315.16,316.12,326.05,304.94,309.44,323.76,332.96,343.87,359.89,361.47,358.71,339.98,L7
2006-04-16 21:56:02+00:00,333.27,343.15,341.20,333.01,338.69,336.68,310.02,326.61,322.11,309.55,308.67,320.78,303.74,308.88,320.07,331.51,343.29,358.34,361.47,358.71,339.98,L7
2006-05-18 21:56:06+00:00,331.38,303.66,340.01,337.35,301.75,341.07,316.88,337.72,337.10,303.63,295.06,323.04,301.67,315.29,323.09,325.40,334.25,345.12,362.59,366.72,329.04,L7
2006-05-26 21:58:18+00:00,331.38,303.66,340.01,337.35,301.75,341.07,316.88,337.72,337.10,303.63,295.06,323.04,301.67,315.29,323.09,325.40,334.25,345.12,381.11,366.72,329.04,L5
2006-06-27 21:58:48+00:00,325.36,283.47,340.01,337.35,283.99,341.07,316.88,337.72,337.10,299.19,289.63,319.27,303.78,304.53,317.31,324.36,333.30,344.28,366.85,366.72,329.04,L5
2006-07-13 21:59:02+00:00,320.67,267.95,343.56,339.36,258.54,351.05,321.97,346.81,344.77,290.30,278.47,312.74,301.14,294.44,308.62,322.22,330.98,340.29,360.13,386.68,327.75,L5
2006-07-21 21:55:45+00:00,313.38,253.86,343.56,339.36,246.59,351.05,321.97,346.81,344.77,285.65,273.51,305.61,293.12,287.84,308.62,318.53,327.14,334.22,348.07,386.68,327.75,L7
2006-11-02 22:00:20+00:00,300.34,200.49,343.95,324.31,195.12,321.26,321.50,324.65,320.07,269.69,256.22,284.37,287.14,266.79,294.17,309.55,314.06,319.26,336.05,,,L5
2006-12-28 21:56:14+00:00,316.40,261.79,343.95,324.31,195.93,321.26,306.06,311.55,313.54,284.50,264.54,279.01,279.48,275.54,308.08,323.46,314.44,326.23,326.46,370.61,371.18,L7
2007-02-14 21:56:27+00:00,353.48,352.23,343.95,324.31,,316.92,309.30,314.42,318.77,313.30,305.43,293.38,296.61,302.93,321.95,339.64,328.31,343.98,343.88,370.61,363.11,L7
2007-03-02 21:56:31+00:00,349.51,347.98,351.64,333.76,,316.43,314.14,315.93,317.70,313.17,305.43,293.38,296.61,302.13,322.12,339.52,331.80,349.81,349.30,362.19,360.02,L7
2007-04-19 21:56:31+00:00,345.41,341.44,350.03,333.25,,316.43,314.14,315.93,317.70,307.99,294.84,297.21,300.76,296.26,319.72,336.41,329.76,349.28,346.68,362.19,360.02,L7
2007-07-24 21:56:11+00:00,336.89,330.03,353.07,337.72,174.70,314.01,318.18,320.31,321.87,306.94,291.23,296.82,303.69,291.41,305.15,328.20,330.69,351.70,351.05,353.80,354.45,L7
2007-09-25 22:05:12+00:00,330.12,315.28,346.82,332.23,174.70,,,,,271.99,261.74,286.44,305.76,283.54,295.59,323.25,326.69,346.82,346.50,353.83,305.09,L5
2007-09-26 21:55:47+00:00,327.38,319.51,346.82,332.23,174.70,331.19,331.51,314.38,299.47,280.27,274.29,294.01,311.44,297.42,295.59,327.84,326.69,346.82,346.50,352.32,324.05,L7
2007-10-12 21:55:47+00:00,326.94,322.68,349.48,338.74,253.26,328.56,327.66,313.59,301.61,283.79,280.44,294.60,311.44,297.42,295.59,329.43,330.54,350.07,346.96,349.06,327.45,L7
2007-10-28 21:55:58+00:00,326.25,326.38,352.13,344.96,279.76,326.66,323.58,312.62,302.69,286.69,288.64,295.20,312.89,309.75,281.05,332.60,334.59,353.81,351.58,348.46,331.21,L7
2007-12-31 21:56:23+00:00,326.25,326.38,361.57,356.15,279.76,326.66,323.58,322.16,302.69,286.69,288.64,295.20,312.89,326.85,281.05,339.00,334.59,364.34,351.58,348.46,331.21,L7
2008-02-01 21:56:21+00:00,323.76,326.38,361.57,356.15,329.67,325.44,321.74,320.07,306.22,292.26,295.34,300.13,317.16,343.12,,343.11,337.02,366.19,356.66,354.03,336.96,L7
2008-04-05 21:56:10+00:00,325.63,329.00,362.67,353.66,328.17,323.52,318.07,313.17,297.88,300.22,302.22,305.03,307.66,307.02,,345.14,337.02,363.50,352.10,353.03,343.36,L7
2008-05-23 21:55:58+00:00,,,367.94,362.36,324.05,321.77,299.25,292.14,279.79,291.47,286.06,298.70,295.52,289.88,,364.59,,357.43,345.91,345.48,348.35,L7
2008-08-27 21:55:06+00:00,319.76,263.12,364.88,346.17,323.67,,285.66,243.85,247.10,270.48,260.86,281.62,276.93,258.04,287.13,303.67,,340.22,334.14,326.24,317.63,L7
2008-09-12 21:54:57+00:00,310.17,282.38,344.88,333.10,308.61,295.89,290.92,248.70,248.37,271.56,260.86,281.62,276.93,263.99,296.25,307.73,310.04,335.61,328.35,327.50,312.36,L7
2008-10-14 21:54:42+00:00,317.22,299.75,344.48,336.00,293.55,309.45,292.40,238.31,242.46,264.36,250.58,287.74,268.25,276.23,303.87,315.62,322.23,336.71,330.37,326.68,313.59,L7
2008-12-25 21:50:34+00:00,317.22,299.75,344.48,336.00,293.55,309.45,301.64,244.38,235.47,263.16,246.49,291.79,259.51,290.46,307.11,318.68,325.77,342.40,331.86,332.99,319.83,L5
2009-03-23 21:56:15+00:00,322.01,319.88,348.25,341.00,,323.01,316.61,,259.33,282.70,268.25,305.53,299.13,303.90,315.11,328.29,331.48,342.74,339.40,341.15,337.87,L7
2009-04-08 21:56:20+00:00,322.01,319.88,348.25,341.00,,323.01,316.61,224.06,252.04,282.70,268.25,305.53,299.13,303.90,315.11,328.29,331.48,342.74,339.40,341.15,337.87,L7
2009-09-15 21:56:11+00:00,321.49,300.15,321.39,318.78,295.32,293.13,305.81,245.74,259.25,284.54,273.03,296.06,299.13,297.27,310.00,321.44,325.90,327.23,322.85,301.58,334.62,L7
2009-12-12 21:56:37+00:00,330.24,312.83,317.75,310.40,302.89,302.86,300.38,286.93,281.96,292.19,292.67,294.20,288.95,294.69,307.55,313.33,322.36,326.10,326.85,313.17,314.42,L5
2010-01-05 21:57:24+00:00,338.21,312.83,317.75,317.69,306.66,309.62,299.64,284.59,288.52,296.56,298.66,314.04,288.95,289.26,313.98,313.33,322.36,326.10,335.43,325.02,327.23,L7
2010-01-13 21:56:49+00:00,342.66,327.78,331.31,323.93,312.40,311.51,302.21,291.36,292.56,297.30,300.46,311.77,293.05,279.88,308.16,315.74,325.19,334.63,337.68,329.19,328.32,L5
2010-01-29 21:56:53+00:00,343.16,333.40,340.80,329.97,318.46,314.28,306.53,297.84,297.76,299.21,303.38,311.86,299.53,279.88,310.21,319.24,326.95,340.28,339.19,331.57,332.17,L5
2010-04-11 21:58:15+00:00,346.38,346.20,358.55,342.24,332.07,326.17,315.84,313.23,310.56,302.41,300.41,315.88,310.15,279.88,310.11,319.90,330.17,345.90,346.82,343.53,337.98,L7
2010-05-13 21:58:09+00:00,340.36,346.20,358.55,342.24,332.07,326.17,315.84,303.37,302.01,297.51,294.75,313.74,307.85,279.63,308.62,319.96,328.82,344.75,343.09,343.53,337.98,L7
2010-05-29 21:58:09+00:00,334.99,346.20,358.55,342.24,332.07,326.17,315.84,303.37,294.09,293.66,289.99,310.35,308.05,280.47,308.80,322.24,330.18,344.14,341.12,343.53,337.98,L7
2010-06-30 21:58:13+00:00,335.95,353.98,369.69,349.48,337.47,329.56,319.90,288.32,284.13,285.73,280.49,313.04,311.87,276.92,309.66,319.65,328.84,340.67,336.81,348.22,343.86,L7
2010-08-01 21:58:15+00:00,327.44,361.87,370.63,365.55,355.12,352.56,330.69,260.63,254.37,267.57,257.98,308.33,316.57,281.36,317.69,320.50,329.51,335.00,334.66,360.20,355.78,L7
2010-10-04 21:58:17+00:00,327.44,361.87,370.63,365.55,355.12,325.32,314.45,265.14,261.30,270.52,272.02,312.26,305.29,281.60,311.39,318.25,329.51,335.00,334.66,346.70,338.39,L7
2010-11-05 21:58:37+00:00,327.78,347.52,357.51,352.96,338.89,311.09,307.29,261.42,257.21,277.12,281.45,305.48,293.04,281.60,311.39,319.42,328.21,335.22,329.79,337.15,327.69,L7
2010-11-21 21:58:50+00:00,331.62,347.52,357.51,352.96,338.89,311.09,307.29,275.22,263.47,280.25,288.45,305.58,290.58,287.83,314.34,319.85,329.04,336.33,332.11,337.15,327.69,L7
2011-01-16 21:55:58+00:00,345.60,347.52,352.97,347.49,337.41,315.58,314.56,297.34,288.51,299.39,314.79,310.08,295.82,304.00,319.76,324.91,333.12,342.66,342.94,337.40,330.14,L5
2011-02-17 21:56:00+00:00,347.82,349.89,349.51,350.93,344.39,324.32,323.89,320.51,315.11,304.22,317.14,316.13,304.42,314.81,321.96,329.42,340.01,355.47,347.06,338.08,333.93,L5
2011-02-25 21:59:32+00:00,343.70,345.94,340.80,340.49,344.39,324.32,323.89,324.38,318.33,306.92,317.94,317.37,311.80,320.66,326.15,333.12,343.76,356.01,347.06,338.08,333.93,L7
2011-03-13 21:59:35+00:00,343.70,345.94,340.80,340.49,344.39,324.32,323.89,324.38,324.44,311.44,317.94,317.37,311.80,320.66,326.15,333.12,348.96,361.38,355.12,344.35,337.22,L7
2011-03-21 21:55:52+00:00,339.08,341.87,343.77,338.79,344.39,324.32,323.89,324.38,324.44,311.44,313.58,315.48,311.72,318.58,324.35,332.01,346.16,361.38,355.12,342.33,335.20,L5
2011-08-11 22:05:37+00:00,338.83,342.88,338.04,337.89,367.81,350.57,351.00,343.80,345.47,327.51,311.97,322.69,327.63,333.15,335.94,335.99,347.60,379.16,380.86,354.46,346.99,L7
2011-08-20 21:59:26+00:00,331.38,337.60,339.31,320.57,,,329.95,332.06,347.79,329.50,304.67,326.12,334.06,300.80,313.48,320.45,335.05,373.19,387.35,350.84,337.73,L7
2011-09-05 21:59:22+00:00,331.41,339.34,347.28,345.11,377.48,383.58,329.95,336.95,343.61,338.57,287.39,329.37,333.17,277.23,298.78,310.05,329.13,375.96,380.94,338.85,343.98,L7
2012-01-11 22:00:03+00:00,336.40,342.55,347.96,352.38,377.48,383.58,329.95,336.95,315.83,297.57,304.76,330.13,333.90,273.82,299.94,310.50,313.83,354.96,355.25,314.87,356.48,L7
2012-03-15 22:00:09+00:00,347.69,348.19,348.88,350.66,375.71,379.46,,,305.59,273.79,316.90,309.23,313.51,294.88,329.70,337.75,335.57,340.52,349.18,373.09,362.11,L7
2012-04-16 22:00:05+00:00,345.61,348.30,349.13,347.92,358.51,379.46,331.83,322.70,305.59,273.79,293.08,312.32,313.77,289.28,329.70,326.33,328.71,328.94,341.78,355.25,347.80,L7
2012-05-02 22:00:31+00:00,345.61,346.24,350.16,349.72,352.84,379.46,302.13,322.70,305.59,268.87,280.34,312.15,309.43,289.28,329.70,321.02,323.69,321.95,338.03,346.18,340.42,L7
2012-06-19 22:00:29+00:00,345.61,346.24,350.16,349.72,352.84,379.46,297.06,322.70,305.59,269.51,276.99,306.45,304.27,289.28,329.70,321.02,321.24,321.85,333.89,346.18,340.42,L7
2012-07-05 22:00:41+00:00,345.61,346.24,350.16,349.72,352.84,379.46,289.74,322.70,305.59,269.11,273.23,301.64,299.87,277.50,329.70,318.03,320.62,324.30,331.67,346.18,340.42,L7
2012-08-22 22:01:14+00:00,347.64,351.00,348.87,350.78,352.84,379.46,286.65,322.70,,259.15,261.91,293.82,288.16,267.17,341.70,309.74,318.90,319.93,330.49,339.10,329.85,L7
2012-09-23 22:01:33+00:00,348.62,344.29,351.44,348.77,351.70,368.47,286.65,334.65,334.39,261.44,248.48,290.19,288.16,258.95,370.02,299.97,313.15,316.19,333.51,335.23,327.73,L7
2012-10-25 22:01:51+00:00,335.86,317.15,353.27,355.12,356.89,334.56,278.20,346.60,334.39,265.64,255.33,282.19,281.14,249.32,327.63,301.57,312.54,319.66,334.82,332.82,323.34,L7
2012-12-28 22:02:11+00:00,335.86,294.24,360.35,351.56,358.47,333.91,289.68,336.97,326.57,276.38,271.53,283.60,285.01,249.32,327.63,300.40,328.19,348.69,344.01,335.97,326.73,L7
2013-03-25 22:08:15+00:00,303.17,294.24,360.35,351.56,344.64,316.63,308.33,301.98,308.23,293.56,293.07,298.63,301.41,249.20,285.25,309.89,338.81,360.84,346.06,334.21,327.57,L7
2013-04-27 22:07:47+00:00,304.83,311.50,349.56,351.56,344.64,332.61,311.52,287.51,308.23,290.89,290.99,306.64,311.02,269.59,310.31,324.37,332.99,354.35,338.49,334.95,330.30,L8
2013-06-21 22:14:07+00:00,304.83,311.50,349.56,351.56,344.64,332.61,311.52,287.51,308.23,290.89,290.99,306.64,311.02,269.59,310.31,324.37,332.99,354.35,338.49,334.95,331.70,L8
2013-07-08 22:01:27+00:00,298.60,311.50,338.76,,,,282.16,267.60,297.69,270.98,269.37,291.63,290.00,261.33,299.62,317.35,326.55,342.06,325.55,329.26,327.94,L7
2013-09-02 22:08:04+00:00,310.93,324.02,341.42,342.77,343.99,316.55,294.34,263.85,297.69,272.83,269.37,302.74,290.00,261.33,311.15,324.34,336.35,350.24,337.58,338.52,333.78,L8
2013-11-05 22:07:46+00:00,316.08,331.90,351.14,347.31,339.27,316.84,298.43,285.56,314.87,275.74,281.19,308.06,292.05,275.80,312.97,322.72,336.97,351.03,340.31,338.29,335.43,L8
2013-11-13 22:02:12+00:00,324.57,333.75,343.73,335.05,333.93,320.43,299.93,290.27,318.10,289.02,281.19,308.06,292.05,287.70,315.91,322.42,334.40,348.29,341.19,338.37,336.11,L7
2013-11-21 22:07:37+00:00,328.36,333.67,341.83,333.37,332.64,318.73,302.26,295.07,316.20,294.38,292.03,310.17,303.95,292.76,315.53,322.60,331.92,345.65,340.08,338.75,335.93,L8
2013-12-15 22:02:21+00:00,328.36,333.67,341.83,333.63,331.37,318.72,305.02,300.41,314.13,297.43,299.64,312.71,305.72,292.76,315.53,322.60,330.39,344.85,339.58,338.23,336.15,L7
2014-01-16 22:02:38+00:00,337.36,333.67,341.83,333.63,331.37,318.72,312.36,306.07,315.67,308.58,316.70,317.99,315.17,308.76,322.88,325.67,331.29,346.56,344.23,339.78,339.63,L7
2014-01-24 22:07:09+00:00,339.70,337.04,340.09,333.24,330.64,321.89,313.46,308.70,318.34,311.12,319.21,322.27,320.31,314.49,326.00,327.73,331.81,343.50,344.61,342.29,341.45,L8
2014-02-01 22:02:54+00:00,338.59,336.66,344.07,335.97,330.81,321.19,313.39,308.67,318.34,311.12,317.88,320.32,320.63,310.66,324.84,327.60,331.70,344.47,343.77,341.73,341.45,L7
2014-02-09 22:06:57+00:00,339.84,338.23,343.32,334.40,330.00,320.69,314.04,309.94,319.32,312.28,318.14,320.91,320.74,312.33,326.10,328.36,332.23,342.87,343.16,341.45,341.18,L8
