,dates,per0222-0000,per0222-0001,per0222-0002,per0222-0003,per0222-0004,per0222-0005,per0222-0006,per0222-0007,per0222-0008,per0222-0009,per0222-0010,per0222-0011,per0222-0012,per0222-0013,per0222-0014,per0222-0015,per0222-0016,per0222-0017,per0222-0018,per0222-0019,per0222-0020,per0222-0021,per0222-0022,per0222-0023,per0222-0024,per0222-0025,per0222-0026,per0222-0027,per0222-0028,per0222-0029,per0222-0030,per0222-0031,per0222-0032,per0222-0033,per0222-0034,per0222-0035,per0222-0036,per0222-0037,per0222-0038,per0222-0039
0,1985-03-26 14:23:59+00:00,159.79514669308202,167.30559600278906,,,176.04214242599045,179.26056182497038,178.4752088421525,178.4095811255606,184.46549894407485,189.48637008255872,198.92067552372714,206.36305567690545,210.3081518643534,206.09312383474156,208.65940394467117,195.97410803860845,189.3986059844195,,170.83065232728615,181.18285928407641,182.24269976390428,190.5200052175998,198.74920409526973,200.00435546439326,189.11175362679523,180.29046103346207,179.3438218630015,169.6862772536166,175.63350296553344,174.70454281088433,191.64491463196683,207.07527162463396,214.81051681392017,224.80534917578655,165.90815329737018,124.69280395801597,123.97393772667667,125.24698153493537,158.6323471077162,175.69690852912774
1,1986-12-10 14:12:14+00:00,174.15109305449184,178.17323091682997,183.12398495287906,177.33944967904796,183.2819928238433,179.43827105328347,179.69237105367958,171.69677261247563,183.6905106725906,186.26937555458227,195.45637181504839,195.77748938172215,199.38374886825937,201.55081857104625,193.28601202269525,190.355936462628,185.90332866249423,185.33743737009107,181.48506702677327,183.8698713475373,178.30845306909168,177.9866889003931,184.47648919515365,185.92409301443348,181.14192645326727,173.5311579843854,169.7720435065445,166.1979022427812,164.8931947550062,,171.40033714711083,183.48808351706532,,211.8297074790962,174.34372075291864,134.99066203612824,129.66193974518345,127.95101463992981,147.8012099072465,142.74496041262967
2,1986-12-26 14:12:44+00:00,,153.8462314049259,168.22626610092647,180.91308504612218,186.332879066657,182.57460684469473,171.81741783529202,163.76086545424255,173.6256784145833,191.5996254025348,200.39122607723328,201.82488129323605,204.5902620124151,205.94907174219077,202.76882787357704,196.37928515452398,189.9374972847538,188.20915538863125,185.40978815958698,180.35687318852564,179.2977914863369,194.3384970612533,196.26173210482577,199.53289632319314,180.92609722514106,173.0324291422685,176.92912701861576,174.89951110262663,168.8453850785022,165.31855961330734,175.15130740189875,188.10842408748198,198.86368882823473,211.64328922231883,178.18218099668405,133.62915533967288,125.65322877332467,121.18052269362751,143.31569020645458,141.58791174320294
3,1987-01-11 14:13:12+00:00,172.17154528157164,176.84767807918433,180.2236915632716,188.85795085337298,184.20199253015903,184.5792661158515,184.28868290084307,181.66578784197353,185.89576847933085,195.32915938621937,199.57439029737392,208.5438029527222,210.94189068982192,202.34738870088515,200.8764447698456,197.80064566736587,204.34967405049733,201.60388036721756,198.61873319130498,196.7445523807822,196.75652171322662,199.55683147976188,201.3231794387436,203.58931881179606,197.4826195272087,189.13827944195677,175.13420490690604,177.61444879737542,170.77615997902814,169.6832543106966,180.64588461289492,191.3366743533251,206.16247223926658,217.41360256725358,175.43440508939358,145.19351927745186,128.51384168153893,133.57195070167072,154.32893726005946,154.12255317970502
4,1987-02-28 14:14:55+00:00,172.7096605651721,180.64455197196403,,,176.68998498524672,176.4816138462951,176.98912369542532,182.51442539531982,189.82346611768506,196.31358184035074,202.00124869702566,208.72222546989732,211.7742602165718,209.21916965724716,202.736103151455,197.96119138502914,196.67637513733592,183.76274483593474,183.55208696727593,178.22757596764265,171.00862954419736,173.81384922036003,,,,,,,166.19072174476423,,172.29965778499835,167.96892571064276,,,,,,,,
5,1987-12-13 14:22:07+00:00,187.4083419821255,188.6288283680385,185.62839530100237,187.46651748392745,184.1714194232155,181.38629209491444,180.01648289420228,173.58703468692144,178.54394176653048,192.92294396874271,193.81771804205792,199.86138427799125,202.4474173280324,196.43058862263305,191.65378021092482,183.2666223762196,181.3964203420162,186.56881578644692,187.34244128280562,187.15142124773715,186.02166074644745,187.4906958240009,185.65997070565498,181.94811295936287,172.9726593028105,164.59199206249625,161.89360482549267,169.32816263161513,166.42128379186258,161.96298493955052,164.2273545430617,166.55091386185615,182.4644804827557,,,,108.66699010243181,116.4249758402339,147.02582267109412,147.9017569342628
6,1988-03-02 14:23:24+00:00,194.69459356643196,193.98659362252292,195.68609966640958,194.47107707350492,190.70310629786096,189.449478392774,189.4037392218737,187.9262946681338,188.25106630145132,202.2636998559316,206.83050808467252,216.26930299499153,216.14201330015035,214.63990225638554,204.51588438197945,203.038413444091,201.7040544498623,196.78915560780038,192.60123854881888,190.9054552303554,198.08966077990337,196.9770053702471,199.0812693707914,201.30414426760868,192.0217763199681,181.70914782120286,173.67091440111827,177.07624144314946,169.09240115163038,171.83123201617488,170.93954248130566,186.6103033633773,204.90156624930202,208.00042068959635,190.5092365084624,145.05553461654586,132.63000559835749,140.00995545943394,179.61743001298746,200.1987834462544
7,1988-03-18 14:23:33+00:00,202.08484732786974,201.34323201169855,196.9348025183499,193.5319464211005,191.55438605845552,191.55983696255393,186.39216915534897,184.96425876190645,194.0032857775569,202.68816658922822,210.4851231829582,216.8233951881664,211.76120802802987,210.99340999532717,206.9792011350404,198.87560075192738,196.02355752493776,199.46990457130548,202.31284932154915,201.0360337602897,198.26758954474047,201.46336948608032,207.22515953221185,204.31191950895254,187.98171497749266,179.8778921751525,176.6302600445555,179.11838338197782,171.6882479378858,170.5242289543604,174.5850276659035,189.112905171611,203.03140974339104,216.10156099489626,182.7709611849537,142.3933045336523,126.07196302377778,143.12058048453605,159.57200524324378,219.2441300966107
8,1988-04-19 14:23:44+00:00,194.81635698738916,198.4513365770041,193.70480467091295,193.49547721481912,193.78979989011458,192.91707671247303,189.71657380675256,189.42863634683005,195.64201193703764,204.78966274962383,209.37249860888724,212.51268428957806,213.94883044495444,212.68808690086016,203.79920663273944,196.2344646207671,199.2284315840658,206.23640558944882,204.66237813739465,205.27517478111568,205.2157556403531,207.38221669091627,207.45873977029075,202.10116561931736,195.64814937782845,185.2087756839205,184.23219869753038,178.61337131137654,174.59506668949334,170.57346838159637,176.799003119562,187.5069395555272,206.41644362324968,217.52980354073824,,145.59627791493872,137.23007185101977,146.15360694159628,167.5025961798215,196.19621527402577
9,1988-05-05 14:23:53+00:00,206.89819120114095,208.0525690294398,207.5840101293151,206.7918943055483,204.63788727045784,207.28387913128253,202.06826427887648,194.85971580647728,203.92130206073244,212.56603941872933,220.2443769791634,225.81906093996648,225.39174549551214,222.9035906881443,220.73719577257148,210.08690369039547,209.6484289305026,202.51631879201125,206.4020053858659,208.95299583060543,214.31534539886337,216.26108347875746,213.33129993210545,207.4930654638875,194.63293810522316,189.96019724818365,184.11681968026207,185.0554307734565,186.68567884464463,178.83849007276314,191.05234043009384,206.9223356661653,219.5618272426835,238.20945647754124,,161.68509270971865,148.46303297428238,162.0515790631394,185.81140184350843,195.23599522890862
