,dates,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032
0,1999-08-17 22:10:26+00:00,141.56405729833892,142.2166994513679,154.22398223019115,155.0757943051922,163.79976706474275,171.59775870492192,186.9002201440313,192.2154847172399,182.14090254142263,170.13931103759595,161.79585033344506,158.37293142886136,148.38006524418012,146.92160076405224,146.04614998658383,145.58392037372158,141.89462995588477,138.62159519264065,135.77535078528328,138.3367222364304,143.57000594826556,146.3490105671349,143.79739503934303,142.39138979423402,137.3907096876687,133.17634000272997,124.07333105916031,123.21088280282437,126.3550651648955,125.1459468129378,128.17475898090348,129.41342439013735,131.91415871506638
1,1999-10-04 22:10:38+00:00,134.0859024984463,146.4295838231221,138.6558072211074,149.05650109277397,157.64129133144908,172.7233602586444,187.5655716348178,196.2191044282996,184.9783132552939,184.35205837668522,181.40591774695102,164.19487559152353,159.47313556933054,157.4436822854396,161.50280811265156,158.11325226313485,148.33304774341906,141.33980462738808,144.1366718523438,156.2861282836983,158.90373609690587,161.0283367221737,164.19713258837314,152.1665646242863,147.44641453542286,147.99165531358756,136.517660335286,142.09612954313155,,,,,
2,2000-02-09 22:10:19+00:00,184.05084884281447,176.75268320900554,177.05116248708046,185.47657845081116,185.5862349466392,190.3452432349831,210.60850417430464,218.37484829995293,204.49479894639111,199.99853439263327,195.15100519866252,174.71249290993546,165.86846708758767,170.6275470881274,173.17962207448286,162.5210501253557,163.06016591745782,155.1852742898125,151.4803902140993,151.0929732665202,153.27882699049178,154.59219843391983,165.42871430053,143.83342371416393,143.28381948569344,138.5194782924812,145.98777611195868,141.65041707215659,152.65152883470142,140.9900642747927,137.10072332902152,146.83089870565044,152.18465705617342
3,2000-04-29 22:09:53+00:00,,,,,,,,,205.14562066700103,199.3226925837303,188.41134451528603,183.67204286033916,177.71784036924572,174.65787515215865,174.0785567395593,167.90253596598535,163.67893340311906,157.08052650453288,157.75899884447387,156.23084099812147,161.4471921070512,165.49936464010528,163.84528312418374,157.35645968776873,151.89023989042198,148.7886740334446,147.01379147033586,145.7958697867695,153.70900667499433,152.5847216640178,148.44034133961836,154.94614148582636,157.3421587097065
4,2000-05-15 22:09:42+00:00,152.3250647015634,154.63753788040611,150.59928838502302,150.70100837946504,157.69520126029855,177.55540873757434,192.16162183629024,200.5817984903655,194.90378876136424,185.22236766817292,176.69379708516965,168.84261291052832,166.66928958728923,165.91917801542695,163.98372822492303,155.03074692195844,149.503912946836,144.74722354357456,143.17062696086265,149.2668649225553,150.75487904577983,157.6702276856498,154.7478078299771,148.7958519613006,140.1007956644431,137.60492313151926,138.1499140246004,138.90039420227427,137.73190070737616,136.02906448485848,145.34219934790565,142.8540371564849,153.3919650810298
5,2000-06-16 22:09:26+00:00,149.63332107401402,159.20693908584198,156.25480078541318,159.11138589902225,174.0502516393621,185.59687679406017,204.48385504567986,210.17353586490643,195.08559091933864,189.65682608037145,177.9353814676747,167.56623314681443,160.05824471210732,158.40586198899254,157.6784847102857,155.05710096382455,154.38582283588937,149.57013623516397,146.82024103384444,148.61381164789768,152.31038490567087,165.27188453195512,158.26649421218772,148.7864404322598,139.05065209801936,131.47331058760327,134.2538461930101,140.84417731679167,134.21493865392705,129.97544634540765,130.3919507594899,139.03207368438729,138.2888126281956
6,2000-08-03 22:08:44+00:00,189.15029084962057,184.97157459184606,184.1509282561424,185.42490277063766,191.52789529565874,197.07611848813016,209.27485216274212,216.35574346701438,205.41328057194852,199.63770783483926,187.84280265251027,170.03850698087462,168.1933945650907,160.14331303839717,155.94978590665457,151.53080279711662,151.23856803818012,141.6182068070571,143.980198316961,151.0740684767911,155.1104662343369,158.43907863375276,144.04846980830663,139.61075964490104,133.63855054602126,131.57659456109553,134.77709153971315,135.67262285066235,135.0785178347292,131.1979619582956,132.4184148671606,138.12733801534472,140.47983930061483
7,2000-09-04 22:08:22+00:00,,145.35250403970588,152.01007004226145,153.82710061944715,166.42725928364592,171.47668254630221,,,,,,,,,,,,,,132.4292987367481,143.01382932689197,148.72297641041112,142.03781124510581,139.09860166395683,125.75955635536326,109.25506898552429,112.2096555972279,117.2397245394832,134.72969790510342,116.70400654040482,114.62831400423538,131.11046392205452,139.93514136441883
8,2000-09-20 22:08:03+00:00,,,,,172.10366113182118,177.1813448583076,200.38888780884994,211.41989975113086,200.60135020391593,199.3993912921081,185.51911876960716,175.26357108104256,170.19727530579172,162.45950050071428,165.38341115654856,153.07518858835198,147.56979206009714,,,,,,,,,,,,139.21271685042657,137.54664411019445,134.12015399809192,148.11715782102115,147.8703841167945
9,2000-10-06 22:07:59+00:00,135.61900533080947,143.72714379795627,155.46662468762634,147.80816883130368,160.83697339125746,176.6051124156958,196.7618592172215,210.29103732749238,201.2889086930064,197.51632069355747,190.2139965928328,176.34161191101947,174.81877230449027,172.6128395594117,170.2940641485695,162.3537524580833,150.48755943230083,145.59382432414657,141.80287297299046,144.70208559739402,156.37210729732504,162.99027608778613,155.98713997591037,147.74977809622476,147.4791287586665,137.34569752770207,143.63240250092767,144.88730535825573,157.76260339369915,144.23699316978815,146.28117401822183,155.66422918063208,157.6751068697509
