,dates,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032
0,1999-08-17 22:10:26+00:00,138.38900192028765,139.3302854713213,151.33756825014456,152.1893803251456,160.91335308469615,169.15540841411325,184.7835165586638,190.09878113187239,179.8730058428146,168.02260745222844,159.811440722163,156.38852181757932,146.5123856100323,145.05392112990444,144.17847035243602,143.59951076243954,140.13071030141185,137.03406750361503,134.26341965287793,136.8935152464071,142.0580748158602,144.585090912662,142.28546390693768,140.94818280421072,135.9475026976454,131.8534002618753,122.85215591375598,122.11603612073773,125.26021848280887,124.21210699586389,127.15054756862888,128.23747795382207,130.8558069223826
1,1999-10-04 22:10:38+00:00,149.62042383842936,160.5518759503794,152.77809934836472,163.17879322003128,171.7635834587064,184.67299205863134,197.9219191948065,206.5754519882883,196.07439992671036,194.70840593667393,191.1149935844404,173.90395142901292,168.61108929873234,166.5816360148414,170.64076184205337,167.82232810062425,156.96333737674297,149.1070652973796,151.53406296662143,163.34727434732696,166.3011272111835,169.6586263554976,171.59452370265078,159.22771068791496,154.50756059905152,154.4643725385805,142.49247623527947,147.45286103967743,,,,,
2,2000-02-09 22:10:19+00:00,167.10245609251137,161.34505343600273,161.64353271407765,170.06894867780835,170.17860517363638,177.30801804244226,199.30957567410258,207.07591979975086,192.38880412474606,188.6996058924312,184.5582597297231,164.11974744099604,155.89882429329174,160.65790429383145,163.20997928018693,151.9283046564163,153.64439216728942,146.71107791466096,143.40972699966923,143.38915838001878,145.20816377606172,145.17642468375143,157.35805108609995,136.1296088276625,135.58000459919202,131.45764797985493,139.46916351568825,135.8061437099831,146.80725547252794,136.00524287764472,131.6334998611818,140.5537162055382,146.5351928060724
3,2000-04-29 22:09:53+00:00,,,,,,,,,213.52871648685408,207.14691534892646,195.74655335765743,191.00725170271056,184.62156633853647,181.5616011214494,180.98228270885005,175.23774480835675,170.19911904078253,162.94869357843,163.34772939104255,161.56553833802795,167.03592265361988,172.01955027776876,169.43401367075242,162.69115702767522,157.22493723032846,153.67881326169223,151.52776614256442,149.84288156187097,157.7560184500958,156.03658464866317,152.22625558084232,159.29293191093535,161.25427009230458
4,2000-05-15 22:09:42+00:00,158.8018169708589,160.52549448885657,156.48724499347347,156.5889649879155,163.583157868749,182.53752586780166,196.47945668248724,204.8996333365625,199.5300403822896,189.54020251436992,180.74176725347934,172.890583078838,170.4791438633454,169.72903229148312,167.7935825009792,159.07871709026813,153.10210865200017,147.98559967822231,146.25479470814622,152.21084322678053,153.8390467930634,161.26842339081395,157.83197557726066,151.73983026552582,143.04477396866832,140.30356991039238,140.64097258971407,141.1337570537555,139.96526355885737,137.93399162288657,147.43147427348484,145.25283429326103,155.5508825041283
5,2000-06-16 22:09:26+00:00,142.88766784023602,153.07452705513472,150.12238875470592,152.978973868315,167.91783960865484,180.4079127680771,199.98675288982787,205.67643370905444,190.26726718092578,185.15972392451945,173.71934819656343,163.35019987570317,156.09021339812028,154.4378306750055,153.71045339629865,150.8410676927133,150.63823770601272,146.19730961827497,143.60802520823586,145.54760563254405,149.0981690800623,161.52429940207847,155.05427838657914,145.72023441690618,135.98444608266573,128.66262174019576,131.65936418001857,138.51808999479925,131.88885133193463,127.99143068841413,128.21593358730345,136.53368359780285,136.04026155026958
6,2000-08-03 22:08:44+00:00,171.4047019634537,168.8392210589671,168.01857472326344,169.2925492377587,175.39554176277977,183.42566549877102,197.44445957196422,204.52535087623647,192.73785993897218,187.80731524406136,176.751809598656,158.94751392702034,157.7548128673455,149.70473134065196,145.51120420890936,140.43980974326234,141.3799075458652,132.74541236397368,135.5299178949768,143.0078917103516,146.6601858123527,148.58041814143783,135.59818938632242,131.54458287846154,125.57237377958178,124.18259919185934,127.95186504503359,129.5534542692255,128.95934925329237,125.97867110942299,126.69403135549388,131.55489768713477,134.56464300522586
7,2000-09-04 22:08:22+00:00,,143.86053620587535,150.51810220843092,152.33513278561662,164.9352914498154,170.2142482253687,,,,,,,,,,,,,,131.68331481983284,142.23232236631407,147.81121828973693,141.2563042845279,138.35261774704156,125.013572438448,108.57125039501864,111.57843843676113,116.67380570596129,134.1637790715815,116.22131106475376,114.09890606319874,130.50262517493837,139.3880864920143
8,2000-09-20 22:08:03+00:00,,,,,172.8196714074724,177.78719970693555,200.91396201099417,211.94497395327508,201.1639297062133,199.92446549425233,186.0113758341174,175.75582814555278,170.66057607238957,162.92280126731214,165.84671192314642,153.5674456528622,148.00735389521734,,,,,,,,,,,,139.48430695498394,137.77829449349338,134.37422216041978,148.40886571110127,148.13292121786662
9,2000-10-06 22:07:59+00:00,144.48495185399537,151.78709518267073,163.5265760723408,155.86812021601813,168.8969247759719,183.42507127968497,202.6724902326788,216.20166834294966,207.6217276381392,203.42695170901476,195.755213169824,181.88282848801066,180.03403496518786,177.8281022201093,175.5093268092671,167.8949690350745,155.4130852785152,150.02679758573953,146.02475226974565,148.73206128975124,160.59398659408023,167.9158019340005,160.20901927266556,151.77975378858198,151.50910445102372,141.03984191236287,147.04238193292224,147.94452829728536,160.81982633272878,146.84462450013694,149.14115676763663,158.94791307810834,160.63042237747953
