,dates,jap0020-0000,jap0020-0001,jap0020-0003,jap0020-0004,jap0020-0005,jap0020-0006,jap0020-0007,jap0020-0008,jap0020-0009,jap0020-0010,jap0020-0011,jap0020-0012,jap0020-0013,jap0020-0014,jap0020-0015,jap0020-0016,jap0020-0017,jap0020-0018,jap0020-0019,jap0020-0020,jap0020-0021,jap0020-0022,jap0020-0023,jap0020-0024,jap0020-0025,jap0020-0026,jap0020-0027,jap0020-0028,jap0020-0029,jap0020-0030,jap0020-0031,jap0020-0032,jap0020-0033,jap0020-0034,jap0020-0035,jap0020-0036,jap0020-0037,jap0020-0038,jap0020-0039,jap0020-0040,jap0020-0041,jap0020-0042,jap0020-0043,jap0020-0044,jap0020-0045,jap0020-0046,jap0020-0047,jap0020-0048,jap0020-0049,jap0020-0050,jap0020-0051,jap0020-0052,jap0020-0053,jap0020-0054,jap0020-0055,jap0020-0056,jap0020-0057,jap0020-0058,jap0020-0059,jap0020-0060,jap0020-0061,jap0020-0062,jap0020-0063,jap0020-0064,jap0020-0065,jap0020-0066,jap0020-0067,jap0020-0068,jap0020-0069,jap0020-0070,jap0020-0071,jap0020-0072
10,1987-05-07 00:24:40+00:00,157.54798257534924,126.77263656116428,,116.16293567145115,126.65498926032127,131.32903277640514,137.0454952879971,,108.97412639620931,108.89678130179368,90.591999843784,111.75012856998897,118.12579710599367,126.50866534345926,145.54859787815877,148.2738126966588,150.84520991061095,145.08981243458368,146.1398745771823,146.08768033709927,149.07360337751672,,166.68131827824288,136.20019677443653,130.10725099953805,139.75490773249615,136.23596616574204,138.42358005233464,118.72396053324712,138.5511528113114,158.51327355536952,148.03038254512046,138.82173555683167,124.379959234515,125.21300561155664,135.59650800257293,133.7991342181897,140.63277134796783,141.7069844726259,144.48827134665225,156.94671705626965,172.0022842406804,170.15386313647699,161.92063404877385,134.9877948322498,142.32533467424793,134.73590583526104,123.6297817617501,142.0677498828485,154.98138484943337,,165.89557609641358,158.07768678596744,143.79396581983758,121.41177998577766,126.33720707012208,125.49472529985235,121.21925592417517,125.23895008646707,111.98231686196482,114.78385945715254,115.13214921083751,,132.9153058924792,132.43887420913097,143.49163786127835,154.40214019816582,162.91344027976348,156.28313277393192,157.56111767482045,162.76878021396809,155.28928115383073
11,1987-06-01 00:19:08+00:00,162.98674239410178,137.5903433543246,,127.21390800250151,133.42542542787908,138.97766497755336,142.30625657383888,133.51218971924015,109.69937210461309,,94.07957843165532,,133.7049895406648,149.64334645844212,158.2634823040719,156.00097876816966,154.15898244344362,142.4838543788577,144.2696891478494,146.00593021730145,150.3515113427032,157.2277846032319,160.1223722969088,143.29098860481974,141.72249649676633,145.47241795788733,141.85198722605924,142.12778878253533,129.90550492516468,148.98644431501305,159.19852212440534,150.70917204101397,137.07067997947365,139.4397135874731,140.5239221007839,146.0264293297286,147.18261376691538,144.6422585253622,150.91588809015576,152.44389971173229,161.75608600404178,167.57101095088535,178.36594601959408,168.66900015134405,131.679047806095,142.6451783276877,,148.7900870956624,161.62370250517804,168.21426046043266,172.1121243587319,,168.73201853709782,153.88383060572477,132.4228918819611,119.10439644766547,114.12210301523825,108.30859318803603,110.27651317171848,106.19972643752419,113.26775266978078,116.73078466753176,132.62758583568123,144.75929361296667,147.76132046045345,154.2942396651522,173.12410653574779,171.1591870983804,153.81369034287198,160.0268692066309,156.4853259814652,141.08552799308896
12,1987-06-17 00:19:29+00:00,163.3469932677622,131.67389673101624,,129.96929489461016,141.3861927174276,,146.62684629208846,141.41205933614188,127.66853101284867,118.8142018390143,115.13932840028532,132.36729420243498,136.14222829000423,155.11595242879972,161.23141544681462,156.39118902759253,160.76877204198482,160.0935655926348,163.0221497948283,162.3398187786052,160.96204689523353,161.6747232551762,162.24909568115385,145.78441564545454,144.97855845987914,145.05891816320286,151.01681093386276,151.0437067857971,117.00324702300507,152.5733939215363,165.66446611868776,158.91815107890784,145.17355725156935,156.13548115083188,,153.18919522656583,154.56476561281076,161.9843827443541,170.90709741767895,168.33461592324562,174.0515128945479,174.65384675330245,180.9857121772692,175.54978950960816,151.50140548150966,156.9977566742289,160.03538181270426,154.36655625261895,162.61330858633858,172.57287849867424,177.4983738252213,,172.99401130674505,164.20248635890476,140.26789193050277,142.91104897287346,136.30072745107628,130.42036116642498,129.7477659040203,124.32848121231864,124.21653212246672,,143.90313331623324,153.6662312562217,164.76911713802963,169.1527763364603,178.9593087505658,186.9348173805291,174.3488822002712,175.77511302279345,176.0562243747892,
13,1987-12-01 00:29:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1987-12-10 00:23:21+00:00,133.54774160188614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1988-05-25 00:31:31+00:00,147.913211737348,122.3407006078389,,115.65781865964502,133.83357056659875,143.4746824506053,136.09945743581116,,,118.76371194307237,116.52342788399262,139.2653278664935,141.37661696036307,148.90948723823217,144.57866491996523,142.26642371095426,141.79408928011821,141.62056543405558,146.86720699719277,145.91407712256407,144.72789152700366,153.20995868256142,158.76285862383247,133.56682989341238,133.43317185843793,132.56904364422937,139.00139167443737,141.77112982004826,129.2119662320192,138.0641704422163,142.213734995545,134.89905694307524,125.9262279792375,118.43468436399569,116.15714952304049,127.22836741311406,129.60466403517563,147.28898939140836,139.72084237400878,144.85093448056477,146.80448934537316,155.8906294297365,162.78557383358063,155.80691078812677,135.80837170388742,144.3281184222995,146.24015737787929,,150.1870973564301,151.4010312674639,154.6328481552704,157.11824901010755,149.91099235641306,126.9460537024394,114.90553274425938,123.21116543702665,122.06096307752694,,127.73772952368996,115.93149383223835,122.13024271072575,127.7129259637706,131.81381981521642,139.8410322441086,139.88907881526697,,162.4076984059811,164.9846998563921,160.58331523658296,,152.12815740797063,138.89137696091353
16,1988-09-07 00:25:41+00:00,150.2709440343948,127.53988096406842,,127.0598652897719,139.99957266169173,141.1688998972124,147.6956803353725,134.7033903775395,128.0399550557037,137.43413532642222,149.7527081656616,136.65258889720394,144.63425979878514,167.78049843761403,157.70037302034086,156.6424137497157,159.19262460578523,149.95537338407198,155.34190318076412,153.13259075106959,152.93944818238296,,167.39335513781347,146.83313421625454,136.94937784855253,135.07408986672021,139.6940508266413,152.1745183990883,143.82897747032854,145.04353838428273,157.7913153529475,157.23290859328526,139.64891794697553,147.64220548661245,142.1696100852527,139.35668074089318,149.1554167172893,158.1530629013597,,169.22126391452085,171.16117035132447,176.9689305324947,176.2120277943568,,151.3153903321685,145.91958513148543,145.04439001502874,145.77953240592223,159.03811700410805,163.7150690536006,,161.34829073976982,155.59693233287854,145.58860546683127,126.32479592776706,128.15775603503627,123.37402790446181,116.61411770132402,126.46295331396429,118.10481337608682,121.69586760964542,,145.41475006934556,147.8036367915808,163.24442807151087,166.90195811483272,160.0133225538109,176.00908991299744,179.2970209266561,178.01288609925712,168.93773225406062,
17,1989-03-09 00:30:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1989-08-09 00:21:45+00:00,159.65257785639528,130.9019901979249,,,,117.84318313196378,,,,,,,,,,,,,,,,,,127.33637335964228,122.29528608389406,129.4956401081953,128.239017141038,128.07685477395378,107.30046638005159,124.3126222520082,,,,,,95.4751199409885,,121.28884048130897,111.55692699497816,,,130.25575307198457,152.64845501406174,149.4634018023269,113.70027361742463,149.536679463943,153.55151816542778,131.42797299091015,124.7419885035499,129.7135829610501,,144.29500167956732,140.08614956623475,127.2850983581364,,102.72879817777778,98.06323450576473,92.00780176042694,98.60968810735326,94.56042343236513,99.22946261263048,95.1322761860698,102.54900966349852,108.05197398867729,122.23580840284556,126.46282020628347,138.84112797126565,146.67793275291112,138.1819592117075,,,
19,1989-11-29 00:18:49+00:00,155.32965739281207,133.69228671512963,,120.5306551033195,142.5858935553612,151.2218455228896,,137.1952853482776,125.61888243899715,,113.83517554325302,131.568895808528,134.3307734948221,,153.15729964848984,157.59227953586907,160.75534190868638,158.5636310684262,158.21173082041742,162.6387468043934,161.04818657729672,,166.23128100536917,148.01911154721694,139.16230027013196,143.90497064377732,144.9428399312822,139.29543223153343,129.74799119452632,141.74455973627823,167.2110853606314,163.71790698911968,137.18238742069587,139.67501060522406,138.46087683126382,139.13601445774262,148.83793212608404,153.08440319281004,152.28950884572757,161.0103107919021,170.00878999256645,169.17393911516328,180.42389060790669,164.71276928254065,144.06481544999133,141.60348804569247,142.45127245423902,142.38040330459188,150.04425567683683,161.75316356909627,171.2696296776846,173.48515713573534,160.14435118675647,146.1950375981483,,131.43444809450185,132.96657497383723,122.89810743466177,128.29980442334352,135.10460370748297,122.14496307591583,123.33424660107181,,141.774181975427,142.3528323011546,149.95679951467145,154.68775103625154,161.7199908221593,158.6400263389976,146.98813809246258,148.7476353119616,135.6306991422468
20,1990-03-28 00:21:14+00:00,,,,,,,145.24070470752582,139.5544980480871,131.38136430645454,,111.81560719816451,143.46362278714372,156.78379152792587,169.01919349428928,166.15567656583394,150.7663758163113,157.90033955034846,152.6505477971482,150.06485852296674,149.8241841366747,142.36521648424844,,160.62540132068128,130.77519176271971,127.41569953205232,130.1008022945136,130.78888238871298,128.70914422806322,119.11855466107392,143.24278941456456,165.39950890566476,159.22421535148754,144.0722458637406,143.7554645969839,,,,,,,154.3270975955259,,,162.11993178143774,131.6260653677544,141.87745622378662,139.4481586480424,,156.07673330184542,167.07644760835228,176.04696850851013,167.09024474894943,158.22882195741278,143.87636484967265,,,,,117.12463778946778,116.29903893303933,113.1939772138629,114.72441253134821,123.1615609833573,130.7160623916679,140.89625539673685,160.43266052750258,167.12238604097186,170.24294904676964,,,,
21,1990-05-24 00:15:04+00:00,158.4001309177187,140.00314042270278,,142.74948331847952,152.5385687112918,151.443439148039,,151.18876118558228,,120.75989982959503,127.54132896163743,146.9661023637484,,160.66632102335376,184.07861378831402,,165.9538497349153,161.84970511406812,,149.6364312391472,161.27282442612434,170.89016055468272,,151.0493730711106,152.99395308755493,150.78067275988536,152.30747417372754,151.42650775577482,147.6905246447642,158.03089237408284,158.1355181987499,164.9377293608619,,148.6946750862448,161.07145351999455,147.0160859210767,164.43898395477038,169.5324584596604,177.58468598034653,169.6512893888476,181.11971924250926,167.53511096501575,187.0232922710488,170.87478018784338,150.96921880183444,158.23681256136186,158.62046567605228,150.27127292299048,156.63123691353013,162.86495921159388,167.99361158924464,173.85408657541205,165.86644794922626,147.50250779558073,149.44986556992538,131.6923530840734,128.64576404303463,121.5918849898713,122.18152282286128,135.88422304521072,129.80723922871562,137.25789868961928,128.72640619881855,141.21849529133644,141.31570438205853,156.01006247418405,157.770103682505,168.79341883187482,159.2676078157308,159.19202277688532,171.22758436526763,
22,1990-07-02 00:21:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.83686566206079,132.1402974492913,137.38542290131892,149.34737759640308,151.97681049566236,157.47546184880215,,171.75049768605473,173.24478394371442,171.09257312303416,132.55298522868824,135.73167656664668,135.70969155072433,132.5664646695238,144.86246343473871,145.58448887202033,151.84574171766965,,140.5308806438166,122.69428068033437,115.56832757635672,122.22195172712253,114.11215323273407,107.60730913223398,,112.90652391023085,117.98016506977366,120.89688712532465,112.52434435522042,122.93720807360381,126.98699635648754,135.9117439292998,146.7342880425882,150.02414129889635,140.3318087016497,144.5053126414524,150.67753806486698,137.57102477027453
23,1990-07-27 00:14:57+00:00,154.88449042614778,141.15730893747127,,129.7546583013684,151.8520587204503,152.8862078494489,158.5241384213055,155.05382856849764,129.65609214247934,139.913102185586,143.95931204441484,156.41752635695346,158.60207287036278,167.2346823187974,167.7454989026152,164.1950268336196,172.02567471498736,168.02389527265228,162.1272745988205,164.71589694488145,162.85828173901686,161.93360077106735,170.6351655807831,151.0345494864393,153.1065565791423,156.9930929014574,152.2722507309834,,142.3327487659314,147.192994861575,162.04607340156912,159.49385077038568,135.03685249543085,137.78097898090408,145.7793053673463,146.04395115113954,154.82721758647,168.612506458517,170.25989741813484,176.053403097451,178.10144426372148,189.62001568449585,199.29005820279082,188.35962155632234,,166.92639323134875,161.2184560267669,161.1954570260562,162.72053561342796,168.8765586647998,170.90281436545416,169.90744000468538,161.73038583486135,150.33218737441467,132.82689089368785,139.77271524306656,130.95725589060197,127.71494782551679,126.23068603500016,127.65708455524322,131.19855767340331,136.94499053456303,145.07438600127634,135.49892596497557,147.549712333941,153.82018993048064,173.73398373379655,175.94144525158583,160.87480670084545,159.50743684575565,159.26605724514985,158.340091656315
24,1990-11-16 00:14:22+00:00,171.78128256842743,140.85138378241828,124.15061157322334,133.23414822191947,140.86365431416647,145.51291393559708,,,121.64827037585258,,106.84487036828746,134.6040968067016,141.8339853354668,151.10064456912895,155.1599578356705,146.3029322358573,153.97116883517256,150.7108566733542,147.39254379919117,151.54986191989164,151.41312465745253,156.49111138561508,159.44508844609672,141.3763118405489,142.54822592855945,147.63148556460166,150.45210373195837,147.8861568840441,129.05616060987686,149.1053275464346,159.57034772048328,157.40737703435144,137.81966386195822,135.28965939950976,140.11818008366672,146.58707372981675,,156.2926246177341,160.28239802222967,152.87763661241985,,160.816981125577,174.59020093153472,176.73064534993685,146.83111139643515,156.6616289886649,162.2403127739379,164.32005289320028,,,,,,152.51735862550865,117.6116588053438,121.2979153983329,117.96739582007642,116.90245960969249,119.91320780381474,133.24657261794007,,,,,,,,,,,,
25,1991-10-09 00:25:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.68409707213517,142.67355425372196,157.66105954527197,150.55580099767678,121.90806390675293,,,,,,,,,,,135.13502447871176,123.49640102116527,139.0539663569897,128.68783741803762,,146.54956251175398,152.61816763287325,,155.2366525791737,144.62344564760068,123.80378766307561,104.39560184221398,101.28441828878815,92.84692322944846,97.24355501575002,103.10496592584869,109.40333307116676,118.14754185583486,120.11861782260154,,127.68918341790749,129.16690676516097,138.988708233265,141.60937548915044,154.9966634194992,136.27838501800278,133.435044478055,135.33881419823385,125.36795390911448
26,1992-11-05 00:16:07+00:00,153.38295642524048,135.12981723785768,122.35558762906774,126.3713103318696,149.42168791640194,148.36362050931703,152.1720623997264,141.5925506673845,123.96299681192231,,124.94192186886966,,152.96684357422444,167.45542893137585,168.92960568649684,163.63366402306923,167.81425026530482,161.4215134571318,149.24281553771638,148.59791845775078,150.83452824841643,155.16163659366097,159.85000724839725,140.95771944507285,130.96013317351435,145.3995052475026,136.61991021648277,,125.82494693169981,136.0472433621325,153.3904641220087,156.1311892780284,145.42868728390576,144.10186688068413,137.74906666704592,130.88011159645887,133.36008051288556,,154.75638742665163,155.87509933281373,162.959965551145,163.80078620163724,171.30268516965776,166.67534985967026,145.89493366838084,134.8072104961666,132.59432616260344,138.06862270138367,151.5636520132792,156.18084989715283,158.88657791260349,,141.67959503048965,130.3574838415814,118.71560296108538,115.0445569022492,114.88526927322181,118.49559253864949,119.71384224775306,119.14695804159537,122.40300480101584,130.90528125970198,135.13624642491445,129.12888516028818,126.77122581063115,137.14080017162203,139.0707192874696,144.99009306238688,142.23956945005366,138.13028424731544,146.80333274238805,135.6510779869732
27,1993-10-07 00:17:08+00:00,152.25058501958847,124.76002818507729,125.23282326933615,128.29538032005613,143.10509361729277,146.26818171379986,142.5893925387727,142.7671199853923,114.94204115936624,109.55773528481049,122.03355620502607,141.81086902641604,158.3088511956384,167.78387214429125,153.01098555946493,153.33089312162764,161.380977366531,156.1167676049952,162.11358947757586,162.40354805769962,162.59893552995717,160.64956963321796,163.59984796552044,148.69904825346336,153.11115523495573,149.40946820282835,147.9625578910092,151.57878385973183,125.36867759950525,141.13902256468054,157.37140342611428,155.41433796574626,135.19213317143056,135.02398533576348,134.06484802702914,139.13949202021053,140.05643565669305,142.45714815455386,147.13613334031507,147.47597378071225,155.6403003886012,161.51481140700486,165.42908714657386,162.93171200543318,128.9622490629146,139.4196109530891,142.23648280820169,137.08821432048714,149.24924573193402,158.93371973927174,,167.00868401973338,150.52759998142534,131.37956363335883,109.06266567107112,110.38206939062933,118.07538207039273,106.28747818814274,111.6906351251976,115.65024393092034,123.12252871471902,125.39469491508858,135.5590009143053,128.55967248333206,129.41571080707476,142.9206769997598,155.8351217989818,169.87396244015315,155.12374408987037,146.8226988500732,147.5220704269763,136.71695695388107
28,1994-08-30 00:18:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1994-10-26 00:10:12+00:00,130.0208906428082,129.92048738137152,,120.49690561776009,130.951532321583,130.36415132802856,130.9566670994438,129.5364510526092,115.74554332386367,,112.29231054546466,128.37464728467955,146.78852241526465,158.27638567392506,162.989612204782,153.2988339606587,156.34882277867908,157.06342771135343,146.29563947924217,152.47776841495184,157.20606418973554,155.92849017332725,156.0041280436374,133.82713243172273,135.9477299482173,139.82257103764059,144.19012421649447,134.132934880878,126.91343420730308,137.69856004600305,150.78638098420595,142.9803389039896,118.6415476936067,123.62577014979836,129.72096885717647,141.54965367603256,145.36589797374336,149.95056530440775,144.3537262497053,148.05735547939688,153.32394292610118,156.80077273428827,166.09683895268807,162.86586167076118,129.88725282039516,136.68828674432362,142.10403261537633,144.97197059164347,150.3150693960341,149.762037574852,156.13670821385676,,149.85864826783765,135.43184864987515,116.47614128303616,,107.65612003481715,110.12423069719065,109.66771760899829,116.36522484306366,115.83566181163741,121.1911105479935,126.1521798620048,129.36329262838615,133.0566749992525,135.61473059147866,144.70245867696616,158.36013644157228,147.4782510883793,145.67831282707715,146.47019957814294,133.61286353015518
30,1997-09-16 00:27:18+00:00,131.9542637213095,110.88151674785534,,,118.61705750507046,152.56294729953711,,129.936182256061,100.2433744330812,115.59452584146088,116.08436968448022,121.26604761539805,132.35351659407067,150.14546801321225,149.15975361124887,147.3360152648486,148.61647101044107,163.04424258481407,160.22590225441948,163.60765911869757,156.0174915249406,,152.2186092068668,145.36257551637635,142.52259763309618,146.05422759154396,130.03805526822896,134.54227250300175,140.95708286241788,140.71674805089052,142.3662222804879,138.59210031540633,124.37776430001365,136.68910554286632,138.7504129220424,136.38085889447368,136.28676981009139,148.87850099862274,156.55550572327436,153.9655187660708,162.01966955051878,167.76781457484117,168.7927943783923,174.64621256710902,,143.851050793705,155.79176879377025,150.45342962377714,159.01149815989467,160.21074257339532,,155.84306497453642,147.90527352795598,134.43574511798587,135.0282656922102,124.86315324267902,122.46688708879891,118.63249191295178,128.44414874421417,130.10517639036064,125.07430148129559,137.82824840374823,132.42194897728157,134.63274053279872,139.65133207294457,130.70557665739176,151.5607603417748,168.51664511467177,166.46108194083104,162.0826561390859,156.44788287423714,145.71884161798215
31,1998-03-02 00:37:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1998-03-11 00:31:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
