dates,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017,satname
1999-08-26 22:04:44+00:00,356.87,377.62,376.68,376.85,377.14,381.11,380.31,374.71,372.04,372.41,365.59,391.87,392.66,380.31,389.46,388.75,379.18,384.87,L7
1999-09-20 21:58:32+00:00,354.29,379.49,377.06,377.97,378.03,381.06,379.49,374.00,371.43,371.49,364.88,391.87,393.50,380.24,396.50,388.29,383.75,392.74,L7
1999-09-27 22:04:48+00:00,357.78,380.59,378.33,378.83,382.14,384.53,382.65,379.49,375.06,374.39,368.33,400.81,397.71,381.33,396.08,393.87,384.19,393.08,L7
1999-10-13 22:04:48+00:00,359.60,381.69,378.56,379.42,382.97,384.62,382.92,381.24,376.07,374.20,370.50,402.96,401.00,380.82,396.59,394.20,383.94,392.72,L7
1999-10-22 21:58:28+00:00,360.45,381.60,380.10,378.38,381.49,383.87,381.55,379.68,375.22,373.56,369.67,402.96,402.00,380.55,396.59,394.90,384.82,394.17,L7
1999-11-14 22:04:42+00:00,360.55,380.75,379.10,378.17,381.39,383.39,381.01,379.92,375.09,373.80,369.87,400.90,401.51,379.92,395.81,394.63,383.63,392.75,L7
1999-12-25 21:58:28+00:00,361.88,380.85,378.55,377.07,379.80,381.56,379.84,378.10,373.95,373.62,369.54,401.27,401.46,380.49,397.78,397.08,384.77,393.75,L7
2000-03-30 21:58:09+00:00,365.19,381.62,379.30,374.95,377.06,378.69,377.59,376.37,372.82,372.21,369.67,401.57,404.20,379.37,399.76,398.61,384.67,393.09,L7
2000-04-15 21:57:55+00:00,362.62,377.95,376.73,368.07,372.91,375.22,375.03,373.30,369.73,371.99,366.38,398.73,401.15,379.39,400.30,399.46,385.04,393.45,L7
2000-07-11 22:03:17+00:00,359.17,373.04,374.29,365.68,368.93,371.82,372.07,372.38,363.86,366.41,357.35,,399.79,375.29,386.87,395.08,382.49,380.08,L7
2000-07-20 21:56:59+00:00,352.48,369.40,368.83,362.70,364.58,367.33,368.39,366.72,360.93,364.13,356.19,385.83,394.80,374.71,387.83,394.52,381.65,383.28,L7
2000-08-12 22:02:54+00:00,349.68,370.39,367.85,364.65,367.31,370.45,370.12,368.75,362.07,365.63,358.52,385.83,394.80,375.05,386.26,388.82,379.79,382.16,L7
2000-09-13 22:02:26+00:00,349.68,370.39,367.85,364.65,367.31,370.45,369.74,368.54,361.89,363.12,356.40,385.83,394.80,367.99,383.49,384.97,378.92,386.95,L7
2001-01-03 22:02:12+00:00,340.20,367.58,366.61,369.49,368.75,371.05,369.99,368.15,361.76,361.95,354.93,385.83,384.82,366.54,379.22,385.20,377.63,386.56,L7
2001-01-28 21:56:08+00:00,352.54,374.22,371.15,374.24,374.50,379.48,375.89,372.64,368.87,366.70,362.43,402.21,413.18,368.73,385.66,388.90,379.67,393.34,L7
2001-02-13 21:56:03+00:00,359.85,374.41,372.82,372.93,372.19,377.96,374.72,370.82,368.96,364.99,361.62,397.05,405.50,369.02,391.24,393.73,380.62,395.41,L7
2001-03-17 21:55:52+00:00,358.19,373.54,381.19,373.60,372.22,376.05,375.81,371.52,369.71,368.71,364.95,397.05,405.50,377.64,400.19,398.66,381.95,391.50,L7
2001-03-24 22:01:59+00:00,358.19,373.54,381.19,373.60,373.66,376.56,375.57,372.54,369.56,367.85,363.75,392.21,400.17,376.80,396.70,395.91,380.18,390.18,L7
2001-05-20 21:55:29+00:00,352.45,372.17,378.37,372.55,374.10,377.85,376.21,372.55,369.62,367.89,363.63,392.21,400.17,375.68,393.47,395.91,380.18,390.18,L7
2001-06-28 22:01:09+00:00,352.45,373.55,378.35,374.15,374.97,379.11,377.70,374.27,370.75,369.90,363.98,392.21,400.17,375.71,393.87,397.07,380.02,389.70,L7
2001-08-08 21:54:37+00:00,351.67,375.32,378.88,372.73,374.69,379.05,376.78,373.30,369.70,369.37,363.40,391.08,397.77,377.39,394.30,395.67,379.29,388.88,L7
2001-09-09 21:54:12+00:00,353.28,375.65,380.31,374.03,376.13,379.41,377.17,374.09,370.03,369.95,363.08,390.21,396.27,378.33,393.76,394.94,379.70,389.21,L7
2001-09-25 21:54:04+00:00,355.24,378.68,375.47,376.07,377.30,383.06,380.60,376.66,373.00,373.30,365.81,394.05,402.36,380.01,395.93,399.12,382.01,390.09,L7
