,dates,mex0115-0000,mex0115-0001,mex0115-0002,mex0115-0003,mex0115-0004,mex0115-0005,mex0115-0006,mex0115-0007,mex0115-0008,mex0115-0009,mex0115-0010,mex0115-0011,mex0115-0012,mex0115-0013,mex0115-0014,mex0115-0015,mex0115-0016,mex0115-0017,mex0115-0018,mex0115-0019,mex0115-0020,mex0115-0021,mex0115-0022,mex0115-0023,mex0115-0024,mex0115-0025,mex0115-0026,mex0115-0027,mex0115-0028,mex0115-0029,mex0115-0030,mex0115-0031,mex0115-0032,mex0115-0033,mex0115-0034,mex0115-0035,mex0115-0036,mex0115-0037,mex0115-0038,mex0115-0039,mex0115-0040,mex0115-0041,mex0115-0042,mex0115-0043,mex0115-0044,mex0115-0045,mex0115-0046,mex0115-0047,mex0115-0048,mex0115-0049,mex0115-0050,mex0115-0051,mex0115-0052,mex0115-0053,mex0115-0054,mex0115-0055,mex0115-0056,mex0115-0057,mex0115-0058,mex0115-0059,mex0115-0060,mex0115-0061,mex0115-0062,mex0115-0063,mex0115-0064,mex0115-0065,mex0115-0066,mex0115-0067,mex0115-0068,mex0115-0069,mex0115-0070,mex0115-0071,mex0115-0072,mex0115-0073,mex0115-0074,mex0115-0075,mex0115-0076,mex0115-0077,mex0115-0078,mex0115-0079,mex0115-0080,mex0115-0081,mex0115-0082,mex0115-0083,mex0115-0084
0,1986-01-13 16:09:40+00:00,228.2527698539365,224.49996137172258,221.06430795569017,219.86249871341718,211.2413075924518,209.2406812273279,209.19347733734944,208.1399190980809,212.88881701663374,212.12607222471934,208.55641983952847,207.4635855822181,209.25937203470357,214.85199534778857,213.83402088923418,215.78817730905553,214.49850941562417,213.07527632973515,212.90084768483655,212.34877266544623,210.37306990236792,210.41074429667017,208.8942286980348,211.5009788140832,217.02777218255963,218.2802839818974,219.0656145771518,222.8869688505741,218.63428445167722,222.09139078659442,215.7968333244756,215.7621848314304,220.27674484918685,221.73092907953395,225.81861685183205,223.37130671720786,228.18447791533993,226.3414505872027,226.218102920118,228.72746673548923,226.39694594968327,225.90820732869756,228.42595963416986,227.25335147590644,233.34632719781644,232.85496863465306,237.31100914444937,231.021906269562,228.3504406496503,231.81364396719454,227.46371606575363,226.1901571120285,217.00468875504382,217.76819258246454,217.7476554953418,222.8915390952188,226.58686147900664,246.34768912871706,250.31171454908682,252.0511504834348,254.21380709777577,250.62368756487047,256.20934563015754,257.36192678464664,246.38685191819138,241.40329213257843,235.10914772069685,228.84229742043027,224.88733965429233,217.97567985663676,223.74171975289337,224.86370569609522,,229.5019515195903,237.5799510415847,236.01376818284646,233.6836514322387,235.3999641470342,238.33792715434896,237.15266468863305,238.87807003218242,246.33739840212849,253.06778042655225,263.7100521480217,277.845284470462
1,1986-03-27 16:01:55+00:00,215.22511223251578,215.1961626824129,202.36887513718972,198.05832703649264,197.3752104055801,197.13129519268648,186.51851957079577,196.1988255573931,195.17657538607472,194.47947009886872,196.32927975767564,197.96512159987714,193.34282386052635,193.61658832793015,195.42673838291327,199.90029038030434,199.00879985103268,194.17309262975067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-03 16:07:57+00:00,227.38220540135669,223.47187528658756,214.93328839709642,209.54798757849508,205.83089031601102,204.63630870607193,204.50448304370744,212.51926963772425,214.11679683276174,210.6871437233134,204.08408043027563,210.38895989956472,206.7443151075131,210.16595340474137,203.17201776193875,203.82885699705025,205.77298853179636,209.6434394505228,210.55213531118974,211.36963618358826,207.40756350022102,203.84247505193818,201.06794156645904,203.0186676645382,209.133814471256,208.91984078685903,208.65323600559222,217.2681034911277,220.97019619595278,214.5697339133657,214.21600657771856,213.8530703475653,211.5155281842345,213.79941231014496,218.28639744106007,220.12085283820076,223.87734895321333,220.8190557700424,222.4249319816429,219.62460974553005,218.99051286381845,220.5819596505528,218.94985972627669,223.33105963092592,225.21125291820883,231.47297246210744,226.30715977253237,221.9005012918482,225.9632001376137,222.8418284514419,217.92306244637595,226.76947584070749,219.91919915683735,216.93074815844085,219.0995202092191,218.32558828414875,219.99415334364963,232.18211665011756,244.0239274746075,248.66225909793013,246.6093683252481,248.67645003211112,252.90460544013027,250.89156822783374,249.22680427363636,238.00249236199107,232.31389247180303,223.70402808437169,221.144892411764,223.31445195718757,224.08190375536273,224.51476026174356,,230.10336167149754,230.776047690717,228.12530648743652,229.81924455518748,227.90610297259593,232.28020661434894,231.15609558917205,235.08125646795807,250.47009926063023,256.38000337794404,270.55346628836367,272.82671462192644
3,1986-04-19 16:07:35+00:00,189.83181374998168,186.48785661593232,184.7134471442031,178.7013763378485,172.5283026489038,177.55087327324017,177.7720650620353,176.91956034186643,175.68161018752832,180.41804010884243,174.66651771092305,175.64348717295707,175.53919717094928,177.44185924316886,176.71748987756797,171.61869087305297,177.1326523803966,174.24381246828153,179.94594262997376,174.86912801805076,177.32302653617228,174.29864564244915,184.30642499519615,182.7019590831332,184.02051411351593,187.0801427852686,191.41442306294405,188.43237788378053,195.90271253337045,191.62861997198297,192.47353145787704,191.81057292575787,188.5229226262093,190.99341153098794,192.5717838145993,192.04058955430145,191.9223575109341,199.41311076128687,192.71521336110678,193.98433489025206,193.33362237194854,196.02305084330177,193.25523921806234,200.82614712666944,206.38091980041716,207.7932158600611,205.6675122452279,198.07223946319024,191.34610127187705,187.84147530205985,192.83636564604367,189.49399871228565,196.4016482176807,192.84778981432302,194.6758257571678,195.34399864941406,203.96143840864713,204.88778071515728,217.26290733953,,,,,,214.10772923637228,209.11442415387432,210.94801968925472,,,,,,,206.6461606215947,196.8938397134164,209.24258749244154,194.21320673552842,208.5145760232318,200.94640790734312,201.9692683828998,210.92155838675166,225.163338962684,222.4343031060829,234.08329713554835,
4,1986-05-05 16:07:11+00:00,199.2641504418122,194.81566203203784,186.75395165233348,184.15466361093942,182.69585866949222,174.98880519711759,181.80316638114437,182.74075370445541,184.96930907425042,178.41670948715802,184.90795426603648,181.20359507629644,177.59336877562487,178.0438539078433,183.97759063398473,183.41352216373338,179.6642674266029,183.9192435984393,178.01178539760204,180.34369750070783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-09-10 16:02:57+00:00,189.71964623519065,189.84591863712106,181.52336963420714,169.52231011346316,174.33210269477615,161.05856263144472,170.88855321034268,165.62483476248036,175.56876846669994,171.95389701265697,173.25338792217883,173.76812430292858,176.40553257360864,169.9251180721551,176.45783685392271,176.88270646208804,179.81750456369664,172.60846094691277,178.2770793048361,175.54930721313576,172.68992427987035,171.51978829020442,174.79787774302318,171.2314489895032,174.7484261964489,182.4134785577718,181.9551558884702,,,,177.93521452318882,181.0923282604676,175.3806771261537,171.13108151546749,179.4198559388508,187.19186771208163,167.76962834800614,185.14566550698405,185.43210132639445,185.9172169860478,164.96631981336463,187.80179839139328,185.51167233772662,190.67913440042406,188.72034989199003,188.7555553342979,182.80611702107868,179.1030515608147,184.01671240662344,181.2418034827336,,,,173.39936436437173,173.06575919949663,172.1929367699614,175.31006727157606,190.1128031457554,201.53106182357615,,199.28613870912815,180.77604164956452,,200.39494769845587,197.31071464294303,190.86877711298476,178.70948643431285,,,,,,,199.31332372679958,197.17603585933225,190.7196479372127,190.72337581907578,204.54347476048778,188.72511964006767,194.6490982962284,192.02772804191233,205.76862042671138,217.92447568680134,218.7858278773919,229.86346245022682
6,1986-09-26 16:02:27+00:00,200.46015329122275,194.8378671334249,186.822828602064,178.55130060757125,179.66813666761638,180.20655104620513,175.36415580652076,180.9160460090677,182.11940591699326,184.45499926093157,186.47700807437658,187.35260473149856,189.21629796502097,192.5843073251373,194.063554706975,189.50626616778584,189.67079491562052,189.20058590460442,193.10617088389355,189.432585874303,186.37405555408998,185.29246315203522,190.29814351564337,188.83742809269702,194.39622696372797,192.98304261683518,200.33904761950893,195.71070236331954,197.9064936687847,189.6707658935815,198.20883346813616,191.13280785496957,190.1817583433058,187.8419293439624,195.69177182073602,192.70374090360278,193.54474735580638,192.97949096423827,198.059020713564,196.73156141717087,196.1366958347192,195.1675648022988,198.219003379206,201.8205426101806,202.96800425793944,204.89256191997137,199.22024388030925,199.03640394791825,195.04022916811556,197.96650913731364,187.22613415349417,179.2697092484343,187.84655080867503,189.95094089145041,179.15149494912814,188.57647690786544,192.9751421649741,207.78723321739824,214.13066148859352,,215.45551311054268,214.06048040546966,,214.4492340201729,212.45276559619307,210.5792770594309,197.90290685911546,197.40106082032617,199.04009422702308,192.2810514644929,192.66869628773142,194.5383772346058,194.97949345684194,199.85949107956978,201.87380635014327,194.85916886913085,196.5104099476265,199.65063934156225,203.2946149850762,202.28799643957223,211.4933827894793,214.53668953225323,221.17011651690186,225.16786540603502,236.4261562640377
7,1986-10-05 15:55:59+00:00,177.9678911665937,175.99862167178836,166.5548343167143,164.79270574424643,166.720861510488,,,,,158.95691154588195,159.92546546536357,166.56424156261878,161.4283200569114,183.79315163483867,213.37112876054672,171.8405628114676,178.68473260422584,,,,176.89269098123515,167.6609742030141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1990-03-13 16:02:52+00:00,213.6066421316922,207.29254986747608,204.6997512251667,196.70884653717442,194.210922701882,186.11651667060912,188.68923062367114,184.08123236678136,189.88199969530993,184.62636771464878,190.53715498434292,194.47865693769944,194.92782217100685,192.8618669863434,197.92075205229867,197.59878647228567,194.4182631662176,191.74563272359404,196.51086305654897,198.0818151269747,195.1461341679492,193.20738501467847,194.12146419061668,199.56453083094112,192.352386793005,194.82090313555662,193.7638325988061,196.12008183405476,194.62774966534027,195.32557447926806,192.758337392977,192.21042369011397,193.25753219343656,192.26852987657546,198.47534438423938,199.43364832983085,207.07982810439472,208.09874253061545,211.93459186413628,208.97725752062135,212.96166594437338,214.53307738261574,216.95471811049435,221.8265915010123,222.29363567753214,225.14710314998376,228.2320255690918,221.835765535153,213.25665641097063,209.0322783861046,206.5423770014673,206.81896638978048,204.2351310984618,206.7264178175828,211.76172241479773,218.1516787862574,218.0290903753915,231.69155085487992,228.39339174810178,235.91037123996773,235.41875315934297,236.40671033912298,235.82691777828455,233.8158495066995,225.89649063049166,219.3902754839683,210.84092019198008,207.8674449767889,199.66814346232448,204.9894282803495,205.89319707940336,204.8520361803847,210.70096573058964,222.60460441136854,220.60089033547234,212.30609871497808,219.43760567435115,213.23611923560043,217.60184500875553,219.46571528333953,224.91069578425845,231.47237217068124,240.9077533265944,252.27988381163914,264.3174801074556
9,1990-03-22 15:56:21+00:00,215.9316114925859,217.24144953581168,207.834971426835,205.4563572732526,199.16323363651992,196.10727465772533,191.82736621139176,195.03442647105607,195.24742971688954,199.61447969490922,198.59603680759597,204.52460853305828,198.31681406456278,203.12468787182866,198.32166755254977,200.7265612036784,196.27404830175774,199.58976448550453,200.0756516035765,198.61754539441688,197.6705355267932,199.94441110826784,201.7066388332482,201.1592134951213,199.04332266811807,206.6662828750659,205.46647880513999,206.56535120596646,204.99528069110698,203.32111441401088,200.5672902844543,201.27018018052507,200.92427178763228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
