,dates,per0098-0000,per0098-0001,per0098-0002,per0098-0003,per0098-0004,per0098-0005,per0098-0006,per0098-0007,per0098-0008,per0098-0009,per0098-0010,per0098-0011,per0098-0012,per0098-0013,per0098-0014,per0098-0015,per0098-0016,per0098-0017,per0098-0018,per0098-0019,per0098-0020,per0098-0021,per0098-0022,per0098-0023,per0098-0024,per0098-0025
0,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-10 14:42:16+00:00,136.78093830889645,146.2934536627759,110.85217874400107,112.59245385348397,116.41046647324265,129.29569162644248,119.46626187025373,97.35182693564559,95.7176561571608,113.06233322401205,111.05572473486492,100.4734739461611,113.96046352933463,121.99824840497097,122.07066721413457,,123.18608432571806,129.05654547677258,126.45949539658179,120.82155978396436,135.11075945640482,111.35494414099715,113.12388274112266,124.51797563554375,127.81543754527304,129.5733058430838
2,1986-04-26 14:41:53+00:00,,139.1052759822643,103.82267410896782,113.0037411796947,119.12389462890556,118.54973639235162,119.96089682947779,111.18823909502615,106.90353090446912,108.31193787193995,104.48361071596102,102.933603090437,109.86298099343693,115.77946402245315,115.88599188501938,,120.79812271862623,128.27936021910114,130.20386689798684,122.75524585628972,111.8009851106734,135.2712731291426,122.56389488336661,107.47644625624295,105.13331112573282,119.79527426316675
3,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-10-19 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,121.85118472151876,149.46462968973515,109.11654963665852,116.80218853011499,117.7374186495963,113.2337528771288,113.01877110067042,116.59260016866352,129.670517853981,123.02317607408322,116.37921022445241,104.78453940454719,103.7385377898265,109.98289967427186,120.46496944270231,160.5844899623956,125.2002701696748,120.7430578856571,121.77162199583452,109.15872065037672,118.99533199842145,130.3650233979896,126.95546888702255,118.47052412116106,127.10055640810648,121.59054068850571
7,1986-12-22 14:35:44+00:00,125.54810197264544,133.3676222327802,107.96656337398332,119.85947707447303,123.98582871466589,117.42605359769045,109.23426258523335,111.66517195650891,132.14995289973191,123.99740674435073,112.35938412328318,97.70289033920906,104.23897119926656,110.30030859489963,123.61506738821478,156.0603893121602,121.3678665754448,121.41620786233348,124.51273793844159,114.05753425387591,117.85018468486997,125.56913850643426,124.18141832326314,122.18557035296021,127.03701408146425,123.8173018832628
8,1987-01-07 14:36:13+00:00,,157.18730972004832,,,,,,,,,,,,,,,,,,,,,111.22929230063846,86.4264522878052,93.84214594438306,87.34808389048187
9,1987-01-23 14:36:40+00:00,,,,,87.33838855638737,94.38783301598762,89.70504198769493,104.14241635053504,126.66519437950336,,,,,,,,,,,,,,,130.83331595778571,132.46532068979533,124.34298552455348
10,1987-02-08 14:37:16+00:00,147.18477722002396,134.38319264033956,120.19209222680335,131.64801528944733,121.91960936522938,115.26737863967284,112.78527876536822,108.16874066539114,134.39551334898258,120.27365680486501,91.73509517304645,102.54974553296853,116.91714307930613,110.30437228129799,122.81984200621545,,120.27676161647864,121.00807955279366,122.22950279022989,97.72387646129583,104.37974748056527,129.78242861479384,118.2213006170358,116.72653067899506,113.57165468550697,120.4856933714659
11,1987-03-28 14:39:04+00:00,,,,,,,,,,,,,,,,,,,,,119.4575446472915,110.98065516874091,112.06488890549228,110.13788836969121,122.24077217860884,
12,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
