,dates,per0098-0000,per0098-0001,per0098-0002,per0098-0003,per0098-0004,per0098-0005,per0098-0006,per0098-0007,per0098-0008,per0098-0009,per0098-0010,per0098-0011,per0098-0012,per0098-0013,per0098-0014,per0098-0015,per0098-0016,per0098-0017,per0098-0018,per0098-0019,per0098-0020,per0098-0021,per0098-0022,per0098-0023,per0098-0024,per0098-0025
0,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-10 14:42:16+00:00,136.84906702239712,146.55745242759104,110.98417812640864,112.75491463183175,116.58646564978608,129.4716908029859,119.73026063506887,97.61582570046073,96.06965451024766,113.4143315770989,111.31972349968007,100.73747271097625,114.22446229414977,122.29996127904542,122.33466597894972,,123.4500830905332,129.35825835084702,126.72349416139693,121.12327265803881,135.37475822121996,111.706942494084,113.47588109420951,124.8699739886306,128.1171504193475,129.87501871715824
2,1986-04-26 14:41:53+00:00,,135.912756645887,102.22641444077917,111.0391138957702,116.99554840465402,116.42139016810007,116.76837749310049,107.99571975864885,102.64683845596605,104.05524542343687,101.29109137958372,99.7410837540597,106.67046165705963,112.1308704951648,112.69347254864208,,117.60560338224893,124.63076669181278,127.01134756160954,119.10665232900136,108.60846577429609,131.0145806806395,118.30720243486354,103.21975380773988,101.48471759844446,116.14668073587839
3,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-10-19 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,121.8446881066931,149.4394553072857,109.1039624454338,116.78669660245379,117.72063572796333,113.21696995549583,112.99359671822097,116.56742578621407,129.63695201071508,122.98961023081729,116.35403584200296,104.75936502209774,103.71336340737705,109.95412895147248,120.43979506025286,160.56435045643605,125.17509578722535,120.71428716285772,121.74644761338507,109.12994992757734,118.970157615972,130.33145755472367,126.92190304375661,118.43695827789513,127.0717856853071,121.56176996570633
7,1986-12-22 14:35:44+00:00,125.79995747326716,134.34356229768935,108.45453340643789,120.46005557595558,124.63645542460532,118.07668030762989,110.21020265014249,112.64111202141805,133.45120631961078,125.29866016422957,113.33532418819232,98.6788304041182,105.2149112641757,111.41566866908151,124.59100745312392,156.84114136408752,122.34380664035393,122.53156793651536,125.48867800335073,115.1728943280578,118.82612474977911,126.8703919263131,125.48267174314199,123.48682377283906,128.15237415564613,124.93266195744468
8,1987-01-07 14:36:13+00:00,,157.63516156157175,,,,,,,,,,,,,,,,,,,,,111.82642808933636,87.0235880765031,94.35397662040984,87.85991456650865
9,1987-01-23 14:36:40+00:00,,,,,86.51427587071906,93.56372033031931,88.46887295919245,102.90624732203257,125.01696900816673,,,,,,,,,,,,,,,129.1850905864491,131.0525560857925,122.93022092055065
10,1987-02-08 14:37:16+00:00,148.4666710938005,139.3505314012237,122.67576160724542,134.7048391422991,125.23116853915212,118.57893781359559,117.75261752625235,113.13607942627527,141.01863169682807,126.89677515271052,96.70243393393058,107.51708429385266,121.88448184019026,115.98133086516556,127.78718076709958,,125.24410037736277,126.68503813666123,127.19684155111402,103.4008350451634,109.3470862414494,136.40554696263933,124.8444189648813,123.34964902684057,119.24861326937454,126.16265195533347
11,1987-03-28 14:39:04+00:00,,,,,,,,,,,,,,,,,,,,,128.43915045717972,122.95612958192521,124.04036331867658,122.11336278287551,132.5054645327668,
12,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1987-04-29 14:40:06+00:00,,123.85057173554867,100.35871599214963,103.02629263113032,109.63439943899124,117.24211027050421,123.96749086427948,117.46706639793035,115.56970575231819,104.24455309814024,104.12185055136115,105.54409990545477,115.05656419775242,117.67739669194448,107.3919165970506,,117.97696174482476,123.83981441961201,125.16155409117671,124.10308347053126,122.12011712744052,137.33615132624865,126.09923974179308,115.0129838344946,124.83294785302768,129.09803487851428
14,1987-05-15 14:40:33+00:00,,105.57888202455752,,,,,,,,,,,,,,,,,,,,,,,,
