,dates,usa_HI_0034-0000,usa_HI_0034-0001,usa_HI_0034-0002,usa_HI_0034-0003,usa_HI_0034-0004,usa_HI_0034-0005,usa_HI_0034-0006,usa_HI_0034-0007,usa_HI_0034-0008,usa_HI_0034-0009,usa_HI_0034-0010,usa_HI_0034-0011
0,2000-01-25 20:59:13+00:00,230.63328557780963,224.47241876352302,215.9631441214353,205.9623630040854,203.18223674899576,209.43808352541117,,,,,191.29448636833723,
1,2000-02-26 20:59:03+00:00,259.0572531794841,234.73862180823755,221.59596424792534,208.0977234231165,206.7178013612207,208.89203202053378,,,,,163.8517411097399,
2,2000-05-16 20:58:31+00:00,278.18071353726,,,,211.31165165833403,215.12429895615907,213.1141769182227,209.1278902386576,211.79447743405936,195.11183371421103,193.88016541866872,
3,2000-06-01 20:58:19+00:00,252.02935281224046,241.2204188490678,235.16353240195747,225.43818542954318,226.0032055395393,238.6101574159627,223.10326867460185,222.6500127612672,217.91822671978622,211.1668428029885,204.76931529348866,204.04720456780282
4,2000-07-19 20:57:48+00:00,234.98187517926263,228.5505494191473,220.9515097188077,214.08069596256223,210.6855778163374,219.6439323357091,210.76627301744267,212.11365876652158,210.78053350583215,201.62994608161327,199.2136987391497,205.5490321894623
5,2000-11-08 20:56:43+00:00,233.75558175989428,216.09295220011094,202.1144478760223,192.8399024816527,194.80022351198164,202.76342031350055,194.8315733102427,182.83979240632803,,158.24218635512327,175.18019624358928,170.5766792230364
6,2000-12-26 20:56:52+00:00,249.91165271214967,221.26497662668208,207.33964156757722,203.3595681026433,198.17355103615745,197.30052964399846,187.9468843621039,175.9454128802861,,159.91367174009207,170.0806284112081,162.79280066089447
7,2001-01-27 20:56:56+00:00,254.92997903067916,235.39625572846666,229.04487014469592,214.75485223437997,216.96209283422377,224.6605323479171,211.29761656435622,198.07652289497426,199.56709002670758,187.20542580550128,186.85785521107442,179.91246758958775
8,2001-02-12 20:56:50+00:00,239.6751061112558,233.50929050042606,228.018968188201,213.88307456066494,202.13916842302277,205.1462270909608,202.3194922118325,196.1750985001936,191.90747499546447,178.0678142700794,176.83260384980525,169.8844202416449
9,2001-02-28 20:56:44+00:00,252.78881037873992,220.87897048443648,211.58806505344236,207.18418977668793,203.61588194477838,204.29245874984818,199.43237220628833,198.85730246201172,188.48524079099758,173.72159937116987,182.9260272428667,170.56250647072773
10,2001-03-16 20:56:40+00:00,257.41655750145475,224.82088919612548,211.95950244643157,188.8148592352278,189.47728139266582,194.85852806744603,192.34803340615946,185.55532617543196,176.3314350297125,178.8712385512355,191.2740674927044,178.59945866844308
11,2001-04-17 20:56:32+00:00,239.02853520280217,233.98523344845498,230.80398374106414,212.31897899524992,211.43546518506017,217.56540762977247,198.20873908838655,199.18975929566028,199.2870020991344,199.86872661692024,190.3396308472532,191.27587457347303
