,dates,nzd0492-0000,nzd0492-0001,nzd0492-0002,nzd0492-0003,nzd0492-0004,nzd0492-0005,nzd0492-0006,nzd0492-0007,nzd0492-0008,nzd0492-0009,nzd0492-0010,nzd0492-0011,nzd0492-0012,nzd0492-0013,nzd0492-0014,nzd0492-0015,nzd0492-0016,nzd0492-0017,nzd0492-0018,nzd0492-0019,nzd0492-0020
0,1999-08-26 22:07:32+00:00,113.84308061594982,130.234801148669,138.7830277921733,136.2776435100814,133.99404653616375,128.04427441564877,116.38630379294669,122.43663696139703,115.53063856838396,120.79489296171819,120.26132132362719,125.98642850798072,151.99651195002218,146.55509723065566,132.70156828526865,148.3071541404675,154.4881936133204,151.64813124374288,135.42112404800105,136.49754436813254,136.3871304671281
1,1999-11-30 22:07:23+00:00,131.0824298373132,146.62198111476283,149.09721270463808,143.3147386754027,134.437318896911,127.6280234535935,128.63228819492826,126.55635344742234,121.30387143518811,126.68707631345153,126.16952806624656,130.2225207410141,156.38303883267466,148.31316862556525,144.14530421956067,144.63399946936096,146.6034651821485,149.86184023603198,147.10656134216094,154.7571494472861,145.64563894511357
2,1999-12-16 22:07:33+00:00,140.81817616561275,149.94814575199152,149.82258837791548,138.8824276840007,129.31824069688903,121.60594927319494,123.38186158647463,122.30518794058236,121.59740311924983,123.05860806898282,122.28864087533059,124.81448141117181,155.92988448268687,149.5789930179065,143.16814923951407,141.7148687363869,142.78691259155698,144.07542151915095,141.5343323100252,131.36045861140394,123.75870350933573
3,2000-02-02 22:07:23+00:00,136.03501908475292,135.52202865417186,136.65769255735788,132.0899908234567,125.25631279417628,113.83897839325712,109.93507480457687,113.36258873063002,110.68901754532973,121.0699355950099,114.94999029291986,124.27786832555662,158.0894797290612,146.55559882301517,135.75456511248427,139.17112519485792,128.33607035973563,129.64462026162352,123.72017284814487,121.70888628644298,124.53304592395656
4,2000-05-08 22:06:44+00:00,130.21384399301792,165.99308884080216,160.0865374727201,154.632113978599,132.75732821681754,118.21159503498282,120.98546062144904,128.73388780423792,118.79202099050528,127.41586227637615,128.68020223406955,125.1599266543664,141.4545502382172,155.2189811629426,151.75679223912542,152.35858883019287,144.26246502722478,144.4834408310588,131.47968272977982,137.13032777823125,137.78808934616663
5,2000-05-31 22:12:42+00:00,,,,,,,,,,,,111.2352976151653,,113.4740150563842,126.66474399325381,130.17061645446972,134.16153997557757,138.39063211199704,,145.09463327046188,142.79860409402008
6,2000-06-25 22:06:19+00:00,116.13608884536312,144.24946729317705,150.24448958946428,141.56048131875664,129.85468686998044,,122.1931048887426,128.3977198266661,118.95912197031738,115.77771333643416,116.44013541540177,131.19081734165522,,119.1726301166745,150.76242299270749,156.51849678853054,156.64601719875608,161.26324834797623,153.82144767995868,148.56474326463749,151.0730029607311
7,2000-07-11 22:06:05+00:00,113.26244237670261,125.79082052965228,131.33451954222133,133.00597614620872,128.84700702934006,,121.65328618195166,122.10514707472672,110.18258609524581,114.87698648269719,109.64679750425064,123.29289456879367,,129.14180092072058,144.65320883557453,147.86454371610472,147.020327236007,146.7421575938721,145.68643552901975,153.82162023623232,151.1530140182881
8,2000-07-27 22:05:48+00:00,113.51472964728607,124.24246540471535,134.43439250253894,133.7268712262785,133.2244627613262,125.5521577825185,139.37941763236879,140.59247530188244,135.14211122037304,128.4948093492406,130.64184141025248,133.72308070502146,,138.802660766407,150.12834996944764,149.03338691397565,157.76481608848,161.82256024849588,166.14763465739736,168.02038753979983,169.79663644827062
9,2000-08-03 22:11:31+00:00,114.22470954282454,128.65454359549787,127.70739389592777,124.7534575338735,121.9431215767136,114.33885626967073,114.20477981312924,118.7365895644752,109.14313577763893,119.79261826252606,120.7966985321353,121.97921656335394,,139.271609996806,138.6135113533852,144.8644287713484,149.95707303572263,154.50958168929407,151.6780708740205,144.8370577540937,138.26825358767758
10,2000-09-20 22:11:14+00:00,115.94538475428622,123.79002701652914,130.11572978431363,136.0336252691389,135.65644517708532,126.8404660322779,123.67731679492809,133.04950806262525,128.0736619153749,131.4737643525346,126.96376661047634,130.56224223370836,146.27842404715264,141.28023148050477,145.393700610546,150.97744964661746,160.88499537469093,165.0622559478526,169.35818931638067,165.11952241642643,150.7200428180035
11,2000-12-18 22:05:01+00:00,128.36121893840823,142.70013472761153,138.39942818369903,129.23459022013498,126.99539665376167,120.40641884426381,119.59658462196904,123.00590598688407,122.92038922865879,126.83673625856159,114.86013480415741,130.28889499631438,154.0460056194075,146.53174494844893,143.5983540045909,143.66916958888908,139.0126284749971,143.79560990820812,137.30488107471075,148.6156192816805,153.0673095895762
12,2001-01-03 22:05:00+00:00,137.00311441026005,147.7597932368814,144.794962645778,145.86172153483696,133.26146602582233,122.26203678057993,125.22050075661892,120.74904842112889,118.89868966749572,119.33791381795317,117.3109781607414,121.97940998255636,159.856514144878,155.5921813072508,156.96874527536727,156.2789677914119,155.4815364086776,156.10492809916542,153.43268400653565,151.15296271695587,144.0742878570037
13,2001-02-20 22:05:00+00:00,160.84099338928675,159.0906807230129,159.3683599722631,154.27712411504834,136.25158114302027,127.56996183754583,124.56478422572286,132.63587792310224,133.9254915282808,129.56785972578754,130.25666137744088,143.5017864978118,162.22197557473248,147.93176736967402,140.29413965877785,139.8085021954707,142.70308590135733,140.95315770975614,140.5040807329912,138.48824048492574,138.23404642591544
14,2001-03-08 22:04:56+00:00,157.0798128209561,156.2012559670525,152.3387037895759,154.36469906030797,147.06207162369796,139.4854228873539,132.9060939899426,134.36851341409832,130.46396462301095,131.18272720378735,133.4117239702423,141.64995720141036,165.4006702247234,154.14866403423403,152.36037088060914,153.5889326000045,152.94556005179825,154.10039801118518,154.4648423288466,151.53987034650723,145.21419788762634
15,2001-03-31 22:10:55+00:00,,,,,,,,,,,,,,,,,,,,,
16,2001-04-09 22:04:41+00:00,133.0754178322233,141.5710301786857,137.85725063024802,141.2694377996173,134.18539643067197,124.56984702608649,118.13328332910751,124.8071822877631,122.789570706918,129.27723436738148,130.83287790216218,134.90939337563742,154.67883305464662,149.93369388442102,149.86288460754454,150.88345025247398,150.22684654958664,146.71162711397284,142.61096078016922,136.73091584292663,133.95504065438513
17,2001-07-14 22:03:57+00:00,119.19016590966625,154.09582377681912,153.6246224738571,139.52898521979546,126.2076255808296,,118.75683645795567,125.09144077018016,113.49973676474306,117.62011821517862,113.8977079064256,124.29138510132607,,120.60452006950003,141.74790277882474,135.02079702134992,140.9482105458815,145.79566896725728,,131.59692043919333,146.04373531513767
18,2001-08-15 22:03:26+00:00,129.19471927791346,146.4445626293175,154.08053202695916,146.92221776747553,130.12547150393016,119.97817332016734,114.18211279097416,124.99711071207237,118.6584313202249,123.82345683041723,116.4089025899457,129.00321710326085,,134.47876661903297,133.41290983396843,139.5996787333325,144.1395065175925,142.56665110569094,132.3238195932746,133.12941666803698,138.207907759508
19,2001-10-02 22:02:52+00:00,137.88766225858274,137.95620605970865,140.47047129695991,139.91137127252065,131.24107428593288,116.4025556029423,118.17858831782013,123.75588495285888,121.02839390711155,123.82631811632343,116.38104588754553,125.24343199738976,141.28912877807906,,,,,,,,
