dates,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035
2001-07-07 21:55:48+00:00,165.04343737336674,165.8203825205967,161.15377001265082,158.75078556317067,161.40936867523524,171.25476726802432,163.7678906269366,162.85093156102454,158.86345938430222,155.30553845807617,169.88857419278582,169.90419555052108,113.52784536077708,172.69453713189424,186.90383207626675,177.41990389096154,164.18459313106752,174.504683681179,173.20226389793837,192.36708263736273,185.81337029802614,184.69718514888922,188.23432551404372,191.27019674465345,195.77162287098471,206.6650275595016,206.22579550405368,205.32092668854798,200.19191435091986,197.75992556582233,194.14258961263482,182.46086003418588,179.7198924781528,163.6059182241069,170.82814853481506,135.38538209251402
2001-08-24 21:55:12+00:00,189.72108490108656,166.1394379258187,170.31185325332575,180.69996089879263,155.52042700940407,129.93633760417367,88.34793648011441,,77.9924280708471,118.75094349515203,129.63976376245014,102.61791401976541,90.4681016890305,157.09812155775492,123.67476954383193,119.02203001117141,116.18141589969709,104.6660231828996,115.99671591797247,,,,92.46520724412717,102.11314494708087,,,,,,,,,,,,
2001-09-25 21:54:52+00:00,166.41384377751294,162.9449985663188,158.97536879827612,173.29026599758254,175.84493829464753,158.63276232497168,153.75167492696244,156.4165593676429,159.49134916161714,164.3522661665082,177.99904000232334,188.91840266405526,169.94799343777552,161.05439858026054,167.8195180126296,174.02094941716015,180.789233941038,183.01327570753432,177.25250178652465,177.11307466193782,188.80053755409918,203.52578690399872,190.56269385842424,190.2534736064279,198.11789935787445,191.2454776406739,193.04239475717628,187.84791665452414,196.5325586380958,192.20151143055242,181.66180494441718,169.5062346182009,152.95533752578825,142.58879218221492,123.89003485129025,126.75378693151558
2001-10-11 21:54:33+00:00,149.98851058864636,147.12458046237174,145.78928917009904,159.8214573788151,168.12302439426153,147.71218469491018,144.27493531531857,136.4037218697793,144.19181686269098,157.12708497141742,173.164357778764,187.5880551174288,184.95541784404614,170.2746071271209,165.98213712602333,172.3377705393476,171.7739399890581,158.71305288444313,168.08320201351407,157.65705818101154,184.009504723424,190.4903883674624,,,,,,,,,,,,,,
2002-02-16 21:55:18+00:00,,188.18295693562584,186.54536576830074,185.57425515153997,180.41021180137358,171.69525660165624,180.21305931380147,185.14401642675847,189.98338288066896,195.5895433841773,198.68748801410365,199.2085113596624,197.60681726586074,206.40163376411354,204.78655323885425,199.09200170206861,205.6049937323764,203.6929155680477,199.5983487580195,209.87181326722114,205.70785622345883,207.2186050326169,208.17988145402714,200.53694779571967,203.6747477464947,202.09703066819654,204.63314975796968,205.24177154885297,198.08391614411843,191.51745618795852,178.98149375212768,173.75797933675284,172.248754235281,164.92900157732933,153.28143607543862,135.9168200776176
2002-03-20 21:55:12+00:00,180.55947564853145,,,,,,,,,,,,,,,,,,,,166.52019079953268,177.88289637416423,184.11681860016267,169.53907076927536,,,,,,,,,,,,
2002-08-27 21:54:24+00:00,157.77681034863497,170.51922095531543,168.06838658250405,165.41332433386387,162.02235145544535,158.64625750601485,161.650976995999,161.63197346241884,144.94173188896278,149.93299844973046,148.5191079177403,165.78799995394942,178.08026297227795,183.07238536593897,187.53486282226604,193.02494260596117,184.62562082832292,175.1083469032535,180.8438267061977,173.21156531459934,168.2629605375615,171.31153395403294,184.8730254750619,177.69725236229246,169.243354894554,164.66771694983623,179.26518204047375,183.47564168511926,180.13885652614675,174.57759853837524,164.8470430154471,161.54267225874358,136.0071302753912,130.030409992326,,
2002-10-14 21:54:07+00:00,172.49266847784565,181.56794240632462,163.81780813618113,159.29505954631074,155.1509978226394,142.9753208767595,157.68780660150605,163.12651424835622,175.81330755520807,172.99951595129997,155.1760155185192,169.16003514647858,169.5278895055333,172.25417716936926,172.3694368053972,182.6376233899073,168.31300693855795,178.70843888624944,180.90339068854016,163.7549821091287,158.81941916449856,162.9792410280439,174.74242574850157,165.2515207163502,164.7866253237293,160.7634195987662,163.5840431305695,171.7655146014409,173.78255375962493,159.537661448785,148.2253073185109,154.73841258959456,131.24777573621816,124.06855117772051,124.69637271538214,117.80587800498755
2002-12-01 21:54:40+00:00,166.85115185325995,162.50368400647815,159.73315391723358,174.737968257176,173.286437810161,165.6300104128135,161.21100597268241,166.5615598952789,159.573918896706,160.68547008654005,161.27327383617032,168.29308652378128,179.48032770391956,193.32677789349597,184.96281676460993,191.75276449517457,185.07467679079613,190.54289327624062,194.41901003681866,202.5225114931734,186.34617541320299,178.76193043365737,185.23113573417803,187.63035429370584,183.87006457840738,171.59049424732552,173.79278099219144,183.60615665263325,182.9510525910767,181.51896487025124,167.28615684823723,166.52544518708098,165.1644771378754,152.5379665769481,156.02722418315028,138.82861160640869
2003-02-19 21:55:06+00:00,159.3084095650228,155.99786684444763,158.34442033778572,163.74895592284946,157.7568730751106,172.03429587344598,176.5682737631219,,170.53367589656472,167.11264836791548,179.09974341128031,178.8265664381346,175.64169689299928,189.40832462238865,181.0207347263061,167.0354400814565,160.00040496968484,174.07041653487124,183.52235731803242,204.11798782272754,184.37877019454484,176.6393861339589,174.34891126203541,174.97260591737265,169.81962050855768,179.26042339217574,181.45393738726045,184.49719991042636,181.38979838605135,169.2339588389487,172.58519562205345,162.32617577543812,176.50668651519112,159.4992588824934,167.17755319353097,138.45979516985204
2003-03-07 21:55:10+00:00,160.3292254688154,161.07089175630313,158.1188663679554,159.095744740319,157.58521672263672,165.6598726591636,163.39551082671562,,151.67639016019456,159.0529631390259,169.5557932615976,172.67829335104415,180.26104463341824,188.33278079098105,179.57008606867836,186.69574944673937,186.4193174397253,178.11653978063813,189.4044125942109,190.12271955482854,185.04182264367518,179.82575254563545,175.79933877472934,170.98947374860398,177.8386928403847,180.63087713061216,178.0937178497851,184.09465864799162,183.78943555344074,184.38521097006685,164.5606406973998,166.93422302789853,167.8483248227708,166.83717009378736,151.69445208088442,124.29794825943894
2003-04-24 21:55:10+00:00,160.2785309145589,151.55276765519287,146.78610756104243,143.32977985687845,137.88372015797583,141.164300622526,152.0163825928825,,148.7387706970039,157.3592103533921,161.28044963925484,161.08798059675706,176.12101553991968,171.10030695153023,167.61310163866435,173.05382709828137,174.0901813832953,168.0881194338964,174.8495748128512,171.71147216621483,182.15599730172016,,,,,,,,,,,,,,,
2003-07-21 21:42:57+00:00,149.60533290464429,,,,179.8011892240868,147.3360834451108,155.34445652606468,141.28431858554276,173.50005394629102,179.72178239741174,174.39045277904387,168.0341865414544,,155.70323323766925,152.41487945366094,,166.7142713752216,167.8046973147523,169.32520023235014,165.859774027575,,184.43775232680449,193.73197078567665,185.29733661124797,175.9730155901238,,177.11468456996872,184.89135095225075,176.72774301912244,190.31643536182776,,,,,,
2003-07-29 21:54:53+00:00,,,,,164.40784252828465,157.89691065253686,148.84326328607793,175.1208848848424,182.01007334839935,173.6718634333253,181.55212939426372,161.84694823299017,118.39635385062016,130.9342842777147,,,,,,,,,,,,,,,,,,170.0644413244373,,,,
2003-11-18 21:55:03+00:00,171.14940693150078,164.8808848028838,154.35544695130977,171.14494339413798,154.42549070125503,,,133.21338860637894,150.77875232923486,151.4204067558175,162.9531716601779,162.339374709979,165.34142055234886,163.9699244777349,163.80440530025007,170.68313151298636,177.1385743127616,165.00873616301539,,,182.15410826971637,177.66285796120783,172.82715517376755,177.17451869856146,175.62264334879492,172.17451103954585,168.3611823585757,176.42741093266324,175.64690344542936,164.51693369953693,142.81329011490627,,,131.04774202376996,108.25121396086296,110.41350064609011
2003-12-04 21:55:07+00:00,160.66150175830316,159.85089399100372,148.8231572505793,155.21668920825778,149.43381065139295,157.66537529939436,152.13791900346712,,,155.45499946331898,150.45615569828996,152.8081235778601,141.6984602969334,162.1575113684176,169.62823646015784,163.33705573683284,164.86302351855682,167.20052473863225,163.4727160578928,173.73173117672502,,,173.44506824181647,175.7314755666483,176.46642135988733,174.98577962717133,176.21430815114846,169.37946310873042,165.57729548050386,167.72653062393505,151.68828816013325,137.72048684749066,141.0183036503292,,,
2004-03-01 21:45:26+00:00,,,,148.21734863676892,156.55358658705495,165.53860030350256,160.7885274261668,140.26415343379168,132.31227108932163,143.11277918802506,158.24904197547698,165.00609062587208,157.23915246240898,161.54759106478502,153.99381202727994,160.6792328067429,152.40735448814291,149.76810237642556,154.9462469195778,169.28875641651007,169.31179691076787,170.37926535707712,167.88419815780992,185.0781469374747,187.8492009559769,187.03718004920367,178.56770183707528,174.9445486169956,182.68604571151494,174.4397732910664,174.13810098929267,163.8593382425324,153.20624579779434,141.2166816833662,133.39059184233074,124.89969629908563
2004-03-09 21:55:39+00:00,174.37395206931572,167.14299883623283,,,149.10492823773552,163.56277562683232,160.47828431652715,161.72551833063832,161.26646513954933,163.71172439002729,178.94803377694788,173.42523066025655,163.44175514719683,177.7320291677268,174.46013001004866,,,183.15240407717243,177.606722913907,201.36360877028096,200.62005073632642,193.8379975852888,194.41626532258587,181.31805691176532,187.27171889110386,199.88141501984242,199.81694451020914,182.76381999770862,,,181.0518350608929,169.6367924000159,172.47993227360251,167.22411393448488,174.67837323553545,146.1655320066504
2004-03-17 21:45:32+00:00,140.74320104562875,149.2637500718188,156.1673528103083,155.85809957261478,154.58574586022146,147.65578131633643,153.8581225268064,142.12454929301697,150.58894564195003,155.97751521228406,161.58116698610692,165.2723512970751,129.66053238784272,150.0840963572544,167.15979417828282,155.1963694342977,159.25376515245367,172.3492102437429,164.67413885159195,179.41006357897118,181.84381001516388,180.82407824497386,180.56526504337023,168.7362374682377,171.3714395108897,181.37170991208905,176.09574527694417,170.38387524365473,164.09787310351342,177.4475758088346,169.564131746669,162.73113753895385,153.7313776096194,149.0200048060616,155.98399139582477,125.62172128080182
2004-03-25 21:55:42+00:00,,168.12486806480192,159.11929220104602,157.97548218296964,154.14412134463365,158.51969167235507,156.97031672817437,139.27666304047403,142.93699085901963,168.40794057374782,163.68568472494678,163.2971559281655,,,169.65201116082662,164.751287661458,158.46583392252205,165.45349215037723,162.82881045391312,166.46319983072678,175.075331654952,167.03718253414226,174.81787008167768,173.60422956421127,168.09600351684716,,,,175.43415269795764,186.8204977843499,181.43032419120945,165.37191324628674,153.69703222960783,147.31998971915442,141.81797057124888,143.01310236606136
2004-04-18 21:46:13+00:00,155.59894761410789,,173.76700469792013,171.96047073997653,157.18288952639207,162.1164527242491,158.21726237308158,163.51692716793372,156.4665184577882,167.7921095240904,177.4552221897868,168.03915676566547,124.26937946750147,143.7840876207129,187.00647722899822,180.54577830065804,165.82002781102307,171.56245357089995,165.18386844616913,193.25907114438957,177.14078963757893,169.96627786645962,182.18288329343088,188.24951400302052,186.9006813459853,204.67032503931134,214.51078313677237,218.71493399441772,205.96314645893412,201.01069136585974,183.96654896574208,182.3483433155471,192.9165153257632,176.75983506339486,174.86316727869522,150.70876026864667
2004-05-04 21:46:39+00:00,,,,,,,,,,,,,120.82860951174868,153.91760609319772,144.65079739976096,124.19043745178956,115.09676234673458,135.0090307853944,139.78756746804268,180.34414990775218,150.32591677594283,164.56247293432983,153.50973052288938,161.67888085975554,179.43367751615023,179.45955299648045,178.82882786910858,176.2465356696778,189.64290425455494,176.05993814518834,157.14010859889942,154.91775220725356,156.2101518865897,149.00658141703207,143.69450975345353,
2004-06-21 21:48:04+00:00,156.27701419203896,153.73596865995535,132.7695428537427,137.59224923011,148.02264631354348,143.87236833340256,136.84461488869277,137.22837114987965,137.46736911760277,134.38367806588013,145.82480134142958,151.4248686531399,165.9978229802381,145.88647708334182,148.39932215028142,147.45410727544066,162.56364959766017,155.8451109179689,145.78811238432544,140.31185536177472,152.62770366277624,165.65387385016297,162.7327344049276,162.69718601369146,157.89497962435132,185.44676597841132,191.20554254161345,204.93349440426184,188.2362141436081,182.4770126626893,155.17737776319836,149.03930712726847,139.67912732583065,133.68914774239641,144.98686667921223,154.54809888869715
2004-06-29 21:55:27+00:00,,,,,,,90.9233124370925,,151.7775045173334,153.4611334444177,149.90076442978997,151.6057283973846,86.56667376703905,,,131.29364086094736,170.68171831700067,,184.08767399335392,176.42996079559543,,152.68954148290595,170.16568179043537,169.17504449364577,168.06855792857195,178.25395420136545,184.51430423567126,,,170.8347719167044,,,,,,
2004-07-07 21:48:33+00:00,,157.9301954190966,140.99291645666216,133.8189048461565,144.6045128637945,137.29440987850694,138.74949782339948,131.62298897308287,137.33179016657408,128.795096222689,,,,,,,,,,,,,150.2765052418917,172.53068698372655,179.21699110405905,,178.03985396522904,168.4586780349432,,,,,,,,
2004-07-23 21:48:56+00:00,,,175.13662208443765,161.947134519702,171.52828075782602,151.3369963629177,149.95509529808456,142.40325850875124,160.5523632479841,136.60317074732515,148.6306637033967,146.7598254067591,,169.4184009783216,159.000349255108,,171.2891293349212,173.46763675769722,175.53873017696537,178.7234881965783,,173.93152788551004,173.49627350006116,181.52672289058947,178.50939322493093,,171.7564869893964,183.32488392225972,181.83066373208206,183.5755702030864,,,,,,
2004-08-16 21:55:14+00:00,161.04883896382506,161.61002185735245,175.88403098374366,,,156.83979149582237,145.56866842959454,128.34302078993414,145.60838304623604,146.24193932188288,158.83439113634313,158.64284410052056,120.19635278151006,159.74410549145102,156.21389969854982,156.06081750266696,,,,,,,,,,,,,,,,,,,,
2004-09-09 21:50:07+00:00,172.4506147643435,172.54284286097996,182.6242490217055,175.73670351027414,171.13708836275353,164.44769356464383,,,,,,,,,200.73067951619103,194.26854342816665,198.59639208160792,195.3157638462433,194.6079967016661,185.29490781854403,187.25539102997385,187.280986719513,180.0508016820188,189.68030017232343,195.9864915899215,193.7771776296253,190.83031336764031,192.38386210423985,190.815634520369,187.6800165269103,178.74178117052335,169.2714562022911,,,,
2004-09-25 21:50:31+00:00,170.1309045267086,162.79158463463955,172.42178694006031,166.771216152471,167.9031403970417,163.49343206195843,142.18649905875117,144.1903304648697,130.62645458855968,146.9245786966015,161.74650745611535,164.51173111500677,153.68823902851167,187.45734904599362,177.29960432971876,174.34816604642916,165.19907347717154,171.54730555042477,172.72723193394063,177.00668182691453,181.58937101139614,177.82211783189376,170.51767595191848,183.46221957394994,183.12628729416875,188.36579749841292,179.87026926165387,173.93955635610305,176.8758138199331,164.42137331278636,148.55030175219355,134.36607920739442,145.8417012517971,136.02679694012977,146.92167947353457,127.91761738649002
2004-11-20 21:55:25+00:00,168.7152933405215,158.48911939559179,153.2706703988516,,,170.15199644830435,162.65882601182594,152.54409772966306,145.90761547014174,147.56413742820695,159.69848133422556,169.17877329477412,163.6215491539787,160.98323473875115,170.4910985447356,171.74667627288628,,,167.20152865966165,151.82468200333142,174.9327972790749,179.6905400877992,171.1009511866043,170.26690141816562,177.42717645471137,171.68166473970507,176.28911409361544,177.71692634753228,179.11866349672366,,,151.57154024380375,144.72409188654552,128.97402303835312,125.41816201579661,128.42245742614688
2005-01-31 21:52:45+00:00,179.07360644921997,171.11057929311698,158.4483955721817,157.4768834556689,160.79786909358452,153.34348574158955,166.14904669685941,160.98359634612933,180.00882965517883,166.55157896962405,159.45412657755438,169.5432433617601,168.22907664276406,164.54141219606234,171.44371912095096,170.0003455866781,171.31302494994017,177.0433239360119,174.04279048028354,167.8888428318911,177.42648058625437,185.3921138675732,169.05933180212799,166.83611258144094,180.09521573501024,180.01490185527155,180.81644197333614,187.55543930136463,178.4078828698451,175.25894312305908,171.8603038299916,162.97029013954625,163.60509901992668,158.5173604057493,149.4370370650358,150.81563224589627
2005-02-08 21:55:59+00:00,164.6168247319526,175.7614243769167,163.4630181051144,167.33161284335216,175.42734540046825,188.71345102006745,,,,136.95277562986988,176.6869620383784,161.189369041273,139.75610702239632,187.99644020260536,178.32588699810108,154.6521650915148,148.99124969707532,166.79481832607505,183.9182685992431,198.02482481575115,,,173.7535133899528,168.22616521520598,177.86886416910968,189.40638365160004,187.9619667047105,191.20727307127657,180.44476610050313,176.0573966513637,177.17309974597902,182.50339399776237,185.62672194867497,,,
2005-02-16 21:53:01+00:00,155.57021979738747,155.7242177918878,149.42562532843473,151.01166962150103,163.53669630481681,167.77314889580617,165.41927232582015,159.09923253215678,172.8621543519526,172.07241332178947,173.7423722971522,158.66981969810166,162.71886553416215,163.87217524665925,162.01640915927226,150.996344727404,148.4696840392892,167.4388131674368,171.63868976343343,157.94528064770438,171.19524678349075,177.8846750210821,167.6247655034497,153.75816603535358,148.5707012883503,151.66040510597458,156.2857102126968,168.35243419483052,158.84345832828868,154.63634169321782,161.41682566780963,159.21872792905188,148.5905417237825,142.67111798675217,141.29125707188504,137.69546558236354
2005-02-24 21:56:05+00:00,176.00147033735632,182.3517191720975,176.89967188251984,171.16021153070545,167.16719718034554,,,172.63161440630094,164.47883701295422,177.57446939268544,187.72947910857968,182.38449099373955,176.91540268576608,212.40200607097688,199.94460118776124,179.4582494678423,173.80134412067605,184.12756232673883,,,181.5980932505453,186.6384807544572,183.10724045548125,163.62397551056432,169.41485743114933,182.7108611215874,193.6658552699646,189.69187955052766,181.26459539084314,185.6371008734053,174.20407614914348,,,186.08672396629788,190.64057806092498,158.44467097310275
2005-03-04 21:53:16+00:00,152.6640710476627,158.51847779051988,158.76828933847054,156.28990838110528,157.2259796746784,147.08281053903218,154.0298397446277,150.72112128693723,149.61729184917306,155.5773139007953,149.531835037892,145.67402401619202,158.6932011589665,155.90641147357147,160.96158758157338,156.85418622206834,158.20811314740814,162.73295452077662,158.92581774730533,148.75857392327413,152.2620210713997,155.03595682383718,149.30675547869967,146.76323521066647,136.0863059113128,151.83461487153073,158.3762719433644,171.85649648874474,171.14112444877458,172.6970253420927,170.65403081295946,154.67032182747442,143.40095306861684,134.94706311896564,136.11178291654093,136.85599099704945
2005-03-12 21:56:08+00:00,145.51421980907054,100.94967118912139,112.00983090745954,109.54199184175333,157.1053888341125,176.33909676592742,173.7772090836349,174.89462416560292,169.9099721617976,,,177.30247468604924,172.82157821657069,199.10682498812517,186.01484064135144,171.65420342180886,134.22241326189436,136.81658086714228,164.73037470222562,171.19605715597461,,,,,,,,,,,,,,,,
2005-04-13 21:56:00+00:00,157.65214075343283,157.59074813263652,160.51819801619118,170.38242238345353,164.1372139628291,167.12556565084446,163.9717961666122,166.13385029611817,172.6984376128674,,,,167.53401339014164,179.3183434989833,179.34763095320304,172.4986333190713,164.8437433780354,157.9769113607923,170.05181737384808,162.1862717558926,158.46885020323458,168.46285293454326,172.01646799286004,,,163.72617145397578,166.0453028777455,169.16289338143105,172.04669391409453,170.35089390428243,158.73789062502732,158.42058633402127,160.08268292940517,161.43397671866273,154.81994174132836,147.622945815755
2005-08-03 21:55:49+00:00,,,,168.21263921882107,160.2998057311529,170.96515100025135,167.37327360406118,,,167.800288303905,153.03622097201762,176.70596064138908,,,179.37427239768263,154.42586800751712,156.11399367374875,163.43376939242316,170.57255189388957,,,,,,,,,,,,,,,,,
2005-08-19 21:55:44+00:00,184.47870618142375,180.30250022069174,181.84073944560214,176.7668701122317,171.5502423176589,186.31386221478212,180.81787145036031,188.41545596786256,181.0785972561694,174.7316717796122,,,,202.69653619293564,200.99112711509423,182.3721178852814,178.01411857502228,183.31907965416212,185.95106070711412,199.9899821274506,183.1333821123146,182.3792991841345,187.5096896256272,178.41228623167544,,,204.8593519310673,187.23451983273358,194.86357337220932,192.67599961010458,176.96553245990486,175.82899802289307,187.86626391070376,188.2745448156843,,
2005-09-12 21:54:34+00:00,182.91068444388603,164.76704862954327,160.35886848431352,158.57977965994695,166.75239049347212,170.59810733618653,173.45246330949726,157.8496514312,163.72076119043967,159.84271381000002,167.7880013525652,170.6166527610932,163.2045043706008,152.41829837565106,169.76701829998012,174.9312981673166,170.37573883073048,170.38934769387438,174.73972863794097,163.7632669556475,177.52396734970392,180.20808436231025,181.04106149722494,181.67911076295854,184.39600962761222,184.80231433048377,187.228227141805,184.76357978044197,189.2668332525733,177.78575050041238,174.32418291984973,160.80679051526323,144.4264578698925,134.9588794106241,130.00048845037875,130.10188887144446
2005-09-20 21:55:30+00:00,,,,,171.5403617568519,176.57199103896937,175.24709749123772,176.87032718903893,179.35326410848333,177.95289315618845,172.81379185138655,175.47429804611426,178.80357853463926,200.54609800827924,,,,184.9006095279219,181.7126510506952,196.96873896922932,186.48838271812534,168.54865881469675,180.18027103607747,178.87367342155596,183.95614707875086,189.36951504213945,191.27954798010038,191.64967046582618,,,166.54804295194475,152.10256892133427,156.7265190518697,148.35043530228668,152.0283986341723,120.44087337820102
2005-09-28 21:54:32+00:00,158.45622273154723,156.65958068292767,159.63949219647975,156.02186244078825,160.06623429267597,157.44179580747385,159.45405344947352,164.04082754155144,164.84854583257746,160.94557784331724,155.31584103409614,164.8171010529515,161.5424084649037,166.09862200719215,165.4987174239474,162.85985899593697,169.92496782529548,136.80689847128394,156.70344717341018,161.55831650413003,169.00417063999004,163.35873561049812,165.83795597027105,159.9507188009607,164.449785586785,171.5315355779247,172.0390964167348,168.80832455068983,171.22159189919225,148.45506585248268,145.41825938728837,138.71154816376531,130.14440496807762,125.81518835077937,119.17213509206972,101.45924940236172
