dates,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035,satname
2022-01-29 20:57:11+00:00,355.80,327.59,358.52,363.37,348.17,363.54,362.47,366.60,358.81,347.97,367.05,376.65,383.59,380.59,372.20,366.26,376.66,339.43,353.41,356.84,370.13,381.38,370.36,364.06,364.70,367.27,365.01,357.70,365.84,394.01,365.63,358.49,336.02,333.88,332.24,330.73,L7
2022-01-30 22:06:34+00:00,357.73,334.15,359.78,364.63,351.19,365.52,363.12,367.19,361.83,353.84,369.34,377.16,382.61,380.36,371.17,365.91,375.88,344.13,355.26,358.33,370.12,381.20,372.12,366.72,368.00,369.31,366.02,360.51,368.48,392.92,368.07,361.23,339.66,336.34,336.15,330.99,L8
2022-02-14 20:55:33+00:00,359.83,351.38,357.57,362.59,361.66,370.84,364.41,371.88,370.54,359.59,372.96,375.89,382.61,380.36,371.17,371.66,375.08,351.96,363.44,368.97,370.18,381.78,373.54,366.72,368.00,369.71,365.73,360.10,368.70,388.30,367.73,360.03,341.86,338.78,342.27,333.63,L7
2022-02-23 20:48:31+00:00,359.83,364.99,364.18,368.84,361.66,371.88,364.41,373.69,370.54,359.59,372.96,375.89,382.61,380.36,371.17,371.66,371.21,353.36,365.37,368.97,370.18,381.69,375.11,367.44,369.94,369.81,367.81,369.00,376.20,387.58,368.13,360.03,341.86,338.78,342.27,333.63,L7
2022-02-23 22:06:32+00:00,363.12,367.24,365.63,369.37,362.93,372.67,366.33,374.41,370.81,362.60,373.58,375.86,381.44,380.23,372.98,373.17,372.21,356.23,367.60,370.20,373.14,382.54,376.84,369.88,370.22,370.41,369.19,372.42,378.21,389.07,369.20,360.38,342.71,340.26,343.01,334.60,L9
2022-03-02 20:54:01+00:00,363.12,367.24,365.63,369.37,362.93,373.84,366.10,373.51,370.64,367.46,379.51,377.77,380.04,380.23,372.98,373.17,372.21,356.23,367.97,371.21,373.55,382.47,379.31,371.12,371.06,370.06,369.19,372.42,378.21,389.07,369.20,360.32,345.93,342.23,345.60,336.40,L7
2022-03-18 20:52:25+00:00,364.94,378.09,372.67,374.30,368.46,375.11,367.25,373.51,378.22,374.43,385.07,380.66,380.04,380.23,373.83,376.23,375.08,359.86,371.00,374.67,377.80,382.47,382.67,374.13,374.26,374.09,373.44,378.34,380.84,387.41,373.50,359.77,345.93,342.23,345.60,336.40,L7
2022-03-27 20:45:24+00:00,364.94,378.09,369.91,371.42,368.46,372.89,364.02,371.63,378.22,374.43,385.07,380.66,380.04,380.23,373.83,376.23,375.08,358.50,370.83,374.67,377.80,382.47,382.67,374.13,374.26,374.09,372.05,375.58,378.18,387.41,371.98,360.22,345.93,342.23,345.60,336.40,L7
2022-03-27 22:06:22+00:00,364.94,376.59,370.67,371.48,368.23,372.21,364.78,371.96,377.81,374.23,382.90,378.99,379.04,378.64,373.54,376.34,375.93,359.97,370.68,374.31,377.67,381.64,381.81,374.77,374.02,374.09,372.88,376.58,379.14,387.87,372.29,360.43,346.12,342.61,345.31,334.39,L9
2022-04-03 20:50:53+00:00,368.44,376.59,372.84,372.14,369.22,373.90,365.61,373.92,376.23,372.32,379.01,382.13,379.40,378.77,374.07,376.57,375.60,359.97,371.31,375.69,379.63,380.99,381.81,373.58,375.66,373.37,375.91,381.85,382.21,387.87,376.03,365.93,349.72,342.61,345.31,334.39,L7
2022-04-28 22:06:11+00:00,366.11,374.63,371.61,371.71,368.83,372.91,364.70,373.44,375.00,371.43,377.83,379.77,378.10,378.03,373.52,375.29,374.98,360.15,371.27,375.53,379.07,381.09,382.31,375.61,377.94,373.06,376.12,381.85,382.21,387.87,376.03,365.93,352.65,345.54,348.26,336.21,L9
2022-05-06 20:45:25+00:00,366.11,374.63,371.61,371.71,368.83,372.91,364.70,373.44,375.00,371.43,377.83,379.77,378.10,378.03,373.52,375.29,374.98,360.15,371.27,375.53,379.07,381.09,382.31,375.61,377.94,373.06,376.12,381.85,382.21,387.87,376.35,365.93,352.65,345.54,348.26,336.21,L7
2022-05-06 22:06:17+00:00,364.74,371.35,371.37,371.38,368.58,372.01,364.34,372.20,373.77,370.83,376.24,377.88,376.40,377.08,374.28,375.58,375.20,361.57,371.83,375.18,379.95,382.30,382.89,375.81,378.76,373.63,377.30,383.49,383.36,387.53,376.17,366.28,352.79,346.06,347.42,325.99,L8
2022-05-22 22:06:22+00:00,367.40,356.18,367.87,368.81,365.16,370.16,362.06,369.45,371.18,369.14,373.37,376.49,360.05,375.25,372.49,372.75,372.00,360.82,368.44,371.60,378.20,381.94,382.27,375.53,375.79,373.23,377.64,384.50,386.26,388.17,376.11,365.83,352.79,350.60,351.71,311.84,L8
2022-06-21 20:37:23+00:00,367.40,356.18,367.87,368.81,365.16,370.16,362.06,369.45,371.42,369.81,373.37,376.49,360.05,375.25,372.49,372.75,372.00,365.93,368.44,371.60,378.20,381.94,382.27,375.53,375.79,373.23,377.64,384.50,386.26,373.23,374.20,363.36,352.79,350.60,351.71,311.84,L7
2022-07-01 22:06:18+00:00,359.38,349.36,362.10,368.81,365.16,366.71,360.01,369.45,371.42,369.81,373.37,376.49,351.75,375.25,372.49,370.46,372.00,365.93,368.44,371.60,378.20,381.94,382.27,375.53,375.79,371.47,375.52,384.50,386.26,363.54,374.20,363.36,352.79,350.60,351.71,300.98,L9
2022-07-08 20:36:14+00:00,359.38,349.36,357.49,368.81,365.16,366.71,360.01,369.45,371.42,369.81,373.37,376.49,351.75,375.25,372.49,370.46,372.00,365.93,368.44,371.60,378.20,381.94,381.54,375.53,375.79,371.47,375.52,384.50,386.26,363.54,374.20,363.36,352.79,350.60,351.71,292.15,L7
2022-07-09 22:06:40+00:00,352.36,342.47,351.90,367.42,363.63,366.71,360.01,369.45,371.42,369.81,373.37,376.49,351.75,375.25,372.49,370.46,372.00,365.93,368.44,371.60,378.20,381.94,381.54,375.53,375.79,371.47,375.52,384.50,386.26,363.54,374.20,363.36,352.79,350.60,351.71,292.15,L8
2022-08-10 22:06:56+00:00,344.22,330.32,345.48,364.10,362.55,362.71,355.83,365.25,365.62,364.25,367.25,373.31,333.78,367.36,373.28,371.89,369.29,364.27,368.81,371.92,379.21,381.37,382.15,374.38,373.32,368.17,374.20,383.94,383.86,352.36,370.80,359.16,349.96,350.74,350.73,281.72,L8
2022-08-11 20:33:31+00:00,344.22,330.32,342.00,364.10,362.55,362.71,352.94,365.25,359.39,364.25,367.25,373.31,328.31,367.36,375.38,373.42,369.29,364.27,368.81,371.92,379.21,381.37,382.15,374.38,373.32,368.17,371.78,382.52,383.86,342.55,370.80,359.16,349.96,350.74,350.73,281.72,L7
2022-08-28 20:31:58+00:00,337.15,317.89,335.28,358.39,358.26,358.73,348.35,358.14,351.72,360.62,365.90,376.45,317.43,364.34,374.17,372.03,368.93,362.77,367.00,369.09,377.71,379.67,380.87,373.26,371.90,366.99,370.08,378.72,381.13,321.23,370.28,359.60,349.15,350.63,349.10,261.69,L7
2022-09-03 22:06:40+00:00,337.15,322.69,335.28,357.27,358.82,358.76,349.55,358.92,351.15,358.70,357.71,375.00,310.82,368.79,377.51,375.31,371.40,366.50,369.48,369.70,379.57,380.23,367.33,371.94,368.22,366.67,364.24,379.27,382.88,321.23,367.29,355.39,335.55,337.24,330.39,252.85,L9
2022-10-05 22:06:46+00:00,342.73,320.54,325.04,355.19,359.82,354.21,350.34,360.09,349.75,359.10,349.60,372.69,296.23,369.54,378.69,374.60,370.58,370.85,371.46,370.31,380.32,380.80,363.70,372.12,367.24,365.08,357.21,381.21,390.05,300.62,368.37,350.00,331.45,331.67,323.08,246.79,L9
2022-10-21 22:06:53+00:00,347.77,325.27,325.04,355.79,360.58,354.60,352.71,361.00,351.59,360.89,353.67,372.92,305.89,371.38,379.11,375.34,372.51,371.73,372.46,372.57,380.42,380.93,365.51,374.04,370.31,367.21,360.19,380.54,387.34,311.91,367.40,351.16,332.92,332.39,325.03,257.81,L9
2022-11-14 22:06:59+00:00,343.94,317.03,313.69,354.47,358.68,357.30,355.49,364.38,352.95,363.17,356.66,380.19,301.74,376.62,382.97,378.99,375.86,374.89,375.20,375.57,382.75,380.11,365.17,380.25,372.43,370.03,358.92,379.36,384.86,309.81,362.93,347.52,330.60,329.37,323.05,267.77,L8
2022-11-21 20:21:42+00:00,343.94,322.05,304.98,353.62,360.42,358.12,353.86,361.60,353.39,366.27,357.37,378.32,317.39,377.37,386.18,379.92,378.26,379.51,376.92,378.49,379.82,381.59,364.38,380.60,378.91,372.90,359.61,381.53,385.68,296.03,358.61,346.89,334.05,330.31,323.05,279.57,L7
2022-12-24 22:06:50+00:00,349.32,328.73,304.98,353.22,356.94,355.05,355.53,362.47,356.36,371.73,360.13,378.32,323.91,375.23,381.82,378.51,375.65,377.06,375.64,375.48,377.33,379.51,363.03,373.81,375.65,370.08,360.24,376.70,376.98,317.45,356.27,347.29,337.91,331.43,323.79,285.12,L9
2022-12-25 20:16:26+00:00,349.32,328.73,304.98,356.94,359.93,359.02,358.67,364.01,357.83,373.00,364.16,378.32,323.91,375.23,381.82,378.51,377.91,379.35,378.11,375.48,379.71,381.53,368.00,373.81,375.65,370.08,360.24,376.70,376.98,327.24,359.54,349.19,338.22,332.21,325.56,287.46,L7
2023-02-18 22:06:37+00:00,372.08,351.14,295.16,359.38,362.76,366.19,366.36,365.90,365.68,376.89,367.60,381.34,342.58,379.31,382.80,387.38,380.10,381.14,379.75,375.48,379.71,381.53,367.10,373.81,379.02,378.72,367.66,380.04,378.61,359.25,360.84,350.72,341.52,334.45,328.61,310.35,L8
2023-03-06 22:06:26+00:00,369.63,367.08,,365.01,362.35,362.98,363.95,367.61,371.96,375.45,368.33,378.18,360.17,378.87,378.30,382.19,383.22,379.54,378.06,375.72,379.30,382.26,377.15,375.75,386.05,383.78,381.83,382.20,379.32,374.83,365.21,356.66,349.50,338.78,334.62,313.35,L8
2023-03-13 20:11:17+00:00,369.63,367.08,274.76,365.01,362.35,362.98,363.78,364.54,371.96,375.45,368.33,378.18,360.17,376.91,378.30,382.19,383.22,379.54,378.06,375.72,379.30,382.26,377.15,375.75,386.05,383.02,385.20,378.35,379.32,374.83,365.21,357.61,351.07,338.78,334.62,313.35,L7
2023-03-14 22:06:35+00:00,370.08,365.96,274.76,364.85,361.46,361.36,362.53,363.16,370.77,374.50,368.57,375.65,362.19,377.44,381.21,382.80,384.99,382.22,380.29,378.58,382.50,384.38,380.06,380.46,387.70,384.87,387.67,382.03,385.50,377.74,367.56,358.64,351.59,340.17,334.37,314.16,L9
2023-03-22 22:06:16+00:00,368.43,364.53,274.76,362.78,358.91,359.17,360.89,361.12,368.50,372.51,367.20,373.43,362.09,375.97,379.00,379.57,383.12,380.53,378.93,378.87,381.25,384.75,380.70,380.22,387.80,385.27,386.99,381.62,384.22,376.61,367.23,359.19,353.82,341.02,335.66,316.99,L8
2023-03-30 20:06:12+00:00,368.43,364.53,283.60,362.78,358.91,359.17,360.89,361.12,368.50,372.51,367.20,373.43,362.09,375.97,379.00,379.57,383.12,380.53,378.93,378.87,381.25,384.75,380.70,380.22,387.80,385.27,385.63,382.60,384.22,376.61,367.23,359.19,353.82,341.02,335.66,316.99,L7
2023-03-30 22:06:23+00:00,369.31,364.96,283.60,363.48,359.87,358.50,361.78,361.83,368.12,372.42,368.21,373.65,364.14,376.83,376.31,379.57,383.00,381.71,378.79,378.87,381.25,384.75,380.70,380.22,387.80,386.28,387.88,386.08,384.22,380.01,367.73,358.16,354.84,342.74,336.69,318.32,L9
2023-04-04 20:10:25+00:00,369.12,366.91,279.00,363.24,358.16,358.50,361.11,357.06,363.53,372.06,373.19,373.65,367.49,377.46,376.14,377.96,383.26,382.80,379.08,379.68,381.62,386.44,384.14,380.22,387.80,386.28,386.38,386.08,384.22,380.01,367.73,358.16,354.84,344.12,338.42,309.79,L7
2023-05-18 20:06:20+00:00,367.65,366.75,279.00,362.81,357.05,355.18,357.22,353.49,360.69,370.30,371.24,371.19,361.96,374.65,370.61,372.60,380.39,383.17,377.13,378.53,379.00,385.85,382.99,377.27,386.77,386.28,386.00,386.12,384.82,381.56,368.15,358.84,357.92,346.06,340.32,306.62,L7
2023-06-18 22:05:45+00:00,363.30,358.56,286.29,361.02,354.96,353.82,356.59,353.11,361.36,368.84,368.15,362.52,349.50,373.58,371.26,372.96,380.15,381.82,379.92,382.97,382.98,387.97,385.95,379.46,388.92,387.34,386.49,386.29,385.05,382.74,371.56,362.41,360.53,347.78,340.32,297.84,L9
2023-07-28 22:06:14+00:00,356.37,354.21,286.29,353.52,349.09,347.17,347.00,346.53,354.29,363.86,362.31,355.54,333.63,375.82,371.46,369.46,378.33,379.46,377.05,385.92,385.35,388.15,386.03,381.85,389.30,390.74,387.73,388.50,388.56,384.90,374.16,362.78,361.13,349.07,344.21,286.50,L8
2023-08-14 19:51:16+00:00,356.37,354.21,286.29,353.52,349.09,347.17,347.00,346.53,354.29,363.86,362.31,355.54,333.63,375.82,371.46,369.46,378.33,379.46,377.05,385.92,385.35,388.15,386.03,371.57,389.30,390.74,387.73,388.50,388.56,384.90,374.16,362.78,361.13,349.07,344.21,286.50,L7
2023-08-21 22:06:16+00:00,353.00,350.84,289.54,345.28,344.58,341.18,344.39,342.32,353.27,360.04,357.77,349.44,326.72,375.82,370.53,365.71,374.88,376.01,375.39,381.25,379.35,381.67,381.37,369.62,384.76,387.94,387.50,385.11,384.01,383.23,372.56,360.80,358.60,347.11,341.89,278.64,L9
2023-08-24 19:57:58+00:00,353.00,350.84,291.83,345.28,344.58,341.18,344.39,342.32,353.27,360.04,357.77,349.44,326.72,375.82,370.53,365.19,374.88,376.01,375.39,381.25,379.35,381.67,381.37,369.62,384.76,387.94,387.50,385.11,385.09,383.23,372.56,360.80,358.60,347.11,341.89,278.64,L7
2023-08-29 22:06:26+00:00,353.38,351.17,291.83,346.87,345.88,342.31,343.95,341.77,353.81,359.67,356.60,349.44,330.24,373.75,369.11,364.51,373.26,375.20,374.12,380.33,377.54,381.61,380.40,370.14,385.19,389.14,387.91,385.52,385.05,383.86,372.96,361.61,360.34,348.58,343.75,278.64,L8
2023-09-15 19:52:36+00:00,349.14,346.29,292.29,342.58,341.85,338.09,337.45,338.44,350.50,356.78,351.64,340.31,321.44,366.80,363.12,359.09,368.25,370.05,369.64,376.90,370.48,376.34,374.83,362.27,379.43,388.53,382.50,385.44,378.14,381.67,369.95,357.87,358.38,347.65,345.06,265.05,L7
2023-10-08 22:06:34+00:00,343.56,341.09,297.87,339.20,340.91,338.04,332.95,339.65,353.88,357.80,348.28,330.93,317.69,364.11,366.94,362.87,367.01,368.74,372.88,376.95,373.21,373.25,374.35,363.85,376.42,384.81,382.62,380.17,380.24,379.54,372.26,359.46,350.44,344.24,343.33,242.02,L9
2023-11-09 22:06:36+00:00,345.76,346.32,297.87,344.45,343.92,341.93,336.98,343.05,357.34,360.05,353.70,341.39,327.90,370.38,370.91,367.40,370.11,371.46,375.12,379.07,376.37,375.95,376.26,368.61,380.06,385.76,385.55,383.55,382.84,381.58,374.79,361.98,354.15,348.10,348.19,242.02,L9
2023-11-25 22:06:44+00:00,347.33,347.75,297.87,346.54,344.84,343.74,338.25,343.31,357.78,361.05,355.05,347.54,334.75,368.48,368.98,367.30,370.32,370.07,374.26,378.25,375.97,376.62,376.87,371.02,381.29,383.27,382.58,382.81,382.69,380.90,373.41,364.52,354.32,347.47,349.90,242.02,L9
2024-01-06 19:35:30+00:00,349.02,355.42,293.59,345.44,345.59,343.94,339.66,342.64,356.16,357.57,357.28,355.68,343.38,363.03,368.06,363.54,367.60,371.32,372.68,376.11,375.73,374.78,376.38,371.28,379.78,384.88,385.81,382.61,382.76,379.52,372.26,363.73,355.96,347.47,349.90,255.79,L7
2024-01-12 22:06:42+00:00,350.13,357.20,306.41,347.10,347.51,345.42,339.81,342.64,357.49,358.19,356.54,358.81,348.66,366.12,368.08,364.19,368.44,371.02,371.35,377.69,377.12,378.50,379.41,373.19,382.13,384.90,386.16,382.75,384.08,380.72,374.34,366.12,360.82,350.95,354.63,283.45,L9
2024-01-28 22:06:42+00:00,352.76,357.75,312.95,351.35,351.67,346.81,343.98,344.15,357.45,357.19,355.21,363.83,360.29,366.32,367.35,363.72,365.64,370.91,370.31,375.74,371.18,376.29,380.44,374.45,384.86,385.31,383.22,382.30,383.91,380.69,373.62,368.89,365.18,353.60,354.23,309.50,L9
2024-02-13 22:06:41+00:00,352.43,357.22,319.06,352.44,353.46,347.19,342.65,343.85,356.34,356.32,354.52,362.73,361.10,366.71,366.87,364.30,366.61,372.01,370.65,375.99,372.56,377.10,381.65,381.95,385.84,386.18,383.62,382.79,384.76,381.18,373.70,370.23,366.81,355.95,356.05,318.93,L9
2024-02-21 22:06:29+00:00,351.02,357.22,326.86,357.94,358.09,350.30,345.44,345.29,355.82,357.10,356.58,370.15,370.35,367.45,366.44,367.15,369.33,373.92,371.16,378.48,376.60,381.08,385.02,384.94,387.99,386.98,384.14,385.97,387.28,383.29,376.02,373.50,369.71,358.46,359.00,333.77,L8
2024-02-29 22:06:35+00:00,351.40,357.75,330.87,358.04,359.43,350.00,345.84,346.36,354.74,357.90,357.53,370.42,372.39,369.36,368.14,369.37,371.50,375.58,372.63,379.97,379.44,382.06,386.83,387.46,388.71,385.86,384.51,388.12,389.63,385.19,379.07,376.21,371.97,361.63,362.42,338.85,L9
2024-03-16 22:06:35+00:00,352.00,358.40,344.40,358.62,359.52,351.68,346.41,346.98,353.32,356.24,358.01,367.92,372.74,371.45,368.73,370.37,372.83,376.81,374.57,379.97,380.67,381.38,387.68,388.83,389.31,386.77,385.28,389.84,391.40,387.77,381.31,377.48,373.00,364.26,362.42,343.20,L9
2024-04-17 22:06:15+00:00,351.38,358.62,344.40,358.85,359.20,351.17,344.61,345.05,351.46,352.67,357.07,367.69,372.26,369.23,366.02,368.41,370.97,375.30,372.07,378.76,380.37,381.55,386.44,387.68,389.27,386.87,385.22,389.71,392.05,388.52,381.60,377.12,372.30,366.16,363.25,344.96,L9
2024-05-03 22:06:01+00:00,349.59,358.62,342.17,356.34,356.34,347.92,343.59,343.76,350.70,351.73,356.27,365.88,362.88,368.27,366.41,368.28,371.43,375.17,371.31,379.04,379.88,381.53,385.20,386.58,388.08,386.09,384.49,389.94,392.75,388.98,381.49,376.12,369.79,365.78,363.35,347.02,L9
2024-05-27 22:05:28+00:00,345.96,353.70,339.70,350.60,351.10,343.32,340.00,337.88,346.49,347.85,352.78,362.57,349.96,366.77,364.50,365.54,369.84,375.57,369.88,377.39,375.94,380.51,385.78,385.09,386.74,387.76,385.00,390.07,393.43,390.15,382.97,375.86,371.72,369.16,364.38,347.02,L8
2024-06-04 22:05:47+00:00,345.22,347.13,338.50,349.76,349.07,341.29,339.64,337.53,345.80,348.05,352.24,361.94,344.49,366.18,364.79,364.36,368.95,375.57,369.88,377.39,375.94,380.51,385.78,385.09,386.74,387.76,385.00,390.07,393.43,390.15,382.97,375.86,371.72,369.16,364.38,347.02,L9
2024-06-12 22:05:30+00:00,344.80,347.13,338.50,349.76,349.07,341.29,339.64,337.53,345.80,348.05,352.24,361.94,344.49,366.18,364.79,364.36,369.96,376.18,370.15,376.09,376.88,381.17,386.66,385.72,386.74,377.97,376.81,390.07,393.43,390.15,382.97,375.86,371.72,369.16,364.38,347.02,L8
2024-07-22 22:05:52+00:00,343.47,336.35,339.16,347.17,347.83,341.63,340.90,337.35,345.02,348.83,352.21,360.75,333.87,367.67,364.55,366.08,368.26,376.30,371.89,374.84,375.93,378.35,385.44,386.20,386.41,364.66,367.53,391.77,391.75,388.64,378.75,374.23,368.68,364.70,362.07,357.25,L9
2024-09-24 22:06:13+00:00,341.54,318.07,324.31,330.99,328.45,336.50,342.13,335.32,346.28,346.94,349.69,354.18,308.12,358.85,365.71,367.34,366.17,368.06,364.80,368.71,374.36,375.35,376.42,374.66,363.51,338.05,352.40,382.86,384.98,374.69,361.67,363.68,344.18,349.96,356.25,358.49,L9
2024-10-10 22:06:22+00:00,344.95,328.18,331.76,336.23,336.13,341.39,346.66,342.32,352.74,352.05,349.69,354.18,308.12,358.85,365.71,367.34,366.17,368.06,364.80,368.71,374.36,375.35,376.80,373.37,362.76,342.02,356.65,381.96,383.29,374.52,359.02,363.68,342.31,346.10,351.71,347.62,L9
2024-10-18 22:06:30+00:00,344.95,328.18,331.76,343.59,347.57,350.08,353.08,349.56,355.18,354.70,356.26,353.95,298.51,361.19,368.41,368.35,367.60,368.05,369.38,368.58,376.35,381.40,379.59,374.11,366.18,342.60,354.86,379.28,379.43,371.01,356.30,367.62,348.66,347.11,365.22,352.38,L8
2024-11-11 22:06:27+00:00,346.88,334.16,338.99,348.98,352.86,356.47,357.33,353.91,359.21,357.80,358.27,355.67,316.91,361.69,370.22,371.35,370.81,367.13,372.51,367.66,377.15,379.54,380.46,371.54,359.17,338.04,350.24,375.05,374.52,365.47,350.23,367.87,349.02,343.19,365.72,347.85,L9
2024-12-05 22:06:33+00:00,359.08,343.52,350.31,355.78,369.04,367.50,366.95,367.58,365.05,360.44,364.41,358.79,346.09,365.59,375.04,377.83,375.35,368.06,368.97,368.89,380.25,380.61,379.14,370.92,361.07,341.79,354.11,376.35,375.82,365.79,353.59,366.31,348.43,345.17,361.53,345.56,L8
2025-01-06 22:06:30+00:00,368.40,347.93,352.81,356.77,366.59,365.16,364.74,366.04,364.95,364.69,368.96,359.97,350.61,369.57,378.77,382.84,375.18,371.98,370.03,370.90,380.95,380.93,378.85,369.42,363.10,353.22,366.12,380.55,378.35,367.96,354.48,364.86,346.83,344.41,354.47,342.31,L8
2025-01-14 22:06:37+00:00,366.06,349.74,353.83,358.27,365.43,363.97,361.68,362.47,364.11,363.10,366.52,359.89,353.59,368.29,375.32,379.38,373.14,370.67,367.64,369.18,376.68,378.61,377.53,367.76,366.04,356.01,364.88,377.60,376.65,366.38,355.31,362.06,349.01,345.61,354.60,343.56,L9
2025-02-07 22:06:29+00:00,367.32,360.04,359.90,363.72,364.73,364.31,362.09,363.94,363.47,364.56,368.03,357.73,364.91,368.32,376.90,383.42,379.56,373.40,367.48,368.84,376.62,378.02,378.53,369.02,367.61,365.87,371.52,379.82,378.95,369.06,358.15,362.18,345.91,346.19,351.72,341.69,L8
2025-02-15 22:06:37+00:00,367.32,360.04,359.90,366.61,366.82,365.92,362.41,363.53,363.86,366.58,370.77,363.36,369.16,370.83,377.53,383.95,380.46,376.12,367.86,370.61,376.78,378.89,379.85,368.75,370.36,368.03,371.85,377.08,376.39,369.06,355.92,358.60,345.91,344.39,351.35,338.45,L9
2025-02-23 22:06:19+00:00,367.32,359.99,360.61,366.15,366.79,365.82,362.52,362.84,363.19,365.48,371.96,364.99,369.68,371.49,377.17,384.54,380.81,377.23,368.96,370.41,376.59,379.32,380.35,370.77,371.64,369.50,372.74,378.25,378.21,371.33,357.79,359.83,348.26,344.64,351.51,337.79,L8
2025-03-11 22:06:15+00:00,365.09,360.43,359.71,365.31,366.73,365.38,361.43,360.75,361.73,363.84,369.89,364.56,369.70,370.57,374.42,382.94,379.12,376.17,368.96,370.06,375.55,379.37,380.54,372.08,373.94,370.90,373.86,379.15,379.00,372.78,359.14,359.85,349.33,344.74,351.40,339.03,L8
2025-03-19 22:06:18+00:00,363.48,360.10,359.82,365.18,366.61,366.03,361.28,359.90,360.07,361.92,369.57,364.98,369.58,371.36,374.20,382.42,379.31,376.95,369.81,369.87,374.34,378.57,379.97,372.52,374.07,371.49,374.79,379.71,380.49,374.89,361.95,360.89,350.05,346.42,351.78,339.28,L9
2025-04-12 22:06:00+00:00,363.34,362.09,361.61,369.52,368.62,366.98,358.50,357.22,358.10,360.82,371.00,367.93,371.74,372.30,374.04,380.40,378.14,377.10,369.81,369.29,371.89,378.85,380.48,374.35,379.09,376.74,376.46,379.70,381.43,377.99,365.96,360.28,356.14,349.62,353.92,340.63,L8
2025-04-28 22:05:51+00:00,361.59,358.04,357.34,366.45,361.17,358.52,356.00,351.97,356.80,358.08,365.65,365.09,371.74,371.86,372.86,377.75,375.51,375.78,366.90,368.17,367.77,375.49,378.42,372.24,377.87,375.58,374.54,376.91,379.98,376.31,363.50,359.14,353.82,347.92,348.13,335.31,L8
2025-06-07 22:05:53+00:00,361.33,358.10,354.76,364.34,357.49,354.19,352.96,348.58,355.31,358.43,365.38,362.79,373.59,373.08,369.50,375.85,372.38,376.48,367.11,366.20,366.79,373.11,378.39,373.44,381.06,379.49,374.67,376.53,379.86,377.47,363.10,358.63,354.93,347.34,347.57,334.68,L9
2025-06-15 22:06:04+00:00,358.17,359.07,355.96,362.26,353.51,354.86,353.38,348.77,355.54,358.94,364.80,361.48,373.59,373.08,369.50,375.99,373.60,377.65,369.29,368.43,368.72,374.20,379.25,375.32,381.06,379.49,374.67,376.53,379.86,377.47,363.10,358.63,354.93,347.34,347.57,334.68,L8
2025-08-10 22:06:28+00:00,350.54,356.75,353.66,360.77,352.42,351.28,354.85,350.54,356.61,357.61,363.84,363.28,377.71,374.58,368.11,371.61,372.97,375.97,371.31,370.46,366.56,375.19,378.06,378.20,384.02,381.21,375.67,371.79,375.56,377.64,363.95,359.28,358.16,348.00,350.39,326.06,L9
2025-08-26 22:06:33+00:00,350.54,358.15,352.98,356.55,346.65,345.50,353.40,351.67,356.92,355.75,358.14,358.97,375.57,372.97,366.76,367.23,370.56,372.73,371.42,369.97,363.68,373.33,375.20,378.15,383.44,379.79,375.48,369.35,374.07,376.02,367.93,362.26,355.65,348.98,347.89,323.84,L9
2025-09-19 22:06:39+00:00,352.20,355.48,348.73,352.88,339.36,335.45,343.99,351.54,359.03,356.89,355.39,355.96,379.80,370.99,365.99,362.40,368.42,369.92,370.29,370.38,365.35,373.52,372.97,375.62,380.17,377.90,370.36,361.87,369.23,369.67,363.34,361.02,354.69,341.50,339.99,311.88,L8
2025-10-21 22:06:39+00:00,352.24,351.86,344.97,347.86,334.29,329.06,335.41,349.44,356.53,355.74,353.47,353.09,374.67,365.98,363.31,358.97,366.11,370.40,368.15,370.27,365.33,373.68,373.16,376.07,378.01,376.69,370.17,360.39,366.95,368.57,364.86,361.33,354.39,336.11,331.96,307.16,L8
2025-11-06 22:06:43+00:00,354.02,359.12,348.70,345.92,336.26,332.34,327.45,348.95,357.90,356.93,355.39,355.02,373.59,366.71,361.63,359.33,367.01,369.38,368.36,372.04,366.67,375.35,374.34,378.00,379.13,377.19,371.54,359.18,367.97,368.52,369.59,364.18,358.08,338.37,336.96,309.85,L8
2025-11-14 22:06:48+00:00,354.02,359.12,348.70,345.92,336.26,332.34,327.45,346.77,357.02,356.73,355.23,355.89,372.87,368.89,361.96,359.80,365.75,369.04,368.83,371.84,368.68,375.47,375.40,378.37,378.57,376.34,373.50,361.93,370.07,369.62,369.06,362.75,355.19,341.29,333.04,310.87,L9
2025-12-08 22:06:42+00:00,352.05,360.10,352.67,348.35,339.50,336.14,328.02,347.72,357.33,357.37,355.15,359.70,375.24,371.81,363.78,362.01,367.96,369.84,370.57,372.75,368.05,377.49,377.64,380.19,380.67,375.46,374.79,364.02,369.84,368.93,368.54,361.18,355.87,343.24,333.85,312.23,L8
