dates,satname,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0004,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028
2004-03-23 22:09:16+00:00,L7,409.95,387.78,216.60,234.49,361.84,376.46,382.44,370.29,373.48,367.66,367.05,371.72,379.94,383.89,380.61,,,,,,367.82,358.95,353.47,337.35,339.83,344.21,336.51,339.05,331.20
2004-04-08 22:09:12+00:00,L7,,,,,,,,,,365.27,367.59,370.70,372.45,380.11,370.74,368.29,370.91,377.95,380.81,375.50,369.02,365.11,360.81,,,,,,337.47
2004-04-24 22:09:07+00:00,L7,418.26,388.93,357.71,270.85,379.46,400.20,,,,,,,,,,380.43,378.72,392.42,398.98,399.79,396.23,386.20,371.82,358.88,356.98,363.46,355.70,193.39,209.40
2004-05-18 22:00:38+00:00,L5,423.31,392.88,382.62,335.68,377.34,399.50,405.54,395.80,391.52,402.93,390.05,391.39,395.44,396.74,389.64,387.43,380.05,379.24,385.38,377.06,375.44,,357.48,353.87,363.38,364.68,358.75,353.33,277.96
2004-06-11 22:09:02+00:00,L7,257.03,,219.46,,171.23,,,,,383.26,379.98,386.84,388.77,389.31,379.66,378.83,381.97,383.98,390.01,374.54,374.87,373.41,364.12,,,,,,356.11
2004-07-29 22:08:50+00:00,L7,,,,,,,,,,,,368.62,371.96,372.44,365.86,364.72,366.10,370.00,373.17,371.14,365.03,358.26,353.87,341.64,,,,,
2004-08-22 22:03:12+00:00,L5,,,,,,,,,,,,,,375.03,368.22,365.65,365.44,368.66,371.66,374.97,370.43,361.48,354.24,349.01,344.87,347.59,344.93,340.12,338.02
2004-08-29 22:09:34+00:00,L5,409.84,386.17,372.16,369.85,352.70,290.15,309.67,353.23,386.93,372.78,360.57,363.70,375.86,377.43,368.43,369.56,370.13,377.85,381.38,372.52,362.59,355.96,351.92,343.54,343.93,347.28,349.14,351.71,321.19
2004-09-06 22:14:52+00:00,L7,322.39,315.00,246.72,242.69,,,,,,,,374.67,378.61,383.99,378.73,378.60,379.54,388.80,389.79,382.89,377.25,373.79,359.57,358.11,,,,,
2004-09-23 22:04:02+00:00,L5,451.90,420.74,356.74,348.54,339.91,323.81,,300.68,333.05,376.88,375.85,352.09,357.26,371.11,361.05,356.66,357.31,362.30,371.19,366.85,361.62,357.61,347.28,335.15,344.11,344.13,339.95,337.28,335.78
2004-09-30 22:10:21+00:00,L5,383.79,359.65,345.16,336.00,326.98,313.86,288.34,321.86,341.15,352.55,353.18,354.52,359.84,354.71,355.54,349.38,349.74,355.44,358.81,357.19,351.77,342.37,339.16,331.46,332.05,333.06,325.86,336.64,330.51
2004-10-01 22:08:33+00:00,L7,398.15,382.17,368.16,358.00,354.32,338.83,315.07,356.72,372.86,377.14,376.78,373.55,376.73,376.72,370.19,367.00,361.18,365.87,,179.83,161.32,,,344.68,344.99,349.95,345.77,347.95,344.52
2004-10-09 22:04:22+00:00,L5,392.96,376.45,365.11,349.05,342.53,332.57,302.42,340.47,361.74,365.80,369.13,368.44,373.23,374.34,363.76,358.60,363.48,364.18,369.04,361.22,354.06,357.20,345.00,339.65,345.57,351.97,347.78,340.87,334.47
2004-10-17 22:08:38+00:00,L7,400.11,385.08,375.19,365.18,355.07,347.33,348.41,,,,,,,,,379.31,377.00,382.55,386.20,377.68,377.40,371.34,358.09,352.24,354.46,359.63,359.28,,
2004-11-26 22:05:17+00:00,L5,398.63,378.60,368.33,347.50,348.81,333.07,262.04,,360.33,374.46,362.31,362.34,363.42,369.13,362.94,361.34,365.61,368.49,370.40,363.03,356.08,342.83,335.56,330.49,331.03,337.36,327.66,340.62,339.91
2004-12-20 22:09:15+00:00,L7,392.62,373.29,357.27,342.72,348.73,353.02,,,349.67,355.60,,,,,,,,355.89,366.44,371.39,374.31,371.12,359.67,344.16,341.98,340.84,337.28,337.37,349.12
2005-01-29 22:06:17+00:00,L5,,,,,,,82.74,,,,,,318.33,,,577.79,553.55,324.34,185.52,,,,,,,,,,
2005-03-02 22:06:47+00:00,L5,408.25,388.13,370.97,360.13,354.65,348.07,346.21,326.82,388.02,391.08,398.46,389.32,386.11,389.11,383.52,373.03,373.66,377.75,379.68,375.06,382.26,378.37,364.47,359.32,359.64,362.88,356.26,357.23,366.85
2005-03-17 22:15:52+00:00,L7,408.64,386.65,375.59,369.38,395.68,370.92,346.51,,,,,,,,,364.79,364.29,376.75,384.21,385.02,383.76,384.29,373.29,362.32,361.42,363.57,361.03,,
2005-03-26 22:09:40+00:00,L7,395.60,382.57,357.12,308.97,104.13,232.58,242.58,268.49,324.66,352.37,365.53,375.28,370.97,372.40,,,,,,,359.57,357.69,351.96,345.12,352.66,352.92,348.08,352.23,339.15
2005-04-10 22:13:16+00:00,L5,409.66,391.08,360.87,351.19,340.90,348.37,268.24,,348.18,388.22,388.55,382.97,386.52,386.16,367.86,365.81,370.67,377.02,379.47,382.46,383.45,375.51,366.35,353.77,345.52,347.01,352.63,355.99,356.47
2005-04-27 22:09:33+00:00,L7,409.31,391.10,373.89,367.15,362.63,364.82,,361.33,370.03,394.26,390.00,381.29,383.40,387.91,372.39,368.71,365.95,377.30,382.34,269.51,,,,,369.19,371.95,365.07,372.13,373.15
2005-05-04 22:15:46+00:00,L7,,,62.26,118.77,58.32,,,,,360.93,364.37,344.63,363.56,354.48,353.08,363.56,367.48,375.25,372.02,372.77,377.44,371.95,360.71,,,,,,389.55
2005-05-20 22:15:46+00:00,L7,,,,,352.85,343.70,,270.29,322.01,374.41,381.93,378.03,374.45,371.89,356.54,357.90,363.36,373.34,376.80,382.20,210.71,,,,,,354.55,363.62,364.54
2005-05-29 22:09:33+00:00,L7,,,,,,,,,,,381.03,363.74,371.04,374.57,354.28,157.28,202.99,,,,,375.35,372.51,366.41,363.82,359.96,356.70,353.48,362.70
2005-06-05 22:15:41+00:00,L7,403.95,391.59,368.47,359.18,350.79,347.12,,,,,,,,,,346.10,353.17,367.30,374.67,382.45,386.91,381.01,374.36,376.32,369.71,364.96,355.51,182.20,51.34
2005-06-14 22:09:26+00:00,L7,424.45,400.25,381.47,372.19,366.59,366.25,353.32,350.67,339.24,385.19,390.25,378.60,394.60,,,,,,,393.09,390.59,390.43,386.30,383.72,385.10,387.47,388.41,387.99,395.35
2005-06-21 22:15:35+00:00,L7,394.93,359.26,,,,205.46,,,,,,,,,,347.58,332.84,349.15,347.13,340.83,342.42,355.93,347.18,341.68,346.10,355.79,,,
2005-06-30 22:09:23+00:00,L7,,,,,,,346.80,358.78,,387.21,390.39,384.40,392.60,393.85,373.82,369.27,359.01,361.72,367.94,368.89,374.84,,,,,,358.69,364.84,364.37
2005-07-08 22:07:39+00:00,L5,405.30,,,,,,341.20,343.35,363.81,395.09,400.91,391.84,393.26,390.40,371.00,362.03,357.04,362.38,362.02,351.29,366.16,353.29,344.65,343.96,348.70,351.19,345.52,348.47,351.83
2005-08-09 22:07:58+00:00,L5,,,,,,,351.15,358.31,352.53,350.98,355.10,359.30,366.14,368.18,357.56,342.50,338.89,349.90,364.55,368.77,368.70,372.96,364.85,362.12,357.84,352.97,345.46,354.17,349.27
2005-08-17 22:09:18+00:00,L7,394.56,358.38,,327.90,355.06,352.61,357.01,,202.26,,,,,,,353.25,350.58,345.33,341.20,342.51,346.46,344.27,348.48,337.80,337.14,344.06,335.90,195.59,75.05
2005-08-24 22:15:26+00:00,L7,395.68,374.27,382.97,416.78,382.04,373.13,360.22,365.81,370.97,373.73,369.50,368.02,372.62,381.71,371.96,366.14,370.52,371.97,378.08,256.86,,,,,355.49,363.74,357.01,363.02,363.89
2005-09-10 22:08:07+00:00,L5,396.27,374.51,365.75,382.87,362.39,386.60,387.60,361.05,351.51,347.85,366.33,369.27,380.41,378.73,364.51,356.46,352.50,358.09,363.78,364.40,360.92,354.18,348.96,343.45,345.26,355.51,357.66,355.57,347.89
2005-09-25 22:15:14+00:00,L7,392.98,358.54,342.22,317.07,362.37,418.32,393.87,362.64,352.29,357.33,362.94,376.08,,,,,,,,379.82,378.96,370.22,364.11,362.24,361.92,360.38,354.32,359.40,356.02
2005-10-20 22:09:11+00:00,L7,377.28,353.59,344.14,356.55,376.98,395.55,384.35,,,,,,,,,369.33,372.59,377.91,388.19,390.39,384.55,377.06,369.97,367.16,366.30,372.32,374.70,,
2005-11-13 22:08:20+00:00,L5,370.26,347.16,327.20,,343.01,366.08,352.79,340.43,339.62,343.08,349.50,354.41,357.26,358.36,355.25,345.16,345.62,349.14,349.15,349.58,340.67,340.31,339.60,336.51,345.09,342.24,332.67,339.97,322.94
2005-11-21 22:09:31+00:00,L7,377.42,355.34,343.58,367.01,376.83,394.83,372.03,352.24,345.96,,,,,,,,356.40,366.55,369.34,361.55,360.25,359.81,351.21,348.74,353.49,351.91,339.78,343.16,
