dates,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0004,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028,satname
2002-01-29 22:08:45+00:00,,,,406.88,408.48,377.55,361.75,366.68,360.44,367.51,368.11,372.77,381.65,387.13,373.53,370.24,365.52,368.67,368.62,358.91,343.53,337.13,336.25,327.70,334.87,339.47,329.83,337.07,329.00,L7
2002-02-05 22:15:01+00:00,488.04,490.31,,438.95,399.28,369.11,365.89,359.68,360.30,358.11,364.82,370.58,374.07,375.87,371.13,360.96,359.50,357.27,347.93,347.35,343.90,336.76,333.74,320.73,324.13,332.42,328.30,326.43,312.85,L7
2002-03-09 22:15:05+00:00,513.25,485.70,425.01,420.87,421.31,386.26,381.24,375.29,376.16,375.87,364.12,368.58,375.55,378.32,370.25,362.79,361.40,358.39,360.83,361.10,357.75,343.99,339.54,332.22,332.45,338.55,334.13,339.45,335.37,L7
2002-03-25 22:14:59+00:00,521.65,491.17,471.02,426.86,420.94,393.50,378.89,380.49,379.52,374.83,373.87,377.22,382.81,389.84,377.10,369.15,365.67,368.26,370.80,362.97,355.22,352.04,343.13,330.94,330.36,344.43,337.25,343.38,348.99,L7
2002-04-03 22:08:45+00:00,510.43,485.38,470.64,418.04,403.52,391.02,374.91,378.54,373.01,375.99,376.97,384.11,389.05,385.01,375.65,371.38,365.81,370.26,368.95,365.96,362.93,352.50,346.29,341.44,340.13,346.04,338.89,346.34,339.23,L7
2002-05-28 22:14:46+00:00,500.33,479.63,461.00,442.97,405.38,407.81,409.07,388.39,368.66,365.83,371.34,375.89,379.48,379.79,371.63,371.94,366.55,371.39,370.55,364.96,366.28,361.53,350.53,341.05,340.57,350.06,342.97,342.67,346.57,L7
2002-06-06 22:08:34+00:00,495.09,473.48,447.35,,394.20,400.41,389.42,375.12,361.54,359.59,354.79,351.28,360.96,363.63,356.48,352.00,351.53,355.50,360.24,354.06,346.47,344.98,345.57,335.31,329.75,342.69,331.91,331.11,313.91,L7
2002-06-29 22:14:36+00:00,,,,,,,,,,,,,,,,321.86,,,,,,,,325.77,,,,,,L7
2002-08-09 22:08:09+00:00,,,,,,,392.16,373.89,357.72,351.57,348.91,357.42,371.37,,,,,,,,,,,,,,,315.04,287.01,L7
2002-08-25 22:08:00+00:00,,,,,,,,,,,358.97,365.67,370.31,378.20,373.37,362.43,361.58,364.70,357.15,359.01,358.82,349.18,346.29,338.25,329.27,343.75,335.86,339.65,321.74,L7
2002-10-12 22:07:38+00:00,428.12,414.32,,376.91,374.37,396.62,398.97,374.46,360.38,355.03,363.14,371.36,379.34,381.57,376.28,372.89,370.35,368.44,374.42,368.16,367.93,354.74,348.05,340.12,347.33,348.94,343.42,338.91,332.13,L7
2002-10-19 22:13:56+00:00,425.97,397.83,,340.36,384.31,392.69,387.05,372.10,352.06,352.05,349.57,354.30,366.67,374.41,366.98,360.27,357.63,359.92,363.13,343.48,343.44,345.49,324.06,319.78,326.64,329.62,324.49,335.47,334.32,L7
2002-10-28 22:07:46+00:00,443.46,415.17,395.18,378.24,369.21,387.02,394.64,379.16,364.19,355.93,359.72,366.75,374.14,379.19,368.81,362.86,358.82,358.90,360.47,354.88,354.11,342.31,337.07,331.01,335.65,340.62,335.32,336.09,325.50,L7
2003-01-07 22:14:28+00:00,433.47,410.73,395.60,383.30,351.34,371.48,387.98,384.18,370.49,361.04,381.81,368.58,375.58,385.49,382.37,380.08,371.49,373.70,374.16,364.09,365.58,359.45,357.48,337.37,347.84,346.83,345.91,347.59,341.12,L7
2003-01-23 22:14:39+00:00,414.12,398.22,383.03,360.72,343.10,359.53,372.25,361.96,358.58,352.44,345.49,356.02,362.81,365.58,354.96,353.03,357.12,358.13,362.59,365.14,367.36,351.62,341.30,333.13,329.36,330.70,327.79,322.84,318.73,L7
2003-02-01 22:08:33+00:00,434.59,396.91,,,332.95,358.56,369.47,362.56,350.73,348.43,353.24,351.51,362.06,371.16,363.32,365.38,366.10,362.49,364.28,356.26,343.44,337.16,326.01,314.58,328.85,331.95,322.69,337.40,330.93,L7
2003-02-17 22:08:40+00:00,426.50,397.92,,,316.91,354.20,386.34,,,345.02,345.48,355.79,375.08,389.51,375.95,367.96,394.75,,,,,,327.63,,,,,,,L7
2003-02-24 22:14:49+00:00,439.68,417.23,400.16,,342.40,371.58,383.65,385.70,373.42,370.99,366.57,370.74,380.77,383.62,387.27,381.95,385.02,388.82,388.19,386.37,388.06,376.88,365.42,363.46,360.80,357.38,352.98,350.46,354.66,L7
2003-03-05 22:08:43+00:00,434.32,419.64,403.81,,358.67,379.52,392.12,390.53,372.51,365.18,372.81,374.09,380.96,387.67,381.59,381.62,380.91,379.03,384.76,379.05,370.72,364.14,355.69,343.96,348.77,348.98,341.79,349.89,340.97,L7
2003-04-13 22:14:55+00:00,442.74,424.52,383.09,,370.42,399.89,415.64,404.26,386.89,385.94,373.72,378.99,384.33,389.93,382.37,382.68,385.34,384.43,387.25,380.84,369.50,369.64,358.18,353.25,350.24,354.89,350.31,352.43,360.84,L7
2003-05-24 22:08:40+00:00,,,,,,,,,,385.92,386.14,386.91,384.17,393.21,379.63,371.97,377.23,378.48,375.68,374.28,374.30,366.64,359.30,354.33,357.83,358.77,354.26,351.68,341.59,L7
2003-08-03 22:14:34+00:00,,,,,,,,,,,,,379.25,389.06,386.85,380.62,376.23,,,,,,,355.41,355.31,355.79,352.29,347.54,348.26,L7
2003-08-11 22:03:03+00:00,448.49,422.04,391.41,379.77,368.86,347.29,382.26,392.89,383.83,385.73,386.93,383.01,387.22,396.04,385.03,387.98,391.17,390.98,396.86,385.63,371.93,360.73,345.25,334.89,330.12,343.65,342.73,345.75,363.94,L5
2003-08-12 22:08:23+00:00,,,,,,,,,,,380.89,382.41,395.51,398.81,392.59,383.67,388.98,391.62,398.40,,,,,,349.97,358.25,354.00,365.16,370.80,L7
2003-08-27 22:03:21+00:00,433.60,411.07,391.63,370.08,,321.93,355.52,379.26,372.54,360.37,359.97,366.79,371.49,378.84,369.51,358.24,364.58,379.50,377.30,363.19,353.96,350.63,339.52,328.09,324.92,336.12,329.03,331.82,,L5
2003-08-28 22:08:21+00:00,436.33,408.95,395.24,377.61,374.24,332.78,360.71,376.06,377.99,376.28,368.61,377.49,390.59,391.35,385.94,,,,,,,363.37,354.36,340.68,341.33,351.34,340.66,349.32,352.14,L7
2003-09-20 22:14:22+00:00,416.43,388.35,356.59,356.46,353.96,286.61,320.78,,,,,,,,,363.34,367.74,366.04,372.65,362.12,354.75,349.93,340.02,330.43,331.41,335.53,331.57,,,L7
2003-10-14 22:04:03+00:00,421.98,398.65,382.36,368.16,352.12,290.52,,390.27,396.33,393.66,391.78,393.96,399.43,392.43,381.50,374.74,375.06,378.13,376.34,363.94,357.41,356.06,354.13,347.62,348.41,355.30,348.48,347.94,346.72,L5
2003-11-16 22:08:35+00:00,400.38,378.53,366.25,358.51,337.73,325.85,,,,,,,,,367.53,360.17,355.49,354.36,354.47,354.02,357.38,346.21,342.77,334.15,329.83,333.78,333.51,,,L7
2003-11-23 22:14:50+00:00,417.45,401.91,383.71,332.51,,282.76,302.78,,,,,,,,,,,380.72,385.10,374.60,365.75,361.33,352.56,340.93,344.81,350.04,341.74,359.01,,L7
2003-11-24 21:58:27+00:00,432.78,411.26,396.38,,,281.70,299.72,,384.58,387.75,375.63,383.45,394.01,409.54,401.57,394.20,389.89,383.20,378.41,371.95,362.27,360.94,356.77,347.75,351.87,360.88,351.70,360.64,350.60,L5
2003-12-02 22:08:38+00:00,403.56,382.64,371.34,357.60,342.43,288.20,,342.37,372.47,366.37,358.91,361.68,370.86,379.09,384.02,,,,,,341.12,339.06,330.65,321.83,316.30,324.73,324.97,328.08,329.28,L7
2003-12-09 22:14:54+00:00,408.45,391.77,373.27,,,279.50,291.57,330.11,373.22,376.33,365.05,,,,,,,,378.83,369.53,367.69,367.88,355.02,347.93,342.97,349.59,346.43,354.01,360.85,L7
2004-01-18 22:04:57+00:00,400.85,,,,,264.04,,342.03,356.33,352.72,362.07,339.25,350.24,355.71,350.84,348.09,350.52,348.43,341.71,331.40,,324.73,322.41,317.02,321.03,322.86,320.08,333.26,328.86,L5
2004-01-19 22:08:59+00:00,412.56,351.68,,,,259.10,,363.16,357.33,360.11,357.40,356.69,372.20,381.38,378.32,377.17,,,,,,338.76,336.04,330.20,334.38,333.26,324.85,333.30,323.92,L7
2004-01-27 21:58:50+00:00,413.59,390.27,,,364.32,,,407.71,380.47,375.72,369.13,378.22,387.84,394.88,389.53,382.74,380.17,359.44,,,,,,,363.45,357.69,357.83,359.41,345.03,L5
2004-02-04 22:09:05+00:00,,,,,,,,,,,,372.79,380.30,387.26,379.34,375.22,375.44,377.98,376.09,362.56,346.46,347.03,331.42,327.38,,,,,,L7
2004-02-11 22:15:17+00:00,390.61,374.49,,,368.59,,,374.83,372.83,,,,,,,,,,361.75,361.02,361.21,345.98,343.17,337.98,337.24,339.18,340.66,337.27,331.14,L7
2004-02-19 22:05:07+00:00,416.72,,,,,293.40,,351.38,351.28,357.35,345.73,344.44,355.19,371.29,362.44,360.05,362.93,359.25,356.14,350.28,345.13,343.59,333.61,324.48,313.11,324.54,324.47,311.30,307.15,L5
2004-03-23 22:09:16+00:00,410.10,387.93,,,362.04,,,370.42,373.58,367.77,367.14,371.80,380.03,384.00,380.71,,,,,,367.87,359.04,353.52,337.40,339.88,344.31,336.58,339.16,331.38,L7
2004-04-08 22:09:12+00:00,,,,,,,,,,361.69,364.50,367.87,369.36,376.53,367.50,364.89,366.66,373.95,375.95,371.50,367.32,362.15,359.11,,,,,,331.29,L7
2004-04-24 22:09:07+00:00,411.34,382.01,351.71,,370.46,,,,,,,,,,,375.93,373.10,387.13,392.55,394.50,393.98,382.29,369.57,356.63,354.73,359.17,352.60,,,L7
2004-05-18 22:00:38+00:00,436.39,405.96,,345.68,394.34,,,406.43,400.02,411.88,397.78,398.47,403.17,405.69,397.74,395.93,390.68,389.24,397.52,387.06,379.69,,361.73,358.12,367.63,372.78,364.61,362.28,293.41,L5
2004-06-11 22:09:02+00:00,,,,,,,,,,382.84,379.62,386.51,388.41,388.89,379.28,378.43,381.47,383.51,389.44,374.07,374.67,373.06,363.92,,,,,,355.38,L7
2004-07-29 22:08:50+00:00,,,,,,,,,,,,377.54,381.69,383.70,376.05,375.42,379.48,382.59,388.46,383.73,370.38,367.56,359.22,346.99,,,,,,L7
2004-08-22 22:03:12+00:00,,,,,,,,,,,,,,366.40,360.41,357.45,355.19,359.01,359.95,365.32,366.33,354.35,350.14,344.91,340.77,339.78,339.27,331.49,323.11,L5
2004-08-29 22:09:34+00:00,427.53,403.86,387.49,383.38,375.70,307.84,325.00,367.61,398.43,384.89,371.02,373.28,386.31,389.54,379.38,381.06,384.50,391.38,397.81,386.05,368.34,365.96,357.67,349.29,349.68,358.23,357.07,363.82,342.10,L5
2004-09-06 22:14:52+00:00,,,,,,,,,,,,370.67,374.25,378.94,374.16,373.80,373.54,383.15,382.93,377.24,374.85,369.62,357.17,355.71,,,,,,L7
2004-09-23 22:04:02+00:00,454.21,423.05,358.74,350.30,342.91,326.12,,302.56,334.55,378.46,377.21,353.34,358.62,372.69,362.48,358.16,359.19,364.06,373.33,368.61,362.37,358.91,348.03,335.90,344.86,345.56,340.98,338.86,338.51,L5
2004-09-30 22:10:21+00:00,389.33,365.19,349.96,340.24,334.18,319.40,293.14,326.36,344.75,356.34,356.45,357.52,363.11,358.50,358.97,352.98,354.24,359.68,363.95,361.43,353.57,345.50,340.96,333.26,333.85,336.49,328.34,340.43,337.06,L5
2004-10-01 22:08:33+00:00,398.15,382.17,368.16,358.00,354.32,338.83,315.07,356.72,372.86,377.14,376.78,373.55,376.73,376.72,370.19,367.00,361.18,365.87,,,,,,344.68,344.99,349.95,345.77,347.95,344.52,L7
2004-10-09 22:04:22+00:00,399.73,383.22,370.98,354.23,351.33,339.34,308.29,345.97,366.14,370.43,373.13,372.11,377.23,378.97,367.95,363.00,368.98,369.36,375.33,366.40,356.26,361.03,347.20,341.85,347.77,356.16,350.81,345.50,342.47,L5
2004-10-17 22:08:38+00:00,395.65,380.62,371.32,361.77,349.27,342.87,344.54,,,,,,,,,376.41,373.38,379.14,382.06,374.27,375.95,368.82,356.64,350.79,353.01,356.87,357.28,,,L7
2004-11-26 22:05:17+00:00,411.71,391.68,379.66,357.50,365.81,346.15,,,368.83,383.41,370.04,369.42,371.15,378.08,371.04,369.84,376.24,378.49,382.54,373.03,360.33,350.22,339.81,334.74,335.28,345.46,333.52,349.57,355.36,L5
2004-12-20 22:09:15+00:00,391.54,372.21,356.34,341.90,347.33,351.94,,,348.97,354.86,,,,,,,,355.07,365.44,370.57,373.96,370.51,359.32,343.81,341.63,340.17,336.80,336.63,347.85,L7
2005-01-29 22:06:17+00:00,,,,,,,,,,,,,,,,,,319.75,,,,,,,,,,,,L5
2005-03-02 22:06:47+00:00,396.10,375.98,360.44,350.84,338.85,335.92,335.68,316.94,380.12,382.76,391.28,382.74,378.93,380.79,376.00,365.13,363.79,368.46,368.39,365.77,378.31,371.50,360.52,355.37,355.69,355.36,350.81,348.91,352.49,L5
2005-03-17 22:15:52+00:00,401.10,379.11,369.06,363.62,,363.38,339.98,,,,,,,,,359.89,358.17,370.99,377.21,379.26,381.31,380.03,370.84,359.87,358.97,358.90,357.65,,,L7
2005-03-26 22:09:40+00:00,406.52,393.49,366.59,317.32,,,,277.37,331.76,359.84,371.98,381.20,377.42,379.87,,,,,,,363.12,363.86,355.51,348.67,356.21,359.68,352.98,359.70,352.06,L7
2005-04-10 22:13:16+00:00,415.20,396.62,365.67,355.43,348.10,353.91,,,351.78,392.01,391.82,385.97,389.79,389.95,371.29,369.41,375.17,381.26,384.61,386.70,385.25,378.64,368.15,355.57,347.32,350.44,355.11,359.78,363.02,L5
2005-04-27 22:09:33+00:00,405.31,387.10,370.42,364.09,357.43,360.82,,,367.43,391.52,387.64,379.12,381.04,385.17,369.91,366.11,362.70,374.24,378.63,,,,,,367.89,369.47,363.28,369.39,368.42,L7
2005-05-04 22:15:46+00:00,,,,,,,,,,368.19,370.64,350.38,369.83,361.74,359.65,370.46,376.11,383.37,381.88,380.89,380.89,377.95,364.16,,,,,,402.10,L7
2005-05-20 22:15:46+00:00,,,,,366.85,354.47,,279.04,329.01,381.78,388.29,383.86,380.81,379.26,363.21,364.90,372.11,381.58,386.80,390.44,,,,,,,359.38,370.99,377.27,L7
2005-05-29 22:09:33+00:00,,,,,,,,,,,372.94,356.32,362.95,365.20,345.80,,,,,,,367.61,368.06,361.96,359.37,351.48,350.56,344.11,346.52,L7
2005-06-05 22:15:41+00:00,419.18,406.82,381.67,370.83,370.59,362.35,,,,,,,,,,356.00,365.55,378.95,388.81,394.10,391.86,389.62,379.31,381.27,374.66,374.39,362.34,,,L7
2005-06-14 22:09:26+00:00,415.53,391.33,373.74,365.37,354.99,357.33,345.59,343.42,333.44,379.08,384.98,373.77,389.33,,,,,,,386.27,387.69,385.39,383.40,380.82,382.20,381.95,384.41,381.88,384.80,L7
2005-06-21 22:15:35+00:00,412.93,377.26,,,,,,,,,,,,,,359.28,347.46,362.91,363.84,354.59,348.27,366.10,353.03,347.53,351.95,366.93,,,,L7
2005-06-30 22:09:23+00:00,,,,,,,345.87,357.90,,386.47,389.75,383.82,391.96,393.11,373.15,368.57,358.13,360.90,366.94,368.07,374.49,,,,,,358.21,364.10,363.10,L7
2005-07-08 22:07:39+00:00,407.92,,,,,,343.47,345.48,365.51,396.88,402.46,393.26,394.81,392.19,372.62,363.73,359.17,364.38,364.45,353.29,367.01,354.77,345.50,344.81,349.55,352.81,346.69,350.26,354.92,L5
2005-08-09 22:07:58+00:00,,,,,,,345.95,353.44,348.63,346.87,351.55,356.05,362.59,364.07,353.85,338.60,334.01,345.31,358.98,364.18,366.75,369.57,362.90,360.17,355.89,349.26,342.77,350.06,342.18,L5
2005-08-17 22:09:18+00:00,411.18,375.00,,340.61,376.66,369.23,371.41,,,,,,,,,364.05,364.08,358.04,356.63,355.22,351.86,353.66,353.88,343.20,342.54,354.35,343.35,,,L7
2005-08-24 22:15:26+00:00,384.14,362.73,372.97,,367.04,361.59,350.22,356.44,363.47,365.84,362.68,361.77,365.80,373.82,364.82,358.64,361.14,363.15,367.37,,,,,,351.74,356.60,351.84,355.13,350.25,L7
2005-09-10 22:08:07+00:00,385.81,364.05,356.68,374.87,348.79,376.14,378.53,352.55,344.71,340.69,360.15,363.60,374.23,371.57,358.03,349.66,344.00,350.09,354.07,356.40,357.52,348.27,345.56,340.05,341.86,349.03,352.97,348.41,335.53,L5
2005-09-25 22:15:14+00:00,386.36,351.92,336.49,,353.77,411.70,388.14,357.26,347.99,352.80,359.03,372.50,,,,,,,,374.76,376.81,366.48,361.96,360.09,359.77,356.28,351.35,354.87,348.20,L7
2005-10-20 22:09:11+00:00,376.36,352.67,343.34,355.84,375.78,394.63,383.55,,,,,,,,,368.73,371.84,377.20,387.33,389.68,384.25,376.54,369.67,366.86,366.00,371.75,374.29,,,L7
2005-11-13 22:08:20+00:00,385.80,362.70,340.67,,363.21,381.62,366.26,353.06,349.72,353.71,358.68,362.83,366.44,368.99,364.87,355.26,358.25,361.02,363.58,361.46,345.72,349.09,344.65,341.56,350.14,351.86,339.64,350.60,341.30,L5
2005-11-21 22:09:31+00:00,368.50,346.42,335.85,360.19,365.23,385.91,364.30,344.99,340.16,,,,,,,,349.15,359.73,361.05,354.73,357.35,354.77,348.31,345.84,350.59,346.39,335.78,337.05,,L7
2005-12-23 22:09:39+00:00,,,,,366.39,380.48,350.64,341.29,339.77,341.02,344.69,348.47,354.65,357.24,351.90,349.35,349.38,359.12,361.39,364.67,,,,,,,335.08,336.52,331.23,L7
2006-01-08 22:09:49+00:00,,,,343.40,335.30,360.91,347.23,335.74,332.75,326.48,334.09,336.03,343.55,356.23,350.19,348.41,352.13,358.75,359.23,363.46,,,,,,335.03,331.52,338.83,339.07,L7
2006-01-23 22:16:11+00:00,387.58,358.28,345.53,356.24,357.33,378.31,363.22,352.58,348.98,342.04,343.82,354.96,368.69,375.21,370.72,365.42,369.23,378.46,388.29,388.86,379.82,376.32,372.76,367.57,366.26,368.94,362.17,365.67,359.24,L5
2006-01-24 22:09:56+00:00,,,,,,,350.82,335.19,334.07,328.78,333.44,341.21,353.46,365.31,352.06,345.50,352.62,360.22,363.44,365.31,364.87,,,,,,345.16,344.53,345.72,L7
