,dates,chi0331-0000,chi0331-0001,chi0331-0002,chi0331-0003,chi0331-0004,chi0331-0005,chi0331-0006,chi0331-0007,chi0331-0008,chi0331-0009,chi0331-0010,chi0331-0011
0,1985-01-25 14:04:03+00:00,213.0293546177671,187.58744933132212,199.308746059667,196.02125510007744,202.35350237220857,209.6340244997442,219.40882958195715,229.04502252971247,222.0844191578872,243.2105433756477,223.68079451380612,220.70525661923207
1,1986-01-28 14:00:46+00:00,226.31389571691187,192.716851277548,195.75720750986972,217.2522825962384,225.49505339514948,211.41670441717037,213.97218226242907,224.3293748014104,215.9025427871077,248.7283903562259,229.24494946697456,224.56064730058262
2,1986-02-13 14:00:24+00:00,215.1772550156218,191.04932862556387,205.35799295222935,200.84555147122597,199.48371785270174,208.72830717022134,215.77742082394798,228.7718037906272,207.4571196794697,240.81031298157063,214.72297840099776,210.73297698458708
3,1986-03-01 14:00:01+00:00,218.28014086805675,188.80077338570334,197.5290227522695,196.64140528571656,208.09682610648363,213.6755122597642,221.54858472470104,237.061106565772,224.691291319516,265.27942793074135,228.18873235879798,222.68319564221207
4,1986-03-17 13:59:42+00:00,216.1164844954287,,,,,212.69966128365948,223.39740693926285,242.35803798663778,222.70365607517513,253.8572267234747,246.13882360139138,
5,1986-04-02 13:59:23+00:00,221.99826090636273,193.4110593864775,205.0046398124195,204.7974555131683,201.93458282431598,217.1293138684914,216.71365372892683,216.91804508376055,207.69304802983567,251.24170623477096,211.53831688631834,212.02891989031787
6,1986-05-04 13:58:38+00:00,212.41318790962612,192.31793141268605,199.9810789055527,193.6204328934639,201.4427975274727,200.98805421990892,208.34822992663092,226.07341694452404,211.53473195366462,251.52467438669694,227.73865255821278,220.8241087299973
7,1986-05-20 13:58:12+00:00,206.53479459610227,190.78522533355488,197.68314929559222,193.14473971277968,186.8696837860531,187.18237618134924,193.4447122179765,208.141900801392,199.56761681523966,239.0723003375337,213.096550166925,204.54321912843727
8,1986-06-05 13:57:43+00:00,214.1306083785087,200.13397689244226,195.36780338788907,195.1019355415471,202.03140083610458,209.54022354176138,211.19766827304846,214.7940323046158,201.88393129972832,237.88879106919367,219.68179855985468,219.73574538841288
9,1986-07-30 14:02:04+00:00,208.4896698828933,186.5211729538527,189.28110558289262,186.08778549198956,192.3437524584203,201.10857083742712,209.14764690813925,219.27218264979723,203.35977869331703,233.70494966146958,211.84974353638617,207.81718083621536
