,dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104
0,1999-07-16 22:13:35+00:00,134.62600892447162,138.2134590410518,142.1347305777708,,,,,,,,,,131.9440909967024,,138.13194150553835,,137.18379712954257,129.77217207126827,,147.4091627914482,,,158.80440034234002,,161.95707126481142,,165.1167470188435,164.95358223289344,168.41956729385467,174.58726364048732,154.67676480072313,,,138.93813530885882,134.73164204928295,124.80694378921358,125.98985913330756,,113.61806199548596,108.82996926932967,123.73793966656655,118.40404769797809,127.78130103316764,124.11875423205927,,120.69416396555758,106.83188122167735,113.35006718988537,109.83325460895526,102.9465090695115,,104.18471658358906,,,122.68081711333153,,107.60198270112491,,157.95479214672034,141.50202255333346,,,,,,,,154.04742471654893,150.83994173129128,,,141.80235972252422,153.44685921701532,,150.661565809219,,,157.75217849387857,,181.40581365765354,170.91911420584904,181.83318879959464,,,201.94085713231468,191.46229608334392,203.25004349114548,165.05113198839325,184.89611542862448,174.34965023758056,156.14029705785416,175.73854968704808,162.1839715322039,,162.88012629600726,157.68181525564526,177.11851498822162,,169.10555941736044,165.35102818276414,,,,,
1,1999-08-08 22:19:52+00:00,186.2138991441809,177.9865846888982,,,,,191.62309947659372,,,,,,183.4111675967237,,181.33907447143488,,,188.47311780387142,,,,,205.00513175881545,,214.2328360270106,,,213.49895241014337,,215.7040117717278,223.4914491564472,210.05005544811183,203.71776794275,198.76503396533965,203.4161328112039,187.91933907013927,184.65640733769646,181.53283020139602,174.42586864211344,170.08765032081672,173.34830260533352,173.31105867896264,183.64296585489436,180.1327084987674,176.79706306778732,178.42131932617292,170.79920237359488,166.08570471598054,162.66690806871443,166.79411022569556,169.30466857494287,169.21626934332605,173.58593221069438,182.23648966202762,184.27962159676085,190.05675214704326,,214.38882105697746,216.4541948980918,221.2156452966542,214.87380020092894,,230.24060195602232,240.65283239242424,243.79558432972033,241.84373391774363,,230.89949898599195,220.98323441167057,,,217.56329131964247,,232.91668884929584,231.36739823362166,234.193609656291,,,243.0180021281203,,,245.518804206781,,,250.14827986420113,243.7704437519292,236.97881182893553,234.14429504577447,,225.28575668575772,,217.34492712891208,216.60389364440928,216.52532608400884,203.64503093654065,218.27613265391227,223.9234586876755,,225.4189088263363,222.4729773288963,233.996641074392,256.23092015123945,254.30392917128964,254.23433242424366,243.27673052083568
2,1999-10-04 22:14:13+00:00,186.87112121954905,,169.3744068076426,,,,,,,,,,185.3294518172373,,184.4805633140111,,,190.8707874883282,,194.6706787681401,,,209.87835389356076,213.54047751993144,,224.69682752274818,212.72467177247833,,218.59953146115586,,232.6330777276175,216.39522739596086,213.97030013049016,,,198.85091494977834,184.26629815342065,184.97178892924842,178.02390525362725,168.22414654261704,177.157944046004,175.22923885761992,192.34306680894773,186.01535455637512,185.79307512963467,184.93497114502122,174.31969605357096,171.12145933138726,168.71374619413172,165.73474621110816,170.67565313560206,168.0447681316941,176.85866905918363,188.6745568271279,184.77239908989188,185.08265463305904,185.39172693279912,190.82513727360123,203.17775674264055,203.19199555355618,208.3847508864492,,209.90583100508854,218.2667522423976,217.47597290388694,216.53685881937514,,202.57258609146697,,,,205.7360511226238,,211.53632766807706,,,,225.0608975430421,221.34260596507306,213.95005349780646,214.3904834916473,220.35178722327717,,,,233.6443994356286,,221.62921943341362,212.45612053675617,,198.2564393451703,196.5160226914075,,199.26181997628672,207.11709412335702,207.2281715905358,200.89406978698565,,,,,238.6120859544628,235.5516388091774,,244.89991134784506
3,1999-10-27 22:19:51+00:00,224.50904118513103,220.28216128613496,,212.69562783930982,,222.32599800373555,,218.93643498088636,214.35913656611808,,222.85960696177438,,,,,215.44876882191392,,210.97815920712765,,,,238.75114458588044,,,,,239.9444919363429,240.87362178238027,,,235.6460749033112,,226.84759556364406,219.6660937484927,219.93498834870215,212.25413892880914,207.47031324438257,204.27541540219315,201.0203255170868,194.80174651933237,,,209.0298416031047,205.79852973698084,208.40840377222762,,191.33742514721047,,,175.35352531608854,182.03301596519316,,,,,215.03573582988966,,,,,,,245.24152360072645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.944142537362,241.02540403043585,251.2972824051451,,254.29785810681696,247.21281053382927
4,1999-11-05 22:13:40+00:00,205.26838976077502,,,,,,,205.68067635187305,,,206.05943398703369,,199.67506060068726,,194.68722741025584,,,191.2093748586836,,199.90392463432937,,214.94120011047139,,211.81640361222324,226.69176295594144,,215.9258827976629,221.59017774369428,,,220.47964758731155,213.95105414110282,207.78727094687954,,206.1055383764342,193.23507636786965,190.57670923277098,188.35664978224995,186.88250906042333,181.9342731067541,180.01574551984712,,195.3187071698511,192.54662771023618,199.62779395106236,189.47499242603993,187.32245897369228,178.1269393360394,,173.03265901093283,179.7833918646398,180.83650885878006,,193.79547849814463,202.27520739778384,208.72524476861634,212.9952458907718,221.00425684667084,224.34761889559363,232.28794515641965,233.06632405002702,239.2859401083483,240.68662542246142,247.00750789029547,247.21159453867733,,231.81105496776232,233.33561151315385,236.5436766479755,,,223.88736861290653,,238.73832993959513,,238.49073622306128,,231.82327843806576,,237.06469527067873,,244.03777418916098,264.2704299361622,,,,,236.63984878365855,,229.9991416558366,222.54266184715183,224.23102584010402,215.78011102648475,211.66601359676002,213.6087428912246,207.7027577870576,216.904897748366,223.2421119912534,219.87033396817014,209.97288123263365,229.75824403983552,240.47287956219822,234.45346686390118,244.75577959209124,243.07320744012327
5,1999-12-07 22:14:05+00:00,219.24098279820439,,,,,209.47761064959266,,,238.70419759423334,,,,216.4631556208339,,221.33340459098326,224.38514089969925,,,,222.29386524627557,,238.07746131439544,239.21315730703995,241.14765719632743,,,238.266351556949,,244.45193923335103,,239.80737775437478,225.38784218471042,,217.19924853860496,209.89067327504264,207.01882283225336,193.60080294699404,202.69478766122137,193.49202247435318,184.93014281798375,201.17073662737675,195.53672898872745,203.30663250762808,198.68243148996615,192.24721393295738,,168.53164890725685,,,178.3121192882873,183.00748540070128,195.02855779915393,187.95233702906327,212.85136800746164,207.78145551968348,216.30645781576493,228.62753982162087,227.75845267163027,241.2397914027352,238.19594222782672,,246.74902531450587,245.91529541970115,,253.51873597678994,,248.37372773295596,244.61710965876793,255.67916725640984,,,234.84982415798962,,,,249.49514836873638,,,,,,,275.01893838002695,,,,,253.15250707307445,,239.085860591592,,237.99910692347711,231.89236791488764,,223.1365152439013,232.909292032722,234.2280948924711,241.57140490048462,239.3242938856672,231.97064126586108,,257.1493652999162,261.0950978963265,265.52238360164944,255.58102566231176
6,2000-04-13 22:13:06+00:00,182.41173242219816,,162.83174559538708,,,,,173.12036720183784,,,,,,,163.64236198434585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.77268555289626,,,,,,,,,,,,,,,,,202.91090156433694,,,,,,,199.73173806059583,,,,,,,,195.77781271937138,,,,,199.03605586383995,,,172.64014826491785,,,,,,,,,,,,,,,,
7,2000-04-20 22:19:15+00:00,,198.6619327579479,,209.63357083789612,,201.74417154621,,,203.7094564300299,199.1900452308074,207.92579259341815,,208.1648231483498,,,,,202.48989420319563,,,,219.86494453393618,224.61354073455215,,228.97035711426867,219.95426285315324,,227.65816746628488,,226.5392092515286,,,204.0907648887304,195.96316311617844,197.04583934871138,186.24925260338173,180.47718598629777,177.2155694101013,176.58629154222726,169.31721807728496,178.8713046106098,185.12988707601542,186.76111617019978,183.79722176482366,179.60728052523754,177.2330378933326,166.4412036677691,169.59254494970781,158.794866681843,159.99343802795678,176.26809095330276,177.97677971141678,192.4502142276082,188.0777687536017,188.73278579063654,187.92370905819615,218.39693026909916,218.06954479355804,228.07070922314693,225.981794506247,232.22225209060946,239.36918868865888,253.4290906707588,245.6983978724375,252.5007505567342,252.55765526806402,,,236.88786753203667,,226.98409753853255,,,,,255.61619689575727,,,,253.3395944906994,254.36351055357352,,267.50920578882227,268.7464012612825,266.7911118628451,,263.33360833341203,,,239.39511386791196,241.61213888052927,238.67507344071433,236.9918534443955,,230.68640601084545,,,232.1124522215573,240.6961431976592,225.2808486080711,237.0089653392042,245.01189251313986,248.2920338273919,254.6180966622036,252.22475869072568
8,2000-05-22 22:18:57+00:00,166.42149182308978,,,173.29560027333508,,172.71652221379952,,,,169.9731854607203,,,173.3844667293399,164.50066247674832,170.20513014307346,,,170.42733039858885,,,,198.3333807823535,206.11861773991518,209.0569873053838,202.85187941613938,199.31148385447094,199.81404025333543,,,204.72228973951505,204.73384743202183,189.7094193237168,176.59995680563142,179.21914724235629,169.1894638272068,161.43875879293597,144.79548179180267,151.65024706407863,140.01119163627015,144.68649169497095,148.73398413342795,150.18014436937543,153.4822788267667,150.71794319059242,156.28788665696578,147.99977349095417,143.3235146093239,140.62387109771953,135.4273382485041,135.22278292840514,135.17446677396293,138.60405119294597,,158.3654199787036,152.06051481593227,167.5749736319126,,,182.51282613420767,193.63631657374265,203.39225772985947,209.41378730400723,212.7200642157398,214.27918949393808,,224.57160477657808,210.6031244326599,202.4531527973098,204.53146109150532,189.4268255435103,190.24844129179667,185.23032648647506,,212.35594714967087,,,209.91289839322764,221.3532748860838,,237.94610989215482,227.10221972245623,239.3902108979063,243.2569934480994,236.57240454122686,235.10835163726748,,238.8882066295604,222.00041809813592,,206.99672205560316,207.95942567354922,,,,,202.77198649217587,213.4045111633608,225.72244501935302,223.4751562056024,215.3012208256071,230.62837168334022,241.1807405366356,,250.91286777286007,237.5013699295843
9,2000-05-31 22:13:06+00:00,192.03564060046554,,180.50087586321598,,,,,189.3248634655713,,,,,191.6734356012947,,193.43327750995834,,188.31192348007204,187.49275313891334,193.66916841900675,192.05302182138146,,,,,,216.19935456128502,215.16162346570067,,,,,,,198.69449701755178,186.81405254400005,182.2577228276693,170.69105658434069,171.15429166026777,165.10195660539765,162.68303424887998,170.66702581775388,168.51934889525026,177.68803298964212,188.06115248953347,183.49812605182012,182.5616371208203,,158.52149864108839,157.03731122098378,151.71530771637043,158.18479957553365,156.5796080152138,167.87621743788762,175.96750231436408,178.89290369627327,176.27161460316165,182.91263417712887,,210.26843881884747,,,228.13733230016493,,238.97824081242567,248.64376449375334,236.90483918753733,,213.81579801601987,221.43323134268266,217.9041779221691,196.19655656521468,199.61846327687073,210.1212283911642,,226.82092537831505,235.6170944034303,,233.23017826361962,,241.73446437939634,241.94491404678917,241.9164301687448,255.75651645058093,253.21064674941763,242.5957692133788,,251.351223020917,230.86752046857552,,226.76126586126063,,223.35018333294263,213.78789625506943,208.3429073862976,206.16935825875998,205.6863649030692,223.0856628637106,224.24464253548464,218.9315390811115,206.44772911242387,227.85717250707773,235.73618148743162,241.6071294483861,243.8261260187836,238.7640149666559
