,dates,chi0462-0000,chi0462-0001,chi0462-0002,chi0462-0003,chi0462-0004,chi0462-0005,chi0462-0006,chi0462-0007,chi0462-0008,chi0462-0009,chi0462-0010,chi0462-0011,chi0462-0012,chi0462-0013,chi0462-0014,chi0462-0015,chi0462-0016,chi0462-0017
0,1984-07-08 14:10:01+00:00,177.79553667432185,191.42106784092852,193.74284270775712,197.79294220047012,192.44511789195616,174.982524297442,179.88012134727407,185.90448837677144,182.84234533655558,186.25434844004923,180.93291878924788,168.5668300630146,168.52899602012965,177.76031633063016,219.14581194965288,228.9050331457618,151.88865665251785,176.30779772498798
1,1986-08-15 14:03:05+00:00,206.8169901063804,201.39418216482346,212.51245557497154,204.0386117904468,191.91371562321103,187.75175522907162,197.9684860595106,199.29828924847766,189.1410433518415,191.9925098097361,183.558437536027,171.00956811992,172.71281492526572,215.31022783167163,225.73963973768625,234.91059134204525,161.02944455279817,176.32492172261848
2,1986-12-21 14:00:25+00:00,230.0545456136383,234.70439895987946,233.98633007750695,225.35248358325833,207.81326693368698,208.97674625789116,218.85751102666887,222.13658794759755,205.2995933331697,213.67505291660387,208.42750758347213,193.49578306725357,200.61945038162364,260.92686528939845,233.28994739980197,239.63446565763417,181.4477397180488,201.36363648033873
3,1987-01-06 14:00:54+00:00,214.5878378006944,220.27142604037098,189.58762318619233,191.88894309189513,189.8488353220527,202.39957498995895,214.8857231224901,212.6356643573339,176.09779330770849,177.99946706410162,187.89325810585123,178.93011904242275,187.4091501744545,262.30958543598337,218.97246918734908,230.18834027530949,160.5607274015431,182.75412346348833
4,1987-01-22 14:01:21+00:00,,223.03519384770186,216.9666346624179,206.9284998171815,200.75903135126305,202.2170831392435,210.52504126029348,211.6297910968877,198.33210324960538,206.9077597719826,197.56151398076884,189.6253838215713,195.53012100088526,270.86707191334506,232.19134500919023,238.15738628294335,178.07720521713577,201.15505209314546
5,1987-02-07 14:01:56+00:00,220.58046328479088,230.6107814738208,228.77391503172862,207.83327642223873,206.52581242310387,194.5258490112721,218.734226442134,223.01807786937994,214.18504596704105,211.92938937449946,202.09754234437807,195.32568308174223,201.021222633667,269.5178202479358,234.84158280494216,241.8096636646635,183.26620493119657,203.83052206208777
6,1998-03-09 14:17:57+00:00,208.4859775408571,204.5598899407838,201.43858919209075,190.26618448266848,182.66182606495897,188.6518424192376,196.7037666120704,192.8138491623984,186.20482338113345,192.0700670244941,186.99457323773402,174.8211870541507,181.3775632744068,,223.11226185880813,230.5680133177479,166.98116405545272,182.00899710356492
7,1998-03-25 14:18:11+00:00,197.37818522742788,206.02823493871816,204.3767720216124,191.05750876205266,188.4878343992197,187.4409995821415,198.64784151487632,195.1857472916744,189.85002614323537,192.47492859495034,191.72945875540188,181.75871990809696,180.92463842702156,245.778973179387,239.82696052462234,247.0012928986462,177.2599988462665,191.30781897321742
8,1998-06-13 14:19:18+00:00,173.53895766761764,175.98446186694696,188.16227797158007,175.48681615391178,169.3548014209013,174.79479507410787,179.23852592858938,180.5138412294395,176.44036184425278,177.93610007470664,171.10932134446278,162.68912767384066,165.89969865625005,174.16421355032477,206.67349056801078,211.1768325720151,150.91620916846412,168.2713054046597
9,1998-09-01 14:20:07+00:00,170.78250625404775,182.3008808053502,187.51985264356347,187.3854395048304,184.08888898743652,181.09281567102252,186.34631353512088,194.33163607932468,191.20846481231956,186.24409316686013,183.875036482454,171.86647482241693,174.24117743759447,186.24624247427747,222.54718148844137,232.22736647347654,150.2279078052918,153.75463166316993
10,1998-09-17 14:20:13+00:00,173.93338959825272,177.49832015163545,182.76730336021677,185.81873717553253,183.54424753300594,181.9152378085074,186.4225710405761,198.15603874133438,192.00325129712016,189.40079986353481,191.17270219317643,168.8584726633826,178.82963238075416,182.72134876011478,233.89473046955914,247.20646074230064,157.84316318876145,167.46963240144703
11,1998-10-03 14:20:16+00:00,155.43576761223034,171.10949431087897,170.67694286410213,174.43910462936591,173.07190943987874,165.93088098424184,169.811759207611,176.48479424553256,181.8729209237915,175.6361881779607,175.30930508623823,164.1557622936535,175.38233202329232,173.56056810074597,207.68860200389037,209.54074482586245,135.9535508544369,141.39459181932475
12,1998-12-22 14:20:29+00:00,203.4488331418026,,215.73896254213443,213.61012903155935,207.93536511800326,,,217.0790595966006,205.943631626061,208.96177674936956,203.45142486100548,197.2668924044158,214.4488864102892,,240.8204213706664,,179.55337441515803,187.4591280372593
13,1999-06-16 14:19:24+00:00,169.82286967516706,171.87395177420086,183.4082377180088,184.70650011379075,172.64061776507808,166.29644010551195,171.44212733556813,179.69878749887278,175.13914251248016,178.94922919959438,176.06983187135404,164.74007084723277,175.4945793747488,182.43770503149278,223.0537249447397,215.1622762495162,142.41290057276132,155.52105192371923
14,1999-07-18 14:19:11+00:00,,,,,,,,203.39395839393666,,,,,,,,,,
15,1999-08-19 14:18:58+00:00,181.82851194139593,185.5415384304723,189.76215910271486,178.0656594610515,170.7457389184373,172.21027425609554,174.51644866086508,185.99485143842656,185.47606530568868,165.51195535819437,,,,191.62574240764442,,,,
16,1999-09-20 14:18:01+00:00,179.2607044913592,174.1096587645963,180.76157591534144,178.34524477887703,177.26258959250492,177.38111931947432,184.2118004992965,197.048259216914,194.57628887782573,192.40632965172804,180.46841297264643,165.90619377377428,178.47190628698013,180.6894242372995,207.29113155687534,212.62335432131033,134.72514214863574,154.26137922340627
17,1999-10-30 14:34:20+00:00,,190.3653479097764,202.02144316827315,199.61190850290672,192.76252905106796,204.7566111967432,233.3681483281395,229.379252927363,208.93048251869627,214.90065589208297,206.38970086281947,187.198492984774,194.4046497393178,287.6470690312146,230.6698286352314,245.3762874505453,171.44971748404518,184.16696536047152
18,1999-12-25 14:16:32+00:00,197.45724374548763,203.91545523965598,213.1742832169894,203.67538554129158,198.36474589087862,204.37847090303694,223.8794668933207,223.0944741651088,209.28853966400845,210.46450963040914,199.10677560842694,187.44763442631128,201.31406064596624,261.3040188825313,241.97654818705922,257.9926166237544,177.38753641615799,184.68612266752953
19,2000-02-03 14:34:13+00:00,176.6469668288508,185.36738093619132,194.02056889369993,191.68895401927162,188.76397185225736,184.48834972388642,193.80270670120498,191.96474333826458,201.45605664134752,193.59663378205016,191.73749981213322,184.83624456842182,204.36561664648553,238.64971857486125,215.68848314955213,231.68941360736903,158.54112553775641,177.465257473784
20,2000-02-19 14:34:06+00:00,170.0960960495853,182.10942288138637,181.23926856531142,183.9676714072842,179.8041971296778,178.76851088273165,179.98950301480855,191.33639471953865,194.30005413590095,188.03734635952446,186.66324445628254,171.88235446493147,188.64497555482296,223.23822057859252,,230.63382985048455,158.63884212977555,182.53490062053785
21,2000-03-06 14:34:02+00:00,176.15002347978964,188.31169998792302,193.75014198201748,184.83583571538344,184.02072083855174,183.42295918366133,186.247372692957,189.67444131635438,188.85219378760635,187.24135527083772,187.7013785379766,171.72020475310387,187.2315767597324,195.16127096368245,212.1246057209626,238.09295880425313,161.45090512592876,177.78336437112193
22,2000-04-23 14:33:45+00:00,172.7695249488517,194.4863722174234,193.00288060065918,181.49787107935168,175.90074246159776,180.31632746426905,202.816364607869,185.8971758213707,173.35762327532825,179.63009118001474,180.5741609986958,167.2421375571313,185.02751276275498,230.03544519287968,210.27654630524864,223.79796158436244,154.518948724344,174.38796647618253
23,2000-07-12 14:32:55+00:00,179.04824096299458,179.12292335274867,197.3672445391308,186.9996199059775,189.37318886012037,185.40557305630625,201.9230350387151,202.57834634925317,203.15795895436673,194.41038944548566,192.0757098069701,175.84973261834494,189.08369877496474,253.34775359316365,,,166.13165115069512,191.2528807596361
24,2000-07-28 14:32:38+00:00,161.3051938539632,159.673996941906,184.531938005745,173.33969278285426,167.5746369259516,165.30938018425903,171.35331288714934,182.81627945752865,185.5157584168319,184.11345673854834,176.0280187266277,166.74211847568176,174.3815333967911,,199.5995023310786,,138.57115627507613,157.20787864550044
25,2000-11-01 14:31:49+00:00,185.31454831853887,194.59377003630811,201.73788096427137,191.7515072354322,191.49662790039324,197.75112951069985,216.39650082922296,217.55364033329005,201.46393769126408,207.11674605503492,192.3338340724611,182.44007791861438,190.70309446667034,270.7899850942859,215.23445562656227,229.50624983173685,169.28512364732285,190.10976228824202
26,2000-12-03 14:31:47+00:00,198.31929200699972,209.46088948087777,206.3173878059264,194.4783805707931,192.98602844318987,192.98637864799718,223.8656403832476,213.73968989821944,203.325128435997,210.93463148063168,200.11491911155963,188.33135870948308,203.35830232931264,253.51255477531916,233.12967510621323,248.22261020146922,176.11079793666642,194.0924084537334
27,2000-12-19 14:31:52+00:00,174.3122029240635,193.0806715289427,200.64434504638785,189.39147918041374,187.5800717182272,186.86181798525638,205.41691039887414,208.86953024411736,201.32408548474965,201.4561416036859,199.6944500154254,182.4360491966559,193.00195665187,238.11433624559072,217.69108982224657,240.80762236250712,161.34735808839852,178.23144634457913
28,2001-01-20 14:31:57+00:00,182.30955312210943,198.86861910793857,196.8749948702702,192.69712038444942,190.01054810609884,186.0604673918461,204.2999624752674,195.49156459139448,200.62485272604556,195.98836321660107,192.56124182577867,181.9135074713322,186.67425200152536,238.0967389311417,231.6662159911998,247.2096832497776,160.57034300696105,185.71496253706295
29,2001-01-28 14:21:23+00:00,203.00267493229126,208.96705044876873,203.322741496444,196.8897469456515,187.42377481038767,192.73224566927541,207.73752441776452,203.68151870785272,203.02370741883857,200.56956861024915,199.98751389900545,182.8686213401906,195.0314142353344,247.9353201643078,219.05452788570872,230.50591808500243,175.14914326016083,185.80703989927906
30,2001-02-21 14:31:50+00:00,173.20936721225004,190.86849739861975,190.60856729136364,189.92475734063177,185.66260102846664,184.6762600239749,191.02206640915935,191.84568807706478,200.35071065518292,192.95306441593053,191.56136895001455,177.54587853184913,188.6341238302074,224.21287843429687,217.21341087666408,,160.471663082674,184.23537285844915
31,2001-03-01 14:21:35+00:00,174.33773164162335,191.5137236202493,196.2368929061581,186.87109003766088,185.93749940750013,196.52185959985258,208.37851153689098,208.1956900239313,196.41338898793396,198.2051296934317,193.50784577610574,182.55811925758957,196.764171759943,245.93807299128966,213.57892769848837,237.825576667985,169.53368115669682,177.250173526788
32,2001-04-26 14:31:31+00:00,170.56853563043606,171.77845232633308,180.33573384597378,182.6527938478735,165.0569335415954,167.2702600815557,173.25666069050078,184.19276432430775,184.96091462550305,181.30681428598456,175.9359938579519,169.60162026302555,176.41853019382705,,221.48427884358873,239.39838619839787,150.78851205222102,164.0232515659057
33,2001-08-16 14:30:16+00:00,185.29586715133794,178.46622353737405,188.00442462986237,180.70165152738474,169.44882192518236,173.70470004036892,176.77901105376932,190.69066661857,191.96664419065158,187.8882613730435,184.72497257643957,170.01651885668628,174.0043088564584,,215.4950515507609,230.53264814182307,148.7899607453544,172.0833713883747
34,2001-11-04 14:29:49+00:00,170.36125124742034,180.17328436328324,192.5224539825574,186.7350320443955,188.9296094050936,183.52809475437232,192.74223118503983,197.9580121332487,200.2304440517145,198.06540187037257,190.6871769338707,174.30689743850215,188.6357077882854,235.21016010919047,211.64366925871911,224.72415288544113,159.4528328788726,181.72475797508594
35,2001-12-22 14:30:08+00:00,183.31265745864908,201.91131495421263,205.19358028426134,197.38599066464238,192.46746511789743,194.02055913056506,216.25207435420887,218.536402211247,205.50903440424307,196.44992587827855,193.3155491729593,179.41601103721763,200.51588266858465,254.01629100283802,223.52951869036934,239.23852698670296,168.90596848309744,186.26406976156258
