,dates,aus0019-0000,aus0019-0001,aus0019-0002,aus0019-0003,aus0019-0004,aus0019-0005,aus0019-0006,aus0019-0007,aus0019-0008,aus0019-0009,aus0019-0010,aus0019-0011,aus0019-0012,aus0019-0013,aus0019-0014,aus0019-0015
0,1987-05-22 23:05:44+00:00,229.85739866219674,225.5092417301376,218.03462724693327,217.08981842341143,222.15695010480655,210.8096638470733,210.8663785063639,211.0437367809589,212.35535092058709,217.35316960309814,224.13911681719662,215.82565919819976,213.53488533583294,219.45740293844176,223.62528258790067,218.02533945918302
1,1987-09-11 23:08:29+00:00,242.54358463452985,238.16955818074234,231.7439137857296,215.92977775503198,225.57711159707972,231.1979153020992,240.89420227166514,238.93139707871023,233.59936326763776,237.29597167983786,248.36569239788292,237.27722147498852,229.6659103868669,234.2362432231606,231.8868757745468,210.76090497715066
2,1987-12-16 23:10:17+00:00,234.06981472876924,236.51512210694733,232.82668465056648,230.30712576140417,245.0705808089771,242.16449653295012,248.20469516292837,249.56156531888078,251.0478532949402,250.03497535968546,234.60515556031456,235.09006094983818,234.41072796624158,241.19571823539414,244.4712852971275,227.0834930079567
3,1988-01-01 23:10:34+00:00,223.31575150294762,225.05551527198912,225.7483119975626,221.66727057233223,216.2130669528218,224.48024291321448,224.7973506785103,229.09206658863013,231.77621088102597,236.7751356461683,228.4435227513211,222.66182765962392,223.2876475992093,221.96021551726676,221.24476446972145,207.39107490111058
4,1988-01-17 23:10:50+00:00,229.18643580218185,216.3529000639215,216.31483355828266,211.9862797649749,215.14621691871687,222.43962247386767,223.83679469629,224.0712912247466,229.7888044389141,223.7031027736267,218.47924535059255,218.96235848155789,219.1649819049312,219.1142186003353,219.44074035123558,200.5648731813441
5,1988-02-18 23:11:23+00:00,218.25181796899582,221.98539082153943,217.6328304660924,212.55713269634072,217.1607988602295,221.25761382487093,219.3081985316848,224.99164616579844,225.88096824829879,223.73999182549113,218.25825601796242,221.77845827204763,220.15835545789758,217.92851163508612,220.10294834643076,203.9850973690018
6,1988-03-05 23:11:33+00:00,206.90790406998505,208.7368692309499,200.23277635198983,201.3108675788701,205.8767292165939,207.5679582948405,211.48039783929264,215.44916259027832,215.49808299126533,212.59727324600934,204.07544223044607,211.72101165848608,203.73579163290935,207.97078237400314,206.31761635847602,183.82309436595557
7,1988-04-06 23:11:48+00:00,200.97061650562952,209.33251980534106,206.32548598806966,197.7660590915262,194.70869276488602,190.00618362325898,199.25883022280922,209.26543218957198,201.34697384254213,212.73672494543263,207.35201728287996,205.52973911169073,210.7202738200746,199.73158301241037,189.65680732616525,187.10850849167295
8,1988-04-22 23:11:53+00:00,211.88824759490555,214.11855471180328,210.66066548750257,207.64483241286848,203.00334863557626,206.48840147054068,209.6834991384409,211.07422616654603,201.30820839538782,221.48810905676484,228.50938623971916,205.78574414663655,203.4288738637592,200.29651626193217,217.53967812844704,212.74472891923128
9,1988-05-08 23:12:02+00:00,215.3360034126858,210.9336997113674,213.64285635726463,204.4189607607574,207.66462542114655,203.10881843624202,199.85767294130704,210.45532162412792,211.67699683446494,215.16543159287804,217.30561812767672,191.04496563351773,196.80992432045352,209.8264098919574,222.86455050415464,206.39176384638898
10,1988-05-24 23:12:10+00:00,218.22278434254963,218.42977462714987,218.1313005607671,216.65683448467925,214.23314324737564,215.80706216791856,218.94130442689482,235.04487654165837,227.34912652898512,233.78517150477705,218.13743241211517,203.48696071673626,201.82058734513208,220.20588984989075,228.12159531759085,218.35764965331094
11,1988-06-09 23:12:15+00:00,222.14915570504385,218.54376002147023,211.53572989456765,209.75161280915867,207.89681499936555,216.18316344047304,210.81560807260956,221.31805317857552,214.34522871296323,222.75957006265395,199.6135371117686,188.32873244097718,198.09992595433837,220.47843229869056,216.31183700867825,193.49909120430783
12,1988-08-28 23:12:31+00:00,224.44458690848154,219.31845248801926,218.31876739888435,213.5568543930664,218.14164294511897,224.7215122206983,225.59518728677298,228.1033203437913,229.9524105993419,225.1142384752132,213.42722260105788,214.13403339228657,216.53398806728717,213.5872959715972,213.8040864918114,209.64434344288674
13,1988-09-29 23:12:21+00:00,228.8626388793493,230.96380919188005,225.26183146499952,219.34139290009043,224.66838987926153,229.98194515354703,235.51619308339045,235.97484684370178,235.87536369555238,228.6904010300948,224.87583951809714,220.4141134522778,227.51310595126492,217.58148036722892,217.77358174013327,207.6175610525395
14,1988-10-15 23:12:17+00:00,221.45717212768307,223.66951167942042,221.0903941134395,222.6399793867253,223.25781849093923,228.21952580965427,232.83678094300362,232.9583791318623,228.77512902415305,222.41816803990807,219.67846212390813,215.29560588542765,219.15989982424546,221.02403248104872,216.96780072337577,204.1418053758323
15,1988-12-02 23:12:16+00:00,234.1831755171282,232.32726093064608,222.5175303653708,225.5003185278848,220.91964184030735,210.6476618970296,223.41473389242026,223.44948662735868,223.66383340334139,230.20343406381414,224.24101717914797,208.84617525311447,222.58484898549366,224.47602133748916,220.26666460433594,198.48771543041667
16,1988-12-18 23:12:03+00:00,191.2936863727427,198.36774618359888,200.46962471545402,190.3806545312556,191.96153411720292,195.6024879697358,188.04646817824954,194.16570778374282,190.61976979122497,197.9092324822379,187.5027201250391,181.80265073474422,187.27841643649086,181.39302516306788,168.99539831900873,176.58413875188558
17,1989-04-09 23:10:52+00:00,205.3440429934326,213.27417056160118,213.24133772777935,211.4702403070662,198.2789853655427,209.38304046040804,194.07581635832986,207.93323932180783,219.4104318229631,209.21426167095026,190.84635315869286,196.3777939583843,190.43124492534955,194.75549491670716,195.37370071990904,195.9465165065806
18,1989-04-25 23:10:33+00:00,194.00115749069437,193.83624928813077,198.46848139225378,189.4248153555158,197.8333559394001,195.35728580991548,192.72644228694466,195.6819800987392,195.77017585027852,192.64597379081368,180.56519414087322,177.11580390472324,179.44830968161492,192.5183159592565,189.1297487588996,195.06690498328234
