dates,sar2142-0000,sar2142-0001,sar2142-0002,sar2142-0003,sar2142-0004,sar2142-0005,sar2142-0006,satname
1984-04-13 09:27:07+00:00,260.18,211.42,179.26,143.28,194.08,212.53,248.87,L5
1984-05-06 09:33:27+00:00,257.44,209.92,175.64,143.22,194.48,216.78,247.48,L5
1984-07-18 09:28:46+00:00,257.31,211.46,177.35,146.00,195.85,216.28,246.42,L5
1984-08-03 09:29:20+00:00,257.70,211.93,177.53,145.81,195.64,216.59,247.56,L5
1984-09-11 09:35:50+00:00,258.38,208.83,175.78,145.10,194.81,217.50,248.94,L5
1984-09-20 09:30:04+00:00,258.95,208.80,175.30,145.34,194.79,217.81,249.20,L5
1984-10-22 09:30:00+00:00,259.93,208.27,174.87,145.54,194.52,219.21,249.72,L5
1984-11-07 09:29:53+00:00,260.45,208.81,175.42,145.08,193.43,218.04,250.48,L5
1984-12-09 09:29:58+00:00,260.15,209.12,175.24,144.86,194.56,218.37,250.10,L5
1985-01-17 09:36:29+00:00,260.67,208.22,174.32,143.75,193.93,218.88,251.06,L5
1985-02-02 09:36:32+00:00,261.26,204.86,173.03,143.41,193.46,219.76,252.06,L5
1985-02-11 09:30:23+00:00,261.29,205.72,172.88,143.30,193.02,219.26,251.50,L5
1985-05-02 09:30:07+00:00,259.46,204.56,173.13,142.07,193.29,219.32,250.65,L5
1985-05-18 09:30:04+00:00,258.85,204.78,173.25,142.62,194.32,219.26,249.28,L5
1985-06-10 09:35:50+00:00,256.08,200.71,168.83,142.12,191.86,218.42,248.36,L5
1985-06-26 09:35:47+00:00,254.54,199.80,166.67,141.14,190.85,217.34,246.67,L5
1985-07-05 09:29:57+00:00,254.27,199.80,161.52,141.65,190.85,221.98,251.29,L5
1985-08-13 09:35:25+00:00,251.03,197.17,157.55,141.20,188.51,221.25,249.80,L5
1985-08-22 09:29:32+00:00,252.65,198.67,159.59,143.39,189.90,221.48,250.64,L5
1985-09-14 09:35:25+00:00,252.76,199.95,160.92,143.24,189.35,221.03,250.30,L5
1985-10-09 09:28:59+00:00,253.74,201.51,162.39,143.35,189.81,220.50,250.11,L5
1985-11-10 09:28:33+00:00,253.70,201.56,162.31,145.09,189.66,220.27,250.32,L5
1985-12-03 09:33:55+00:00,253.99,201.26,162.49,145.39,189.64,221.54,251.05,L5
1986-01-04 09:33:20+00:00,256.73,204.39,170.80,146.68,191.76,219.08,249.82,L5
1986-01-13 09:27:22+00:00,257.60,205.12,171.42,146.05,191.23,218.69,249.62,L5
1986-03-18 09:25:58+00:00,259.14,208.17,175.17,146.80,194.68,218.43,249.06,L5
1986-03-25 09:32:01+00:00,259.87,208.79,174.32,146.07,193.34,217.54,248.50,L5
1986-04-19 09:25:17+00:00,257.57,208.19,174.34,146.38,195.22,219.31,247.95,L5
1986-05-12 09:30:29+00:00,257.41,210.40,173.50,144.09,195.30,219.61,248.32,L5
1986-05-28 09:30:02+00:00,257.41,210.40,173.50,144.09,195.30,219.61,248.09,L5
1986-07-08 09:22:57+00:00,258.38,211.30,172.86,144.32,195.18,218.40,247.14,L5
1986-07-15 09:28:53+00:00,256.52,210.49,171.70,144.62,195.33,219.14,246.53,L5
1986-07-24 09:22:23+00:00,255.77,208.37,169.96,144.07,192.64,217.75,245.34,L5
1986-07-31 09:28:19+00:00,255.63,206.66,169.92,142.46,190.80,216.89,245.28,L5
1986-08-16 09:27:20+00:00,255.87,207.10,170.51,144.48,191.38,217.46,245.21,L5
1986-09-10 09:20:39+00:00,254.63,204.96,167.22,142.36,189.30,216.07,243.90,L5
1986-09-17 09:26:13+00:00,254.51,204.40,166.81,141.11,188.00,216.45,244.34,L5
1986-09-26 09:20:09+00:00,253.70,203.93,167.52,141.37,188.51,216.93,244.50,L5
1986-10-12 09:19:38+00:00,254.43,204.44,168.03,141.50,189.05,217.36,245.00,L5
1986-12-22 09:24:45+00:00,255.27,203.85,168.02,141.38,186.42,215.45,243.84,L5
1986-12-31 09:19:14+00:00,255.40,204.34,168.29,141.40,186.45,215.53,243.22,L5
1987-02-17 09:20:35+00:00,255.48,203.09,168.40,140.15,186.70,215.94,243.64,L5
1987-03-21 09:22:02+00:00,258.18,206.14,175.10,143.89,190.25,219.66,246.51,L5
1987-04-06 09:22:36+00:00,258.86,206.42,174.72,144.78,191.58,221.83,246.81,L5
1987-04-29 09:29:06+00:00,258.91,206.33,175.49,145.06,193.29,221.89,247.60,L5
1987-05-08 09:23:35+00:00,259.16,206.75,175.78,147.02,194.89,221.75,248.48,L5
1987-05-15 09:29:33+00:00,256.91,203.54,175.78,145.54,194.22,221.50,247.12,L5
1987-06-09 09:24:23+00:00,256.68,204.04,175.03,145.14,193.89,220.18,246.86,L5
1987-06-25 09:24:44+00:00,256.75,204.70,175.02,145.15,195.12,219.75,247.01,L5
1987-07-11 09:25:03+00:00,257.28,203.33,175.81,145.27,196.29,220.67,248.58,L5
1987-07-18 09:31:20+00:00,256.07,202.61,173.92,144.91,195.33,219.89,247.58,L5
1987-07-27 09:25:25+00:00,256.16,203.30,174.24,144.95,194.81,219.60,247.36,L5
1987-08-03 09:31:25+00:00,255.90,203.59,173.74,144.71,194.62,219.30,247.32,L5
1987-08-12 09:25:55+00:00,256.10,203.89,173.82,144.47,193.68,218.99,247.38,L5
1987-08-19 09:31:54+00:00,256.25,204.76,173.66,144.38,193.71,218.71,247.45,L5
1987-08-28 09:26:22+00:00,256.20,203.99,173.35,144.19,192.74,218.33,247.40,L5
1987-09-13 09:26:45+00:00,256.30,203.53,173.31,144.18,192.68,218.32,247.54,L5
1987-09-20 09:32:42+00:00,256.39,203.51,172.49,143.87,192.60,217.89,247.59,L5
1987-10-31 09:27:40+00:00,255.84,202.26,172.29,143.73,191.55,217.50,247.16,L5
1987-11-07 09:33:38+00:00,255.46,202.49,172.08,142.76,190.74,217.57,246.44,L5
1987-11-16 09:28:03+00:00,256.51,204.14,172.09,143.45,191.22,217.34,246.92,L5
1987-12-02 09:28:18+00:00,256.83,204.77,172.41,143.52,191.43,217.39,246.97,L5
1988-01-26 09:35:22+00:00,257.88,204.27,172.47,143.46,190.96,217.94,247.98,L5
1988-02-11 09:35:41+00:00,258.57,202.67,172.73,143.60,190.82,219.73,248.81,L5
1988-03-07 09:29:48+00:00,258.51,204.01,172.95,143.44,191.52,219.03,247.85,L5
1988-03-14 09:35:39+00:00,258.44,205.22,172.98,143.19,190.34,219.10,247.43,L5
